id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/12/value,qualifier/15/value
2489146077,152,1,1,13,16,2f7gua216miwsfd83rgjsn4ap,1,42.5,36.1,2022-12-04T15:13:18.642Z,2022-12-04T15:13:20Z,3934374825,213,3.4,3934374823,212,14.4,3934374821,141,30.6,3934374817,56,Back,3934374819,140,29.3,,,,,,,,,,8fvhkgu9pio9hcs0qhndw1239,J. Debitzki,,,,,,,,,,,,,,,,,,,,,,,,,
2489146133,153,1,1,13,18,2f7gua216miwsfd83rgjsn4ap,1,29.3,30.6,2022-12-04T15:13:20.370Z,2022-12-04T15:13:24Z,3934375041,140,32.5,3934375047,213,4.9,3934375043,141,10.1,3934375045,212,14.3,3934375039,56,Back,,,,,,,,,,9uu3awe8j2wf502ke5l9nwg5x,J. Meißner,,,,,,,,,,,,,,,,,,,,,,,,,
2489146179,154,1,1,13,22,2f7gua216miwsfd83rgjsn4ap,1,33.3,7.9,2022-12-04T15:13:24.418Z,2022-12-04T15:13:28Z,3934375267,141,29.1,3934375271,213,1.9,3934375269,212,15.1,3934375265,140,29.1,3934375263,56,Back,,,,,,,,,,6dr16qr33t4gjz70bv5bxc8dm,B. Sterner,,,,,,,,,,,,,,,,,,,,,,,,,
2489146205,155,1,1,13,26,2f7gua216miwsfd83rgjsn4ap,1,32,29.5,2022-12-04T15:13:27.986Z,2022-12-04T15:13:30Z,3934375377,141,60.5,3934375375,140,30.4,3934375373,56,Back,3934375379,212,21.1,3934375381,213,1.7,,,,,,,,,,9uu3awe8j2wf502ke5l9nwg5x,J. Meißner,,,,,,,,,,,,,,,,,,,,,,,,,
2489146225,156,1,1,13,28,2f7gua216miwsfd83rgjsn4ap,1,33.8,64.6,2022-12-04T15:13:30.274Z,2022-12-04T15:13:31Z,3934375455,213,1.2,3934375453,212,21.7,3934375449,140,41.6,3934375447,56,Back,3934375451,141,94.1,,,,,,,,,,dxxo7gr1hcdzzum13rxotvk5x,L. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,
2489146245,157,1,1,13,30,2f7gua216miwsfd83rgjsn4ap,0,41.6,94.1,2022-12-04T15:13:31.793Z,2022-12-04T15:13:33Z,3934375561,56,Back,3934375567,212,18.8,3934375563,140,47.2,3934375569,213,5.0,3934375565,141,67.8,,,,,,,,,,ikr5jm07viu4wblicjededt6,E. Touon,,,,,,,,,,,,,,,,,,,,,,,,,
2489146259,136,49,1,13,33,4moe0x01r1f5w30g38wshyftp,1,51.6,29.8,2022-12-04T15:13:35.422Z,2022-12-04T15:13:35Z,,,,,,,,,,,,,,,,,,,,,,,,,874o1s057ddcizshsu10wu6t,S. Matheis,,,,,,,,,,,,,,,,,,,,,,,,,
2489146273,137,1,1,13,33,4moe0x01r1f5w30g38wshyftp,1,51.6,29.8,2022-12-04T15:13:35.501Z,2022-12-04T15:13:37Z,3934375699,140,63.1,3934375705,213,0.6,3934375703,212,14.6,3934375697,56,Center,3934375701,141,41.8,,,,,,,,,,874o1s057ddcizshsu10wu6t,S. Matheis,,,,,,,,,,,,,,,,,,,,,,,,,
2489146319,138,1,1,13,35,4moe0x01r1f5w30g38wshyftp,1,62.7,44.3,2022-12-04T15:13:37.134Z,2022-12-04T15:13:46Z,3934376241,4,,3934375931,140,79.8,3934375937,213,0.6,3934375929,56,Center,3934375935,212,22.2,3934375933,141,63.6,,,,,,,7ektyvpzu0yj1b9dm7yfkxh3p,L. Hausicke,,,,,,,,,,,,,,,,,,,,,,,,,
2489146325,139,3,1,13,39,4moe0x01r1f5w30g38wshyftp,0,88.8,50.2,2022-12-04T15:13:41.312Z,2022-12-04T15:13:44Z,3934375961,56,Center,3934375963,286,,3934376147,233,158,,,,,,,,,,,,,,,,4f16klwhusyiwjej79nx4y76x,R. Wichmann,,,,,,,,,,,,,,,,,,,,,,,,,
2489146349,158,7,1,13,39,2f7gua216miwsfd83rgjsn4ap,1,11.2,49.8,2022-12-04T15:13:41.313Z,2022-12-04T15:13:44Z,3934376071,285,,3934376129,233,139,3934376069,56,Back,,,,,,,,,,,,,,,,6dr16qr33t4gjz70bv5bxc8dm,B. Sterner,,,,,,,,,,,,,,,,,,,,,,,,,
2489147485,173,1,1,13,40,2f7gua216miwsfd83rgjsn4ap,1,9.5,48.5,2022-12-04T15:13:42.425Z,2022-12-04T15:15:34Z,3934382561,141,51.1,3934382565,213,1.5,3934382557,56,Back,3934382563,212,1.8,3934382559,140,9.7,,,,,,,,,,6dr16qr33t4gjz70bv5bxc8dm,B. Sterner,,,,,,,,,,,,,,,,,,,,,,,,,
2489146353,159,49,1,13,41,2f7gua216miwsfd83rgjsn4ap,1,9.7,51.2,2022-12-04T15:13:43.505Z,2022-12-04T15:13:43Z,,,,,,,,,,,,,,,,,,,,,,,,,dxxo7gr1hcdzzum13rxotvk5x,L. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,
2489146387,160,1,1,13,41,2f7gua216miwsfd83rgjsn4ap,1,9.7,51.2,2022-12-04T15:13:43.553Z,2022-12-04T15:13:46Z,3934376255,213,5.8,3934376253,212,5.3,3934376249,140,14.1,3934376247,56,Back,3934376251,141,47.3,,,,,,,,,,dxxo7gr1hcdzzum13rxotvk5x,L. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,
2489146411,161,1,1,13,44,2f7gua216miwsfd83rgjsn4ap,1,14.1,47.3,2022-12-04T15:13:46.514Z,2022-12-04T15:15:54Z,3934376385,141,72.7,3934376389,213,1.8,3934376383,140,11.1,3934376381,56,Back,3934376387,212,17.6,,,,,,,,,,9uu3awe8j2wf502ke5l9nwg5x,J. Meißner,,,,,,,,,,,,,,,,,,,,,,,,,
2489146427,162,1,1,13,46,2f7gua216miwsfd83rgjsn4ap,1,11.1,72.7,2022-12-04T15:13:48.193Z,2022-12-04T15:15:09Z,3934376455,56,Back,3934376459,141,86.9,3934376461,212,24.2,3934376457,140,32.2,3934376463,213,0.4,,,,,,,,,,ikr5jm07viu4wblicjededt6,E. Touon,,,,,,,,,,,,,,,,,,,,,,,,,
2489146443,163,50,1,13,48,2f7gua216miwsfd83rgjsn4ap,1,33.7,85.5,2022-12-04T15:13:50.236Z,2022-12-04T15:13:51Z,3934376575,286,,3934376545,56,Back,3934376571,233,140,,,,,,,,,,,,,,,,6pgjx4bd90q1d1vof7bonhjx0,L. Elmazi,,,,,,,,,,,,,,,,,,,,,,,,,
2489146437,140,7,1,13,48,4moe0x01r1f5w30g38wshyftp,0,66.3,14.5,2022-12-04T15:13:50.237Z,2022-12-04T15:13:51Z,3934376567,233,163,3934376515,56,Right,3934376517,285,,,,,,,,,,,,,,,,,7cisqfcp1zysc12owj5j4zpx,M. Brandenburg,,,,,,,,,,,,,,,,,,,,,,,,,
2489146463,164,50,1,13,50,2f7gua216miwsfd83rgjsn4ap,1,32,91.9,2022-12-04T15:13:52.125Z,2022-12-04T15:13:53Z,3934376653,56,Back,3934376655,285,,3934376725,233,141,,,,,,,,,,,,,,,,6pgjx4bd90q1d1vof7bonhjx0,L. Elmazi,,,,,,,,,,,,,,,,,,,,,,,,,
2489146465,141,7,1,13,50,4moe0x01r1f5w30g38wshyftp,1,68,8.1,2022-12-04T15:13:52.126Z,2022-12-04T15:13:53Z,3934376663,286,,3934376699,233,164,3934376659,167,,3934376661,56,Right,,,,,,,,,,,,,7cisqfcp1zysc12owj5j4zpx,M. Brandenburg,,,,,,,,,,,,,,,,,,,,,,,,,
2489146469,142,5,1,13,50,4moe0x01r1f5w30g38wshyftp,0,68.1,-1.1,2022-12-04T15:13:52.478Z,2022-12-04T15:13:55Z,3934376677,347,,3934376829,233,165,3934376675,56,Right,,,,,,,,,,,,,,,,7cisqfcp1zysc12owj5j4zpx,M. Brandenburg,,,,,,,,,,,,,,,,,,,,,,,,,
2489146493,165,5,1,13,50,2f7gua216miwsfd83rgjsn4ap,1,31.9,101.1,2022-12-04T15:13:52.478Z,2022-12-04T15:24:56Z,3934376787,56,Back,3934376795,233,142,3934376789,347,,,,,,,,,,,,,,,,,6pgjx4bd90q1d1vof7bonhjx0,L. Elmazi,,,,,,,,,,,,,,,,,,,,,,,,,
2489146605,166,1,1,14,0,2f7gua216miwsfd83rgjsn4ap,0,38.5,100,2022-12-04T15:14:01.761Z,2022-12-04T15:14:03Z,3934377293,56,Left,3934377299,212,27.4,3934377301,213,5.9,3934377295,140,62.9,3934377291,107,,3934377297,141,87.1,3934377303,1,,,,,ikr5jm07viu4wblicjededt6,E. Touon,,,,,,,,,,,,,,,,,,,,,,,,,
2489146611,143,49,1,14,2,4moe0x01r1f5w30g38wshyftp,1,42.2,10.7,2022-12-04T15:14:04.318Z,2022-12-04T15:14:04Z,,,,,,,,,,,,,,,,,,,,,,,,,865nmkmx9qstpt90gc7bvp5ud,M. Ulbrich,,,,,,,,,,,,,,,,,,,,,,,,,
2489146629,144,1,1,14,2,4moe0x01r1f5w30g38wshyftp,1,42.2,10.7,2022-12-04T15:14:04.414Z,2022-12-04T15:14:06Z,3934377403,141,10.7,3934377405,212,11.6,3934377399,56,Right,3934377407,213,0,3934377401,140,53.2,,,,,,,,,,865nmkmx9qstpt90gc7bvp5ud,M. Ulbrich,,,,,,,,,,,,,,,,,,,,,,,,,
2489146687,145,1,1,14,4,4moe0x01r1f5w30g38wshyftp,1,55.4,7.4,2022-12-04T15:14:06.205Z,2022-12-04T15:14:11Z,3934377689,213,0.5,3934377687,212,6.5,3934377681,56,Right,3934377683,140,61.0,3934377685,141,11.6,,,,,,,,,,7ektyvpzu0yj1b9dm7yfkxh3p,L. Hausicke,,,,,,,,,,,,,,,,,,,,,,,,,
2489146693,168,43,1,14,7,2f7gua216miwsfd83rgjsn4ap,1,0,0,2022-12-04T15:14:09.346Z,2022-12-04T15:14:12Z,3934377829,144,7,3934377713,56,Back,3934377715,285,0,,,,,,,,,,,,,,,,ikr5jm07viu4wblicjededt6,E. Touon,,,,,,,,,,,,,,,,,,,,,,,,,
2489146689,146,4,1,14,8,4moe0x01r1f5w30g38wshyftp,1,63.6,24.9,2022-12-04T15:14:10.688Z,2022-12-04T15:14:12Z,3934377701,286,,3934377693,13,,3934377695,56,Center,3934377699,265,,3934377781,233,169,3934377697,152,,,,,,,,8ruo0cyz6gvcp7yiks9fz1ed,J. Sehan,,,,,,,,,,,,,,,,,,,,,,,,,
2489146699,169,4,1,14,8,2f7gua216miwsfd83rgjsn4ap,0,36.4,75.1,2022-12-04T15:14:10.689Z,2022-12-04T15:14:12Z,3934377733,285,,3934377729,152,,3934377727,56,Back,3934377789,233,146,3934377725,13,,3934377731,265,,,,,,,,ikr5jm07viu4wblicjededt6,E. Touon,,,,,,,,,,,,,,,,,,,,,,,,,
2489147185,147,1,1,14,45,4moe0x01r1f5w30g38wshyftp,0,69,23.3,2022-12-04T15:14:47.181Z,2022-12-04T15:14:54Z,3934380355,233,170,3934380273,141,53.3,3934380263,5,,3934380275,212,32.3,3934380265,155,,3934380269,56,Center,3934380279,1,,3934380277,213,0.7,u8p6vsrl3b7ndbj3cj5owlih,N. Lührßen,3934380261,2,,3934380271,140,,3934380267,152,,,,,,,,92.8,,,,,,,,,
2489147221,171,44,1,14,48,2f7gua216miwsfd83rgjsn4ap,1,8.4,48.5,2022-12-04T15:14:49.897Z,2022-12-04T15:14:58Z,3934380493,56,Back,3934380495,285,,3934380497,233,148,,,,,,,,,,,,,,,,5538ubmpq7ijg9s6fyt0qwglw,S. Winkler,,,,,,,,,,,,,,,,,,,,,,,,,
2489147189,148,44,1,14,48,4moe0x01r1f5w30g38wshyftp,0,91.6,51.5,2022-12-04T15:14:49.898Z,2022-12-04T15:15:00Z,3934380297,56,Center,3934380299,286,,3934380501,233,171,,,,,,,,,,,,,,,,yfdg1l58kdyyuodyqjwhwbth,H. Németh,,,,,,,,,,,,,,,,,,,,,,,,,
2489147167,170,11,1,14,49,2f7gua216miwsfd83rgjsn4ap,1,9.9,50.1,2022-12-04T15:14:50.881Z,2022-12-04T15:14:54Z,3934380391,233,147,3934380147,88,,3934380145,56,Back,,,,,,,,,,,,,,,,5538ubmpq7ijg9s6fyt0qwglw,S. Winkler,,,,,,,,,,,,,,,,,,,,,,,,,
2489147327,149,27,1,15,2,4moe0x01r1f5w30g38wshyftp,1,0,0,2022-12-04T15:15:03.861Z,2022-12-04T15:15:07Z,3934381097,41,Injury,3934381161,233,172,3934381099,53,7ektyvpzu0yj1b9dm7yfkxh3p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489147307,172,27,1,15,2,2f7gua216miwsfd83rgjsn4ap,1,0,0,2022-12-04T15:15:03.861Z,2022-12-04T15:15:07Z,3934381133,233,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489147923,150,28,1,15,54,4moe0x01r1f5w30g38wshyftp,1,0,0,2022-12-04T15:15:55.881Z,2022-12-04T15:16:00Z,3934384159,55,149,3934384191,233,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489147889,174,28,1,15,54,2f7gua216miwsfd83rgjsn4ap,1,0,0,2022-12-04T15:15:55.881Z,2022-12-04T15:16:00Z,3934383991,55,172,3934384183,233,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489148023,175,68,1,16,6,2f7gua216miwsfd83rgjsn4ap,1,0,0,2022-12-04T15:16:08.689Z,2022-12-04T15:16:08Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489148107,176,1,1,16,8,2f7gua216miwsfd83rgjsn4ap,1,13.1,53.4,2022-12-04T15:16:10.384Z,2022-12-04T15:16:14Z,3934385091,140,22.8,3934385097,213,0.9,3934385089,56,Back,3934385095,212,17.0,3934385093,141,73.5,,,,,,,,,,5538ubmpq7ijg9s6fyt0qwglw,S. Winkler,,,,,,,,,,,,,,,,,,,,,,,,,
2489148051,151,68,1,16,9,4moe0x01r1f5w30g38wshyftp,0,0,0,2022-12-04T15:16:10.797Z,2022-12-04T15:16:11Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489148135,177,1,1,16,13,2f7gua216miwsfd83rgjsn4ap,1,22.8,73.5,2022-12-04T15:16:14.817Z,2022-12-04T15:16:16Z,3934385251,213,5.1,3934385237,56,Back,3934385241,140,29.7,3934385243,141,48.8,3934385249,212,18.3,,,,,,,,,,dxxo7gr1hcdzzum13rxotvk5x,L. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,
2489148175,178,1,1,16,14,2f7gua216miwsfd83rgjsn4ap,1,29.7,48.8,2022-12-04T15:16:16.129Z,2022-12-04T15:16:22Z,3934385515,213,5.2,3934385503,140,37.0,3934385507,141,26.4,3934385501,56,Back,3934385511,212,17.1,,,,,,,,,,8fvhkgu9pio9hcs0qhndw1239,J. Debitzki,,,,,,,,,,,,,,,,,,,,,,,,,
2489148189,179,1,1,16,20,2f7gua216miwsfd83rgjsn4ap,1,40.5,24.9,2022-12-04T15:16:22.225Z,2022-12-04T15:16:23Z,3934385589,213,1.7,3934385581,56,Back,3934385587,212,19.0,3934385585,141,52.7,3934385583,140,38.4,,,,,,,,,,9uu3awe8j2wf502ke5l9nwg5x,J. Meißner,,,,,,,,,,,,,,,,,,,,,,,,,
2489148205,180,1,1,16,21,2f7gua216miwsfd83rgjsn4ap,1,42.9,60.9,2022-12-04T15:16:23.489Z,2022-12-04T15:16:27Z,3934385697,56,Back,3934385703,212,19.3,3934385705,213,1.3,3934385699,140,47.7,3934385701,141,88.3,,,,,,,,,,8fvhkgu9pio9hcs0qhndw1239,J. Debitzki,,,,,,,,,,,,,,,,,,,,,,,,,
2489148215,181,1,1,16,25,2f7gua216miwsfd83rgjsn4ap,1,54.6,83.8,2022-12-04T15:16:27.265Z,2022-12-04T15:16:28Z,3934385773,140,75.4,3934385775,141,90.6,3934385779,213,0.2,3934385777,212,22.3,3934385771,56,Left,,,,,,,,,,dxxo7gr1hcdzzum13rxotvk5x,L. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,
2489148255,182,1,1,16,26,2f7gua216miwsfd83rgjsn4ap,1,75.4,90.6,2022-12-04T15:16:28.672Z,2022-12-04T15:16:32Z,3934385907,140,73.2,3934385913,213,4.5,3934385909,141,76.6,3934385911,212,9.8,3934385905,56,Center,,,,,,,,,,ikr5jm07viu4wblicjededt6,E. Touon,,,,,,,,,,,,,,,,,,,,,,,,,
2489148293,183,1,1,16,30,2f7gua216miwsfd83rgjsn4ap,1,73.7,62.6,2022-12-04T15:16:32.144Z,2022-12-04T15:16:59Z,3934386123,213,5.0,3934386115,56,Center,3934386119,141,31.3,3934386117,140,78.8,3934386121,212,21.9,3934386877,210,15,,,,,,,6pgjx4bd90q1d1vof7bonhjx0,L. Elmazi,,,,,,1,,,,,,,,,,,,,,,,,,,
2489148295,184,15,1,16,33,2f7gua216miwsfd83rgjsn4ap,1,87.3,28.3,2022-12-04T15:16:35.024Z,2022-12-04T15:16:59Z,3934386131,63,,3934386907,215,,3934386905,103,19,3934386913,230,97.8,3934386895,78,,3934386341,82,,3934386897,29,,3934386129,22,,dtj0nm0mjqz704pm3olqihf55,A. Baaß,3934386909,146,90.6,3934386911,147,,3934386903,102,51.5,3934386333,20,3934386133,56,3934386915,231,34.3,,44.9,3934386369,233,152,3934386899,55,Center,183
2489148303,152,10,1,16,33,4moe0x01r1f5w30g38wshyftp,1,12.5,68.7,2022-12-04T15:16:35.124Z,2022-12-04T15:16:41Z,3934386393,233,184,3934386171,56,Back,3934386169,94,,,,,,,,,,,,,,,,,u8p6vsrl3b7ndbj3cj5owlih,N. Lührßen,,,,,,,,,,,,,,,,,,,,,,,,,
2489148309,153,6,1,16,35,4moe0x01r1f5w30g38wshyftp,0,12.6,70.2,2022-12-04T15:16:37.665Z,2022-12-04T15:24:54Z,3934386195,73,,3934386273,233,185,3934386193,56,Back,,,,,,,,,,,,,,,,u8p6vsrl3b7ndbj3cj5owlih,N. Lührßen,,,,,,,,,,,,,,,,,,,,,,,,,
2489148311,185,6,1,16,35,2f7gua216miwsfd83rgjsn4ap,1,87.4,29.8,2022-12-04T15:16:37.665Z,2022-12-04T15:16:39Z,3934386207,75,,3934386205,56,Center,3934386227,233,153,,,,,,,,,,,,,,,,dtj0nm0mjqz704pm3olqihf55,A. Baaß,,,,,,,,,,,,,,,,,,,,,,,,,
2489148595,186,1,1,17,1,2f7gua216miwsfd83rgjsn4ap,1,99.5,0.5,2022-12-04T15:17:03.008Z,2022-12-04T15:17:15Z,3934387855,212,37.0,3934387843,6,,3934387845,155,,3934387853,141,53.0,3934388363,154,,3934388361,210,13,3934387849,56,Center,3934387859,1,,ikr5jm07viu4wblicjededt6,E. Touon,3934387847,223,,3934387841,2,1,3934387857,213,1.8,3934387851,140,,,,,,90.3,,,,,,,,
2489148615,187,44,1,17,5,2f7gua216miwsfd83rgjsn4ap,1,90.9,53.8,2022-12-04T15:17:06.832Z,2022-12-04T15:17:08Z,3934387939,286,,3934387971,233,154,3934387937,56,Center,,,,,,,,,,,,,,,,6dr16qr33t4gjz70bv5bxc8dm,B. Sterner,,,,,,,,,,,,,,,,,,,,,,,,,
2489148607,154,44,1,17,5,4moe0x01r1f5w30g38wshyftp,0,9.1,46.2,2022-12-04T15:17:06.833Z,2022-12-04T15:17:08Z,3934387901,56,Back,3934387983,233,187,3934387905,285,,,,,,,,,,,,,,,,,8ruo0cyz6gvcp7yiks9fz1ed,J. Sehan,,,,,,,,,,,,,,,,,,,,,,,,,
2489148617,188,13,1,17,5,2f7gua216miwsfd83rgjsn4ap,1,90.3,53,2022-12-04T15:17:07.328Z,2022-12-04T15:17:16Z,3934388373,55,186,3934388215,328,,3934388369,154,,3934387945,17,,3934388385,103,65.3,3934388391,231,50.5,3934388367,29,,3934388365,74,,6dr16qr33t4gjz70bv5bxc8dm,B. Sterner,3934388381,102,48.6,3934387947,56,,3934388209,25,,3934388389,230,3934388211,15,,,Center,99.0,,,,,,,,
2489148613,155,5,1,17,6,4moe0x01r1f5w30g38wshyftp,1,-1.3,50.8,2022-12-04T15:17:07.851Z,2022-12-04T15:17:09Z,3934387929,56,Back,3934388021,233,189,3934387931,346,,,,,,,,,,,,,,,,,8ruo0cyz6gvcp7yiks9fz1ed,J. Sehan,,,,,,,,,,,,,,,,,,,,,,,,,
2489148623,189,5,1,17,6,2f7gua216miwsfd83rgjsn4ap,0,101.3,49.2,2022-12-04T15:17:07.851Z,2022-12-04T15:24:56Z,3934388005,56,Center,3934388007,346,,3934388045,233,155,,,,,,,,,,,,,,,,6dr16qr33t4gjz70bv5bxc8dm,B. Sterner,,,,,,,,,,,,,,,,,,,,,,,,,
2489148829,156,1,1,17,25,4moe0x01r1f5w30g38wshyftp,1,4.1,48.5,2022-12-04T15:17:27.404Z,2022-12-04T15:17:36Z,3934389181,124,,3934389187,140,30.6,3934389193,213,5.8,3934389189,141,27.0,3934389185,56,Back,3934389455,237,,3934389191,212,31.4,,,,bbmtozpiuyy7rtk7u87g5p79w,H. Etzold,,,,,,,,,,,,,,,,,,,,,,,,,
2489148831,157,61,1,17,29,4moe0x01r1f5w30g38wshyftp,0,28.7,26.8,2022-12-04T15:17:30.828Z,2022-12-04T15:17:31Z,3934389199,56,Back,,,,,,,,,,,,,,,,,,,,,,865nmkmx9qstpt90gc7bvp5ud,M. Ulbrich,,,,,,,,,,,,,,,,,,,,,,,,,
2489148835,190,49,1,17,29,2f7gua216miwsfd83rgjsn4ap,1,77.2,75.7,2022-12-04T15:17:31.296Z,2022-12-04T15:17:31Z,,,,,,,,,,,,,,,,,,,,,,,,,6el60ixesyykp18873zddqve2,R. Maier,,,,,,,,,,,,,,,,,,,,,,,,,
2489148851,191,50,1,17,30,2f7gua216miwsfd83rgjsn4ap,1,85.8,73.8,2022-12-04T15:17:32.578Z,2022-12-04T15:17:33Z,3934389291,56,Center,3934389293,286,,3934389355,233,158,,,,,,,,,,,,,,,,6el60ixesyykp18873zddqve2,R. Maier,,,,,,,,,,,,,,,,,,,,,,,,,
2489148859,158,7,1,17,30,4moe0x01r1f5w30g38wshyftp,1,14.2,26.2,2022-12-04T15:17:32.579Z,2022-12-04T15:17:33Z,3934389319,285,,3934389339,233,191,3934389315,167,,3934389317,56,Back,,,,,,,,,,,,,865nmkmx9qstpt90gc7bvp5ud,M. Ulbrich,,,,,,,,,,,,,,,,,,,,,,,,,
2489148867,159,6,1,17,31,4moe0x01r1f5w30g38wshyftp,0,14.2,26.2,2022-12-04T15:17:33.152Z,2022-12-04T15:24:55Z,3934389359,56,Back,3934389361,73,,3934389401,233,192,,,,,,,,,,,,,,,,865nmkmx9qstpt90gc7bvp5ud,M. Ulbrich,,,,,,,,,,,,,,,,,,,,,,,,,
2489148871,192,6,1,17,31,2f7gua216miwsfd83rgjsn4ap,1,85.8,73.8,2022-12-04T15:17:33.152Z,2022-12-04T15:17:34Z,3934389369,73,,3934389385,233,159,3934389367,56,Center,,,,,,,,,,,,,,,,6el60ixesyykp18873zddqve2,R. Maier,,,,,,,,,,,,,,,,,,,,,,,,,
2489149445,193,1,1,18,23,2f7gua216miwsfd83rgjsn4ap,0,99.5,99.5,2022-12-04T15:18:25.216Z,2022-12-04T15:18:27Z,3934392639,140,94.9,3934392631,6,,3934392637,56,Center,3934392641,141,56.9,3934392633,155,,3934392645,213,4.5,3934392643,212,29.4,3934392629,2,,dtj0nm0mjqz704pm3olqihf55,A. Baaß,3934392635,223,,,,,,,,,,,,,,,,,,,,,,,
2489149469,160,12,1,18,27,4moe0x01r1f5w30g38wshyftp,1,5.3,38.2,2022-12-04T15:18:29.148Z,2022-12-04T15:23:30Z,3934392799,213,5.5,3934392795,212,27.5,3934392783,56,Back,3934392791,141,8.6,3934392785,140,23.1,,,,,,,,,,yfdg1l58kdyyuodyqjwhwbth,H. Németh,,,,,,,,,,,,,,,,,,,,,,,,,
2489149603,194,1,1,18,31,2f7gua216miwsfd83rgjsn4ap,1,68.3,87.7,2022-12-04T15:18:33.248Z,2022-12-04T15:18:41Z,3934393515,212,44.5,3934393513,141,53.1,3934393509,56,Back,3934393511,140,32.3,3934393517,213,3.7,3934393519,1,,,,,,,,dxxo7gr1hcdzzum13rxotvk5x,L. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,
2489149651,195,1,1,18,39,2f7gua216miwsfd83rgjsn4ap,1,33,54,2022-12-04T15:18:41.167Z,2022-12-04T15:19:26Z,3934393785,140,21.4,3934393791,213,3.4,3934393789,212,12.6,3934393783,56,Back,3934393787,141,49.3,,,,,,,,,,9uu3awe8j2wf502ke5l9nwg5x,J. Meißner,,,,,,,,,,,,,,,,,,,,,,,,,
2489150467,209,1,1,18,42,2f7gua216miwsfd83rgjsn4ap,1,24.1,52.4,2022-12-04T15:18:43.991Z,2022-12-04T15:20:04Z,3934397973,140,26.2,3934397975,141,68.8,3934397971,56,Back,3934397977,212,11.4,3934397979,213,1.4,,,,,,,,,,5538ubmpq7ijg9s6fyt0qwglw,S. Winkler,,,,,,,,,,,,,,,,,,,,,,,,,
2489149669,196,43,1,18,43,2f7gua216miwsfd83rgjsn4ap,1,0,0,2022-12-04T15:18:44.816Z,2022-12-04T15:18:52Z,3934394225,144,1,3934393915,213,1.6,3934393913,212,15.7,3934393909,140,24.7,3934393911,141,68.5,3934393907,56,Back,,,,,,,5538ubmpq7ijg9s6fyt0qwglw,S. Winkler,,,,,,,,,,,,,,,,,,,,,,,,,
2489149673,197,43,1,18,45,2f7gua216miwsfd83rgjsn4ap,1,0,0,2022-12-04T15:18:46.751Z,2022-12-04T15:18:49Z,3934393929,56,Back,3934394095,144,56,,,,,,,,,,,,,,,,,,,9uu3awe8j2wf502ke5l9nwg5x,J. Meißner,,,,,,,,,,,,,,,,,,,,,,,,,
2489149695,198,43,1,18,46,2f7gua216miwsfd83rgjsn4ap,1,0,0,2022-12-04T15:18:48.417Z,2022-12-04T15:19:22Z,3934394009,56,Back,3934396019,144,56,,,,,,,,,,,,,,,,,,,9uu3awe8j2wf502ke5l9nwg5x,J. Meißner,,,,,,,,,,,,,,,,,,,,,,,,,
2489149751,199,1,1,18,50,2f7gua216miwsfd83rgjsn4ap,1,24.7,68.5,2022-12-04T15:18:51.999Z,2022-12-04T15:20:02Z,3934394317,212,36.1,3934394311,56,Left,3934394321,1,,3934394319,213,0.5,3934394313,140,55.1,3934394315,141,93.3,,,,,,,9uu3awe8j2wf502ke5l9nwg5x,J. Meißner,,,,,,,,,,,,,,,,,,,,,,,,,
