id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/8/value,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/11/value,qualifier/16/value,qualifier/17/value,qualifier/15/value
2489049225,27,1,1,1,38,dpp6fex0mdxsxhdct2qf66x5n,0,26.6,52.8,2022-12-04T12:06:33.277Z,2022-12-04T12:06:37Z,3933853509,56,Right,3933853519,1,,3933853511,140,65.0,3933853517,213,5.6,3933853513,141,6.4,3933853515,212,51.2,,,,,,,2lsz8g4mvgqvartyjfud90e6t,M. Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489049223,16,49,1,1,42,6mng5xcarvyip7ixoss7au245,1,34.5,95.1,2022-12-04T12:06:37.736Z,2022-12-04T12:06:37Z,,,,,,,,,,,,,,,,,,,,,,,,,1139rvy7ws5o77eq04wprf0tl,A. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489049247,17,1,1,1,43,6mng5xcarvyip7ixoss7au245,1,35.6,86.6,2022-12-04T12:06:38.392Z,2022-12-04T12:06:41Z,3933853645,213,5.1,3933853643,212,18.6,3933853639,140,41.6,3933853641,141,60.8,3933853637,56,Back,,,,,,,,,,1139rvy7ws5o77eq04wprf0tl,A. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489049275,18,1,1,1,45,6mng5xcarvyip7ixoss7au245,1,40.2,60.3,2022-12-04T12:06:41.032Z,2022-12-04T12:06:47Z,3933853783,56,Back,3933853785,140,32.1,3933853787,141,19.5,3933853791,213,4.4,3933853789,212,29.0,,,,,,,,,,a3rlansc0x5sw4hg75yhpanhm,S. Weidauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489049277,19,61,1,1,52,6mng5xcarvyip7ixoss7au245,0,40.4,5.9,2022-12-04T12:06:47.048Z,2022-12-04T12:06:47Z,3933853795,56,Back,,,,,,,,,,,,,,,,,,,,,,8xphahi0vi6fnh8ou88zzb6j9,A. Gerhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489049287,20,5,1,1,53,6mng5xcarvyip7ixoss7au245,0,43.8,-2,2022-12-04T12:06:48.158Z,2022-12-04T12:34:05Z,3933853843,347,,3933854023,233,28,3933853841,56,Back,,,,,,,,,,,,,,,,8xphahi0vi6fnh8ou88zzb6j9,A. Gerhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489049313,28,5,1,1,53,dpp6fex0mdxsxhdct2qf66x5n,1,56.2,102,2022-12-04T12:06:48.158Z,2022-12-04T12:06:52Z,3933854019,233,20,3933854001,347,,3933853999,56,Left,,,,,,,,,,,,,,,,4h4v3c01l7hjkfnnz9ef8i5m1,K. Kögel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489049327,29,1,1,1,56,dpp6fex0mdxsxhdct2qf66x5n,1,59.3,100,2022-12-04T12:06:51.949Z,2022-12-04T12:06:54Z,3933854083,212,8.0,3933854079,140,65.2,3933854085,213,5.6,3933854077,56,Left,3933854075,107,,3933854081,141,94.5,,,,,,,gvm839vxy6tkznrtw9mop17u,Ivana Fuso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489049335,30,1,1,1,58,dpp6fex0mdxsxhdct2qf66x5n,1,65.4,94.5,2022-12-04T12:06:53.526Z,2022-12-04T12:07:10Z,3933854131,140,67.6,3933854135,212,3.0,3933854129,56,Left,3933854133,141,97.4,3933854137,213,0.7,,,,,,,,,,ed31f3of5iql0onh9uellvtnt,A. Arfaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489049443,31,61,1,1,59,dpp6fex0mdxsxhdct2qf66x5n,0,68.7,98.3,2022-12-04T12:06:54.421Z,2022-12-04T12:07:09Z,3933854661,56,Left,,,,,,,,,,,,,,,,,,,,,,gvm839vxy6tkznrtw9mop17u,Ivana Fuso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489049341,21,49,1,2,1,6mng5xcarvyip7ixoss7au245,1,32.6,7.9,2022-12-04T12:06:56.840Z,2022-12-04T12:06:56Z,,,,,,,,,,,,,,,,,,,,,,,,,8xphahi0vi6fnh8ou88zzb6j9,A. Gerhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489049375,22,1,1,2,2,6mng5xcarvyip7ixoss7au245,1,34.2,12,2022-12-04T12:06:57.336Z,2022-12-04T12:07:00Z,3933854319,213,2.3,3933854311,56,Back,3933854317,212,17.6,3933854313,140,23.0,3933854315,141,31.3,,,,,,,,,,8xphahi0vi6fnh8ou88zzb6j9,A. Gerhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489049415,23,1,1,2,5,6mng5xcarvyip7ixoss7au245,1,24.9,32.7,2022-12-04T12:07:00.584Z,2022-12-04T12:07:04Z,3933854531,56,Back,3933854539,213,1.7,3933854537,212,29.1,3933854535,141,75.3,3933854533,140,22.3,,,,,,,,,,e3gddzy59fp8lidsr83vpw12i,I. Kuznetsov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489049433,24,1,1,2,9,6mng5xcarvyip7ixoss7au245,1,26.2,84.7,2022-12-04T12:07:04.344Z,2022-12-04T12:07:06Z,3933854621,140,32.6,3933854627,213,5.2,3933854625,212,14.6,3933854619,56,Back,3933854623,141,65.7,,,,,,,,,,1139rvy7ws5o77eq04wprf0tl,A. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489049459,25,1,1,2,11,6mng5xcarvyip7ixoss7au245,1,32.6,67.2,2022-12-04T12:07:06.424Z,2022-12-04T12:07:09Z,3933854751,141,62.6,3933854747,56,Back,3933854755,213,3.4,3933854753,212,13.7,3933854749,140,19.9,,,,,,,,,,8etvu6b9z7sm2rg3wqkmchk9h,M. Rouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489049499,26,1,1,2,13,6mng5xcarvyip7ixoss7au245,1,21.2,61.4,2022-12-04T12:07:08.985Z,2022-12-04T12:07:13Z,3933854951,141,47.5,3933854955,213,3.9,3933854947,56,Back,3933854949,140,12.1,3933854953,212,13.4,,,,,,,,,,e3gddzy59fp8lidsr83vpw12i,I. Kuznetsov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489049529,27,1,1,2,17,6mng5xcarvyip7ixoss7au245,1,15.1,45.8,2022-12-04T12:07:13Z,2022-12-04T12:07:16Z,3933855091,141,53.6,3933855097,213,0.5,3933855087,56,Back,3933855089,140,23.6,3933855093,212,10.4,,,,,,,,,,do1uv3ohvyvodhcindxj76qy1,A. Wellmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
