id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/9/value,assist,qualifier/11/value,qualifier/16/value
2524790959,577,1,2,53,35,eyecbfb1ur2104bhhwazhvrf,0,63.2,92.7,2023-03-26T12:10:07.055Z,2023-03-26T12:10:07Z,4124717037,140,65.1,4124717039,141,92.9,4124717035,56,Left,4124717043,213,0.1,4124717041,212,2.0,,,,,,,,,,y7mxuyh5olv0rh5od3p2gtt5,M. Kössler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524790987,472,61,2,53,40,2f7gua216miwsfd83rgjsn4ap,1,35.1,13.5,2023-03-26T12:10:12.012Z,2023-03-26T12:10:12Z,4124717143,56,Back,,,,,,,,,,,,,,,,,,,,,,epxe17rtw23fpslr1e6cxlffu,N. Kowalski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524791021,473,5,2,53,40,2f7gua216miwsfd83rgjsn4ap,0,38.6,-1.6,2023-03-26T12:10:12.350Z,2023-03-26T12:13:12Z,4124717337,56,Back,4124717339,347,,4124717385,233,578,,,,,,,,,,,,,,,,epxe17rtw23fpslr1e6cxlffu,N. Kowalski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524791023,578,5,2,53,40,eyecbfb1ur2104bhhwazhvrf,1,61.4,101.6,2023-03-26T12:10:12.350Z,2023-03-26T12:10:17Z,4124717341,56,Left,4124717373,233,473,4124717343,347,,,,,,,,,,,,,,,,,6aym6t1mr1xzv5pxvbtbn6hgp,E. Memeti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524791059,579,1,2,53,47,eyecbfb1ur2104bhhwazhvrf,0,63.3,100,2023-03-26T12:10:18.575Z,2023-03-26T12:10:20Z,4124717525,56,Left,4124717531,212,13.0,4124717527,140,74.7,4124717529,141,94.5,4124717523,107,,4124717533,213,5.9,,,,,,,1abadnoiq5hbwpfzzyvho4vkl,K. Naschenweng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524791069,474,8,2,53,50,2f7gua216miwsfd83rgjsn4ap,1,34.3,18.1,2023-03-26T12:10:21.861Z,2023-03-26T12:10:22Z,4124717559,56,Back,,,,,,,,,,,,,,,,,,,,,,9uu3awe8j2wf502ke5l9nwg5x,J. Meißner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524791095,476,43,2,53,52,2f7gua216miwsfd83rgjsn4ap,1,0,0,2023-03-26T12:10:23.735Z,2023-03-26T12:10:31Z,4124717877,144,5,4124717671,347,0,4124717667,56,Right,,,,,,,,,,,,,,,,9uu3awe8j2wf502ke5l9nwg5x,J. Meißner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524791097,477,43,2,53,52,2f7gua216miwsfd83rgjsn4ap,1,0,0,2023-03-26T12:10:23.772Z,2023-03-26T12:10:29Z,4124717679,56,Right,4124717817,144,5,4124717681,347,0,,,,,,,,,,,,,,,,9uu3awe8j2wf502ke5l9nwg5x,J. Meißner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524791103,580,61,2,53,55,eyecbfb1ur2104bhhwazhvrf,1,47,96.5,2023-03-26T12:10:26.398Z,2023-03-26T12:10:26Z,4124717723,56,Back,,,,,,,,,,,,,,,,,,,,,,1abadnoiq5hbwpfzzyvho4vkl,K. Naschenweng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524791089,475,5,2,53,55,2f7gua216miwsfd83rgjsn4ap,1,52.6,-1.7,2023-03-26T12:10:26.815Z,2023-03-26T12:13:13Z,4124717655,347,,4124717653,56,Right,4124717763,233,581,,,,,,,,,,,,,,,,9uu3awe8j2wf502ke5l9nwg5x,J. Meißner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524791107,581,5,2,53,55,eyecbfb1ur2104bhhwazhvrf,0,47.4,101.7,2023-03-26T12:10:26.815Z,2023-03-26T12:10:27Z,4124717737,56,Back,4124717739,347,,4124717783,233,475,,,,,,,,,,,,,,,,1abadnoiq5hbwpfzzyvho4vkl,K. Naschenweng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524791223,478,1,2,54,8,2f7gua216miwsfd83rgjsn4ap,1,58.6,0,2023-03-26T12:10:39.589Z,2023-03-26T12:10:47Z,4124718315,213,0.8,4124718305,107,,4124718309,140,64.1,4124718311,141,6.6,4124718307,56,Right,4124718313,212,8.0,,,,,,,6dr16qr33t4gjz70bv5bxc8dm,B. Sterner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524791225,479,50,2,54,12,2f7gua216miwsfd83rgjsn4ap,1,63.7,3.6,2023-03-26T12:10:43.598Z,2023-03-26T12:10:51Z,4124718319,56,Right,4124718501,233,584,4124718321,286,,,,,,,,,,,,,,,,,6el60ixesyykp18873zddqve2,R. Maier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524791247,584,7,2,54,12,eyecbfb1ur2104bhhwazhvrf,0,36.3,96.4,2023-03-26T12:10:43.599Z,2023-03-26T12:10:50Z,4124718481,233,479,4124718403,285,,4124718401,56,Back,,,,,,,,,,,,,,,,1abadnoiq5hbwpfzzyvho4vkl,K. Naschenweng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524791243,480,5,2,54,13,2f7gua216miwsfd83rgjsn4ap,1,63.4,-1.9,2023-03-26T12:10:44.498Z,2023-03-26T12:13:13Z,4124718459,233,583,4124718395,347,,4124718393,56,Right,,,,,,,,,,,,,,,,6el60ixesyykp18873zddqve2,R. Maier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524791239,583,5,2,54,13,eyecbfb1ur2104bhhwazhvrf,0,36.6,101.9,2023-03-26T12:10:44.498Z,2023-03-26T12:11:54Z,4124718437,233,480,4124718385,56,Back,4124718387,347,,,,,,,,,,,,,,,,,1abadnoiq5hbwpfzzyvho4vkl,K. Naschenweng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524791367,481,1,2,54,33,2f7gua216miwsfd83rgjsn4ap,1,64.5,0,2023-03-26T12:11:04.542Z,2023-03-26T12:11:05Z,4124718989,212,13.2,4124718987,141,9.6,4124718981,107,,4124718985,140,74.7,4124718991,213,0.6,4124718983,56,Right,,,,,,,6dr16qr33t4gjz70bv5bxc8dm,B. Sterner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524791375,482,50,2,54,33,2f7gua216miwsfd83rgjsn4ap,1,73.6,6.6,2023-03-26T12:11:05.247Z,2023-03-26T12:11:07Z,4124719027,56,Right,4124719029,286,,4124719103,233,585,,,,,,,,,,,,,,,,3ucjekvg77wnqsybahjae5iei,V. Endemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524791373,585,7,2,54,33,eyecbfb1ur2104bhhwazhvrf,1,26.4,93.4,2023-03-26T12:11:05.248Z,2023-03-26T12:11:07Z,4124719025,285,,4124719023,56,Back,4124719021,167,,4124719057,233,482,,,,,,,,,,,,,6aym6t1mr1xzv5pxvbtbn6hgp,E. Memeti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524791385,483,5,2,54,34,2f7gua216miwsfd83rgjsn4ap,1,69.8,-1.6,2023-03-26T12:11:05.776Z,2023-03-26T12:13:13Z,4124719055,347,,4124719053,56,Right,4124719129,233,586,,,,,,,,,,,,,,,,3ucjekvg77wnqsybahjae5iei,V. Endemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524791379,586,5,2,54,34,eyecbfb1ur2104bhhwazhvrf,0,30.2,101.6,2023-03-26T12:11:05.776Z,2023-03-26T12:11:07Z,4124719137,233,483,4124719035,56,Back,4124719037,347,,,,,,,,,,,,,,,,,6aym6t1mr1xzv5pxvbtbn6hgp,E. Memeti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524791389,484,43,2,54,34,2f7gua216miwsfd83rgjsn4ap,1,0,0,2023-03-26T12:11:05.950Z,2023-03-26T12:11:10Z,4124719073,140,69.3,4124719069,168,0,4124719067,3,0,4124719075,141,0.0,4124719077,212,0,4124719079,213,3.1,4124719071,56,Right,4124719203,144,1,3ucjekvg77wnqsybahjae5iei,V. Endemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524791439,485,1,2,54,40,2f7gua216miwsfd83rgjsn4ap,0,67.4,0,2023-03-26T12:11:12.254Z,2023-03-26T12:11:13Z,4124719293,56,Right,4124719295,140,72.9,4124719291,107,,4124719299,212,7.6,4124719297,141,5.5,4124719301,213,0.7,,,,,,,6dr16qr33t4gjz70bv5bxc8dm,B. Sterner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524791447,587,49,2,54,42,eyecbfb1ur2104bhhwazhvrf,1,30.7,94.6,2023-03-26T12:11:13.832Z,2023-03-26T12:11:13Z,,,,,,,,,,,,,,,,,,,,,,,,,6aym6t1mr1xzv5pxvbtbn6hgp,E. Memeti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524791453,588,1,2,54,42,eyecbfb1ur2104bhhwazhvrf,0,30.7,94.6,2023-03-26T12:11:14.208Z,2023-03-26T12:11:17Z,4124719349,212,1.8,4124719347,141,94.0,4124719345,140,32.4,4124719351,213,6.1,4124719403,233,486,4124719343,56,Back,4124719401,236,,4124719407,286,,6aym6t1mr1xzv5pxvbtbn6hgp,E. Memeti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524791463,486,74,2,54,42,2f7gua216miwsfd83rgjsn4ap,1,69.6,7.2,2023-03-26T12:11:14.209Z,2023-03-26T12:12:25Z,4124719397,285,,4124719395,56,Right,4124719411,233,588,,,,,,,,,,,,,,,,6dr16qr33t4gjz70bv5bxc8dm,B. Sterner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524791469,589,3,2,54,46,eyecbfb1ur2104bhhwazhvrf,0,31,95,2023-03-26T12:11:17.392Z,2023-03-26T12:11:20Z,4124719433,56,Back,4124719435,285,,4124719525,233,487,,,,,,,,,,,,,,,,6aym6t1mr1xzv5pxvbtbn6hgp,E. Memeti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524791481,487,7,2,54,46,2f7gua216miwsfd83rgjsn4ap,1,69,5,2023-03-26T12:11:17.393Z,2023-03-26T12:11:20Z,4124719517,233,589,4124719483,56,Right,4124719485,286,,,,,,,,,,,,,,,,,6dr16qr33t4gjz70bv5bxc8dm,B. Sterner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524791487,488,49,2,54,48,2f7gua216miwsfd83rgjsn4ap,1,74.5,2.2,2023-03-26T12:11:20.046Z,2023-03-26T12:11:20Z,,,,,,,,,,,,,,,,,,,,,,,,,3ucjekvg77wnqsybahjae5iei,V. Endemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524791509,489,1,2,54,50,2f7gua216miwsfd83rgjsn4ap,1,82.8,12.4,2023-03-26T12:11:21.869Z,2023-03-26T12:11:23Z,4124719595,141,42.4,4124719597,212,20.9,4124719591,56,Center,4124719599,213,1.8,4124719593,140,78.6,,,,,,,,,,3ucjekvg77wnqsybahjae5iei,V. Endemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524791511,490,1,2,54,52,2f7gua216miwsfd83rgjsn4ap,0,78.5,42.4,2023-03-26T12:11:23.813Z,2023-03-26T12:11:26Z,4124719615,212,4.9,4124719617,213,1.9,4124719611,140,77.1,4124719609,56,Center,4124719703,286,,4124719697,236,,4124719699,233,590,4124719613,141,49.2,6pgjx4bd90q1d1vof7bonhjx0,L. Elmazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524791527,590,74,2,54,52,eyecbfb1ur2104bhhwazhvrf,1,27.8,47.2,2023-03-26T12:11:23.814Z,2023-03-26T12:12:26Z,4124719661,285,,4124719657,56,Back,4124719717,233,490,,,,,,,,,,,,,,,,1oib97ihu6ofz1fvsvih0mnkl,L. Bühler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524791541,591,61,2,54,56,eyecbfb1ur2104bhhwazhvrf,1,28,46.1,2023-03-26T12:11:27.522Z,2023-03-26T12:11:27Z,4124719733,56,Back,,,,,,,,,,,,,,,,,,,,,,d32rm12ddel0p93luuh5fq9cl,F. Dongus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524791559,592,1,2,54,56,eyecbfb1ur2104bhhwazhvrf,0,28,46.1,2023-03-26T12:11:27.845Z,2023-03-26T12:12:26Z,4124719813,56,Back,4124719831,286,,4124719825,236,,4124719821,213,5.4,4124719827,233,491,4124719815,140,28.8,4124719817,141,44.7,4124719819,212,1.3,efynp5qo9b9x0lh9b4ft0ic8a,G. Corley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524791547,491,74,2,54,56,2f7gua216miwsfd83rgjsn4ap,1,73.8,49.3,2023-03-26T12:11:27.846Z,2023-03-26T12:12:04Z,4124719855,233,592,4124719767,56,Center,4124719769,285,,,,,,,,,,,,,,,,,8az7xzsavwdqyuhal2yxml10q,K. Piljić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524791553,492,43,2,54,57,2f7gua216miwsfd83rgjsn4ap,1,0,0,2023-03-26T12:11:28.558Z,2023-03-26T12:11:32Z,4124719921,144,49,,,,,,,,,,,,,,,,,,,,,,8az7xzsavwdqyuhal2yxml10q,K. Piljić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524791555,493,50,2,54,57,2f7gua216miwsfd83rgjsn4ap,1,75.2,51.6,2023-03-26T12:11:28.702Z,2023-03-26T12:11:32Z,4124719805,56,Center,4124719945,233,593,4124719807,286,,,,,,,,,,,,,,,,,8az7xzsavwdqyuhal2yxml10q,K. Piljić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524791577,593,7,2,54,57,eyecbfb1ur2104bhhwazhvrf,1,24.8,48.4,2023-03-26T12:11:28.703Z,2023-03-26T12:11:32Z,4124719913,285,,4124719911,56,Back,4124719937,233,493,,,,,,,,,,,,,,,,1oib97ihu6ofz1fvsvih0mnkl,L. Bühler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524791589,594,1,2,55,0,eyecbfb1ur2104bhhwazhvrf,1,26.3,56.9,2023-03-26T12:11:32.017Z,2023-03-26T12:11:33Z,4124719979,56,Center,4124719981,140,64.2,4124719989,1,,4124719987,213,5.8,4124719985,212,44.8,4124719983,141,26.7,,,,,,,d32rm12ddel0p93luuh5fq9cl,F. Dongus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524791593,595,49,2,55,2,eyecbfb1ur2104bhhwazhvrf,1,64.2,26.1,2023-03-26T12:11:33.553Z,2023-03-26T12:11:33Z,,,,,,,,,,,,,,,,,,,,,,,,,aq30av6eea3gxh2rk7c0bzi09,P. Krumbiegel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524791621,596,1,2,55,3,eyecbfb1ur2104bhhwazhvrf,1,65.4,25.6,2023-03-26T12:11:35.153Z,2023-03-26T12:11:38Z,4124720123,212,23.9,4124720119,140,77.7,4124720117,56,Center,4124720125,213,1.0,4124720121,141,55.2,,,,,,,,,,aq30av6eea3gxh2rk7c0bzi09,P. Krumbiegel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524791627,597,50,2,55,6,eyecbfb1ur2104bhhwazhvrf,1,79.1,53.6,2023-03-26T12:11:37.829Z,2023-03-26T12:11:39Z,4124720177,233,494,4124720141,56,Center,4124720143,286,,,,,,,,,,,,,,,,,y7mxuyh5olv0rh5od3p2gtt5,M. Kössler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524791623,494,7,2,55,6,2f7gua216miwsfd83rgjsn4ap,0,20.9,46.4,2023-03-26T12:11:37.830Z,2023-03-26T12:11:39Z,4124720131,285,,4124720129,56,Back,4124720167,233,597,,,,,,,,,,,,,,,,57cbneelzdjmwvsk87sgq7omi,N. Räcke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524791635,598,15,2,55,8,eyecbfb1ur2104bhhwazhvrf,1,84.7,55.2,2023-03-26T12:11:39.634Z,2023-03-26T12:11:46Z,4124720265,72,,4124720343,233,495,4124720331,146,96.9,4124720195,22,,4124720197,17,,4124720199,56,Center,4124720333,147,50.5,4124720323,78,,y7mxuyh5olv0rh5od3p2gtt5,M. Kössler,4124720329,458,,,4124720327,103,4124720325,102,49.0,,,,,,,,,,,,,,,,,,,3.8,,,
2524791637,495,10,2,55,8,2f7gua216miwsfd83rgjsn4ap,1,3.1,47.7,2023-03-26T12:11:39.734Z,2023-03-26T12:11:45Z,4124720213,182,,4124720305,179,,4124720215,56,Back,4124720313,233,598,4124720303,177,,,,,,,,,,,5538ubmpq7ijg9s6fyt0qwglw,S. Winkler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524791639,496,52,2,55,9,2f7gua216miwsfd83rgjsn4ap,1,3.1,47.7,2023-03-26T12:11:40.935Z,2023-03-26T12:11:41Z,,,,,,,,,,,,,,,,,,,,,,,,,5538ubmpq7ijg9s6fyt0qwglw,S. Winkler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524791743,497,1,2,55,32,2f7gua216miwsfd83rgjsn4ap,0,15.8,49.9,2023-03-26T12:12:03.480Z,2023-03-26T12:12:10Z,4124720817,141,28.3,4124720819,212,58.5,4124720809,56,Center,4124720813,140,69.7,4124720805,199,,4124720961,189,,4124720821,213,6.0,4124720823,1,,5538ubmpq7ijg9s6fyt0qwglw,S. Winkler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524791757,599,49,2,55,36,eyecbfb1ur2104bhhwazhvrf,1,22.4,70,2023-03-26T12:12:07.746Z,2023-03-26T12:12:07Z,,,,,,,,,,,,,,,,,,,,,,,,,9nyzegdr9nu4i5jp12h8q4et,M. Specht,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524791761,600,1,2,55,36,eyecbfb1ur2104bhhwazhvrf,1,22.4,70,2023-03-26T12:12:07.857Z,2023-03-26T12:12:08Z,4124720903,212,12.2,4124720899,140,13.7,4124720897,56,Back,4124720905,213,3.9,4124720901,141,58.0,,,,,,,,,,9nyzegdr9nu4i5jp12h8q4et,M. Specht,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524791771,601,1,2,55,36,eyecbfb1ur2104bhhwazhvrf,1,13.7,58,2023-03-26T12:12:08.322Z,2023-03-26T12:12:09Z,4124720951,141,37.7,4124720955,213,5.4,4124720947,56,Back,4124720949,140,24.4,4124720953,212,17.8,,,,,,,,,,cwotwuxqimldexy77lqdh2t3p,M. Tufeković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524791783,602,1,2,55,38,eyecbfb1ur2104bhhwazhvrf,1,27,30.8,2023-03-26T12:12:09.745Z,2023-03-26T12:12:13Z,4124721003,141,59.6,4124720999,56,Back,4124721005,212,20.4,4124721001,140,32.4,4124721007,213,1.3,,,,,,,,,,1oib97ihu6ofz1fvsvih0mnkl,L. Bühler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524791797,603,1,2,55,41,eyecbfb1ur2104bhhwazhvrf,1,31.9,64.6,2023-03-26T12:12:12.946Z,2023-03-26T12:12:16Z,4124721057,140,40.3,4124721059,141,70.3,4124721061,212,9.6,4124721055,56,Back,4124721063,213,0.4,,,,,,,,,,9nyzegdr9nu4i5jp12h8q4et,M. Specht,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524791825,604,1,2,55,44,eyecbfb1ur2104bhhwazhvrf,1,32.8,73.7,2023-03-26T12:12:16.082Z,2023-03-26T12:12:20Z,4124721193,140,30.5,4124721195,141,63.2,4124721197,212,7.5,4124721199,213,4.4,4124721191,56,Back,,,,,,,,,,d32rm12ddel0p93luuh5fq9cl,F. Dongus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524791871,605,1,2,55,48,eyecbfb1ur2104bhhwazhvrf,1,30.2,53.8,2023-03-26T12:12:20.130Z,2023-03-26T12:12:26Z,4124721423,212,20.8,4124721417,56,Back,4124721419,140,38.4,4124721425,213,1.1,4124721421,141,81.7,,,,,,,,,,9nyzegdr9nu4i5jp12h8q4et,M. Specht,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524791885,606,1,2,55,55,eyecbfb1ur2104bhhwazhvrf,1,39.3,81.3,2023-03-26T12:12:27.105Z,2023-03-26T12:12:27Z,4124721525,213,6.0,4124721521,141,71.8,4124721519,140,57.3,4124721517,56,Center,4124721523,212,20.0,,,,,,,,,,1abadnoiq5hbwpfzzyvho4vkl,K. Naschenweng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524791901,607,1,2,55,56,eyecbfb1ur2104bhhwazhvrf,1,57.3,71.8,2023-03-26T12:12:27.618Z,2023-03-26T12:12:28Z,4124721571,141,58.3,4124721575,213,3.5,4124721573,212,24.6,4124721567,56,Back,4124721569,140,35.6,,,,,,,,,,y7mxuyh5olv0rh5od3p2gtt5,M. Kössler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524791921,608,1,2,55,57,eyecbfb1ur2104bhhwazhvrf,0,35.6,52.5,2023-03-26T12:12:28.514Z,2023-03-26T12:12:31Z,4124721689,212,32.0,4124721687,141,23.9,4124721683,56,Center,4124721691,213,5.6,4124721685,140,59.8,,,,,,,,,,9nyzegdr9nu4i5jp12h8q4et,M. Specht,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524791947,498,8,2,56,2,2f7gua216miwsfd83rgjsn4ap,1,43.6,75.4,2023-03-26T12:12:34.265Z,2023-03-26T12:12:34Z,4124721781,56,Back,,,,,,,,,,,,,,,,,,,,,,dtj0nm0mjqz704pm3olqihf55,A. Baaß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524792001,609,1,2,56,3,eyecbfb1ur2104bhhwazhvrf,1,34.1,31.5,2023-03-26T12:12:35.170Z,2023-03-26T12:12:44Z,4124722005,213,2.6,4124722001,141,47.8,4124721999,140,17.6,4124721997,56,Back,4124722003,212,20.6,,,,,,,,,,9nyzegdr9nu4i5jp12h8q4et,M. Specht,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524792017,610,1,2,56,12,eyecbfb1ur2104bhhwazhvrf,1,23.2,46.5,2023-03-26T12:12:44.002Z,2023-03-26T12:12:45Z,4124722097,140,28.8,4124722099,141,45.0,4124722095,56,Back,4124722101,212,6.0,4124722103,213,6.1,,,,,,,,,,cwotwuxqimldexy77lqdh2t3p,M. Tufeković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524792055,611,1,2,56,18,eyecbfb1ur2104bhhwazhvrf,1,31.6,46.2,2023-03-26T12:12:49.587Z,2023-03-26T12:12:52Z,4124722253,140,35.9,4124722255,141,71.7,4124722261,213,1.3,4124722257,212,17.9,4124722251,56,Back,,,,,,,,,,9nyzegdr9nu4i5jp12h8q4et,M. Specht,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524792075,612,1,2,56,20,eyecbfb1ur2104bhhwazhvrf,1,35.9,71.7,2023-03-26T12:12:52.099Z,2023-03-26T12:12:56Z,4124722365,56,Back,4124722367,140,33.2,4124722369,141,49.1,4124722373,213,4.5,4124722371,212,15.6,,,,,,,,,,1abadnoiq5hbwpfzzyvho4vkl,K. Naschenweng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524792085,613,1,2,56,24,eyecbfb1ur2104bhhwazhvrf,1,34.4,46.9,2023-03-26T12:12:56.339Z,2023-03-26T12:12:57Z,4124722405,56,Back,4124722407,140,44.1,4124722411,212,10.3,4124722409,141,48.7,4124722413,213,0.1,,,,,,,,,,9nyzegdr9nu4i5jp12h8q4et,M. Specht,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524792097,614,1,2,56,26,eyecbfb1ur2104bhhwazhvrf,1,44.1,48.7,2023-03-26T12:12:57.810Z,2023-03-26T12:13:00Z,4124722485,56,Back,4124722491,212,17.4,4124722489,141,47.6,4124722487,140,27.5,4124722493,213,3.2,,,,,,,,,,d32rm12ddel0p93luuh5fq9cl,F. Dongus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524792107,615,1,2,56,28,eyecbfb1ur2104bhhwazhvrf,1,32.5,47.5,2023-03-26T12:13:00.178Z,2023-03-26T12:13:01Z,4124722551,213,1.8,4124722547,141,71.4,4124722549,212,16.7,4124722545,140,28.9,4124722543,56,Back,,,,,,,,,,9nyzegdr9nu4i5jp12h8q4et,M. Specht,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524792115,616,1,2,56,30,eyecbfb1ur2104bhhwazhvrf,1,28.9,71.4,2023-03-26T12:13:01.394Z,2023-03-26T12:13:04Z,4124722583,141,49.7,4124722579,56,Back,4124722587,213,4.7,4124722581,140,28.5,4124722585,212,14.8,,,,,,,,,,1abadnoiq5hbwpfzzyvho4vkl,K. Naschenweng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524792135,617,1,2,56,32,eyecbfb1ur2104bhhwazhvrf,1,30.9,46.4,2023-03-26T12:13:04.179Z,2023-03-26T12:13:08Z,4124722685,141,50.0,4124722681,56,Back,4124722689,213,3.0,4124722687,212,13.5,4124722683,140,18.3,,,,,,,,,,9nyzegdr9nu4i5jp12h8q4et,M. Specht,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524792147,618,1,2,56,37,eyecbfb1ur2104bhhwazhvrf,1,21.3,45.8,2023-03-26T12:13:08.803Z,2023-03-26T12:13:10Z,4124722733,212,16.9,4124722735,213,5.1,4124722727,56,Back,4124722729,140,26.8,4124722731,141,22.5,,,,,,,,,,cwotwuxqimldexy77lqdh2t3p,M. Tufeković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524792181,619,1,2,56,40,eyecbfb1ur2104bhhwazhvrf,1,28,20.8,2023-03-26T12:13:11.539Z,2023-03-26T12:13:15Z,4124722919,56,Back,4124722929,212,19.0,4124722927,141,48.6,4124722931,213,1.5,4124722923,140,29.9,,,,,,,,,,1oib97ihu6ofz1fvsvih0mnkl,L. Bühler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524792203,620,1,2,56,43,eyecbfb1ur2104bhhwazhvrf,1,29.9,48.6,2023-03-26T12:13:15.347Z,2023-03-26T12:13:17Z,4124723021,213,1.6,4124723011,56,Back,4124723019,212,12.9,4124723017,141,67.6,4124723015,140,29.8,,,,,,,,,,d32rm12ddel0p93luuh5fq9cl,F. Dongus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
