id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,assist,qualifier/8/value,qualifier/12/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value
2471657317,350,8,1,40,6,6yhza3xbfafj5c9897mbkbudn,1,33,58.8,2022-10-14T17:57:56.738Z,2022-10-14T17:57:57Z,3842314629,56,Back,,,,,,,,,,,,,,,,,,,,,,2ij21gq2d0xqcyho9t49glkvd,J. Minge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471657377,342,5,1,40,8,eyecbfb1ur2104bhhwazhvrf,1,66.5,-1.8,2022-10-14T17:57:58.531Z,2022-10-14T18:13:55Z,3842314957,56,Right,3842314961,233,351,3842314959,347,,,,,,,,,,,,,,,,,d32rm12ddel0p93luuh5fq9cl,F. Dongus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471657331,351,5,1,40,8,6yhza3xbfafj5c9897mbkbudn,0,33.5,101.8,2022-10-14T17:57:58.531Z,2022-10-14T17:58:09Z,3842314725,56,Back,3842314977,233,342,3842314727,347,,,,,,,,,,,,,,,,,2ij21gq2d0xqcyho9t49glkvd,J. Minge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471657391,343,1,1,40,18,eyecbfb1ur2104bhhwazhvrf,1,64,0,2022-10-14T17:58:08.539Z,2022-10-14T17:58:11Z,3842315057,141,10.4,3842315055,140,66.0,3842315051,107,,3842315059,212,8.5,3842315061,213,1.3,3842315053,56,Right,,,,,,,aq30av6eea3gxh2rk7c0bzi09,P. Krumbiegel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471657401,344,1,1,40,21,eyecbfb1ur2104bhhwazhvrf,1,67.6,9.5,2022-10-14T17:58:11.674Z,2022-10-14T17:58:14Z,3842315117,140,70.3,3842315121,212,4.8,3842315115,56,Right,3842315119,141,3.8,3842315123,213,5.3,,,,,,,,,,epdlb32r151kz861mljb1rs9h,F. Harsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471657415,345,1,1,40,24,eyecbfb1ur2104bhhwazhvrf,0,86.5,7,2022-10-14T17:58:13.996Z,2022-10-14T17:58:17Z,3842315199,140,89.1,3842315197,56,Center,3842315195,155,,3842315203,212,24.4,3842315205,213,1.5,3842315201,141,42.6,3842315193,2,,,,,aq30av6eea3gxh2rk7c0bzi09,P. Krumbiegel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471657409,352,44,1,40,25,6yhza3xbfafj5c9897mbkbudn,1,9.6,52.6,2022-10-14T17:58:15.794Z,2022-10-14T17:58:18Z,3842315155,56,Back,3842315157,285,,3842315265,233,346,,,,,,,,,,,,,,,,5sycg0t0w11j4vm43arm93v1l,S. Steuerwald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471657419,346,44,1,40,25,eyecbfb1ur2104bhhwazhvrf,0,90.4,47.4,2022-10-14T17:58:15.795Z,2022-10-14T17:58:18Z,3842315271,233,352,3842315223,286,,3842315221,56,Center,,,,,,,,,,,,,,,,aq30av6eea3gxh2rk7c0bzi09,P. Krumbiegel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471657417,353,12,1,40,26,6yhza3xbfafj5c9897mbkbudn,1,8.2,47.8,2022-10-14T17:58:16.098Z,2022-10-14T17:58:17Z,3842315219,15,,3842315209,56,Back,3842315215,212,10.2,3842315211,140,12.7,3842315217,213,5.2,3842315213,141,34.5,,,,,,,5sycg0t0w11j4vm43arm93v1l,S. Steuerwald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471657467,347,1,1,40,32,eyecbfb1ur2104bhhwazhvrf,1,80.3,68.2,2022-10-14T17:58:22.875Z,2022-10-14T17:58:57Z,3842315469,141,55.3,3842315467,140,78.8,3842315465,56,Center,3842315475,213,4.5,3842315471,212,8.9,3842316283,210,15,,,,,,,33nggo6w6e52yqmc2pa528xd5,C. Hagel,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471657473,348,15,1,40,34,eyecbfb1ur2104bhhwazhvrf,1,77.9,62.2,2022-10-14T17:58:24.191Z,2022-10-14T17:58:58Z,3842316097,20,,3842315503,18,,3842315505,56,Center,3842316101,82,,3842316297,76,,3842316311,215,,3842316319,231,50.2,3842316309,103,19,6aym6t1mr1xzv5pxvbtbn6hgp,E. Memeti,3842316313,146,3842316303,55,,347,3842316103,233,354,3842315501,22,,3842316317,230,3842316307,102,3842316315,147,54.3,61.2,3842316299,29,,80.7,99.1,,,,,,,
2471657453,354,10,1,40,34,6yhza3xbfafj5c9897mbkbudn,1,10.6,46.4,2022-10-14T17:58:24.291Z,2022-10-14T17:58:51Z,3842316111,233,348,3842315385,56,Back,3842315383,94,,,,,,,,,,,,,,,,,2ij21gq2d0xqcyho9t49glkvd,J. Minge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471657513,349,1,1,40,38,eyecbfb1ur2104bhhwazhvrf,0,77.1,75.4,2022-10-14T17:58:28.444Z,2022-10-14T17:59:13Z,3842315679,141,45.8,3842315675,56,Center,3842315671,2,,3842315681,212,29.0,3842315677,140,97.0,3842315683,213,5.5,3842315673,155,,,,,1abadnoiq5hbwpfzzyvho4vkl,K. Naschenweng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471657477,355,52,1,40,39,6yhza3xbfafj5c9897mbkbudn,1,4.3,47.6,2022-10-14T17:58:29.619Z,2022-10-14T17:58:29Z,,,,,,,,,,,,,,,,,,,,,,,,,1kv64bhvnb6bb2iva0cbot1t6,R. Borggräfe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471657523,356,1,1,40,42,6yhza3xbfafj5c9897mbkbudn,1,8.7,52.5,2022-10-14T17:58:32.146Z,2022-10-14T17:58:37Z,3842315719,56,Back,3842315729,1,,3842315717,123,,3842315727,213,0.8,3842315721,140,30.0,3842315725,212,33.4,3842315723,141,88.9,,,,1kv64bhvnb6bb2iva0cbot1t6,R. Borggräfe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471657517,350,43,1,40,45,eyecbfb1ur2104bhhwazhvrf,1,0,0,2022-10-14T17:58:35.710Z,2022-10-14T17:58:39Z,3842315691,56,Center,3842315767,144,5,3842315693,346,0,,,,,,,,,,,,,,,,1abadnoiq5hbwpfzzyvho4vkl,K. Naschenweng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471657535,357,1,1,40,47,6yhza3xbfafj5c9897mbkbudn,1,30,89,2022-10-14T17:58:37.571Z,2022-10-14T17:58:39Z,3842315795,213,4.2,3842315791,141,72.1,3842315787,56,Back,3842315789,140,23.5,3842315793,212,13.4,,,,,,,,,,e6a4lxx6og97jg9qv4lplfo4p,M. Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471657549,358,1,1,40,49,6yhza3xbfafj5c9897mbkbudn,1,23.3,69.3,2022-10-14T17:58:39.586Z,2022-10-14T17:58:42Z,3842315841,212,22.7,3842315839,141,38.3,3842315837,140,15.2,3842315843,213,4.3,3842315835,56,Back,,,,,,,,,,6q0njimucm06r3x7enupxpl,G. Stegemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471657555,359,1,1,40,51,6yhza3xbfafj5c9897mbkbudn,1,14.1,34.2,2022-10-14T17:58:41.923Z,2022-10-14T17:58:44Z,3842315881,213,5.1,3842315877,141,7.7,3842315875,140,21.1,3842315873,56,Back,3842315879,212,19.5,,,,,,,,,,5sycg0t0w11j4vm43arm93v1l,S. Steuerwald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471657577,360,1,1,40,54,6yhza3xbfafj5c9897mbkbudn,1,22.8,12.3,2022-10-14T17:58:44.739Z,2022-10-14T17:58:48Z,3842316053,141,31.6,3842316055,212,17.1,3842316051,140,12.3,3842316057,213,2.3,3842316049,56,Back,,,,,,,,,,32ofctw7kn3l8eucrhku63dg5,L. Karl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471657597,361,1,1,40,58,6yhza3xbfafj5c9897mbkbudn,1,15.2,39.1,2022-10-14T17:58:48.403Z,2022-10-14T17:58:55Z,3842316191,141,74.2,3842316195,213,1.1,3842316193,212,26.6,3842316189,140,26.3,3842316187,56,Back,,,,,,,,,,5sycg0t0w11j4vm43arm93v1l,S. Steuerwald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471657607,362,1,1,41,5,6yhza3xbfafj5c9897mbkbudn,0,37.6,86.3,2022-10-14T17:58:55.059Z,2022-10-14T17:58:59Z,3842316243,56,Center,3842316251,213,5.5,3842316249,212,43.5,3842316253,1,,3842316357,155,,3842316245,140,66.8,3842316247,141,41.0,,,,6q0njimucm06r3x7enupxpl,G. Stegemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471657629,351,49,1,41,13,eyecbfb1ur2104bhhwazhvrf,1,32.6,69.2,2022-10-14T17:59:03.005Z,2022-10-14T17:59:03Z,,,,,,,,,,,,,,,,,,,,,,,,,1abadnoiq5hbwpfzzyvho4vkl,K. Naschenweng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471657641,352,1,1,41,13,eyecbfb1ur2104bhhwazhvrf,1,32.6,69.2,2022-10-14T17:59:03.292Z,2022-10-14T17:59:05Z,3842316499,141,57.9,3842316501,212,9.5,3842316497,140,37.9,3842316495,56,Back,3842316503,213,5.3,,,,,,,,,,1abadnoiq5hbwpfzzyvho4vkl,K. Naschenweng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471657651,353,1,1,41,15,eyecbfb1ur2104bhhwazhvrf,1,66.1,37.1,2022-10-14T17:59:05.373Z,2022-10-14T17:59:07Z,3842316571,213,4.7,3842316563,56,Right,3842316569,212,17.0,3842316565,140,65.2,3842316567,141,12.2,,,,,,,,,,epdlb32r151kz861mljb1rs9h,F. Harsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471657663,354,1,1,41,17,eyecbfb1ur2104bhhwazhvrf,1,66.1,9.1,2022-10-14T17:59:07.885Z,2022-10-14T17:59:10Z,3842316631,212,29.6,3842316625,56,Back,3842316627,140,39.5,3842316629,141,23.3,3842316633,213,2.8,,,,,,,,,,1lafqq1ic48v5500r8b0uprdh,J. Hickelsberger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471657683,355,1,1,41,20,eyecbfb1ur2104bhhwazhvrf,1,34.1,16.4,2022-10-14T17:59:10.509Z,2022-10-14T17:59:13Z,3842316747,212,20.8,3842316741,56,Back,3842316745,141,40.9,3842316749,213,2.2,3842316743,140,22.2,,,,,,,,,,1oib97ihu6ofz1fvsvih0mnkl,L. Bühler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471657699,356,1,1,41,23,eyecbfb1ur2104bhhwazhvrf,1,22.9,39,2022-10-14T17:59:13.533Z,2022-10-14T17:59:38Z,3842316825,141,53.7,3842316821,56,Back,3842316827,212,13.8,3842316823,140,32.0,3842316829,213,0.8,,,,,,,,,,cwotwuxqimldexy77lqdh2t3p,M. Tufeković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471657709,357,1,1,41,27,eyecbfb1ur2104bhhwazhvrf,1,38.6,63.1,2022-10-14T17:59:17.741Z,2022-10-14T17:59:21Z,3842316893,56,Back,3842316899,212,19.2,3842316901,213,1.8,3842316897,141,90.3,3842316895,140,33.8,,,,,,,,,,25ord6k6oglqdzt77nrs19e5l,J. Feldkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471657713,358,1,1,41,31,eyecbfb1ur2104bhhwazhvrf,1,39,92,2022-10-14T17:59:21.341Z,2022-10-14T17:59:24Z,3842316923,56,Center,3842316927,141,64.0,3842316925,140,62.8,3842316929,212,31.4,3842316931,213,5.6,,,,,,,,,,1abadnoiq5hbwpfzzyvho4vkl,K. Naschenweng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471657727,359,1,1,41,34,eyecbfb1ur2104bhhwazhvrf,0,65,62.2,2022-10-14T17:59:24.461Z,2022-10-14T18:17:12Z,3842317013,56,Center,3842317017,141,61.1,3842317015,140,64.4,3842317021,213,4.0,3842317019,212,1.0,,,,,,,,,,y7mxuyh5olv0rh5od3p2gtt5,M. Kössler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471657717,363,8,1,41,35,6yhza3xbfafj5c9897mbkbudn,1,26.3,23.3,2022-10-14T17:59:25.749Z,2022-10-14T17:59:34Z,3842316951,56,Back,,,,,,,,,,,,,,,,,,,,,,c2w5fyxoq2xw8xm6asrn17x7t,M. Felde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471657735,360,1,1,41,36,eyecbfb1ur2104bhhwazhvrf,1,49.6,69.7,2022-10-14T17:59:26.189Z,2022-10-14T18:17:23Z,3842317039,56,Center,3842317047,213,0.3,3842317045,212,16.1,3842317041,140,64.1,3842317043,141,77.2,,,,,,,,,,d32rm12ddel0p93luuh5fq9cl,F. Dongus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471657741,361,1,1,41,37,eyecbfb1ur2104bhhwazhvrf,1,65.9,62.9,2022-10-14T17:59:27.293Z,2022-10-14T18:17:28Z,3842317077,213,2.2,3842317071,140,57.6,3842317075,212,14.6,3842317073,141,80.2,3842317069,56,Left,,,,,,,,,,6aym6t1mr1xzv5pxvbtbn6hgp,E. Memeti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471657749,362,1,1,41,38,eyecbfb1ur2104bhhwazhvrf,1,58.2,81.8,2022-10-14T17:59:27.974Z,2022-10-14T18:17:37Z,3842317113,141,84.8,3842317109,56,Left,3842317117,213,0.2,3842317115,212,12.5,3842317111,140,69.9,,,,,,,,,,33nggo6w6e52yqmc2pa528xd5,C. Hagel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471657751,363,61,1,41,38,eyecbfb1ur2104bhhwazhvrf,0,71.8,85.4,2022-10-14T17:59:28.093Z,2022-10-14T18:17:49Z,3842317121,56,Left,,,,,,,,,,,,,,,,,,,,,,6aym6t1mr1xzv5pxvbtbn6hgp,E. Memeti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471657731,364,49,1,41,39,6yhza3xbfafj5c9897mbkbudn,1,37.8,8.3,2022-10-14T17:59:29.316Z,2022-10-14T17:59:29Z,,,,,,,,,,,,,,,,,,,,,,,,,553b1ywtlhutb6uwv04dhhqdx,C. Bouziane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471657747,365,1,1,41,39,6yhza3xbfafj5c9897mbkbudn,1,37.8,9.5,2022-10-14T17:59:29.796Z,2022-10-14T17:59:34Z,3842317099,140,27.3,3842317105,213,2.9,3842317101,141,13.4,3842317103,212,11.3,3842317097,56,Back,,,,,,,,,,553b1ywtlhutb6uwv04dhhqdx,C. Bouziane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471657757,366,1,1,41,44,6yhza3xbfafj5c9897mbkbudn,1,23,14.6,2022-10-14T17:59:34.660Z,2022-10-14T17:59:36Z,3842317149,141,43.6,3842317147,140,11.6,3842317145,56,Back,3842317153,213,2.1,3842317151,212,23.1,,,,,,,,,,32ofctw7kn3l8eucrhku63dg5,L. Karl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471657777,367,1,1,41,46,6yhza3xbfafj5c9897mbkbudn,0,12,39.2,2022-10-14T17:59:36.517Z,2022-10-14T17:59:42Z,3842317239,1,,3842317237,213,6.1,3842317235,212,34.6,3842317231,140,44.6,3842317227,157,,3842317233,141,31.9,3842317229,56,Back,,,,1kv64bhvnb6bb2iva0cbot1t6,R. Borggräfe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471657781,364,44,1,41,50,eyecbfb1ur2104bhhwazhvrf,1,58.2,68.2,2022-10-14T17:59:40.708Z,2022-10-14T17:59:41Z,3842317257,56,Center,3842317265,233,368,3842317259,286,,,,,,,,,,,,,,,,,d32rm12ddel0p93luuh5fq9cl,F. Dongus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471657779,368,44,1,41,50,6yhza3xbfafj5c9897mbkbudn,0,41.8,31.8,2022-10-14T17:59:40.709Z,2022-10-14T17:59:42Z,3842317249,56,Back,3842317305,233,364,3842317251,285,,,,,,,,,,,,,,,,,dqaq4g6ls8bl56rpd3irjt6fp,H. Kayikçi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471657787,365,1,1,41,51,eyecbfb1ur2104bhhwazhvrf,0,61,68.4,2022-10-14T17:59:41.343Z,2022-10-14T18:06:39Z,3842317299,213,5.4,3842317289,3,,3842317297,212,2.6,3842317295,141,65.3,3842317291,56,Center,3842317293,140,62.5,,,,,,,d32rm12ddel0p93luuh5fq9cl,F. Dongus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471657793,369,1,1,41,52,6yhza3xbfafj5c9897mbkbudn,0,26.6,49.4,2022-10-14T17:59:42.100Z,2022-10-14T17:59:43Z,3842317319,140,39.9,3842317325,213,5.9,3842317321,141,40.3,3842317317,56,Back,3842317323,212,15.3,,,,,,,,,,2ij21gq2d0xqcyho9t49glkvd,J. Minge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471657801,366,1,1,41,53,eyecbfb1ur2104bhhwazhvrf,1,70.6,48.4,2022-10-14T17:59:43.534Z,2022-10-14T17:59:44Z,3842317369,56,Center,3842317373,141,62.8,3842317377,213,2.3,3842317375,212,12.8,3842317371,140,62.8,,,,,,,,,,33nggo6w6e52yqmc2pa528xd5,C. Hagel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471657817,367,1,1,41,54,eyecbfb1ur2104bhhwazhvrf,1,58.1,54.3,2022-10-14T17:59:44.558Z,2022-10-14T17:59:49Z,3842317445,213,5.1,3842317441,141,29.6,3842317437,56,Center,3842317443,212,18.1,3842317439,140,64.4,,,,,,,,,,d32rm12ddel0p93luuh5fq9cl,F. Dongus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471657831,368,1,1,41,59,eyecbfb1ur2104bhhwazhvrf,1,66.3,28.5,2022-10-14T17:59:49.358Z,2022-10-14T17:59:51Z,3842317495,56,Back,3842317497,140,35.6,3842317505,1,,3842317501,212,33.2,3842317499,141,17.0,3842317503,213,3.4,,,,,,,1lafqq1ic48v5500r8b0uprdh,J. Hickelsberger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471657833,369,1,1,42,1,eyecbfb1ur2104bhhwazhvrf,1,36.2,16,2022-10-14T17:59:51.694Z,2022-10-14T17:59:52Z,3842317519,56,Center,3842317521,140,52.9,3842317525,212,20.6,3842317527,213,0.6,3842317523,141,32.0,,,,,,,,,,aq30av6eea3gxh2rk7c0bzi09,P. Krumbiegel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471657837,370,1,1,42,2,eyecbfb1ur2104bhhwazhvrf,1,57.1,26.9,2022-10-14T17:59:52.878Z,2022-10-14T17:59:53Z,3842317543,56,Back,3842317545,140,41.4,3842317551,213,3.6,3842317547,141,16.1,3842317549,212,18.0,,,,,,,,,,epdlb32r151kz861mljb1rs9h,F. Harsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471657847,371,1,1,42,3,eyecbfb1ur2104bhhwazhvrf,1,54.2,13.9,2022-10-14T17:59:53.678Z,2022-10-14T17:59:55Z,3842317613,213,0.8,3842317609,141,34.7,3842317611,212,19.2,3842317605,56,Center,3842317607,140,66.6,,,,,,,,,,aq30av6eea3gxh2rk7c0bzi09,P. Krumbiegel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471657849,372,1,1,42,5,eyecbfb1ur2104bhhwazhvrf,0,68.9,30.9,2022-10-14T17:59:55.807Z,2022-10-14T17:59:56Z,3842317633,212,11.9,3842317635,213,5.6,3842317631,141,19.8,3842317629,140,77.7,3842317627,56,Right,,,,,,,,,,y7mxuyh5olv0rh5od3p2gtt5,M. Kössler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471657855,370,1,1,42,7,6yhza3xbfafj5c9897mbkbudn,0,22.8,75.1,2022-10-14T17:59:56.932Z,2022-10-14T17:59:58Z,3842317673,56,Back,3842317683,1,,3842317679,212,27.7,3842317681,213,5.5,3842317677,141,45.7,3842317671,157,,3842317675,140,41.1,,,,e6a4lxx6og97jg9qv4lplfo4p,M. Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471657865,371,49,1,42,10,6yhza3xbfafj5c9897mbkbudn,1,28.4,32.8,2022-10-14T18:00:00.677Z,2022-10-14T18:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,553b1ywtlhutb6uwv04dhhqdx,C. Bouziane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471657873,373,61,1,42,10,eyecbfb1ur2104bhhwazhvrf,0,59.9,49.2,2022-10-14T18:00:00.719Z,2022-10-14T18:01:22Z,3842317763,56,Center,,,,,,,,,,,,,,,,,,,,,,25ord6k6oglqdzt77nrs19e5l,J. Feldkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471657869,372,1,1,42,11,6yhza3xbfafj5c9897mbkbudn,0,28.4,32.8,2022-10-14T18:00:01.620Z,2022-10-14T18:00:05Z,3842317749,213,1.2,3842317741,56,Back,3842317745,141,35.5,3842317747,212,1.9,3842317911,286,,3842317905,236,,3842317907,233,375,3842317743,140,29.0,553b1ywtlhutb6uwv04dhhqdx,C. Bouziane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471657885,375,74,1,42,11,eyecbfb1ur2104bhhwazhvrf,1,69.8,49.9,2022-10-14T18:00:01.621Z,2022-10-14T18:13:48Z,3842317927,233,372,3842317877,285,,3842317875,56,Center,,,,,,,,,,,,,,,,25ord6k6oglqdzt77nrs19e5l,J. Feldkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471657877,374,43,1,42,12,eyecbfb1ur2104bhhwazhvrf,1,0,0,2022-10-14T18:00:02.749Z,2022-10-14T18:00:35Z,3842317777,56,Center,3842318751,144,45,3842317779,285,0,,,,,,,,,,,,,,,,25ord6k6oglqdzt77nrs19e5l,J. Feldkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471657895,376,49,1,42,15,eyecbfb1ur2104bhhwazhvrf,1,76.2,45.4,2022-10-14T18:00:05.182Z,2022-10-14T18:00:05Z,,,,,,,,,,,,,,,,,,,,,,,,,25ord6k6oglqdzt77nrs19e5l,J. Feldkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471657901,377,1,1,42,15,eyecbfb1ur2104bhhwazhvrf,1,80.6,46.8,2022-10-14T18:00:05.822Z,2022-10-14T18:00:07Z,3842317957,212,13.5,3842317955,141,66.7,3842317951,56,Center,3842317953,140,80.1,3842317959,213,1.6,,,,,,,,,,25ord6k6oglqdzt77nrs19e5l,J. Feldkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471657909,378,1,1,42,17,eyecbfb1ur2104bhhwazhvrf,1,87,66.8,2022-10-14T18:00:07.214Z,2022-10-14T18:00:09Z,3842317997,56,Center,3842318003,212,9.0,3842318005,213,3.9,3842317999,140,80.6,3842318001,141,58.0,,,,,,,,,,6aym6t1mr1xzv5pxvbtbn6hgp,E. Memeti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471657911,379,1,1,42,19,eyecbfb1ur2104bhhwazhvrf,0,80.7,55.9,2022-10-14T18:00:09.728Z,2022-10-14T18:00:10Z,3842318015,56,Center,3842318021,212,5.3,3842318017,140,85.4,3842318019,141,58.6,3842318023,213,0.4,3842318013,155,,,,,,,,25ord6k6oglqdzt77nrs19e5l,J. Feldkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471657929,380,1,1,42,19,eyecbfb1ur2104bhhwazhvrf,0,77.6,45.6,2022-10-14T18:00:09.879Z,2022-10-14T18:16:27Z,3842318093,141,47.1,3842318095,212,6.7,3842318091,140,83.9,3842318089,56,Center,3842318097,213,0.2,,,,,,,,,,y7mxuyh5olv0rh5od3p2gtt5,M. Kössler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471657913,373,61,1,42,20,6yhza3xbfafj5c9897mbkbudn,1,17.7,36.7,2022-10-14T18:00:10.388Z,2022-10-14T18:06:46Z,3842318025,56,Back,,,,,,,,,,,,,,,,,,,,,,553b1ywtlhutb6uwv04dhhqdx,C. Bouziane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471662089,396,49,1,42,21,6yhza3xbfafj5c9897mbkbudn,1,20,34.5,2022-10-14T18:00:10.932Z,2022-10-14T18:06:44Z,,,,,,,,,,,,,,,,,,,,,,,,,c2w5fyxoq2xw8xm6asrn17x7t,M. Felde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471662695,397,1,1,42,22,6yhza3xbfafj5c9897mbkbudn,1,19.4,34,2022-10-14T18:00:11.932Z,2022-10-14T18:07:12Z,3842344131,141,34.0,3842344135,213,3.1,3842344127,56,Back,3842344133,212,2.0,3842344129,140,17.5,,,,,,,,,,c2w5fyxoq2xw8xm6asrn17x7t,M. Felde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471657933,374,12,1,42,23,6yhza3xbfafj5c9897mbkbudn,1,12.1,35.1,2022-10-14T18:00:13.604Z,2022-10-14T18:07:16Z,3842318123,56,Back,3842318125,140,16.2,3842318127,141,44.2,3842318131,213,1.0,3842318129,212,7.5,,,,,,,,,,553b1ywtlhutb6uwv04dhhqdx,C. Bouziane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471657939,381,15,1,42,24,eyecbfb1ur2104bhhwazhvrf,1,81.4,40.9,2022-10-14T18:00:14.481Z,2022-10-14T18:00:32Z,3842318159,18,,3842318157,22,,3842318243,20,,3842318673,76,,3842318689,147,49.8,3842318685,146,99.1,3842318681,328,,3842318161,56,Center,y7mxuyh5olv0rh5od3p2gtt5,M. Kössler,3842318683,458,3842318249,233,,375,3842318679,215,,3842318675,102,52.7,3842318677,103,,,,,,,,,,,8.2,,,,,,,
2471657935,375,10,1,42,24,6yhza3xbfafj5c9897mbkbudn,1,2.4,47.6,2022-10-14T18:00:14.581Z,2022-10-14T18:00:21Z,3842318141,56,Back,3842318227,177,,3842318311,233,381,3842318301,179,,3842318139,182,,,,,,,,,,,1kv64bhvnb6bb2iva0cbot1t6,R. Borggräfe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
