id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,assist,qualifier/10/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/9/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2490321337,10,5,1,1,35,nuaf3wtujl8erbciumch6c65,1,13.6,101.6,2022-12-11T12:02:20.490Z,2022-12-11T12:02:37Z,3940593579,347,,3940593577,56,Back,3940593607,233,31,,,,,,,,,,,,,,,,8ovibbdbs49bwwwf3bbuij3hm,J. Pollak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490321249,31,5,1,1,35,6bl19flj1eggw2gw7sya19bof,0,86.4,-1.6,2022-12-11T12:02:20.490Z,2022-12-11T12:14:27Z,3940593613,233,10,3940593143,56,Right,3940593145,347,,,,,,,,,,,,,,,,,ch8ce5l6elqfogji42wyyedat,R. Blomqvist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490321357,11,1,1,1,52,nuaf3wtujl8erbciumch6c65,0,11.9,100,2022-12-11T12:02:37.122Z,2022-12-11T12:02:39Z,3940593693,107,,3940593701,212,19.2,3940593703,213,6.1,3940593699,141,97.1,3940593695,56,Back,3940593697,140,29.9,,,,,,,8ovibbdbs49bwwwf3bbuij3hm,J. Pollak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490321373,32,1,1,1,53,6bl19flj1eggw2gw7sya19bof,1,67.1,6.1,2022-12-11T12:02:38.673Z,2022-12-11T12:02:41Z,3940593769,3,,3940593771,56,Right,3940593773,140,70.1,3940593779,213,0.3,3940593775,141,7.3,3940593777,212,3.3,,,,,,,b8jaoqvq01ot0l9yp0b0btwid,J. Wedemeyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490321379,33,1,1,1,56,6bl19flj1eggw2gw7sya19bof,0,70.1,7.3,2022-12-11T12:02:41.144Z,2022-12-11T12:02:41Z,3940593813,168,,3940593811,3,,3940593819,141,7.0,3940593823,213,6.2,3940593821,212,3.4,3940593815,56,Right,3940593817,140,73.3,,,,8ex4lsveeyet8r5aja1gjh1hx,T. Waßmuth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490321431,34,43,1,1,57,6bl19flj1eggw2gw7sya19bof,1,0,0,2022-12-11T12:02:42.985Z,2022-12-11T12:02:56Z,3940594365,144,5,3940594069,233,13,3940594051,56,Right,3940594053,347,0,,,,,,,,,,,,,8ex4lsveeyet8r5aja1gjh1hx,T. Waßmuth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490321391,12,1,1,1,57,nuaf3wtujl8erbciumch6c65,0,16,96.4,2022-12-11T12:02:43.042Z,2022-12-11T12:02:52Z,3940593869,141,98.3,3940593873,213,0.2,3940593871,212,5.5,3940593863,157,,3940593875,1,,3940593867,140,21.1,3940593865,56,Back,,,,8ovibbdbs49bwwwf3bbuij3hm,J. Pollak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490321433,35,61,1,1,58,6bl19flj1eggw2gw7sya19bof,1,73.8,3.4,2022-12-11T12:02:43.683Z,2022-12-11T12:08:32Z,3940594063,56,Right,,,,,,,,,,,,,,,,,,,,,,8ex4lsveeyet8r5aja1gjh1hx,T. Waßmuth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490321393,13,5,1,1,59,nuaf3wtujl8erbciumch6c65,1,29.5,101.3,2022-12-11T12:02:44.647Z,2022-12-11T12:08:34Z,3940593877,56,Back,3940593879,347,,3940606997,233,36,,,,,,,,,,,,,,,,8ovibbdbs49bwwwf3bbuij3hm,J. Pollak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490321443,36,5,1,1,59,6bl19flj1eggw2gw7sya19bof,0,70.5,-1.3,2022-12-11T12:02:44.647Z,2022-12-11T12:14:27Z,3940594123,56,Right,3940594125,347,,3940607019,233,13,,,,,,,,,,,,,,,,8ex4lsveeyet8r5aja1gjh1hx,T. Waßmuth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490321537,14,1,1,2,16,nuaf3wtujl8erbciumch6c65,0,29.2,100,2022-12-11T12:03:01.620Z,2022-12-11T12:03:03Z,3940594559,213,5.9,3940594553,140,42.1,3940594551,56,Back,3940594549,107,,3940594557,212,14.3,3940594555,141,94.5,3940594601,189,,,,,8ovibbdbs49bwwwf3bbuij3hm,J. Pollak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490321545,37,49,1,2,18,6bl19flj1eggw2gw7sya19bof,1,90.4,9.5,2022-12-11T12:03:03.369Z,2022-12-11T12:03:03Z,,,,,,,,,,,,,,,,,,,,,,,,,ch8ce5l6elqfogji42wyyedat,R. Blomqvist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490321609,38,1,1,2,20,6bl19flj1eggw2gw7sya19bof,0,90.9,8.5,2022-12-11T12:03:05.176Z,2022-12-11T12:11:20Z,3940594899,212,26.5,3940594889,2,,3940594901,213,1.5,3940594893,56,Center,3940594891,155,,3940594897,141,47.2,3940594895,140,93.9,,,,ch8ce5l6elqfogji42wyyedat,R. Blomqvist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490321605,15,61,1,2,24,nuaf3wtujl8erbciumch6c65,1,4.3,17.6,2022-12-11T12:03:09.681Z,2022-12-11T12:03:09Z,3940594879,56,Back,,,,,,,,,,,,,,,,,,,,,,1f2h3qvn7d1dv5wsv63bojazu,A. Margraf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490321611,39,61,1,2,25,6bl19flj1eggw2gw7sya19bof,1,93.9,47.2,2022-12-11T12:03:10.296Z,2022-12-11T12:03:10Z,3940594905,56,Center,,,,,,,,,,,,,,,,,,,,,,elrnwzbk985f5j49tn9gg9rai,J. Brand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490321661,40,1,1,2,29,6bl19flj1eggw2gw7sya19bof,1,88.8,92,2022-12-11T12:03:14.945Z,2022-12-11T12:03:17Z,3940595125,140,73.9,3940595127,141,85.0,3940595123,56,Left,3940595131,213,3.4,3940595129,212,16.4,,,,,,,,,,cbofbntctfuhr1vqpn7eywt05,F. Rauch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490321679,41,1,1,2,32,6bl19flj1eggw2gw7sya19bof,0,73.9,85,2022-12-11T12:03:17.697Z,2022-12-11T12:03:20Z,3940595237,213,5.3,3940595227,196,,3940595225,155,,3940595235,212,49.9,3940595229,56,Center,3940595239,1,,3940595233,141,24.4,3940595231,140,100.0,6c9ed4z6hw7s5v8c9631algid,S. Huth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490321687,16,5,1,2,35,nuaf3wtujl8erbciumch6c65,1,-0.8,78,2022-12-11T12:03:20.417Z,2022-12-11T12:14:27Z,3940595287,233,42,3940595283,346,,3940595281,56,Back,,,,,,,,,,,,,,,,28fi0st48wljpt3kyee510iga,N. Günnewig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
