id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/8/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/11/value,assist,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId
2516018781,139,5,1,21,55,2f7gua216miwsfd83rgjsn4ap,0,73.3,101.4,2023-03-05T15:23:43.366Z,2023-03-05T15:50:49Z,4076019983,56,Left,4076021783,233,176,4076019985,347,,,,,,,,,,,,,,,,,8az7xzsavwdqyuhal2yxml10q,K. Piljić,,,,,,,,,,,,,,,,,,,,,,,,,,
2516019087,176,5,1,21,55,nuaf3wtujl8erbciumch6c65,1,26.7,-1.4,2023-03-05T15:23:43.366Z,2023-03-05T15:50:25Z,4076021739,233,139,4076021705,347,,4076021703,56,Back,,,,,,,,,,,,,,,,34ixdan8uojz66mob82kafxpm,L. Gismann,,,,,,,,,,,,,,,,,,,,,,,,,,
2516053229,356,1,1,22,15,nuaf3wtujl8erbciumch6c65,0,28.5,0,2023-03-05T15:24:02.956Z,2023-03-05T15:50:48Z,4076201451,107,,4076200965,141,9.5,4076200969,213,0.6,4076200967,212,14.8,4076200963,140,40.5,4076200961,56,Back,,,,,,,34ixdan8uojz66mob82kafxpm,L. Gismann,,,,,,,,,,,,,,,,,,,,,,,,,,
2516019179,140,1,1,22,16,2f7gua216miwsfd83rgjsn4ap,0,56.8,96.3,2023-03-05T15:24:04.421Z,2023-03-05T15:24:05Z,4076022135,3,,4076022141,141,88.4,4076022143,212,13.6,4076022139,140,44.9,4076022137,56,Back,4076022145,213,3.5,,,,,,,ikr5jm07viu4wblicjededt6,E. Touon,,,,,,,,,,,,,,,,,,,,,,,,,,
2516019335,141,1,1,22,22,2f7gua216miwsfd83rgjsn4ap,1,53.6,55.2,2023-03-05T15:24:10.868Z,2023-03-05T15:24:14Z,4076023003,56,Right,4076023007,141,20.0,4076023009,212,27.0,4076023011,213,5.2,4076023005,140,65.4,,,,,,,,,,8az7xzsavwdqyuhal2yxml10q,K. Piljić,,,,,,,,,,,,,,,,,,,,,,,,,,
2516019363,142,3,1,22,26,2f7gua216miwsfd83rgjsn4ap,1,66.1,23.2,2023-03-05T15:24:14.293Z,2023-03-05T15:24:16Z,4076023131,56,Center,4076023133,286,,4076023191,233,177,,,,,,,,,,,,,,,,dxxo7gr1hcdzzum13rxotvk5x,L. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,
2516019359,177,45,1,22,26,nuaf3wtujl8erbciumch6c65,0,33.9,76.8,2023-03-05T15:24:14.293Z,2023-03-05T15:24:16Z,4076023109,285,,4076023107,56,Back,4076023197,233,142,,,,,,,,,,,,,,,,3p9ie3u7ej9o1wpzl4aonjtd6,L. Andrade,,,,,,,,,,,,,,,,,,,,,,,,,,
2516019383,143,1,1,22,27,2f7gua216miwsfd83rgjsn4ap,0,67.9,29.8,2023-03-05T15:24:15.765Z,2023-03-05T15:24:18Z,4076023257,141,30.1,4076023551,236,,4076023261,213,0.0,4076023249,56,Center,4076023255,140,72.1,4076023259,212,4.4,4076023553,233,178,4076023557,286,,dxxo7gr1hcdzzum13rxotvk5x,L. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,
2516019413,178,74,1,22,27,nuaf3wtujl8erbciumch6c65,1,38,70.9,2023-03-05T15:24:15.766Z,2023-03-05T15:48:24Z,4076023465,56,Back,4076023575,233,143,4076023467,285,,,,,,,,,,,,,,,,,axjakqkndyt2k8v2b0y97tw16,M. Hirata,,,,,,,,,,,,,,,,,,,,,,,,,,
2516019439,179,49,1,22,31,nuaf3wtujl8erbciumch6c65,1,29.7,72.9,2023-03-05T15:24:19.415Z,2023-03-05T15:24:19Z,,,,,,,,,,,,,,,,,,,,,,,,,bkbp6hl12kc3y8wohv9l3a66t,L. Weiss,,,,,,,,,,,,,,,,,,,,,,,,,,
2516019455,180,1,1,22,31,nuaf3wtujl8erbciumch6c65,0,28.5,80,2023-03-05T15:24:19.798Z,2023-03-05T15:24:20Z,4076023713,141,100.0,4076023717,212,18.6,4076023711,140,39.1,4076023709,56,Back,4076023719,213,0.9,,,,,,,,,,bkbp6hl12kc3y8wohv9l3a66t,L. Weiss,,,,,,,,,,,,,,,,,,,,,,,,,,
2516019633,144,5,1,22,32,2f7gua216miwsfd83rgjsn4ap,1,65.4,-2,2023-03-05T15:24:20.636Z,2023-03-05T15:50:49Z,4076024669,56,Right,4076024673,233,181,4076024671,347,,,,,,,,,,,,,,,,,dxxo7gr1hcdzzum13rxotvk5x,L. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,
2516019469,181,5,1,22,32,nuaf3wtujl8erbciumch6c65,0,34.6,102,2023-03-05T15:24:20.636Z,2023-03-05T15:24:33Z,4076024697,233,144,4076023779,56,Back,4076023781,347,,,,,,,,,,,,,,,,,bkbp6hl12kc3y8wohv9l3a66t,L. Weiss,,,,,,,,,,,,,,,,,,,,,,,,,,
2516019673,145,1,1,22,44,2f7gua216miwsfd83rgjsn4ap,0,70.1,0,2023-03-05T15:24:32.869Z,2023-03-05T15:24:34Z,4076024875,141,7.1,4076024873,140,81.6,4076024877,212,13.4,4076024871,56,Right,4076024869,107,,4076024879,213,0.4,,,,,,,dxxo7gr1hcdzzum13rxotvk5x,L. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,
2516019719,182,8,1,22,48,nuaf3wtujl8erbciumch6c65,1,14.5,93.8,2023-03-05T15:24:36.664Z,2023-03-05T15:24:37Z,4076025125,56,Back,4076025155,15,,,,,,,,,,,,,,,,,,,,8ovibbdbs49bwwwf3bbuij3hm,J. Pollak,,,,,,,,,,,,,,,,,,,,,,,,,,
2516019753,183,49,1,22,50,nuaf3wtujl8erbciumch6c65,1,14.5,93.8,2023-03-05T15:24:38.935Z,2023-03-05T15:24:39Z,,,,,,,,,,,,,,,,,,,,,,,,,62soqddjmkrj99mvi1wivj4k5,S. Schulte,,,,,,,,,,,,,,,,,,,,,,,,,,
2516019921,184,1,1,22,51,nuaf3wtujl8erbciumch6c65,1,14.5,93.8,2023-03-05T15:24:39.447Z,2023-03-05T15:24:48Z,4076026295,212,21.0,4076026289,56,Back,4076026297,213,4.8,4076026293,141,63.0,4076026291,140,15.7,,,,,,,,,,62soqddjmkrj99mvi1wivj4k5,S. Schulte,,,,,,,,,,,,,,,,,,,,,,,,,,
2516019971,185,1,1,23,0,nuaf3wtujl8erbciumch6c65,1,27.8,47.2,2023-03-05T15:24:48.503Z,2023-03-05T15:24:50Z,4076026555,213,2.0,4076026551,141,55.2,4076026547,56,Back,4076026549,140,25.2,4076026553,212,6.1,,,,,,,,,,bkbp6hl12kc3y8wohv9l3a66t,L. Weiss,,,,,,,,,,,,,,,,,,,,,,,,,,
2516020135,186,1,1,23,2,nuaf3wtujl8erbciumch6c65,0,25.2,55.2,2023-03-05T15:24:50.807Z,2023-03-05T15:25:00Z,4076027441,212,7.5,4076027443,213,5.0,4076027435,140,27.3,4076027437,141,44.6,4076027433,56,Back,,,,,,,,,,62soqddjmkrj99mvi1wivj4k5,S. Schulte,,,,,,,,,,,,,,,,,,,,,,,,,,
2516020183,146,49,1,23,12,2f7gua216miwsfd83rgjsn4ap,1,2.9,67.3,2023-03-05T15:25:00.007Z,2023-03-05T15:25:00Z,,,,,,,,,,,,,,,,,,,,,,,,,5538ubmpq7ijg9s6fyt0qwglw,S. Winkler,,,,,,,,,,,,,,,,,,,,,,,,,,
2516020347,147,1,1,23,16,2f7gua216miwsfd83rgjsn4ap,1,7.5,59.6,2023-03-05T15:25:04.918Z,2023-03-05T15:25:09Z,4076028741,212,21.6,4076028743,213,5.3,4076028735,56,Back,4076028737,140,18.5,4076028739,141,32.8,,,,,,,,,,5538ubmpq7ijg9s6fyt0qwglw,S. Winkler,,,,,,,,,,,,,,,,,,,,,,,,,,
2516020451,148,1,1,23,21,2f7gua216miwsfd83rgjsn4ap,1,20.5,30.3,2023-03-05T15:25:09.030Z,2023-03-05T15:25:13Z,4076029285,212,25.4,4076029279,56,Back,4076029287,213,1.2,4076029281,140,29.5,4076029283,141,64.9,,,,,,,,,,57cbneelzdjmwvsk87sgq7omi,N. Räcke,,,,,,,,,,,,,,,,,,,,,,,,,,
2516020507,149,1,1,23,25,2f7gua216miwsfd83rgjsn4ap,1,36,88.3,2023-03-05T15:25:13.830Z,2023-03-05T15:25:17Z,4076029629,1,,4076029627,213,0.2,4076029623,141,95.7,4076029621,140,67.4,4076029619,56,Left,4076029625,212,33.4,,,,,,,9uu3awe8j2wf502ke5l9nwg5x,J. Meißner,,,,,,,,,,,,,,,,,,,,,,,,,,
2516020551,150,1,1,23,29,2f7gua216miwsfd83rgjsn4ap,1,62.9,89.9,2023-03-05T15:25:17.526Z,2023-03-05T15:25:20Z,4076029871,141,69.7,4076029867,56,Center,4076029875,213,4.2,4076029869,140,55.0,4076029873,212,16.0,,,,,,,,,,ikr5jm07viu4wblicjededt6,E. Touon,,,,,,,,,,,,,,,,,,,,,,,,,,
2516020605,151,1,1,23,31,2f7gua216miwsfd83rgjsn4ap,1,54,67.6,2023-03-05T15:25:19.910Z,2023-03-05T15:25:22Z,4076030143,212,13.1,4076030139,140,47.7,4076030141,141,50.9,4076030137,56,Back,4076030145,213,4.2,,,,,,,,,,epxe17rtw23fpslr1e6cxlffu,N. Kowalski,,,,,,,,,,,,,,,,,,,,,,,,,,
2516020657,152,1,1,23,34,2f7gua216miwsfd83rgjsn4ap,1,48,47,2023-03-05T15:25:22.518Z,2023-03-05T15:25:25Z,4076030339,213,5.3,4076030331,56,Right,4076030335,141,6.4,4076030337,212,33.2,4076030333,140,65.5,4076030341,1,,,,,,,,8az7xzsavwdqyuhal2yxml10q,K. Piljić,,,,,,,,,,,,,,,,,,,,,,,,,,
2516020703,153,1,1,23,37,2f7gua216miwsfd83rgjsn4ap,1,65.7,9.7,2023-03-05T15:25:25.783Z,2023-03-05T15:25:28Z,4076030587,213,1.7,4076030583,141,42.7,4076030581,140,62.9,4076030579,56,Center,4076030585,212,22.6,,,,,,,,,,dxxo7gr1hcdzzum13rxotvk5x,L. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,
2516020753,154,1,1,23,40,2f7gua216miwsfd83rgjsn4ap,1,66.1,45.4,2023-03-05T15:25:28.438Z,2023-03-05T15:25:30Z,4076030819,56,Center,4076030829,212,11.4,4076030823,140,62.6,4076030827,141,61.2,4076030831,213,1.9,,,,,,,,,,8az7xzsavwdqyuhal2yxml10q,K. Piljić,,,,,,,,,,,,,,,,,,,,,,,,,,
2516020799,155,1,1,23,42,2f7gua216miwsfd83rgjsn4ap,1,61.8,61.1,2023-03-05T15:25:30.454Z,2023-03-05T15:25:33Z,4076031067,212,17.0,4076031063,140,60.8,4076031065,141,36.1,4076031069,213,4.7,4076031061,56,Center,,,,,,,,,,epxe17rtw23fpslr1e6cxlffu,N. Kowalski,,,,,,,,,,,,,,,,,,,,,,,,,,
2516020809,156,1,1,23,45,2f7gua216miwsfd83rgjsn4ap,0,60.6,33.9,2023-03-05T15:25:33.047Z,2023-03-05T15:25:34Z,4076031127,141,70.9,4076031123,56,Center,4076031131,213,0.9,4076031121,155,,4076031129,212,32.4,4076031125,140,80.0,4076031133,1,,,,,57cbneelzdjmwvsk87sgq7omi,N. Räcke,,,,,,,,,,,,,,,,,,,,,,,,,,
2516020891,187,1,1,23,47,nuaf3wtujl8erbciumch6c65,0,24.2,21,2023-03-05T15:25:35.545Z,2023-03-05T15:25:38Z,4076031597,56,Back,4076031605,213,0.2,4076031601,141,27.0,4076031599,140,43.2,4076031603,212,20.4,4076031595,3,,,,,,,,34ixdan8uojz66mob82kafxpm,L. Gismann,,,,,,,,,,,,,,,,,,,,,,,,,,
2516020995,157,1,1,23,52,2f7gua216miwsfd83rgjsn4ap,1,60.8,77.8,2023-03-05T15:25:40.791Z,2023-03-05T15:25:43Z,4076032133,213,3.0,4076032131,212,25.5,4076032125,56,Back,4076032127,140,36.7,4076032129,141,82.9,,,,,,,,,,8az7xzsavwdqyuhal2yxml10q,K. Piljić,,,,,,,,,,,,,,,,,,,,,,,,,,
2516021107,158,1,1,23,55,2f7gua216miwsfd83rgjsn4ap,1,37.3,80.9,2023-03-05T15:25:43.495Z,2023-03-05T15:25:48Z,4076032659,141,79.9,4076032663,213,6.2,4076032655,56,Left,4076032657,140,54.5,4076032661,212,18.1,,,,,,,,,,9uu3awe8j2wf502ke5l9nwg5x,J. Meißner,,,,,,,,,,,,,,,,,,,,,,,,,,
2516021171,159,1,1,24,0,2f7gua216miwsfd83rgjsn4ap,1,48.6,59.4,2023-03-05T15:25:48.104Z,2023-03-05T15:25:51Z,4076032973,56,Center,4076032977,141,34.9,4076032975,140,60.1,4076032979,212,20.6,4076032981,213,5.3,,,,,,,,,,8az7xzsavwdqyuhal2yxml10q,K. Piljić,,,,,,,,,,,,,,,,,,,,,,,,,,
2516021235,160,1,1,24,2,2f7gua216miwsfd83rgjsn4ap,1,59.4,34.9,2023-03-05T15:25:50.839Z,2023-03-05T15:25:53Z,4076033317,212,18.0,4076033313,140,42.5,4076033315,141,30.6,4076033321,213,3.3,4076033311,56,Back,,,,,,,,,,epxe17rtw23fpslr1e6cxlffu,N. Kowalski,,,,,,,,,,,,,,,,,,,,,,,,,,
2516021309,161,1,1,24,5,2f7gua216miwsfd83rgjsn4ap,1,42.2,30.1,2023-03-05T15:25:53.415Z,2023-03-05T15:25:57Z,4076033673,140,48.4,4076033677,141,2.8,4076033669,56,Back,4076033681,212,19.7,4076033685,213,5.0,,,,,,,,,,57cbneelzdjmwvsk87sgq7omi,N. Räcke,,,,,,,,,,,,,,,,,,,,,,,,,,
2516021383,162,1,1,24,9,2f7gua216miwsfd83rgjsn4ap,0,48.3,2.6,2023-03-05T15:25:57Z,2023-03-05T15:26:00Z,4076034103,1,,4076034097,141,28.6,4076034093,56,Center,4076034101,213,0.5,4076034095,140,80.3,4076034099,212,38.0,4076034091,155,,,,,dxxo7gr1hcdzzum13rxotvk5x,L. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,
2516021443,188,12,1,24,13,nuaf3wtujl8erbciumch6c65,1,20.8,72.7,2023-03-05T15:26:01.209Z,2023-03-05T15:26:03Z,4076034441,141,100.0,4076034437,56,Back,4076034445,213,1.6,4076034443,212,19.7,4076034439,140,20.9,4076034549,167,,,,,,,,62soqddjmkrj99mvi1wivj4k5,S. Schulte,,,,,,,,,,,,,,,,,,,,,,,,,,
2516021777,163,5,1,24,14,2f7gua216miwsfd83rgjsn4ap,1,85.4,-1.6,2023-03-05T15:26:02.894Z,2023-03-05T15:50:49Z,4076036267,56,Right,4076036309,233,189,4076036271,347,,,,,,,,,,,,,,,,,dxxo7gr1hcdzzum13rxotvk5x,L. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,
2516021453,189,5,1,24,14,nuaf3wtujl8erbciumch6c65,0,14.6,101.6,2023-03-05T15:26:02.894Z,2023-03-05T15:26:17Z,4076036333,233,163,4076034491,347,,4076034489,56,Back,,,,,,,,,,,,,,,,62soqddjmkrj99mvi1wivj4k5,S. Schulte,,,,,,,,,,,,,,,,,,,,,,,,,,
2516021823,164,1,1,24,28,2f7gua216miwsfd83rgjsn4ap,1,90.8,0,2023-03-05T15:26:16.503Z,2023-03-05T15:26:19Z,4076036547,140,88.2,4076036543,107,,4076036551,212,9.6,4076036545,56,Right,4076036553,213,1.9,4076036549,141,12.5,,,,,,,dxxo7gr1hcdzzum13rxotvk5x,L. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,
2516021861,165,1,1,24,31,2f7gua216miwsfd83rgjsn4ap,0,86.5,13.8,2023-03-05T15:26:19.688Z,2023-03-05T15:26:21Z,4076036765,212,4.9,4076036761,140,84.4,4076036767,213,4.2,4076036763,141,7.3,4076036759,56,Right,,,,,,,,,,6el60ixesyykp18873zddqve2,R. Maier,,,,,,,,,,,,,,,,,,,,,,,,,,
2516021963,190,61,1,24,37,nuaf3wtujl8erbciumch6c65,0,28.3,93.6,2023-03-05T15:26:25.609Z,2023-03-05T15:26:25Z,4076037315,56,Back,,,,,,,,,,,,,,,,,,,,,,9e95p87136h6zjam3zu0d9yol,L. Josten,,,,,,,,,,,,,,,,,,,,,,,,,,
2516022029,166,5,1,24,37,2f7gua216miwsfd83rgjsn4ap,1,71.2,-1.8,2023-03-05T15:26:25.641Z,2023-03-05T15:26:29Z,4076037603,347,,4076037601,56,Right,4076037605,233,191,,,,,,,,,,,,,,,,6el60ixesyykp18873zddqve2,R. Maier,,,,,,,,,,,,,,,,,,,,,,,,,,
2516021993,191,5,1,24,37,nuaf3wtujl8erbciumch6c65,0,28.8,101.8,2023-03-05T15:26:25.641Z,2023-03-05T15:50:50Z,4076037631,233,166,4076037443,56,Back,4076037445,347,,,,,,,,,,,,,,,,,9e95p87136h6zjam3zu0d9yol,L. Josten,,,,,,,,,,,,,,,,,,,,,,,,,,
2516022167,167,1,1,24,40,2f7gua216miwsfd83rgjsn4ap,1,70.1,0,2023-03-05T15:26:28.936Z,2023-03-05T15:26:35Z,4076038245,107,,4076038257,213,2.3,4076038261,1,,4076038253,212,43.6,4076038249,140,42.3,4076038251,141,45.7,4076038247,56,Back,,,,dxxo7gr1hcdzzum13rxotvk5x,L. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,
2516022321,168,1,1,24,47,2f7gua216miwsfd83rgjsn4ap,1,53.3,53.6,2023-03-05T15:26:35.609Z,2023-03-05T15:26:42Z,4076039053,56,Left,4076039057,141,94.7,4076039061,213,1.1,4076039055,140,68.1,4076039059,212,32.0,,,,,,,,,,9uu3awe8j2wf502ke5l9nwg5x,J. Meißner,,,,,,,,,,,,,,,,,,,,,,,,,,
2516022355,169,3,1,24,54,2f7gua216miwsfd83rgjsn4ap,1,83.3,84.6,2023-03-05T15:26:42.202Z,2023-03-05T15:26:44Z,4076039279,233,192,4076039233,286,,4076039231,56,Left,,,,,,,,,,,,,,,,5hdjbf8idy50wlf0d6qi3lk9h,M. Berentzen,,,,,,,,,,,,,,,,,,,,,,,,,,
2516022339,192,45,1,24,54,nuaf3wtujl8erbciumch6c65,0,16.7,15.4,2023-03-05T15:26:42.202Z,2023-03-05T15:26:44Z,4076039141,56,Back,4076039143,285,,4076039305,233,169,,,,,,,,,,,,,,,,1f2h3qvn7d1dv5wsv63bojazu,A. Margraf,,,,,,,,,,,,,,,,,,,,,,,,,,
2516022379,170,1,1,24,56,2f7gua216miwsfd83rgjsn4ap,0,92.9,86.8,2023-03-05T15:26:44.009Z,2023-03-05T15:26:45Z,4076039357,212,21.1,4076039349,155,,4076039353,140,90.0,4076039351,56,Center,4076039359,213,4.6,4076039347,2,,4076039355,141,56.1,,,,5hdjbf8idy50wlf0d6qi3lk9h,M. Berentzen,,,,,,,,,,,,,,,,,,,,,,,,,,
2516022559,193,12,1,24,56,nuaf3wtujl8erbciumch6c65,1,11,49.3,2023-03-05T15:26:44.650Z,2023-03-05T15:26:54Z,4076040357,212,25.8,4076040351,56,Back,4076040353,140,30.6,4076040359,213,5.6,4076040355,141,26.4,,,,,,,,,,bkbp6hl12kc3y8wohv9l3a66t,L. Weiss,,,,,,,,,,,,,,,,,,,,,,,,,,
2516022537,171,1,1,25,3,2f7gua216miwsfd83rgjsn4ap,0,84.7,88.4,2023-03-05T15:26:51.129Z,2023-03-05T15:26:53Z,4076040239,56,Center,4076040235,2,,4076040247,213,5.1,4076040243,141,56.1,4076040237,155,,4076040245,212,24.2,4076040241,140,94.4,,,,9uu3awe8j2wf502ke5l9nwg5x,J. Meißner,,,,,,,,,,,,,,,,,,,,,,,,,,
2516022633,194,1,1,25,5,nuaf3wtujl8erbciumch6c65,1,7.1,30.9,2023-03-05T15:26:53.882Z,2023-03-05T15:26:56Z,4076040729,212,11.6,4076040721,3,,4076040725,140,13.6,4076040727,141,17.1,4076040723,56,Back,4076040731,213,5.3,,,,,,,bkbp6hl12kc3y8wohv9l3a66t,L. Weiss,,,,,,,,,,,,,,,,,,,,,,,,,,
2516022979,195,12,1,25,8,nuaf3wtujl8erbciumch6c65,1,13.6,17.1,2023-03-05T15:26:56.842Z,2023-03-05T15:27:10Z,4076042581,141,16.2,4076042577,140,37.0,4076042571,56,Back,4076042589,213,6.3,4076042585,212,24.6,,,,,,,,,,1f2h3qvn7d1dv5wsv63bojazu,A. Margraf,,,,,,,,,,,,,,,,,,,,,,,,,,
2516022779,172,1,1,25,11,2f7gua216miwsfd83rgjsn4ap,1,60.5,86.3,2023-03-05T15:26:59.322Z,2023-03-05T15:27:03Z,4076041533,141,56.3,4076041537,212,22.4,4076041511,56,Center,4076041539,213,4.3,4076041527,140,51.8,,,,,,,,,,8az7xzsavwdqyuhal2yxml10q,K. Piljić,,,,,,,,,,,,,,,,,,,,,,,,,,
2516022899,173,1,1,25,15,2f7gua216miwsfd83rgjsn4ap,1,53.1,54.2,2023-03-05T15:27:03.162Z,2023-03-05T15:27:08Z,4076042149,213,0.7,4076042137,140,86.1,4076042135,56,Left,4076042143,212,44.5,4076042155,1,,4076042139,141,95.3,,,,,,,57cbneelzdjmwvsk87sgq7omi,N. Räcke,,,,,,,,,,,,,,,,,,,,,,,,,,
2516022961,174,1,1,25,19,2f7gua216miwsfd83rgjsn4ap,0,88.1,96,2023-03-05T15:27:07.913Z,2023-03-05T15:27:10Z,4076042525,212,30.0,4076042515,2,,4076042529,213,4.7,4076042521,140,88.9,4076042519,56,Center,4076042517,155,,4076042523,141,51.9,,,,5hdjbf8idy50wlf0d6qi3lk9h,M. Berentzen,,,,,,,,,,,,,,,,,,,,,,,,,,
2516022993,196,12,1,25,22,nuaf3wtujl8erbciumch6c65,1,20.9,55.5,2023-03-05T15:27:10.554Z,2023-03-05T15:50:55Z,4076042647,140,22.9,4076042651,212,2.1,4076042645,56,Back,4076042677,15,,4076042649,141,55.5,4076042653,213,0,,,,,,,axjakqkndyt2k8v2b0y97tw16,M. Hirata,,,,,,,,,,,,,,,,,,,,,,,,,,
2516023253,175,1,1,25,30,2f7gua216miwsfd83rgjsn4ap,1,70.8,82.4,2023-03-05T15:27:18.187Z,2023-03-05T15:27:23Z,4076043935,56,Right,4076043943,213,5.1,4076043939,141,10.6,4076043931,155,,4076043941,212,52.7,4076043933,196,,4076043937,140,89.6,4076043945,1,,8az7xzsavwdqyuhal2yxml10q,K. Piljić,,,,,,,,,,,,,,,,,,,,,,,,,,
2516023391,176,1,1,25,35,2f7gua216miwsfd83rgjsn4ap,1,78.7,30.1,2023-03-05T15:27:23.498Z,2023-03-05T15:27:31Z,4076044663,56,Center,4076044667,141,50.4,4076044669,212,13.8,4076044673,213,1.6,4076044665,140,78.1,,,,,,,,,,3ucjekvg77wnqsybahjae5iei,V. Endemann,,,,,,,,,,,,,,,,,,,,,,,,,,
2516023565,178,1,1,25,40,2f7gua216miwsfd83rgjsn4ap,1,86.9,33,2023-03-05T15:27:28.858Z,2023-03-05T15:55:59Z,4076045477,141,44.3,4076045473,56,Center,4076045483,213,2.2,4076047693,154,,4076045479,212,9.2,4076045475,140,82.0,4076047691,210,15,,,,6el60ixesyykp18873zddqve2,R. Maier,,,,,,,1,,,,,,,,,,,,,,,,,,,
2516024265,180,1,1,25,41,2f7gua216miwsfd83rgjsn4ap,0,77.5,51.2,2023-03-05T15:27:29.668Z,2023-03-05T15:57:54Z,4076049217,213,5.7,4076049213,141,47.5,4076049197,56,Center,4076052893,236,,4076052895,233,197,4076049199,140,81.0,4076052901,286,,4076049215,212,4.5,6i71063juhqq2d35riwhr1uqx,A. Rieke,,,,,,,,,,,,,,,,,,,,,,,,,,
2516023369,197,74,1,25,41,nuaf3wtujl8erbciumch6c65,1,25.3,63,2023-03-05T15:27:29.669Z,2023-03-05T15:48:24Z,4076052907,233,180,4076044551,285,,4076044549,56,Back,,,,,,,,,,,,,,,,axjakqkndyt2k8v2b0y97tw16,M. Hirata,,,,,,,,,,,,,,,,,,,,,,,,,,
2516023397,177,15,1,25,42,2f7gua216miwsfd83rgjsn4ap,1,85.1,43.6,2023-03-05T15:27:30.379Z,2023-03-05T15:55:59Z,4076044687,17,,4076047791,147,49.6,4076047787,103,6.3,4076047775,78,,4076044689,56,Center,4076047789,146,99.4,4076047781,55,178,4076045977,20,,6i71063juhqq2d35riwhr1uqx,A. Rieke,4076046109,233,4076047777,29,4076047785,102,,199,,4076047779,154,4076044685,22,,50.3,,,,,,,,,,,
2516023451,199,10,1,25,42,nuaf3wtujl8erbciumch6c65,1,1.7,52.4,2023-03-05T15:27:30.479Z,2023-03-05T15:27:45Z,4076046225,233,177,4076044927,56,Back,4076044923,182,,4076044921,178,,4076044919,177,,,,,,,,,,,49ur7byczvl0qkqn9y2qq73s9,L. Sieger,,,,,,,,,,,,,,,,,,,,,,,,,,
2516023445,198,52,1,25,44,nuaf3wtujl8erbciumch6c65,1,1.7,52.4,2023-03-05T15:27:32.708Z,2023-03-05T15:27:34Z,,,,,,,,,,,,,,,,,,,,,,,,,49ur7byczvl0qkqn9y2qq73s9,L. Sieger,,,,,,,,,,,,,,,,,,,,,,,,,,
2516024017,200,1,1,26,10,nuaf3wtujl8erbciumch6c65,1,5.1,51.5,2023-03-05T15:27:58.492Z,2023-03-05T15:51:10Z,4076047921,212,29.3,4076047923,213,0.2,4076047919,141,60.3,4076047917,140,32.4,4076203105,199,,4076047915,56,Back,,,,,,,49ur7byczvl0qkqn9y2qq73s9,L. Sieger,,,,,,,,,,,,,,,,,,,,,,,,,,
2516024037,201,1,1,26,14,nuaf3wtujl8erbciumch6c65,0,33,60.5,2023-03-05T15:28:02.075Z,2023-03-05T15:28:03Z,4076048041,1,,4076048035,141,62.9,4076048033,140,66.0,4076048037,212,34.7,4076048031,56,Center,4076048039,213,0.0,,,,,,,62soqddjmkrj99mvi1wivj4k5,S. Schulte,,,,,,,,,,,,,,,,,,,,,,,,,,
2516024175,179,1,1,26,18,2f7gua216miwsfd83rgjsn4ap,0,23.3,2.2,2023-03-05T15:28:06.428Z,2023-03-05T15:28:08Z,4076048735,56,Back,4076048743,213,6.3,4076048739,141,1.9,4076048741,212,18.3,4076048733,3,,4076048737,140,40.7,,,,,,,dxxo7gr1hcdzzum13rxotvk5x,L. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,
2516024205,202,49,1,26,22,nuaf3wtujl8erbciumch6c65,1,24.6,39.5,2023-03-05T15:28:10.131Z,2023-03-05T15:28:10Z,,,,,,,,,,,,,,,,,,,,,,,,,bkbp6hl12kc3y8wohv9l3a66t,L. Weiss,,,,,,,,,,,,,,,,,,,,,,,,,,
