id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,assist,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2461838825,372,50,1,40,18,nuaf3wtujl8erbciumch6c65,1,66.2,91.4,2022-09-18T11:43:13.741Z,2022-09-18T11:43:18Z,3789985617,233,353,3789985225,286,,3789985223,56,Left,,,,,,,,,,,,,,,,9e95p87136h6zjam3zu0d9yol,L. Josten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461838885,353,7,1,40,18,6yhza3xbfafj5c9897mbkbudn,1,33.8,8.6,2022-09-18T11:43:13.742Z,2022-09-18T11:43:17Z,3789985509,285,,3789985507,56,Back,3789985593,233,372,,,,,,,,,,,,,,,,32ofctw7kn3l8eucrhku63dg5,L. Karl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461838893,354,49,1,40,21,6yhza3xbfafj5c9897mbkbudn,1,32.6,16.1,2022-09-18T11:43:17.262Z,2022-09-18T11:43:17Z,,,,,,,,,,,,,,,,,,,,,,,,,877yaw4haawqhe5n0wlbeln56,M. Büchele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461838905,355,1,1,40,21,6yhza3xbfafj5c9897mbkbudn,1,32.6,16.1,2022-09-18T11:43:17.373Z,2022-09-18T11:43:18Z,3789985645,141,38.3,3789985643,140,30.2,3789985641,56,Back,3789985647,212,15.3,3789985649,213,1.7,,,,,,,,,,877yaw4haawqhe5n0wlbeln56,M. Büchele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461838961,356,1,1,40,22,6yhza3xbfafj5c9897mbkbudn,1,30.2,38.3,2022-09-18T11:43:18.190Z,2022-09-18T11:43:22Z,3789985907,141,35.4,3789985903,56,Center,3789985911,213,6.2,3789985909,212,25.8,3789985905,140,54.7,,,,,,,,,,c2w5fyxoq2xw8xm6asrn17x7t,M. Felde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461838965,357,50,1,40,24,6yhza3xbfafj5c9897mbkbudn,1,52.4,34.1,2022-09-18T11:43:20.394Z,2022-09-18T11:43:23Z,3789985967,233,373,3789985931,56,Center,3789985933,286,,,,,,,,,,,,,,,,,8os606vx3apb3abv88vtbkb85,G. Hoffmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461838947,373,7,1,40,24,nuaf3wtujl8erbciumch6c65,1,47.6,65.9,2022-09-18T11:43:20.395Z,2022-09-18T11:43:22Z,3789985957,233,357,3789985853,56,Back,3789985855,285,,,,,,,,,,,,,,,,,28fi0st48wljpt3kyee510iga,N. Günnewig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461838953,374,49,1,40,25,nuaf3wtujl8erbciumch6c65,1,49.8,67.2,2022-09-18T11:43:20.925Z,2022-09-18T11:43:21Z,,,,,,,,,,,,,,,,,,,,,,,,,28fi0st48wljpt3kyee510iga,N. Günnewig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461838989,375,1,1,40,26,nuaf3wtujl8erbciumch6c65,1,51.9,58.2,2022-09-18T11:43:22.300Z,2022-09-18T11:43:24Z,3789986047,140,54.9,3789986045,56,Center,3789986053,213,5.5,3789986051,212,4.5,3789986049,141,53.4,,,,,,,,,,28fi0st48wljpt3kyee510iga,N. Günnewig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461839021,376,1,1,40,28,nuaf3wtujl8erbciumch6c65,1,55,51.2,2022-09-18T11:43:23.884Z,2022-09-18T11:43:25Z,3789986223,56,Back,3789986227,141,42.7,3789986229,212,9.9,3789986225,140,47.4,3789986231,213,3.8,,,,,,,,,,axjakqkndyt2k8v2b0y97tw16,M. Hirata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461839057,377,1,1,40,30,nuaf3wtujl8erbciumch6c65,1,47.5,42.7,2022-09-18T11:43:25.803Z,2022-09-18T11:43:28Z,3789986455,56,Back,3789986467,212,19.9,3789986461,140,39.1,3789986469,213,2.0,3789986465,141,69.0,,,,,,,,,,6l7cn7fmomj88kfdyo9seopg5,A. Moraitou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461839077,378,1,1,40,33,nuaf3wtujl8erbciumch6c65,1,39.2,69,2022-09-18T11:43:28.748Z,2022-09-18T11:43:30Z,3789986545,141,89.6,3789986549,213,1.2,3789986541,56,Back,3789986543,140,44.3,3789986547,212,15.0,,,,,,,,,,bkbp6hl12kc3y8wohv9l3a66t,L. Weiss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461839133,379,1,1,40,34,nuaf3wtujl8erbciumch6c65,1,46,91.7,2022-09-18T11:43:30.205Z,2022-09-18T11:43:48Z,3789987799,210,15,3789986849,212,45.6,3789986847,141,72.7,3789986843,56,Center,3789986841,157,,3789986851,213,6.0,3789986853,1,,3789986845,140,87.6,8ovibbdbs49bwwwf3bbuij3hm,J. Pollak,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461839137,380,15,1,40,38,nuaf3wtujl8erbciumch6c65,1,90.9,72.1,2022-09-18T11:43:34.204Z,2022-09-18T11:43:48Z,3789987127,72,,3789987855,146,95.1,3789986869,56,Center,3789987861,231,52.7,3789987147,233,358,3789987835,55,379,3789987827,76,,3789986865,22,,2ltzk74krenmfh5gzcjpc2k4q,K. Maksuti,,3789987859,230,99.0,3789987831,29,3789987849,103,19,3789986867,64,3789987131,82,,,,3789987845,102,3789987853,215,3789987857,147,63.2,52.9,,,,,,,
2461839171,358,10,1,40,38,6yhza3xbfafj5c9897mbkbudn,1,7.3,36.5,2022-09-18T11:43:34.304Z,2022-09-18T11:43:38Z,3789987029,56,Back,3789987027,94,,3789987153,233,380,,,,,,,,,,,,,,,,2ij21gq2d0xqcyho9t49glkvd,J. Minge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461839187,359,6,1,40,39,6yhza3xbfafj5c9897mbkbudn,0,8.2,32.2,2022-09-18T11:43:35.276Z,2022-09-18T11:45:02Z,3789987107,73,,3789987105,56,Back,3789987189,233,381,,,,,,,,,,,,,,,,2ij21gq2d0xqcyho9t49glkvd,J. Minge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461839155,381,6,1,40,39,nuaf3wtujl8erbciumch6c65,1,91.8,67.8,2022-09-18T11:43:35.276Z,2022-09-18T11:43:39Z,3789987171,233,359,3789986949,73,,3789986947,56,Center,,,,,,,,,,,,,,,,2ltzk74krenmfh5gzcjpc2k4q,K. Maksuti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461839493,382,1,1,41,4,nuaf3wtujl8erbciumch6c65,1,99.4,99.3,2022-09-18T11:43:59.963Z,2022-09-18T11:44:20Z,3789988705,56,Left,3789988713,213,4.1,3789988711,212,7.0,3789988709,141,90.9,3789988703,6,,3789988707,140,95.5,,,,,,,62soqddjmkrj99mvi1wivj4k5,S. Schulte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461839515,383,1,1,41,5,nuaf3wtujl8erbciumch6c65,1,95.5,90.8,2022-09-18T11:44:01.035Z,2022-09-18T11:44:02Z,3789988827,141,94.5,3789988823,56,Left,3789988829,212,9.0,3789988831,213,2.9,3789988825,140,87.3,,,,,,,,,,6l7cn7fmomj88kfdyo9seopg5,A. Moraitou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461839521,384,1,1,41,6,nuaf3wtujl8erbciumch6c65,0,87.3,93.3,2022-09-18T11:44:02.332Z,2022-09-18T11:44:23Z,3789988873,212,24.8,3789988871,141,58.7,3789988877,213,5.0,3789988865,155,,3789988869,140,94.8,3789988863,2,,3789988867,56,Center,,,,62soqddjmkrj99mvi1wivj4k5,S. Schulte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461839585,360,12,1,41,11,6yhza3xbfafj5c9897mbkbudn,1,10.1,37.6,2022-09-18T11:44:06.509Z,2022-09-18T11:44:08Z,3789989195,141,26.6,3789989191,56,Back,3789989193,140,23.5,3789989197,212,15.9,3789989217,15,,3789989199,213,5.8,,,,,,,5sycg0t0w11j4vm43arm93v1l,S. Steuerwald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461839599,385,61,1,41,12,nuaf3wtujl8erbciumch6c65,0,78.9,74.8,2022-09-18T11:44:08.395Z,2022-09-18T11:44:08Z,3789989271,56,Center,,,,,,,,,,,,,,,,,,,,,,9e95p87136h6zjam3zu0d9yol,L. Josten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461839627,361,1,1,41,14,6yhza3xbfafj5c9897mbkbudn,0,18.3,16.7,2022-09-18T11:44:09.486Z,2022-09-18T11:44:10Z,3789989417,141,10.0,3789989415,140,31.3,3789989413,56,Back,3789989421,213,6.0,3789989419,212,14.4,,,,,,,,,,5rcmpmxeny97slsu826vmwh61,L. Kolb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461839669,386,1,1,41,15,nuaf3wtujl8erbciumch6c65,1,74.1,93.2,2022-09-18T11:44:10.940Z,2022-09-18T11:44:13Z,3789989627,213,3.4,3789989619,140,56.4,3789989621,141,85.1,3789989623,212,19.4,3789989617,56,Left,,,,,,,,,,6l7cn7fmomj88kfdyo9seopg5,A. Moraitou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461839747,387,1,1,41,18,nuaf3wtujl8erbciumch6c65,1,55.9,86.5,2022-09-18T11:44:13.851Z,2022-09-18T11:44:19Z,3789990065,56,Back,3789990067,140,20.4,3789990073,213,3.5,3789990071,212,40.4,3789990069,141,63.4,3789990075,1,,,,,,,,28fi0st48wljpt3kyee510iga,N. Günnewig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461839867,388,1,1,41,29,nuaf3wtujl8erbciumch6c65,1,13.8,58.4,2022-09-18T11:44:24.827Z,2022-09-18T11:44:27Z,3789990729,212,11.2,3789990727,141,64.3,3789990723,56,Back,3789990731,213,0.4,3789990725,140,23.8,,,,,,,,,,49ur7byczvl0qkqn9y2qq73s9,L. Sieger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461839895,389,1,1,41,32,nuaf3wtujl8erbciumch6c65,1,20.4,63.1,2022-09-18T11:44:27.659Z,2022-09-18T11:44:29Z,3789990847,140,19.6,3789990851,212,12.5,3789990853,213,1.6,3789990845,56,Back,3789990849,141,81.5,,,,,,,,,,bkbp6hl12kc3y8wohv9l3a66t,L. Weiss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461839943,390,1,1,41,34,nuaf3wtujl8erbciumch6c65,1,22.7,82.7,2022-09-18T11:44:29.483Z,2022-09-18T11:44:34Z,3789991197,56,Back,3789991203,212,13.7,3789991201,141,62.7,3789991205,213,4.6,3789991199,140,21.3,,,,,,,,,,62soqddjmkrj99mvi1wivj4k5,S. Schulte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461839961,391,1,1,41,38,nuaf3wtujl8erbciumch6c65,1,21.4,64,2022-09-18T11:44:33.963Z,2022-09-18T11:44:35Z,3789991309,140,20.5,3789991315,213,1.7,3789991311,141,75.9,3789991313,212,8.1,3789991307,56,Back,,,,,,,,,,bkbp6hl12kc3y8wohv9l3a66t,L. Weiss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461840015,392,1,1,41,39,nuaf3wtujl8erbciumch6c65,1,20.4,75.9,2022-09-18T11:44:34.923Z,2022-09-18T11:44:42Z,3789991607,56,Back,3789991613,212,19.1,3789991611,141,53.7,3789991609,140,9.3,3789991615,213,4.1,,,,,,,,,,62soqddjmkrj99mvi1wivj4k5,S. Schulte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461840045,393,1,1,41,47,nuaf3wtujl8erbciumch6c65,1,9.2,49.4,2022-09-18T11:44:42.731Z,2022-09-18T11:44:45Z,3789991749,141,83.2,3789991747,140,9.8,3789991753,213,1.5,3789991751,212,23.0,3789991745,56,Back,,,,,,,,,,49ur7byczvl0qkqn9y2qq73s9,L. Sieger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461840053,394,1,1,41,49,nuaf3wtujl8erbciumch6c65,1,10,82.6,2022-09-18T11:44:45.052Z,2022-09-18T11:44:46Z,3789991805,140,13.6,3789991809,212,9.7,3789991811,213,1.2,3789991807,141,95.7,3789991803,56,Back,,,,,,,,,,62soqddjmkrj99mvi1wivj4k5,S. Schulte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461840083,395,1,1,41,50,nuaf3wtujl8erbciumch6c65,1,13.5,95.4,2022-09-18T11:44:45.899Z,2022-09-18T11:44:48Z,3789991951,213,5.7,3789991947,141,78.5,3789991943,140,30.8,3789991939,56,Back,3789991949,212,21.5,,,,,,,,,,8ovibbdbs49bwwwf3bbuij3hm,J. Pollak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461840089,396,1,1,41,52,nuaf3wtujl8erbciumch6c65,0,26.8,75.7,2022-09-18T11:44:48.331Z,2022-09-18T11:44:51Z,3789991979,141,71.5,3789991977,140,31.1,3789992217,286,,3789991981,212,5.3,3789991983,213,5.7,3789992211,233,362,3789992207,236,,3789991975,56,Back,9e95p87136h6zjam3zu0d9yol,L. Josten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461840127,362,74,1,41,52,6yhza3xbfafj5c9897mbkbudn,1,72.2,33.2,2022-09-18T11:44:48.332Z,2022-09-18T11:45:06Z,3789992147,285,,3789992247,233,396,3789992143,56,Center,,,,,,,,,,,,,,,,877yaw4haawqhe5n0wlbeln56,M. Büchele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461840173,363,1,1,41,55,6yhza3xbfafj5c9897mbkbudn,1,72.2,33.2,2022-09-18T11:44:51.438Z,2022-09-18T11:44:53Z,3789992365,141,18.5,3789992369,213,5.9,3789992367,212,29.2,3789992361,56,Right,3789992363,140,98.3,,,,,,,,,,877yaw4haawqhe5n0wlbeln56,M. Büchele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461840179,364,49,1,41,58,6yhza3xbfafj5c9897mbkbudn,1,98.3,18.5,2022-09-18T11:44:53.485Z,2022-09-18T11:44:53Z,,,,,,,,,,,,,,,,,,,,,,,,,5rcmpmxeny97slsu826vmwh61,L. Kolb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461840205,365,1,1,41,59,6yhza3xbfafj5c9897mbkbudn,0,98.3,18.5,2022-09-18T11:44:54.862Z,2022-09-18T11:44:55Z,3789992551,213,1.6,3789992545,140,98.0,3789992539,2,,3789992549,212,5.8,3789992547,141,27.0,3789992543,56,Center,3789992541,155,,,,,5rcmpmxeny97slsu826vmwh61,L. Kolb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461840191,397,61,1,41,59,nuaf3wtujl8erbciumch6c65,1,3.7,76.1,2022-09-18T11:44:54.879Z,2022-09-18T11:44:54Z,3789992485,56,Back,,,,,,,,,,,,,,,,,,,,,,8ovibbdbs49bwwwf3bbuij3hm,J. Pollak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461840237,366,6,1,41,59,6yhza3xbfafj5c9897mbkbudn,1,97.2,25.4,2022-09-18T11:44:55.355Z,2022-09-18T11:45:02Z,3789992687,56,Center,3789992689,75,,3789992711,233,398,,,,,,,,,,,,,,,,5rcmpmxeny97slsu826vmwh61,L. Kolb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461840209,398,6,1,41,59,nuaf3wtujl8erbciumch6c65,0,2.8,74.6,2022-09-18T11:44:55.355Z,2022-09-18T11:44:58Z,3789992559,73,,3789992557,56,Back,3789992735,233,366,,,,,,,,,,,,,,,,8ovibbdbs49bwwwf3bbuij3hm,J. Pollak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461840751,367,1,1,42,30,6yhza3xbfafj5c9897mbkbudn,1,99.5,0.5,2022-09-18T11:45:25.952Z,2022-09-18T11:45:57Z,3789995297,2,,3789995313,212,29.2,3789995311,141,41.9,3789995309,140,92.0,3789995307,56,Center,3789996545,210,13,3789995299,6,,3789995303,155,,dqaq4g6ls8bl56rpd3irjt6fp,H. Kayikçi,1,3789996549,154,,3789995315,213,3789995305,224,,,,,,,1.8,,,,,,,,,,,,,,,,
2461840757,368,13,1,42,33,6yhza3xbfafj5c9897mbkbudn,1,92.1,43.1,2022-09-18T11:45:29.461Z,2022-09-18T11:45:57Z,3789995337,56,Center,3789996567,84,,3789995809,25,,3789996585,230,98.5,3789996573,55,367,3789996571,154,,3789996577,102,42.7,3789996583,328,,8os606vx3apb3abv88vtbkb85,G. Hoffmann,,3789996581,108,,3789996587,231,3789996569,29,,3789996579,103,3789995811,20,,49.3,11.1,3789995335,17,,,,,,,,,,,,,
2461840767,369,5,1,42,34,6yhza3xbfafj5c9897mbkbudn,0,101.1,42.8,2022-09-18T11:45:30.139Z,2022-09-18T11:45:45Z,3789995411,56,Center,3789995413,346,,3789996035,233,399,,,,,,,,,,,,,,,,8os606vx3apb3abv88vtbkb85,G. Hoffmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461840679,399,5,1,42,34,nuaf3wtujl8erbciumch6c65,1,-1.1,57.2,2022-09-18T11:45:30.139Z,2022-09-18T11:45:45Z,3789994939,346,,3789996019,233,369,3789994937,56,Back,,,,,,,,,,,,,,,,62soqddjmkrj99mvi1wivj4k5,S. Schulte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461841003,400,1,1,42,56,nuaf3wtujl8erbciumch6c65,1,4.7,56.9,2022-09-18T11:45:52.442Z,2022-09-18T11:46:28Z,3789996609,213,5.0,3789996613,237,,3789996599,124,,3789996607,212,31.9,3789996603,140,13.9,3789996601,56,Back,3789999427,189,,3789996605,141,12.2,49ur7byczvl0qkqn9y2qq73s9,L. Sieger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461841015,401,1,1,42,59,nuaf3wtujl8erbciumch6c65,1,15,11,2022-09-18T11:45:55.275Z,2022-09-18T11:46:25Z,3789996683,140,14.8,3789996681,56,Back,3789996685,141,16.4,3789996687,212,3.7,3789996689,213,1.6,,,,,,,,,,28fi0st48wljpt3kyee510iga,N. Günnewig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461841043,402,1,1,43,0,nuaf3wtujl8erbciumch6c65,0,14.8,16.4,2022-09-18T11:45:56.379Z,2022-09-18T11:45:58Z,3789996815,140,42.8,3789996819,212,30.9,3789996821,213,6.0,3789996823,1,,3789996817,141,2.5,3789996811,157,,3789996813,56,Back,,,,bkbp6hl12kc3y8wohv9l3a66t,L. Weiss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461841095,403,61,1,43,5,nuaf3wtujl8erbciumch6c65,0,40.7,5.5,2022-09-18T11:46:01.034Z,2022-09-18T11:46:01Z,3789997079,56,Back,,,,,,,,,,,,,,,,,,,,,,axjakqkndyt2k8v2b0y97tw16,M. Hirata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461841105,370,61,1,43,5,6yhza3xbfafj5c9897mbkbudn,1,53.1,92.4,2022-09-18T11:46:01.285Z,2022-09-18T11:46:01Z,3789997101,56,Left,,,,,,,,,,,,,,,,,,,,,,c2w5fyxoq2xw8xm6asrn17x7t,M. Felde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461841135,371,49,1,43,7,6yhza3xbfafj5c9897mbkbudn,1,53.5,86,2022-09-18T11:46:02.862Z,2022-09-18T11:46:02Z,,,,,,,,,,,,,,,,,,,,,,,,,877yaw4haawqhe5n0wlbeln56,M. Büchele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461841265,372,1,1,43,10,6yhza3xbfafj5c9897mbkbudn,1,44,97,2022-09-18T11:46:06.029Z,2022-09-18T11:46:11Z,3789997851,213,6.2,3789997853,1,,3789997845,140,75.3,3789997843,56,Left,3789997847,141,91.9,3789997849,212,33.0,,,,,,,877yaw4haawqhe5n0wlbeln56,M. Büchele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461841311,373,1,1,43,15,6yhza3xbfafj5c9897mbkbudn,0,75.3,91.9,2022-09-18T11:46:10.941Z,2022-09-18T11:46:13Z,3789998049,140,95.4,3789998057,213,5.8,3789998047,56,Center,3789998055,212,23.5,3789998051,141,76.8,,,,,,,,,,8os606vx3apb3abv88vtbkb85,G. Hoffmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461841317,404,49,1,43,18,nuaf3wtujl8erbciumch6c65,1,5.7,23.1,2022-09-18T11:46:13.707Z,2022-09-18T11:46:13Z,,,,,,,,,,,,,,,,,,,,,,,,,62soqddjmkrj99mvi1wivj4k5,S. Schulte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461841369,405,1,1,43,21,nuaf3wtujl8erbciumch6c65,0,4.3,16.8,2022-09-18T11:46:17.132Z,2022-09-18T11:46:17Z,3789998359,213,5.9,3789998349,157,,3789998361,1,,3789998357,212,33.8,3789998353,140,34.3,3789998351,56,Back,3789998355,141,0.0,,,,62soqddjmkrj99mvi1wivj4k5,S. Schulte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461841575,374,5,1,43,22,6yhza3xbfafj5c9897mbkbudn,1,69.8,101.6,2022-09-18T11:46:17.829Z,2022-09-18T11:49:38Z,3789999485,56,Left,3789999487,347,,3789999501,233,406,,,,,,,,,,,,,,,,8os606vx3apb3abv88vtbkb85,G. Hoffmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461841377,406,5,1,43,22,nuaf3wtujl8erbciumch6c65,0,30.2,-1.6,2022-09-18T11:46:17.829Z,2022-09-18T11:46:29Z,3789998389,56,Back,3789999541,233,374,3789998391,347,,,,,,,,,,,,,,,,,62soqddjmkrj99mvi1wivj4k5,S. Schulte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461841611,375,1,1,43,33,6yhza3xbfafj5c9897mbkbudn,1,76.3,100,2022-09-18T11:46:29.309Z,2022-09-18T11:46:32Z,3789999705,141,86.7,3789999699,107,,3789999707,212,10.8,3789999703,140,78.9,3789999701,56,Left,3789999709,213,5.0,,,,,,,e6a4lxx6og97jg9qv4lplfo4p,M. Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461841665,376,1,1,43,36,6yhza3xbfafj5c9897mbkbudn,1,77.8,86.9,2022-09-18T11:46:32.157Z,2022-09-18T11:46:35Z,3790000035,212,12.2,3790000031,141,70.7,3790000025,56,Center,3790000039,213,4.3,3790000029,140,72.9,,,,,,,,,,8os606vx3apb3abv88vtbkb85,G. Hoffmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461841693,377,1,1,43,40,6yhza3xbfafj5c9897mbkbudn,1,71,66.4,2022-09-18T11:46:35.613Z,2022-09-18T11:46:37Z,3790000157,212,15.9,3790000155,141,43.3,3790000153,140,73.3,3790000151,56,Center,3790000159,213,4.9,,,,,,,,,,c2w5fyxoq2xw8xm6asrn17x7t,M. Felde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461841721,378,1,1,43,41,6yhza3xbfafj5c9897mbkbudn,1,73.3,43.3,2022-09-18T11:46:37.037Z,2022-09-18T11:46:38Z,3790000255,140,72.9,3790000261,213,1.6,3790000253,56,Center,3790000257,141,60.3,3790000259,212,11.6,,,,,,,,,,dqaq4g6ls8bl56rpd3irjt6fp,H. Kayikçi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461841741,379,1,1,43,43,6yhza3xbfafj5c9897mbkbudn,0,72.9,60.3,2022-09-18T11:46:38.765Z,2022-09-18T11:46:40Z,3790000377,213,5.3,3790000375,212,11.9,3790000373,141,45.5,3790000371,140,78.9,3790000369,56,Center,,,,,,,,,,c2w5fyxoq2xw8xm6asrn17x7t,M. Felde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461841773,407,8,1,43,45,nuaf3wtujl8erbciumch6c65,1,24.6,57.6,2022-09-18T11:46:41.267Z,2022-09-18T11:46:43Z,3790000543,56,Back,,,,,,,,,,,,,,,,,,,,,,62soqddjmkrj99mvi1wivj4k5,S. Schulte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461841843,380,1,1,43,48,6yhza3xbfafj5c9897mbkbudn,1,72.9,41.3,2022-09-18T11:46:43.837Z,2022-09-18T11:46:48Z,3790000927,56,Right,3790000933,212,21.0,3790000931,141,13.9,3790000935,213,4.2,3790000929,140,63.6,,,,,,,,,,5rcmpmxeny97slsu826vmwh61,L. Kolb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461841905,381,3,1,43,52,6yhza3xbfafj5c9897mbkbudn,1,67.7,14.2,2022-09-18T11:46:47.886Z,2022-09-18T11:46:51Z,3790001281,233,408,3790001267,56,Right,3790001269,286,,,,,,,,,,,,,,,,,dqaq4g6ls8bl56rpd3irjt6fp,H. Kayikçi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461841875,408,45,1,43,52,nuaf3wtujl8erbciumch6c65,0,32.3,85.8,2022-09-18T11:46:47.886Z,2022-09-18T11:46:51Z,3790001295,233,381,3790001107,285,,3790001105,56,Back,,,,,,,,,,,,,,,,6l7cn7fmomj88kfdyo9seopg5,A. Moraitou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461841933,382,1,1,43,55,6yhza3xbfafj5c9897mbkbudn,0,71.4,30.3,2022-09-18T11:46:50.845Z,2022-09-18T11:46:52Z,3790001415,56,Center,3790001417,140,77.9,3790001423,213,1.0,3790001421,212,12.8,3790001419,141,46.3,,,,,,,,,,dqaq4g6ls8bl56rpd3irjt6fp,H. Kayikçi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461841959,409,49,1,43,58,nuaf3wtujl8erbciumch6c65,1,26.1,60.2,2022-09-18T11:46:53.755Z,2022-09-18T11:47:38Z,,,,,,,,,,,,,,,,,,,,,,,,,bkbp6hl12kc3y8wohv9l3a66t,L. Weiss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461841987,410,1,1,43,58,nuaf3wtujl8erbciumch6c65,1,26.6,60.2,2022-09-18T11:46:54.027Z,2022-09-18T11:47:36Z,3790001645,140,32.4,3790001651,213,0.7,3790001641,56,Back,3790001647,141,67.2,3790001649,212,7.7,,,,,,,,,,bkbp6hl12kc3y8wohv9l3a66t,L. Weiss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
