id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/15/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2548591783,104,1,1,9,8,6bl19flj1eggw2gw7sya19bof,1,32.8,88.4,2023-05-14T11:12:22.846Z,2023-05-14T11:12:24Z,4276936041,212,20.7,4276936043,213,0.1,4276936037,141,91.7,4276936029,56,Left,4276936033,140,52.4,,,,,,,,,,cbofbntctfuhr1vqpn7eywt05,F. Rauch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548591789,105,50,1,9,10,6bl19flj1eggw2gw7sya19bof,1,55.1,91.1,2023-05-14T11:12:24.701Z,2023-05-14T11:13:13Z,4276936519,233,75,4276936067,56,Left,4276936073,286,,,,,,,,,,,,,,,,,9vgflgmrmvq8i95t3n70sur55,S. Jónsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548591857,75,7,1,9,10,e8os1xpomlperuedy2f9a9ttu,1,44.9,8.9,2023-05-14T11:12:24.702Z,2023-05-14T11:15:43Z,4276936471,285,,4276936469,56,Back,4276936507,233,105,,,,,,,,,,,,,,,,90j0tep6q5ekv8r9pfwx3fbvt,S.  Kleinherne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548591861,76,49,1,9,11,e8os1xpomlperuedy2f9a9ttu,1,56.7,22.2,2023-05-14T11:12:25.803Z,2023-05-14T11:16:30Z,,,,,,,,,,,,,,,,,,,,,,,,,82attu22oztrh3s274g5yv1t5,G. Reuteler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548594825,101,1,1,9,12,e8os1xpomlperuedy2f9a9ttu,1,63.1,22.8,2023-05-14T11:12:27.008Z,2023-05-14T11:16:39Z,4276952505,56,Center,4276952509,141,22.1,4276952507,140,52.7,4276952513,213,3.2,4276952511,212,10.9,,,,,,,,,,eq5z0yyr2uh1fvs5v2v8zipjp,L. Freigang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548591867,77,1,1,9,12,e8os1xpomlperuedy2f9a9ttu,0,56.7,22.2,2023-05-14T11:12:27.171Z,2023-05-14T11:17:21Z,4276936543,140,91.5,4276936541,56,Center,4276936539,155,,4276936545,141,40.1,4276936547,212,38.5,4276936549,213,0.3,4276936551,1,,,,,9lubh9wmixrdw0ttdyacul33d,T. Pawollek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548591889,106,52,1,9,17,6bl19flj1eggw2gw7sya19bof,1,12.6,55.2,2023-05-14T11:12:32.045Z,2023-05-14T11:12:32Z,,,,,,,,,,,,,,,,,,,,,,,,,3loe8qn8nalk7liisl2hx891x,M. Frohms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548592051,107,80,1,9,30,6bl19flj1eggw2gw7sya19bof,0,8.3,50.1,2023-05-14T11:12:45.613Z,2023-05-14T11:12:45Z,,,,,,,,,,,,,,,,,,,,,,,,,3loe8qn8nalk7liisl2hx891x,M. Frohms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548592163,108,1,1,9,37,6bl19flj1eggw2gw7sya19bof,1,12.2,53.9,2023-05-14T11:12:51.869Z,2023-05-14T11:12:55Z,4276938177,212,37.3,4276938175,141,3.8,4276938171,56,Back,4276938173,140,26.6,4276938181,1,,4276938179,213,5.1,,,,,,,3loe8qn8nalk7liisl2hx891x,M. Frohms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548592191,109,1,1,9,41,6bl19flj1eggw2gw7sya19bof,0,27.7,4,2023-05-14T11:12:55.790Z,2023-05-14T11:13:01Z,4276938341,140,55.9,4276938343,141,8.2,4276938339,56,Right,4276938345,212,29.7,4276938349,213,0.1,4276938337,155,,,,,,,,49bajqj50h6lrbk4gt30eeodl,L. Wilms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548592219,78,1,1,9,43,e8os1xpomlperuedy2f9a9ttu,0,43.2,84.1,2023-05-14T11:12:58.411Z,2023-05-14T11:13:00Z,4276938475,141,100.0,4276938477,212,34.2,4276938471,56,Left,4276938473,140,73.9,4276938469,3,,4276938479,213,0.3,4276938481,1,,,,,agdmqurwrf5k6izewj4voxcdl,S. Nüsken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548592225,79,5,1,9,45,e8os1xpomlperuedy2f9a9ttu,0,70.6,101.2,2023-05-14T11:13:00.395Z,2023-05-14T11:13:14Z,4276938501,56,Left,4276938503,347,,4276939397,233,110,,,,,,,,,,,,,,,,agdmqurwrf5k6izewj4voxcdl,S. Nüsken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548592397,110,5,1,9,45,6bl19flj1eggw2gw7sya19bof,1,29.4,-1.2,2023-05-14T11:13:00.395Z,2023-05-14T11:58:26Z,4276939373,233,79,4276939335,56,Back,4276939337,347,,,,,,,,,,,,,,,,,49bajqj50h6lrbk4gt30eeodl,L. Wilms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548592465,111,1,1,10,2,6bl19flj1eggw2gw7sya19bof,0,33.4,0,2023-05-14T11:13:17.117Z,2023-05-14T11:13:20Z,4276939735,213,0.5,4276939733,212,11.8,4276939725,107,,4276939729,140,43.4,4276939731,141,6.4,4276939727,56,Back,,,,,,,49bajqj50h6lrbk4gt30eeodl,L. Wilms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548592487,80,8,1,10,5,e8os1xpomlperuedy2f9a9ttu,1,57.7,97.5,2023-05-14T11:13:20.313Z,2023-05-14T11:54:00Z,4276939853,56,Left,,,,,,,,,,,,,,,,,,,,,,agdmqurwrf5k6izewj4voxcdl,S. Nüsken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548592495,81,5,1,10,6,e8os1xpomlperuedy2f9a9ttu,0,58.8,101.4,2023-05-14T11:13:20.750Z,2023-05-14T11:58:26Z,4276939893,347,,4276939891,56,Left,4276940175,233,112,,,,,,,,,,,,,,,,560192sxsuoxdpwpe27ibst05,V. Hanshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548592539,112,5,1,10,6,6bl19flj1eggw2gw7sya19bof,1,41.2,-1.4,2023-05-14T11:13:20.750Z,2023-05-14T11:13:26Z,4276940085,347,,4276940127,233,81,4276940083,56,Back,,,,,,,,,,,,,,,,49bajqj50h6lrbk4gt30eeodl,L. Wilms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548592559,113,1,1,10,11,6bl19flj1eggw2gw7sya19bof,1,43.6,0,2023-05-14T11:13:25.645Z,2023-05-14T11:13:27Z,4276940203,107,,4276940211,212,7.2,4276940213,213,2.4,4276940209,141,6.4,4276940205,56,Back,4276940207,140,38.8,,,,,,,6c9ed4z6hw7s5v8c9631algid,S. Huth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548592611,114,1,1,10,12,6bl19flj1eggw2gw7sya19bof,1,38.8,6.4,2023-05-14T11:13:26.909Z,2023-05-14T11:13:30Z,4276940465,213,0.2,4276940459,140,48.2,4276940463,212,10.1,4276940457,56,Back,4276940461,141,9.4,,,,,,,,,,49bajqj50h6lrbk4gt30eeodl,L. Wilms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548592615,115,50,1,10,15,6bl19flj1eggw2gw7sya19bof,1,38.5,13.4,2023-05-14T11:13:29.981Z,2023-05-14T11:13:36Z,4276940933,233,82,4276940483,286,,4276940481,56,Back,,,,,,,,,,,,,,,,f4g9co8i52ygweie4jjnvja39,A. Popp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548592695,82,7,1,10,15,e8os1xpomlperuedy2f9a9ttu,1,61.5,86.6,2023-05-14T11:13:29.982Z,2023-05-14T11:13:35Z,4276940855,56,Left,4276940857,285,,4276940875,233,115,,,,,,,,,,,,,,,,4i37e3q02cbkvlhcq2dsdsr11,L. Prašnikar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548592697,83,61,1,10,20,e8os1xpomlperuedy2f9a9ttu,0,68.9,72,2023-05-14T11:13:34.956Z,2023-05-14T11:18:18Z,4276940859,56,Center,,,,,,,,,,,,,,,,,,,,,,eq5z0yyr2uh1fvs5v2v8zipjp,L. Freigang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548592709,116,49,1,10,20,6bl19flj1eggw2gw7sya19bof,1,38.6,18.1,2023-05-14T11:13:35.476Z,2023-05-14T11:15:13Z,,,,,,,,,,,,,,,,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548592761,86,49,1,10,21,e8os1xpomlperuedy2f9a9ttu,1,63.7,76.5,2023-05-14T11:13:35.901Z,2023-05-14T11:13:45Z,,,,,,,,,,,,,,,,,,,,,,,,,f0zbdnxjsfalm8s8whu5vmklx,B. Dunst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548592719,117,61,1,10,22,6bl19flj1eggw2gw7sya19bof,0,38.6,18.1,2023-05-14T11:13:37.150Z,2023-05-14T11:13:37Z,4276940989,56,Back,,,,,,,,,,,,,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548592735,84,1,1,10,22,e8os1xpomlperuedy2f9a9ttu,0,62.4,77.6,2023-05-14T11:13:37.388Z,2023-05-14T11:13:39Z,4276941063,56,Center,4276941141,233,118,4276941061,157,,4276941065,140,65.9,4276941067,141,77.3,4276941139,236,,4276941069,212,3.7,4276941073,1,,f0zbdnxjsfalm8s8whu5vmklx,B. Dunst,4276941071,213,6.2,4276941149,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548592739,118,74,1,10,22,6bl19flj1eggw2gw7sya19bof,1,39.1,16.3,2023-05-14T11:13:37.389Z,2023-05-14T12:03:30Z,4276941165,233,84,4276941103,285,,4276941101,56,Back,,,,,,,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548592757,85,5,1,10,24,e8os1xpomlperuedy2f9a9ttu,1,75.3,101.6,2023-05-14T11:13:39.229Z,2023-05-14T11:13:42Z,4276941195,347,,4276941277,233,119,4276941193,56,Left,,,,,,,,,,,,,,,,f0zbdnxjsfalm8s8whu5vmklx,B. Dunst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548592775,119,5,1,10,24,6bl19flj1eggw2gw7sya19bof,0,24.7,-1.6,2023-05-14T11:13:39.229Z,2023-05-14T11:58:26Z,4276941295,233,85,4276941233,56,Back,4276941235,347,,,,,,,,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548592959,87,1,1,10,38,e8os1xpomlperuedy2f9a9ttu,1,71.6,100,2023-05-14T11:13:53.213Z,2023-05-14T11:13:57Z,4276942297,212,24.2,4276942295,141,93.0,4276942301,1,,4276942293,140,93.9,4276942291,56,Left,4276942289,107,,4276942299,213,6.0,,,,560192sxsuoxdpwpe27ibst05,V. Hanshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548592961,88,61,1,10,39,e8os1xpomlperuedy2f9a9ttu,0,93.9,93,2023-05-14T11:13:53.844Z,2023-05-14T11:53:57Z,4276942313,56,Left,,,,,,,,,,,,,,,,,,,,,,eq5z0yyr2uh1fvs5v2v8zipjp,L. Freigang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548592963,89,5,1,10,40,e8os1xpomlperuedy2f9a9ttu,0,100.7,91.4,2023-05-14T11:13:55.453Z,2023-05-14T11:58:26Z,4276942353,233,120,4276942323,56,Left,4276942325,346,,,,,,,,,,,,,,,,,eq5z0yyr2uh1fvs5v2v8zipjp,L. Freigang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548592943,120,5,1,10,40,6bl19flj1eggw2gw7sya19bof,1,-0.7,8.6,2023-05-14T11:13:55.453Z,2023-05-14T11:13:58Z,4276942213,56,Back,4276942215,346,,4276942339,233,89,,,,,,,,,,,,,,,,f4g9co8i52ygweie4jjnvja39,A. Popp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548593223,90,27,1,11,5,e8os1xpomlperuedy2f9a9ttu,1,0,0,2023-05-14T11:14:19.821Z,2023-05-14T11:17:06Z,4276943917,233,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548593241,121,27,1,11,5,6bl19flj1eggw2gw7sya19bof,1,0,0,2023-05-14T11:14:19.821Z,2023-05-14T11:14:23Z,4276943859,41,Injury,4276943943,233,90,4276943861,53,9vgflgmrmvq8i95t3n70sur55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548593841,91,28,1,12,0,e8os1xpomlperuedy2f9a9ttu,1,0,0,2023-05-14T11:15:15.605Z,2023-05-14T11:17:07Z,4276947323,55,90,4276947347,233,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548593815,122,28,1,12,0,6bl19flj1eggw2gw7sya19bof,1,0,0,2023-05-14T11:15:15.605Z,2023-05-14T11:15:19Z,4276947381,233,91,4276947159,55,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548594147,123,1,1,12,27,6bl19flj1eggw2gw7sya19bof,1,5,50.1,2023-05-14T11:15:41.932Z,2023-05-14T11:15:43Z,4276948933,140,20.9,4276948931,56,Back,4276948929,124,,4276948937,212,22.2,4276948935,141,71.6,4276948943,237,,4276948939,213,0.7,,,,3loe8qn8nalk7liisl2hx891x,M. Frohms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548594173,124,1,1,12,28,6bl19flj1eggw2gw7sya19bof,1,21.4,71.7,2023-05-14T11:15:43.308Z,2023-05-14T11:15:46Z,4276949095,213,0.4,4276949089,140,33.6,4276949087,56,Back,4276949091,141,78.8,4276949093,212,13.7,,,,,,,,,,8g7i716knbylzqefolzb7l2vp,M. Hegering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548594183,125,61,1,12,31,6bl19flj1eggw2gw7sya19bof,0,33.6,78.8,2023-05-14T11:15:45.932Z,2023-05-14T11:15:46Z,4276949147,56,Back,,,,,,,,,,,,,,,,,,,,,,f4g9co8i52ygweie4jjnvja39,A. Popp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548594201,92,49,1,12,32,e8os1xpomlperuedy2f9a9ttu,1,70.5,22.1,2023-05-14T11:15:47.632Z,2023-05-14T11:15:47Z,,,,,,,,,,,,,,,,,,,,,,,,,4lfl3qipc5sf2b8cec6l43ap5,N. Anyomi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548594223,93,1,1,12,33,e8os1xpomlperuedy2f9a9ttu,1,70.5,22.1,2023-05-14T11:15:47.727Z,2023-05-14T11:15:49Z,4276949329,213,0.7,4276949325,141,39.8,4276949327,212,19.6,4276949317,56,Center,4276949321,140,85.2,,,,,,,,,,4lfl3qipc5sf2b8cec6l43ap5,N. Anyomi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548594227,94,50,1,12,34,e8os1xpomlperuedy2f9a9ttu,1,84.6,37.8,2023-05-14T11:15:49.199Z,2023-05-14T11:15:51Z,4276949525,233,126,4276949337,56,Center,4276949341,286,,,,,,,,,,,,,,,,,eq5z0yyr2uh1fvs5v2v8zipjp,L. Freigang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548594251,126,7,1,12,34,6bl19flj1eggw2gw7sya19bof,1,15.4,62.2,2023-05-14T11:15:49.200Z,2023-05-14T11:16:18Z,4276949493,56,Back,4276949515,233,94,4276949495,285,,,,,,,,,,,,,,,,,f4g9co8i52ygweie4jjnvja39,A. Popp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548594255,127,49,1,12,36,6bl19flj1eggw2gw7sya19bof,1,15.1,55.7,2023-05-14T11:15:50.909Z,2023-05-14T11:15:51Z,,,,,,,,,,,,,,,,,,,,,,,,,9lt9pjnkuty7j6uwd5cvctwbt,L. Oberdorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548594265,128,1,1,12,36,6bl19flj1eggw2gw7sya19bof,0,15.1,55.7,2023-05-14T11:15:51.324Z,2023-05-14T11:15:52Z,4276949561,1,,4276949559,213,0.8,4276949557,212,30.6,4276949555,141,89.1,4276949551,56,Back,4276949549,157,,4276949553,140,34.7,,,,9lt9pjnkuty7j6uwd5cvctwbt,L. Oberdorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548594283,95,1,1,12,37,e8os1xpomlperuedy2f9a9ttu,1,61.4,8.8,2023-05-14T11:15:51.887Z,2023-05-14T11:15:53Z,4276949667,212,18.0,4276949669,213,0.2,4276949665,141,12.9,4276949663,140,78.3,4276949661,56,Right,,,,,,,,,,90j0tep6q5ekv8r9pfwx3fbvt,S.  Kleinherne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548594335,96,1,1,12,39,e8os1xpomlperuedy2f9a9ttu,1,78.3,12.9,2023-05-14T11:15:53.839Z,2023-05-14T11:15:56Z,4276949891,213,2.4,4276949887,141,27.9,4276949885,140,66.7,4276949889,212,15.9,4276949881,56,Center,,,,,,,,,,82attu22oztrh3s274g5yv1t5,G. Reuteler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548594345,97,1,1,12,41,e8os1xpomlperuedy2f9a9ttu,1,66.7,27.9,2023-05-14T11:15:56.031Z,2023-05-14T11:15:57Z,4276949967,213,5.0,4276949965,212,14.0,4276949959,56,Right,4276949963,141,8.0,4276949961,140,70.2,,,,,,,,,,4lfl3qipc5sf2b8cec6l43ap5,N. Anyomi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548594349,98,1,1,12,42,e8os1xpomlperuedy2f9a9ttu,0,70.2,8,2023-05-14T11:15:57.263Z,2023-05-14T11:16:00Z,4276949977,212,10.2,4276949975,141,5.2,4276950081,286,,4276949973,140,79.7,4276949971,56,Right,4276949979,213,6.1,4276950075,236,,4276950077,233,129,90j0tep6q5ekv8r9pfwx3fbvt,S.  Kleinherne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548594363,129,74,1,12,42,6bl19flj1eggw2gw7sya19bof,1,21.7,96,2023-05-14T11:15:57.264Z,2023-05-14T12:03:30Z,4276950097,233,98,4276950045,56,Back,4276950047,285,,,,,,,,,,,,,,,,,9vgflgmrmvq8i95t3n70sur55,S. Jónsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548594389,99,61,1,12,46,e8os1xpomlperuedy2f9a9ttu,0,80.5,3.7,2023-05-14T11:16:01.374Z,2023-05-14T11:16:01Z,4276950185,56,Right,,,,,,,,,,,,,,,,,,,,,,82attu22oztrh3s274g5yv1t5,G. Reuteler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548594397,100,5,1,12,47,e8os1xpomlperuedy2f9a9ttu,0,77.2,-1.7,2023-05-14T11:16:01.823Z,2023-05-14T11:16:18Z,4276951247,233,130,4276950229,347,,4276950227,56,Right,,,,,,,,,,,,,,,,82attu22oztrh3s274g5yv1t5,G. Reuteler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548594559,130,5,1,12,47,6bl19flj1eggw2gw7sya19bof,1,22.8,101.7,2023-05-14T11:16:01.823Z,2023-05-14T11:58:27Z,4276951207,233,100,4276951173,56,Back,4276951175,347,,,,,,,,,,,,,,,,,9vgflgmrmvq8i95t3n70sur55,S. Jónsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548594689,131,1,1,13,12,6bl19flj1eggw2gw7sya19bof,1,26.2,100,2023-05-14T11:16:27.212Z,2023-05-14T11:16:34Z,4276951863,212,15.3,4276951859,140,32.0,4276951861,141,80.3,4276951865,213,5.1,4276951855,107,,4276951857,56,Back,4276952223,189,,,,,cbofbntctfuhr1vqpn7eywt05,F. Rauch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548594713,132,1,1,13,14,6bl19flj1eggw2gw7sya19bof,1,32,80.3,2023-05-14T11:16:29.611Z,2023-05-14T11:16:31Z,4276951965,212,19.0,4276951967,213,4.1,4276951961,140,21.4,4276951959,56,Back,4276951963,141,57.6,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548594763,133,1,1,13,16,6bl19flj1eggw2gw7sya19bof,1,21.4,57.6,2023-05-14T11:16:30.924Z,2023-05-14T11:16:34Z,4276952187,140,26.1,4276952191,212,23.8,4276952189,141,23.3,4276952185,56,Back,4276952193,213,4.9,,,,,,,,,,eyx4psuhprqtodl08iimdwb11,K. Hendrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548594827,134,1,1,13,20,6bl19flj1eggw2gw7sya19bof,1,30.1,19.6,2023-05-14T11:16:35.372Z,2023-05-14T11:16:40Z,4276952521,140,33.2,4276952523,141,6.7,4276952525,212,9.4,4276952527,213,5.1,4276952519,56,Back,,,,,,,,,,49bajqj50h6lrbk4gt30eeodl,L. Wilms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548594851,135,1,1,13,25,6bl19flj1eggw2gw7sya19bof,0,43,4.1,2023-05-14T11:16:40.043Z,2023-05-14T11:16:44Z,4276952653,213,0.2,4276952647,140,64.5,4276952645,56,Right,4276952649,141,11.3,4276952651,212,23.1,,,,,,,,,,6c9ed4z6hw7s5v8c9631algid,S. Huth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548594855,102,8,1,13,27,e8os1xpomlperuedy2f9a9ttu,1,32.5,80.2,2023-05-14T11:16:42.400Z,2023-05-14T11:16:42Z,4276952677,56,Back,,,,,,,,,,,,,,,,,,,,,,agdmqurwrf5k6izewj4voxcdl,S. Nüsken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548594881,103,49,1,13,29,e8os1xpomlperuedy2f9a9ttu,1,39.1,80.5,2023-05-14T11:16:44.080Z,2023-05-14T11:16:44Z,,,,,,,,,,,,,,,,,,,,,,,,,f0zbdnxjsfalm8s8whu5vmklx,B. Dunst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548594889,104,1,1,13,29,e8os1xpomlperuedy2f9a9ttu,0,39.1,80.5,2023-05-14T11:16:44.146Z,2023-05-14T11:16:44Z,4276952795,213,5.6,4276952793,212,20.0,4276952791,141,63.0,4276952787,56,Center,4276952789,140,54.4,,,,,,,,,,f0zbdnxjsfalm8s8whu5vmklx,B. Dunst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548594951,136,1,1,13,30,6bl19flj1eggw2gw7sya19bof,1,40,27.1,2023-05-14T11:16:45.213Z,2023-05-14T11:16:48Z,4276953051,213,0.9,4276953053,1,,4276953049,212,23.7,4276953041,157,,4276953043,56,Center,4276953047,141,53.9,4276953045,140,54.4,,,,9lt9pjnkuty7j6uwd5cvctwbt,L. Oberdorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548594957,137,49,1,13,33,6bl19flj1eggw2gw7sya19bof,1,54.4,56.1,2023-05-14T11:16:48.427Z,2023-05-14T11:16:48Z,,,,,,,,,,,,,,,,,,,,,,,,,f4g9co8i52ygweie4jjnvja39,A. Popp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548594981,138,1,1,13,35,6bl19flj1eggw2gw7sya19bof,1,54.4,56.1,2023-05-14T11:16:49.787Z,2023-05-14T11:16:51Z,4276953203,1,,4276953195,140,58.6,4276953201,213,1.1,4276953197,141,69.8,4276953191,157,,4276953193,56,Center,4276953199,212,10.3,,,,f4g9co8i52ygweie4jjnvja39,A. Popp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548595041,139,1,1,13,36,6bl19flj1eggw2gw7sya19bof,0,58.6,69.8,2023-05-14T11:16:51.547Z,2023-05-14T11:17:03Z,4276953501,56,Left,4276953513,213,1.0,4276953503,140,67.4,4276953509,212,18.0,4276953505,141,92.6,,,,,,,,,,cbofbntctfuhr1vqpn7eywt05,F. Rauch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548595073,106,12,1,13,40,e8os1xpomlperuedy2f9a9ttu,1,28.5,4.9,2023-05-14T11:16:55.081Z,2023-05-14T11:17:03Z,4276953737,167,,4276953671,212,4.9,4276953665,56,Back,4276953669,141,0.0,4276953673,213,4.4,4276953667,140,27.0,,,,,,,90j0tep6q5ekv8r9pfwx3fbvt,S.  Kleinherne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548595043,140,43,1,13,41,6bl19flj1eggw2gw7sya19bof,1,0,0,2023-05-14T11:16:56.332Z,2023-05-14T11:17:04Z,4276953951,144,61,4276953525,56,Left,,,,,,,,,,,,,,,,,,,9vgflgmrmvq8i95t3n70sur55,S. Jónsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548595063,105,5,1,13,42,e8os1xpomlperuedy2f9a9ttu,0,28.9,-1.1,2023-05-14T11:16:56.737Z,2023-05-14T11:17:03Z,4276953927,233,141,4276953631,56,Back,4276953633,347,,,,,,,,,,,,,,,,,90j0tep6q5ekv8r9pfwx3fbvt,S.  Kleinherne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548595105,141,5,1,13,42,6bl19flj1eggw2gw7sya19bof,1,71.1,101.1,2023-05-14T11:16:56.737Z,2023-05-14T11:58:27Z,4276953907,233,105,4276953833,347,,4276953831,56,Left,,,,,,,,,,,,,,,,9vgflgmrmvq8i95t3n70sur55,S. Jónsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548595077,107,43,1,13,45,e8os1xpomlperuedy2f9a9ttu,1,0,0,2023-05-14T11:17:00.380Z,2023-05-14T11:17:01Z,4276953691,56,Back,4276953693,347,0,4276953765,144,5,,,,,,,,,,,,,,,,90j0tep6q5ekv8r9pfwx3fbvt,S.  Kleinherne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
