id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/10/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/16/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2463575235,400,1,1,38,38,dpp6fex0mdxsxhdct2qf66x5n,0,3.2,47.3,2022-09-23T17:56:16.837Z,2022-09-23T18:02:51Z,3799209305,140,54.4,3799209307,141,47.3,3799209301,124,,3799209313,1,,3799209309,212,53.8,3799209473,74,,3799209311,213,0,3799209303,56,Center,q4va8vnwzmwtdo6qymq4ywgl,F. Repohl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463574575,339,1,1,38,39,4e5523it4v7s6kkakelbj9si5,1,44.9,43,2022-09-23T17:56:17.712Z,2022-09-23T17:56:18Z,3799205653,213,0.1,3799205647,140,57.7,3799205643,3,,3799205651,212,13.5,3799205649,141,44.3,3799205645,56,Center,,,,,,,aa257iqvul1ksok2v3ouoe86h,C. Degen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463574583,340,1,1,38,40,4e5523it4v7s6kkakelbj9si5,1,57.2,43.7,2022-09-23T17:56:18.720Z,2022-09-23T17:56:20Z,3799205697,141,58.7,3799205691,3,,3799205695,140,60.7,3799205693,56,Center,3799205701,213,1.2,3799205699,212,10.8,,,,,,,9vdyzvt8ehavj3sfugjoi3rze,L. Cordes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463574587,341,1,1,38,42,4e5523it4v7s6kkakelbj9si5,0,60.9,60.3,2022-09-23T17:56:20.383Z,2022-09-23T17:56:21Z,3799205721,212,14.7,3799205723,213,5.6,3799205717,140,71.7,3799205715,56,Center,3799205719,141,46.6,,,,,,,,,,41ojypiz2yg51sriq9sfreh1x,W. Zawistowska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463574601,362,4,1,38,48,dpp6fex0mdxsxhdct2qf66x5n,1,30.9,60.4,2022-09-23T17:56:26.398Z,2022-09-23T18:02:55Z,3799205795,56,Back,3799205801,285,,3799205797,152,,3799205799,265,,3799211847,233,342,3799205793,13,,,,,,,,2lsz8g4mvgqvartyjfud90e6t,M. Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463574615,342,4,1,38,48,4e5523it4v7s6kkakelbj9si5,0,69.1,39.6,2022-09-23T17:56:26.399Z,2022-09-23T18:19:44Z,3799211863,233,362,3799205877,13,,3799205883,265,,3799205885,286,,3799205879,56,Center,3799205881,152,,,,,,,,6089nfwh31ha73pl7vlla75cl,S. Puntigam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463574637,363,1,1,39,2,dpp6fex0mdxsxhdct2qf66x5n,1,31.8,65.2,2022-09-23T17:56:40.758Z,2022-09-23T17:56:42Z,3799205973,213,4.6,3799205963,152,,3799205969,141,32.8,3799205961,5,,3799205971,212,22.3,3799205967,140,28.6,3799205965,56,Back,,,,2lsz8g4mvgqvartyjfud90e6t,M. Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463574647,364,1,1,39,4,dpp6fex0mdxsxhdct2qf66x5n,1,27.7,28.8,2022-09-23T17:56:42.789Z,2022-09-23T17:56:44Z,3799206025,212,14.1,3799206027,213,4.9,3799206021,140,29.6,3799206019,56,Back,3799206023,141,8.3,,,,,,,,,,1f2ltq7gcnimsdgixp8w36eax,L. Turányi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463574657,365,1,1,39,6,dpp6fex0mdxsxhdct2qf66x5n,1,28.9,10.7,2022-09-23T17:56:44.534Z,2022-09-23T17:56:47Z,3799206081,141,7.7,3799206079,140,52.2,3799206085,213,6.2,3799206083,212,24.5,3799206077,56,Right,,,,,,,,,,c36h9olifkg6s63uktgf1puqd,S. Matysik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463574663,366,1,1,39,9,dpp6fex0mdxsxhdct2qf66x5n,1,44.2,8,2022-09-23T17:56:47.638Z,2022-09-23T17:56:49Z,3799206123,56,Back,3799206129,212,9.5,3799206131,213,2.4,3799206127,141,17.7,3799206125,140,37.7,,,,,,,,,,46wf8el37rvruhacvvbv38z1m,J. Wirtz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463574669,367,1,1,39,11,dpp6fex0mdxsxhdct2qf66x5n,1,38,19.2,2022-09-23T17:56:49.190Z,2022-09-23T17:56:53Z,3799206165,56,Right,3799206169,141,17.9,3799206171,212,24.2,3799206167,140,61.0,3799206163,155,,3799206173,213,6.2,,,,,,,54psl26zc4rs8cjnahl0jel05,D. Blagojević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463574673,368,61,1,39,15,dpp6fex0mdxsxhdct2qf66x5n,0,61,17.9,2022-09-23T17:56:53.269Z,2022-09-23T17:56:53Z,3799206189,56,Right,,,,,,,,,,,,,,,,,,,,,,4h4v3c01l7hjkfnnz9ef8i5m1,K. Kögel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463574677,343,49,1,39,18,4e5523it4v7s6kkakelbj9si5,1,18.3,94.7,2022-09-23T17:56:56.335Z,2022-09-23T17:56:56Z,,,,,,,,,,,,,,,,,,,,,,,,,9farsri8j50ajgnhkyur3l97t,A. Gavrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463574687,344,50,1,39,21,4e5523it4v7s6kkakelbj9si5,1,23.8,92.9,2022-09-23T17:57:00.064Z,2022-09-23T17:57:01Z,3799206289,285,,3799206315,233,369,3799206287,56,Back,,,,,,,,,,,,,,,,9farsri8j50ajgnhkyur3l97t,A. Gavrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463574693,369,7,1,39,21,dpp6fex0mdxsxhdct2qf66x5n,0,76.2,7.1,2022-09-23T17:57:00.065Z,2022-09-23T17:57:05Z,3799206307,56,Right,3799206311,233,344,3799206309,286,,,,,,,,,,,,,,,,,4h4v3c01l7hjkfnnz9ef8i5m1,K. Kögel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463574699,345,1,1,39,23,4e5523it4v7s6kkakelbj9si5,1,32.5,89.1,2022-09-23T17:57:01.184Z,2022-09-23T17:57:03Z,3799206347,56,Back,3799206351,141,67.8,3799206355,213,5.1,3799206353,212,15.8,3799206349,140,38.4,,,,,,,,,,9farsri8j50ajgnhkyur3l97t,A. Gavrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463574703,346,1,1,39,25,4e5523it4v7s6kkakelbj9si5,0,37.5,57.3,2022-09-23T17:57:03.391Z,2022-09-23T17:57:04Z,3799206375,140,32.2,3799206379,212,13.8,3799206381,213,4.3,3799206373,56,Back,3799206377,141,38.8,,,,,,,,,,6089nfwh31ha73pl7vlla75cl,S. Puntigam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463574709,370,49,1,39,27,dpp6fex0mdxsxhdct2qf66x5n,1,72.1,53,2022-09-23T17:57:05.591Z,2022-09-23T17:57:05Z,,,,,,,,,,,,,,,,,,,,,,,,,gvm839vxy6tkznrtw9mop17u,Ivana Fuso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463574715,371,15,1,39,29,dpp6fex0mdxsxhdct2qf66x5n,1,78.5,48.1,2022-09-23T17:57:07.158Z,2022-09-23T17:58:28Z,3799207673,102,48.5,3799207681,146,97.7,3799207677,215,,3799206419,22,,3799206423,56,Center,3799207675,103,6.3,3799206421,18,,3799206483,20,,gvm839vxy6tkznrtw9mop17u,Ivana Fuso,,3799207679,458,,3799207683,147,50.5,3799207671,78,3799206487,233,347,,,,,,,,,,,,,,,,,,,,,,,
2463574719,347,10,1,39,29,4e5523it4v7s6kkakelbj9si5,1,3.5,50.1,2022-09-23T17:57:07.258Z,2022-09-23T17:57:13Z,3799206453,56,Back,3799206449,179,,3799206501,233,371,3799206447,173,,3799206451,182,,,,,,,,,,,a10v8s11xcdsyspqnyhtfipjp,M. Klett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463574733,349,49,1,39,34,4e5523it4v7s6kkakelbj9si5,1,15.7,91.5,2022-09-23T17:57:12.992Z,2022-09-23T17:57:17Z,,,,,,,,,,,,,,,,,,,,,,,,,dtz4c9bzealdegjsgvdoac6ad,M. Moorrees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463574729,348,1,1,39,35,4e5523it4v7s6kkakelbj9si5,0,9.4,88,2022-09-23T17:57:13.359Z,2022-09-23T17:57:14Z,3799206523,56,Back,3799206527,141,91.5,3799206529,212,7.0,3799206525,140,15.7,3799206531,213,0.3,,,,,,,,,,dtz4c9bzealdegjsgvdoac6ad,M. Moorrees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463574739,372,8,1,39,37,dpp6fex0mdxsxhdct2qf66x5n,1,88.8,7.9,2022-09-23T17:57:15.446Z,2022-09-23T17:57:15Z,3799206553,56,Right,,,,,,,,,,,,,,,,,,,,,,4h4v3c01l7hjkfnnz9ef8i5m1,K. Kögel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463574743,373,49,1,39,37,dpp6fex0mdxsxhdct2qf66x5n,1,89.4,5,2022-09-23T17:57:16.006Z,2022-09-23T17:57:16Z,,,,,,,,,,,,,,,,,,,,,,,,,4h4v3c01l7hjkfnnz9ef8i5m1,K. Kögel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463574755,374,1,1,39,38,dpp6fex0mdxsxhdct2qf66x5n,1,89.4,5,2022-09-23T17:57:16.510Z,2022-09-23T17:57:20Z,3799206625,213,2.4,3799206621,141,23.0,3799206617,56,Center,3799206619,140,76.5,3799206623,212,18.3,,,,,,,,,,4h4v3c01l7hjkfnnz9ef8i5m1,K. Kögel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463574757,375,50,1,39,42,dpp6fex0mdxsxhdct2qf66x5n,1,74.4,17.9,2022-09-23T17:57:20.542Z,2022-09-23T17:57:22Z,3799206689,233,350,3799206631,286,,3799206629,56,Right,,,,,,,,,,,,,,,,54psl26zc4rs8cjnahl0jel05,D. Blagojević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463574763,350,7,1,39,42,4e5523it4v7s6kkakelbj9si5,1,25.6,82.1,2022-09-23T17:57:20.543Z,2022-09-23T17:57:22Z,3799206661,56,Back,3799206671,233,375,3799206665,285,,,,,,,,,,,,,,,,,9vdyzvt8ehavj3sfugjoi3rze,L. Cordes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463574769,351,1,1,39,43,4e5523it4v7s6kkakelbj9si5,0,26.4,93.3,2022-09-23T17:57:22.033Z,2022-09-23T17:57:22Z,3799206701,141,86.2,3799206695,155,,3799206699,140,32.1,3799206703,212,7.7,3799206705,213,5.6,3799206697,56,Back,,,,,,,41ojypiz2yg51sriq9sfreh1x,W. Zawistowska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463574779,376,1,1,39,45,dpp6fex0mdxsxhdct2qf66x5n,0,74.6,16.2,2022-09-23T17:57:23.774Z,2022-09-23T17:57:45Z,3799206751,141,20.4,3799206753,212,3.2,3799206747,56,Right,3799206749,140,75.9,3799206755,213,1.1,,,,,,,,,,c36h9olifkg6s63uktgf1puqd,S. Matysik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463574783,377,43,1,39,46,dpp6fex0mdxsxhdct2qf66x5n,1,0,0,2022-09-23T17:57:24.654Z,2022-09-23T17:57:46Z,3799206771,56,Right,3799207049,144,61,,,,,,,,,,,,,,,,,,,9yzs0w3tjas15ic0o2b51q86h,J. Bayings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463574793,352,1,1,39,47,4e5523it4v7s6kkakelbj9si5,1,23.3,74.4,2022-09-23T17:57:25.103Z,2022-09-23T17:57:27Z,3799206793,212,11.1,3799206787,56,Back,3799206789,140,31.7,3799206791,141,84.2,3799206795,213,0.6,,,,,,,,,,dtz4c9bzealdegjsgvdoac6ad,M. Moorrees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463574799,353,1,1,39,48,4e5523it4v7s6kkakelbj9si5,1,31.3,86.3,2022-09-23T17:57:26.944Z,2022-09-23T17:57:29Z,3799206815,141,96.0,3799206819,213,0.7,3799206811,56,Back,3799206813,140,38.5,3799206817,212,10.0,,,,,,,,,,9vdyzvt8ehavj3sfugjoi3rze,L. Cordes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463574801,354,3,1,39,51,4e5523it4v7s6kkakelbj9si5,0,36.6,88.2,2022-09-23T17:57:29.424Z,2022-09-23T17:57:31Z,3799206849,233,378,3799206823,56,Back,3799206825,286,,,,,,,,,,,,,,,,,41ojypiz2yg51sriq9sfreh1x,W. Zawistowska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463574805,378,7,1,39,51,dpp6fex0mdxsxhdct2qf66x5n,0,63.4,11.8,2022-09-23T17:57:29.425Z,2022-09-23T17:57:31Z,3799206845,233,354,3799206841,56,Right,3799206843,285,,,,,,,,,,,,,,,,,54psl26zc4rs8cjnahl0jel05,D. Blagojević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463574807,355,1,1,39,54,4e5523it4v7s6kkakelbj9si5,1,44.7,97.5,2022-09-23T17:57:32.383Z,2022-09-23T17:57:34Z,3799206861,213,5.9,3799206859,212,14.9,3799206853,56,Left,3799206855,140,58.0,3799206857,141,90.0,,,,,,,,,,41ojypiz2yg51sriq9sfreh1x,W. Zawistowska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463574815,356,1,1,39,56,4e5523it4v7s6kkakelbj9si5,0,58,90,2022-09-23T17:57:34.495Z,2022-09-23T17:57:40Z,3799206901,140,62.8,3799206903,141,95.3,3799206907,213,0.6,3799206899,56,Left,3799206905,212,6.2,,,,,,,,,,8fhfjo7zfz9u0xtn58qj9enrp,M. Islacker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463574835,379,12,1,39,57,dpp6fex0mdxsxhdct2qf66x5n,1,31.8,8.6,2022-09-23T17:57:35.958Z,2022-09-23T17:57:40Z,3799207003,212,1.3,3799206997,56,Back,3799207001,141,6.8,3799207005,213,4.5,3799206999,140,31.5,,,,,,,,,,c36h9olifkg6s63uktgf1puqd,S. Matysik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463574817,357,61,1,39,59,4e5523it4v7s6kkakelbj9si5,1,66.5,95.4,2022-09-23T17:57:37.775Z,2022-09-23T17:58:14Z,3799206913,56,Left,,,,,,,,,,,,,,,,,,,,,,9farsri8j50ajgnhkyur3l97t,A. Gavrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463574837,380,49,1,40,2,dpp6fex0mdxsxhdct2qf66x5n,1,8.4,15.8,2022-09-23T17:57:40.790Z,2022-09-23T17:57:41Z,,,,,,,,,,,,,,,,,,,,,,,,,1f2ltq7gcnimsdgixp8w36eax,L. Turányi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463574861,381,1,1,40,15,dpp6fex0mdxsxhdct2qf66x5n,0,14.3,16.5,2022-09-23T17:57:53.582Z,2022-09-23T17:57:55Z,3799207165,141,11.3,3799207169,213,6.1,3799207161,56,Back,3799207163,140,32.3,3799207167,212,19.2,,,,,,,,,,1f2ltq7gcnimsdgixp8w36eax,L. Turányi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463574867,358,49,1,40,19,4e5523it4v7s6kkakelbj9si5,1,75.4,89.3,2022-09-23T17:57:57.425Z,2022-09-23T17:57:57Z,,,,,,,,,,,,,,,,,,,,,,,,,41ojypiz2yg51sriq9sfreh1x,W. Zawistowska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463574869,359,1,1,40,19,4e5523it4v7s6kkakelbj9si5,1,75.4,89.3,2022-09-23T17:57:57.441Z,2022-09-23T17:57:58Z,3799207221,212,11.9,3799207223,213,0.4,3799207217,140,85.9,3799207219,141,95.9,3799207215,56,Left,,,,,,,,,,41ojypiz2yg51sriq9sfreh1x,W. Zawistowska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463574871,360,1,1,40,20,4e5523it4v7s6kkakelbj9si5,0,86.4,95.4,2022-09-23T17:57:58.559Z,2022-09-23T17:57:59Z,3799207233,140,88.0,3799207227,2,,3799207239,213,4.8,3799207229,155,,3799207237,212,28.7,3799207231,56,Center,3799207235,141,53.3,,,,8fhfjo7zfz9u0xtn58qj9enrp,M. Islacker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463574873,382,12,1,40,20,dpp6fex0mdxsxhdct2qf66x5n,1,22.5,39.7,2022-09-23T17:57:58.991Z,2022-09-23T17:57:59Z,3799207247,212,10.5,3799207243,140,28.7,3799207241,56,Back,3799207251,15,,3799207249,213,0.9,3799207245,141,51.9,,,,,,,2lsz8g4mvgqvartyjfud90e6t,M. Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463574883,383,49,1,40,22,dpp6fex0mdxsxhdct2qf66x5n,1,31.2,55.1,2022-09-23T17:58:01.031Z,2022-09-23T17:58:01Z,,,,,,,,,,,,,,,,,,,,,,,,,eyqhxpni376pocsunribu1jv9,E. Senß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463574913,384,1,1,40,28,dpp6fex0mdxsxhdct2qf66x5n,1,63.5,85.6,2022-09-23T17:58:06.325Z,2022-09-23T17:58:13Z,3799207421,212,10.9,3799207423,213,0.7,3799207417,140,71.5,3799207415,56,Left,3799207419,141,95.9,,,,,,,,,,eyqhxpni376pocsunribu1jv9,E. Senß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463574917,385,61,1,40,34,dpp6fex0mdxsxhdct2qf66x5n,0,70.3,71.5,2022-09-23T17:58:12.997Z,2022-09-23T17:59:20Z,3799207441,56,Center,,,,,,,,,,,,,,,,,,,,,,gvm839vxy6tkznrtw9mop17u,Ivana Fuso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463574925,361,49,1,40,39,4e5523it4v7s6kkakelbj9si5,1,39.4,18.9,2022-09-23T17:58:17.520Z,2022-09-23T17:58:17Z,,,,,,,,,,,,,,,,,,,,,,,,,9uo1lm8ntj5o5vq1jutuvtb6d,S. Beck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463574935,362,1,1,40,39,4e5523it4v7s6kkakelbj9si5,1,39.4,18.9,2022-09-23T17:58:17.615Z,2022-09-23T17:58:19Z,3799207545,140,30.4,3799207549,212,10.9,3799207551,213,3.7,3799207547,141,11.0,3799207543,56,Back,,,,,,,,,,9uo1lm8ntj5o5vq1jutuvtb6d,S. Beck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463574943,363,1,1,40,41,4e5523it4v7s6kkakelbj9si5,0,30.4,11,2022-09-23T17:58:19.231Z,2022-09-23T17:58:21Z,3799207603,212,53.7,3799207599,140,81.5,3799207601,141,10.7,3799207607,1,,3799207595,157,,3799207597,56,Right,3799207605,213,6.3,,,,f18o5qahrzbg0jrw8whefv7xl,A. Gudorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463574945,386,49,1,40,44,dpp6fex0mdxsxhdct2qf66x5n,1,21.3,86.9,2022-09-23T17:58:22.365Z,2022-09-23T17:58:44Z,,,,,,,,,,,,,,,,,,,,,,,,,q4va8vnwzmwtdo6qymq4ywgl,F. Repohl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463574969,387,1,1,40,55,dpp6fex0mdxsxhdct2qf66x5n,1,15.2,52.1,2022-09-23T17:58:33.965Z,2022-09-23T17:58:38Z,3799207783,212,28.8,3799207777,56,Back,3799207779,140,32.9,3799207785,213,0.9,3799207781,141,84.4,,,,,,,,,,q4va8vnwzmwtdo6qymq4ywgl,F. Repohl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463574975,388,1,1,41,0,dpp6fex0mdxsxhdct2qf66x5n,0,42.5,87.4,2022-09-23T17:58:38.453Z,2022-09-23T17:59:10Z,3799207805,56,Center,3799207809,141,74.4,3799207813,213,5.9,3799207811,212,23.1,3799207807,140,62.8,,,,,,,,,,1asefru50u06hyhmoa7d9qcx5,L. Marti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463574987,364,49,1,41,2,4e5523it4v7s6kkakelbj9si5,1,36.6,22.5,2022-09-23T17:58:41.040Z,2022-09-23T17:58:41Z,,,,,,,,,,,,,,,,,,,,,,,,,aa257iqvul1ksok2v3ouoe86h,C. Degen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463574999,365,1,1,41,3,4e5523it4v7s6kkakelbj9si5,1,36.5,23.3,2022-09-23T17:58:41.647Z,2022-09-23T17:58:47Z,3799207913,213,1.7,3799207907,140,34.1,3799207911,212,14.7,3799207905,56,Back,3799207909,141,44.6,,,,,,,,,,aa257iqvul1ksok2v3ouoe86h,C. Degen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463575001,366,1,1,41,9,4e5523it4v7s6kkakelbj9si5,1,32.8,58.8,2022-09-23T17:58:47.711Z,2022-09-23T17:58:48Z,3799207923,212,21.6,3799207919,140,29.9,3799207917,56,Back,3799207921,141,27.3,3799207925,213,4.6,,,,,,,,,,dtz4c9bzealdegjsgvdoac6ad,M. Moorrees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463575007,367,1,1,41,10,4e5523it4v7s6kkakelbj9si5,1,29.9,27.3,2022-09-23T17:58:48.799Z,2022-09-23T17:58:52Z,3799207943,141,43.4,3799207939,56,Back,3799207947,213,2.6,3799207941,140,14.1,3799207945,212,19.9,,,,,,,,,,aa257iqvul1ksok2v3ouoe86h,C. Degen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463575009,368,1,1,41,13,4e5523it4v7s6kkakelbj9si5,1,13.5,42.1,2022-09-23T17:58:52.015Z,2022-09-23T17:58:55Z,3799207953,56,Back,3799207959,212,18.9,3799207961,213,1.1,3799207957,141,66.6,3799207955,140,21.9,,,,,,,,,,a10v8s11xcdsyspqnyhtfipjp,M. Klett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463575011,369,1,1,41,17,4e5523it4v7s6kkakelbj9si5,0,21.6,63.4,2022-09-23T17:58:55.823Z,2022-09-23T17:58:58Z,3799207971,56,Back,3799207977,212,40.2,3799207975,141,8.2,3799207981,1,,3799207973,140,35.2,3799207979,213,5.1,3799207969,155,,,,,dtz4c9bzealdegjsgvdoac6ad,M. Moorrees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463575013,389,61,1,41,21,dpp6fex0mdxsxhdct2qf66x5n,0,67,76.4,2022-09-23T17:58:59.998Z,2022-09-23T17:59:00Z,3799207983,56,Center,,,,,,,,,,,,,,,,,,,,,,gvm839vxy6tkznrtw9mop17u,Ivana Fuso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463575027,370,4,1,41,24,4e5523it4v7s6kkakelbj9si5,1,31.3,22.2,2022-09-23T17:59:02.623Z,2022-09-23T17:59:10Z,3799208093,285,,3799208099,233,390,3799208087,13,,3799208089,295,,3799208091,152,,3799208017,56,Back,,,,,,,f18o5qahrzbg0jrw8whefv7xl,A. Gudorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463575037,390,4,1,41,24,dpp6fex0mdxsxhdct2qf66x5n,0,68.7,77.8,2022-09-23T17:59:02.624Z,2022-09-23T17:59:11Z,3799208077,13,,3799208083,152,,3799208103,233,370,3799208081,56,Center,3799208085,286,,3799208079,295,,,,,,,,gvm839vxy6tkznrtw9mop17u,Ivana Fuso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463575113,371,1,1,41,47,4e5523it4v7s6kkakelbj9si5,1,32.1,19.1,2022-09-23T17:59:25.823Z,2022-09-23T18:02:42Z,3799208473,141,47.6,3799208469,56,Back,3799208471,140,18.1,3799208467,152,,3799208477,213,2.2,3799208695,189,,3799208475,212,24.3,3799208465,5,,aa257iqvul1ksok2v3ouoe86h,C. Degen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463575119,372,1,1,41,49,4e5523it4v7s6kkakelbj9si5,1,18.1,47.6,2022-09-23T17:59:27.543Z,2022-09-23T18:02:43Z,3799208501,140,31.7,3799208507,213,0.9,3799208505,212,22.6,3799208499,56,Back,3799208503,141,73.3,,,,,,,,,,a10v8s11xcdsyspqnyhtfipjp,M. Klett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463575123,373,1,1,41,50,4e5523it4v7s6kkakelbj9si5,1,31.7,73.3,2022-09-23T17:59:29.039Z,2022-09-23T18:02:44Z,3799208525,140,49.8,3799208527,141,96.2,3799208529,212,24.6,3799208531,213,0.7,3799208523,56,Back,,,,,,,,,,dtz4c9bzealdegjsgvdoac6ad,M. Moorrees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463575135,374,1,1,41,51,4e5523it4v7s6kkakelbj9si5,0,49.8,96.2,2022-09-23T17:59:29.823Z,2022-09-23T18:02:45Z,3799208587,140,74.9,3799208593,213,0.1,3799208589,141,100.0,3799208585,56,Left,3799208591,212,26.6,,,,,,,,,,9farsri8j50ajgnhkyur3l97t,A. Gavrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463575137,375,5,1,41,52,4e5523it4v7s6kkakelbj9si5,0,69.3,101.1,2022-09-23T17:59:30.525Z,2022-09-23T18:44:56Z,3799208601,347,,3799208599,56,Left,3799208611,233,391,,,,,,,,,,,,,,,,9farsri8j50ajgnhkyur3l97t,A. Gavrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463575117,391,5,1,41,52,dpp6fex0mdxsxhdct2qf66x5n,1,30.7,-1.1,2022-09-23T17:59:30.525Z,2022-09-23T18:02:46Z,3799208493,56,Back,3799208495,347,,3799208607,233,375,,,,,,,,,,,,,,,,gvm839vxy6tkznrtw9mop17u,Ivana Fuso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
