id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId
2472797033,176,1,1,19,46,nuaf3wtujl8erbciumch6c65,0,72.1,32.4,2022-10-16T11:23:55.450Z,2022-10-16T11:55:35Z,3848372565,141,40.0,3848372567,212,18.4,3848372555,3,,3848372557,168,,3848372559,56,Center,3848372561,140,88.9,3848372569,213,0.3,,,,2ltzk74krenmfh5gzcjpc2k4q,K. Maksuti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472797003,224,49,1,19,46,dpp6fex0mdxsxhdct2qf66x5n,1,31.7,69,2022-10-16T11:23:55.712Z,2022-10-16T11:23:55Z,,,,,,,,,,,,,,,,,,,,,,,,,764yxrb6zqxke8l61qjd4o3qh,S. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472797045,225,1,1,19,47,dpp6fex0mdxsxhdct2qf66x5n,1,31.7,69,2022-10-16T11:23:55.935Z,2022-10-16T11:23:58Z,3848372613,56,Back,3848372615,140,8.7,3848372621,213,3.4,3848372617,141,59.1,3848372619,212,25.1,,,,,,,,,,764yxrb6zqxke8l61qjd4o3qh,S. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472797121,226,1,1,19,49,dpp6fex0mdxsxhdct2qf66x5n,1,8.7,59.1,2022-10-16T11:23:58.384Z,2022-10-16T11:24:05Z,3848372997,140,31.0,3848373007,1,,3848373001,141,21.5,3848372991,157,,3848373005,213,5.5,3848373003,212,34.7,3848372993,56,Back,,,,q4va8vnwzmwtdo6qymq4ywgl,F. Repohl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472797133,227,1,1,19,55,dpp6fex0mdxsxhdct2qf66x5n,0,31,21.5,2022-10-16T11:24:04.841Z,2022-10-16T11:55:38Z,3848373069,141,24.4,3848373075,1,,3848373073,213,0.3,3848373063,157,,3848373067,140,37.5,3848373071,212,7.1,3848373065,56,Back,,,,46wf8el37rvruhacvvbv38z1m,J. Wirtz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472797137,177,1,1,19,56,nuaf3wtujl8erbciumch6c65,1,71.4,71.2,2022-10-16T11:24:05.026Z,2022-10-16T11:24:06Z,3848373095,3,,3848373097,56,Center,3848373101,141,67.8,3848373105,213,5.8,3848373103,212,5.4,3848373099,140,76.1,,,,,,,axjakqkndyt2k8v2b0y97tw16,M. Hirata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472797139,178,49,1,19,57,nuaf3wtujl8erbciumch6c65,1,75.5,71.6,2022-10-16T11:24:06.273Z,2022-10-16T11:24:06Z,,,,,,,,,,,,,,,,,,,,,,,,,3p9ie3u7ej9o1wpzl4aonjtd6,L. Andrade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472797183,179,1,1,19,59,nuaf3wtujl8erbciumch6c65,1,74,71.9,2022-10-16T11:24:08.433Z,2022-10-16T11:24:10Z,3848373299,56,Center,3848373307,141,71.7,3848373317,213,3.2,3848373303,140,63.7,3848373311,212,10.8,,,,,,,,,,3p9ie3u7ej9o1wpzl4aonjtd6,L. Andrade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472797215,180,1,1,20,1,nuaf3wtujl8erbciumch6c65,1,63.6,71.7,2022-10-16T11:24:10.179Z,2022-10-16T11:24:12Z,3848373453,140,74.3,3848373455,141,71.1,3848373457,212,11.2,3848373451,56,Center,3848373459,213,6.2,3848373449,155,,,,,,,,axjakqkndyt2k8v2b0y97tw16,M. Hirata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472797305,181,1,1,20,3,nuaf3wtujl8erbciumch6c65,1,77.5,66.3,2022-10-16T11:24:12.753Z,2022-10-16T11:24:19Z,3848373853,212,8.4,3848373845,56,Center,3848373855,213,1.6,3848373851,141,78.6,3848373849,140,76.9,,,,,,,,,,2ltzk74krenmfh5gzcjpc2k4q,K. Maksuti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472797313,182,4,1,20,7,nuaf3wtujl8erbciumch6c65,1,74.4,78.6,2022-10-16T11:24:16.898Z,2022-10-16T11:24:20Z,3848373879,56,Center,3848374003,233,228,3848373875,13,,3848373881,152,,3848373883,286,,3848373877,294,,,,,,,,3p9ie3u7ej9o1wpzl4aonjtd6,L. Andrade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472797335,228,4,1,20,7,dpp6fex0mdxsxhdct2qf66x5n,0,25.6,21.4,2022-10-16T11:24:16.899Z,2022-10-16T11:24:20Z,3848373981,294,,3848373985,152,,3848373983,56,Back,3848373979,13,,3848373987,285,,3848374025,233,182,,,,,,,46wf8el37rvruhacvvbv38z1m,J. Wirtz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472797843,183,1,1,20,54,nuaf3wtujl8erbciumch6c65,0,77.6,80.9,2022-10-16T11:25:03.779Z,2022-10-16T11:25:04Z,3848376567,141,50.8,3848376557,5,,3848376571,213,5.2,3848376565,140,88.7,3848376563,56,Center,3848376555,2,,3848376559,155,,3848376561,152,,9e95p87136h6zjam3zu0d9yol,L. Josten,,3848376569,212,23.6,,,,,,,,,,,,,,,,,,,,,,,,,
2472797899,229,12,1,20,56,dpp6fex0mdxsxhdct2qf66x5n,1,12.7,44.9,2022-10-16T11:25:05.681Z,2022-10-16T12:04:51Z,3848377093,15,,3848376817,56,Back,3848376821,141,34.9,3848376819,140,24.2,3848376825,213,5.8,3848376823,212,13.9,,,,,,,1f2ltq7gcnimsdgixp8w36eax,L. Turányi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472797881,184,44,1,20,58,nuaf3wtujl8erbciumch6c65,1,76.9,63.7,2022-10-16T11:25:07.619Z,2022-10-16T11:25:09Z,3848376737,56,Center,3848376921,233,230,3848376739,286,,,,,,,,,,,,,,,,,axjakqkndyt2k8v2b0y97tw16,M. Hirata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472797911,230,44,1,20,58,dpp6fex0mdxsxhdct2qf66x5n,0,23.1,36.3,2022-10-16T11:25:07.620Z,2022-10-16T11:25:10Z,3848376941,233,184,3848376869,56,Back,3848376873,285,,,,,,,,,,,,,,,,,dzwhmhd3jlg8yz0ijm6mz2ei1,C. Siems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472797893,185,1,1,20,58,nuaf3wtujl8erbciumch6c65,0,78,62.2,2022-10-16T11:25:07.829Z,2022-10-16T11:25:08Z,3848376793,212,11.9,3848376789,140,81.2,3848376795,213,1.3,3848376787,56,Left,3848376791,141,79.0,3848376785,3,,,,,,,,axjakqkndyt2k8v2b0y97tw16,M. Hirata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472797995,186,1,1,21,5,nuaf3wtujl8erbciumch6c65,1,80.1,92.1,2022-10-16T11:25:14.259Z,2022-10-16T11:25:15Z,3848377329,212,17.7,3848377331,213,3.6,3848377327,141,81.3,3848377325,140,64.8,3848377323,56,Left,,,,,,,,,,8ovibbdbs49bwwwf3bbuij3hm,J. Pollak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472798009,187,1,1,21,6,nuaf3wtujl8erbciumch6c65,0,64.8,81.3,2022-10-16T11:25:15.299Z,2022-10-16T11:25:17Z,3848377427,213,6.2,3848377419,56,Left,3848377425,212,22.9,3848377423,141,79.8,3848377421,140,86.6,,,,,,,,,,62soqddjmkrj99mvi1wivj4k5,S. Schulte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472798027,231,49,1,21,9,dpp6fex0mdxsxhdct2qf66x5n,1,22.5,31,2022-10-16T11:25:18.418Z,2022-10-16T11:25:18Z,,,,,,,,,,,,,,,,,,,,,,,,,1f2ltq7gcnimsdgixp8w36eax,L. Turányi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472798107,232,1,1,21,9,dpp6fex0mdxsxhdct2qf66x5n,1,22.5,31,2022-10-16T11:25:18.689Z,2022-10-16T11:25:25Z,3848377851,56,Back,3848377859,213,0.5,3848377855,141,40.7,3848377857,212,14.6,3848377853,140,34.9,,,,,,,,,,1f2ltq7gcnimsdgixp8w36eax,L. Turányi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472798133,233,1,1,21,16,dpp6fex0mdxsxhdct2qf66x5n,1,34.9,40.9,2022-10-16T11:25:25.313Z,2022-10-16T11:25:27Z,3848378007,56,Back,3848378011,141,81.0,3848378009,140,29.4,3848378015,213,1.8,3848378013,212,27.9,,,,,,,,,,9yzs0w3tjas15ic0o2b51q86h,J. Bayings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472798157,234,1,1,21,18,dpp6fex0mdxsxhdct2qf66x5n,1,29.4,81,2022-10-16T11:25:26.962Z,2022-10-16T11:25:28Z,3848378133,213,4.0,3848378127,140,12.6,3848378131,212,26.8,3848378129,141,51.3,3848378125,56,Back,,,,,,,,,,c36h9olifkg6s63uktgf1puqd,S. Matysik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472798185,235,1,1,21,19,dpp6fex0mdxsxhdct2qf66x5n,1,12.6,51.3,2022-10-16T11:25:28.561Z,2022-10-16T11:25:32Z,3848378269,212,17.7,3848378263,56,Back,3848378265,140,18.8,3848378271,213,5.1,3848378267,141,27.1,,,,,,,,,,q4va8vnwzmwtdo6qymq4ywgl,F. Repohl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472798229,236,1,1,21,23,dpp6fex0mdxsxhdct2qf66x5n,1,18.8,27.1,2022-10-16T11:25:32.209Z,2022-10-16T11:25:38Z,3848378547,141,7.6,3848378551,213,5.2,3848378543,56,Back,3848378545,140,24.9,3848378549,212,14.7,,,,,,,,,,1f2ltq7gcnimsdgixp8w36eax,L. Turányi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472798349,237,1,1,21,36,dpp6fex0mdxsxhdct2qf66x5n,1,65.3,10.9,2022-10-16T11:25:44.945Z,2022-10-16T11:25:49Z,3848379129,212,16.1,3848379123,56,Center,3848379127,141,31.7,3848379131,213,1.1,3848379125,140,72.7,,,,,,,,,,dzwhmhd3jlg8yz0ijm6mz2ei1,C. Siems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472798355,188,45,1,21,40,nuaf3wtujl8erbciumch6c65,0,39.6,68.4,2022-10-16T11:25:49.426Z,2022-10-16T11:25:51Z,3848379245,233,238,3848379159,56,Back,3848379161,285,,,,,,,,,,,,,,,,,9e95p87136h6zjam3zu0d9yol,L. Josten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472798371,238,3,1,21,40,dpp6fex0mdxsxhdct2qf66x5n,1,60.4,31.6,2022-10-16T11:25:49.426Z,2022-10-16T11:25:51Z,3848379241,233,188,3848379229,56,Center,3848379233,286,,,,,,,,,,,,,,,,,9yzs0w3tjas15ic0o2b51q86h,J. Bayings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472798437,239,1,1,21,42,dpp6fex0mdxsxhdct2qf66x5n,1,62.1,28.9,2022-10-16T11:25:51.202Z,2022-10-16T11:25:57Z,3848379571,140,37.1,3848379573,141,28.6,3848379569,56,Back,3848379577,213,3.1,3848379575,212,26.3,,,,,,,,,,9yzs0w3tjas15ic0o2b51q86h,J. Bayings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472798459,240,1,1,21,49,dpp6fex0mdxsxhdct2qf66x5n,1,34.6,28.3,2022-10-16T11:25:58.866Z,2022-10-16T11:26:00Z,3848379691,141,67.8,3848379689,140,29.7,3848379695,213,1.8,3848379693,212,27.3,3848379687,56,Back,,,,,,,,,,1f2ltq7gcnimsdgixp8w36eax,L. Turányi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472798501,241,1,1,21,51,dpp6fex0mdxsxhdct2qf66x5n,1,29.7,67.8,2022-10-16T11:26:00.210Z,2022-10-16T11:26:03Z,3848379897,140,45.3,3848379895,56,Back,3848379903,213,0.9,3848379901,212,24.9,3848379899,141,95.3,,,,,,,,,,764yxrb6zqxke8l61qjd4o3qh,S. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472798517,242,1,1,21,54,dpp6fex0mdxsxhdct2qf66x5n,1,55.8,96.6,2022-10-16T11:26:03.682Z,2022-10-16T11:26:04Z,3848379959,140,63.1,3848379961,141,90.3,3848379965,213,5.8,3848379963,212,8.8,3848379957,56,Left,,,,,,,,,,c36h9olifkg6s63uktgf1puqd,S. Matysik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472798531,243,1,1,21,55,dpp6fex0mdxsxhdct2qf66x5n,1,63.1,90.3,2022-10-16T11:26:04.658Z,2022-10-16T11:26:06Z,3848380021,140,50.3,3848380025,212,13.5,3848380019,56,Left,3848380027,213,3.1,3848380023,141,92.1,,,,,,,,,,4h4v3c01l7hjkfnnz9ef8i5m1,K. Kögel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472798571,244,1,1,21,57,dpp6fex0mdxsxhdct2qf66x5n,1,50.3,92.1,2022-10-16T11:26:06.338Z,2022-10-16T11:26:09Z,3848380207,56,Back,3848380211,141,79.4,3848380215,213,3.6,3848380209,140,33.7,3848380213,212,19.5,,,,,,,,,,c36h9olifkg6s63uktgf1puqd,S. Matysik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472798601,245,1,1,22,0,dpp6fex0mdxsxhdct2qf66x5n,1,33.7,79.4,2022-10-16T11:26:09.522Z,2022-10-16T11:26:13Z,3848380399,213,4.7,3848380391,56,Back,3848380395,141,38.0,3848380393,140,33.5,3848380397,212,28.2,,,,,,,,,,764yxrb6zqxke8l61qjd4o3qh,S. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472798639,246,1,1,22,4,dpp6fex0mdxsxhdct2qf66x5n,1,37.3,36.2,2022-10-16T11:26:13.458Z,2022-10-16T11:26:16Z,3848380555,212,39.9,3848380557,213,0.2,3848380553,141,48.7,3848380547,155,,3848380549,56,Center,3848380551,140,74.4,3848380559,1,,,,,1f2ltq7gcnimsdgixp8w36eax,L. Turányi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472798683,247,1,1,22,7,dpp6fex0mdxsxhdct2qf66x5n,1,74.4,48.7,2022-10-16T11:26:16.274Z,2022-10-16T11:26:18Z,3848380807,212,7.2,3848380801,56,Center,3848380809,213,2.6,3848380805,141,54.5,3848380803,140,68.7,,,,,,,,,,46wf8el37rvruhacvvbv38z1m,J. Wirtz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472798699,248,1,1,22,8,dpp6fex0mdxsxhdct2qf66x5n,0,68.7,54.5,2022-10-16T11:26:17.242Z,2022-10-16T11:55:25Z,3848380855,141,62.3,3848380857,212,6.7,3848380853,140,72.6,3848380849,56,Center,3848380859,213,0.9,,,,,,,,,,9yzs0w3tjas15ic0o2b51q86h,J. Bayings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472798669,189,1,1,22,8,nuaf3wtujl8erbciumch6c65,0,30.8,49.2,2022-10-16T11:26:17.628Z,2022-10-16T11:55:26Z,3848380715,212,13.1,3848380709,56,Back,3848380713,141,49.7,3848380711,140,43.3,3848380717,213,0.0,3848380707,3,,,,,,,,bkbp6hl12kc3y8wohv9l3a66t,L. Weiss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472798707,190,49,1,22,11,nuaf3wtujl8erbciumch6c65,1,26,37.2,2022-10-16T11:26:20.216Z,2022-10-16T11:26:20Z,,,,,,,,,,,,,,,,,,,,,,,,,dh4eziicycykt8h2zr0to5tuy,K. Bathmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472798757,191,1,1,22,11,nuaf3wtujl8erbciumch6c65,1,28.6,35.8,2022-10-16T11:26:20.613Z,2022-10-16T11:26:23Z,3848381121,213,0.0,3848381115,140,53.4,3848381117,141,37.0,3848381113,56,Center,3848381119,212,26.1,,,,,,,,,,dh4eziicycykt8h2zr0to5tuy,K. Bathmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472798779,192,1,1,22,14,nuaf3wtujl8erbciumch6c65,1,54,37.5,2022-10-16T11:26:23.028Z,2022-10-16T11:26:26Z,3848381217,141,23.2,3848381221,213,5.6,3848381215,140,64.4,3848381213,56,Center,3848381219,212,14.6,,,,,,,,,,2ltzk74krenmfh5gzcjpc2k4q,K. Maksuti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472798849,193,1,1,22,17,nuaf3wtujl8erbciumch6c65,0,72.4,16.9,2022-10-16T11:26:26.055Z,2022-10-16T11:26:31Z,3848381507,140,96.8,3848381509,141,83.6,3848381501,155,,3848381515,1,,3848381513,213,1.1,3848381503,196,,3848381511,212,52.1,3848381505,56,Left,1f2h3qvn7d1dv5wsv63bojazu,A. Margraf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472798851,249,49,1,22,22,dpp6fex0mdxsxhdct2qf66x5n,1,2.6,28.9,2022-10-16T11:26:31.651Z,2022-10-16T11:26:31Z,,,,,,,,,,,,,,,,,,,,,,,,,1f2ltq7gcnimsdgixp8w36eax,L. Turányi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472798923,250,1,1,22,23,dpp6fex0mdxsxhdct2qf66x5n,1,2.6,28.9,2022-10-16T11:26:31.955Z,2022-10-16T11:26:37Z,3848381833,213,5.0,3848381831,212,12.9,3848381827,140,5.9,3848381829,141,10.6,3848381825,56,Back,,,,,,,,,,1f2ltq7gcnimsdgixp8w36eax,L. Turányi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472798929,251,3,1,22,28,dpp6fex0mdxsxhdct2qf66x5n,0,7.6,3.5,2022-10-16T11:26:37.268Z,2022-10-16T11:26:38Z,3848381859,211,,3848381851,56,Back,3848381853,285,,,,,,,,,,,,,,,,,dzwhmhd3jlg8yz0ijm6mz2ei1,C. Siems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472798957,194,49,1,22,30,nuaf3wtujl8erbciumch6c65,1,81,96.2,2022-10-16T11:26:39.638Z,2022-10-16T11:26:39Z,,,,,,,,,,,,,,,,,,,,,,,,,8ovibbdbs49bwwwf3bbuij3hm,J. Pollak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472799007,195,1,1,22,30,nuaf3wtujl8erbciumch6c65,1,81,96.2,2022-10-16T11:26:39.845Z,2022-10-16T11:26:43Z,3848382183,56,Left,3848382191,213,3.5,3848382185,140,56.6,3848382187,141,81.8,3848382189,212,27.4,,,,,,,,,,8ovibbdbs49bwwwf3bbuij3hm,J. Pollak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472799041,196,1,1,22,34,nuaf3wtujl8erbciumch6c65,1,48.6,73.2,2022-10-16T11:26:43.494Z,2022-10-16T11:26:47Z,3848382365,140,47.0,3848382371,213,4.6,3848382367,141,50.7,3848382363,56,Back,3848382369,212,15.4,,,,,,,,,,62soqddjmkrj99mvi1wivj4k5,S. Schulte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472799099,197,1,1,22,38,nuaf3wtujl8erbciumch6c65,1,53.2,58.9,2022-10-16T11:26:47.205Z,2022-10-16T11:26:52Z,3848382637,212,20.4,3848382639,213,0.5,3848382631,56,Center,3848382633,140,70.2,3848382635,141,73.5,,,,,,,,,,bkbp6hl12kc3y8wohv9l3a66t,L. Weiss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472799105,198,4,1,22,42,nuaf3wtujl8erbciumch6c65,1,66.1,79.1,2022-10-16T11:26:51.750Z,2022-10-16T11:27:00Z,3848382659,286,,3848382651,13,,3848382653,56,Left,3848382655,152,,3848383071,294,,3848382813,233,252,,,,,,,axjakqkndyt2k8v2b0y97tw16,M. Hirata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472799133,252,4,1,22,42,dpp6fex0mdxsxhdct2qf66x5n,0,33.9,20.9,2022-10-16T11:26:51.751Z,2022-10-16T11:26:56Z,3848382781,294,,3848382829,233,198,3848382783,56,Back,3848382785,152,,3848382779,13,,3848382787,285,,,,,,,,9yzs0w3tjas15ic0o2b51q86h,J. Bayings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472799303,199,43,1,22,58,nuaf3wtujl8erbciumch6c65,1,0,0,2022-10-16T11:27:07.494Z,2022-10-16T11:27:12Z,3848383957,144,1,3848383685,140,40.6,3848383691,213,3.4,3848383683,56,Back,3848383689,212,25.7,3848383681,152,0,3848383687,141,74.0,3848383707,189,0,8ovibbdbs49bwwwf3bbuij3hm,J. Pollak,,3848383679,5,0,,,,,,,,,,,,,,,,,,,,,,,,,
2472799453,200,1,1,23,9,nuaf3wtujl8erbciumch6c65,1,65.3,82.9,2022-10-16T11:27:18.487Z,2022-10-16T11:27:22Z,3848384393,5,,3848384395,152,,3848384399,140,31.7,3848384397,56,Back,3848384401,141,71.4,3848384405,213,3.4,3848384411,1,,3848384403,212,36.1,9e95p87136h6zjam3zu0d9yol,L. Josten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472799521,201,1,1,23,13,nuaf3wtujl8erbciumch6c65,1,31.7,71.4,2022-10-16T11:27:22.007Z,2022-10-16T11:27:27Z,3848384727,212,20.9,3848384723,140,22.2,3848384725,141,44.4,3848384729,213,4.2,3848384721,56,Back,,,,,,,,,,62soqddjmkrj99mvi1wivj4k5,S. Schulte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472799549,202,1,1,23,18,nuaf3wtujl8erbciumch6c65,1,19,49.7,2022-10-16T11:27:27.030Z,2022-10-16T11:27:29Z,3848384867,141,76.3,3848384871,212,18.2,3848384863,140,20.9,3848384861,56,Back,3848384875,213,1.5,,,,,,,,,,49ur7byczvl0qkqn9y2qq73s9,L. Sieger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472799601,203,4,1,23,24,nuaf3wtujl8erbciumch6c65,1,22.1,67.2,2022-10-16T11:27:33.159Z,2022-10-16T11:27:34Z,3848385107,56,Back,3848385109,152,,3848385211,233,253,3848385113,285,,3848385111,265,,3848385105,13,,,,,,,,62soqddjmkrj99mvi1wivj4k5,S. Schulte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472799611,253,4,1,23,24,dpp6fex0mdxsxhdct2qf66x5n,0,77.9,32.8,2022-10-16T11:27:33.160Z,2022-10-16T11:27:35Z,3848385149,265,,3848385145,56,Center,3848385143,13,,3848385237,233,203,3848385151,286,,3848385147,152,,,,,,,,4h4v3c01l7hjkfnnz9ef8i5m1,K. Kögel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472799821,204,1,1,23,40,nuaf3wtujl8erbciumch6c65,1,23.6,69.6,2022-10-16T11:27:49.111Z,2022-10-16T11:27:51Z,3848386141,152,,3848386177,189,,3848386149,140,8.5,3848386145,56,Back,3848386157,212,24.1,3848386161,213,4.0,3848386135,5,,3848386153,141,42.9,62soqddjmkrj99mvi1wivj4k5,S. Schulte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472799855,205,1,1,23,43,nuaf3wtujl8erbciumch6c65,0,9.4,42.6,2022-10-16T11:27:52.087Z,2022-10-16T11:27:53Z,3848386339,155,,3848386355,1,,3848386351,213,0.1,3848386345,141,46.4,3848386343,140,46.2,3848386349,212,38.7,3848386341,56,Back,,,,49ur7byczvl0qkqn9y2qq73s9,L. Sieger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472799861,254,8,1,23,44,dpp6fex0mdxsxhdct2qf66x5n,1,66.5,72.5,2022-10-16T11:27:53.541Z,2022-10-16T11:27:53Z,3848386393,56,Center,,,,,,,,,,,,,,,,,,,,,,54psl26zc4rs8cjnahl0jel05,D. Blagojević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472799941,206,1,1,23,46,nuaf3wtujl8erbciumch6c65,1,42.2,52.3,2022-10-16T11:27:55.399Z,2022-10-16T11:27:59Z,3848386733,141,75.8,3848386729,56,Back,3848386735,212,16.3,3848386737,213,1.8,3848386731,140,39.0,,,,,,,,,,axjakqkndyt2k8v2b0y97tw16,M. Hirata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472799971,207,1,1,23,50,nuaf3wtujl8erbciumch6c65,0,41.4,78.5,2022-10-16T11:27:58.935Z,2022-10-16T11:28:01Z,3848386873,56,Center,3848386883,1,,3848386875,140,78.9,3848386877,141,73.0,3848386881,213,6.2,3848386879,212,39.6,,,,,,,9e95p87136h6zjam3zu0d9yol,L. Josten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472799969,255,49,1,23,52,dpp6fex0mdxsxhdct2qf66x5n,1,27,38,2022-10-16T11:28:01.094Z,2022-10-16T11:28:01Z,,,,,,,,,,,,,,,,,,,,,,,,,1f2ltq7gcnimsdgixp8w36eax,L. Turányi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472800005,256,1,1,23,52,dpp6fex0mdxsxhdct2qf66x5n,1,27,38,2022-10-16T11:28:01.334Z,2022-10-16T11:28:03Z,3848387053,140,29.9,3848387057,212,8.1,3848387055,141,26.9,3848387059,213,5.1,3848387051,56,Back,,,,,,,,,,1f2ltq7gcnimsdgixp8w36eax,L. Turányi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472800029,208,45,1,23,54,nuaf3wtujl8erbciumch6c65,0,70,74.3,2022-10-16T11:28:03.445Z,2022-10-16T11:28:08Z,3848387177,286,,3848387423,233,257,3848387175,56,Center,,,,,,,,,,,,,,,,2ltzk74krenmfh5gzcjpc2k4q,K. Maksuti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472800075,257,3,1,23,54,dpp6fex0mdxsxhdct2qf66x5n,1,30,25.7,2022-10-16T11:28:03.445Z,2022-10-16T11:28:08Z,3848387387,233,208,3848387379,56,Back,3848387381,285,,,,,,,,,,,,,,,,,dzwhmhd3jlg8yz0ijm6mz2ei1,C. Siems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472800115,258,1,1,23,59,dpp6fex0mdxsxhdct2qf66x5n,1,35,21.1,2022-10-16T11:28:07.989Z,2022-10-16T11:28:10Z,3848387543,213,2.2,3848387537,140,27.8,3848387541,212,13.2,3848387539,141,37.1,3848387535,56,Back,,,,,,,,,,dzwhmhd3jlg8yz0ijm6mz2ei1,C. Siems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472800173,259,1,1,24,1,dpp6fex0mdxsxhdct2qf66x5n,1,27.8,37.1,2022-10-16T11:28:10.261Z,2022-10-16T11:28:15Z,3848387753,141,51.6,3848387757,213,0.6,3848387755,212,18.2,3848387751,140,42.4,3848387749,56,Back,,,,,,,,,,1f2ltq7gcnimsdgixp8w36eax,L. Turányi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
