id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/8/value,qualifier/15/value,qualifier/14/value,qualifier/16/value,assist
2479370029,141,1,1,21,40,nuaf3wtujl8erbciumch6c65,1,34,94.5,2022-10-30T12:23:04.801Z,2022-10-30T12:27:42Z,3883132933,140,47.1,3883132939,213,0.1,3883132931,56,Back,3883132937,212,13.9,3883132935,141,97.1,,,,,,,,,,3p9ie3u7ej9o1wpzl4aonjtd6,L. Andrade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479370035,142,50,1,21,41,nuaf3wtujl8erbciumch6c65,1,51.2,97,2022-10-30T12:23:05.831Z,2022-10-30T12:23:43Z,3883132951,56,Left,3883135143,233,299,3883135113,286,,,,,,,,,,,,,,,,,2ltzk74krenmfh5gzcjpc2k4q,K. Maksuti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479370011,299,7,1,21,41,bpx4ib85d65u9oyhglkt36k1b,1,48.8,3,2022-10-30T12:23:05.832Z,2022-10-30T12:23:42Z,3883132809,167,,3883132811,56,Back,3883132813,285,,3883135125,233,142,,,,,,,,,,,,,d9l67kneytb0mij099bneg1cl,M. Rall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479370203,143,5,1,21,42,nuaf3wtujl8erbciumch6c65,1,53.7,101.8,2022-10-30T12:23:06.648Z,2022-10-30T12:48:27Z,3883133871,347,,3883133891,233,300,3883133869,56,Left,,,,,,,,,,,,,,,,2ltzk74krenmfh5gzcjpc2k4q,K. Maksuti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479370017,300,5,1,21,42,bpx4ib85d65u9oyhglkt36k1b,0,46.3,-1.8,2022-10-30T12:23:06.648Z,2022-10-30T12:23:24Z,3883132847,347,,3883133905,233,143,3883132843,56,Back,,,,,,,,,,,,,,,,d9l67kneytb0mij099bneg1cl,M. Rall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479370477,144,1,1,22,18,nuaf3wtujl8erbciumch6c65,0,56.8,100,2022-10-30T12:23:43.465Z,2022-10-30T12:23:48Z,3883135361,56,Left,3883135369,213,6.0,3883135363,140,74.4,3883135359,107,,3883135367,212,19.5,3883135365,141,92.6,,,,,,,8ovibbdbs49bwwwf3bbuij3hm,J. Pollak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479370473,301,44,1,22,21,bpx4ib85d65u9oyhglkt36k1b,1,29.3,4.4,2022-10-30T12:23:45.892Z,2022-10-30T12:23:48Z,3883135313,285,,3883135441,233,145,3883135311,56,Back,,,,,,,,,,,,,,,,9xbohfvww89ec7c1d97hkuj85,S. Zadrazil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479370479,145,44,1,22,21,nuaf3wtujl8erbciumch6c65,0,70.7,95.6,2022-10-30T12:23:45.893Z,2022-10-30T12:23:48Z,3883135485,233,301,3883135383,286,,3883135381,56,Left,,,,,,,,,,,,,,,,9e95p87136h6zjam3zu0d9yol,L. Josten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479370481,302,1,1,22,21,bpx4ib85d65u9oyhglkt36k1b,0,30.4,5.4,2022-10-30T12:23:46.312Z,2022-10-30T12:23:47Z,3883135393,212,5.1,3883135387,56,Back,3883135391,141,0.0,3883135385,3,,3883135395,213,5.0,3883135389,140,31.9,,,,,,,9xbohfvww89ec7c1d97hkuj85,S. Zadrazil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479370589,146,5,1,22,22,nuaf3wtujl8erbciumch6c65,1,69.2,101.8,2022-10-30T12:23:47.217Z,2022-10-30T12:48:27Z,3883135943,233,303,3883135941,347,,3883135939,56,Left,,,,,,,,,,,,,,,,9e95p87136h6zjam3zu0d9yol,L. Josten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479370487,303,5,1,22,22,bpx4ib85d65u9oyhglkt36k1b,0,30.8,-1.8,2022-10-30T12:23:47.217Z,2022-10-30T12:23:57Z,3883135971,233,146,3883135419,56,Back,3883135421,347,,,,,,,,,,,,,,,,,9xbohfvww89ec7c1d97hkuj85,S. Zadrazil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479370613,147,1,1,22,31,nuaf3wtujl8erbciumch6c65,0,70.3,100,2022-10-30T12:23:56.426Z,2022-10-30T12:23:59Z,3883136061,141,88.1,3883136057,56,Left,3883136055,107,,3883136063,212,9.5,3883136065,213,5.0,3883136059,140,72.5,,,,,,,8ovibbdbs49bwwwf3bbuij3hm,J. Pollak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479370635,304,1,1,22,35,bpx4ib85d65u9oyhglkt36k1b,0,24.8,13.9,2022-10-30T12:23:59.719Z,2022-10-30T12:24:03Z,3883136189,140,29.6,3883136191,141,35.7,3883136193,212,15.7,3883136197,1,,3883136195,213,1.2,3883136187,56,Back,3883136185,157,,,,,1wlzoku6j132t554imm0co99l,E. Laurent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479370673,148,1,1,22,37,nuaf3wtujl8erbciumch6c65,1,66.7,66.6,2022-10-30T12:24:02.186Z,2022-10-30T12:24:04Z,3883136405,213,4.0,3883136397,56,Center,3883136399,140,57.5,3883136403,212,15.2,3883136401,141,49.3,,,,,,,,,,axjakqkndyt2k8v2b0y97tw16,M. Hirata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479370705,149,1,1,22,39,nuaf3wtujl8erbciumch6c65,0,57.5,49.3,2022-10-30T12:24:04.202Z,2022-10-30T12:24:07Z,3883136533,56,Center,3883136539,212,49.0,3883136531,155,,3883136541,213,0.4,3883136535,140,100.0,3883136537,141,75.9,3883136543,1,,,,,28fi0st48wljpt3kyee510iga,N. Günnewig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479370715,150,5,1,22,42,nuaf3wtujl8erbciumch6c65,0,101.1,74.4,2022-10-30T12:24:06.840Z,2022-10-30T12:48:28Z,3883136689,233,305,3883136587,56,Center,3883136591,346,,,,,,,,,,,,,,,,,28fi0st48wljpt3kyee510iga,N. Günnewig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479370695,305,5,1,22,42,bpx4ib85d65u9oyhglkt36k1b,1,-1.1,25.6,2022-10-30T12:24:06.840Z,2022-10-30T12:24:08Z,3883136495,56,Back,3883136497,346,,3883136679,233,150,,,,,,,,,,,,,,,,1wlzoku6j132t554imm0co99l,E. Laurent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479370971,306,1,1,23,2,bpx4ib85d65u9oyhglkt36k1b,1,4.2,54.4,2022-10-30T12:24:26.601Z,2022-10-30T12:24:28Z,3883137981,1,,3883137971,56,Back,3883137969,155,,3883137979,213,6.2,3883137973,140,49.2,3883137967,124,,3883137977,212,47.4,3883137975,141,49.1,bpwz6mj8utvxsd9mjyxcestii,M. Grohs,,3883137985,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479370985,307,1,1,23,3,bpx4ib85d65u9oyhglkt36k1b,1,49.4,49.1,2022-10-30T12:24:28.168Z,2022-10-30T12:24:29Z,3883138079,141,37.6,3883138083,213,4.0,3883138081,212,10.0,3883138075,56,Back,3883138077,140,43.4,,,,,,,,,,1u7a9cb0kw1l1aplw3c1ka2tx,J. Damnjanović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479371051,308,1,1,23,4,bpx4ib85d65u9oyhglkt36k1b,1,43.4,37.6,2022-10-30T12:24:29.528Z,2022-10-30T12:24:35Z,3883138459,140,59.8,3883138465,213,0.2,3883138461,141,42.0,3883138463,212,17.5,3883138457,56,Center,,,,,,,,,,3uyzu7kyh7oe0ahcu7o22pfit,L. Dallmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479371085,309,1,1,23,10,bpx4ib85d65u9oyhglkt36k1b,1,70.6,39.1,2022-10-30T12:24:34.920Z,2022-10-30T12:24:38Z,3883138661,212,10.9,3883138663,213,1.2,3883138655,56,Center,3883138657,140,74.7,3883138659,141,53.9,,,,,,,,,,1u7a9cb0kw1l1aplw3c1ka2tx,J. Damnjanović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479371103,310,1,1,23,13,bpx4ib85d65u9oyhglkt36k1b,1,79.4,55.7,2022-10-30T12:24:37.943Z,2022-10-30T12:24:39Z,3883138759,141,68.6,3883138761,212,9.4,3883138763,213,1.2,3883138755,56,Center,3883138757,140,82.5,,,,,,,,,,3uyzu7kyh7oe0ahcu7o22pfit,L. Dallmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479371121,311,1,1,23,14,bpx4ib85d65u9oyhglkt36k1b,1,84.8,68.8,2022-10-30T12:24:39.432Z,2022-10-30T12:24:46Z,3883138881,140,82.4,3883138883,141,49.7,3883138879,56,Center,3883139213,154,,3883139211,210,13,3883138885,212,13.2,3883138887,213,4.5,,,,eyssu2jrc7qnzut1tx54twlm2,F. Kett,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479371131,313,13,1,23,16,bpx4ib85d65u9oyhglkt36k1b,1,82.4,49.7,2022-10-30T12:24:41.064Z,2022-10-30T12:24:47Z,3883139225,29,,3883139247,103,80.6,3883138975,20,,3883139249,215,,3883138925,22,,3883139251,328,,3883139223,74,,3883139255,231,49.8,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,3883139245,102,3883138929,56,3883138927,18,,3883139235,55,311,Center,3883139229,154,,3883139253,230,98.5,,,,,,,,,,48.1,,,,
2479371143,151,5,1,23,17,nuaf3wtujl8erbciumch6c65,1,-1.8,48.8,2022-10-30T12:24:41.847Z,2022-10-30T12:48:28Z,3883139021,233,312,3883138999,56,Back,3883139001,346,,,,,,,,,,,,,,,,,28fi0st48wljpt3kyee510iga,N. Günnewig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479371127,312,5,1,23,17,bpx4ib85d65u9oyhglkt36k1b,0,101.8,51.2,2022-10-30T12:24:41.847Z,2022-10-30T12:24:44Z,3883139057,233,151,3883138909,346,,3883138907,56,Center,,,,,,,,,,,,,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479371329,152,1,1,23,37,nuaf3wtujl8erbciumch6c65,0,4.4,41.9,2022-10-30T12:25:01.834Z,2022-10-30T13:59:45Z,3883140339,140,51.6,3883140347,212,49.9,3883140331,124,,3883140355,237,,3883142143,1,,3883140351,213,6.2,3883140335,56,Center,3883140343,141,34.0,49ur7byczvl0qkqn9y2qq73s9,L. Sieger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479371483,314,1,1,23,52,bpx4ib85d65u9oyhglkt36k1b,1,43.5,48.5,2022-10-30T12:25:16.920Z,2022-10-30T12:25:18Z,3883141299,56,Center,3883141309,213,0.6,3883141301,140,59.2,3883141305,141,66.2,3883141307,212,20.4,3883141297,3,,,,,,,,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479371487,315,49,1,23,53,bpx4ib85d65u9oyhglkt36k1b,1,58.4,63.3,2022-10-30T12:25:18.437Z,2022-10-30T12:25:18Z,,,,,,,,,,,,,,,,,,,,,,,,,9xbohfvww89ec7c1d97hkuj85,S. Zadrazil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479371497,316,1,1,23,54,bpx4ib85d65u9oyhglkt36k1b,1,58.4,63.3,2022-10-30T12:25:18.679Z,2022-10-30T12:25:19Z,3883141365,56,Center,3883141367,140,59.2,3883141369,141,27.8,3883141371,212,24.2,3883141373,213,4.7,,,,,,,,,,9xbohfvww89ec7c1d97hkuj85,S. Zadrazil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479371513,317,1,1,23,54,bpx4ib85d65u9oyhglkt36k1b,1,60,26.8,2022-10-30T12:25:19.512Z,2022-10-30T12:25:20Z,3883141467,56,Center,3883141475,213,0.1,3883141471,141,29.4,3883141469,140,72.5,3883141473,212,13.2,,,,,,,,,,1ofsz5y4wb4pt6xp0u06hc5pl,Tainara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479371567,318,1,1,23,55,bpx4ib85d65u9oyhglkt36k1b,1,75.2,29.5,2022-10-30T12:25:20.280Z,2022-10-30T12:25:23Z,3883141807,140,86.5,3883141805,56,Right,3883141813,213,5.4,3883141809,141,9.5,3883141811,212,18.0,,,,,,,,,,1wlzoku6j132t554imm0co99l,E. Laurent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479371627,319,1,1,23,59,bpx4ib85d65u9oyhglkt36k1b,1,88.1,6.9,2022-10-30T12:25:23.559Z,2022-10-30T12:25:26Z,3883142089,140,76.3,3883142093,212,13.5,3883142091,141,14.8,3883142095,213,2.7,3883142087,56,Right,,,,,,,,,,d9l67kneytb0mij099bneg1cl,M. Rall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479371653,320,1,1,24,2,bpx4ib85d65u9oyhglkt36k1b,1,74.4,16.8,2022-10-30T12:25:26.567Z,2022-10-30T12:25:29Z,3883142253,212,24.0,3883142251,141,37.9,3883142249,140,56.1,3883142247,56,Center,3883142255,213,2.5,,,,,,,,,,1ofsz5y4wb4pt6xp0u06hc5pl,Tainara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479371699,321,1,1,24,4,bpx4ib85d65u9oyhglkt36k1b,1,56.1,37.9,2022-10-30T12:25:29.064Z,2022-10-30T12:25:32Z,3883142537,140,56.3,3883142535,56,Center,3883142541,212,19.4,3883142543,213,1.6,3883142539,141,66.4,,,,,,,,,,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479371743,322,1,1,24,7,bpx4ib85d65u9oyhglkt36k1b,1,56.3,66.4,2022-10-30T12:25:32.200Z,2022-10-30T12:25:35Z,3883142763,56,Center,3883142771,141,46.0,3883142773,212,14.2,3883142767,140,53.3,3883142775,213,4.5,,,,,,,,,,diy9eqdcrua61ao4goq5yges5,S. Kumagai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479371777,323,1,1,24,10,bpx4ib85d65u9oyhglkt36k1b,1,53,45.8,2022-10-30T12:25:34.984Z,2022-10-30T12:25:38Z,3883142943,141,26.8,3883142941,140,57.4,3883142947,213,5.1,3883142945,212,13.7,3883142939,56,Center,,,,,,,,,,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479371817,324,1,1,24,14,bpx4ib85d65u9oyhglkt36k1b,1,58.2,16.7,2022-10-30T12:25:38.711Z,2022-10-30T12:25:43Z,3883143203,213,5.9,3883143197,140,79.6,3883143195,56,Right,3883143201,212,24.1,3883143199,141,3.7,,,,,,,,,,1ofsz5y4wb4pt6xp0u06hc5pl,Tainara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479371863,325,1,1,24,18,bpx4ib85d65u9oyhglkt36k1b,1,80.6,7.1,2022-10-30T12:25:43.143Z,2022-10-30T12:25:46Z,3883143425,4,,3883143413,56,Center,3883143419,212,21.4,3883143415,140,93.6,3883143421,213,0.9,3883143417,141,31.4,,,,,,,d9l67kneytb0mij099bneg1cl,M. Rall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479371893,326,61,1,24,23,bpx4ib85d65u9oyhglkt36k1b,0,98.5,29.9,2022-10-30T12:25:48.040Z,2022-10-30T12:25:50Z,3883143569,56,Center,,,,,,,,,,,,,,,,,,,,,,1u7a9cb0kw1l1aplw3c1ka2tx,J. Damnjanović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479371915,154,5,1,24,24,nuaf3wtujl8erbciumch6c65,1,-1.2,64,2022-10-30T12:25:48.824Z,2022-10-30T12:48:28Z,3883143669,56,Back,3883143671,346,,3883143673,233,327,,,,,,,,,,,,,,,,28fi0st48wljpt3kyee510iga,N. Günnewig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479371901,327,5,1,24,24,bpx4ib85d65u9oyhglkt36k1b,0,101.2,36,2022-10-30T12:25:48.824Z,2022-10-30T12:25:50Z,3883143633,346,,3883143631,56,Center,3883143703,233,154,,,,,,,,,,,,,,,,1u7a9cb0kw1l1aplw3c1ka2tx,J. Damnjanović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479372361,155,1,1,25,1,nuaf3wtujl8erbciumch6c65,0,5,63,2022-10-30T12:26:26.259Z,2022-10-30T12:26:27Z,3883146087,1,,3883146085,213,6.0,3883146075,124,,3883146077,56,Center,3883146079,140,51.6,3883146081,141,38.6,3883146089,74,,3883146083,212,51.7,49ur7byczvl0qkqn9y2qq73s9,L. Sieger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479372385,328,1,1,25,3,bpx4ib85d65u9oyhglkt36k1b,1,53.9,66.4,2022-10-30T12:26:28.343Z,2022-10-30T12:26:30Z,3883146231,141,93.4,3883146233,212,20.6,3883146225,3,,3883146227,56,Left,3883146229,140,62.8,3883146235,213,1.1,,,,,,,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479372389,329,49,1,25,5,bpx4ib85d65u9oyhglkt36k1b,1,62,92.9,2022-10-30T12:26:30.008Z,2022-10-30T12:26:30Z,,,,,,,,,,,,,,,,,,,,,,,,,eyssu2jrc7qnzut1tx54twlm2,F. Kett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479372435,330,1,1,25,7,bpx4ib85d65u9oyhglkt36k1b,1,64.3,89,2022-10-30T12:26:31.848Z,2022-10-30T12:26:33Z,3883146509,141,74.6,3883146503,56,Center,3883146515,213,4.5,3883146513,212,10.0,3883146507,140,62.3,,,,,,,,,,eyssu2jrc7qnzut1tx54twlm2,F. Kett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479372453,331,1,1,25,8,bpx4ib85d65u9oyhglkt36k1b,1,62.3,74.6,2022-10-30T12:26:32.967Z,2022-10-30T12:26:35Z,3883146607,56,Back,3883146613,212,18.2,3883146611,141,90.7,3883146615,213,2.5,3883146609,140,48.4,,,,,,,,,,9xbohfvww89ec7c1d97hkuj85,S. Zadrazil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479372549,332,1,1,25,11,bpx4ib85d65u9oyhglkt36k1b,1,47.4,89.5,2022-10-30T12:26:35.815Z,2022-10-30T12:26:42Z,3883147093,212,39.4,3883147091,141,32.1,3883147089,140,52.6,3883147087,56,Center,3883147095,213,4.9,3883147097,1,,,,,,,,diy9eqdcrua61ao4goq5yges5,S. Kumagai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479372573,333,1,1,25,17,bpx4ib85d65u9oyhglkt36k1b,1,55.1,27.5,2022-10-30T12:26:42.280Z,2022-10-30T12:26:45Z,3883147195,213,5.7,3883147187,56,Right,3883147189,140,73.5,3883147193,212,23.8,3883147191,141,7.1,,,,,,,,,,1ofsz5y4wb4pt6xp0u06hc5pl,Tainara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479372597,334,1,1,25,20,bpx4ib85d65u9oyhglkt36k1b,1,69.7,24.9,2022-10-30T12:26:44.887Z,2022-10-30T12:26:46Z,3883147311,141,34.7,3883147313,212,8.8,3883147307,56,Center,3883147309,140,64.2,3883147315,213,2.3,,,,,,,,,,d9l67kneytb0mij099bneg1cl,M. Rall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479372613,335,1,1,25,22,bpx4ib85d65u9oyhglkt36k1b,1,64.1,34.7,2022-10-30T12:26:46.856Z,2022-10-30T12:26:48Z,3883147383,213,2.9,3883147375,56,Back,3883147381,212,18.2,3883147377,140,47.4,3883147379,141,41.9,,,,,,,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479372661,336,1,1,25,24,bpx4ib85d65u9oyhglkt36k1b,1,47.4,41.9,2022-10-30T12:26:48.600Z,2022-10-30T12:26:52Z,3883147673,141,70.5,3883147671,140,55.9,3883147669,56,Center,3883147677,213,1.1,3883147675,212,21.4,,,,,,,,,,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479372743,337,1,1,25,28,bpx4ib85d65u9oyhglkt36k1b,1,56.9,69.3,2022-10-30T12:26:52.599Z,2022-10-30T12:27:01Z,3883148117,141,95.0,3883148121,213,0.8,3883148115,140,72.5,3883148119,212,24.0,3883148113,56,Left,,,,,,,,,,diy9eqdcrua61ao4goq5yges5,S. Kumagai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479372749,338,4,1,25,36,bpx4ib85d65u9oyhglkt36k1b,1,95.2,80.2,2022-10-30T12:27:01.320Z,2022-10-30T12:27:16Z,3883148135,286,,3883148127,13,,3883148133,265,,3883148879,233,157,3883148131,152,,3883148129,56,Left,,,,,,,eyssu2jrc7qnzut1tx54twlm2,F. Kett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479372843,157,4,1,25,36,nuaf3wtujl8erbciumch6c65,0,4.8,19.8,2022-10-30T12:27:01.321Z,2022-10-30T12:27:16Z,3883148595,285,,3883148587,13,,3883148589,56,Back,3883148889,233,338,3883148591,152,,3883148593,265,,,,,,,,dh4eziicycykt8h2zr0to5tuy,K. Bathmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479372801,156,17,1,25,39,nuaf3wtujl8erbciumch6c65,1,0,0,2022-10-30T12:27:04.515Z,2022-10-30T12:27:06Z,3883148377,13,243,3883148375,392,,3883148373,31,,,,,,,,,,,,,,,,,dh4eziicycykt8h2zr0to5tuy,K. Bathmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479373233,339,1,1,26,21,bpx4ib85d65u9oyhglkt36k1b,0,94.7,80.8,2022-10-30T12:27:45.688Z,2022-10-30T12:27:50Z,3883150695,152,,3883150703,212,55.4,3883150697,56,Right,3883150709,1,,3883150701,141,0.0,3883150689,2,,3883150699,140,95.4,3883150705,213,4.7,eyssu2jrc7qnzut1tx54twlm2,F. Kett,,3883150693,155,3883150691,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479373421,158,5,1,26,26,nuaf3wtujl8erbciumch6c65,1,5.6,101.2,2022-10-30T12:27:50.826Z,2022-10-30T12:48:28Z,3883151675,233,340,3883151653,56,Back,3883151655,347,,,,,,,,,,,,,,,,,49ur7byczvl0qkqn9y2qq73s9,L. Sieger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479373237,340,5,1,26,26,bpx4ib85d65u9oyhglkt36k1b,0,94.4,-1.2,2022-10-30T12:27:50.826Z,2022-10-30T12:28:08Z,3883150723,56,Right,3883151683,233,158,3883150725,347,,,,,,,,,,,,,,,,,eyssu2jrc7qnzut1tx54twlm2,F. Kett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479373515,159,1,1,26,43,nuaf3wtujl8erbciumch6c65,0,6.7,100,2022-10-30T12:28:08.283Z,2022-10-30T12:28:20Z,3883152273,56,Back,3883152279,212,20.0,3883152271,107,,3883152281,213,6.1,3883152275,140,25.5,3883152277,141,96.6,,,,,,,8ovibbdbs49bwwwf3bbuij3hm,J. Pollak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479373495,341,44,1,26,50,bpx4ib85d65u9oyhglkt36k1b,1,69.6,5.6,2022-10-30T12:28:14.679Z,2022-10-30T12:28:20Z,3883152169,56,Right,3883152463,233,161,3883152171,286,,,,,,,,,,,,,,,,,d9l67kneytb0mij099bneg1cl,M. Rall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479373541,161,44,1,26,50,nuaf3wtujl8erbciumch6c65,0,30.4,94.4,2022-10-30T12:28:14.680Z,2022-10-30T12:28:20Z,3883152481,233,341,3883152429,285,,3883152427,56,Back,,,,,,,,,,,,,,,,2ltzk74krenmfh5gzcjpc2k4q,K. Maksuti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479373499,342,1,1,26,50,bpx4ib85d65u9oyhglkt36k1b,0,67.2,6.2,2022-10-30T12:28:15.352Z,2022-10-30T12:28:16Z,3883152189,140,74.9,3883152195,213,5.7,3883152191,141,0.0,3883152187,56,Right,3883152185,3,,3883152193,212,9.5,,,,,,,d9l67kneytb0mij099bneg1cl,M. Rall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479373517,160,5,1,26,51,nuaf3wtujl8erbciumch6c65,1,22,101.6,2022-10-30T12:28:15.981Z,2022-10-30T12:48:29Z,3883152301,56,Back,3883152303,347,,3883156001,233,343,,,,,,,,,,,,,,,,2ltzk74krenmfh5gzcjpc2k4q,K. Maksuti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479373503,343,5,1,26,51,bpx4ib85d65u9oyhglkt36k1b,0,78,-1.6,2022-10-30T12:28:15.981Z,2022-10-30T12:29:15Z,3883156017,233,160,3883152211,347,,3883152209,56,Right,,,,,,,,,,,,,,,,d9l67kneytb0mij099bneg1cl,M. Rall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479373707,162,1,1,27,1,nuaf3wtujl8erbciumch6c65,1,17.8,100,2022-10-30T12:28:26.204Z,2022-10-30T14:01:15Z,3883153221,56,Back,3883153223,140,34.3,3883153229,213,6.0,3883249121,107,,3883153227,212,18.2,3883153225,141,93.3,,,,,,,8ovibbdbs49bwwwf3bbuij3hm,J. Pollak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479373723,163,44,1,27,5,nuaf3wtujl8erbciumch6c65,1,33.8,94.3,2022-10-30T12:28:30.195Z,2022-10-30T12:28:31Z,3883153339,233,344,3883153313,285,,3883153309,56,Back,,,,,,,,,,,,,,,,2ltzk74krenmfh5gzcjpc2k4q,K. Maksuti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479373727,344,44,1,27,5,bpx4ib85d65u9oyhglkt36k1b,0,66.2,5.7,2022-10-30T12:28:30.196Z,2022-10-30T12:28:31Z,3883153355,233,163,3883153335,56,Right,3883153337,286,,,,,,,,,,,,,,,,,d9l67kneytb0mij099bneg1cl,M. Rall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
