id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,assist,qualifier/9/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/17/value
2545049093,156,10,1,21,2,6bl19flj1eggw2gw7sya19bof,1,14.4,58.1,2023-05-07T11:21:35.199Z,2023-05-07T11:22:18Z,4258053047,94,,4258053051,56,Back,4258056945,233,164,,,,,,,,,,,,,,,,b8jaoqvq01ot0l9yp0b0btwid,J. Wedemeyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545049143,157,49,1,21,5,6bl19flj1eggw2gw7sya19bof,1,12.4,88.4,2023-05-07T11:21:38.415Z,2023-05-07T11:21:38Z,,,,,,,,,,,,,,,,,,,,,,,,,cbofbntctfuhr1vqpn7eywt05,F. Rauch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545049191,158,1,1,21,6,6bl19flj1eggw2gw7sya19bof,0,12.4,88.4,2023-05-07T11:21:38.624Z,2023-05-07T11:21:42Z,4258053683,141,79.6,4258053681,140,63.6,4258053677,56,Left,4258053685,212,54.1,4258053691,1,,4258053673,157,,4258053687,213,6.2,,,,cbofbntctfuhr1vqpn7eywt05,F. Rauch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545049233,165,4,1,21,11,4e5523it4v7s6kkakelbj9si5,1,38.5,22.1,2023-05-07T11:21:43.945Z,2023-05-07T11:21:46Z,4258053967,56,Back,4258053965,295,,4258053971,286,,4258053963,13,,4258053969,152,,4258054053,233,159,,,,,,,3ubn4p929c0tv77dehaon5f1m,L. Vogt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545049241,159,4,1,21,11,6bl19flj1eggw2gw7sya19bof,0,61.5,77.9,2023-05-07T11:21:43.946Z,2023-05-07T11:21:46Z,4258054017,295,,4258054021,152,,4258054075,233,165,4258054023,285,,4258054015,13,,4258054019,56,Center,,,,,,,elrnwzbk985f5j49tn9gg9rai,J. Brand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545049297,166,1,1,21,15,4e5523it4v7s6kkakelbj9si5,1,31.7,38.3,2023-05-07T11:21:48.010Z,2023-05-07T11:21:49Z,4258054351,213,2.5,4258054347,212,12.2,4258054335,5,,4258054339,56,Back,4258054387,189,,4258054337,152,,4258054343,141,49.4,4258054341,140,22.6,f18o5qahrzbg0jrw8whefv7xl,A. Gudorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545049335,167,1,1,21,17,4e5523it4v7s6kkakelbj9si5,1,22.6,49.4,2023-05-07T11:21:50.177Z,2023-05-07T11:23:08Z,4258054587,213,0.8,4258054577,141,71.7,4258054571,56,Back,4258054581,212,20.4,4258054573,140,35.6,,,,,,,,,,a10v8s11xcdsyspqnyhtfipjp,M. Klett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545049415,168,1,1,21,19,4e5523it4v7s6kkakelbj9si5,1,35.6,71.7,2023-05-07T11:21:52.009Z,2023-05-07T11:21:56Z,4258055069,140,25.7,4258055075,212,15.8,4258055079,213,4.0,4258055071,141,54.2,4258055067,56,Back,,,,,,,,,,dtz4c9bzealdegjsgvdoac6ad,M. Moorrees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545049479,169,1,1,21,24,4e5523it4v7s6kkakelbj9si5,1,25.7,53,2023-05-07T11:21:56.817Z,2023-05-07T11:23:07Z,4258055445,56,Back,4258055449,141,32.2,4258055451,212,15.0,4258055447,140,30.4,4258055455,213,5.0,,,,,,,,,,a10v8s11xcdsyspqnyhtfipjp,M. Klett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545049543,170,1,1,21,28,4e5523it4v7s6kkakelbj9si5,1,30.2,30.1,2023-05-07T11:22:01.154Z,2023-05-07T11:22:05Z,4258055833,213,2.5,4258055825,56,Back,4258055827,140,12.2,4258055831,212,23.7,4258055829,141,51.2,,,,,,,,,,aa257iqvul1ksok2v3ouoe86h,C. Degen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545049577,171,1,1,21,32,4e5523it4v7s6kkakelbj9si5,1,12.6,49.3,2023-05-07T11:22:05.234Z,2023-05-07T11:22:08Z,4258056055,213,5.3,4258056051,141,30.4,4258056047,56,Back,4258056053,212,15.7,4258056049,140,21.2,,,,,,,,,,a10v8s11xcdsyspqnyhtfipjp,M. Klett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545049659,172,1,1,21,35,4e5523it4v7s6kkakelbj9si5,0,23.6,27,2023-05-07T11:22:07.987Z,2023-05-07T11:22:13Z,4258056519,56,Center,4258056527,213,6.3,4258056515,155,,4258056529,1,,4258056521,140,90.2,4258056523,141,24.7,4258056525,212,69.9,,,,aa257iqvul1ksok2v3ouoe86h,C. Degen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545049645,160,49,1,21,39,6bl19flj1eggw2gw7sya19bof,1,9.2,76.9,2023-05-07T11:22:12.386Z,2023-05-07T11:22:12Z,,,,,,,,,,,,,,,,,,,,,,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545049727,161,1,1,21,40,6bl19flj1eggw2gw7sya19bof,1,9.1,76.9,2023-05-07T11:22:12.656Z,2023-05-07T11:22:17Z,4258056851,212,22.1,4258056845,140,2.5,4258056853,213,4.4,4258056841,56,Back,4258056849,141,46.1,,,,,,,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545049763,162,1,1,21,44,6bl19flj1eggw2gw7sya19bof,0,7.4,36.9,2023-05-07T11:22:17.217Z,2023-05-07T11:22:19Z,4258057075,140,36.5,4258057073,56,Back,4258057071,155,,4258057079,212,31.7,4258057077,141,24.7,4258057081,213,6.0,,,,,,,3loe8qn8nalk7liisl2hx891x,M. Frohms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545049875,173,49,1,21,51,4e5523it4v7s6kkakelbj9si5,1,64.7,84.8,2023-05-07T11:22:24.393Z,2023-05-07T11:22:34Z,,,,,,,,,,,,,,,,,,,,,,,,,9kmt7flw7n65qmfe0euadfd1x,G. Daughetee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545049885,174,50,1,21,52,4e5523it4v7s6kkakelbj9si5,1,68.2,91.1,2023-05-07T11:22:24.670Z,2023-05-07T11:22:30Z,4258057789,286,,4258057835,233,163,4258057787,56,Left,,,,,,,,,,,,,,,,9kmt7flw7n65qmfe0euadfd1x,G. Daughetee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545049831,163,7,1,21,52,6bl19flj1eggw2gw7sya19bof,1,31.8,8.9,2023-05-07T11:22:24.671Z,2023-05-07T11:22:29Z,4258057491,56,Back,4258057493,285,,4258057489,167,,4258057823,233,174,,,,,,,,,,,,,8ex4lsveeyet8r5aja1gjh1hx,T. Waßmuth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545049843,164,5,1,21,52,6bl19flj1eggw2gw7sya19bof,0,35.2,-1.4,2023-05-07T11:22:25.342Z,2023-05-07T11:22:35Z,4258057565,347,,4258057563,56,Back,4258058247,233,175,,,,,,,,,,,,,,,,8ex4lsveeyet8r5aja1gjh1hx,T. Waßmuth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545049959,175,5,1,21,52,4e5523it4v7s6kkakelbj9si5,1,64.8,101.4,2023-05-07T11:22:25.342Z,2023-05-07T11:24:02Z,4258058189,56,Left,4258058239,233,164,4258058191,347,,,,,,,,,,,,,,,,,9kmt7flw7n65qmfe0euadfd1x,G. Daughetee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545050113,176,1,1,22,3,4e5523it4v7s6kkakelbj9si5,1,63.6,100,2023-05-07T11:22:35.745Z,2023-05-07T11:22:43Z,4258058983,140,75.6,4258058989,212,20.9,4258058979,107,,4258058981,56,Center,4258058991,213,5.4,4258058987,141,77.5,,,,,,,9kmt7flw7n65qmfe0euadfd1x,G. Daughetee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545050127,177,3,1,22,8,4e5523it4v7s6kkakelbj9si5,0,75.6,72.2,2023-05-07T11:22:40.750Z,2023-05-07T11:22:44Z,4258059047,56,Center,4258059107,233,165,4258059049,286,,,,,,,,,,,,,,,,,dhpmw4d7pjjow643u12b84dpm,S. Cerci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545050085,165,7,1,22,8,6bl19flj1eggw2gw7sya19bof,0,24.4,27.8,2023-05-07T11:22:40.751Z,2023-05-07T11:22:43Z,4258059085,233,177,4258058843,56,Back,4258058847,285,,,,,,,,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545050121,166,49,1,22,10,6bl19flj1eggw2gw7sya19bof,1,15.4,41.6,2023-05-07T11:22:43.008Z,2023-05-07T11:22:43Z,,,,,,,,,,,,,,,,,,,,,,,,,cbofbntctfuhr1vqpn7eywt05,F. Rauch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545050155,167,1,1,22,10,6bl19flj1eggw2gw7sya19bof,0,15.4,41.6,2023-05-07T11:22:43.328Z,2023-05-07T11:22:45Z,4258059213,157,,4258059219,141,44.9,4258059227,213,0.1,4258059215,56,Center,4258059229,1,,4258059223,212,39.6,4258059217,140,53.1,,,,cbofbntctfuhr1vqpn7eywt05,F. Rauch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545050143,178,61,1,22,11,4e5523it4v7s6kkakelbj9si5,1,74.4,73.6,2023-05-07T11:22:44.119Z,2023-05-07T11:22:44Z,4258059117,56,Center,,,,,,,,,,,,,,,,,,,,,,dhpmw4d7pjjow643u12b84dpm,S. Cerci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545050185,179,49,1,22,15,4e5523it4v7s6kkakelbj9si5,1,44.4,51.2,2023-05-07T11:22:47.529Z,2023-05-07T11:22:47Z,,,,,,,,,,,,,,,,,,,,,,,,,aa257iqvul1ksok2v3ouoe86h,C. Degen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545050227,180,1,1,22,15,4e5523it4v7s6kkakelbj9si5,1,44.4,51.9,2023-05-07T11:22:47.986Z,2023-05-07T11:22:50Z,4258059667,56,Center,4258059671,141,66.0,4258059673,212,11.4,4258059669,140,50.3,4258059675,213,1.0,,,,,,,,,,aa257iqvul1ksok2v3ouoe86h,C. Degen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545050273,181,1,1,22,17,4e5523it4v7s6kkakelbj9si5,1,45.5,69.9,2023-05-07T11:22:50.217Z,2023-05-07T11:22:53Z,4258059897,140,22.6,4258059903,213,3.5,4258059901,212,25.5,4258059895,56,Back,4258059899,141,57.6,,,,,,,,,,dtz4c9bzealdegjsgvdoac6ad,M. Moorrees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545050329,182,1,1,22,20,4e5523it4v7s6kkakelbj9si5,1,27.6,57.5,2023-05-07T11:22:53.017Z,2023-05-07T11:23:04Z,4258060159,140,37.0,4258060165,213,5.2,4258060157,56,Back,4258060163,212,20.0,4258060161,141,31.9,,,,,,,,,,a10v8s11xcdsyspqnyhtfipjp,M. Klett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545050367,183,1,1,22,23,4e5523it4v7s6kkakelbj9si5,0,36.8,32.2,2023-05-07T11:22:56.186Z,2023-05-07T11:22:59Z,4258060409,155,,4258060417,212,51.9,4258060421,1,,4258060415,141,43.4,4258060413,140,85.7,4258060419,213,0.1,4258060411,56,Center,,,,aa257iqvul1ksok2v3ouoe86h,C. Degen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545050375,168,52,1,22,27,6bl19flj1eggw2gw7sya19bof,1,13.8,58.1,2023-05-07T11:22:59.695Z,2023-05-07T11:22:59Z,,,,,,,,,,,,,,,,,,,,,,,,,3loe8qn8nalk7liisl2hx891x,M. Frohms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545050517,169,1,1,22,34,6bl19flj1eggw2gw7sya19bof,1,14.7,57.9,2023-05-07T11:23:06.655Z,2023-05-07T11:23:09Z,4258061187,56,Back,4258061197,213,5.0,4258061185,123,,4258061193,141,31.3,4258061191,140,20.7,4258061195,212,19.2,,,,,,,3loe8qn8nalk7liisl2hx891x,M. Frohms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545050589,170,1,1,22,36,6bl19flj1eggw2gw7sya19bof,1,22.5,29.2,2023-05-07T11:23:09.151Z,2023-05-07T11:23:13Z,4258061595,213,5.1,4258061579,56,Back,4258061589,141,7.3,4258061593,212,16.0,4258061585,140,28.0,,,,,,,,,,8g7i716knbylzqefolzb7l2vp,M. Hegering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545050617,171,1,1,22,40,6bl19flj1eggw2gw7sya19bof,1,30.2,5,2023-05-07T11:23:12.896Z,2023-05-07T11:23:14Z,4258061715,212,17.4,4258061711,140,28.0,4258061713,141,30.3,4258061717,213,1.7,4258061709,56,Back,,,,,,,,,,b8jaoqvq01ot0l9yp0b0btwid,J. Wedemeyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545050673,172,1,1,22,42,6bl19flj1eggw2gw7sya19bof,1,29.7,30.3,2023-05-07T11:23:14.608Z,2023-05-07T11:23:17Z,4258062019,213,5.1,4258062011,56,Back,4258062013,140,36.7,4258062015,141,4.0,4258062017,212,19.3,,,,,,,,,,8g7i716knbylzqefolzb7l2vp,M. Hegering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545050797,173,1,1,22,44,6bl19flj1eggw2gw7sya19bof,0,37.5,4,2023-05-07T11:23:17.151Z,2023-05-07T11:23:22Z,4258062641,1,,4258062629,56,Center,4258062637,212,57.4,4258062631,140,90.4,4258062639,213,0.3,4258062635,141,25.5,,,,,,,b8jaoqvq01ot0l9yp0b0btwid,J. Wedemeyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545050807,184,49,1,22,50,4e5523it4v7s6kkakelbj9si5,1,9.8,74.7,2023-05-07T11:23:22.697Z,2023-05-07T11:23:22Z,,,,,,,,,,,,,,,,,,,,,,,,,a10v8s11xcdsyspqnyhtfipjp,M. Klett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545050967,185,1,1,22,52,4e5523it4v7s6kkakelbj9si5,1,11.8,63.3,2023-05-07T11:23:24.729Z,2023-05-07T11:23:31Z,4258063517,212,19.7,4258063515,141,36.7,4258063513,140,19.3,4258063519,213,5.1,4258063511,56,Back,,,,,,,,,,a10v8s11xcdsyspqnyhtfipjp,M. Klett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545051061,186,1,1,23,2,4e5523it4v7s6kkakelbj9si5,1,25.9,28.5,2023-05-07T11:23:35.289Z,2023-05-07T11:23:37Z,4258064051,212,15.7,4258064047,140,18.4,4258064053,213,2.1,4258064045,56,Back,4258064049,141,48.5,,,,,,,,,,aa257iqvul1ksok2v3ouoe86h,C. Degen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545051083,187,1,1,23,5,4e5523it4v7s6kkakelbj9si5,1,18.4,48.7,2023-05-07T11:23:37.578Z,2023-05-07T11:23:41Z,4258064183,141,12.9,4258064181,140,36.0,4258064185,212,30.6,4258064179,56,Back,4258064187,213,5.4,4258064175,155,,,,,,,,a10v8s11xcdsyspqnyhtfipjp,M. Klett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545051095,188,1,1,23,6,4e5523it4v7s6kkakelbj9si5,0,36,12.9,2023-05-07T11:23:38.650Z,2023-05-07T11:23:39Z,4258064245,56,Right,4258064249,141,11.3,4258064243,3,,4258064247,140,63.3,4258064253,213,6.2,4258064251,212,28.7,,,,,,,f18o5qahrzbg0jrw8whefv7xl,A. Gudorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545051085,174,49,1,23,6,6bl19flj1eggw2gw7sya19bof,1,38.8,92.7,2023-05-07T11:23:38.719Z,2023-05-07T11:23:38Z,,,,,,,,,,,,,,,,,,,,,,,,,cbofbntctfuhr1vqpn7eywt05,F. Rauch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545051133,175,1,1,23,6,6bl19flj1eggw2gw7sya19bof,1,38.6,92.7,2023-05-07T11:23:38.959Z,2023-05-07T11:23:42Z,4258064499,140,31.6,4258064501,141,79.7,4258064503,212,11.5,4258064505,213,4.0,4258064497,56,Back,,,,,,,,,,cbofbntctfuhr1vqpn7eywt05,F. Rauch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545051167,176,1,1,23,9,6bl19flj1eggw2gw7sya19bof,1,29.2,81.7,2023-05-07T11:23:42.095Z,2023-05-07T11:23:44Z,4258064711,212,21.7,4258064713,213,0.1,4258064707,140,49.8,4258064705,56,Back,4258064709,141,84.2,,,,,,,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545051195,177,1,1,23,11,6bl19flj1eggw2gw7sya19bof,1,52.8,85.3,2023-05-07T11:23:44.223Z,2023-05-07T11:23:46Z,4258064875,140,43.1,4258064873,56,Back,4258064879,212,12.5,4258064877,141,96.0,4258064881,213,2.5,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545051247,178,1,1,23,13,6bl19flj1eggw2gw7sya19bof,1,39.7,93.5,2023-05-07T11:23:46.255Z,2023-05-07T11:23:50Z,4258065117,212,18.8,4258065115,141,73.2,4258065111,56,Back,4258065119,213,4.0,4258065113,140,27.5,,,,,,,,,,cbofbntctfuhr1vqpn7eywt05,F. Rauch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545051287,179,1,1,23,17,6bl19flj1eggw2gw7sya19bof,1,27.4,65.8,2023-05-07T11:23:50.127Z,2023-05-07T11:23:53Z,4258065343,213,4.9,4258065341,212,21.8,4258065337,140,30.9,4258065339,141,34.2,4258065335,56,Back,,,,,,,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545051333,180,1,1,23,20,6bl19flj1eggw2gw7sya19bof,1,31.2,33.4,2023-05-07T11:23:53.022Z,2023-05-07T11:23:56Z,4258065605,140,37.0,4258065603,56,Back,4258065609,212,20.5,4258065611,213,5.0,4258065607,141,4.6,,,,,,,,,,8g7i716knbylzqefolzb7l2vp,M. Hegering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545051381,181,1,1,23,23,6bl19flj1eggw2gw7sya19bof,1,37.6,4.6,2023-05-07T11:23:56.143Z,2023-05-07T11:23:58Z,4258065877,212,16.9,4258065873,140,28.1,4258065879,213,2.2,4258065871,56,Back,4258065875,141,24.7,,,,,,,,,,b8jaoqvq01ot0l9yp0b0btwid,J. Wedemeyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545051443,182,1,1,23,26,6bl19flj1eggw2gw7sya19bof,1,28.4,22.5,2023-05-07T11:23:58.783Z,2023-05-07T11:24:02Z,4258066217,213,1.5,4258066221,1,,4258066205,56,Back,4258066211,141,74.1,4258066207,140,29.1,4258066213,212,35.1,,,,,,,8g7i716knbylzqefolzb7l2vp,M. Hegering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545051557,183,1,1,23,29,6bl19flj1eggw2gw7sya19bof,1,29.6,74.5,2023-05-07T11:24:02.286Z,2023-05-07T11:24:08Z,4258066897,213,4.7,4258066895,212,31.9,4258066889,56,Back,4258066891,140,28.6,4258066893,141,27.6,,,,,,,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545051601,184,1,1,23,35,6bl19flj1eggw2gw7sya19bof,1,29.3,27.6,2023-05-07T11:24:07.968Z,2023-05-07T11:24:10Z,4258067127,213,5.3,4258067119,56,Back,4258067125,212,20.0,4258067121,140,39.6,4258067123,141,2.8,,,,,,,,,,8g7i716knbylzqefolzb7l2vp,M. Hegering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545051651,185,1,1,23,37,6bl19flj1eggw2gw7sya19bof,0,39.6,2.8,2023-05-07T11:24:10.367Z,2023-05-07T11:24:13Z,4258067383,56,Right,4258067389,212,29.9,4258067387,141,11.0,4258067385,140,67.6,4258067391,213,0.2,,,,,,,,,,b8jaoqvq01ot0l9yp0b0btwid,J. Wedemeyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545051663,189,49,1,23,41,4e5523it4v7s6kkakelbj9si5,1,34.1,85.1,2023-05-07T11:24:13.929Z,2023-05-07T11:24:14Z,,,,,,,,,,,,,,,,,,,,,,,,,dtz4c9bzealdegjsgvdoac6ad,M. Moorrees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545051701,190,1,1,23,41,4e5523it4v7s6kkakelbj9si5,1,33.8,85.7,2023-05-07T11:24:14.193Z,2023-05-07T11:24:16Z,4258067657,56,Back,4258067665,213,3.6,4258067663,212,25.9,4258067661,141,70.3,4258067659,140,11.2,,,,,,,,,,dtz4c9bzealdegjsgvdoac6ad,M. Moorrees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545051825,191,1,1,23,44,4e5523it4v7s6kkakelbj9si5,1,11.2,70.2,2023-05-07T11:24:16.608Z,2023-05-07T11:24:23Z,4258068343,141,40.1,4258068341,140,20.2,4258068345,212,22.5,4258068339,56,Back,4258068347,213,5.1,,,,,,,,,,a10v8s11xcdsyspqnyhtfipjp,M. Klett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545051905,192,1,1,23,50,4e5523it4v7s6kkakelbj9si5,1,21.9,27.9,2023-05-07T11:24:23.217Z,2023-05-07T11:24:27Z,4258068799,140,12.1,4258068807,212,13.9,4258068803,141,41.6,4258068797,56,Back,4258068809,213,2.4,,,,,,,,,,aa257iqvul1ksok2v3ouoe86h,C. Degen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545051975,193,1,1,23,55,4e5523it4v7s6kkakelbj9si5,1,13.2,40.6,2023-05-07T11:24:27.841Z,2023-05-07T11:24:31Z,4258069155,213,1.6,4258069151,141,70.9,4258069147,56,Back,4258069153,212,20.6,4258069149,140,12.7,,,,,,,,,,a10v8s11xcdsyspqnyhtfipjp,M. Klett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545052017,194,1,1,23,58,4e5523it4v7s6kkakelbj9si5,1,13.1,70.6,2023-05-07T11:24:31.185Z,2023-05-07T11:24:34Z,4258069351,212,12.2,4258069353,213,4.4,4258069345,56,Back,4258069347,140,10.0,4258069349,141,53.3,,,,,,,,,,dtz4c9bzealdegjsgvdoac6ad,M. Moorrees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545052081,195,1,1,24,2,4e5523it4v7s6kkakelbj9si5,0,10,52.8,2023-05-07T11:24:34.496Z,2023-05-07T11:25:46Z,4258069741,155,,4258069749,212,37.7,4258069743,56,Back,4258069745,140,35.7,4258069753,1,,4258069747,141,14.1,4258069751,213,5.5,,,,a10v8s11xcdsyspqnyhtfipjp,M. Klett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545052087,186,44,1,24,4,6bl19flj1eggw2gw7sya19bof,1,63.4,89.6,2023-05-07T11:24:37.232Z,2023-05-07T11:26:05Z,4258069795,56,Left,4258069797,286,,4258078235,233,210,,,,,,,,,,,,,,,,cbofbntctfuhr1vqpn7eywt05,F. Rauch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545053479,210,44,1,24,4,4e5523it4v7s6kkakelbj9si5,0,36.6,10.4,2023-05-07T11:24:37.233Z,2023-05-07T11:26:05Z,4258077371,285,,4258077369,56,Back,4258078273,233,186,,,,,,,,,,,,,,,,f18o5qahrzbg0jrw8whefv7xl,A. Gudorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545052091,196,43,1,24,5,4e5523it4v7s6kkakelbj9si5,1,0,0,2023-05-07T11:24:37.519Z,2023-05-07T11:25:22Z,4258069827,285,0,4258069825,56,Back,4258069975,233,186,4258074173,144,44,,,,,,,,,,,,,f18o5qahrzbg0jrw8whefv7xl,A. Gudorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545052113,187,1,1,24,5,6bl19flj1eggw2gw7sya19bof,1,57.7,89.6,2023-05-07T11:24:37.855Z,2023-05-07T11:27:58Z,4258069927,212,13.0,4258069917,3,,4258069925,141,90.3,4258069923,140,70.1,4258069921,56,Left,4258069929,213,0.0,,,,,,,cbofbntctfuhr1vqpn7eywt05,F. Rauch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545052137,188,49,1,24,8,6bl19flj1eggw2gw7sya19bof,1,72.6,91.1,2023-05-07T11:24:40.722Z,2023-05-07T11:27:55Z,,,,,,,,,,,,,,,,,,,,,,,,,elrnwzbk985f5j49tn9gg9rai,J. Brand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545052177,189,1,1,24,9,6bl19flj1eggw2gw7sya19bof,1,73,92,2023-05-07T11:24:41.886Z,2023-05-07T11:24:43Z,4258070275,212,8.0,4258070269,56,Left,4258070273,141,96.0,4258070271,140,65.8,4258070277,213,2.8,,,,,,,,,,elrnwzbk985f5j49tn9gg9rai,J. Brand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
