id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2503371969,509,5,2,49,51,4e5523it4v7s6kkakelbj9si5,0,100.9,87.6,2023-02-03T19:20:37.418Z,2023-02-03T20:27:01Z,4009417949,346,,4009393191,56,Left,4009415071,233,385,,,,,,,,,,,,,,,,9farsri8j50ajgnhkyur3l97t,A. Gavrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503372211,386,1,2,50,16,2f7gua216miwsfd83rgjsn4ap,1,4.8,41.5,2023-02-03T19:21:03.266Z,2023-02-03T20:26:07Z,4009394645,56,Center,4009394655,141,21.9,4009394665,1,,4009394659,212,57.5,4009417625,237,,4009417623,124,,4009394651,140,58.1,4009394661,213,6.0,5538ubmpq7ijg9s6fyt0qwglw,S. Winkler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503372219,387,61,2,50,19,2f7gua216miwsfd83rgjsn4ap,1,59.1,24,2023-02-03T19:21:06.126Z,2023-02-03T19:21:06Z,4009394691,56,Center,,,,,,,,,,,,,,,,,,,,,,3ucjekvg77wnqsybahjae5iei,V. Endemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503372225,511,61,2,50,20,4e5523it4v7s6kkakelbj9si5,1,45,88,2023-02-03T19:21:06.661Z,2023-02-03T19:21:06Z,4009394703,56,Back,,,,,,,,,,,,,,,,,,,,,,9kmt7flw7n65qmfe0euadfd1x,G. Daughetee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503372301,388,1,2,50,21,2f7gua216miwsfd83rgjsn4ap,0,58.9,33.7,2023-02-03T19:21:07.914Z,2023-02-03T19:21:14Z,4009395049,140,89.3,4009395055,213,0.8,4009395053,212,45.2,4009395057,1,,4009395047,56,Left,4009395051,141,80.8,,,,,,,8az7xzsavwdqyuhal2yxml10q,K. Piljić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503372311,512,49,2,50,27,4e5523it4v7s6kkakelbj9si5,1,11.9,18.9,2023-02-03T19:21:13.402Z,2023-02-03T19:21:13Z,,,,,,,,,,,,,,,,,,,,,,,,,az6k6sihxqdq5mzsa7htvkmlm,L. Donhauser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503372353,513,1,2,50,30,4e5523it4v7s6kkakelbj9si5,0,9.7,3.4,2023-02-03T19:21:16.390Z,2023-02-03T19:21:18Z,4009395257,140,15.1,4009395341,236,,4009395261,212,5.7,4009395255,56,Back,4009395263,213,0.0,4009395259,141,3.7,4009395345,233,389,4009395355,286,,az6k6sihxqdq5mzsa7htvkmlm,L. Donhauser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503372361,389,74,2,50,30,2f7gua216miwsfd83rgjsn4ap,1,83.4,97.7,2023-02-03T19:21:16.391Z,2023-02-03T20:25:56Z,4009395305,285,,4009395303,56,Left,4009395381,233,513,,,,,,,,,,,,,,,,dtj0nm0mjqz704pm3olqihf55,A. Baaß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503372451,514,1,2,50,34,4e5523it4v7s6kkakelbj9si5,1,3.2,2.6,2023-02-03T19:21:20.631Z,2023-02-03T19:21:24Z,4009395839,1,,4009395835,212,10.7,4009395833,141,4.3,4009395829,56,Back,4009395827,157,,4009395837,213,0.1,4009395831,140,13.3,,,,az6k6sihxqdq5mzsa7htvkmlm,L. Donhauser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503372455,515,43,2,50,37,4e5523it4v7s6kkakelbj9si5,1,0,0,2023-02-03T19:21:24.311Z,2023-02-03T20:06:09Z,4009553859,144,50,4009395847,56,Back,4009395849,285,0,,,,,,,,,,,,,,,,41ojypiz2yg51sriq9sfreh1x,W. Zawistowska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503372523,516,4,2,50,39,4e5523it4v7s6kkakelbj9si5,1,16.2,3.4,2023-02-03T19:21:25.587Z,2023-02-03T19:21:29Z,4009396207,56,Back,4009396213,285,,4009396211,265,,4009396205,13,,4009396231,233,390,4009396209,152,,,,,,,,41ojypiz2yg51sriq9sfreh1x,W. Zawistowska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503372489,390,4,2,50,39,2f7gua216miwsfd83rgjsn4ap,0,83.8,96.6,2023-02-03T19:21:25.588Z,2023-02-03T19:21:30Z,4009395987,56,Left,4009396241,233,516,4009395993,265,,4009395985,13,,4009395989,152,,4009395997,286,,,,,,,,dtj0nm0mjqz704pm3olqihf55,A. Baaß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503372717,517,1,2,50,48,4e5523it4v7s6kkakelbj9si5,1,15.7,5.8,2023-02-03T19:21:35.094Z,2023-02-03T20:05:48Z,4009397161,5,,4009397167,140,8.7,4009397173,213,1.8,4009397171,212,30.5,4009397165,56,Back,4009397163,152,,4009397169,141,49.3,,,,9vdyzvt8ehavj3sfugjoi3rze,L. Cordes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503402249,921,1,2,50,57,4e5523it4v7s6kkakelbj9si5,1,29.2,56.7,2023-02-03T19:21:43.382Z,2023-02-03T20:05:45Z,4009551249,213,4.9,4009551245,141,41.6,4009551243,140,31.0,4009551241,56,Back,4009551247,212,10.4,,,,,,,,,,dtz4c9bzealdegjsgvdoac6ad,M. Moorrees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503372787,519,1,2,51,3,4e5523it4v7s6kkakelbj9si5,1,7.8,48.9,2023-02-03T19:21:49.734Z,2023-02-03T20:05:25Z,4009397581,140,27.6,4009397587,213,0.8,4009397579,56,Back,4009397585,212,29.6,4009397583,141,79.8,,,,,,,,,,19gypl4enklm01cxfzzbrb4yd,J. Pal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503372827,520,1,2,51,6,4e5523it4v7s6kkakelbj9si5,1,36.5,42.2,2023-02-03T19:21:52.726Z,2023-02-03T19:21:55Z,4009397741,56,Back,4009397751,212,24.1,4009397749,141,8.5,4009397747,140,43.5,4009397753,213,5.0,,,,,,,,,,6089nfwh31ha73pl7vlla75cl,S. Puntigam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503372861,521,1,2,51,8,4e5523it4v7s6kkakelbj9si5,1,44.1,7,2023-02-03T19:21:55.366Z,2023-02-03T19:21:58Z,4009397917,212,22.4,4009397911,56,Right,4009397915,141,14.0,4009397913,140,64.9,4009397919,213,0.2,,,,,,,,,,9vdyzvt8ehavj3sfugjoi3rze,L. Cordes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503372869,522,1,2,51,10,4e5523it4v7s6kkakelbj9si5,0,64.1,15.6,2023-02-03T19:21:56.487Z,2023-02-03T19:27:22Z,4009397951,212,8.4,4009397949,141,21.0,4009397953,213,0.5,4009397947,140,71.3,4009397945,56,Right,,,,,,,,,,41ojypiz2yg51sriq9sfreh1x,W. Zawistowska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503372853,391,49,2,51,11,2f7gua216miwsfd83rgjsn4ap,1,36,72.9,2023-02-03T19:21:57.638Z,2023-02-03T19:21:57Z,,,,,,,,,,,,,,,,,,,,,,,,,dxxo7gr1hcdzzum13rxotvk5x,L. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503372887,392,1,2,51,11,2f7gua216miwsfd83rgjsn4ap,1,36,72.9,2023-02-03T19:21:57.788Z,2023-02-03T19:22:00Z,4009398051,141,79.0,4009398047,56,Back,4009398053,212,12.6,4009398055,213,0.3,4009398049,140,47.3,,,,,,,,,,dxxo7gr1hcdzzum13rxotvk5x,L. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503372907,393,3,2,51,13,2f7gua216miwsfd83rgjsn4ap,0,45.9,74.5,2023-02-03T19:22:00.125Z,2023-02-03T19:22:02Z,4009398199,56,Back,4009398201,286,,4009398235,211,,,,,,,,,,,,,,,,,dtj0nm0mjqz704pm3olqihf55,A. Baaß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503372937,394,3,2,51,17,2f7gua216miwsfd83rgjsn4ap,0,44,67.9,2023-02-03T19:22:03.959Z,2023-02-03T19:22:06Z,4009398423,233,523,4009398383,56,Back,4009398385,286,,,,,,,,,,,,,,,,,6zmrvcurwjzt9y07c85s24r85,A. Pfluger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503372923,523,7,2,51,17,4e5523it4v7s6kkakelbj9si5,0,56,32.1,2023-02-03T19:22:03.960Z,2023-02-03T19:22:06Z,4009398295,56,Center,4009398407,233,394,4009398297,285,,,,,,,,,,,,,,,,,az6k6sihxqdq5mzsa7htvkmlm,L. Donhauser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503372943,524,1,2,51,19,4e5523it4v7s6kkakelbj9si5,0,67.3,40.4,2023-02-03T19:22:05.559Z,2023-02-03T19:22:08Z,4009398433,140,63.8,4009398521,236,,4009398439,141,33.9,4009398451,213,4.0,4009398527,286,,4009398445,212,5.7,4009398427,56,Center,4009398523,233,395,8fhfjo7zfz9u0xtn58qj9enrp,M. Islacker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503372955,395,74,2,51,19,2f7gua216miwsfd83rgjsn4ap,1,40,67,2023-02-03T19:22:05.560Z,2023-02-03T20:25:56Z,4009398545,233,524,4009398505,56,Back,4009398507,285,,,,,,,,,,,,,,,,,epxe17rtw23fpslr1e6cxlffu,N. Kowalski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503372995,396,1,2,51,21,2f7gua216miwsfd83rgjsn4ap,1,40,67,2023-02-03T19:22:08.293Z,2023-02-03T19:22:10Z,4009398703,213,3.5,4009398699,141,52.2,4009398701,212,28.1,4009398695,56,Back,4009398697,140,15.0,,,,,,,,,,epxe17rtw23fpslr1e6cxlffu,N. Kowalski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503373047,397,1,2,51,24,2f7gua216miwsfd83rgjsn4ap,1,15,52.2,2023-02-03T19:22:10.484Z,2023-02-03T19:22:14Z,4009399013,140,19.5,4009399015,141,30.7,4009399019,213,5.0,4009399011,56,Back,4009399017,212,15.4,,,,,,,,,,5538ubmpq7ijg9s6fyt0qwglw,S. Winkler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503373109,398,1,2,51,28,2f7gua216miwsfd83rgjsn4ap,1,21.8,15.2,2023-02-03T19:22:14.853Z,2023-02-03T19:22:21Z,4009399333,213,0.2,4009399329,141,25.5,4009399335,1,,4009399325,56,Center,4009399323,155,,4009399331,212,34.1,4009399327,140,53.6,,,,9uu3awe8j2wf502ke5l9nwg5x,J. Meißner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503373119,399,1,2,51,34,2f7gua216miwsfd83rgjsn4ap,0,62.5,18.5,2023-02-03T19:22:20.989Z,2023-02-03T19:25:12Z,4009399391,212,11.7,4009399389,141,14.7,4009399385,56,Right,4009399393,213,6.1,4009399451,233,525,4009399387,140,73.4,,,,,,,6el60ixesyykp18873zddqve2,R. Maier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503373131,525,8,2,51,36,4e5523it4v7s6kkakelbj9si5,1,30.1,86.2,2023-02-03T19:22:22.537Z,2023-02-03T19:22:25Z,4009399443,56,Back,,,,,,,,,,,,,,,,,,,,,,9kmt7flw7n65qmfe0euadfd1x,G. Daughetee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503373229,400,1,2,51,37,2f7gua216miwsfd83rgjsn4ap,1,67.2,27,2023-02-03T19:22:24.349Z,2023-02-03T19:22:29Z,4009399897,56,Right,4009399901,141,7.4,4009399903,212,26.6,4009399905,213,5.8,4009399899,140,89.1,,,,,,,,,,epxe17rtw23fpslr1e6cxlffu,N. Kowalski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503373233,401,1,2,51,43,2f7gua216miwsfd83rgjsn4ap,0,85.7,26.1,2023-02-03T19:22:29.701Z,2023-02-03T19:22:31Z,4009399931,56,Center,4009399933,140,86.8,4009399937,212,10.3,4009399935,141,41.2,4009399939,213,1.5,,,,,,,,,,3ucjekvg77wnqsybahjae5iei,V. Endemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503373305,526,12,2,51,45,4e5523it4v7s6kkakelbj9si5,1,13.1,58.2,2023-02-03T19:22:31.895Z,2023-02-03T19:22:35Z,4009400269,213,0.5,4009400267,212,26.4,4009400263,140,35.4,4009400265,141,76.0,4009400261,56,Back,,,,,,,,,,dtz4c9bzealdegjsgvdoac6ad,M. Moorrees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503373281,402,1,2,51,46,2f7gua216miwsfd83rgjsn4ap,0,68.3,32.4,2023-02-03T19:22:32.797Z,2023-02-03T19:22:34Z,4009400123,140,68.4,4009400127,212,3.4,4009400125,141,27.4,4009400129,213,4.7,4009400121,56,Center,,,,,,,,,,epxe17rtw23fpslr1e6cxlffu,N. Kowalski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503373313,527,49,2,51,49,4e5523it4v7s6kkakelbj9si5,1,28.6,80.9,2023-02-03T19:22:35.529Z,2023-02-03T20:07:25Z,,,,,,,,,,,,,,,,,,,,,,,,,9farsri8j50ajgnhkyur3l97t,A. Gavrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503373339,528,1,2,51,50,4e5523it4v7s6kkakelbj9si5,0,27.3,85,2023-02-03T19:22:36.618Z,2023-02-03T19:23:00Z,4009400415,213,6.1,4009400413,212,39.3,4009400407,56,Center,4009400409,140,64.0,4009400417,1,,4009400405,155,,4009400411,141,73.8,,,,9farsri8j50ajgnhkyur3l97t,A. Gavrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503373359,403,49,2,51,52,2f7gua216miwsfd83rgjsn4ap,1,41.5,28.9,2023-02-03T19:22:38.893Z,2023-02-03T19:22:39Z,,,,,,,,,,,,,,,,,,,,,,,,,dxxo7gr1hcdzzum13rxotvk5x,L. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503373405,404,1,2,51,54,2f7gua216miwsfd83rgjsn4ap,1,39.4,32.2,2023-02-03T19:22:40.413Z,2023-02-03T19:22:43Z,4009400709,56,Back,4009400715,140,44.6,4009400719,141,72.4,4009400725,213,1.4,4009400723,212,27.9,,,,,,,,,,dxxo7gr1hcdzzum13rxotvk5x,L. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503373437,405,1,2,51,56,2f7gua216miwsfd83rgjsn4ap,1,42.3,70.2,2023-02-03T19:22:43.278Z,2023-02-03T19:22:46Z,4009400891,140,22.3,4009400889,56,Back,4009400895,212,22.9,4009400897,213,3.6,4009400893,141,56.6,,,,,,,,,,ikr5jm07viu4wblicjededt6,E. Touon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503373529,406,1,2,51,59,2f7gua216miwsfd83rgjsn4ap,1,22.3,56.6,2023-02-03T19:22:46.325Z,2023-02-03T20:25:57Z,4009401275,141,58.4,4009401273,140,31.0,4009401279,213,0.1,4009401271,56,Back,4009401277,212,9.2,,,,,,,,,,5538ubmpq7ijg9s6fyt0qwglw,S. Winkler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503373569,407,1,2,52,6,2f7gua216miwsfd83rgjsn4ap,1,32,57.8,2023-02-03T19:22:52.925Z,2023-02-03T19:22:55Z,4009401437,141,34.2,4009401441,213,5.5,4009401435,140,48.7,4009401433,56,Back,4009401439,212,23.8,,,,,,,,,,dxxo7gr1hcdzzum13rxotvk5x,L. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503373595,408,1,2,52,9,2f7gua216miwsfd83rgjsn4ap,1,44.5,33.6,2023-02-03T19:22:55.701Z,2023-02-03T19:22:59Z,4009401567,140,25.1,4009401573,213,3.5,4009401565,56,Back,4009401569,141,20.7,4009401571,212,22.2,,,,,,,,,,6el60ixesyykp18873zddqve2,R. Maier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503373615,409,1,2,52,13,2f7gua216miwsfd83rgjsn4ap,1,26.9,19.4,2023-02-03T19:22:59.646Z,2023-02-03T19:23:01Z,4009401665,140,34.5,4009401667,141,6.7,4009401663,56,Back,4009401669,212,11.8,4009401671,213,5.5,,,,,,,,,,9uu3awe8j2wf502ke5l9nwg5x,J. Meißner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503373651,410,1,2,52,14,2f7gua216miwsfd83rgjsn4ap,1,34.7,7,2023-02-03T19:23:01.262Z,2023-02-03T19:23:03Z,4009401833,140,28.3,4009401835,141,24.1,4009401839,213,2.1,4009401837,212,13.4,4009401831,56,Back,,,,,,,,,,6dr16qr33t4gjz70bv5bxc8dm,B. Sterner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503373699,411,1,2,52,17,2f7gua216miwsfd83rgjsn4ap,1,28.3,24.1,2023-02-03T19:23:03.558Z,2023-02-03T19:23:07Z,4009402137,141,40.7,4009402141,213,2.6,4009402135,140,11.6,4009402133,56,Back,4009402139,212,20.9,,,,,,,,,,9uu3awe8j2wf502ke5l9nwg5x,J. Meißner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503373789,412,1,2,52,21,2f7gua216miwsfd83rgjsn4ap,1,11.7,35.4,2023-02-03T19:23:07.742Z,2023-02-03T19:23:14Z,4009402619,212,33.6,4009402613,56,Back,4009402615,140,43.7,4009402623,1,,4009402621,213,6.2,4009402617,141,33.3,4009402611,155,,,,,5538ubmpq7ijg9s6fyt0qwglw,S. Winkler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503373839,413,1,2,52,28,2f7gua216miwsfd83rgjsn4ap,1,43.8,46.4,2023-02-03T19:23:14.575Z,2023-02-03T19:23:18Z,4009402831,56,Back,4009402837,212,26.8,4009402839,213,2.9,4009402835,141,54.5,4009402833,140,18.8,,,,,,,,,,6el60ixesyykp18873zddqve2,R. Maier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503373883,414,1,2,52,32,2f7gua216miwsfd83rgjsn4ap,1,18.8,54.5,2023-02-03T19:23:18.646Z,2023-02-03T20:25:56Z,4009403055,141,64.9,4009403047,56,Back,4009403057,212,13.4,4009403059,213,0.6,4009403051,140,29.6,,,,,,,,,,5538ubmpq7ijg9s6fyt0qwglw,S. Winkler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503373915,415,1,2,52,35,2f7gua216miwsfd83rgjsn4ap,1,35.6,67.6,2023-02-03T19:23:22.110Z,2023-02-03T19:23:24Z,4009403217,56,Center,4009403221,141,75.0,4009403219,140,59.5,4009403223,212,25.6,4009403225,213,0.2,,,,,,,,,,dxxo7gr1hcdzzum13rxotvk5x,L. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503373919,416,1,2,52,38,2f7gua216miwsfd83rgjsn4ap,0,58.2,72.1,2023-02-03T19:23:24.727Z,2023-02-03T19:24:39Z,4009403247,141,69.4,4009407247,236,,4009403251,213,5.1,4009403245,140,59.0,4009407249,233,530,4009403243,56,Center,4009403249,212,2.0,4009407253,286,,dtj0nm0mjqz704pm3olqihf55,A. Baaß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503373979,530,74,2,52,38,4e5523it4v7s6kkakelbj9si5,1,40.5,28.9,2023-02-03T19:23:24.728Z,2023-02-03T20:25:56Z,4009407255,233,416,4009403531,285,,4009403529,56,Back,,,,,,,,,,,,,,,,9vdyzvt8ehavj3sfugjoi3rze,L. Cordes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503373977,417,3,2,52,42,2f7gua216miwsfd83rgjsn4ap,0,65.2,71.2,2023-02-03T19:23:29.286Z,2023-02-03T19:23:33Z,4009403517,56,Center,4009403703,233,531,4009403521,286,,,,,,,,,,,,,,,,,ikr5jm07viu4wblicjededt6,E. Touon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503374007,531,7,2,52,42,4e5523it4v7s6kkakelbj9si5,1,34.8,28.8,2023-02-03T19:23:29.287Z,2023-02-03T19:23:33Z,4009403657,56,Back,4009403659,285,,4009403691,233,417,,,,,,,,,,,,,,,,9vdyzvt8ehavj3sfugjoi3rze,L. Cordes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503374013,532,49,2,52,46,4e5523it4v7s6kkakelbj9si5,1,29.5,41.6,2023-02-03T19:23:32.841Z,2023-02-03T19:23:33Z,,,,,,,,,,,,,,,,,,,,,,,,,az6k6sihxqdq5mzsa7htvkmlm,L. Donhauser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503374029,533,1,2,52,46,4e5523it4v7s6kkakelbj9si5,1,29.5,41.6,2023-02-03T19:23:33.066Z,2023-02-03T19:23:35Z,4009403777,141,45.8,4009403773,56,Back,4009403775,140,8.0,4009403779,212,22.8,4009403781,213,3.0,,,,,,,,,,az6k6sihxqdq5mzsa7htvkmlm,L. Donhauser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503374065,534,1,2,52,48,4e5523it4v7s6kkakelbj9si5,1,6.3,43.6,2023-02-03T19:23:34.890Z,2023-02-03T19:23:38Z,4009403971,141,12.3,4009403969,140,27.3,4009403973,212,30.6,4009403975,213,5.5,4009403967,56,Back,,,,,,,,,,19gypl4enklm01cxfzzbrb4yd,J. Pal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503374099,535,1,2,52,52,4e5523it4v7s6kkakelbj9si5,1,33,14.6,2023-02-03T19:23:38.649Z,2023-02-03T19:23:41Z,4009404199,141,27.0,4009404203,213,1.9,4009404195,56,Back,4009404201,212,9.0,4009404197,140,30.1,,,,,,,,,,41ojypiz2yg51sriq9sfreh1x,W. Zawistowska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503374127,536,1,2,52,55,4e5523it4v7s6kkakelbj9si5,1,30.5,29.8,2023-02-03T19:23:41.641Z,2023-02-03T19:23:44Z,4009404365,213,2.6,4009404359,140,22.7,4009404363,212,9.8,4009404357,56,Back,4009404361,141,37.6,,,,,,,,,,az6k6sihxqdq5mzsa7htvkmlm,L. Donhauser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503374147,537,1,2,52,59,4e5523it4v7s6kkakelbj9si5,1,23.8,40.1,2023-02-03T19:23:45.450Z,2023-02-03T19:23:46Z,4009404531,213,1.1,4009404527,141,71.5,4009404525,140,33.6,4009404523,56,Back,4009404529,212,23.7,,,,,,,,,,9vdyzvt8ehavj3sfugjoi3rze,L. Cordes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503374163,538,1,2,53,0,4e5523it4v7s6kkakelbj9si5,1,34.7,71.7,2023-02-03T19:23:46.810Z,2023-02-03T19:23:48Z,4009404625,141,91.1,4009404623,140,43.2,4009404627,212,15.9,4009404629,213,1.0,4009404621,56,Back,,,,,,,,,,dtz4c9bzealdegjsgvdoac6ad,M. Moorrees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503374185,539,1,2,53,1,4e5523it4v7s6kkakelbj9si5,1,44.2,90.3,2023-02-03T19:23:48.105Z,2023-02-03T19:23:50Z,4009404769,141,82.6,4009404765,56,Left,4009404771,212,19.2,4009404773,213,6.0,4009404767,140,61.8,,,,,,,,,,9kmt7flw7n65qmfe0euadfd1x,G. Daughetee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503374195,540,1,2,53,4,4e5523it4v7s6kkakelbj9si5,0,61.3,88,2023-02-03T19:23:50.681Z,2023-02-03T19:23:52Z,4009404827,56,Left,4009404835,213,0.1,4009404833,212,23.8,4009404829,140,83.8,4009404831,141,92.7,,,,,,,,,,8fhfjo7zfz9u0xtn58qj9enrp,M. Islacker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503374217,418,12,2,53,7,2f7gua216miwsfd83rgjsn4ap,1,13.3,11.3,2023-02-03T19:23:53.432Z,2023-02-03T19:23:56Z,4009404971,140,19.1,4009404969,56,Back,4009404975,212,6.3,4009404973,141,9.1,4009404977,213,6.0,,,,,,,,,,9uu3awe8j2wf502ke5l9nwg5x,J. Meißner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503374205,541,61,2,53,8,4e5523it4v7s6kkakelbj9si5,1,78.8,92.3,2023-02-03T19:23:54.619Z,2023-02-03T19:23:54Z,4009404919,56,Left,,,,,,,,,,,,,,,,,,,,,,9farsri8j50ajgnhkyur3l97t,A. Gavrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503374221,419,5,2,53,9,2f7gua216miwsfd83rgjsn4ap,1,-1,16.6,2023-02-03T19:23:56.120Z,2023-02-03T19:23:56Z,4009404989,346,,4009404987,56,Back,4009405021,233,542,,,,,,,,,,,,,,,,9uu3awe8j2wf502ke5l9nwg5x,J. Meißner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503374219,542,5,2,53,9,4e5523it4v7s6kkakelbj9si5,0,101,83.4,2023-02-03T19:23:56.120Z,2023-02-03T20:27:01Z,4009404985,346,,4009404983,56,Left,4009405031,233,419,,,,,,,,,,,,,,,,9farsri8j50ajgnhkyur3l97t,A. Gavrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503374367,420,1,2,53,29,2f7gua216miwsfd83rgjsn4ap,1,5.5,43.7,2023-02-03T19:24:15.448Z,2023-02-03T19:24:18Z,4009406157,213,5.2,4009406147,124,,4009406161,237,,4009406151,140,12.2,4009406149,56,Back,4009406155,212,16.0,4009406153,141,22.5,,,,5538ubmpq7ijg9s6fyt0qwglw,S. Winkler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503374397,421,1,2,53,31,2f7gua216miwsfd83rgjsn4ap,1,13,19.1,2023-02-03T19:24:18.160Z,2023-02-03T19:24:21Z,4009406345,141,31.6,4009406343,140,25.3,4009406349,213,0.6,4009406341,56,Back,4009406347,212,15.5,,,,,,,,,,9uu3awe8j2wf502ke5l9nwg5x,J. Meißner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503374403,422,1,2,53,35,2f7gua216miwsfd83rgjsn4ap,1,25.3,31.6,2023-02-03T19:24:21.704Z,2023-02-03T19:24:23Z,4009406415,140,15.2,4009406417,141,12.8,4009406413,56,Back,4009406419,212,16.6,4009406421,213,4.0,,,,,,,,,,6zmrvcurwjzt9y07c85s24r85,A. Pfluger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
