id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2504517139,242,5,1,20,45,dpp6fex0mdxsxhdct2qf66x5n,0,89.8,101.5,2023-02-05T15:23:08.339Z,2023-02-05T15:23:13Z,4015369799,56,Left,4015369801,347,,4015370285,233,194,,,,,,,,,,,,,,,,bf38nsprlsb7783sgyl1ezq3t,E. Van Deursen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504517899,197,1,1,21,1,4moe0x01r1f5w30g38wshyftp,0,23.2,0,2023-02-05T15:23:24.603Z,2023-02-05T15:24:30Z,4015373657,213,0.4,4015373649,56,Back,4015373651,140,31.9,4015373795,107,,4015373655,212,10.0,4015373653,141,5.0,4015376291,189,,,,,865nmkmx9qstpt90gc7bvp5ud,M. Ulbrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504518199,248,1,1,21,4,dpp6fex0mdxsxhdct2qf66x5n,0,71.2,95.9,2023-02-05T15:23:27.594Z,2023-02-05T15:24:49Z,4015375089,213,6.1,4015375487,236,,4015375085,141,95.1,4015375493,286,,4015375083,140,73.7,4015375087,212,2.7,4015375489,233,198,4015375081,56,Left,46wf8el37rvruhacvvbv38z1m,J. Wirtz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504518057,198,74,1,21,4,4moe0x01r1f5w30g38wshyftp,1,21.1,7.6,2023-02-05T15:23:27.595Z,2023-02-05T15:24:11Z,4015374413,56,Back,4015375507,233,248,4015374417,285,,,,,,,,,,,,,,,,,4f16klwhusyiwjej79nx4y76x,R. Wichmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504518593,199,1,1,21,5,4moe0x01r1f5w30g38wshyftp,1,32.2,8.6,2023-02-05T15:23:28.235Z,2023-02-05T15:24:27Z,4015377023,140,25.1,4015377027,212,7.5,4015377021,56,Back,4015377029,213,3.2,4015377025,141,8.0,,,,,,,,,,6mj7z1yytw7jrbnbpu2mqyezu,M. Sternad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504517553,196,1,1,21,6,4moe0x01r1f5w30g38wshyftp,0,22.5,5,2023-02-05T15:23:29.364Z,2023-02-05T15:24:29Z,4015371859,141,5.2,4015373173,233,244,4015371855,56,Back,4015371863,213,0.1,4015373171,236,,4015371861,212,1.3,4015373177,286,,4015371857,140,23.7,4f16klwhusyiwjej79nx4y76x,R. Wichmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504517605,244,74,1,21,6,dpp6fex0mdxsxhdct2qf66x5n,1,68.4,91.2,2023-02-05T15:23:29.365Z,2023-02-05T15:24:49Z,4015372107,285,,4015373213,233,196,4015372105,56,Left,,,,,,,,,,,,,,,,46wf8el37rvruhacvvbv38z1m,J. Wirtz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504517617,245,49,1,21,10,dpp6fex0mdxsxhdct2qf66x5n,1,76.4,81.7,2023-02-05T15:23:33.924Z,2023-02-05T15:23:34Z,,,,,,,,,,,,,,,,,,,,,,,,,gvm839vxy6tkznrtw9mop17u,Ivana Fuso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504517681,246,1,1,21,10,dpp6fex0mdxsxhdct2qf66x5n,1,76.4,81.7,2023-02-05T15:23:34.099Z,2023-02-05T15:23:37Z,4015372481,140,77.9,4015372479,56,Center,4015372487,213,4.9,4015372483,141,71.2,4015372485,212,7.3,,,,,,,,,,gvm839vxy6tkznrtw9mop17u,Ivana Fuso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504517685,247,4,1,21,13,dpp6fex0mdxsxhdct2qf66x5n,1,75.6,71.2,2023-02-05T15:23:36.596Z,2023-02-05T15:25:44Z,4015372529,286,,4015372525,152,,4015384379,233,204,4015372523,56,Center,4015372527,265,,4015372521,13,,,,,,,,3de90guq76ncq4iqhstw29u22,C. Bücher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504520051,204,4,1,21,13,4moe0x01r1f5w30g38wshyftp,0,24.4,28.8,2023-02-05T15:23:36.597Z,2023-02-05T15:25:44Z,4015384301,13,,4015384307,265,,4015384401,233,247,4015384303,56,Back,4015384305,152,,4015384309,285,,,,,,,,865nmkmx9qstpt90gc7bvp5ud,M. Ulbrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504519203,249,13,1,22,32,dpp6fex0mdxsxhdct2qf66x5n,1,76.5,75.1,2023-02-05T15:24:55.701Z,2023-02-05T15:25:07Z,4015380815,230,98.9,4015379993,26,,4015380809,102,47.4,4015379997,56,Center,4015379995,18,,4015380813,458,,4015380817,231,51.3,4015380807,74,,eyqhxpni376pocsunribu1jv9,E. Senß,4015380495,20,,4015380811,103,73.6,,,,,,,,,,,,,,,,,,,,,,,,,,
2504519207,200,5,1,22,34,4moe0x01r1f5w30g38wshyftp,1,-0.8,52.8,2023-02-05T15:24:57.588Z,2023-02-05T15:25:01Z,4015380009,56,Back,4015380011,346,,4015380339,233,250,,,,,,,,,,,,,,,,6mj7z1yytw7jrbnbpu2mqyezu,M. Sternad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504519277,250,5,1,22,34,dpp6fex0mdxsxhdct2qf66x5n,0,100.8,47.2,2023-02-05T15:24:57.588Z,2023-02-05T15:42:11Z,4015380365,233,200,4015380325,346,,4015380323,56,Center,,,,,,,,,,,,,,,,eyqhxpni376pocsunribu1jv9,E. Senß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504519641,201,1,1,22,57,4moe0x01r1f5w30g38wshyftp,0,4.5,53.4,2023-02-05T15:25:21.140Z,2023-02-05T15:25:22Z,4015382129,1,,4015382125,212,38.8,4015382131,74,,4015382115,140,39.6,4015382107,155,,4015382127,213,6.0,4015382103,124,,4015382111,56,Back,bbmtozpiuyy7rtk7u87g5p79w,H. Etzold,4015382121,141,35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504519731,202,43,1,23,1,4moe0x01r1f5w30g38wshyftp,1,0,0,2023-02-05T15:25:24.162Z,2023-02-05T15:25:28Z,4015382607,285,0,4015382803,144,44,4015382605,56,Back,,,,,,,,,,,,,,,,865nmkmx9qstpt90gc7bvp5ud,M. Ulbrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504519749,251,1,1,23,1,dpp6fex0mdxsxhdct2qf66x5n,1,59.3,67.9,2023-02-05T15:25:24.671Z,2023-02-05T15:25:31Z,4015382685,213,0.7,4015382671,3,,4015382683,212,10.3,4015382675,56,Center,4015382679,140,66.5,4015382681,141,78.1,,,,,,,46wf8el37rvruhacvvbv38z1m,J. Wirtz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504519759,252,4,1,23,3,dpp6fex0mdxsxhdct2qf66x5n,1,72.1,75.8,2023-02-05T15:25:26.194Z,2023-02-05T15:56:46Z,4015382743,286,,4015382737,56,Center,4015382735,13,,4015382739,152,,4015547203,294,,4015382771,233,203,,,,,,,gvm839vxy6tkznrtw9mop17u,Ivana Fuso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504519741,203,4,1,23,3,4moe0x01r1f5w30g38wshyftp,0,27.9,24.2,2023-02-05T15:25:26.195Z,2023-02-05T15:25:29Z,4015382647,294,,4015382653,285,,4015382649,56,Back,4015382871,233,252,4015382645,13,,4015382651,152,,,,,,,,865nmkmx9qstpt90gc7bvp5ud,M. Ulbrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504520005,253,1,1,23,14,dpp6fex0mdxsxhdct2qf66x5n,1,63.8,80.2,2023-02-05T15:25:37.431Z,2023-02-05T15:25:40Z,4015384039,141,76.6,4015384035,56,Back,4015384041,212,20.9,4015384033,152,,4015384037,140,44.0,4015384043,213,3.3,4015384029,5,,,,,1asefru50u06hyhmoa7d9qcx5,L. Marti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504520035,254,1,1,23,17,dpp6fex0mdxsxhdct2qf66x5n,1,44,76.6,2023-02-05T15:25:40.327Z,2023-02-05T15:25:42Z,4015384231,141,92.4,4015384223,56,Left,4015384227,140,65.1,4015384239,213,0.5,4015384235,212,24.6,,,,,,,,,,2lsz8g4mvgqvartyjfud90e6t,M. Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504520047,255,1,1,23,19,dpp6fex0mdxsxhdct2qf66x5n,0,65.1,92.4,2023-02-05T15:25:42.231Z,2023-02-05T15:25:43Z,4015384289,213,5.5,4015384285,141,73.5,4015384283,140,76.5,4015384287,212,17.6,4015384281,56,Center,,,,,,,,,,1asefru50u06hyhmoa7d9qcx5,L. Marti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504520067,205,49,1,23,21,4moe0x01r1f5w30g38wshyftp,1,27,35.2,2023-02-05T15:25:44.979Z,2023-02-05T15:25:45Z,,,,,,,,,,,,,,,,,,,,,,,,,865nmkmx9qstpt90gc7bvp5ud,M. Ulbrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504520125,206,1,1,23,22,4moe0x01r1f5w30g38wshyftp,0,27.5,35.1,2023-02-05T15:25:45.460Z,2023-02-05T15:25:49Z,4015384753,212,50.7,4015384749,140,75.8,4015384745,155,,4015384757,1,,4015384751,141,33.3,4015384747,56,Center,4015384755,213,6.3,,,,865nmkmx9qstpt90gc7bvp5ud,M. Ulbrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504520129,256,49,1,23,26,dpp6fex0mdxsxhdct2qf66x5n,1,25.5,74.4,2023-02-05T15:25:50.111Z,2023-02-05T15:25:50Z,,,,,,,,,,,,,,,,,,,,,,,,,2lsz8g4mvgqvartyjfud90e6t,M. Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504520211,257,1,1,23,28,dpp6fex0mdxsxhdct2qf66x5n,1,28.6,73.5,2023-02-05T15:25:51.479Z,2023-02-05T15:25:57Z,4015385207,141,38.3,4015385203,56,Back,4015385211,213,4.8,4015385205,140,31.5,4015385209,212,24.1,,,,,,,,,,2lsz8g4mvgqvartyjfud90e6t,M. Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504520227,258,1,1,23,33,dpp6fex0mdxsxhdct2qf66x5n,1,31.5,38.3,2023-02-05T15:25:56.823Z,2023-02-05T15:25:58Z,4015385293,141,34.9,4015385295,212,13.3,4015385291,140,44.0,4015385289,56,Back,4015385297,213,6.1,,,,,,,,,,1f2ltq7gcnimsdgixp8w36eax,L. Turányi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504520265,259,1,1,23,35,dpp6fex0mdxsxhdct2qf66x5n,1,43.6,34.9,2023-02-05T15:25:58.295Z,2023-02-05T15:26:00Z,4015385515,140,38.0,4015385519,212,22.6,4015385513,56,Back,4015385521,213,4.4,4015385517,141,2.8,,,,,,,,,,46wf8el37rvruhacvvbv38z1m,J. Wirtz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504520289,260,1,1,23,37,dpp6fex0mdxsxhdct2qf66x5n,1,38,2.8,2023-02-05T15:26:00.855Z,2023-02-05T15:26:02Z,4015385635,56,Back,4015385639,141,25.5,4015385643,212,15.6,4015385637,140,35.7,4015385645,213,1.7,,,,,,,,,,dzwhmhd3jlg8yz0ijm6mz2ei1,C. Siems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504520349,261,1,1,23,39,dpp6fex0mdxsxhdct2qf66x5n,1,35.7,25.5,2023-02-05T15:26:02.215Z,2023-02-05T15:26:05Z,4015385983,212,16.5,4015385977,56,Back,4015385987,213,3.1,4015385981,141,25.9,4015385979,140,20.0,,,,,,,,,,46wf8el37rvruhacvvbv38z1m,J. Wirtz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504520487,262,1,1,23,42,dpp6fex0mdxsxhdct2qf66x5n,1,17.9,26.2,2023-02-05T15:26:05.431Z,2023-02-05T15:26:10Z,4015386661,212,39.1,4015386657,140,22.1,4015386665,1,,4015386655,56,Back,4015386663,213,1.5,4015386659,141,83.3,,,,,,,1f2ltq7gcnimsdgixp8w36eax,L. Turányi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504520553,263,1,1,23,47,dpp6fex0mdxsxhdct2qf66x5n,1,25.5,75,2023-02-05T15:26:10.599Z,2023-02-05T15:26:14Z,4015386967,56,Back,4015386971,141,50.6,4015386975,213,4.9,4015386969,140,28.4,4015386973,212,16.9,,,,,,,,,,1asefru50u06hyhmoa7d9qcx5,L. Marti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504520657,264,1,1,23,53,dpp6fex0mdxsxhdct2qf66x5n,1,32.3,49.6,2023-02-05T15:26:16.632Z,2023-02-05T15:26:19Z,4015387559,140,43.4,4015387563,212,11.7,4015387555,56,Back,4015387565,213,0.1,4015387561,141,50.6,,,,,,,,,,2lsz8g4mvgqvartyjfud90e6t,M. Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504520723,265,1,1,23,55,dpp6fex0mdxsxhdct2qf66x5n,1,38.7,48.4,2023-02-05T15:26:18.952Z,2023-02-05T15:26:23Z,4015387915,212,32.0,4015387913,141,1.4,4015387909,56,Back,4015387917,213,4.7,4015387911,140,37.4,,,,,,,,,,46wf8el37rvruhacvvbv38z1m,J. Wirtz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504520775,266,1,1,23,59,dpp6fex0mdxsxhdct2qf66x5n,0,39,2.8,2023-02-05T15:26:23.017Z,2023-02-05T15:26:26Z,4015388191,140,78.3,4015388197,213,0.5,4015388193,141,35.4,4015388187,155,,4015388189,56,Center,4015388195,212,46.8,4015388199,1,,,,,1f2ltq7gcnimsdgixp8w36eax,L. Turányi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504520763,207,49,1,24,2,4moe0x01r1f5w30g38wshyftp,1,20.8,63.1,2023-02-05T15:26:25.443Z,2023-02-05T15:26:25Z,,,,,,,,,,,,,,,,,,,,,,,,,865nmkmx9qstpt90gc7bvp5ud,M. Ulbrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504520837,208,1,1,24,3,4moe0x01r1f5w30g38wshyftp,1,18.9,66.7,2023-02-05T15:26:26.163Z,2023-02-05T15:26:28Z,4015388489,140,28.0,4015388495,213,0.5,4015388491,141,73.9,4015388487,56,Back,4015388493,212,10.7,,,,,,,,,,865nmkmx9qstpt90gc7bvp5ud,M. Ulbrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504520863,209,1,1,24,5,4moe0x01r1f5w30g38wshyftp,1,28.3,81.1,2023-02-05T15:26:28.579Z,2023-02-05T15:26:29Z,4015388627,140,38.5,4015388633,213,6.2,4015388625,56,Back,4015388629,141,79.1,4015388631,212,10.8,,,,,,,,,,yfdg1l58kdyyuodyqjwhwbth,H. Németh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504520973,210,1,1,24,6,4moe0x01r1f5w30g38wshyftp,1,38.6,81.8,2023-02-05T15:26:29.827Z,2023-02-05T15:26:35Z,4015389113,140,42.1,4015389115,141,91.2,4015389119,213,1.0,4015389111,56,Back,4015389117,212,7.4,,,,,,,,,,874o1s057ddcizshsu10wu6t,S. Matheis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504520981,211,1,1,24,12,4moe0x01r1f5w30g38wshyftp,0,36.3,95,2023-02-05T15:26:35.219Z,2023-02-05T15:26:37Z,4015389165,213,6.1,4015389309,286,,4015389151,56,Back,4015389299,236,,4015389159,141,94.8,4015389155,140,37.0,4015389301,233,267,4015389161,212,0.7,8ruo0cyz6gvcp7yiks9fz1ed,J. Sehan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504520999,267,74,1,24,12,dpp6fex0mdxsxhdct2qf66x5n,1,58.5,9.8,2023-02-05T15:26:35.220Z,2023-02-05T15:51:19Z,4015389231,285,,4015389337,233,211,4015389227,56,Right,,,,,,,,,,,,,,,,1f2ltq7gcnimsdgixp8w36eax,L. Turányi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504521035,268,49,1,24,15,dpp6fex0mdxsxhdct2qf66x5n,1,62.2,4.6,2023-02-05T15:26:38.169Z,2023-02-05T15:26:38Z,,,,,,,,,,,,,,,,,,,,,,,,,46wf8el37rvruhacvvbv38z1m,J. Wirtz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504521045,269,50,1,24,15,dpp6fex0mdxsxhdct2qf66x5n,1,65.2,4.6,2023-02-05T15:26:38.921Z,2023-02-05T15:26:41Z,4015389465,286,,4015389703,233,212,4015389463,56,Right,,,,,,,,,,,,,,,,46wf8el37rvruhacvvbv38z1m,J. Wirtz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504521071,212,7,1,24,15,4moe0x01r1f5w30g38wshyftp,1,34.8,95.4,2023-02-05T15:26:38.922Z,2023-02-05T15:26:49Z,4015389585,285,,4015389661,233,269,4015389583,56,Back,4015389581,167,,,,,,,,,,,,,,u8p6vsrl3b7ndbj3cj5owlih,N. Lührßen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504521079,213,5,1,24,16,4moe0x01r1f5w30g38wshyftp,0,36,101,2023-02-05T15:26:39.513Z,2023-02-05T15:42:11Z,4015389709,233,270,4015389629,347,,4015389625,56,Back,,,,,,,,,,,,,,,,6mj7z1yytw7jrbnbpu2mqyezu,M. Sternad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504521085,270,5,1,24,16,dpp6fex0mdxsxhdct2qf66x5n,1,64,-1,2023-02-05T15:26:39.513Z,2023-02-05T15:26:41Z,4015389643,347,,4015389639,56,Right,4015389679,233,213,,,,,,,,,,,,,,,,46wf8el37rvruhacvvbv38z1m,J. Wirtz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504521109,271,1,1,24,18,dpp6fex0mdxsxhdct2qf66x5n,0,60.4,0,2023-02-05T15:26:41.145Z,2023-02-05T15:26:42Z,4015389763,107,,4015389779,213,0.2,4015389775,212,21.1,4015389771,141,6.1,4015389765,56,Right,4015389769,140,80.0,,,,,,,46wf8el37rvruhacvvbv38z1m,J. Wirtz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504521135,214,12,1,24,19,4moe0x01r1f5w30g38wshyftp,1,21.4,96.3,2023-02-05T15:26:42.955Z,2023-02-05T15:56:50Z,4015390039,15,,4015389885,56,Back,4015389889,141,100.0,4015389935,167,,4015389891,212,4.6,4015389893,213,0.8,4015389887,140,24.6,,,,874o1s057ddcizshsu10wu6t,S. Matheis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504521141,215,5,1,24,20,4moe0x01r1f5w30g38wshyftp,0,25.2,101,2023-02-05T15:26:43.769Z,2023-02-05T15:42:12Z,4015390825,233,272,4015389923,347,,4015389921,56,Back,,,,,,,,,,,,,,,,yfdg1l58kdyyuodyqjwhwbth,H. Németh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504521303,272,5,1,24,20,dpp6fex0mdxsxhdct2qf66x5n,1,74.8,-1,2023-02-05T15:26:43.769Z,2023-02-05T15:26:55Z,4015390805,233,215,4015390769,347,,4015390767,56,Right,,,,,,,,,,,,,,,,46wf8el37rvruhacvvbv38z1m,J. Wirtz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504521375,273,1,1,24,32,dpp6fex0mdxsxhdct2qf66x5n,1,74.1,0,2023-02-05T15:26:55.177Z,2023-02-05T15:26:59Z,4015391107,213,0.7,4015391097,56,Right,4015391101,140,80.6,4015391091,107,,4015391105,212,8.7,4015391103,141,7.0,,,,,,,dzwhmhd3jlg8yz0ijm6mz2ei1,C. Siems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504521379,274,50,1,24,35,dpp6fex0mdxsxhdct2qf66x5n,1,81.2,5.9,2023-02-05T15:26:58.402Z,2023-02-05T15:27:00Z,4015391117,286,,4015391201,233,216,4015391115,56,Right,,,,,,,,,,,,,,,,9yzs0w3tjas15ic0o2b51q86h,J. Bayings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504521371,216,7,1,24,35,4moe0x01r1f5w30g38wshyftp,1,18.8,94.1,2023-02-05T15:26:58.403Z,2023-02-05T15:27:00Z,4015391079,56,Back,4015391081,285,,4015391181,233,274,4015391077,167,,,,,,,,,,,,,,yfdg1l58kdyyuodyqjwhwbth,H. Németh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504521389,217,5,1,24,35,4moe0x01r1f5w30g38wshyftp,0,20.6,101.4,2023-02-05T15:26:59.043Z,2023-02-05T15:27:07Z,4015391157,347,,4015391853,233,275,4015391153,56,Back,,,,,,,,,,,,,,,,yfdg1l58kdyyuodyqjwhwbth,H. Németh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504521509,275,5,1,24,35,dpp6fex0mdxsxhdct2qf66x5n,1,79.4,-1.4,2023-02-05T15:26:59.043Z,2023-02-05T15:42:12Z,4015391781,56,Right,4015391783,347,,4015391813,233,217,,,,,,,,,,,,,,,,9yzs0w3tjas15ic0o2b51q86h,J. Bayings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504521559,276,1,1,24,43,dpp6fex0mdxsxhdct2qf66x5n,1,78.9,0,2023-02-05T15:27:07.017Z,2023-02-05T15:27:10Z,4015392051,140,78.0,4015392049,56,Center,4015392057,213,1.6,4015392053,141,30.3,4015392047,107,,4015392055,212,21.9,4015392059,1,,,,,dzwhmhd3jlg8yz0ijm6mz2ei1,C. Siems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504521673,277,1,1,24,47,dpp6fex0mdxsxhdct2qf66x5n,1,78,30.3,2023-02-05T15:27:10.617Z,2023-02-05T15:27:17Z,4015392673,56,Center,4015392681,213,1.6,4015392677,141,67.8,4015392679,212,25.5,4015392675,140,78.3,,,,,,,,,,9yzs0w3tjas15ic0o2b51q86h,J. Bayings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504521679,278,61,1,24,54,dpp6fex0mdxsxhdct2qf66x5n,1,75.9,66.7,2023-02-05T15:27:17.449Z,2023-02-05T15:30:51Z,4015392711,56,Center,,,,,,,,,,,,,,,,,,,,,,1asefru50u06hyhmoa7d9qcx5,L. Marti,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2504521695,218,61,1,24,55,4moe0x01r1f5w30g38wshyftp,1,21.1,38,2023-02-05T15:27:18.396Z,2023-02-05T15:27:18Z,4015392801,56,Back,,,,,,,,,,,,,,,,,,,,,,ddb1x770krfpb3tm4oie234a2,C. Hahn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504521763,279,13,1,24,58,dpp6fex0mdxsxhdct2qf66x5n,1,73.9,46.3,2023-02-05T15:27:21.145Z,2023-02-05T15:34:05Z,4015428863,102,39.8,4015428867,215,,4015428865,103,77.8,4015393151,18,,4015428851,81,,4015393149,22,,4015428853,29,,4015428869,230,99.7,eyqhxpni376pocsunribu1jv9,E. Senß,4015427677,20,,4015428871,231,48.6,,4015428857,55,278,4015393153,56,,,,,,Center,,,,,,,,,,,,,,
2504521755,219,5,1,24,58,4moe0x01r1f5w30g38wshyftp,1,-0.6,58.4,2023-02-05T15:27:21.460Z,2023-02-05T15:27:27Z,4015393549,233,280,4015393099,56,Back,4015393103,346,,,,,,,,,,,,,,,,,ddb1x770krfpb3tm4oie234a2,C. Hahn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504521827,280,5,1,24,58,dpp6fex0mdxsxhdct2qf66x5n,0,100.6,41.6,2023-02-05T15:27:21.460Z,2023-02-05T15:42:12Z,4015393455,56,Center,4015393553,233,219,4015393457,346,,,,,,,,,,,,,,,,,eyqhxpni376pocsunribu1jv9,E. Senß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504522161,220,1,1,25,19,4moe0x01r1f5w30g38wshyftp,1,5,61.1,2023-02-05T15:27:42.946Z,2023-02-05T15:27:46Z,4015395087,124,,4015395093,140,42.6,4015395097,212,40.3,4015395091,56,Back,4015395101,1,,4015395105,74,,4015395099,213,0.2,4015395095,141,73.0,bbmtozpiuyy7rtk7u87g5p79w,H. Etzold,4015395089,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504522251,221,4,1,25,25,4moe0x01r1f5w30g38wshyftp,1,44.2,71.2,2023-02-05T15:27:48.883Z,2023-02-05T15:42:01Z,4015395513,152,,4015395507,13,,4015474139,233,281,4015395511,56,Back,4015395515,286,,4015395509,294,,,,,,,,7ektyvpzu0yj1b9dm7yfkxh3p,L. Hausicke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504522321,281,4,1,25,25,dpp6fex0mdxsxhdct2qf66x5n,0,55.8,28.8,2023-02-05T15:27:48.884Z,2023-02-05T15:56:55Z,4015395935,56,Center,4015395941,285,,4015474177,233,221,4015395933,13,,4015395937,152,,4015547693,294,,,,,,,,2lsz8g4mvgqvartyjfud90e6t,M. Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504522651,222,1,1,25,55,4moe0x01r1f5w30g38wshyftp,1,53.6,75.6,2023-02-05T15:28:18.578Z,2023-02-05T17:02:59Z,4015397705,152,,4015397709,140,63.3,4015397715,213,6.0,4015397703,5,,4015397711,141,70.8,4015397713,212,10.7,4015397707,56,Center,,,,u8p6vsrl3b7ndbj3cj5owlih,N. Lührßen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504522713,223,1,1,25,56,4moe0x01r1f5w30g38wshyftp,1,63.3,70.8,2023-02-05T15:28:19.458Z,2023-02-05T15:28:23Z,4015398053,212,10.0,4015398047,56,Left,4015398055,213,2.2,4015398051,141,82.3,4015398049,140,57.4,,,,,,,,,,7ektyvpzu0yj1b9dm7yfkxh3p,L. Hausicke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504522739,224,1,1,26,0,4moe0x01r1f5w30g38wshyftp,0,69.5,82.7,2023-02-05T15:28:23.266Z,2023-02-05T15:28:25Z,4015398177,212,24.6,4015398157,2,,4015398171,140,85.9,4015398165,56,Center,4015398179,213,5.5,4015398175,141,56.9,,,,,,,yfdg1l58kdyyuodyqjwhwbth,H. Németh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
