id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,keyPass,assist,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId
2487781895,109,1,1,9,20,6yhza3xbfafj5c9897mbkbudn,1,11.7,41.9,2022-11-26T15:11:26.599Z,2022-11-26T15:11:34Z,3927155785,141,81.7,3927155787,212,35.4,3927155783,140,33.4,3927155781,56,Back,3927155791,1,,3927155789,213,0.9,,,,,,,1kv64bhvnb6bb2iva0cbot1t6,R. Borggräfe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487781913,110,1,1,9,28,6yhza3xbfafj5c9897mbkbudn,1,59.9,87.7,2022-11-26T15:11:34.520Z,2022-11-26T15:57:46Z,3927155873,213,0.6,3927155871,212,11.2,3927155869,141,96.5,3927155865,56,Left,3927155867,140,68.9,,,,,,,,,,6q0njimucm06r3x7enupxpl,G. Stegemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487781923,111,1,1,9,29,6yhza3xbfafj5c9897mbkbudn,0,68.9,96.5,2022-11-26T15:11:35.704Z,2022-11-26T15:11:36Z,3927155913,141,91.4,3927155911,140,70.1,3927155915,212,3.7,3927155917,213,5.1,3927155909,56,Left,,,,,,,,,,b4g5db74cenrnd0tr3ptxo89h,J. Steinert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487781947,109,8,1,9,32,4moe0x01r1f5w30g38wshyftp,1,29.8,7.6,2022-11-26T15:11:38.725Z,2022-11-26T15:11:38Z,3927156069,56,Back,,,,,,,,,,,,,,,,,,,,,,cdzfyzjbmsg88l4r24mwx1ryt,R. Dieckmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487781953,110,49,1,9,33,4moe0x01r1f5w30g38wshyftp,1,40.5,3.7,2022-11-26T15:11:40.129Z,2022-11-26T15:11:48Z,,,,,,,,,,,,,,,,,,,,,,,,,cdzfyzjbmsg88l4r24mwx1ryt,R. Dieckmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487781959,111,1,1,9,33,4moe0x01r1f5w30g38wshyftp,0,40.5,3.7,2022-11-26T15:11:40.245Z,2022-11-26T15:11:49Z,3927156147,213,6.2,3927156145,212,21.0,3927156139,56,Right,3927156143,141,1.3,3927156141,140,60.4,,,,,,,,,,cdzfyzjbmsg88l4r24mwx1ryt,R. Dieckmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487782017,112,8,1,9,34,6yhza3xbfafj5c9897mbkbudn,1,40.6,92.7,2022-11-26T15:11:41.024Z,2022-11-26T15:57:58Z,3927156325,56,Back,,,,,,,,,,,,,,,,,,,,,,c2w5fyxoq2xw8xm6asrn17x7t,M. Felde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487782065,112,5,1,9,35,4moe0x01r1f5w30g38wshyftp,1,59.2,-1.4,2022-11-26T15:11:41.708Z,2022-11-26T15:11:48Z,3927156613,233,113,3927156581,347,,3927156579,56,Right,,,,,,,,,,,,,,,,865nmkmx9qstpt90gc7bvp5ud,M. Ulbrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487782029,113,5,1,9,35,6yhza3xbfafj5c9897mbkbudn,0,40.8,101.4,2022-11-26T15:11:41.708Z,2022-11-26T15:12:46Z,3927156623,233,112,3927156385,347,,3927156383,56,Back,,,,,,,,,,,,,,,,6q0njimucm06r3x7enupxpl,G. Stegemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487782161,113,1,1,9,48,4moe0x01r1f5w30g38wshyftp,1,58.5,0,2022-11-26T15:11:55.168Z,2022-11-26T15:11:58Z,3927157137,141,8.6,3927157141,213,0.4,3927157135,140,71.6,3927157139,212,15.2,3927157133,56,Right,3927157131,107,,,,,,,,7cisqfcp1zysc12owj5j4zpx,M. Brandenburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487782165,114,61,1,9,51,4moe0x01r1f5w30g38wshyftp,1,70.9,7.6,2022-11-26T15:11:58.361Z,2022-11-26T15:11:58Z,3927157157,56,Right,,,,,,,,,,,,,,,,,,,,,,6mj7z1yytw7jrbnbpu2mqyezu,M. Sternad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487782191,115,1,1,9,52,4moe0x01r1f5w30g38wshyftp,1,71.7,8.3,2022-11-26T15:11:59.380Z,2022-11-26T15:12:01Z,3927157291,213,6.0,3927157289,212,11.9,3927157283,56,Right,3927157287,141,4.1,3927157285,140,82.7,,,,,,,,,,4f16klwhusyiwjej79nx4y76x,R. Wichmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487782195,116,1,1,9,54,4moe0x01r1f5w30g38wshyftp,0,86.5,4.9,2022-11-26T15:12:01.100Z,2022-11-26T15:12:03Z,3927157423,236,,3927157307,140,86.5,3927157305,56,Right,3927157429,286,,3927157309,141,6.1,3927157425,233,115,3927157311,212,0.8,3927157313,213,1.6,7cisqfcp1zysc12owj5j4zpx,M. Brandenburg,3927157303,155,,3927157301,2,,,,,,,,,,,,,,,,,,,,,,,,,
2487782213,115,12,1,9,54,6yhza3xbfafj5c9897mbkbudn,1,11.8,91.5,2022-11-26T15:12:01.200Z,2022-11-26T15:12:03Z,3927157417,56,Back,3927157415,185,,3927157483,233,116,,,,,,,,,,,,,,,,33rw3w7m8xbv7ojfaih6radjo,C. Zicai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487782193,114,61,1,9,54,6yhza3xbfafj5c9897mbkbudn,1,32.9,92.9,2022-11-26T15:12:01.347Z,2022-11-26T15:12:01Z,3927157299,56,Back,,,,,,,,,,,,,,,,,,,,,,33rw3w7m8xbv7ojfaih6radjo,C. Zicai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487782229,116,43,1,9,56,6yhza3xbfafj5c9897mbkbudn,1,0,0,2022-11-26T15:12:03.160Z,2022-11-26T15:12:28Z,3927158865,144,6,3927157517,56,Back,3927157519,73,0,,,,,,,,,,,,,,,,33rw3w7m8xbv7ojfaih6radjo,C. Zicai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487782255,117,5,1,9,58,4moe0x01r1f5w30g38wshyftp,1,90,-1.7,2022-11-26T15:12:04.515Z,2022-11-26T15:12:46Z,3927157631,56,Right,3927157633,347,,3927159995,233,117,,,,,,,,,,,,,,,,7cisqfcp1zysc12owj5j4zpx,M. Brandenburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487782465,117,5,1,9,58,6yhza3xbfafj5c9897mbkbudn,0,10,101.7,2022-11-26T15:12:04.515Z,2022-11-26T15:12:46Z,3927158731,347,,3927159999,233,117,3927158729,56,Back,,,,,,,,,,,,,,,,33rw3w7m8xbv7ojfaih6radjo,C. Zicai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487782501,118,1,1,10,20,4moe0x01r1f5w30g38wshyftp,0,88,0,2022-11-26T15:12:26.462Z,2022-11-26T15:12:30Z,3927158893,56,Center,3927158891,107,,3927158903,1,,3927158901,213,1.4,3927158899,212,28.5,3927158895,140,91.8,3927158897,141,39.5,,,,20ah7xw9zhbmaakbwzjzw0kph,K. Schiechtl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487782549,118,12,1,10,24,6yhza3xbfafj5c9897mbkbudn,1,7.1,54.6,2022-11-26T15:12:31.032Z,2022-11-26T15:15:15Z,3927159115,213,0.8,3927159107,56,Back,3927159125,15,,3927159111,141,85.4,3927159113,212,28.9,3927159109,140,26.1,,,,,,,2ij21gq2d0xqcyho9t49glkvd,J. Minge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487782579,119,1,1,10,25,4moe0x01r1f5w30g38wshyftp,1,83.5,8.5,2022-11-26T15:12:31.860Z,2022-11-26T15:12:34Z,3927159323,56,Right,3927159331,213,5.8,3927159329,212,9.0,3927159325,140,91.2,3927159327,141,2.6,,,,,,,,,,7cisqfcp1zysc12owj5j4zpx,M. Brandenburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487782597,119,45,1,10,28,6yhza3xbfafj5c9897mbkbudn,0,14.8,95.4,2022-11-26T15:12:34.691Z,2022-11-26T15:12:37Z,3927159389,285,,3927159505,233,120,3927159387,56,Back,,,,,,,,,,,,,,,,33rw3w7m8xbv7ojfaih6radjo,C. Zicai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487782591,120,3,1,10,28,4moe0x01r1f5w30g38wshyftp,1,85.2,4.6,2022-11-26T15:12:34.691Z,2022-11-26T15:12:37Z,3927159377,286,,3927159375,56,Right,3927159481,233,119,,,,,,,,,,,,,,,,20ah7xw9zhbmaakbwzjzw0kph,K. Schiechtl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487782603,121,1,1,10,29,4moe0x01r1f5w30g38wshyftp,0,84.5,2.2,2022-11-26T15:12:36.073Z,2022-11-26T15:12:38Z,3927159433,213,2.3,3927159425,56,Right,3927159431,212,7.9,3927159427,140,79.6,3927159429,141,11.1,,,,,,,,,,20ah7xw9zhbmaakbwzjzw0kph,K. Schiechtl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487782629,120,49,1,10,32,6yhza3xbfafj5c9897mbkbudn,1,22.4,85,2022-11-26T15:12:38.553Z,2022-11-26T15:12:38Z,,,,,,,,,,,,,,,,,,,,,,,,,c2w5fyxoq2xw8xm6asrn17x7t,M. Felde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487782637,121,1,1,10,32,6yhza3xbfafj5c9897mbkbudn,0,22.4,85,2022-11-26T15:12:39.112Z,2022-11-26T15:12:39Z,3927159597,157,,3927159605,141,73.3,3927159617,1,,3927159613,213,6.1,3927159599,56,Center,3927159601,140,57.8,3927159609,212,38.0,,,,c2w5fyxoq2xw8xm6asrn17x7t,M. Felde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487782661,122,49,1,10,35,4moe0x01r1f5w30g38wshyftp,1,43.4,29.5,2022-11-26T15:12:41.618Z,2022-11-26T15:12:43Z,,,,,,,,,,,,,,,,,,,,,,,,,cc32rolkcvyuul5t2uearz0mh,A. Borbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487782719,123,1,1,10,37,4moe0x01r1f5w30g38wshyftp,0,48.7,28.8,2022-11-26T15:12:44.183Z,2022-11-26T15:13:27Z,3927160109,1,,3927160097,56,Center,3927160103,141,24.4,3927160107,213,6.2,3927160093,155,,3927160105,212,33.5,3927160099,140,80.5,,,,cc32rolkcvyuul5t2uearz0mh,A. Borbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487782735,122,12,1,10,41,6yhza3xbfafj5c9897mbkbudn,1,20.9,63.4,2022-11-26T15:12:47.656Z,2022-11-26T15:12:49Z,3927160263,15,,3927160225,213,3.0,3927160219,140,3.2,3927160223,212,18.9,3927160221,141,68.4,3927160217,56,Back,,,,,,,6q0njimucm06r3x7enupxpl,G. Stegemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487782765,123,12,1,10,43,6yhza3xbfafj5c9897mbkbudn,1,2.7,68.4,2022-11-26T15:12:49.495Z,2022-11-26T15:14:23Z,3927160435,140,0.0,3927160437,141,91.1,3927160441,213,1.8,3927160433,56,Back,3927160455,167,,3927160439,212,16.0,,,,,,,1kv64bhvnb6bb2iva0cbot1t6,R. Borggräfe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487782767,124,6,1,10,44,4moe0x01r1f5w30g38wshyftp,1,85.8,31.6,2022-11-26T15:12:50.957Z,2022-11-26T15:14:27Z,3927165997,233,125,3927160445,56,Center,3927160447,75,,,,,,,,,,,,,,,,,cc32rolkcvyuul5t2uearz0mh,A. Borbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487783199,125,6,1,10,44,6yhza3xbfafj5c9897mbkbudn,0,14.2,68.4,2022-11-26T15:12:50.957Z,2022-11-26T15:14:27Z,3927162883,56,Back,3927162885,73,,3927166013,233,124,,,,,,,,,,,,,,,,1kv64bhvnb6bb2iva0cbot1t6,R. Borggräfe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487782769,124,43,1,10,46,6yhza3xbfafj5c9897mbkbudn,1,0,0,2022-11-26T15:12:52.578Z,2022-11-26T15:14:11Z,3927165093,144,5,3927160451,347,0,3927160449,56,Back,,,,,,,,,,,,,,,,1kv64bhvnb6bb2iva0cbot1t6,R. Borggräfe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487783221,125,1,1,11,29,4moe0x01r1f5w30g38wshyftp,0,99.5,0.5,2022-11-26T15:13:35.817Z,2022-11-26T15:13:40Z,3927163003,140,93.1,3927162995,223,,3927163011,212,29.5,3927163007,141,42.8,3927162999,56,Center,3927163015,213,1.8,3927162991,6,,3927162993,155,,u8p6vsrl3b7ndbj3cj5owlih,N. Lührßen,3927162989,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487783235,126,12,1,11,33,6yhza3xbfafj5c9897mbkbudn,1,10.2,56.6,2022-11-26T15:13:39.575Z,2022-11-26T15:13:40Z,3927163087,213,5.5,3927163117,15,,3927163083,141,43.9,3927163081,140,18.7,3927163079,56,Back,3927163085,212,12.4,,,,,,,c2w5fyxoq2xw8xm6asrn17x7t,M. Felde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487783285,127,3,1,11,36,6yhza3xbfafj5c9897mbkbudn,0,32.2,21.8,2022-11-26T15:13:43.091Z,2022-11-26T15:13:45Z,3927163421,233,126,3927163363,56,Back,3927163419,285,,,,,,,,,,,,,,,,,33rw3w7m8xbv7ojfaih6radjo,C. Zicai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487783301,126,7,1,11,36,4moe0x01r1f5w30g38wshyftp,0,67.8,78.2,2022-11-26T15:13:43.092Z,2022-11-26T15:13:44Z,3927163405,56,Center,3927163407,286,,3927163409,233,127,,,,,,,,,,,,,,,,cdzfyzjbmsg88l4r24mwx1ryt,R. Dieckmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487783297,128,49,1,11,37,6yhza3xbfafj5c9897mbkbudn,1,40.1,7.4,2022-11-26T15:13:44.283Z,2022-11-26T15:13:44Z,,,,,,,,,,,,,,,,,,,,,,,,,33rw3w7m8xbv7ojfaih6radjo,C. Zicai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487783401,129,1,1,11,41,6yhza3xbfafj5c9897mbkbudn,1,38.2,7.3,2022-11-26T15:13:47.447Z,2022-11-26T15:13:54Z,3927163995,56,Back,3927164001,212,27.2,3927164003,213,1.9,3927163997,140,29.4,3927163999,141,44.9,,,,,,,,,,33rw3w7m8xbv7ojfaih6radjo,C. Zicai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487783411,130,1,1,11,48,6yhza3xbfafj5c9897mbkbudn,1,30.6,44.3,2022-11-26T15:13:54.503Z,2022-11-26T15:13:56Z,3927164063,56,Back,3927164071,213,0.9,3927164069,212,22.0,3927164065,140,43.0,3927164067,141,70.3,,,,,,,,,,5sycg0t0w11j4vm43arm93v1l,S. Steuerwald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487783435,131,1,1,11,49,6yhza3xbfafj5c9897mbkbudn,1,43,70.3,2022-11-26T15:13:56.088Z,2022-11-26T15:13:57Z,3927164181,140,58.4,3927164183,141,89.0,3927164179,56,Left,3927164185,212,20.6,3927164187,213,0.7,,,,,,,,,,6q0njimucm06r3x7enupxpl,G. Stegemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487783451,132,1,1,11,51,6yhza3xbfafj5c9897mbkbudn,1,61.8,87.1,2022-11-26T15:13:57.688Z,2022-11-26T15:13:59Z,3927164269,213,5.6,3927164263,140,71.7,3927164261,56,Center,3927164267,212,13.3,3927164265,141,75.0,,,,,,,,,,b4g5db74cenrnd0tr3ptxo89h,J. Steinert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487783487,133,1,1,11,53,6yhza3xbfafj5c9897mbkbudn,0,71.7,75,2022-11-26T15:13:59.688Z,2022-11-26T15:14:01Z,3927164481,140,81.5,3927164483,141,91.4,3927164485,212,15.2,3927164479,56,Left,3927164487,213,0.8,,,,,,,,,,2ij21gq2d0xqcyho9t49glkvd,J. Minge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487783483,127,49,1,11,55,4moe0x01r1f5w30g38wshyftp,1,19.1,7.7,2022-11-26T15:14:01.508Z,2022-11-26T15:14:01Z,,,,,,,,,,,,,,,,,,,,,,,,,865nmkmx9qstpt90gc7bvp5ud,M. Ulbrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487783515,128,1,1,11,56,4moe0x01r1f5w30g38wshyftp,0,19.2,7.6,2022-11-26T15:14:02.598Z,2022-11-26T15:14:06Z,3927164617,141,20.0,3927164623,1,,3927164615,140,44.4,3927164621,213,0.3,3927164619,212,27.8,3927164613,56,Back,3927164611,157,,,,,865nmkmx9qstpt90gc7bvp5ud,M. Ulbrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487783525,134,49,1,11,59,6yhza3xbfafj5c9897mbkbudn,1,61.3,84.5,2022-11-26T15:14:06.056Z,2022-11-26T15:14:06Z,,,,,,,,,,,,,,,,,,,,,,,,,6q0njimucm06r3x7enupxpl,G. Stegemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487783561,135,4,1,12,2,6yhza3xbfafj5c9897mbkbudn,1,62.5,80.7,2022-11-26T15:14:08.472Z,2022-11-26T15:14:11Z,3927164897,13,,3927165047,233,129,3927164899,294,,3927164905,286,,3927164903,152,,3927164901,56,Left,,,,,,,6q0njimucm06r3x7enupxpl,G. Stegemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487783583,129,4,1,12,2,4moe0x01r1f5w30g38wshyftp,0,37.5,19.3,2022-11-26T15:14:08.473Z,2022-11-26T15:14:11Z,3927165013,13,,3927165019,152,,3927165073,233,135,3927165015,294,,3927165021,285,,3927165017,56,Back,,,,,,,6mj7z1yytw7jrbnbpu2mqyezu,M. Sternad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487783897,136,1,1,12,32,6yhza3xbfafj5c9897mbkbudn,0,61.7,87.8,2022-11-26T15:14:39.128Z,2022-11-26T15:14:42Z,3927166955,212,43.5,3927166947,152,,3927166957,213,5.6,3927166945,155,,3927166951,140,93.9,3927166953,141,47.6,3927166949,56,Center,3927166959,1,,dqaq4g6ls8bl56rpd3irjt6fp,H. Kayikçi,3927166941,2,,3927166943,5,,,,,,,,,,,,,,,,,,,,,,,,,
2487783917,130,52,1,12,37,4moe0x01r1f5w30g38wshyftp,1,8.8,51.9,2022-11-26T15:14:44.156Z,2022-11-26T15:14:44Z,,,,,,,,,,,,,,,,,,,,,,,,,cc32rolkcvyuul5t2uearz0mh,A. Borbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487784055,131,1,1,12,47,4moe0x01r1f5w30g38wshyftp,1,13.2,55.3,2022-11-26T15:14:54.028Z,2022-11-26T15:48:52Z,3927167999,140,44.0,3927168041,287,,3927280435,1,,3927168001,141,66.0,3927168003,212,33.1,3927167997,56,Back,3927167995,123,,3927168005,213,0.2,cc32rolkcvyuul5t2uearz0mh,A. Borbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487784085,132,1,1,12,52,4moe0x01r1f5w30g38wshyftp,0,44.3,63.1,2022-11-26T15:14:58.545Z,2022-11-26T15:48:50Z,3927168145,56,Center,3927168153,213,6.2,3927168151,212,20.3,3927168149,141,62.0,3927168147,140,63.6,,,,,,,,,,8ruo0cyz6gvcp7yiks9fz1ed,J. Sehan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487784079,137,49,1,12,53,6yhza3xbfafj5c9897mbkbudn,1,32.3,35.5,2022-11-26T15:15:00.072Z,2022-11-26T15:15:00Z,,,,,,,,,,,,,,,,,,,,,,,,,5sycg0t0w11j4vm43arm93v1l,S. Steuerwald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487784127,138,1,1,12,53,6yhza3xbfafj5c9897mbkbudn,1,33.4,37.9,2022-11-26T15:15:00.344Z,2022-11-26T15:15:03Z,3927168417,212,19.8,3927168415,141,66.4,3927168419,213,1.4,3927168411,56,Back,3927168413,140,37.3,,,,,,,,,,5sycg0t0w11j4vm43arm93v1l,S. Steuerwald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487784147,139,1,1,12,57,6yhza3xbfafj5c9897mbkbudn,1,37.7,66.9,2022-11-26T15:15:03.704Z,2022-11-26T15:15:06Z,3927168557,213,4.1,3927168555,212,7.3,3927168551,140,33.5,3927168553,141,58.4,3927168549,56,Back,,,,,,,,,,b4g5db74cenrnd0tr3ptxo89h,J. Steinert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487784165,140,1,1,12,59,6yhza3xbfafj5c9897mbkbudn,1,33.5,58.4,2022-11-26T15:15:06.184Z,2022-11-26T15:15:07Z,3927168653,140,42.0,3927168651,56,Back,3927168659,213,0.5,3927168655,141,65.1,3927168657,212,10.0,,,,,,,,,,6q0njimucm06r3x7enupxpl,G. Stegemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487784175,141,1,1,13,1,6yhza3xbfafj5c9897mbkbudn,1,42.5,65.7,2022-11-26T15:15:07.752Z,2022-11-26T15:15:09Z,3927168719,212,12.3,3927168713,56,Back,3927168717,141,83.8,3927168721,213,1.6,3927168715,140,41.7,,,,,,,,,,2ij21gq2d0xqcyho9t49glkvd,J. Minge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487784219,142,1,1,13,3,6yhza3xbfafj5c9897mbkbudn,1,40.7,84.5,2022-11-26T15:15:09.432Z,2022-11-26T15:15:15Z,3927168979,212,34.4,3927168973,56,Back,3927168981,213,3.8,3927168977,141,51.9,3927168983,1,,3927168975,140,15.7,,,,,,,b4g5db74cenrnd0tr3ptxo89h,J. Steinert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487784317,143,1,1,13,10,6yhza3xbfafj5c9897mbkbudn,1,13.2,50.7,2022-11-26T15:15:17Z,2022-11-26T15:15:23Z,3927169561,212,15.0,3927169563,213,5.6,3927169559,141,36.3,3927169555,56,Back,3927169557,140,24.0,,,,,,,,,,1kv64bhvnb6bb2iva0cbot1t6,R. Borggräfe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487784425,144,1,1,13,17,6yhza3xbfafj5c9897mbkbudn,1,34.2,45.1,2022-11-26T15:15:23.688Z,2022-11-26T15:15:30Z,3927170017,141,62.9,3927170021,213,1.8,3927170015,140,31.0,3927170019,212,12.6,3927170013,56,Back,,,,,,,,,,5sycg0t0w11j4vm43arm93v1l,S. Steuerwald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487784485,145,1,1,13,23,6yhza3xbfafj5c9897mbkbudn,1,34.1,39.1,2022-11-26T15:15:30.167Z,2022-11-26T15:15:35Z,3927170317,213,3.5,3927170297,56,Back,3927170307,141,26.1,3927170313,212,22.6,3927170301,140,14.3,,,,,,,,,,6q0njimucm06r3x7enupxpl,G. Stegemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487784521,146,1,1,13,28,6yhza3xbfafj5c9897mbkbudn,1,14.3,26.1,2022-11-26T15:15:35.271Z,2022-11-26T15:15:37Z,3927170497,212,15.8,3927170495,141,48.7,3927170499,213,1.8,3927170491,56,Back,3927170493,140,10.7,,,,,,,,,,5sycg0t0w11j4vm43arm93v1l,S. Steuerwald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487784599,147,1,1,13,31,6yhza3xbfafj5c9897mbkbudn,1,10.7,48.7,2022-11-26T15:15:37.575Z,2022-11-26T15:15:42Z,3927170949,213,5.5,3927170947,212,18.8,3927170945,141,30.1,3927170943,140,24.0,3927170941,56,Back,,,,,,,,,,1kv64bhvnb6bb2iva0cbot1t6,R. Borggräfe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487784631,148,1,1,13,36,6yhza3xbfafj5c9897mbkbudn,1,28.8,23.1,2022-11-26T15:15:42.503Z,2022-11-26T15:15:45Z,3927171119,140,39.8,3927171125,213,0.1,3927171117,56,Back,3927171123,212,11.7,3927171121,141,25.5,,,,,,,,,,5sycg0t0w11j4vm43arm93v1l,S. Steuerwald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487784637,149,1,1,13,38,6yhza3xbfafj5c9897mbkbudn,1,39.8,25.5,2022-11-26T15:15:45.240Z,2022-11-26T15:15:46Z,3927171161,140,53.2,3927171163,141,28.0,3927171159,56,Center,3927171165,212,14.2,3927171167,213,0.1,3927171157,168,,,,,,,,dqaq4g6ls8bl56rpd3irjt6fp,H. Kayikçi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487784687,150,1,1,13,40,6yhza3xbfafj5c9897mbkbudn,0,54.3,28.8,2022-11-26T15:15:46.872Z,2022-11-26T15:15:50Z,3927171491,56,Right,3927171493,140,87.7,3927171499,212,40.5,3927171503,213,5.8,3927171495,141,0.0,3927171505,1,,,,,,,,8os606vx3apb3abv88vtbkb85,G. Hoffmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487784707,133,5,1,13,43,4moe0x01r1f5w30g38wshyftp,1,11.8,101.5,2022-11-26T15:15:50.033Z,2022-11-26T15:16:05Z,3927171617,56,Back,3927171619,347,,3927171625,233,151,,,,,,,,,,,,,,,,yfdg1l58kdyyuodyqjwhwbth,H. Németh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487784691,151,5,1,13,43,6yhza3xbfafj5c9897mbkbudn,0,88.2,-1.5,2022-11-26T15:15:50.033Z,2022-11-26T15:15:52Z,3927171517,347,,3927171631,233,133,3927171515,56,Right,,,,,,,,,,,,,,,,8os606vx3apb3abv88vtbkb85,G. Hoffmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487784873,134,1,1,14,2,4moe0x01r1f5w30g38wshyftp,0,11.2,100,2022-11-26T15:16:08.986Z,2022-11-26T15:16:13Z,3927172667,212,33.7,3927172665,141,89.9,3927172671,1,,3927172669,213,6.0,3927172659,107,,3927172663,140,42.3,3927172661,56,Back,,,,u8p6vsrl3b7ndbj3cj5owlih,N. Lührßen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487784877,153,44,1,14,5,6yhza3xbfafj5c9897mbkbudn,1,59,8.4,2022-11-26T15:16:11.591Z,2022-11-26T15:16:12Z,3927172681,56,Right,3927172683,286,,3927172735,233,135,,,,,,,,,,,,,,,,c2w5fyxoq2xw8xm6asrn17x7t,M. Felde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
