id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/14/value,qualifier/12/value
2487734743,143,3,1,13,36,e8os1xpomlperuedy2f9a9ttu,0,63.2,87.6,2022-11-26T13:13:52.028Z,2022-11-26T13:13:56Z,3926902431,56,Left,3926902639,286,,3926902669,233,138,,,,,,,,,,,,,,,,82attu22oztrh3s274g5yv1t5,G. Reuteler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487734769,138,7,1,13,36,dpp6fex0mdxsxhdct2qf66x5n,1,36.8,12.4,2022-11-26T13:13:52.029Z,2022-11-26T13:13:56Z,3926902661,233,143,3926902577,285,,3926902575,56,Back,,,,,,,,,,,,,,,,9yzs0w3tjas15ic0o2b51q86h,J. Bayings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487734795,139,1,1,13,39,dpp6fex0mdxsxhdct2qf66x5n,1,38.1,29.5,2022-11-26T13:13:55.219Z,2022-11-26T13:13:56Z,3926902699,212,28.2,3926902695,140,25.5,3926902693,56,Back,3926902701,213,2.1,3926902697,141,66.1,,,,,,,,,,4h4v3c01l7hjkfnnz9ef8i5m1,K. Kögel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487734877,140,1,1,13,40,dpp6fex0mdxsxhdct2qf66x5n,1,28.5,71.1,2022-11-26T13:13:56.851Z,2022-11-26T13:14:05Z,3926903071,141,94.2,3926903069,140,42.6,3926903073,212,21.6,3926903075,213,0.8,3926903067,56,Back,,,,,,,,,,1aarhrn1ncv5mi54thh5d045w,C. Fröhlich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487734897,141,1,1,13,49,dpp6fex0mdxsxhdct2qf66x5n,1,73.6,77.3,2022-11-26T13:14:05.202Z,2022-11-26T13:14:07Z,3926903171,56,Center,3926903177,212,9.1,3926903179,213,4.6,3926903173,140,73.0,3926903175,141,64.0,,,,,,,,,,gvm839vxy6tkznrtw9mop17u,Ivana Fuso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487734905,142,1,1,13,51,dpp6fex0mdxsxhdct2qf66x5n,0,73,64,2022-11-26T13:14:07.362Z,2022-11-26T13:14:09Z,3926903215,140,77.1,3926903213,56,Center,3926903219,212,4.4,3926903283,233,144,3926903281,236,,3926903217,141,65.1,3926903287,286,,3926903221,213,0.2,9oq5f3fgf6g9vyc965o35127e,L. Gräwe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487734913,144,74,1,13,51,e8os1xpomlperuedy2f9a9ttu,1,33.2,56,2022-11-26T13:14:07.363Z,2022-11-26T13:14:26Z,3926903251,56,Back,3926903291,233,142,3926903253,285,,,,,,,,,,,,,,,,,f0zbdnxjsfalm8s8whu5vmklx,B. Dunst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487734921,143,45,1,13,54,dpp6fex0mdxsxhdct2qf66x5n,0,74.2,64.7,2022-11-26T13:14:10.292Z,2022-11-26T13:14:11Z,3926903369,233,145,3926903323,56,Center,3926903325,286,,,,,,,,,,,,,,,,,9yzs0w3tjas15ic0o2b51q86h,J. Bayings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487734929,145,3,1,13,54,e8os1xpomlperuedy2f9a9ttu,1,25.8,35.3,2022-11-26T13:14:10.292Z,2022-11-26T13:14:11Z,3926903345,56,Back,3926903347,285,,3926903365,233,143,,,,,,,,,,,,,,,,agdmqurwrf5k6izewj4voxcdl,S. Nüsken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487734931,146,49,1,13,55,e8os1xpomlperuedy2f9a9ttu,1,29,39.8,2022-11-26T13:14:11.097Z,2022-11-26T13:14:11Z,,,,,,,,,,,,,,,,,,,,,,,,,agdmqurwrf5k6izewj4voxcdl,S. Nüsken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487734949,147,1,1,13,55,e8os1xpomlperuedy2f9a9ttu,0,29,39.8,2022-11-26T13:14:11.435Z,2022-11-26T13:14:14Z,3926903447,213,0.5,3926903445,212,14.3,3926903443,141,49.7,3926903439,56,Back,3926903441,140,41.0,,,,,,,,,,agdmqurwrf5k6izewj4voxcdl,S. Nüsken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487734957,144,8,1,13,58,dpp6fex0mdxsxhdct2qf66x5n,1,58.8,58.1,2022-11-26T13:14:14.707Z,2022-11-26T13:14:14Z,3926903471,56,Center,,,,,,,,,,,,,,,,,,,,,,2lsz8g4mvgqvartyjfud90e6t,M. Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487734987,148,1,1,13,59,e8os1xpomlperuedy2f9a9ttu,0,43.1,42.4,2022-11-26T13:14:15.307Z,2022-11-26T13:14:18Z,3926903619,213,0.7,3926903611,56,Center,3926903617,212,26.6,3926903613,140,63.1,3926903615,141,66.4,,,,,,,,,,aji2uaf4qxmbarfhrsbtxmaqd,L. Feiersinger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487734979,145,49,1,14,1,dpp6fex0mdxsxhdct2qf66x5n,1,30.9,39.4,2022-11-26T13:14:17.075Z,2022-11-26T13:14:17Z,,,,,,,,,,,,,,,,,,,,,,,,,dzwhmhd3jlg8yz0ijm6mz2ei1,C. Siems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487735025,146,1,1,14,5,dpp6fex0mdxsxhdct2qf66x5n,1,32.4,33.1,2022-11-26T13:14:21.699Z,2022-11-26T13:14:22Z,3926903869,141,59.1,3926903871,212,17.7,3926903865,56,Back,3926903867,140,31.7,3926903873,213,1.6,,,,,,,,,,dzwhmhd3jlg8yz0ijm6mz2ei1,C. Siems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487735055,147,1,1,14,6,dpp6fex0mdxsxhdct2qf66x5n,1,31.7,59.1,2022-11-26T13:14:22.835Z,2022-11-26T13:14:28Z,3926904067,141,66.4,3926904069,212,9.7,3926904071,213,0.5,3926904065,140,39.6,3926904063,56,Back,,,,,,,,,,1aarhrn1ncv5mi54thh5d045w,C. Fröhlich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487735057,148,4,1,14,11,dpp6fex0mdxsxhdct2qf66x5n,1,35.1,62.8,2022-11-26T13:14:27.251Z,2022-11-26T13:14:30Z,3926904081,152,,3926904075,13,,3926904079,56,Back,3926904077,295,,3926904083,286,,3926904131,233,149,,,,,,,eyqhxpni376pocsunribu1jv9,E. Senß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487735065,149,4,1,14,11,e8os1xpomlperuedy2f9a9ttu,0,64.9,37.2,2022-11-26T13:14:27.252Z,2022-11-26T13:14:30Z,3926904107,295,,3926904113,285,,3926904109,56,Center,3926904111,152,,3926904105,13,,3926904139,233,148,,,,,,,4i37e3q02cbkvlhcq2dsdsr11,L. Prašnikar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487735137,149,1,1,14,23,dpp6fex0mdxsxhdct2qf66x5n,1,33.5,65.7,2022-11-26T13:14:39.171Z,2022-11-26T13:14:40Z,3926904459,141,51.2,3926904453,152,,3926904463,213,4.9,3926904455,56,Back,3926904451,5,,3926904461,212,10.0,3926904457,140,35.0,,,,1aarhrn1ncv5mi54thh5d045w,C. Fröhlich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487735149,150,1,1,14,24,dpp6fex0mdxsxhdct2qf66x5n,1,35,50.6,2022-11-26T13:14:40.820Z,2022-11-26T13:14:42Z,3926904511,141,43.6,3926904509,140,9.8,3926904507,56,Back,3926904515,213,3.3,3926904513,212,26.9,,,,,,,,,,9oq5f3fgf6g9vyc965o35127e,L. Gräwe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487735171,151,1,1,14,26,dpp6fex0mdxsxhdct2qf66x5n,1,9.8,43.6,2022-11-26T13:14:42.675Z,2022-11-26T13:14:45Z,3926904627,141,40.3,3926904621,157,,3926904633,1,,3926904631,213,6.2,3926904625,140,46.2,3926904623,56,Back,3926904629,212,38.3,,,,q4va8vnwzmwtdo6qymq4ywgl,F. Repohl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487735175,152,44,1,14,28,dpp6fex0mdxsxhdct2qf66x5n,1,48.2,41.2,2022-11-26T13:14:44.167Z,2022-11-26T13:15:17Z,3926904639,56,Back,3926905523,233,152,3926904641,285,,,,,,,,,,,,,,,,,9yzs0w3tjas15ic0o2b51q86h,J. Bayings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487735387,152,44,1,14,28,e8os1xpomlperuedy2f9a9ttu,0,51.8,58.8,2022-11-26T13:14:44.168Z,2022-11-26T13:20:28Z,3926905437,56,Center,3926905537,233,152,3926905541,286,,,,,,,,,,,,,,,,,agdmqurwrf5k6izewj4voxcdl,S. Nüsken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487735187,153,1,1,14,29,dpp6fex0mdxsxhdct2qf66x5n,1,46.1,40.1,2022-11-26T13:14:45.956Z,2022-11-26T13:14:47Z,3926904697,56,Center,3926904701,141,55.5,3926904699,140,57.0,3926904703,212,15.5,3926904705,213,0.7,3926904693,3,,3926904695,168,,,,,9yzs0w3tjas15ic0o2b51q86h,J. Bayings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487735213,154,1,1,14,31,dpp6fex0mdxsxhdct2qf66x5n,1,57,55.5,2022-11-26T13:14:47.012Z,2022-11-26T13:14:51Z,3926904821,141,48.1,3926904819,140,58.7,3926904825,213,5.1,3926904823,212,5.3,3926904817,56,Center,,,,,,,,,,gvm839vxy6tkznrtw9mop17u,Ivana Fuso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487735231,155,1,1,14,35,dpp6fex0mdxsxhdct2qf66x5n,1,73.6,61.1,2022-11-26T13:14:51.699Z,2022-11-26T13:15:15Z,3926904891,212,19.3,3926905659,210,15,3926904885,56,Center,3926904889,141,68.4,3926904887,140,91.4,3926905661,154,,3926904893,213,0.3,,,,ed31f3of5iql0onh9uellvtnt,A. Arfaoui,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
2487735235,156,15,1,14,39,dpp6fex0mdxsxhdct2qf66x5n,1,92.2,69.1,2022-11-26T13:14:54.995Z,2022-11-26T13:15:15Z,3926905167,233,150,3926905685,231,52.9,3926905683,230,98.9,3926905673,102,49.6,3926905675,103,20.8,3926904905,22,,3926905663,79,,3926905665,29,,4h4v3c01l7hjkfnnz9ef8i5m1,K. Kögel,3926904907,64,,3926905681,147,3926905667,154,,,3926905679,146,3926905677,328,3926905669,55,155,3926904909,56,3926905163,82,,3926905159,72,,,,,67.0,93.4,Center,
2487735247,150,10,1,14,39,e8os1xpomlperuedy2f9a9ttu,1,6,33.1,2022-11-26T13:14:55.095Z,2022-11-26T13:15:02Z,3926904967,56,Back,3926905181,233,156,3926904965,94,,,,,,,,,,,,,,,,,90j0tep6q5ekv8r9pfwx3fbvt,S.  Kleinherne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487735257,151,6,1,14,39,e8os1xpomlperuedy2f9a9ttu,0,6.9,32,2022-11-26T13:14:55.700Z,2022-11-26T13:20:25Z,3926905015,73,,3926905013,56,Back,3926905045,233,157,,,,,,,,,,,,,,,,90j0tep6q5ekv8r9pfwx3fbvt,S.  Kleinherne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487735243,157,6,1,14,39,dpp6fex0mdxsxhdct2qf66x5n,1,93.1,68,2022-11-26T13:14:55.700Z,2022-11-26T13:14:57Z,3926904951,56,Center,3926905029,233,151,3926904953,73,,,,,,,,,,,,,,,,,4h4v3c01l7hjkfnnz9ef8i5m1,K. Kögel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487735611,158,1,1,15,17,dpp6fex0mdxsxhdct2qf66x5n,0,99.5,99.5,2022-11-26T13:15:33.767Z,2022-11-26T13:15:39Z,3926906731,223,,3926906741,213,4.7,3926906725,2,,3926906729,155,,3926906739,212,31.6,3926906805,233,153,3926906735,140,98.9,3926906733,56,Center,eyqhxpni376pocsunribu1jv9,E. Senß,3926906737,141,53.0,3926906727,6,,,,,,,,,,,,,,,,,,,,,,,,,,
2487735623,153,11,1,15,22,e8os1xpomlperuedy2f9a9ttu,1,3,49.7,2022-11-26T13:15:38.679Z,2022-11-26T13:15:39Z,3926906817,233,158,3926906787,88,,3926906783,56,Back,,,,,,,,,,,,,,,,19widovycdmuk6erzbmwb8mw9,S. Johannes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487735693,154,1,1,15,29,e8os1xpomlperuedy2f9a9ttu,1,7.9,48.2,2022-11-26T13:15:45.195Z,2022-11-26T13:15:48Z,3926907185,141,89.9,3926907191,1,,3926907183,140,22.9,3926907189,213,1.1,3926907187,212,32.4,3926907199,287,,3926907179,123,,3926907181,56,Back,19widovycdmuk6erzbmwb8mw9,S. Johannes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487735705,155,1,1,15,34,e8os1xpomlperuedy2f9a9ttu,0,36.4,89,2022-11-26T13:15:50.930Z,2022-11-26T13:15:54Z,3926907305,212,47.7,3926907303,141,65.2,3926907299,56,Center,3926907309,1,,3926907307,213,5.9,3926907301,140,79.1,3926907297,155,,,,,aji2uaf4qxmbarfhrsbtxmaqd,L. Feiersinger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487735715,159,52,1,15,35,dpp6fex0mdxsxhdct2qf66x5n,1,11.4,42.1,2022-11-26T13:15:51.861Z,2022-11-26T13:16:05Z,,,,,,,,,,,,,,,,,,,,,,,,,q4va8vnwzmwtdo6qymq4ywgl,F. Repohl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487735851,160,80,1,15,54,dpp6fex0mdxsxhdct2qf66x5n,0,13.6,38.2,2022-11-26T13:16:10.086Z,2022-11-26T13:16:10Z,,,,,,,,,,,,,,,,,,,,,,,,,q4va8vnwzmwtdo6qymq4ywgl,F. Repohl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487735871,161,1,1,15,55,dpp6fex0mdxsxhdct2qf66x5n,0,14.1,38.3,2022-11-26T13:16:11.543Z,2022-11-26T13:16:14Z,3926908147,1,,3926908137,56,Back,3926908141,141,81.4,3926908135,155,,3926908143,212,32.6,3926908145,213,1.1,3926908139,140,27.7,,,,q4va8vnwzmwtdo6qymq4ywgl,F. Repohl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487735881,156,1,1,15,59,e8os1xpomlperuedy2f9a9ttu,1,64.4,29.2,2022-11-26T13:16:15.490Z,2022-11-26T13:16:16Z,3926908237,56,Center,3926908243,212,6.5,3926908245,213,0.4,3926908239,140,70.1,3926908241,141,32.8,,,,,,,,,,90j0tep6q5ekv8r9pfwx3fbvt,S.  Kleinherne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487735885,157,49,1,16,0,e8os1xpomlperuedy2f9a9ttu,1,70.1,32.8,2022-11-26T13:16:16.439Z,2022-11-26T13:16:17Z,,,,,,,,,,,,,,,,,,,,,,,,,aji2uaf4qxmbarfhrsbtxmaqd,L. Feiersinger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487735891,158,1,1,16,0,e8os1xpomlperuedy2f9a9ttu,1,70.1,32.8,2022-11-26T13:16:16.615Z,2022-11-26T13:16:19Z,3926908295,56,Right,3926908303,213,5.0,3926908299,141,14.1,3926908301,212,13.5,3926908297,140,74.3,,,,,,,,,,aji2uaf4qxmbarfhrsbtxmaqd,L. Feiersinger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487735895,159,1,1,16,3,e8os1xpomlperuedy2f9a9ttu,0,74.6,14.3,2022-11-26T13:16:19.370Z,2022-11-26T13:16:21Z,3926908321,56,Center,3926908329,213,1.1,3926908325,141,30.0,3926908323,140,79.3,3926908327,212,11.8,,,,,,,,,,90j0tep6q5ekv8r9pfwx3fbvt,S.  Kleinherne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487735897,162,49,1,16,3,dpp6fex0mdxsxhdct2qf66x5n,1,21.5,78.1,2022-11-26T13:16:19.486Z,2022-11-26T13:16:48Z,,,,,,,,,,,,,,,,,,,,,,,,,eyqhxpni376pocsunribu1jv9,E. Senß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487735919,163,1,1,16,3,dpp6fex0mdxsxhdct2qf66x5n,0,21.5,78.1,2022-11-26T13:16:19.678Z,2022-11-26T13:16:47Z,3926908443,141,92.0,3926908445,212,10.0,3926908447,213,1.2,3926908441,140,24.5,3926908439,56,Back,,,,,,,,,,eyqhxpni376pocsunribu1jv9,E. Senß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487735923,164,50,1,16,7,dpp6fex0mdxsxhdct2qf66x5n,1,24.9,88,2022-11-26T13:16:23.849Z,2022-11-26T13:16:27Z,3926908467,56,Back,3926908571,233,160,3926908469,285,,,,,,,,,,,,,,,,,gvm839vxy6tkznrtw9mop17u,Ivana Fuso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487735915,160,7,1,16,7,e8os1xpomlperuedy2f9a9ttu,0,75.1,12,2022-11-26T13:16:23.850Z,2022-11-26T13:16:26Z,3926908413,286,,3926908505,233,164,3926908411,56,Right,,,,,,,,,,,,,,,,90j0tep6q5ekv8r9pfwx3fbvt,S.  Kleinherne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487735949,166,61,1,16,10,dpp6fex0mdxsxhdct2qf66x5n,1,32.6,94.4,2022-11-26T13:16:26.302Z,2022-11-26T13:33:15Z,3926908649,56,Back,,,,,,,,,,,,,,,,,,,,,,gvm839vxy6tkznrtw9mop17u,Ivana Fuso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487735947,165,50,1,16,10,dpp6fex0mdxsxhdct2qf66x5n,1,34.4,89.6,2022-11-26T13:16:26.513Z,2022-11-26T13:16:28Z,3926908655,233,161,3926908659,286,,3926908643,56,Back,,,,,,,,,,,,,,,,gvm839vxy6tkznrtw9mop17u,Ivana Fuso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487735939,161,7,1,16,10,e8os1xpomlperuedy2f9a9ttu,0,65.6,10.4,2022-11-26T13:16:26.514Z,2022-11-26T13:16:28Z,3926908601,285,,3926908651,233,165,3926908599,56,Right,,,,,,,,,,,,,,,,1knjymb11ziv7sq5m1f4tdwwl,S. Doorsoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487735961,162,1,1,16,11,e8os1xpomlperuedy2f9a9ttu,1,66,14,2022-11-26T13:16:27.642Z,2022-11-26T13:16:30Z,3926908689,56,Center,3926908697,213,1.2,3926908695,212,8.8,3926908693,141,26.1,3926908691,140,68.9,,,,,,,,,,1knjymb11ziv7sq5m1f4tdwwl,S. Doorsoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487735965,163,49,1,16,14,e8os1xpomlperuedy2f9a9ttu,1,68.9,26.1,2022-11-26T13:16:30.490Z,2022-11-26T13:16:30Z,,,,,,,,,,,,,,,,,,,,,,,,,agdmqurwrf5k6izewj4voxcdl,S. Nüsken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487735967,164,1,1,16,14,e8os1xpomlperuedy2f9a9ttu,0,68.9,26.1,2022-11-26T13:16:30.538Z,2022-11-26T13:16:32Z,3926908701,56,Right,3926908711,212,15.1,3926908703,140,78.6,3926908717,213,5.5,3926908707,141,9.8,,,,,,,,,,agdmqurwrf5k6izewj4voxcdl,S. Nüsken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487735963,167,49,1,16,14,dpp6fex0mdxsxhdct2qf66x5n,1,24,95.3,2022-11-26T13:16:30.696Z,2022-11-26T13:16:30Z,,,,,,,,,,,,,,,,,,,,,,,,,1asefru50u06hyhmoa7d9qcx5,L. Marti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487735985,168,1,1,16,14,dpp6fex0mdxsxhdct2qf66x5n,1,24,95.3,2022-11-26T13:16:30.935Z,2022-11-26T13:16:33Z,3926908817,141,78.7,3926908815,140,37.3,3926908813,56,Back,3926908819,212,18.0,3926908821,213,5.6,3926908811,155,,,,,,,,1asefru50u06hyhmoa7d9qcx5,L. Marti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487735991,169,1,1,16,17,dpp6fex0mdxsxhdct2qf66x5n,0,37.3,78.7,2022-11-26T13:16:33.431Z,2022-11-26T13:16:34Z,3926908839,56,Back,3926908841,140,37.5,3926908847,213,4.8,3926908843,141,76.1,3926908845,212,1.8,,,,,,,,,,4h4v3c01l7hjkfnnz9ef8i5m1,K. Kögel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487736007,165,61,1,16,19,e8os1xpomlperuedy2f9a9ttu,1,63,28.8,2022-11-26T13:16:35.323Z,2022-11-26T13:16:35Z,3926908909,56,Center,,,,,,,,,,,,,,,,,,,,,,9lubh9wmixrdw0ttdyacul33d,T. Pawollek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487736041,170,1,1,16,19,dpp6fex0mdxsxhdct2qf66x5n,1,34.8,69.7,2022-11-26T13:16:35.670Z,2022-11-26T13:16:39Z,3926909071,56,Back,3926909077,212,14.4,3926909079,213,1.0,3926909073,140,42.0,3926909075,141,87.8,,,,,,,,,,4h4v3c01l7hjkfnnz9ef8i5m1,K. Kögel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487736043,171,50,1,16,23,dpp6fex0mdxsxhdct2qf66x5n,1,60.7,92.4,2022-11-26T13:16:39.224Z,2022-11-26T13:16:43Z,3926909279,233,166,3926909083,56,Left,3926909085,286,,,,,,,,,,,,,,,,,gvm839vxy6tkznrtw9mop17u,Ivana Fuso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487736073,166,7,1,16,23,e8os1xpomlperuedy2f9a9ttu,1,39.3,7.6,2022-11-26T13:16:39.225Z,2022-11-26T13:16:43Z,3926909269,285,,3926909263,167,,3926909275,233,171,3926909267,56,Back,,,,,,,,,,,,,90j0tep6q5ekv8r9pfwx3fbvt,S.  Kleinherne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487736075,167,5,1,16,25,e8os1xpomlperuedy2f9a9ttu,0,42.9,-1.5,2022-11-26T13:16:41.974Z,2022-11-26T13:20:24Z,3926909273,347,,3926909395,233,172,3926909271,56,Back,,,,,,,,,,,,,,,,90j0tep6q5ekv8r9pfwx3fbvt,S.  Kleinherne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487736091,172,5,1,16,25,dpp6fex0mdxsxhdct2qf66x5n,1,57.1,101.5,2022-11-26T13:16:41.974Z,2022-11-26T13:16:46Z,3926909345,347,,3926909343,56,Left,3926909369,233,167,,,,,,,,,,,,,,,,gvm839vxy6tkznrtw9mop17u,Ivana Fuso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487736161,173,1,1,16,42,dpp6fex0mdxsxhdct2qf66x5n,1,58.3,100,2022-11-26T13:16:58.967Z,2022-11-26T13:17:06Z,3926910207,189,,3926909785,56,Left,3926909791,212,7.2,3926909783,107,,3926909789,141,92.6,3926909787,140,62.0,3926909793,213,5.3,,,,1asefru50u06hyhmoa7d9qcx5,L. Marti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487736169,174,1,1,16,43,dpp6fex0mdxsxhdct2qf66x5n,1,62,92.6,2022-11-26T13:16:59.879Z,2022-11-26T13:17:01Z,3926909853,213,3.0,3926909847,140,55.8,3926909849,141,94.2,3926909845,56,Left,3926909851,212,6.6,,,,,,,,,,gvm839vxy6tkznrtw9mop17u,Ivana Fuso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487736175,175,1,1,16,45,dpp6fex0mdxsxhdct2qf66x5n,1,55.8,94.2,2022-11-26T13:17:01.079Z,2022-11-26T13:17:01Z,3926909889,141,87.7,3926909885,56,Left,3926909891,212,6.1,3926909893,213,5.5,3926909887,140,59.8,,,,,,,,,,1asefru50u06hyhmoa7d9qcx5,L. Marti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487736181,176,1,1,16,45,dpp6fex0mdxsxhdct2qf66x5n,1,59.8,87.7,2022-11-26T13:17:01.655Z,2022-11-26T13:17:02Z,3926909923,141,92.7,3926909925,212,4.7,3926909927,213,0.8,3926909921,140,62.9,3926909919,56,Left,,,,,,,,,,eyqhxpni376pocsunribu1jv9,E. Senß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487736201,177,1,1,16,46,dpp6fex0mdxsxhdct2qf66x5n,1,62.9,92.7,2022-11-26T13:17:02.215Z,2022-11-26T13:17:04Z,3926910041,212,7.9,3926910031,56,Left,3926910035,140,55.4,3926910043,213,3.1,3926910039,141,93.6,,,,,,,,,,gvm839vxy6tkznrtw9mop17u,Ivana Fuso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487736231,178,1,1,16,48,dpp6fex0mdxsxhdct2qf66x5n,1,55.4,93.6,2022-11-26T13:17:04.055Z,2022-11-26T13:17:06Z,3926910187,140,32.8,3926910193,213,3.7,3926910185,56,Back,3926910191,212,28.0,3926910189,141,71.8,,,,,,,,,,1asefru50u06hyhmoa7d9qcx5,L. Marti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487736255,179,1,1,16,51,dpp6fex0mdxsxhdct2qf66x5n,1,32,68.7,2022-11-26T13:17:07.559Z,2022-11-26T13:17:09Z,3926910335,140,13.3,3926910343,212,21.9,3926910347,213,3.6,3926910329,56,Back,3926910337,141,54.3,,,,,,,,,,1aarhrn1ncv5mi54thh5d045w,C. Fröhlich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487736297,180,1,1,16,53,dpp6fex0mdxsxhdct2qf66x5n,1,13.3,54.3,2022-11-26T13:17:09.255Z,2022-11-26T13:17:14Z,3926910605,212,18.1,3926910603,141,77.9,3926910599,56,Back,3926910609,213,1.1,3926910601,140,21.3,,,,,,,,,,q4va8vnwzmwtdo6qymq4ywgl,F. Repohl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487736343,181,1,1,16,58,dpp6fex0mdxsxhdct2qf66x5n,1,32.9,84.4,2022-11-26T13:17:14.568Z,2022-11-26T13:17:21Z,3926910835,212,8.3,3926910833,141,94.8,3926910829,56,Back,3926910837,213,1.0,3926910831,140,37.0,,,,,,,,,,1aarhrn1ncv5mi54thh5d045w,C. Fröhlich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
