id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,assist,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2461809431,16,7,1,1,13,4e5523it4v7s6kkakelbj9si5,0,29.6,94.4,2022-09-18T11:01:54.396Z,2022-09-18T11:01:58Z,3789840717,56,Back,3789840727,233,18,3789840721,285,,,,,,,,,,,,,,,,,6089nfwh31ha73pl7vlla75cl,S. Puntigam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461809405,19,61,1,1,15,eyecbfb1ur2104bhhwazhvrf,1,71.6,5.9,2022-09-18T11:01:56.034Z,2022-09-18T11:01:56Z,3789840551,56,Right,,,,,,,,,,,,,,,,,,,,,,epdlb32r151kz861mljb1rs9h,F. Harsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461809463,17,1,1,1,17,4e5523it4v7s6kkakelbj9si5,1,30.8,95.6,2022-09-18T11:01:58.480Z,2022-09-18T11:02:08Z,3789840831,140,32.8,3789840837,213,0.8,3789840835,212,2.9,3789840829,56,Back,3789840833,141,98.6,,,,,,,,,,41ojypiz2yg51sriq9sfreh1x,W. Zawistowska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461809465,18,61,1,1,18,4e5523it4v7s6kkakelbj9si5,0,32.8,99.2,2022-09-18T11:01:59.079Z,2022-09-18T11:02:12Z,3789840843,56,Back,,,,,,,,,,,,,,,,,,,,,,6089nfwh31ha73pl7vlla75cl,S. Puntigam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461809473,19,5,1,1,19,4e5523it4v7s6kkakelbj9si5,0,34.2,101.6,2022-09-18T11:01:59.880Z,2022-09-18T11:02:15Z,3789840917,233,20,3789840875,56,Back,3789840879,347,,,,,,,,,,,,,,,,,6089nfwh31ha73pl7vlla75cl,S. Puntigam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461809457,20,5,1,1,19,eyecbfb1ur2104bhhwazhvrf,1,65.8,-1.6,2022-09-18T11:01:59.880Z,2022-09-18T11:51:21Z,3789840795,56,Right,3789840799,347,,3789840905,233,19,,,,,,,,,,,,,,,,epdlb32r151kz861mljb1rs9h,F. Harsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461809499,21,1,1,1,21,eyecbfb1ur2104bhhwazhvrf,1,64.3,0,2022-09-18T11:02:01.667Z,2022-09-18T11:02:06Z,3789841005,212,16.0,3789840999,56,Right,3789841007,213,0.7,3789841001,140,75.5,3789841003,141,15.5,3789840997,107,,,,,,,,6aym6t1mr1xzv5pxvbtbn6hgp,E. Memeti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461809515,22,1,1,1,25,eyecbfb1ur2104bhhwazhvrf,0,75.3,14.9,2022-09-18T11:02:05.947Z,2022-09-18T11:02:07Z,3789841087,212,26.6,3789841081,56,Right,3789841085,141,14.7,3789841089,213,6.3,3789841083,140,100.0,,,,,,,,,,1l4s1w66pir9xk79jp78bxnmx,S. Linder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461809753,20,5,1,1,26,4e5523it4v7s6kkakelbj9si5,1,-0.9,85.8,2022-09-18T11:02:06.966Z,2022-09-18T11:51:21Z,3789842157,346,,3789842155,56,Back,3790018073,233,23,,,,,,,,,,,,,,,,6089nfwh31ha73pl7vlla75cl,S. Puntigam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461809519,23,5,1,1,26,eyecbfb1ur2104bhhwazhvrf,0,100.9,14.2,2022-09-18T11:02:06.966Z,2022-09-18T11:51:22Z,3789841101,56,Right,3789841103,346,,3790018111,233,20,,,,,,,,,,,,,,,,1l4s1w66pir9xk79jp78bxnmx,S. Linder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461809865,21,1,1,1,49,4e5523it4v7s6kkakelbj9si5,1,5.2,55.5,2022-09-18T11:02:30.336Z,2022-09-18T11:02:37Z,3789842739,140,10.2,3789842743,212,29.4,3789842749,237,,3789842735,124,,3789842741,141,12.9,3789842737,56,Back,3789842745,213,4.9,,,,a10v8s11xcdsyspqnyhtfipjp,M. Klett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461809901,22,1,1,1,56,4e5523it4v7s6kkakelbj9si5,1,13.5,15,2022-09-18T11:02:37.264Z,2022-09-18T11:02:40Z,3789842915,141,44.8,3789842917,212,20.8,3789842911,56,Back,3789842919,213,1.8,3789842913,140,9.1,,,,,,,,,,aa257iqvul1ksok2v3ouoe86h,C. Degen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461809989,23,1,1,1,59,4e5523it4v7s6kkakelbj9si5,1,9,48.8,2022-09-18T11:02:40.096Z,2022-09-18T11:02:47Z,3789843317,212,14.2,3789843311,56,Back,3789843315,141,67.5,3789843319,213,1.1,3789843313,140,15.1,,,,,,,,,,a10v8s11xcdsyspqnyhtfipjp,M. Klett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461809995,24,1,1,2,6,4e5523it4v7s6kkakelbj9si5,0,37,80.8,2022-09-18T11:02:47.136Z,2022-09-18T11:02:48Z,3789843339,140,57.7,3789843341,141,88.9,3789843345,213,0.2,3789843343,212,22.4,3789843337,56,Left,,,,,,,,,,dtz4c9bzealdegjsgvdoac6ad,M. Moorrees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461810017,24,49,1,2,11,eyecbfb1ur2104bhhwazhvrf,1,54,5.6,2022-09-18T11:02:52.227Z,2022-09-18T11:02:52Z,,,,,,,,,,,,,,,,,,,,,,,,,6aym6t1mr1xzv5pxvbtbn6hgp,E. Memeti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461810051,25,1,1,2,11,eyecbfb1ur2104bhhwazhvrf,1,54,5.6,2022-09-18T11:02:52.411Z,2022-09-18T11:02:54Z,3789843579,56,Right,3789843583,141,4.4,3789843585,212,14.1,3789843581,140,67.4,3789843587,213,6.2,,,,,,,,,,6aym6t1mr1xzv5pxvbtbn6hgp,E. Memeti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461810057,26,4,1,2,13,eyecbfb1ur2104bhhwazhvrf,1,69.4,6,2022-09-18T11:02:53.916Z,2022-09-18T11:46:28Z,3789999423,233,25,3789843609,152,,3789843611,265,,3789843605,56,Right,3789843613,286,,3789843601,13,,,,,,,,1lafqq1ic48v5500r8b0uprdh,J. Hickelsberger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461810115,25,4,1,2,13,4e5523it4v7s6kkakelbj9si5,0,30.6,94,2022-09-18T11:02:53.917Z,2022-09-18T11:46:28Z,3789843807,13,,3789843815,285,,3789843813,265,,3789999429,233,26,3789843809,56,Back,3789843811,152,,,,,,,,dtz4c9bzealdegjsgvdoac6ad,M. Moorrees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461810229,27,1,1,2,22,eyecbfb1ur2104bhhwazhvrf,1,65.2,2.8,2022-09-18T11:03:03.107Z,2022-09-18T11:03:06Z,3789844339,5,,3789844351,213,2.0,3789844349,212,17.5,3789844343,56,Center,3789844341,152,,3789844347,141,26.7,3789844345,140,59.0,,,,d32rm12ddel0p93luuh5fq9cl,F. Dongus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461810239,28,1,1,2,25,eyecbfb1ur2104bhhwazhvrf,1,59,26.7,2022-09-18T11:03:06.539Z,2022-09-18T11:03:07Z,3789844397,212,25.3,3789844391,56,Back,3789844393,140,46.1,3789844399,213,2.1,3789844395,141,58.1,,,,,,,,,,8ifhj2h1m7rt84i4bxksnmgnp,I. Hartig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461810309,29,1,1,2,26,eyecbfb1ur2104bhhwazhvrf,1,47,57.9,2022-09-18T11:03:07.451Z,2022-09-18T11:03:12Z,3789844715,140,61.8,3789844721,213,1.0,3789844719,212,27.7,3789844713,56,Left,3789844717,141,91.7,,,,,,,,,,25ord6k6oglqdzt77nrs19e5l,J. Feldkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461810313,30,3,1,2,31,eyecbfb1ur2104bhhwazhvrf,0,56.6,74,2022-09-18T11:03:12.367Z,2022-09-18T11:04:08Z,3789847627,233,28,3789844735,56,Center,3789844737,286,,,,,,,,,,,,,,,,,1abadnoiq5hbwpfzzyvho4vkl,K. Naschenweng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461810791,28,7,1,2,31,4e5523it4v7s6kkakelbj9si5,1,43.4,26,2022-09-18T11:03:12.368Z,2022-09-18T11:04:10Z,3789847065,285,,3789847063,56,Back,3789847603,233,30,,,,,,,,,,,,,,,,aa257iqvul1ksok2v3ouoe86h,C. Degen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461810357,26,49,1,2,35,4e5523it4v7s6kkakelbj9si5,1,42.9,11.7,2022-09-18T11:03:16.222Z,2022-09-18T11:03:16Z,,,,,,,,,,,,,,,,,,,,,,,,,35899uqibespufub1v01dwrmd,J. Beuschlein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461810425,27,1,1,2,38,4e5523it4v7s6kkakelbj9si5,0,64.3,25.6,2022-09-18T11:03:19.134Z,2022-09-18T11:03:22Z,3789845293,140,96.5,3789845299,213,6.2,3789845301,1,,3789845295,141,23.1,3789845297,212,33.9,3789845291,56,Center,,,,,,,35899uqibespufub1v01dwrmd,J. Beuschlein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461810437,31,49,1,2,42,eyecbfb1ur2104bhhwazhvrf,1,3.5,75.3,2022-09-18T11:03:23.163Z,2022-09-18T11:03:23Z,,,,,,,,,,,,,,,,,,,,,,,,,46yjl6a3rr1djzc4qu6etlrai,L. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461810545,32,1,1,2,45,eyecbfb1ur2104bhhwazhvrf,1,9,69.6,2022-09-18T11:03:25.884Z,2022-09-18T11:03:33Z,3789845855,56,Back,3789845857,140,20.3,3789845865,213,0.9,3789845853,123,,3789845859,141,90.2,3789845861,212,18.4,,,,,,,46yjl6a3rr1djzc4qu6etlrai,L. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461810597,33,1,1,2,52,eyecbfb1ur2104bhhwazhvrf,1,37.7,80.5,2022-09-18T11:03:33.091Z,2022-09-18T11:03:37Z,3789846081,56,Back,3789846087,212,10.2,3789846089,213,2.0,3789846083,140,34.1,3789846085,141,94.4,,,,,,,,,,25ord6k6oglqdzt77nrs19e5l,J. Feldkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
