id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/10/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2548591183,108,1,1,10,26,6yhza3xbfafj5c9897mbkbudn,1,27.5,76.4,2023-05-14T11:11:25.660Z,2023-05-14T11:11:27Z,4276932569,213,0.8,4276932561,56,Back,4276932567,212,17.1,4276932563,140,39.3,4276932565,141,93.8,,,,,,,,,,8aibvmivjl0icinhglit7ltqt,K. Fellhauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548591203,109,1,1,10,27,6yhza3xbfafj5c9897mbkbudn,1,39.3,93.8,2023-05-14T11:11:26.685Z,2023-05-14T11:11:29Z,4276932685,141,80.5,4276932683,140,27.6,4276932681,56,Back,4276932687,212,15.3,4276932689,213,3.8,,,,,,,,,,e6a4lxx6og97jg9qv4lplfo4p,M. Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548591231,110,1,1,10,29,6yhza3xbfafj5c9897mbkbudn,1,27.1,82.4,2023-05-14T11:11:29.085Z,2023-05-14T11:11:33Z,4276932889,56,Back,4276932899,213,3.9,4276932897,212,25.1,4276932891,140,9.1,4276932893,141,58.2,,,,,,,,,,8aibvmivjl0icinhglit7ltqt,K. Fellhauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548591317,111,1,1,10,33,6yhza3xbfafj5c9897mbkbudn,1,14.7,54.5,2023-05-14T11:11:33.053Z,2023-05-14T11:11:40Z,4276933399,213,1.1,4276933391,56,Back,4276933397,212,24.6,4276933395,141,86.9,4276933393,140,25.2,,,,,,,,,,ango7gke2apqzfzsugq6983it,L. Nuding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548591331,112,1,1,10,40,6yhza3xbfafj5c9897mbkbudn,1,43.1,90.3,2023-05-14T11:11:40.317Z,2023-05-14T11:11:42Z,4276933487,141,71.4,4276933491,213,4.4,4276933489,212,13.4,4276933485,140,39.5,4276933483,56,Back,,,,,,,,,,8aibvmivjl0icinhglit7ltqt,K. Fellhauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548591357,113,1,1,10,42,6yhza3xbfafj5c9897mbkbudn,1,39.5,71.4,2023-05-14T11:11:42.445Z,2023-05-14T11:11:45Z,4276933665,56,Back,4276933671,212,19.3,4276933673,213,5.2,4276933669,141,46.9,4276933667,140,48.7,,,,,,,,,,c2w5fyxoq2xw8xm6asrn17x7t,M. Felde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548591419,114,1,1,10,45,6yhza3xbfafj5c9897mbkbudn,1,55.6,40.7,2023-05-14T11:11:45.485Z,2023-05-14T11:11:51Z,4276934081,141,21.2,4276934085,213,5.5,4276934079,140,69.1,4276934077,56,Center,4276934083,212,19.4,,,,,,,,,,dqaq4g6ls8bl56rpd3irjt6fp,H. Kayikçi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548591469,115,1,1,10,51,6yhza3xbfafj5c9897mbkbudn,1,79.2,24.3,2023-05-14T11:11:51.469Z,2023-05-14T11:53:17Z,4276934343,140,91.9,4276934345,141,19.8,4276934347,212,13.7,4276934341,56,Right,4276934349,213,6.1,,,,,,,,,,b4g5db74cenrnd0tr3ptxo89h,J. Steinert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548591473,116,1,1,10,53,6yhza3xbfafj5c9897mbkbudn,0,91.9,19.8,2023-05-14T11:11:52.765Z,2023-05-14T11:38:21Z,4276934379,140,100.0,4276934371,155,,4276934383,141,48.4,4276934391,213,1.1,4276934387,212,21.9,4276934375,56,Center,4276934367,2,,,,,8aibvmivjl0icinhglit7ltqt,K. Fellhauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548591463,85,5,1,10,54,bax97wqmyvdu4xygi7wzcvdzd,1,-1.4,56.1,2023-05-14T11:11:54.296Z,2023-05-14T11:11:56Z,4276934319,346,,4276934317,56,Back,4276934421,233,117,,,,,,,,,,,,,,,,d11imdjqgfg7c0vo1te98rvv8,P. Flach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548591483,117,5,1,10,54,6yhza3xbfafj5c9897mbkbudn,0,101.4,43.9,2023-05-14T11:11:54.296Z,2023-05-14T11:14:38Z,4276934415,346,,4276934425,233,85,4276934413,56,Center,,,,,,,,,,,,,,,,8aibvmivjl0icinhglit7ltqt,K. Fellhauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548591685,86,1,1,11,12,bax97wqmyvdu4xygi7wzcvdzd,1,4.9,50.4,2023-05-14T11:12:11.943Z,2023-05-14T11:12:15Z,4276935549,141,27.1,4276935543,124,,4276935553,213,5.2,4276935545,56,Back,4276935551,212,17.7,4276935547,140,12.4,4276935557,237,,,,,biomno1rhjrnhw59fs2yisktm,E. Mahmutovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548591713,87,1,1,11,15,bax97wqmyvdu4xygi7wzcvdzd,1,17.4,26.2,2023-05-14T11:12:15.448Z,2023-05-14T11:12:18Z,4276935673,56,Back,4276935681,141,46.7,4276935689,213,2.2,4276935677,140,7.1,4276935685,212,17.6,,,,,,,,,,c45vx4712w32k3ttlgoijkhuy,V. Fürst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548591769,88,1,1,11,18,bax97wqmyvdu4xygi7wzcvdzd,1,5,49.6,2023-05-14T11:12:18.503Z,2023-05-14T11:12:23Z,4276935983,140,13.3,4276935985,141,64.3,4276935987,212,13.3,4276935981,56,Back,4276935989,213,0.9,,,,,,,,,,biomno1rhjrnhw59fs2yisktm,E. Mahmutovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548591811,89,1,1,11,23,bax97wqmyvdu4xygi7wzcvdzd,1,28.5,68.4,2023-05-14T11:12:23.512Z,2023-05-14T11:12:26Z,4276936201,56,Back,4276936207,212,19.1,4276936205,141,57.5,4276936203,140,11.7,4276936209,213,3.5,,,,,,,,,,d11imdjqgfg7c0vo1te98rvv8,P. Flach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548591895,90,1,1,11,26,bax97wqmyvdu4xygi7wzcvdzd,1,8.5,54.5,2023-05-14T11:12:26.199Z,2023-05-14T11:12:32Z,4276936685,56,Back,4276936693,141,31.3,4276936689,140,13.9,4276936697,212,16.8,4276936703,213,5.1,,,,,,,,,,biomno1rhjrnhw59fs2yisktm,E. Mahmutovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548591955,91,1,1,11,32,bax97wqmyvdu4xygi7wzcvdzd,0,27.9,9.4,2023-05-14T11:12:32.633Z,2023-05-14T11:12:38Z,4276937051,56,Right,4276937057,212,54.0,4276937055,141,0.0,4276937053,140,78.8,4276937059,213,6.1,4276937049,157,,4276937061,1,,,,,c45vx4712w32k3ttlgoijkhuy,V. Fürst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548591961,92,5,1,11,36,bax97wqmyvdu4xygi7wzcvdzd,0,78.5,-2,2023-05-14T11:12:35.759Z,2023-05-14T11:14:38Z,4276937085,347,,4276937079,56,Right,4276937895,233,118,,,,,,,,,,,,,,,,c45vx4712w32k3ttlgoijkhuy,V. Fürst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548592105,118,5,1,11,36,6yhza3xbfafj5c9897mbkbudn,1,21.5,102,2023-05-14T11:12:35.759Z,2023-05-14T11:12:52Z,4276937861,347,,4276937875,233,92,4276937859,56,Back,,,,,,,,,,,,,,,,5rcmpmxeny97slsu826vmwh61,L. Kolb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548592153,119,1,1,11,52,6yhza3xbfafj5c9897mbkbudn,1,21.8,100,2023-05-14T11:12:51.694Z,2023-05-14T11:12:55Z,4276938125,141,93.0,4276938111,107,,4276938121,140,34.0,4276938117,56,Back,4276938127,212,14.2,4276938129,213,5.8,,,,,,,e6a4lxx6og97jg9qv4lplfo4p,M. Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548592159,120,50,1,11,55,6yhza3xbfafj5c9897mbkbudn,1,34.8,89.6,2023-05-14T11:12:55.263Z,2023-05-14T11:13:01Z,4276938523,233,93,4276938485,286,,4276938151,56,Back,,,,,,,,,,,,,,,,c2w5fyxoq2xw8xm6asrn17x7t,M. Felde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548592199,93,7,1,11,55,bax97wqmyvdu4xygi7wzcvdzd,0,65.2,10.4,2023-05-14T11:12:55.264Z,2023-05-14T11:13:00Z,4276938369,56,Right,4276938505,233,120,4276938371,285,,,,,,,,,,,,,,,,,4trepwlcclo2elj3epyrs0ep6,M. Günster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548592185,121,1,1,11,56,6yhza3xbfafj5c9897mbkbudn,0,30.1,91.1,2023-05-14T11:12:56.590Z,2023-05-14T11:12:57Z,4276938307,212,15.1,4276938301,56,Back,4276938299,157,,4276938303,140,40.4,4276938305,141,75.6,4276938311,1,,4276938309,213,5.5,,,,e6a4lxx6og97jg9qv4lplfo4p,M. Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548592235,94,49,1,12,2,bax97wqmyvdu4xygi7wzcvdzd,1,57.2,26.8,2023-05-14T11:13:01.850Z,2023-05-14T11:13:01Z,,,,,,,,,,,,,,,,,,,,,,,,,ac6txr5931brb1tib9d92ok8a,S. Vobian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548592265,95,1,1,12,2,bax97wqmyvdu4xygi7wzcvdzd,1,57.5,27.9,2023-05-14T11:13:02.137Z,2023-05-14T11:13:04Z,4276938703,140,34.2,4276938705,141,55.1,4276938701,56,Back,4276938707,212,30.7,4276938709,213,2.5,,,,,,,,,,ac6txr5931brb1tib9d92ok8a,S. Vobian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548592309,96,1,1,12,4,bax97wqmyvdu4xygi7wzcvdzd,1,34.2,55.1,2023-05-14T11:13:04.154Z,2023-05-14T11:13:07Z,4276938915,212,30.6,4276938913,141,78.5,4276938911,140,59.1,4276938909,56,Center,4276938917,213,0.5,,,,,,,,,,d11imdjqgfg7c0vo1te98rvv8,P. Flach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548592395,97,1,1,12,7,bax97wqmyvdu4xygi7wzcvdzd,0,64.2,79.7,2023-05-14T11:13:07.626Z,2023-05-14T11:13:13Z,4276939319,155,,4276939329,213,5.5,4276939331,1,,4276939323,140,85.8,4276939325,141,43.9,4276939321,56,Center,4276939327,212,33.3,,,,b9gxo2rldtuz9mi8lzgnm0mxg,K. Parcell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548592379,123,44,1,12,8,6yhza3xbfafj5c9897mbkbudn,1,13,56.7,2023-05-14T11:13:08.246Z,2023-05-14T11:14:24Z,4276941311,233,98,4276939251,56,Back,4276939255,285,,,,,,,,,,,,,,,,,8aibvmivjl0icinhglit7ltqt,K. Fellhauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548592399,98,44,1,12,8,bax97wqmyvdu4xygi7wzcvdzd,0,87,43.3,2023-05-14T11:13:08.247Z,2023-05-14T11:14:27Z,4276939355,56,Center,4276939357,286,,4276941343,233,123,,,,,,,,,,,,,,,,4trepwlcclo2elj3epyrs0ep6,M. Günster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548592347,122,12,1,12,9,6yhza3xbfafj5c9897mbkbudn,1,12.7,54.2,2023-05-14T11:13:09.422Z,2023-05-14T11:13:49Z,4276939089,56,Back,4276939095,212,13.5,4276939093,141,67.5,4276939097,213,0.7,4276939091,140,22.3,4276939147,15,,,,,,,,8aibvmivjl0icinhglit7ltqt,K. Fellhauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548592417,99,1,1,12,12,bax97wqmyvdu4xygi7wzcvdzd,0,78.8,33.6,2023-05-14T11:13:12.361Z,2023-05-14T11:38:31Z,4276939445,56,Center,4276939453,213,0.6,4276939449,141,41.3,4276939451,212,9.4,4276939447,140,86.2,,,,,,,,,,2b6315hlohr62lm3xzz5qidey,A. Halverkamps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548592459,124,1,1,12,13,6yhza3xbfafj5c9897mbkbudn,1,18.2,53.6,2023-05-14T11:13:13.229Z,2023-05-14T11:13:18Z,4276939689,140,29.9,4276939685,157,,4276939695,213,5.8,4276939693,212,13.9,4276939691,141,43.9,4276939687,56,Back,4276939697,1,,,,,e6a4lxx6og97jg9qv4lplfo4p,M. Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548592467,125,1,1,12,17,6yhza3xbfafj5c9897mbkbudn,0,31.4,45.7,2023-05-14T11:13:16.967Z,2023-05-14T11:38:35Z,4276939747,213,1.1,4276939741,140,38.5,4276939737,3,,4276939743,141,69.7,4276939739,56,Back,4276939745,212,17.9,,,,,,,5rcmpmxeny97slsu826vmwh61,L. Kolb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548592473,100,1,1,12,18,bax97wqmyvdu4xygi7wzcvdzd,1,60.3,28.9,2023-05-14T11:13:17.914Z,2023-05-14T11:13:19Z,4276939781,56,Right,4276939787,212,12.0,4276939785,141,11.3,4276939783,140,59.5,4276939789,213,4.6,4276939779,3,,,,,,,,4trepwlcclo2elj3epyrs0ep6,M. Günster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548592519,101,1,1,12,19,bax97wqmyvdu4xygi7wzcvdzd,1,59.5,11.4,2023-05-14T11:13:19.433Z,2023-05-14T11:13:23Z,4276939975,140,61.5,4276939981,213,1.4,4276939973,56,Center,4276939977,141,29.8,4276939979,212,12.7,,,,,,,,,,mx0xcrbamcrs77w7socdzv11,S. Freutel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548592557,102,1,1,12,23,bax97wqmyvdu4xygi7wzcvdzd,1,57.5,22.8,2023-05-14T11:13:23.177Z,2023-05-14T11:13:26Z,4276940199,213,3.2,4276940197,212,19.8,4276940191,56,Back,4276940195,141,21.2,4276940193,140,38.7,,,,,,,,,,4trepwlcclo2elj3epyrs0ep6,M. Günster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548592591,103,1,1,12,27,bax97wqmyvdu4xygi7wzcvdzd,0,40.8,20.9,2023-05-14T11:13:26.810Z,2023-05-14T11:13:28Z,4276940383,141,42.5,4276940385,212,43.8,4276940377,157,,4276940387,213,0.3,4276940381,140,80.1,4276940379,56,Center,4276940389,1,,,,,c45vx4712w32k3ttlgoijkhuy,V. Fürst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548592613,126,1,1,12,29,6yhza3xbfafj5c9897mbkbudn,0,20.5,59.4,2023-05-14T11:13:29.502Z,2023-05-14T11:13:30Z,4276940469,3,,4276940479,213,0.7,4276940473,140,31.4,4276940475,141,74.1,4276940471,56,Back,4276940477,212,15.2,,,,,,,5sycg0t0w11j4vm43arm93v1l,S. Steuerwald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548592699,104,1,1,12,32,bax97wqmyvdu4xygi7wzcvdzd,1,62.5,21,2023-05-14T11:13:32.474Z,2023-05-14T11:13:35Z,4276940865,140,80.0,4276940871,213,5.9,4276940863,56,Right,4276940867,141,10.6,4276940861,3,,4276940869,212,19.7,,,,,,,4trepwlcclo2elj3epyrs0ep6,M. Günster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548592707,105,1,1,12,35,bax97wqmyvdu4xygi7wzcvdzd,0,88.6,7.1,2023-05-14T11:13:35.306Z,2023-05-14T11:13:36Z,4276940895,2,,4276940897,155,,4276940937,236,,4276940901,140,88.5,4276940907,213,1.6,4276940905,212,8.4,4276940939,233,127,4276940903,141,19.4,mx0xcrbamcrs77w7socdzv11,S. Freutel,,4276940943,286,,4276940899,56,Right,,,,,,,,,,,,,,,,,,,,,,,
2548592703,127,12,1,12,35,6yhza3xbfafj5c9897mbkbudn,1,17.3,88.1,2023-05-14T11:13:35.406Z,2023-05-14T11:13:36Z,4276940883,185,,4276940885,56,Back,4276940961,233,105,,,,,,,,,,,,,,,,c2w5fyxoq2xw8xm6asrn17x7t,M. Felde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548592743,106,5,1,12,37,bax97wqmyvdu4xygi7wzcvdzd,1,92.6,-1.7,2023-05-14T11:13:37.328Z,2023-05-14T11:14:39Z,4276941125,347,,4276941123,56,Right,4276944669,233,128,,,,,,,,,,,,,,,,mx0xcrbamcrs77w7socdzv11,S. Freutel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548592783,128,5,1,12,37,6yhza3xbfafj5c9897mbkbudn,0,7.4,101.7,2023-05-14T11:13:37.328Z,2023-05-14T11:14:36Z,4276944685,233,106,4276941275,347,,4276941273,56,Back,,,,,,,,,,,,,,,,c2w5fyxoq2xw8xm6asrn17x7t,M. Felde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548592917,107,1,1,12,52,bax97wqmyvdu4xygi7wzcvdzd,1,94.7,0,2023-05-14T11:13:52.141Z,2023-05-14T11:13:54Z,4276942065,1,,4276942059,212,21.6,4276942061,213,2.0,4276942057,141,26.7,4276942051,107,,4276942053,56,Center,4276942055,140,85.4,,,,mx0xcrbamcrs77w7socdzv11,S. Freutel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548592931,108,1,1,12,54,bax97wqmyvdu4xygi7wzcvdzd,0,85.4,26.7,2023-05-14T11:13:53.866Z,2023-05-14T11:13:55Z,4276942135,141,19.8,4276942127,56,Right,4276942133,140,86.9,4276942137,212,4.9,4276942219,233,129,4276942223,286,,4276942139,213,5.0,4276942217,236,,380wlef6rk03khlb0t5elb04q,M. Cin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548592941,129,74,1,12,54,6yhza3xbfafj5c9897mbkbudn,1,15,72.3,2023-05-14T11:13:53.867Z,2023-05-14T11:26:55Z,4276942197,285,,4276942195,56,Back,4276942253,233,108,,,,,,,,,,,,,,,,dqaq4g6ls8bl56rpd3irjt6fp,H. Kayikçi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548593017,109,1,1,12,56,bax97wqmyvdu4xygi7wzcvdzd,0,91.4,5.9,2023-05-14T11:13:55.867Z,2023-05-14T11:14:03Z,4276942607,56,Center,4276942603,2,,4276942605,155,,4276942617,1,,4276942611,141,56.3,4276942609,140,89.9,4276942613,212,34.3,4276942615,213,1.6,mx0xcrbamcrs77w7socdzv11,S. Freutel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548593019,110,44,1,12,59,bax97wqmyvdu4xygi7wzcvdzd,1,88.6,52.7,2023-05-14T11:13:59.070Z,2023-05-14T11:14:06Z,4276942725,233,130,4276942625,56,Center,4276942627,286,,,,,,,,,,,,,,,,,aemsodynsywxzi5m7czbenob9,Y. Zielinski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548592981,130,44,1,12,59,6yhza3xbfafj5c9897mbkbudn,0,11.4,47.3,2023-05-14T11:13:59.071Z,2023-05-14T11:14:06Z,4276942417,285,,4276942753,233,110,4276942415,56,Back,,,,,,,,,,,,,,,,32ofctw7kn3l8eucrhku63dg5,L. Karl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548593005,131,49,1,13,1,6yhza3xbfafj5c9897mbkbudn,1,12.1,38.2,2023-05-14T11:14:01.199Z,2023-05-14T11:14:01Z,,,,,,,,,,,,,,,,,,,,,,,,,32ofctw7kn3l8eucrhku63dg5,L. Karl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548593025,111,61,1,13,4,bax97wqmyvdu4xygi7wzcvdzd,0,88.9,57.8,2023-05-14T11:14:04.043Z,2023-05-14T11:14:04Z,4276942651,56,Center,,,,,,,,,,,,,,,,,,,,,,aemsodynsywxzi5m7czbenob9,Y. Zielinski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548593061,132,1,1,13,6,6yhza3xbfafj5c9897mbkbudn,1,10,6.5,2023-05-14T11:14:06.351Z,2023-05-14T11:14:09Z,4276942861,1,,4276942859,213,0.4,4276942849,157,,4276942853,140,39.5,4276942855,141,26.4,4276942851,56,Back,4276942857,212,33.8,,,,32ofctw7kn3l8eucrhku63dg5,L. Karl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548593093,133,1,1,13,9,6yhza3xbfafj5c9897mbkbudn,1,38.1,26.2,2023-05-14T11:14:09.054Z,2023-05-14T11:14:11Z,4276943029,212,8.2,4276943023,56,Back,4276943031,213,1.1,4276943025,140,41.8,4276943027,141,36.9,,,,,,,,,,dqaq4g6ls8bl56rpd3irjt6fp,H. Kayikçi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548593117,134,1,1,13,12,6yhza3xbfafj5c9897mbkbudn,0,44.7,35.2,2023-05-14T11:14:11.647Z,2023-05-14T11:14:13Z,4276943175,213,1.0,4276943173,212,21.9,4276943169,140,56.2,4276943167,56,Center,4276943171,141,62.1,,,,,,,,,,c2w5fyxoq2xw8xm6asrn17x7t,M. Felde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548593127,112,49,1,13,14,bax97wqmyvdu4xygi7wzcvdzd,1,42,34.2,2023-05-14T11:14:14.171Z,2023-05-14T11:14:14Z,,,,,,,,,,,,,,,,,,,,,,,,,mx0xcrbamcrs77w7socdzv11,S. Freutel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548593199,113,1,1,13,14,bax97wqmyvdu4xygi7wzcvdzd,1,39.2,36.1,2023-05-14T11:14:14.474Z,2023-05-14T11:14:19Z,4276943577,213,2.2,4276943571,140,28.8,4276943575,212,17.9,4276943573,141,56.9,4276943569,56,Back,,,,,,,,,,mx0xcrbamcrs77w7socdzv11,S. Freutel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548593251,114,1,1,13,19,bax97wqmyvdu4xygi7wzcvdzd,1,33.6,58.4,2023-05-14T11:14:19.195Z,2023-05-14T11:51:28Z,4276943931,141,37.7,4276943935,213,5.0,4276943927,56,Back,4276943933,212,14.7,4276943929,140,37.5,,,,,,,,,,biomno1rhjrnhw59fs2yisktm,E. Mahmutovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548593275,115,1,1,13,24,bax97wqmyvdu4xygi7wzcvdzd,1,31.5,30.1,2023-05-14T11:14:23.739Z,2023-05-14T11:14:26Z,4276944069,213,1.0,4276944065,141,47.6,4276944063,140,39.6,4276944061,56,Back,4276944067,212,14.6,,,,,,,,,,c45vx4712w32k3ttlgoijkhuy,V. Fürst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548593319,116,1,1,13,26,bax97wqmyvdu4xygi7wzcvdzd,1,43.1,61.1,2023-05-14T11:14:26.347Z,2023-05-14T11:14:31Z,4276944319,141,88.1,4276944315,56,Back,4276944323,213,1.5,4276944317,140,43.9,4276944321,212,18.4,,,,,,,,,,4trepwlcclo2elj3epyrs0ep6,M. Günster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548593333,117,1,1,13,31,bax97wqmyvdu4xygi7wzcvdzd,1,43.9,88.4,2023-05-14T11:14:31.371Z,2023-05-14T11:14:32Z,4276944413,212,16.9,4276944415,213,4.0,4276944409,140,33.7,4276944411,141,69.1,4276944407,56,Back,,,,,,,,,,b9gxo2rldtuz9mi8lzgnm0mxg,K. Parcell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548593381,118,1,1,13,32,bax97wqmyvdu4xygi7wzcvdzd,1,34,69.6,2023-05-14T11:14:32.380Z,2023-05-14T11:14:36Z,4276944701,141,23.9,4276944699,140,31.0,4276944705,213,4.6,4276944697,56,Back,4276944703,212,31.2,,,,,,,,,,d11imdjqgfg7c0vo1te98rvv8,P. Flach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548593407,119,1,1,13,36,bax97wqmyvdu4xygi7wzcvdzd,1,33.7,26.5,2023-05-14T11:14:36.220Z,2023-05-14T11:14:40Z,4276944849,140,36.2,4276944857,212,27.8,4276944845,56,Back,4276944853,141,67.2,4276944861,213,1.5,,,,,,,,,,c45vx4712w32k3ttlgoijkhuy,V. Fürst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548593483,120,1,1,13,40,bax97wqmyvdu4xygi7wzcvdzd,1,35.8,66.3,2023-05-14T11:14:39.883Z,2023-05-14T11:14:46Z,4276945295,213,4.6,4276945293,212,22.6,4276945287,56,Back,4276945291,141,33.4,4276945289,140,32.9,,,,,,,,,,d11imdjqgfg7c0vo1te98rvv8,P. Flach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548593537,121,1,1,13,46,bax97wqmyvdu4xygi7wzcvdzd,1,29.9,18.5,2023-05-14T11:14:46.364Z,2023-05-14T11:14:51Z,4276945561,141,43.7,4276945565,213,2.4,4276945559,140,11.6,4276945557,56,Back,4276945563,212,25.7,,,,,,,,,,c45vx4712w32k3ttlgoijkhuy,V. Fürst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548593581,122,1,1,13,51,bax97wqmyvdu4xygi7wzcvdzd,1,12.3,51.6,2023-05-14T11:14:51.308Z,2023-05-14T11:14:55Z,4276945847,141,67.2,4276945851,213,0.8,4276945849,212,15.5,4276945845,140,23.0,4276945843,56,Back,,,,,,,,,,biomno1rhjrnhw59fs2yisktm,E. Mahmutovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548593601,123,1,1,13,55,bax97wqmyvdu4xygi7wzcvdzd,1,26.8,70,2023-05-14T11:14:55.308Z,2023-05-14T11:14:56Z,4276946001,141,51.9,4276946005,213,4.9,4276946003,212,12.5,4276945997,140,28.6,4276945993,56,Back,,,,,,,,,,d11imdjqgfg7c0vo1te98rvv8,P. Flach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548593681,124,1,1,13,56,bax97wqmyvdu4xygi7wzcvdzd,1,28.6,51.8,2023-05-14T11:14:56.076Z,2023-05-14T11:15:03Z,4276946379,141,18.0,4276946375,56,Back,4276946381,212,23.0,4276946383,213,4.7,4276946377,140,28.5,,,,,,,,,,380wlef6rk03khlb0t5elb04q,M. Cin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548593741,125,1,1,14,3,bax97wqmyvdu4xygi7wzcvdzd,1,37,9.2,2023-05-14T11:15:02.893Z,2023-05-14T11:15:08Z,4276946729,141,23.0,4276946733,213,0.2,4276946727,140,81.3,4276946735,1,,4276946725,56,Center,4276946731,212,47.5,4276946723,155,,,,,c45vx4712w32k3ttlgoijkhuy,V. Fürst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
