id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,keyPass,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/15/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId
2527383539,305,5,1,41,11,nuaf3wtujl8erbciumch6c65,1,18.4,101.2,2023-04-02T11:43:57.622Z,2023-04-02T11:44:07Z,4157085335,347,,4157085367,233,495,4157085333,56,Back,,,,,,,,,,,,,,,,8ovibbdbs49bwwwf3bbuij3hm,J. Pollak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527383313,495,5,1,41,11,bpx4ib85d65u9oyhglkt36k1b,0,81.6,-1.2,2023-04-02T11:43:57.622Z,2023-04-02T11:46:43Z,4157085413,233,305,4157084357,347,,4157084355,56,Right,,,,,,,,,,,,,,,,9xbohfvww89ec7c1d97hkuj85,S. Zadrazil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527383589,306,1,1,41,20,nuaf3wtujl8erbciumch6c65,0,21.2,100,2023-04-02T11:44:07.174Z,2023-04-02T11:44:09Z,4157085565,213,6.0,4157085545,107,,4157085551,140,37.3,4157085555,141,95.4,4157085559,212,17.4,4157085549,56,Back,,,,,,,8ovibbdbs49bwwwf3bbuij3hm,J. Pollak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527383623,496,1,1,41,22,bpx4ib85d65u9oyhglkt36k1b,0,58.4,6.1,2023-04-02T11:44:09.085Z,2023-04-02T11:44:10Z,4157085719,213,6.0,4157085713,140,72.5,4157085709,3,,4157085717,212,15.6,4157085715,141,0.0,4157085711,56,Right,,,,,,,9xbohfvww89ec7c1d97hkuj85,S. Zadrazil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527383817,307,5,1,41,24,nuaf3wtujl8erbciumch6c65,1,25.3,101.6,2023-04-02T11:44:10.293Z,2023-04-02T11:46:43Z,4157086505,56,Back,4157086507,347,,4157086525,233,497,,,,,,,,,,,,,,,,8ovibbdbs49bwwwf3bbuij3hm,J. Pollak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527383633,497,5,1,41,24,bpx4ib85d65u9oyhglkt36k1b,0,74.7,-1.6,2023-04-02T11:44:10.293Z,2023-04-02T11:44:17Z,4157085747,347,,4157085745,56,Right,4157086531,233,307,,,,,,,,,,,,,,,,9xbohfvww89ec7c1d97hkuj85,S. Zadrazil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527383917,308,1,1,41,30,nuaf3wtujl8erbciumch6c65,0,23.1,100,2023-04-02T11:44:17.123Z,2023-04-02T11:44:21Z,4157086991,107,,4157086997,140,38.9,4157087001,141,96.0,4157086993,56,Back,4157087003,212,17.0,4157087005,213,6.1,,,,,,,8ovibbdbs49bwwwf3bbuij3hm,J. Pollak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527383927,498,49,1,41,34,bpx4ib85d65u9oyhglkt36k1b,1,53.1,4.2,2023-04-02T11:44:21.165Z,2023-04-02T11:44:21Z,,,,,,,,,,,,,,,,,,,,,,,,,diy9eqdcrua61ao4goq5yges5,S. Kumagai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527384087,499,1,1,41,35,bpx4ib85d65u9oyhglkt36k1b,1,53.1,4.2,2023-04-02T11:44:21.389Z,2023-04-02T11:44:27Z,4157087675,56,Right,4157087681,141,3.0,4157087679,140,62.0,4157087683,212,9.4,4157087685,213,6.2,,,,,,,,,,diy9eqdcrua61ao4goq5yges5,S. Kumagai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527384097,500,50,1,41,37,bpx4ib85d65u9oyhglkt36k1b,1,64,3.4,2023-04-02T11:44:23.732Z,2023-04-02T11:44:28Z,4157087717,56,Right,4157087719,286,,4157087831,233,309,,,,,,,,,,,,,,,,692xxz6qlvbxhspozloeujt9l,S. Lohmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527384023,309,7,1,41,37,nuaf3wtujl8erbciumch6c65,1,36,96.6,2023-04-02T11:44:23.733Z,2023-04-02T11:44:27Z,4157087443,56,Back,4157087795,233,500,4157087445,285,,4157087441,167,,,,,,,,,,,,,,3p9ie3u7ej9o1wpzl4aonjtd6,L. Andrade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527384029,310,5,1,41,38,nuaf3wtujl8erbciumch6c65,0,36.8,101.2,2023-04-02T11:44:25Z,2023-04-02T11:44:35Z,4157088541,233,501,4157087465,347,,4157087463,56,Back,,,,,,,,,,,,,,,,3p9ie3u7ej9o1wpzl4aonjtd6,L. Andrade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527384249,501,5,1,41,38,bpx4ib85d65u9oyhglkt36k1b,1,63.2,-1.2,2023-04-02T11:44:25Z,2023-04-02T11:46:43Z,4157088495,56,Right,4157088497,347,,4157088511,233,310,,,,,,,,,,,,,,,,692xxz6qlvbxhspozloeujt9l,S. Lohmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527384267,502,1,1,41,48,bpx4ib85d65u9oyhglkt36k1b,1,50.8,0,2023-04-02T11:44:34.525Z,2023-04-02T11:44:35Z,4157088577,140,36.1,4157088579,141,33.7,4157088583,213,2.2,4157088585,1,,4157088575,56,Back,4157088573,107,,4157088581,212,28.1,,,,diy9eqdcrua61ao4goq5yges5,S. Kumagai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527384409,503,1,1,41,49,bpx4ib85d65u9oyhglkt36k1b,1,36.1,33.7,2023-04-02T11:44:35.612Z,2023-04-02T11:44:42Z,4157089331,141,74.8,4157089335,213,1.3,4157089333,212,28.8,4157089329,140,42.7,4157089327,56,Back,,,,,,,,,,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527384479,504,1,1,41,55,bpx4ib85d65u9oyhglkt36k1b,1,45.3,68.4,2023-04-02T11:44:42.109Z,2023-04-02T11:44:45Z,4157089669,212,11.6,4157089671,213,4.0,4157089667,141,55.9,4157089663,56,Back,4157089665,140,37.8,,,,,,,,,,98q93f1kijhmnd79vkg83qitx,T. Hansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527384723,505,1,1,41,59,bpx4ib85d65u9oyhglkt36k1b,1,45.2,51.4,2023-04-02T11:44:45.710Z,2023-04-02T11:44:56Z,4157090827,141,15.9,4157090821,155,,4157090829,212,57.8,4157090833,1,,4157090825,140,95.2,4157090823,56,Right,4157090831,213,5.9,,,,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527384763,506,1,1,42,10,bpx4ib85d65u9oyhglkt36k1b,0,97.1,25.4,2023-04-02T11:44:56.365Z,2023-04-02T11:44:57Z,4157091027,155,,4157091029,56,Center,4157091033,141,62.0,4157091035,212,27.5,4157091025,2,,4157091031,140,85.9,4157091037,213,2.0,,,,eyssu2jrc7qnzut1tx54twlm2,F. Kett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527384907,311,12,1,42,11,nuaf3wtujl8erbciumch6c65,1,18.1,30.1,2023-04-02T11:44:58.008Z,2023-04-02T11:45:03Z,4157091779,213,0.3,4157091771,140,30.3,4157091777,212,13.4,4157091775,141,35.8,4157091765,56,Back,,,,,,,,,,1f2h3qvn7d1dv5wsv63bojazu,A. Margraf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527384889,507,1,1,42,14,bpx4ib85d65u9oyhglkt36k1b,0,73.2,58.4,2023-04-02T11:45:01.133Z,2023-04-02T11:45:02Z,4157091685,141,64.9,4157091687,212,29.5,4157091681,56,Center,4157091683,140,100.0,4157091689,213,0.2,,,,,,,,,,98q93f1kijhmnd79vkg83qitx,T. Hansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527384913,312,5,1,42,16,nuaf3wtujl8erbciumch6c65,1,-0.8,31.8,2023-04-02T11:45:02.363Z,2023-04-02T11:46:43Z,4157091787,56,Back,4157091791,346,,4157091823,233,508,,,,,,,,,,,,,,,,1f2h3qvn7d1dv5wsv63bojazu,A. Margraf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527384893,508,5,1,42,16,bpx4ib85d65u9oyhglkt36k1b,0,100.8,68.2,2023-04-02T11:45:02.363Z,2023-04-02T11:45:04Z,4157091707,56,Center,4157091709,346,,4157091869,233,312,,,,,,,,,,,,,,,,98q93f1kijhmnd79vkg83qitx,T. Hansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527385449,313,1,1,42,34,nuaf3wtujl8erbciumch6c65,1,5.1,61.1,2023-04-02T11:45:20.565Z,2023-04-02T11:50:33Z,4157094331,140,3.5,4157094337,213,4.5,4157094333,141,47.8,4157094335,212,9.2,4157094327,124,,4157094341,237,,4157094329,56,Back,,,,62soqddjmkrj99mvi1wivj4k5,S. Schulte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527385565,314,1,1,42,38,nuaf3wtujl8erbciumch6c65,1,9.3,45.4,2023-04-02T11:45:24.617Z,2023-04-02T11:45:29Z,4157094935,56,Back,4157094941,212,29.0,4157094939,141,39.8,4157094937,140,36.7,4157094931,155,,4157094943,213,6.2,,,,,,,49ur7byczvl0qkqn9y2qq73s9,L. Sieger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527385569,315,4,1,42,42,nuaf3wtujl8erbciumch6c65,1,37.4,39.8,2023-04-02T11:45:28.351Z,2023-04-02T11:45:39Z,4157094961,56,Back,4157094965,286,,4157094963,152,,4157096243,233,509,4157094957,13,,4157094959,294,,,,,,,,2iaatg2gvp5w4j27ycreiqjt,M. Punsar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527385671,509,4,1,42,42,bpx4ib85d65u9oyhglkt36k1b,0,62.6,60.2,2023-04-02T11:45:28.352Z,2023-04-02T11:45:39Z,4157095483,13,,4157096277,233,315,4157095499,56,Center,4157095501,152,,4157095493,294,,4157096157,285,,,,,,,,9xbohfvww89ec7c1d97hkuj85,S. Zadrazil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527386341,316,1,1,43,10,nuaf3wtujl8erbciumch6c65,1,37.7,41.5,2023-04-02T11:45:56.486Z,2023-04-02T11:45:58Z,4157098853,152,,4157098869,213,3.7,4157098867,212,15.8,4157098861,140,25.3,4157098849,5,,4157098857,56,Back,4157098865,141,28.3,,,,6l7cn7fmomj88kfdyo9seopg5,A. Moraitou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527386457,317,1,1,43,12,nuaf3wtujl8erbciumch6c65,1,25.5,28.9,2023-04-02T11:45:58.706Z,2023-04-02T11:46:04Z,4157099569,56,Back,4157099579,213,1.6,4157099573,141,68.4,4157099575,212,26.9,4157099571,140,24.4,,,,,,,,,,bkbp6hl12kc3y8wohv9l3a66t,L. Weiss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527386553,318,1,1,43,17,nuaf3wtujl8erbciumch6c65,1,28.1,81.4,2023-04-02T11:46:04.176Z,2023-04-02T11:46:07Z,4157100195,213,0.2,4157100193,212,47.1,4157100185,56,Left,4157100191,141,95.0,4157100197,1,,4157100189,140,72.1,,,,,,,62soqddjmkrj99mvi1wivj4k5,S. Schulte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527386667,319,1,1,43,21,nuaf3wtujl8erbciumch6c65,1,75.9,87.8,2023-04-02T11:46:07.776Z,2023-04-02T11:46:11Z,4157100807,212,14.4,4157100801,56,Center,4157100805,141,66.7,4157100803,140,74.8,4157100811,213,4.6,,,,,,,,,,3p9ie3u7ej9o1wpzl4aonjtd6,L. Andrade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527386875,320,1,1,43,25,nuaf3wtujl8erbciumch6c65,1,75.8,69.4,2023-04-02T11:46:11.571Z,2023-04-02T11:46:19Z,4157102021,212,22.8,4157102017,141,83.5,4157102023,213,0.4,4157102009,56,Left,4157102013,140,95.5,,,,,,,,,,2iaatg2gvp5w4j27ycreiqjt,M. Punsar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527386889,321,4,1,43,31,nuaf3wtujl8erbciumch6c65,1,97.3,86.8,2023-04-02T11:46:17.964Z,2023-04-02T11:46:20Z,4157102303,233,510,4157102107,152,,4157102113,286,,4157102103,56,Left,4157102097,13,,4157102111,265,,,,,,,,3p9ie3u7ej9o1wpzl4aonjtd6,L. Andrade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527386907,510,4,1,43,31,bpx4ib85d65u9oyhglkt36k1b,0,2.7,13.2,2023-04-02T11:46:17.965Z,2023-04-02T11:46:20Z,4157102217,13,,4157102219,56,Back,4157102221,152,,4157102329,233,321,4157102223,265,,4157102225,285,,,,,,,,9xbohfvww89ec7c1d97hkuj85,S. Zadrazil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527388011,322,1,1,44,16,nuaf3wtujl8erbciumch6c65,0,96.6,84.7,2023-04-02T11:47:02.783Z,2023-04-02T11:47:30Z,4157107917,56,Center,4157107915,152,,4157107911,5,,4157107909,2,,4157107919,140,96.3,4157107913,155,,4157107923,141,50.3,4157107929,213,4.7,1f2h3qvn7d1dv5wsv63bojazu,A. Margraf,4157107925,212,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527388139,511,12,1,44,19,bpx4ib85d65u9oyhglkt36k1b,1,2.1,50,2023-04-02T11:47:05.788Z,2023-04-02T11:47:10Z,4157108513,56,Back,4157108519,212,23.7,4157108515,140,21.0,4157108517,141,69.0,4157108521,213,0.6,,,,,,,,,,bpwz6mj8utvxsd9mjyxcestii,M. Grohs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527388125,323,61,1,44,23,nuaf3wtujl8erbciumch6c65,0,76.4,28.6,2023-04-02T11:47:09.813Z,2023-04-02T11:47:09Z,4157108459,56,Center,,,,,,,,,,,,,,,,,,,,,,3p9ie3u7ej9o1wpzl4aonjtd6,L. Andrade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527388147,512,49,1,44,23,bpx4ib85d65u9oyhglkt36k1b,1,23.8,67.1,2023-04-02T11:47:10.172Z,2023-04-02T11:47:10Z,,,,,,,,,,,,,,,,,,,,,,,,,98q93f1kijhmnd79vkg83qitx,T. Hansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527388215,513,1,1,44,24,bpx4ib85d65u9oyhglkt36k1b,1,24.1,66.7,2023-04-02T11:47:11.100Z,2023-04-02T11:47:14Z,4157108883,141,90.2,4157108885,212,21.9,4157108887,213,0.8,4157108881,140,38.4,4157108877,56,Back,,,,,,,,,,98q93f1kijhmnd79vkg83qitx,T. Hansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527388259,514,1,1,44,28,bpx4ib85d65u9oyhglkt36k1b,1,38.4,90.2,2023-04-02T11:47:14.636Z,2023-04-02T11:47:16Z,4157109107,212,9.8,4157109101,56,Back,4157109109,213,3.2,4157109105,141,89.4,4157109103,140,29.1,,,,,,,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527388331,515,1,1,44,30,bpx4ib85d65u9oyhglkt36k1b,1,32.3,88.9,2023-04-02T11:47:16.524Z,2023-04-02T11:47:20Z,4157109419,212,18.3,4157109413,56,Back,4157109417,141,66.8,4157109415,140,22.3,4157109421,213,4.1,,,,,,,,,,98q93f1kijhmnd79vkg83qitx,T. Hansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527388451,516,1,1,44,34,bpx4ib85d65u9oyhglkt36k1b,1,22.8,64.9,2023-04-02T11:47:20.316Z,2023-04-02T11:47:26Z,4157110035,140,32.3,4157110037,141,35.7,4157110033,56,Back,4157110039,212,22.2,4157110041,213,5.2,,,,,,,,,,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527388473,517,1,1,44,39,bpx4ib85d65u9oyhglkt36k1b,0,32.4,35.1,2023-04-02T11:47:25.588Z,2023-04-02T11:50:59Z,4157110149,212,32.9,4157110151,213,5.4,4157110147,141,0.0,4157110153,1,,4157110143,56,Right,4157110145,140,52.9,,,,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527388519,324,5,1,44,39,nuaf3wtujl8erbciumch6c65,1,45.8,101.4,2023-04-02T11:47:25.924Z,2023-04-02T11:47:30Z,4157110453,233,518,4157110397,56,Back,4157110399,347,,,,,,,,,,,,,,,,,2ltzk74krenmfh5gzcjpc2k4q,K. Maksuti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527388479,518,5,1,44,39,bpx4ib85d65u9oyhglkt36k1b,0,54.2,-1.4,2023-04-02T11:47:25.924Z,2023-04-02T12:03:42Z,4157110505,233,324,4157110193,56,Right,4157110195,347,,,,,,,,,,,,,,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527388785,325,1,1,44,52,nuaf3wtujl8erbciumch6c65,0,43.8,100,2023-04-02T11:47:39.253Z,2023-04-02T11:47:41Z,4157111721,1,,4157111709,107,,4157111717,212,30.6,4157111715,141,94.1,4157111711,56,Left,4157111713,140,72.5,4157111719,213,6.1,,,,8ovibbdbs49bwwwf3bbuij3hm,J. Pollak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527388821,519,1,1,44,56,bpx4ib85d65u9oyhglkt36k1b,0,33.5,8.4,2023-04-02T11:47:42.428Z,2023-04-02T11:47:43Z,4157111867,141,0.0,4157111861,3,,4157111871,213,6.0,4157111869,212,25.3,4157111865,140,56.8,4157111863,56,Right,,,,,,,diy9eqdcrua61ao4goq5yges5,S. Kumagai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527389059,326,5,1,44,56,nuaf3wtujl8erbciumch6c65,1,47.4,101.4,2023-04-02T11:47:43.068Z,2023-04-02T12:03:42Z,4157113017,233,520,4157113005,56,Back,4157113007,347,,,,,,,,,,,,,,,,,8ovibbdbs49bwwwf3bbuij3hm,J. Pollak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527388831,520,5,1,44,56,bpx4ib85d65u9oyhglkt36k1b,0,52.6,-1.4,2023-04-02T11:47:43.068Z,2023-04-02T11:47:55Z,4157111897,56,Right,4157111899,347,,4157113029,233,326,,,,,,,,,,,,,,,,diy9eqdcrua61ao4goq5yges5,S. Kumagai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527388907,521,70,1,45,0,bpx4ib85d65u9oyhglkt36k1b,1,0,0,2023-04-02T11:47:46.992Z,2023-04-02T11:47:47Z,4157112251,277,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527389105,327,1,1,45,8,nuaf3wtujl8erbciumch6c65,1,52.7,100,2023-04-02T11:47:55.043Z,2023-04-02T11:47:58Z,4157113211,140,73.7,4157113219,213,6.1,4157113223,1,,4157113209,56,Left,4157113215,212,22.5,4157113213,141,93.9,4157113207,107,,,,,8ovibbdbs49bwwwf3bbuij3hm,J. Pollak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527389133,328,1,1,45,11,nuaf3wtujl8erbciumch6c65,0,73.7,93.9,2023-04-02T11:47:57.925Z,2023-04-02T11:47:59Z,4157113419,3,,4157113431,213,6.1,4157113427,141,90.8,4157113425,140,88.1,4157113421,168,,4157113423,56,Left,4157113429,212,15.3,,,,2ltzk74krenmfh5gzcjpc2k4q,K. Maksuti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527389159,522,12,1,45,13,bpx4ib85d65u9oyhglkt36k1b,1,14.2,10.3,2023-04-02T11:48:00.108Z,2023-04-02T11:48:01Z,4157113681,167,,4157113581,141,0.0,4157113583,212,9.4,4157113585,213,5.3,4157113577,56,Back,4157113579,140,19.1,,,,,,,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527389327,329,5,1,45,14,nuaf3wtujl8erbciumch6c65,1,84.6,101.1,2023-04-02T11:48:00.703Z,2023-04-02T12:03:43Z,4157114315,347,,4157114313,56,Left,4157114339,233,523,,,,,,,,,,,,,,,,2ltzk74krenmfh5gzcjpc2k4q,K. Maksuti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527389179,523,5,1,45,14,bpx4ib85d65u9oyhglkt36k1b,0,15.4,-1.1,2023-04-02T11:48:00.703Z,2023-04-02T11:48:09Z,4157114379,233,329,4157113657,56,Back,4157113659,347,,,,,,,,,,,,,,,,,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527389427,330,1,1,45,22,nuaf3wtujl8erbciumch6c65,1,88.2,100,2023-04-02T11:48:08.481Z,2023-04-02T11:48:12Z,4157114755,56,Left,4157114753,107,,4157114761,212,12.1,4157114757,140,88.9,4157114759,141,83.3,4157114763,213,4.8,,,,,,,8ovibbdbs49bwwwf3bbuij3hm,J. Pollak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527389521,331,1,1,45,26,nuaf3wtujl8erbciumch6c65,1,86.8,85.9,2023-04-02T11:48:13.163Z,2023-04-02T11:48:15Z,4157115131,140,82.3,4157115139,213,2.4,4157115129,56,Left,4157115135,212,6.2,4157115133,141,91.8,,,,,,,,,,2ltzk74krenmfh5gzcjpc2k4q,K. Maksuti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527389533,332,1,1,45,27,nuaf3wtujl8erbciumch6c65,0,80.3,93.5,2023-04-02T11:48:14.019Z,2023-04-02T11:50:56Z,4157115179,56,Center,4157115185,212,25.3,4157115187,213,4.5,4157115181,140,76.2,4157115183,141,56.9,,,,,,,,,,8ovibbdbs49bwwwf3bbuij3hm,J. Pollak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527389513,524,49,1,45,28,bpx4ib85d65u9oyhglkt36k1b,1,30.4,47.2,2023-04-02T11:48:14.876Z,2023-04-02T11:48:15Z,,,,,,,,,,,,,,,,,,,,,,,,,5uli2vvgaigz4yf05bwy81l2h,K. Bühl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527389547,525,3,1,45,29,bpx4ib85d65u9oyhglkt36k1b,0,28.8,50.2,2023-04-02T11:48:16.076Z,2023-04-02T11:48:20Z,4157115237,285,,4157115233,56,Back,4157115589,233,333,,,,,,,,,,,,,,,,5uli2vvgaigz4yf05bwy81l2h,K. Bühl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527389615,333,7,1,45,29,nuaf3wtujl8erbciumch6c65,1,71.2,49.8,2023-04-02T11:48:16.077Z,2023-04-02T11:48:20Z,4157115515,286,,4157115563,233,525,4157115513,56,Center,,,,,,,,,,,,,,,,2ltzk74krenmfh5gzcjpc2k4q,K. Maksuti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527389621,334,49,1,45,33,nuaf3wtujl8erbciumch6c65,1,75.3,53.4,2023-04-02T11:48:19.884Z,2023-04-02T11:48:33Z,,,,,,,,,,,,,,,,,,,,,,,,,1f2h3qvn7d1dv5wsv63bojazu,A. Margraf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527390333,338,1,1,45,34,nuaf3wtujl8erbciumch6c65,1,65.3,40.4,2023-04-02T11:48:21.020Z,2023-04-02T11:48:49Z,4157118835,141,55.8,4157118837,212,11.6,4157118831,56,Center,4157118839,213,1.1,4157118833,140,70.1,,,,,,,,,,1f2h3qvn7d1dv5wsv63bojazu,A. Margraf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527389699,335,1,1,45,35,nuaf3wtujl8erbciumch6c65,1,75.6,63.7,2023-04-02T11:48:21.724Z,2023-04-02T11:48:42Z,4157115873,213,4.4,4157115863,56,Center,4157115867,140,71.5,4157115871,212,14.7,4157115869,141,43.0,,,,,,,,,,2ltzk74krenmfh5gzcjpc2k4q,K. Maksuti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527389755,336,1,1,45,36,nuaf3wtujl8erbciumch6c65,1,70.5,38.2,2023-04-02T11:48:23.045Z,2023-04-02T11:48:25Z,4157116089,212,14.6,4157116083,56,Right,4157116087,141,17.9,4157116085,140,65.9,4157116091,213,4.4,,,,,,,,,,28fi0st48wljpt3kyee510iga,N. Günnewig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527389811,337,1,1,45,39,nuaf3wtujl8erbciumch6c65,0,65.4,15.2,2023-04-02T11:48:25.445Z,2023-04-02T11:48:28Z,4157116337,1,,4157116331,141,28.5,4157116325,155,,4157116333,212,32.6,4157116335,213,0.3,4157116327,56,Center,4157116329,140,95.2,,,,dh4eziicycykt8h2zr0to5tuy,K. Bathmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527389839,526,52,1,45,43,bpx4ib85d65u9oyhglkt36k1b,1,4.4,69.8,2023-04-02T11:48:29.803Z,2023-04-02T11:48:29Z,,,,,,,,,,,,,,,,,,,,,,,,,bpwz6mj8utvxsd9mjyxcestii,M. Grohs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527390077,527,1,1,45,46,bpx4ib85d65u9oyhglkt36k1b,1,10.1,51.6,2023-04-02T11:48:32.780Z,2023-04-02T11:48:38Z,4157117631,212,19.7,4157117623,123,,4157117625,56,Back,4157117633,213,0.4,4157117629,141,62.1,4157117627,140,27.6,,,,,,,bpwz6mj8utvxsd9mjyxcestii,M. Grohs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
