id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2524177049,143,12,1,15,42,4moe0x01r1f5w30g38wshyftp,1,8,52.5,2023-03-24T18:31:52.894Z,2023-03-24T18:32:02Z,4121516531,212,10.3,4121516529,141,67.5,4121516533,213,1.7,4121516525,56,Back,4121516527,140,6.8,,,,,,,,,,865nmkmx9qstpt90gc7bvp5ud,M. Ulbrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524177051,144,61,1,15,43,4moe0x01r1f5w30g38wshyftp,1,6.8,67.5,2023-03-24T18:31:53.559Z,2023-03-24T18:32:03Z,4121516535,56,Back,,,,,,,,,,,,,,,,,,,,,,7cisqfcp1zysc12owj5j4zpx,M. Brandenburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524177057,145,5,1,15,45,4moe0x01r1f5w30g38wshyftp,0,6.8,101.2,2023-03-24T18:31:55.641Z,2023-03-24T18:50:14Z,4121516551,56,Back,4121516553,347,,4121516615,233,158,,,,,,,,,,,,,,,,7cisqfcp1zysc12owj5j4zpx,M. Brandenburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524177069,158,5,1,15,45,4e5523it4v7s6kkakelbj9si5,1,93.2,-1.2,2023-03-24T18:31:55.641Z,2023-03-24T18:32:02Z,4121516603,56,Right,4121516605,347,,4121516611,233,145,,,,,,,,,,,,,,,,dhpmw4d7pjjow643u12b84dpm,S. Cerci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524177115,159,1,1,16,7,4e5523it4v7s6kkakelbj9si5,1,93.1,0,2023-03-24T18:32:17.272Z,2023-03-24T18:32:18Z,4121516851,141,7.7,4121516845,107,,4121516849,140,94.0,4121516853,212,6.2,4121516847,56,Right,4121516855,213,1.4,,,,,,,f18o5qahrzbg0jrw8whefv7xl,A. Gudorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524177121,160,1,1,16,8,4e5523it4v7s6kkakelbj9si5,1,94,7.7,2023-03-24T18:32:18.344Z,2023-03-24T18:32:46Z,4121516899,156,,4121516887,212,3.0,4121516889,213,4.4,4121516881,56,Right,4121516885,141,3.4,4121516883,140,93.2,4121517651,189,,,,,35899uqibespufub1v01dwrmd,J. Beuschlein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524177147,161,1,1,16,11,4e5523it4v7s6kkakelbj9si5,0,92.9,3.2,2023-03-24T18:32:21.256Z,2023-03-24T18:32:24Z,4121517001,140,95.3,4121516995,2,,4121516997,155,,4121517003,141,36.4,4121517005,212,22.7,4121516999,56,Center,4121517007,213,1.5,,,,f18o5qahrzbg0jrw8whefv7xl,A. Gudorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524177149,162,43,1,16,13,4e5523it4v7s6kkakelbj9si5,1,0,0,2023-03-24T18:32:23.944Z,2023-03-24T18:32:49Z,4121517701,144,44,4121517011,56,Center,4121517013,286,0,,,,,,,,,,,,,,,,8fhfjo7zfz9u0xtn58qj9enrp,M. Islacker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524177159,146,12,1,16,14,4moe0x01r1f5w30g38wshyftp,1,6,66.9,2023-03-24T18:32:24.774Z,2023-03-24T18:32:27Z,4121517067,141,81.0,4121517083,15,,4121517069,212,9.8,4121517071,213,1.8,4121517065,140,4.3,4121517063,56,Back,,,,,,,7ektyvpzu0yj1b9dm7yfkxh3p,L. Hausicke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524177157,163,1,1,16,16,4e5523it4v7s6kkakelbj9si5,0,96.8,17.8,2023-03-24T18:32:26.680Z,2023-03-24T18:32:30Z,4121517159,236,,4121517053,56,Right,4121517165,286,,4121517055,140,94.2,4121517061,213,3.2,4121517059,212,2.7,4121517057,141,17.6,4121517161,233,147,9uo1lm8ntj5o5vq1jutuvtb6d,S. Beck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524177175,147,74,1,16,16,4moe0x01r1f5w30g38wshyftp,1,5.8,83.7,2023-03-24T18:32:26.681Z,2023-03-24T19:15:40Z,4121582153,233,163,4121582151,285,,4121517149,56,Back,,,,,,,,,,,,,,,,u8p6vsrl3b7ndbj3cj5owlih,N. Lührßen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524177479,156,49,1,16,18,4moe0x01r1f5w30g38wshyftp,1,9,90.6,2023-03-24T18:32:28.982Z,2023-03-24T18:54:03Z,,,,,,,,,,,,,,,,,,,,,,,,,cdzfyzjbmsg88l4r24mwx1ryt,R. Dieckmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524179067,193,1,1,16,19,4moe0x01r1f5w30g38wshyftp,0,10,85.2,2023-03-24T18:32:29.495Z,2023-03-24T19:15:43Z,4121526319,56,Back,4121526329,1,,4121526321,140,11.3,4121526323,141,85.8,4121526437,233,164,4121526317,157,,4121526325,212,1.4,4121526441,286,,cdzfyzjbmsg88l4r24mwx1ryt,R. Dieckmann,4121526327,213,0.3,4121526435,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524177171,164,74,1,16,19,4e5523it4v7s6kkakelbj9si5,1,92.4,18.1,2023-03-24T18:32:29.496Z,2023-03-24T19:15:16Z,4121526443,233,193,4121517137,285,,4121517135,56,Right,,,,,,,,,,,,,,,,35899uqibespufub1v01dwrmd,J. Beuschlein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524177197,149,1,1,16,20,4moe0x01r1f5w30g38wshyftp,0,7.6,74,2023-03-24T18:32:30.519Z,2023-03-24T18:54:01Z,4121517275,140,27.0,4121517281,213,0.7,4121517273,56,Back,4121517277,141,100.0,4121517283,1,,4121517271,157,,4121517279,212,27.8,,,,yfdg1l58kdyyuodyqjwhwbth,H. Németh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524177201,150,5,1,16,21,4moe0x01r1f5w30g38wshyftp,0,23.4,101.5,2023-03-24T18:32:31.512Z,2023-03-24T18:50:15Z,4121517381,233,165,4121517297,56,Back,4121517301,347,,,,,,,,,,,,,,,,,yfdg1l58kdyyuodyqjwhwbth,H. Németh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524177213,165,5,1,16,21,4e5523it4v7s6kkakelbj9si5,1,76.6,-1.5,2023-03-24T18:32:31.512Z,2023-03-24T18:32:35Z,4121517355,56,Right,4121517357,347,,4121517359,233,150,,,,,,,,,,,,,,,,35899uqibespufub1v01dwrmd,J. Beuschlein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524177191,148,43,1,16,22,4moe0x01r1f5w30g38wshyftp,1,0,0,2023-03-24T18:32:32.262Z,2023-03-24T18:38:28Z,4121526507,144,49,,,,,,,,,,,,,,,,,,,,,,yfdg1l58kdyyuodyqjwhwbth,H. Németh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524177221,166,1,1,16,24,4e5523it4v7s6kkakelbj9si5,1,81,0,2023-03-24T18:32:35.032Z,2023-03-24T18:32:36Z,4121517411,213,1.4,4121517405,140,82.3,4121517403,56,Right,4121517407,141,13.9,4121517409,212,10.7,4121517401,107,,,,,,,,f18o5qahrzbg0jrw8whefv7xl,A. Gudorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524177223,167,1,1,16,26,4e5523it4v7s6kkakelbj9si5,1,82.3,13.9,2023-03-24T18:32:36.120Z,2023-03-24T18:32:37Z,4121517417,140,82.9,4121517415,56,Right,4121517423,213,4.8,4121517419,141,6.5,4121517421,212,5.1,,,,,,,,,,8fhfjo7zfz9u0xtn58qj9enrp,M. Islacker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524177231,168,3,1,16,27,4e5523it4v7s6kkakelbj9si5,0,83.5,5.9,2023-03-24T18:32:37.819Z,2023-03-24T18:32:39Z,4121517451,286,,4121517449,56,Right,4121517473,211,,,,,,,,,,,,,,,,,f18o5qahrzbg0jrw8whefv7xl,A. Gudorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524177225,151,43,1,16,28,4moe0x01r1f5w30g38wshyftp,1,0,0,2023-03-24T18:32:38.566Z,2023-03-24T18:32:44Z,4121517613,144,45,4121517429,285,0,4121517427,56,Back,,,,,,,,,,,,,,,,u8p6vsrl3b7ndbj3cj5owlih,N. Lührßen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524177243,152,5,1,16,31,4moe0x01r1f5w30g38wshyftp,1,-0.7,89.1,2023-03-24T18:32:41.144Z,2023-03-24T18:50:15Z,4121517523,346,,4121517529,233,169,4121517521,56,Back,,,,,,,,,,,,,,,,u8p6vsrl3b7ndbj3cj5owlih,N. Lührßen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524177237,169,5,1,16,31,4e5523it4v7s6kkakelbj9si5,0,100.7,10.9,2023-03-24T18:32:41.144Z,2023-03-24T18:33:16Z,4121517491,346,,4121517537,233,152,4121517489,56,Right,,,,,,,,,,,,,,,,f18o5qahrzbg0jrw8whefv7xl,A. Gudorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524177377,153,1,1,16,54,4moe0x01r1f5w30g38wshyftp,0,5.1,60.2,2023-03-24T18:33:04.503Z,2023-03-24T18:33:11Z,4121518153,56,Back,4121518167,74,,4121518149,124,,4121518161,213,0.5,4121518155,140,41.3,4121518159,212,42.3,4121518151,155,,4121518157,141,87.6,cc32rolkcvyuul5t2uearz0mh,A. Borbe,4121518163,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524177355,170,44,1,16,57,4e5523it4v7s6kkakelbj9si5,1,58.6,12.1,2023-03-24T18:33:07.529Z,2023-03-24T18:33:38Z,4121518059,286,,4121518057,56,Right,4121518405,233,154,,,,,,,,,,,,,,,,9uo1lm8ntj5o5vq1jutuvtb6d,S. Beck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524177379,154,44,1,16,57,4moe0x01r1f5w30g38wshyftp,0,41.4,87.9,2023-03-24T18:33:07.530Z,2023-03-24T18:36:14Z,4121518177,56,Back,4121518179,285,,4121518413,233,170,,,,,,,,,,,,,,,,6mj7z1yytw7jrbnbpu2mqyezu,M. Sternad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524177361,171,61,1,16,58,4e5523it4v7s6kkakelbj9si5,1,58.4,13.6,2023-03-24T18:33:08.153Z,2023-03-24T18:33:39Z,4121518087,56,Right,,,,,,,,,,,,,,,,,,,,,,9uo1lm8ntj5o5vq1jutuvtb6d,S. Beck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524178331,180,61,1,16,58,4moe0x01r1f5w30g38wshyftp,1,45.7,90.2,2023-03-24T18:33:08.173Z,2023-03-24T18:36:12Z,4121522745,56,Back,,,,,,,,,,,,,,,,,,,,,,6mj7z1yytw7jrbnbpu2mqyezu,M. Sternad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524177401,155,4,1,17,4,4moe0x01r1f5w30g38wshyftp,1,60,69.2,2023-03-24T18:33:14.423Z,2023-03-24T18:33:15Z,4121518293,265,,4121518295,286,,4121518291,152,,4121518299,233,172,4121518287,13,,4121518289,56,Center,,,,,,,8ruo0cyz6gvcp7yiks9fz1ed,J. Sehan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524177395,172,4,1,17,4,4e5523it4v7s6kkakelbj9si5,0,40,30.8,2023-03-24T18:33:14.424Z,2023-03-24T18:33:16Z,4121518255,265,,4121518253,152,,4121518249,13,,4121518305,233,155,4121518257,285,,4121518251,56,Back,,,,,,,4y1m1y07xg9wwfnogsxtcj93p,M. Wilde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524177535,157,1,1,17,29,4moe0x01r1f5w30g38wshyftp,0,64.4,82.8,2023-03-24T18:33:40.038Z,2023-03-24T18:33:42Z,4121518937,56,Center,4121518943,212,34.4,4121518925,2,,4121518939,140,92.8,4121518945,213,5.8,4121518941,141,57.6,4121518935,152,,4121518933,155,,874o1s057ddcizshsu10wu6t,S. Matheis,4121518929,5,,4121518947,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524177555,173,52,1,17,33,4e5523it4v7s6kkakelbj9si5,1,8.2,47,2023-03-24T18:33:43.672Z,2023-03-24T18:33:43Z,,,,,,,,,,,,,,,,,,,,,,,,,a10v8s11xcdsyspqnyhtfipjp,M. Klett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524177613,174,1,1,17,44,4e5523it4v7s6kkakelbj9si5,1,9.9,46,2023-03-24T18:33:54.472Z,2023-03-24T18:33:56Z,4121519283,189,,4121519277,212,18.3,4121519269,199,,4121519279,213,1.0,4121519271,56,Back,4121519275,141,68.7,4121519273,140,19.2,,,,a10v8s11xcdsyspqnyhtfipjp,M. Klett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524177623,175,1,1,17,46,4e5523it4v7s6kkakelbj9si5,1,18.9,65.3,2023-03-24T18:33:56.136Z,2023-03-24T18:33:59Z,4121519335,212,16.4,4121519333,141,43.3,4121519329,56,Back,4121519337,213,5.1,4121519331,140,25.3,,,,,,,,,,6089nfwh31ha73pl7vlla75cl,S. Puntigam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524177629,176,1,1,17,48,4e5523it4v7s6kkakelbj9si5,1,26.5,40,2023-03-24T18:33:58.920Z,2023-03-24T18:34:02Z,4121519353,56,Back,4121519359,212,20.5,4121519361,213,5.3,4121519355,140,37.8,4121519357,141,15.5,,,,,,,,,,4y1m1y07xg9wwfnogsxtcj93p,M. Wilde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524177635,177,1,1,17,51,4e5523it4v7s6kkakelbj9si5,1,37.8,15.4,2023-03-24T18:34:02.040Z,2023-03-24T18:56:05Z,4121519389,141,31.3,4121519385,56,Back,4121519391,212,12.2,4121519393,213,2.1,4121519387,140,32.4,,,,,,,,,,dtz4c9bzealdegjsgvdoac6ad,M. Moorrees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524177645,158,43,1,17,53,4moe0x01r1f5w30g38wshyftp,1,0,0,2023-03-24T18:34:03.784Z,2023-03-24T18:35:29Z,4121521643,144,45,4121519477,285,0,4121519483,233,178,4121519475,56,Center,,,,,,,,,,,,,6mj7z1yytw7jrbnbpu2mqyezu,M. Sternad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524177639,178,4,1,17,53,4e5523it4v7s6kkakelbj9si5,1,40.6,32.8,2023-03-24T18:34:03.784Z,2023-03-24T18:56:03Z,4121519449,286,,4121552041,294,,4121524691,233,159,4121519447,56,Back,4121524671,152,,4121524669,13,,,,,,,,4y1m1y07xg9wwfnogsxtcj93p,M. Wilde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524177671,159,4,1,17,53,4moe0x01r1f5w30g38wshyftp,0,59.4,67.2,2023-03-24T18:34:03.785Z,2023-03-24T18:37:31Z,4121519607,285,,4121519603,152,,4121524697,233,178,4121521553,294,,4121519599,13,,4121519601,56,Center,,,,,,,6mj7z1yytw7jrbnbpu2mqyezu,M. Sternad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524177641,179,43,1,17,54,4e5523it4v7s6kkakelbj9si5,1,0,0,2023-03-24T18:34:05.096Z,2023-03-24T18:37:34Z,4121519461,213,0,4121519455,140,41.6,4121524771,144,1,4121519453,56,Back,4121519457,141,32.5,4121519459,212,1.2,,,,,,,4y1m1y07xg9wwfnogsxtcj93p,M. Wilde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524177649,180,43,1,17,57,4e5523it4v7s6kkakelbj9si5,1,0,0,2023-03-24T18:34:07.592Z,2023-03-24T18:37:32Z,4121519503,10,0,4121519509,286,0,4121524751,144,4,4121519505,56,Back,4121519507,152,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524177687,181,1,1,18,5,4e5523it4v7s6kkakelbj9si5,1,46.2,32,2023-03-24T18:34:15.688Z,2023-03-24T18:34:18Z,4121519697,213,2.4,4121519689,56,Back,4121519687,152,,4121519691,140,38.7,4121519695,212,10.4,4121519693,141,41.9,4121519685,5,,,,,9uo1lm8ntj5o5vq1jutuvtb6d,S. Beck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524177697,182,1,1,18,8,4e5523it4v7s6kkakelbj9si5,1,38.9,42.7,2023-03-24T18:34:18.456Z,2023-03-24T18:34:20Z,4121519741,140,52.6,4121519747,213,1.0,4121519743,141,79.2,4121519745,212,28.7,4121519739,56,Left,,,,,,,,,,dtz4c9bzealdegjsgvdoac6ad,M. Moorrees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524177707,183,1,1,18,10,4e5523it4v7s6kkakelbj9si5,0,53.5,79.5,2023-03-24T18:34:20.247Z,2023-03-24T18:34:22Z,4121519803,213,5.8,4121519797,140,76.2,4121519799,141,60.0,4121519801,212,27.3,4121519795,56,Center,4121519793,155,,,,,,,,6089nfwh31ha73pl7vlla75cl,S. Puntigam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524177703,160,8,1,18,11,4moe0x01r1f5w30g38wshyftp,1,29.9,30.5,2023-03-24T18:34:22.069Z,2023-03-24T18:34:22Z,4121519807,15,,4121519773,56,Back,,,,,,,,,,,,,,,,,,,865nmkmx9qstpt90gc7bvp5ud,M. Ulbrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524177763,161,1,1,18,18,4moe0x01r1f5w30g38wshyftp,1,6.5,69.8,2023-03-24T18:34:28.277Z,2023-03-24T18:34:33Z,4121520067,213,0.9,4121520061,140,9.3,4121520059,56,Back,4121520065,212,4.9,4121520063,141,75.5,,,,,,,,,,cc32rolkcvyuul5t2uearz0mh,A. Borbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524177779,162,1,1,18,22,4moe0x01r1f5w30g38wshyftp,1,11.6,69.6,2023-03-24T18:34:33.014Z,2023-03-24T18:34:36Z,4121520153,213,4.3,4121520149,141,48.8,4121520147,140,5.8,4121520151,212,15.4,4121520145,56,Back,,,,,,,,,,yfdg1l58kdyyuodyqjwhwbth,H. Németh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524177793,163,1,1,18,26,4moe0x01r1f5w30g38wshyftp,0,5.9,48.5,2023-03-24T18:34:36.485Z,2023-03-24T18:34:38Z,4121520233,155,,4121520235,56,Back,4121520241,212,24.7,4121520239,141,30.1,4121520243,213,5.8,4121520237,140,26.2,,,,,,,cc32rolkcvyuul5t2uearz0mh,A. Borbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524177787,184,49,1,18,27,4e5523it4v7s6kkakelbj9si5,1,69.6,64.1,2023-03-24T18:34:38.072Z,2023-03-24T18:34:38Z,,,,,,,,,,,,,,,,,,,,,,,,,41ojypiz2yg51sriq9sfreh1x,W. Zawistowska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524177807,185,15,1,18,29,4e5523it4v7s6kkakelbj9si5,1,72.1,57.6,2023-03-24T18:34:39.896Z,2023-03-24T18:35:52Z,4121522199,215,,4121522207,147,55.6,4121522203,146,80.5,4121520305,56,Center,4121520303,18,,4121522211,230,98.5,4121522201,458,,4121522197,103,19,41ojypiz2yg51sriq9sfreh1x,W. Zawistowska,4121522215,231,51.3,4121522029,20,,,4121522033,82,4121520301,22,,4121522195,102,,50.9,4121522063,233,164,4121522193,78,,,,,,,,,,,,
2524177829,164,10,1,18,29,4moe0x01r1f5w30g38wshyftp,1,21.8,42.1,2023-03-24T18:34:39.996Z,2023-03-24T18:35:46Z,4121520395,94,,4121522071,233,185,4121520397,56,Back,,,,,,,,,,,,,,,,7cisqfcp1zysc12owj5j4zpx,M. Brandenburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524177839,165,45,1,18,33,4moe0x01r1f5w30g38wshyftp,0,31.8,56.2,2023-03-24T18:34:43.479Z,2023-03-24T18:34:46Z,4121520439,285,,4121520469,233,186,4121520437,56,Back,,,,,,,,,,,,,,,,cdzfyzjbmsg88l4r24mwx1ryt,R. Dieckmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524177841,186,3,1,18,33,4e5523it4v7s6kkakelbj9si5,1,68.2,43.8,2023-03-24T18:34:43.479Z,2023-03-24T18:34:46Z,4121520443,286,,4121520465,233,165,4121520441,56,Center,,,,,,,,,,,,,,,,41ojypiz2yg51sriq9sfreh1x,W. Zawistowska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524177845,187,50,1,18,35,4e5523it4v7s6kkakelbj9si5,1,70.5,30.3,2023-03-24T18:34:45.495Z,2023-03-24T18:34:48Z,4121520545,233,166,4121520463,286,,4121520461,56,Center,,,,,,,,,,,,,,,,41ojypiz2yg51sriq9sfreh1x,W. Zawistowska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524177855,166,7,1,18,35,4moe0x01r1f5w30g38wshyftp,1,29.5,69.7,2023-03-24T18:34:45.496Z,2023-03-24T18:34:48Z,4121520515,285,,4121520529,233,187,4121520513,56,Back,,,,,,,,,,,,,,,,8ruo0cyz6gvcp7yiks9fz1ed,J. Sehan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524177859,167,49,1,18,37,4moe0x01r1f5w30g38wshyftp,1,30.8,87.8,2023-03-24T18:34:47.558Z,2023-03-24T18:34:49Z,4121520551,189,,,,,,,,,,,,,,,,,,,,,,,u8p6vsrl3b7ndbj3cj5owlih,N. Lührßen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524177877,168,1,1,18,42,4moe0x01r1f5w30g38wshyftp,1,58.4,87.6,2023-03-24T18:34:52.133Z,2023-03-24T18:34:53Z,4121520625,140,58.2,4121520627,141,79.5,4121520631,213,4.7,4121520623,56,Left,4121520629,212,5.5,,,,,,,,,,u8p6vsrl3b7ndbj3cj5owlih,N. Lührßen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524177881,169,1,1,18,42,4moe0x01r1f5w30g38wshyftp,0,58.1,78.2,2023-03-24T18:34:53.061Z,2023-03-24T18:34:53Z,4121520639,56,Left,4121520645,212,4.5,4121520647,213,1.1,4121520641,140,60.2,4121520643,141,84.0,,,,,,,,,,cdzfyzjbmsg88l4r24mwx1ryt,R. Dieckmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524177891,188,8,1,18,44,4e5523it4v7s6kkakelbj9si5,1,40.4,22.3,2023-03-24T18:34:54.632Z,2023-03-24T18:34:54Z,4121520681,56,Back,,,,,,,,,,,,,,,,,,,,,,41ojypiz2yg51sriq9sfreh1x,W. Zawistowska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524177895,189,61,1,18,45,4e5523it4v7s6kkakelbj9si5,0,40.4,22.3,2023-03-24T18:34:55.271Z,2023-03-24T18:34:55Z,4121520697,56,Back,,,,,,,,,,,,,,,,,,,,,,41ojypiz2yg51sriq9sfreh1x,W. Zawistowska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524177909,170,3,1,18,45,4moe0x01r1f5w30g38wshyftp,0,57.6,78.9,2023-03-24T18:34:56.007Z,2023-03-24T18:34:58Z,4121520745,56,Left,4121520779,233,190,4121520747,286,,,,,,,,,,,,,,,,,cdzfyzjbmsg88l4r24mwx1ryt,R. Dieckmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524177905,190,7,1,18,45,4e5523it4v7s6kkakelbj9si5,0,42.4,21.1,2023-03-24T18:34:56.008Z,2023-03-24T18:34:58Z,4121520723,56,Back,4121520763,233,170,4121520725,285,,,,,,,,,,,,,,,,,41ojypiz2yg51sriq9sfreh1x,W. Zawistowska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524177929,171,43,1,18,48,4moe0x01r1f5w30g38wshyftp,1,0,0,2023-03-24T18:34:58.134Z,2023-03-24T20:17:26Z,4121520825,286,0,4121723759,144,50,4121520823,56,Left,4121520857,233,191,,,,,,,,,,,,,cdzfyzjbmsg88l4r24mwx1ryt,R. Dieckmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524177923,191,1,1,18,48,4e5523it4v7s6kkakelbj9si5,1,43.4,20,2023-03-24T18:34:58.135Z,2023-03-24T20:16:45Z,4121551039,212,5.9,4121520803,56,Back,4121551037,141,11.8,4121551035,140,41.6,4121551041,213,4.4,,,,,,,,,,41ojypiz2yg51sriq9sfreh1x,W. Zawistowska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524177925,192,49,1,18,49,4e5523it4v7s6kkakelbj9si5,1,42.4,11.5,2023-03-24T18:34:59.288Z,2023-03-24T18:54:39Z,,,,,,,,,,,,,,,,,,,,,,,,,4y1m1y07xg9wwfnogsxtcj93p,M. Wilde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524177931,193,1,1,18,49,4e5523it4v7s6kkakelbj9si5,1,42.4,11.5,2023-03-24T18:34:59.496Z,2023-03-24T18:54:40Z,4121520833,140,35.6,4121520839,213,3.1,4121520831,56,Back,4121520837,212,7.1,4121520835,141,11.8,,,,,,,,,,4y1m1y07xg9wwfnogsxtcj93p,M. Wilde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524177933,194,4,1,18,50,4e5523it4v7s6kkakelbj9si5,1,38.1,16.4,2023-03-24T18:35:00.423Z,2023-03-24T18:54:58Z,4121551521,233,173,4121551513,13,,4121551519,286,,4121551515,152,,4121551517,265,,4121520861,56,Back,,,,,,,f18o5qahrzbg0jrw8whefv7xl,A. Gudorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524177983,173,4,1,18,50,4moe0x01r1f5w30g38wshyftp,0,61.9,83.6,2023-03-24T18:35:00.424Z,2023-03-24T18:55:28Z,4121521083,13,,4121521085,56,Left,4121551569,233,194,4121521089,265,,4121521091,285,,4121521087,152,,,,,,,,u8p6vsrl3b7ndbj3cj5owlih,N. Lührßen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
