id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,keyPass,qualifier/10/value,qualifier/11/value
2545238259,31,1,1,3,16,bax97wqmyvdu4xygi7wzcvdzd,0,71.2,82,2023-05-07T14:05:23.529Z,2023-05-07T14:05:26Z,4259032607,56,Center,4259032617,212,22.4,4259032611,140,88.4,4259032615,141,62.4,4259032619,213,5.6,,,,,,,,,,aemsodynsywxzi5m7czbenob9,Y. Zielinski,,,,,,,,,,,,,,,,,,,,,,
2545238281,33,49,1,3,19,nuaf3wtujl8erbciumch6c65,1,10.7,15.9,2023-05-07T14:05:25.705Z,2023-05-07T14:05:25Z,,,,,,,,,,,,,,,,,,,,,,,,,62soqddjmkrj99mvi1wivj4k5,S. Schulte,,,,,,,,,,,,,,,,,,,,,,
2545238339,34,1,1,3,21,nuaf3wtujl8erbciumch6c65,0,6.2,5.2,2023-05-07T14:05:27.912Z,2023-05-07T14:05:31Z,4259033091,141,0.0,4259033093,212,36.4,4259033095,213,6.2,4259033087,56,Back,4259033085,157,,4259033097,1,,4259033089,140,40.6,,,,62soqddjmkrj99mvi1wivj4k5,S. Schulte,,,,,,,,,,,,,,,,,,,,,,
2545238395,32,5,1,3,24,bax97wqmyvdu4xygi7wzcvdzd,1,67.6,101.2,2023-05-07T14:05:30.777Z,2023-05-07T14:05:35Z,4259033471,347,,4259033469,56,Left,4259033487,233,35,,,,,,,,,,,,,,,,aemsodynsywxzi5m7czbenob9,Y. Zielinski,,,,,,,,,,,,,,,,,,,,,,
2545238345,35,5,1,3,24,nuaf3wtujl8erbciumch6c65,0,32.4,-1.2,2023-05-07T14:05:31.182Z,2023-05-07T14:05:36Z,4259033135,347,,4259033133,56,Back,4259033523,233,32,,,,,,,,,,,,,,,,62soqddjmkrj99mvi1wivj4k5,S. Schulte,,,,,,,,,,,,,,,,,,,,,,
2545238457,34,1,1,3,32,bax97wqmyvdu4xygi7wzcvdzd,1,74.4,100,2023-05-07T14:05:39.402Z,2023-05-07T14:05:41Z,4259033865,107,,4259033867,56,Left,4259033869,140,83.3,4259033871,141,81.1,4259033875,213,5.3,4259033873,212,16.8,,,,,,,aemsodynsywxzi5m7czbenob9,Y. Zielinski,,,,,,,,,,,,,,,,,,,,,,
2545238461,35,61,1,3,34,bax97wqmyvdu4xygi7wzcvdzd,0,83.3,81.1,2023-05-07T14:05:40.922Z,2023-05-07T14:05:41Z,4259033895,56,Left,,,,,,,,,,,,,,,,,,,,,,380wlef6rk03khlb0t5elb04q,M. Cin,,,,,,,,,,,,,,,,,,,,,,
2545238503,36,43,1,3,37,nuaf3wtujl8erbciumch6c65,1,0,0,2023-05-07T14:05:43.833Z,2023-05-07T14:05:59Z,4259035367,144,8,4259034105,56,Back,,,,,,,,,,,,,,,,,,,2iaatg2gvp5w4j27ycreiqjt,M. Punsar,,,,,,,,,,,,,,,,,,,,,,
2545238521,37,49,1,3,38,nuaf3wtujl8erbciumch6c65,1,25.5,7.1,2023-05-07T14:05:44.841Z,2023-05-07T14:05:44Z,,,,,,,,,,,,,,,,,,,,,,,,,2iaatg2gvp5w4j27ycreiqjt,M. Punsar,,,,,,,,,,,,,,,,,,,,,,
2545238563,38,1,1,3,39,nuaf3wtujl8erbciumch6c65,1,18.9,5.3,2023-05-07T14:05:45.928Z,2023-05-07T14:05:48Z,4259034521,141,18.6,4259034525,213,2.6,4259034523,212,17.3,4259034519,140,4.9,4259034517,56,Back,,,,,,,,,,2iaatg2gvp5w4j27ycreiqjt,M. Punsar,,,,,,,,,,,,,,,,,,,,,,
2545238587,39,1,1,3,41,nuaf3wtujl8erbciumch6c65,1,2,21.5,2023-05-07T14:05:48.489Z,2023-05-07T14:05:50Z,4259034663,213,1.5,4259034661,212,18.2,4259034659,141,48.2,4259034657,140,2.8,4259034655,56,Back,,,,,,,,,,bkbp6hl12kc3y8wohv9l3a66t,L. Weiss,,,,,,,,,,,,,,,,,,,,,,
2545238627,40,1,1,3,43,nuaf3wtujl8erbciumch6c65,0,2.8,48.2,2023-05-07T14:05:50.153Z,2023-05-07T14:05:52Z,4259034861,213,5.7,4259034863,1,,4259034859,212,37.4,4259034857,141,19.4,4259034853,56,Back,4259034855,140,33.2,4259034851,157,,,,,49ur7byczvl0qkqn9y2qq73s9,L. Sieger,,,,,,,,,,,,,,,,,,,,,,
2545238669,36,1,1,3,46,bax97wqmyvdu4xygi7wzcvdzd,0,63,67,2023-05-07T14:05:52.874Z,2023-05-07T14:05:54Z,4259035101,3,,4259035105,56,Left,4259035113,212,24.8,4259035111,141,100.0,4259035115,213,1.2,4259035109,140,72.6,,,,,,,4trepwlcclo2elj3epyrs0ep6,M. Günster,,,,,,,,,,,,,,,,,,,,,,
2545238675,37,5,1,3,48,bax97wqmyvdu4xygi7wzcvdzd,0,71,100.8,2023-05-07T14:05:54.734Z,2023-05-07T14:06:06Z,4259035131,347,,4259035129,56,Left,4259035841,233,41,,,,,,,,,,,,,,,,4trepwlcclo2elj3epyrs0ep6,M. Günster,,,,,,,,,,,,,,,,,,,,,,
2545238809,41,5,1,3,48,nuaf3wtujl8erbciumch6c65,1,29,-0.8,2023-05-07T14:05:55.097Z,2023-05-07T14:06:06Z,4259035797,347,,4259035827,233,37,4259035795,56,Back,,,,,,,,,,,,,,,,49ur7byczvl0qkqn9y2qq73s9,L. Sieger,,,,,,,,,,,,,,,,,,,,,,
2545238859,42,1,1,3,59,nuaf3wtujl8erbciumch6c65,0,30.5,0,2023-05-07T14:06:06.025Z,2023-05-07T14:06:08Z,4259036027,1,,4259036017,56,Right,4259036015,107,,4259036025,213,0.1,4259036021,141,4.3,4259036023,212,29.4,4259036019,140,58.3,,,,dh4eziicycykt8h2zr0to5tuy,K. Bathmann,,,,,,,,,,,,,,,,,,,,,,
2545238875,38,1,1,4,2,bax97wqmyvdu4xygi7wzcvdzd,0,37.3,96.2,2023-05-07T14:06:09.563Z,2023-05-07T14:06:10Z,4259036139,141,100.0,4259036143,213,0.2,4259036137,140,49.1,4259036141,212,12.8,4259036135,56,Back,4259036133,3,,,,,,,,aemsodynsywxzi5m7czbenob9,Y. Zielinski,,,,,,,,,,,,,,,,,,,,,,
2545238881,39,5,1,4,3,bax97wqmyvdu4xygi7wzcvdzd,0,52.2,101.4,2023-05-07T14:06:10.296Z,2023-05-07T14:06:20Z,4259036163,56,Left,4259036801,233,43,4259036167,347,,,,,,,,,,,,,,,,,aemsodynsywxzi5m7czbenob9,Y. Zielinski,,,,,,,,,,,,,,,,,,,,,,
2545238995,43,5,1,4,3,nuaf3wtujl8erbciumch6c65,1,47.8,-1.4,2023-05-07T14:06:10.393Z,2023-05-07T14:06:20Z,4259036727,56,Back,4259036731,347,,4259036773,233,39,,,,,,,,,,,,,,,,dh4eziicycykt8h2zr0to5tuy,K. Bathmann,,,,,,,,,,,,,,,,,,,,,,
2545239031,44,1,1,4,13,nuaf3wtujl8erbciumch6c65,0,53.3,0,2023-05-07T14:06:19.834Z,2023-05-07T14:06:21Z,4259036925,107,,4259036939,141,6.2,4259036945,212,13.4,4259036929,56,Right,4259036935,140,65.1,4259036947,213,0.4,,,,,,,dh4eziicycykt8h2zr0to5tuy,K. Bathmann,,,,,,,,,,,,,,,,,,,,,,
2545239153,40,12,1,4,15,bax97wqmyvdu4xygi7wzcvdzd,1,23.6,91.8,2023-05-07T14:06:21.754Z,2023-05-07T14:06:29Z,4259037623,141,81.4,4259037625,212,31.2,4259037619,56,Left,4259037621,140,52.5,4259037627,213,6.1,,,,,,,,,,d11imdjqgfg7c0vo1te98rvv8,P. Flach,,,,,,,,,,,,,,,,,,,,,,
2545239203,45,1,1,4,21,nuaf3wtujl8erbciumch6c65,1,45.1,10.7,2023-05-07T14:06:28.571Z,2023-05-07T14:06:31Z,4259037871,140,45.8,4259037875,212,5.8,4259037873,141,19.1,4259037877,213,1.4,4259037863,3,,4259037867,56,Back,,,,,,,bkbp6hl12kc3y8wohv9l3a66t,L. Weiss,,,,,,,,,,,,,,,,,,,,,,
2545239159,41,49,1,4,22,bax97wqmyvdu4xygi7wzcvdzd,1,36.7,85.3,2023-05-07T14:06:29.307Z,2023-05-07T14:06:29Z,,,,,,,,,,,,,,,,,,,,,,,,,ac6txr5931brb1tib9d92ok8a,S. Vobian,,,,,,,,,,,,,,,,,,,,,,
2545239187,42,1,1,4,22,bax97wqmyvdu4xygi7wzcvdzd,1,36.7,85.3,2023-05-07T14:06:29.331Z,2023-05-07T14:06:31Z,4259037775,56,Back,4259037777,140,29.6,4259037785,212,8.8,4259037781,141,92.1,4259037791,213,2.6,,,,,,,,,,ac6txr5931brb1tib9d92ok8a,S. Vobian,,,,,,,,,,,,,,,,,,,,,,
2545239217,46,49,1,4,25,nuaf3wtujl8erbciumch6c65,1,50.8,18.8,2023-05-07T14:06:31.850Z,2023-05-07T14:06:32Z,,,,,,,,,,,,,,,,,,,,,,,,,62soqddjmkrj99mvi1wivj4k5,S. Schulte,,,,,,,,,,,,,,,,,,,,,,
2545239243,47,61,1,4,26,nuaf3wtujl8erbciumch6c65,0,59.4,9.7,2023-05-07T14:06:33.203Z,2023-05-07T14:07:00Z,4259038071,56,Right,,,,,,,,,,,,,,,,,,,,,,62soqddjmkrj99mvi1wivj4k5,S. Schulte,,,,,,,,,,,,,,,,,,,,,,
2545239277,43,1,1,4,27,bax97wqmyvdu4xygi7wzcvdzd,0,30.6,95.6,2023-05-07T14:06:33.772Z,2023-05-07T14:06:53Z,4259039927,286,,4259038273,1,,4259038271,213,0.0,4259038267,141,96.5,4259039923,233,49,4259039921,236,,4259038269,212,12.4,4259038261,157,,b9gxo2rldtuz9mi8lzgnm0mxg,K. Parcell,4259038265,140,42.4,4259038263,56,Back,,,,,,,,,,,,,,,,
2545239499,49,74,1,4,28,nuaf3wtujl8erbciumch6c65,1,60.7,6.7,2023-05-07T14:06:35.155Z,2023-05-07T14:06:53Z,4259039409,56,Right,4259039939,233,43,4259039411,285,,,,,,,,,,,,,,,,,1f2h3qvn7d1dv5wsv63bojazu,A. Margraf,,,,,,,,,,,,,,,,,,,,,,
2545239293,48,5,1,4,30,nuaf3wtujl8erbciumch6c65,0,56.5,-0.8,2023-05-07T14:06:36.683Z,2023-05-07T14:06:56Z,4259038347,347,,4259038345,56,Right,4259040159,233,44,,,,,,,,,,,,,,,,62soqddjmkrj99mvi1wivj4k5,S. Schulte,,,,,,,,,,,,,,,,,,,,,,
2545239625,44,5,1,4,30,bax97wqmyvdu4xygi7wzcvdzd,1,43.5,100.8,2023-05-07T14:06:37.403Z,2023-05-07T14:06:56Z,4259040069,347,,4259040101,233,48,4259040067,56,Back,,,,,,,,,,,,,,,,b9gxo2rldtuz9mi8lzgnm0mxg,K. Parcell,,,,,,,,,,,,,,,,,,,,,,
2545239749,45,1,1,4,54,bax97wqmyvdu4xygi7wzcvdzd,1,40.4,100,2023-05-07T14:07:01.197Z,2023-05-07T14:07:03Z,4259040689,56,Back,4259040699,1,,4259040697,213,4.5,4259040687,107,,4259040693,141,63.7,4259040691,140,34.9,4259040695,212,26.7,,,,b9gxo2rldtuz9mi8lzgnm0mxg,K. Parcell,,,,,,,,,,,,,,,,,,,,,,
2545239779,46,3,1,4,56,bax97wqmyvdu4xygi7wzcvdzd,1,42,61.2,2023-05-07T14:07:03.021Z,2023-05-07T14:07:08Z,4259041161,233,50,4259040849,286,,4259040843,56,Back,,,,,,,,,,,,,,,,380wlef6rk03khlb0t5elb04q,M. Cin,,,,,,,,,,,,,,,,,,,,,,
2545239825,50,45,1,4,56,nuaf3wtujl8erbciumch6c65,0,58,38.8,2023-05-07T14:07:03.021Z,2023-05-07T14:09:42Z,4259041207,233,46,4259041125,285,,4259041121,56,Center,,,,,,,,,,,,,,,,3p9ie3u7ej9o1wpzl4aonjtd6,L. Andrade,,,,,,,,,,,,,,,,,,,,,,
2545239865,47,1,1,4,57,bax97wqmyvdu4xygi7wzcvdzd,0,44.8,56.6,2023-05-07T14:07:04.269Z,2023-05-07T14:07:09Z,4259041339,213,5.8,4259041335,141,6.2,4259041333,140,100.0,4259041331,56,Right,4259041329,155,,4259041337,212,67.6,4259041341,1,,,,,380wlef6rk03khlb0t5elb04q,M. Cin,,,,,,,,,,,,,,,,,,,,,,
2545239871,48,5,1,5,2,bax97wqmyvdu4xygi7wzcvdzd,0,100.8,13.8,2023-05-07T14:07:09.077Z,2023-05-07T14:07:10Z,4259041363,346,,4259041361,56,Right,4259041417,233,51,,,,,,,,,,,,,,,,380wlef6rk03khlb0t5elb04q,M. Cin,,,,,,,,,,,,,,,,,,,,,,
2545239879,51,5,1,5,3,nuaf3wtujl8erbciumch6c65,1,-0.8,86.2,2023-05-07T14:07:10.077Z,2023-05-07T14:07:10Z,4259041385,56,Back,4259041387,346,,4259041413,233,48,,,,,,,,,,,,,,,,axjakqkndyt2k8v2b0y97tw16,M. Hirata,,,,,,,,,,,,,,,,,,,,,,
2545240085,52,1,1,5,13,nuaf3wtujl8erbciumch6c65,1,2.8,53.4,2023-05-07T14:07:20.622Z,2023-05-07T14:07:23Z,4259042461,124,,4259042463,56,Back,4259042465,140,12.7,4259042467,141,31.3,4259042469,212,18.3,4259042475,237,,4259042471,213,5.3,,,,49ur7byczvl0qkqn9y2qq73s9,L. Sieger,,,,,,,,,,,,,,,,,,,,,,
2545240121,53,1,1,5,16,nuaf3wtujl8erbciumch6c65,1,14.5,33.6,2023-05-07T14:07:23.564Z,2023-05-07T14:07:26Z,4259042669,141,75.1,4259042671,212,28.7,4259042673,213,1.8,4259042665,56,Back,4259042667,140,9.6,,,,,,,,,,bkbp6hl12kc3y8wohv9l3a66t,L. Weiss,,,,,,,,,,,,,,,,,,,,,,
2545240163,54,1,1,5,19,nuaf3wtujl8erbciumch6c65,1,13.3,73.2,2023-05-07T14:07:26.460Z,2023-05-07T14:07:30Z,4259042921,140,17.2,4259042925,212,12.6,4259042923,141,90.8,4259042919,56,Back,4259042927,213,1.2,,,,,,,,,,62soqddjmkrj99mvi1wivj4k5,S. Schulte,,,,,,,,,,,,,,,,,,,,,,
2545240193,55,1,1,5,23,nuaf3wtujl8erbciumch6c65,1,25.1,87.8,2023-05-07T14:07:30.140Z,2023-05-07T14:07:31Z,4259043077,140,18.3,4259043079,141,63.7,4259043083,212,17.9,4259043085,213,4.3,4259043075,56,Back,,,,,,,,,,8ovibbdbs49bwwwf3bbuij3hm,J. Pollak,,,,,,,,,,,,,,,,,,,,,,
2545240231,56,1,1,5,25,nuaf3wtujl8erbciumch6c65,1,16.6,61.2,2023-05-07T14:07:31.740Z,2023-05-07T14:07:34Z,4259043335,141,27.6,4259043333,140,20.2,4259043331,56,Back,4259043337,212,23.2,4259043339,213,4.9,,,,,,,,,,62soqddjmkrj99mvi1wivj4k5,S. Schulte,,,,,,,,,,,,,,,,,,,,,,
2545240285,57,1,1,5,27,nuaf3wtujl8erbciumch6c65,1,25.5,23.3,2023-05-07T14:07:34.284Z,2023-05-07T14:07:38Z,4259043735,212,25.7,4259043741,213,2.3,4259043719,56,Back,4259043721,140,9.8,4259043725,141,52.2,,,,,,,,,,bkbp6hl12kc3y8wohv9l3a66t,L. Weiss,,,,,,,,,,,,,,,,,,,,,,
2545240363,58,1,1,5,32,nuaf3wtujl8erbciumch6c65,1,6.2,56,2023-05-07T14:07:38.813Z,2023-05-07T14:07:44Z,4259044167,56,Back,4259044169,140,18.3,4259044175,213,1.1,4259044173,212,26.7,4259044171,141,90.6,,,,,,,,,,49ur7byczvl0qkqn9y2qq73s9,L. Sieger,,,,,,,,,,,,,,,,,,,,,,
2545240381,59,1,1,5,37,nuaf3wtujl8erbciumch6c65,0,18,93.2,2023-05-07T14:07:44.316Z,2023-05-07T14:07:45Z,4259044247,140,61.7,4259044255,212,45.9,4259044241,157,,4259044245,56,Left,4259044259,213,6.3,4259044249,141,92.3,4259044261,1,,,,,8ovibbdbs49bwwwf3bbuij3hm,J. Pollak,,,,,,,,,,,,,,,,,,,,,,
2545240401,49,49,1,5,40,bax97wqmyvdu4xygi7wzcvdzd,1,34.1,11,2023-05-07T14:07:47.326Z,2023-05-07T14:07:47Z,,,,,,,,,,,,,,,,,,,,,,,,,c45vx4712w32k3ttlgoijkhuy,V. Fürst,,,,,,,,,,,,,,,,,,,,,,
2545240437,50,1,1,5,42,bax97wqmyvdu4xygi7wzcvdzd,0,45.7,2.7,2023-05-07T14:07:48.753Z,2023-05-07T14:07:51Z,4259044523,1,,4259044521,213,0.3,4259044509,157,,4259044513,56,Right,4259044515,140,54.7,4259044517,141,7.1,4259044559,286,,4259044519,212,9.9,c45vx4712w32k3ttlgoijkhuy,V. Fürst,4259044553,236,,4259044555,233,60,,,,,,,,,,,,,,,,
2545240433,60,74,1,5,42,nuaf3wtujl8erbciumch6c65,1,44.4,94.2,2023-05-07T14:07:48.754Z,2023-05-07T14:07:49Z,4259044589,233,50,4259044495,285,,4259044493,56,Back,,,,,,,,,,,,,,,,3p9ie3u7ej9o1wpzl4aonjtd6,L. Andrade,,,,,,,,,,,,,,,,,,,,,,
2545240445,61,5,1,5,42,nuaf3wtujl8erbciumch6c65,0,50.3,101.2,2023-05-07T14:07:49.420Z,2023-05-07T14:07:52Z,4259044915,233,51,4259044595,347,,4259044591,56,Left,,,,,,,,,,,,,,,,3p9ie3u7ej9o1wpzl4aonjtd6,L. Andrade,,,,,,,,,,,,,,,,,,,,,,
2545240485,51,5,1,5,42,bax97wqmyvdu4xygi7wzcvdzd,1,49.7,-1.2,2023-05-07T14:07:49.631Z,2023-05-07T14:07:52Z,4259044895,233,61,4259044783,347,,4259044781,56,Back,,,,,,,,,,,,,,,,c45vx4712w32k3ttlgoijkhuy,V. Fürst,,,,,,,,,,,,,,,,,,,,,,
2545240587,52,1,1,5,46,bax97wqmyvdu4xygi7wzcvdzd,1,45.9,0,2023-05-07T14:07:53.374Z,2023-05-07T14:08:17Z,4259045307,141,34.8,4259045305,140,45.9,4259045303,56,Back,4259045301,107,,4259045313,1,,4259045311,213,1.6,4259045309,212,24.8,,,,mx0xcrbamcrs77w7socdzv11,S. Freutel,,,,,,,,,,,,,,,,,,,,,,
2545240735,62,4,1,5,53,nuaf3wtujl8erbciumch6c65,1,52.9,57.7,2023-05-07T14:08:00.077Z,2023-05-07T14:08:14Z,4259046117,265,,4259046909,233,53,4259046113,56,Center,4259046115,152,,4259046111,13,,4259046119,286,,,,,,,,28fi0st48wljpt3kyee510iga,N. Günnewig,,,,,,,,,,,,,,,,,,,,,,
2545240635,53,4,1,5,53,bax97wqmyvdu4xygi7wzcvdzd,0,47.1,42.3,2023-05-07T14:08:00.078Z,2023-05-07T14:08:14Z,4259046839,152,,4259046939,233,62,4259046837,13,,4259046843,285,,4259046841,265,,4259045549,56,Back,,,,,,,ac6txr5931brb1tib9d92ok8a,S. Vobian,,,,,,,,,,,,,,,,,,,,,,
2545246225,94,12,1,6,26,bax97wqmyvdu4xygi7wzcvdzd,1,16.2,55.4,2023-05-07T14:08:32.897Z,2023-05-07T14:13:02Z,4259076087,212,17.8,4259076441,15,,4259076089,213,6.1,4259076079,56,Back,4259076085,141,51.5,4259076083,140,33.0,,,,,,,qirr699c3gjdqq420ssd9vit,D. Hoppius,,,,,,,,,,,,,,,,,,,,,,
2545241219,63,1,1,6,26,nuaf3wtujl8erbciumch6c65,0,62.2,58.7,2023-05-07T14:08:33.295Z,2023-05-07T14:08:35Z,4259048685,141,43.4,4259048683,140,87.0,4259048681,56,Center,4259048679,152,,4259048687,212,28.0,4259048675,5,,4259048689,213,5.9,4259048677,155,,6l7cn7fmomj88kfdyo9seopg5,A. Moraitou,,,,,,,,,,,,,,,,,,,,,,
2545241289,54,3,1,6,31,bax97wqmyvdu4xygi7wzcvdzd,0,32.8,47.7,2023-05-07T14:08:38.654Z,2023-05-07T14:13:04Z,4259049049,56,Back,4259049051,285,,4259049203,233,64,,,,,,,,,,,,,,,,380wlef6rk03khlb0t5elb04q,M. Cin,,,,,,,,,,,,,,,,,,,,,,
2545241299,64,7,1,6,31,nuaf3wtujl8erbciumch6c65,1,67.2,52.3,2023-05-07T14:08:38.655Z,2023-05-07T14:08:40Z,4259049155,233,54,4259049099,56,Center,4259049165,286,,,,,,,,,,,,,,,,,6l7cn7fmomj88kfdyo9seopg5,A. Moraitou,,,,,,,,,,,,,,,,,,,,,,
2545241305,65,49,1,6,33,nuaf3wtujl8erbciumch6c65,1,60.9,57.6,2023-05-07T14:08:39.870Z,2023-05-07T14:08:40Z,,,,,,,,,,,,,,,,,,,,,,,,,6l7cn7fmomj88kfdyo9seopg5,A. Moraitou,,,,,,,,,,,,,,,,,,,,,,
2545241395,66,1,1,6,33,nuaf3wtujl8erbciumch6c65,1,61,57.6,2023-05-07T14:08:40.206Z,2023-05-07T14:08:44Z,4259049641,56,Center,4259049645,141,51.5,4259049643,140,51.5,4259049649,213,3.5,4259049647,212,10.8,,,,,,,,,,6l7cn7fmomj88kfdyo9seopg5,A. Moraitou,,,,,,,,,,,,,,,,,,,,,,
2545241419,67,1,1,6,37,nuaf3wtujl8erbciumch6c65,1,42.8,41,2023-05-07T14:08:44.430Z,2023-05-07T14:08:52Z,4259049739,140,41.6,4259049745,213,1.6,4259049743,212,29.5,4259049741,141,84.4,4259049737,56,Back,,,,,,,,,,dh4eziicycykt8h2zr0to5tuy,K. Bathmann,,,,,,,,,,,,,,,,,,,,,,
2545241479,68,1,1,6,41,nuaf3wtujl8erbciumch6c65,0,41.2,84.8,2023-05-07T14:08:48.078Z,2023-05-07T14:08:50Z,4259050089,141,72.0,4259050083,155,,4259050085,56,Center,4259050091,212,41.0,4259050095,1,,4259050093,213,6.1,4259050087,140,79.4,,,,8ovibbdbs49bwwwf3bbuij3hm,J. Pollak,,,,,,,,,,,,,,,,,,,,,,
2545241481,55,49,1,6,43,bax97wqmyvdu4xygi7wzcvdzd,1,20.6,23.9,2023-05-07T14:08:50.352Z,2023-05-07T14:08:50Z,,,,,,,,,,,,,,,,,,,,,,,,,c45vx4712w32k3ttlgoijkhuy,V. Fürst,,,,,,,,,,,,,,,,,,,,,,
2545241625,56,1,1,6,44,bax97wqmyvdu4xygi7wzcvdzd,1,20.8,24.1,2023-05-07T14:08:50.960Z,2023-05-07T14:08:58Z,4259050827,141,51.3,4259050825,140,7.0,4259050823,56,Back,4259050831,213,2.2,4259050829,212,23.5,,,,,,,,,,c45vx4712w32k3ttlgoijkhuy,V. Fürst,,,,,,,,,,,,,,,,,,,,,,
2545241689,57,1,1,6,51,bax97wqmyvdu4xygi7wzcvdzd,1,9.6,46.7,2023-05-07T14:08:58.480Z,2023-05-07T14:09:01Z,4259051171,157,,4259051175,140,59.6,4259051173,56,Center,4259051177,141,36.3,4259051183,1,,4259051181,213,6.1,4259051179,212,53.0,,,,biomno1rhjrnhw59fs2yisktm,E. Mahmutovic,,,,,,,,,,,,,,,,,,,,,,
2545241697,58,1,1,6,54,bax97wqmyvdu4xygi7wzcvdzd,0,59.6,36.3,2023-05-07T14:09:01.520Z,2023-05-07T14:09:02Z,4259051219,212,15.5,4259051217,141,49.7,4259051221,213,2.5,4259051215,140,47.7,4259051211,3,,4259051213,56,Back,,,,,,,qirr699c3gjdqq420ssd9vit,D. Hoppius,,,,,,,,,,,,,,,,,,,,,,
2545241751,69,49,1,6,58,nuaf3wtujl8erbciumch6c65,1,51,49.7,2023-05-07T14:09:05.279Z,2023-05-07T14:09:05Z,,,,,,,,,,,,,,,,,,,,,,,,,axjakqkndyt2k8v2b0y97tw16,M. Hirata,,,,,,,,,,,,,,,,,,,,,,
2545241791,70,1,1,6,58,nuaf3wtujl8erbciumch6c65,1,51.8,50.7,2023-05-07T14:09:05.567Z,2023-05-07T14:09:24Z,4259051781,213,1.1,4259051779,212,19.2,4259051775,140,59.4,4259051773,56,Center,4259051777,141,76.4,,,,,,,,,,axjakqkndyt2k8v2b0y97tw16,M. Hirata,,,,,,,,,,,,,,,,,,,,,,
2545241777,59,49,1,7,0,bax97wqmyvdu4xygi7wzcvdzd,1,29.7,18.5,2023-05-07T14:09:07.184Z,2023-05-07T14:09:07Z,,,,,,,,,,,,,,,,,,,,,,,,,mx0xcrbamcrs77w7socdzv11,S. Freutel,,,,,,,,,,,,,,,,,,,,,,
2545241803,71,1,1,7,0,nuaf3wtujl8erbciumch6c65,0,59.4,76.4,2023-05-07T14:09:07.455Z,2023-05-07T14:09:08Z,4259051867,140,75.4,4259051871,212,17.2,4259051873,213,0.2,4259051865,56,Left,4259051869,141,81.5,,,,,,,,,,6l7cn7fmomj88kfdyo9seopg5,A. Moraitou,,,,,,,,,,,,,,,,,,,,,,
2545241811,60,1,1,7,1,bax97wqmyvdu4xygi7wzcvdzd,0,30.9,17.9,2023-05-07T14:09:07.888Z,2023-05-07T14:09:11Z,4259052243,233,72,4259052241,236,,4259051929,213,0.0,4259052247,286,,4259051927,212,7.5,4259051921,56,Back,4259051925,141,18.2,4259051923,140,38.0,mx0xcrbamcrs77w7socdzv11,S. Freutel,,,,,,,,,,,,,,,,,,,,,,
2545241857,72,74,1,7,4,nuaf3wtujl8erbciumch6c65,1,68.3,99.9,2023-05-07T14:09:10.735Z,2023-05-07T14:09:11Z,4259052301,233,60,4259052195,285,,4259052193,56,Left,,,,,,,,,,,,,,,,6l7cn7fmomj88kfdyo9seopg5,A. Moraitou,,,,,,,,,,,,,,,,,,,,,,
2545241891,73,49,1,7,5,nuaf3wtujl8erbciumch6c65,1,68.5,93.5,2023-05-07T14:09:12.671Z,2023-05-07T14:09:12Z,,,,,,,,,,,,,,,,,,,,,,,,,6l7cn7fmomj88kfdyo9seopg5,A. Moraitou,,,,,,,,,,,,,,,,,,,,,,
2545241933,74,3,1,7,6,nuaf3wtujl8erbciumch6c65,0,69.6,97.2,2023-05-07T14:09:13.439Z,2023-05-07T14:09:18Z,4259052609,286,,4259052607,56,Left,4259053091,233,61,,,,,,,,,,,,,,,,6l7cn7fmomj88kfdyo9seopg5,A. Moraitou,,,,,,,,,,,,,,,,,,,,,,
2545241927,61,7,1,7,6,bax97wqmyvdu4xygi7wzcvdzd,1,30.4,2.8,2023-05-07T14:09:13.440Z,2023-05-07T14:09:14Z,4259052661,233,74,4259052583,285,,4259052581,56,Back,4259052579,167,,,,,,,,,,,,,,2b6315hlohr62lm3xzz5qidey,A. Halverkamps,,,,,,,,,,,,,,,,,,,,,,
2545241939,62,5,1,7,7,bax97wqmyvdu4xygi7wzcvdzd,0,30.8,-0.9,2023-05-07T14:09:14.017Z,2023-05-07T14:09:18Z,4259053081,233,75,4259052629,56,Back,4259052631,347,,,,,,,,,,,,,,,,,2b6315hlohr62lm3xzz5qidey,A. Halverkamps,,,,,,,,,,,,,,,,,,,,,,
