id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/11/value,qualifier/12/value,qualifier/10/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/15/value,qualifier/17/value
2552515471,433,1,1,40,53,6bl19flj1eggw2gw7sya19bof,1,81,91.5,2023-05-21T14:41:37.591Z,2023-05-21T14:41:40Z,4297762403,140,91.2,4297762399,155,,4297762409,212,31.3,4297762401,56,Center,4297762405,141,48.3,4297762413,213,5.1,4297762397,2,,,,,cbofbntctfuhr1vqpn7eywt05,F. Rauch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552515513,434,1,1,40,56,6bl19flj1eggw2gw7sya19bof,0,85.7,46.9,2023-05-21T14:41:40.456Z,2023-05-21T14:41:42Z,4297762607,141,62.6,4297762601,3,,4297762603,56,Center,4297762613,213,0.6,4297762611,212,19.3,4297762605,140,100.0,,,,,,,9hmgd3x5tekj4fnf0zju3i1ud,E. Pajor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552515555,316,5,1,40,58,nuaf3wtujl8erbciumch6c65,1,-0.6,36.2,2023-05-21T14:41:42.354Z,2023-05-21T14:42:40Z,4297762851,56,Back,4297762887,233,435,4297762853,346,,,,,,,,,,,,,,,,,8ovibbdbs49bwwwf3bbuij3hm,J. Pollak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552515523,435,5,1,40,58,6bl19flj1eggw2gw7sya19bof,0,100.6,63.8,2023-05-21T14:41:42.354Z,2023-05-21T14:41:45Z,4297762675,56,Center,4297762677,346,,4297762913,233,316,,,,,,,,,,,,,,,,9hmgd3x5tekj4fnf0zju3i1ud,E. Pajor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552516021,317,1,1,41,19,nuaf3wtujl8erbciumch6c65,1,4.6,57.2,2023-05-21T14:42:03.792Z,2023-05-21T14:42:06Z,4297765137,237,,4297765121,56,Back,4297765125,140,10.0,4297765117,124,,4297765131,212,16.3,4297765133,213,1.2,4297765127,141,79.7,,,,49ur7byczvl0qkqn9y2qq73s9,L. Sieger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552516089,318,1,1,41,22,nuaf3wtujl8erbciumch6c65,1,10,79.7,2023-05-21T14:42:06.496Z,2023-05-21T14:42:08Z,4297765471,212,16.8,4297765463,140,1.2,4297765475,213,4.1,4297765455,56,Back,4297765467,141,59.0,,,,,,,,,,8ovibbdbs49bwwwf3bbuij3hm,J. Pollak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552516143,319,1,1,41,24,nuaf3wtujl8erbciumch6c65,0,3.1,56.1,2023-05-21T14:42:08.714Z,2023-05-21T14:42:12Z,4297765757,141,81.1,4297765751,155,,4297765759,212,46.3,4297765753,56,Back,4297765763,1,,4297765755,140,44.1,4297765761,213,0.4,,,,49ur7byczvl0qkqn9y2qq73s9,L. Sieger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552516137,436,49,1,41,26,6bl19flj1eggw2gw7sya19bof,1,64.5,26.8,2023-05-21T14:42:11.064Z,2023-05-21T14:42:11Z,,,,,,,,,,,,,,,,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552516173,437,1,1,41,28,6bl19flj1eggw2gw7sya19bof,1,55.9,31.7,2023-05-21T14:42:12.671Z,2023-05-21T14:42:14Z,4297765967,140,64.9,4297765965,56,Center,4297765971,212,11.4,4297765973,213,0.6,4297765969,141,41.2,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552516237,438,1,1,41,29,6bl19flj1eggw2gw7sya19bof,1,64.9,41.2,2023-05-21T14:42:14.079Z,2023-05-21T14:42:16Z,4297766325,140,72.9,4297766327,141,34.0,4297766331,213,5.8,4297766323,56,Center,4297766329,212,9.7,,,,,,,,,,42ah6u2wvj5tjuojzhtjiy6s5,K. Demann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552516239,439,50,1,41,32,6bl19flj1eggw2gw7sya19bof,1,71,33,2023-05-21T14:42:16.456Z,2023-05-21T14:42:18Z,4297766335,56,Center,4297766337,286,,4297766563,233,320,,,,,,,,,,,,,,,,9hmgd3x5tekj4fnf0zju3i1ud,E. Pajor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552516281,320,7,1,41,32,nuaf3wtujl8erbciumch6c65,1,29,67,2023-05-21T14:42:16.457Z,2023-05-21T14:42:18Z,4297766503,56,Back,4297766533,233,439,4297766505,285,,,,,,,,,,,,,,,,,8ovibbdbs49bwwwf3bbuij3hm,J. Pollak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552516289,321,49,1,41,33,nuaf3wtujl8erbciumch6c65,1,31.2,67.6,2023-05-21T14:42:17.561Z,2023-05-21T14:42:17Z,,,,,,,,,,,,,,,,,,,,,,,,,8ovibbdbs49bwwwf3bbuij3hm,J. Pollak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552516405,322,1,1,41,35,nuaf3wtujl8erbciumch6c65,1,35.1,72.1,2023-05-21T14:42:19.328Z,2023-05-21T14:42:22Z,4297767027,140,45.7,4297767033,212,13.5,4297767031,141,83.3,4297767023,56,Back,4297767035,213,0.6,,,,,,,,,,8ovibbdbs49bwwwf3bbuij3hm,J. Pollak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552516409,323,50,1,41,37,nuaf3wtujl8erbciumch6c65,1,44.8,85.4,2023-05-21T14:42:21.897Z,2023-05-21T14:42:24Z,4297767061,286,,4297767327,233,440,4297767059,56,Back,,,,,,,,,,,,,,,,2ltzk74krenmfh5gzcjpc2k4q,K. Maksuti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552516447,440,7,1,41,37,6bl19flj1eggw2gw7sya19bof,1,55.2,14.6,2023-05-21T14:42:21.898Z,2023-05-21T14:42:50Z,4297767291,233,323,4297767229,285,,4297767227,56,Right,,,,,,,,,,,,,,,,b8jaoqvq01ot0l9yp0b0btwid,J. Wedemeyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552516795,441,1,1,41,39,6bl19flj1eggw2gw7sya19bof,0,62.2,9,2023-05-21T14:42:23.279Z,2023-05-21T14:42:44Z,4297769011,212,10.9,4297769013,213,5.5,4297769003,140,69.7,4297769007,141,0.0,4297769001,56,Right,,,,,,,,,,9hmgd3x5tekj4fnf0zju3i1ud,E. Pajor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552516725,324,5,1,41,41,nuaf3wtujl8erbciumch6c65,1,29.2,102,2023-05-21T14:42:26.105Z,2023-05-21T14:42:40Z,4297768657,56,Back,4297768659,347,,4297769239,233,442,,,,,,,,,,,,,,,,8ovibbdbs49bwwwf3bbuij3hm,J. Pollak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552516799,442,5,1,41,41,6bl19flj1eggw2gw7sya19bof,0,70.8,-2,2023-05-21T14:42:26.105Z,2023-05-21T14:42:41Z,4297769021,347,,4297769273,233,324,4297769019,56,Right,,,,,,,,,,,,,,,,9hmgd3x5tekj4fnf0zju3i1ud,E. Pajor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552517149,325,1,1,41,57,nuaf3wtujl8erbciumch6c65,1,28.1,100,2023-05-21T14:42:41.224Z,2023-05-21T14:43:34Z,4297770955,212,29.9,4297771509,1,,4297770957,213,6.2,4297770949,56,Left,4297771507,107,,4297770953,141,97.8,4297770951,140,56.4,,,,dh4eziicycykt8h2zr0to5tuy,K. Bathmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552517969,332,50,1,41,58,nuaf3wtujl8erbciumch6c65,1,57.6,94.2,2023-05-21T14:42:42.265Z,2023-05-21T14:43:45Z,4297775141,286,,4297777747,233,443,4297775139,56,Left,,,,,,,,,,,,,,,,62soqddjmkrj99mvi1wivj4k5,S. Schulte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552517137,443,7,1,41,58,6bl19flj1eggw2gw7sya19bof,1,42.4,5.8,2023-05-21T14:42:42.266Z,2023-05-21T14:43:45Z,4297770869,285,,4297770867,56,Back,4297770865,167,,4297777673,233,332,,,,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552517249,326,5,1,42,10,nuaf3wtujl8erbciumch6c65,1,57.2,101.7,2023-05-21T14:42:54.647Z,2023-05-21T14:48:23Z,4297771473,347,,4297771547,233,444,4297771471,56,Left,,,,,,,,,,,,,,,,62soqddjmkrj99mvi1wivj4k5,S. Schulte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552517143,444,5,1,42,10,6bl19flj1eggw2gw7sya19bof,0,42.8,-1.7,2023-05-21T14:42:54.647Z,2023-05-21T14:43:00Z,4297771583,233,326,4297770921,56,Back,4297770923,347,,,,,,,,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552517379,327,1,1,42,18,nuaf3wtujl8erbciumch6c65,1,56.1,100,2023-05-21T14:43:02.629Z,2023-05-21T14:43:05Z,4297772137,140,76.8,4297772143,213,6.1,4297772141,212,22.1,4297772135,56,Left,4297772131,107,,4297772145,1,,4297772139,141,95.4,,,,dh4eziicycykt8h2zr0to5tuy,K. Bathmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552517419,328,1,1,42,20,nuaf3wtujl8erbciumch6c65,0,76.8,95.4,2023-05-21T14:43:05.024Z,2023-05-21T14:43:06Z,4297772377,141,90.9,4297772385,213,3.4,4297772369,56,Left,4297772373,140,67.4,4297772381,212,10.3,,,,,,,,,,62soqddjmkrj99mvi1wivj4k5,S. Schulte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552517429,445,43,1,42,22,6bl19flj1eggw2gw7sya19bof,1,0,0,2023-05-21T14:43:06.512Z,2023-05-21T14:49:12Z,4297772449,56,Back,4297815711,144,8,,,,,,,,,,,,,,,,,,,8ex4lsveeyet8r5aja1gjh1hx,T. Waßmuth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552517441,446,49,1,42,22,6bl19flj1eggw2gw7sya19bof,1,38.2,10.9,2023-05-21T14:43:06.936Z,2023-05-21T14:43:07Z,,,,,,,,,,,,,,,,,,,,,,,,,8ex4lsveeyet8r5aja1gjh1hx,T. Waßmuth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552517507,330,49,1,42,22,nuaf3wtujl8erbciumch6c65,1,69.2,83.9,2023-05-21T14:43:06.944Z,2023-05-21T14:43:22Z,,,,,,,,,,,,,,,,,,,,,,,,,axjakqkndyt2k8v2b0y97tw16,M. Hirata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552517449,447,1,1,42,22,6bl19flj1eggw2gw7sya19bof,0,38.2,10.9,2023-05-21T14:43:07.119Z,2023-05-21T14:43:08Z,4297772537,213,2.4,4297772529,56,Back,4297772531,140,29.8,4297772533,141,23.5,4297772535,212,12.3,,,,,,,,,,8ex4lsveeyet8r5aja1gjh1hx,T. Waßmuth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552517499,329,1,1,42,23,nuaf3wtujl8erbciumch6c65,1,64.8,86.9,2023-05-21T14:43:07.961Z,2023-05-21T14:43:09Z,4297772751,140,69.2,4297772757,213,5.9,4297772753,141,83.9,4297772747,155,,4297772749,56,Left,4297772755,212,5.1,,,,,,,axjakqkndyt2k8v2b0y97tw16,M. Hirata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552517681,448,4,1,42,27,6bl19flj1eggw2gw7sya19bof,1,30.8,19.6,2023-05-21T14:43:11.687Z,2023-05-21T14:44:15Z,4297773731,233,331,4297773657,10,,4297773663,285,,4297773661,241,,4297773659,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552517613,331,4,1,42,27,nuaf3wtujl8erbciumch6c65,0,69.2,80.4,2023-05-21T14:43:11.688Z,2023-05-21T14:43:16Z,4297773289,56,Left,4297773293,152,,4297773753,233,448,4297773285,10,,4297773297,286,,,,,,,,,,,9e95p87136h6zjam3zu0d9yol,L. Josten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552518043,449,1,1,42,39,6bl19flj1eggw2gw7sya19bof,1,27.7,30,2023-05-21T14:43:24.008Z,2023-05-21T14:43:30Z,4297775507,140,27.2,4297775499,241,,4297775511,141,66.0,4297775519,213,1.6,4297775501,56,Back,4297775515,212,24.5,4297775497,5,,,,,eyx4psuhprqtodl08iimdwb11,K. Hendrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552518173,450,1,1,42,46,6bl19flj1eggw2gw7sya19bof,1,26.5,60.2,2023-05-21T14:43:30.207Z,2023-05-21T14:43:35Z,4297776181,212,15.9,4297776175,56,Back,4297776177,140,14.5,4297776179,141,45.9,4297776185,213,3.8,,,,,,,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552518185,451,1,1,42,51,6bl19flj1eggw2gw7sya19bof,1,15.8,45.9,2023-05-21T14:43:35.367Z,2023-05-21T14:43:36Z,4297776255,213,6.2,4297776249,140,26.9,4297776247,56,Back,4297776253,212,11.7,4297776251,141,44.8,,,,,,,,,,3loe8qn8nalk7liisl2hx891x,M. Frohms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552518379,452,1,1,42,52,6bl19flj1eggw2gw7sya19bof,1,26.9,44.8,2023-05-21T14:43:36.160Z,2023-05-21T14:43:41Z,4297777307,140,40.6,4297777309,141,20.6,4297777313,213,5.4,4297777305,56,Back,4297777311,212,21.9,,,,,,,,,,eyx4psuhprqtodl08iimdwb11,K. Hendrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552518403,453,1,1,42,57,6bl19flj1eggw2gw7sya19bof,1,42.1,31.6,2023-05-21T14:43:41.784Z,2023-05-21T14:44:22Z,4297777395,141,45.2,4297777397,212,10.7,4297777389,56,Back,4297777399,213,2.1,4297777391,140,37.0,,,,,,,,,,8ex4lsveeyet8r5aja1gjh1hx,T. Waßmuth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552518427,454,1,1,42,58,6bl19flj1eggw2gw7sya19bof,1,37,45.2,2023-05-21T14:43:42.375Z,2023-05-21T14:43:43Z,4297777471,140,51.1,4297777473,141,70.1,4297777479,213,0.9,4297777469,56,Center,4297777475,212,22.5,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552518479,455,1,1,42,58,6bl19flj1eggw2gw7sya19bof,1,51.1,70.1,2023-05-21T14:43:43.055Z,2023-05-21T14:43:45Z,4297777811,212,9.6,4297777805,56,Back,4297777813,213,3.1,4297777809,141,70.1,4297777807,140,42.0,,,,,,,,,,ch8ce5l6elqfogji42wyyedat,R. Blomqvist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552518545,456,1,1,43,1,6bl19flj1eggw2gw7sya19bof,1,40,69.8,2023-05-21T14:43:45.567Z,2023-05-21T14:43:49Z,4297778159,155,,4297778169,213,5.4,4297778163,140,67.9,4297778171,1,,4297778161,56,Right,4297778165,141,11.9,4297778167,212,49.1,,,,42ah6u2wvj5tjuojzhtjiy6s5,K. Demann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552518647,457,1,1,43,5,6bl19flj1eggw2gw7sya19bof,1,72,11.3,2023-05-21T14:43:49.231Z,2023-05-21T14:43:53Z,4297778647,1,,4297778639,140,95.9,4297778645,213,1.0,4297778631,155,,4297778635,56,Center,4297778641,141,63.8,4297778643,212,43.6,4297778629,2,,elrnwzbk985f5j49tn9gg9rai,J. Brand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552518673,458,1,1,43,9,6bl19flj1eggw2gw7sya19bof,0,96.7,65.7,2023-05-21T14:43:53.568Z,2023-05-21T14:43:54Z,4297778785,140,87.3,4297778791,213,4.1,4297778787,141,44.0,4297778789,212,17.8,4297778783,56,Center,,,,,,,,,,ch8ce5l6elqfogji42wyyedat,R. Blomqvist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552518727,333,50,1,43,12,nuaf3wtujl8erbciumch6c65,1,14.2,55.8,2023-05-21T14:43:56.493Z,2023-05-21T14:44:10Z,4297780893,233,459,4297779079,56,Back,4297780741,285,,,,,,,,,,,,,,,,,28fi0st48wljpt3kyee510iga,N. Günnewig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552518773,459,7,1,43,12,6bl19flj1eggw2gw7sya19bof,1,85.8,44.2,2023-05-21T14:43:56.494Z,2023-05-21T14:44:09Z,4297779279,286,,4297779277,56,Center,4297780827,233,333,,,,,,,,,,,,,,,,8ex4lsveeyet8r5aja1gjh1hx,T. Waßmuth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552518803,460,1,1,43,14,6bl19flj1eggw2gw7sya19bof,1,82.4,54.6,2023-05-21T14:43:58.695Z,2023-05-21T14:44:11Z,4297779499,212,10.4,4297779493,56,Center,4297779497,141,44.5,4297781005,210,13,4297779495,140,75.0,4297779503,213,3.9,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552518805,461,13,1,43,15,6bl19flj1eggw2gw7sya19bof,1,72.9,41.9,2023-05-21T14:43:59.784Z,2023-05-21T14:44:11Z,4297780253,20,,4297781087,102,58.0,4297781093,328,,4297781091,215,,4297781089,103,5.6,4297779519,56,Center,4297781097,231,48.6,4297781095,230,95.6,42ah6u2wvj5tjuojzhtjiy6s5,K. Demann,,4297779517,18,,4297781079,83,,4297779515,22,4297781081,29,4297781083,55,,,,,,,,460,,,,,,,,,,,
2552518841,334,5,1,43,17,nuaf3wtujl8erbciumch6c65,1,-1.2,42.2,2023-05-21T14:44:02.023Z,2023-05-21T14:44:04Z,4297779949,233,462,4297779691,346,,4297779689,56,Back,,,,,,,,,,,,,,,,28fi0st48wljpt3kyee510iga,N. Günnewig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552518871,462,5,1,43,17,6bl19flj1eggw2gw7sya19bof,0,101.2,57.8,2023-05-21T14:44:02.023Z,2023-05-21T14:48:23Z,4297780049,233,334,4297779891,346,,4297779885,56,Center,,,,,,,,,,,,,,,,42ah6u2wvj5tjuojzhtjiy6s5,K. Demann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552519457,335,1,1,43,41,nuaf3wtujl8erbciumch6c65,1,4.3,54.5,2023-05-21T14:44:25.511Z,2023-05-21T14:44:28Z,4297783123,141,79.0,4297783121,140,11.7,4297783119,56,Back,4297783131,237,,4297783127,213,1.1,4297783125,212,18.4,4297783117,124,,,,,49ur7byczvl0qkqn9y2qq73s9,L. Sieger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552519475,336,1,1,43,44,nuaf3wtujl8erbciumch6c65,0,15.1,80.5,2023-05-21T14:44:28.671Z,2023-05-21T14:44:33Z,4297783213,141,80.9,4297783661,233,463,4297783211,140,18.3,4297783659,236,,4297783207,155,,4297783217,213,0.1,4297783215,212,3.4,4297783665,286,,8ovibbdbs49bwwwf3bbuij3hm,J. Pollak,,4297783209,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552519537,463,74,1,43,44,6bl19flj1eggw2gw7sya19bof,1,70.3,15,2023-05-21T14:44:28.672Z,2023-05-21T14:49:49Z,4297783729,233,336,4297783581,285,,4297783579,56,Right,,,,,,,,,,,,,,,,8ex4lsveeyet8r5aja1gjh1hx,T. Waßmuth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552519847,337,5,1,43,47,nuaf3wtujl8erbciumch6c65,1,29.1,101.2,2023-05-21T14:44:31.440Z,2023-05-21T14:44:46Z,4297785215,347,,4297785233,233,464,4297785213,56,Back,,,,,,,,,,,,,,,,8ovibbdbs49bwwwf3bbuij3hm,J. Pollak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552519563,464,5,1,43,47,6bl19flj1eggw2gw7sya19bof,0,70.9,-1.2,2023-05-21T14:44:31.440Z,2023-05-21T14:48:23Z,4297783683,56,Right,4297783689,347,,4297785277,233,337,,,,,,,,,,,,,,,,8ex4lsveeyet8r5aja1gjh1hx,T. Waßmuth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552519965,338,1,1,44,1,nuaf3wtujl8erbciumch6c65,1,21.7,100,2023-05-21T14:44:45.656Z,2023-05-21T14:44:50Z,4297785825,107,,4297785835,213,6.2,4297785831,141,95.3,4297785829,140,59.1,4297785837,1,,4297785833,212,39.5,4297785827,56,Left,,,,dh4eziicycykt8h2zr0to5tuy,K. Bathmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552519981,339,44,1,44,5,nuaf3wtujl8erbciumch6c65,1,60.8,93.6,2023-05-21T14:44:49.590Z,2023-05-21T14:47:18Z,4297803263,233,465,4297785927,56,Left,4297785929,286,,,,,,,,,,,,,,,,,62soqddjmkrj99mvi1wivj4k5,S. Schulte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552519945,465,44,1,44,5,6bl19flj1eggw2gw7sya19bof,0,39.2,6.4,2023-05-21T14:44:49.591Z,2023-05-21T14:48:31Z,4297785701,56,Back,4297785703,285,,4297803311,233,339,,,,,,,,,,,,,,,,b8jaoqvq01ot0l9yp0b0btwid,J. Wedemeyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552519953,466,61,1,44,5,6bl19flj1eggw2gw7sya19bof,1,37.6,8.2,2023-05-21T14:44:49.927Z,2023-05-21T14:47:22Z,4297785743,56,Back,,,,,,,,,,,,,,,,,,,,,,b8jaoqvq01ot0l9yp0b0btwid,J. Wedemeyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552519991,340,1,1,44,7,nuaf3wtujl8erbciumch6c65,0,59.1,95.3,2023-05-21T14:44:51.616Z,2023-05-21T14:44:52Z,4297785975,141,91.2,4297785977,212,3.3,4297785973,140,60.7,4297785979,213,5.3,4297785969,3,,4297785971,56,Left,,,,,,,62soqddjmkrj99mvi1wivj4k5,S. Schulte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552523717,489,43,1,44,8,6bl19flj1eggw2gw7sya19bof,1,0,0,2023-05-21T14:44:52.156Z,2023-05-21T14:48:15Z,4297805969,212,16.4,4297805963,56,Right,4297810151,144,1,4297805971,213,0.6,4297805965,140,57.6,4297805967,141,20.4,,,,,,,8ex4lsveeyet8r5aja1gjh1hx,T. Waßmuth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552519997,467,43,1,44,8,6bl19flj1eggw2gw7sya19bof,1,0,0,2023-05-21T14:44:52.239Z,2023-05-21T14:48:18Z,4297810535,144,49,,,,,,,,,,,,,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552520019,468,43,1,44,8,6bl19flj1eggw2gw7sya19bof,1,0,0,2023-05-21T14:44:52.351Z,2023-05-21T14:48:24Z,4297786097,141,4.9,4297811283,144,1,4297786105,213,5.7,4297786087,155,0,4297786091,140,46.5,4297786089,56,Back,4297786101,212,14.2,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552520029,469,1,1,44,9,6bl19flj1eggw2gw7sya19bof,0,46.5,4.9,2023-05-21T14:44:53.183Z,2023-05-21T14:44:53Z,4297786141,212,12.5,4297786135,56,Right,4297786143,213,0.3,4297786139,141,9.9,4297786137,140,58.0,,,,,,,,,,8ex4lsveeyet8r5aja1gjh1hx,T. Waßmuth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552520215,341,1,1,44,9,nuaf3wtujl8erbciumch6c65,1,45.3,83.6,2023-05-21T14:44:53.856Z,2023-05-21T14:45:02Z,4297787149,141,96.8,4297787143,155,,4297787153,213,0.2,4297787151,212,40.9,4297787155,1,,4297787147,140,83.3,4297787145,56,Left,,,,dh4eziicycykt8h2zr0to5tuy,K. Bathmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552520249,342,3,1,44,17,nuaf3wtujl8erbciumch6c65,0,89.2,96.5,2023-05-21T14:45:01.880Z,2023-05-21T14:45:03Z,4297787367,286,,4297787365,56,Left,4297787413,211,,,,,,,,,,,,,,,,,9e95p87136h6zjam3zu0d9yol,L. Josten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552520261,470,49,1,44,19,6bl19flj1eggw2gw7sya19bof,1,10.4,15.7,2023-05-21T14:45:03.719Z,2023-05-21T14:45:03Z,,,,,,,,,,,,,,,,,,,,,,,,,eyx4psuhprqtodl08iimdwb11,K. Hendrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552520301,471,4,1,44,21,6bl19flj1eggw2gw7sya19bof,1,13.5,9.6,2023-05-21T14:45:05.167Z,2023-05-21T14:45:07Z,4297787639,295,,4297787645,285,,4297787755,233,343,4297787637,13,,4297787641,56,Back,4297787643,152,,,,,,,,eyx4psuhprqtodl08iimdwb11,K. Hendrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552520305,343,4,1,44,21,nuaf3wtujl8erbciumch6c65,0,86.5,90.4,2023-05-21T14:45:05.168Z,2023-05-21T14:48:19Z,4297787665,13,,4297787667,56,Left,4297810603,295,,4297787803,233,471,4297787673,286,,4297787669,152,,,,,,,,9e95p87136h6zjam3zu0d9yol,L. Josten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552520863,472,1,1,44,46,6bl19flj1eggw2gw7sya19bof,1,16.1,15,2023-05-21T14:45:30.575Z,2023-05-21T14:57:38Z,4297790727,212,14.5,4297857125,152,,4297790725,141,30.4,4297790729,213,0.8,4297790723,140,25.7,4297790721,56,Back,4297857123,5,,,,,b8jaoqvq01ot0l9yp0b0btwid,J. Wedemeyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
