id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/13/value,qualifier/15/value
2506148949,231,1,1,23,33,bpx4ib85d65u9oyhglkt36k1b,1,31.1,5.2,2023-02-11T12:26:14.690Z,2023-02-11T12:26:15Z,4023996883,140,44.9,4023996885,141,1.7,4023996889,213,6.1,4023996887,212,14.7,4023996881,56,Back,,,,,,,,,,98q93f1kijhmnd79vkg83qitx,T. Hansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506148955,232,1,1,23,34,bpx4ib85d65u9oyhglkt36k1b,1,44.9,1.7,2023-02-11T12:26:15.602Z,2023-02-11T12:26:16Z,4023996911,56,Back,4023996917,212,14.0,4023996919,213,3.1,4023996913,140,31.6,4023996915,141,2.0,,,,,,,,,,a5d0iik8dqj6oy803mvi4n1sl,L. Magull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506148983,233,1,1,23,35,bpx4ib85d65u9oyhglkt36k1b,0,31.6,2,2023-02-11T12:26:16.594Z,2023-02-11T12:58:39Z,4023997043,213,3.1,4023997035,56,Back,4023997039,141,2.8,4023997041,212,13.3,4023997037,140,18.9,,,,,,,,,,98q93f1kijhmnd79vkg83qitx,T. Hansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506148987,234,43,1,23,37,bpx4ib85d65u9oyhglkt36k1b,1,0,0,2023-02-11T12:26:18.386Z,2023-02-11T12:26:23Z,4023997207,144,49,,,,,,,,,,,,,,,,,,,,,,1ofsz5y4wb4pt6xp0u06hc5pl,Tainara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506149001,235,43,1,23,38,bpx4ib85d65u9oyhglkt36k1b,1,0,0,2023-02-11T12:26:19.571Z,2023-02-11T12:26:27Z,4023997327,144,1,4023997165,155,0,4023997169,140,46.7,4023997171,141,7.1,4023997167,56,Back,4023997175,213,0.1,4023997173,212,30.7,,,,1ofsz5y4wb4pt6xp0u06hc5pl,Tainara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506149229,241,49,1,23,39,e8os1xpomlperuedy2f9a9ttu,1,53.3,76.3,2023-02-11T12:26:21.045Z,2023-02-11T12:26:50Z,,,,,,,,,,,,,,,,,,,,,,,,,9lubh9wmixrdw0ttdyacul33d,T. Pawollek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506149009,237,1,1,23,40,e8os1xpomlperuedy2f9a9ttu,1,55,90.3,2023-02-11T12:26:21.940Z,2023-02-11T12:26:23Z,4023997233,140,65.3,4023997235,141,82.4,4023997239,213,5.8,4023997237,212,12.1,4023997231,56,Left,4023997229,3,,,,,,,,9lubh9wmixrdw0ttdyacul33d,T. Pawollek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506149013,238,61,1,23,42,e8os1xpomlperuedy2f9a9ttu,0,65.2,82.4,2023-02-11T12:26:23.573Z,2023-02-11T12:26:23Z,4023997245,56,Left,,,,,,,,,,,,,,,,,,,,,,4i37e3q02cbkvlhcq2dsdsr11,L. Prašnikar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506149021,236,49,1,23,43,bpx4ib85d65u9oyhglkt36k1b,1,30.8,14.3,2023-02-11T12:26:24.610Z,2023-02-11T12:26:24Z,,,,,,,,,,,,,,,,,,,,,,,,,98q93f1kijhmnd79vkg83qitx,T. Hansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506149055,237,1,1,23,46,bpx4ib85d65u9oyhglkt36k1b,1,29.8,17.7,2023-02-11T12:26:28.146Z,2023-02-11T12:38:12Z,4023997419,140,40.8,4023997415,56,Back,4023997423,141,18.6,4023997425,212,11.6,4023997427,213,0.1,,,,,,,,,,98q93f1kijhmnd79vkg83qitx,T. Hansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506149065,238,1,1,23,47,bpx4ib85d65u9oyhglkt36k1b,1,40.8,18.6,2023-02-11T12:26:28.898Z,2023-02-11T12:38:17Z,4023997457,140,19.8,4023997463,213,2.6,4023997459,141,40.0,4023997455,56,Back,4023997461,212,26.4,,,,,,,,,,9xbohfvww89ec7c1d97hkuj85,S. Zadrazil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506149079,239,1,1,23,50,bpx4ib85d65u9oyhglkt36k1b,1,31.2,18.6,2023-02-11T12:26:31.779Z,2023-02-11T12:38:10Z,4024030719,212,36.3,4024030715,140,24.2,4024030713,56,Back,4024030717,141,70.9,4024030723,1,,4024030721,213,1.8,,,,,,,1ofsz5y4wb4pt6xp0u06hc5pl,Tainara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506149119,240,1,1,23,55,bpx4ib85d65u9oyhglkt36k1b,1,28.7,70,2023-02-11T12:26:36.722Z,2023-02-11T12:38:01Z,4024030201,189,,4023997807,212,22.5,4023997801,56,Back,4023997809,213,0.9,4023997805,141,95.6,4023997803,140,42.3,,,,,,,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506149137,241,1,1,23,56,bpx4ib85d65u9oyhglkt36k1b,1,42.3,95.6,2023-02-11T12:26:37.601Z,2023-02-11T12:38:02Z,4023997917,213,6.3,4023997909,56,Left,4024030257,189,,4023997911,140,82.3,4023997913,141,94.4,4023997915,212,42.0,4023997919,1,,,,,1zkoai1sdm9bbx29fi76e38ph,C. Simon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506149169,242,1,1,23,59,bpx4ib85d65u9oyhglkt36k1b,1,92.2,93.2,2023-02-11T12:26:41.297Z,2023-02-11T12:26:43Z,4023998067,140,97.3,4023998073,213,4.9,4023998065,56,Center,4023998069,141,58.2,4023998071,212,24.4,,,,,,,,,,5uli2vvgaigz4yf05bwy81l2h,K. Bühl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506149175,243,50,1,24,1,bpx4ib85d65u9oyhglkt36k1b,1,97,62,2023-02-11T12:26:42.372Z,2023-02-11T12:26:44Z,4023998119,286,,4023998191,233,239,4023998117,56,Center,,,,,,,,,,,,,,,,bwhwthiud4nqvdjy8rq1gcdsl,L. Schüller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506149171,239,7,1,24,1,e8os1xpomlperuedy2f9a9ttu,1,3,38,2023-02-11T12:26:42.373Z,2023-02-11T12:26:44Z,4023998101,56,Back,4023998167,233,243,4023998099,167,,4023998103,285,,,,,,,,,,,,,,agdmqurwrf5k6izewj4voxcdl,S. Nüsken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506149181,240,6,1,24,1,e8os1xpomlperuedy2f9a9ttu,0,0,33.7,2023-02-11T12:26:43.124Z,2023-02-11T12:26:45Z,4023998251,233,244,4023998129,56,Back,4023998145,73,,,,,,,,,,,,,,,,,agdmqurwrf5k6izewj4voxcdl,S. Nüsken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506149197,244,6,1,24,1,bpx4ib85d65u9oyhglkt36k1b,1,100,66.3,2023-02-11T12:26:43.124Z,2023-02-11T13:12:43Z,4023998225,233,240,4023998219,73,,4023998217,56,Center,,,,,,,,,,,,,,,,bwhwthiud4nqvdjy8rq1gcdsl,L. Schüller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506149571,245,1,1,24,37,bpx4ib85d65u9oyhglkt36k1b,1,99.5,99.5,2023-02-11T12:27:19.266Z,2023-02-11T12:30:00Z,4024000109,155,,4024000105,2,,4024000107,6,,4024000111,223,,4024003143,154,,4024000113,56,Center,4024003141,210,16,4024000121,213,4.5,5uli2vvgaigz4yf05bwy81l2h,K. Bühl,4024000123,1,,4024003145,25,,,4024000117,141,46.1,4024000115,140,4024000119,212,37.0,,,92.6,,,,,,,,,1,,,,,,,,
2506149577,246,16,1,24,39,bpx4ib85d65u9oyhglkt36k1b,1,92.6,47.5,2023-02-11T12:27:20.801Z,2023-02-11T12:29:24Z,4024001025,374,2023-02-11 12:27:20.324,4024003165,77,,4024001023,328,,4024003173,55,245,4024003183,231,49.5,4024001029,375,24:39.021,4024004305,136,,4024000139,56,Center,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,4024003169,154,,4024003177,102,51.9,,4024003167,29,,4024000137,17,4024003179,103,26.6,4024001019,15,,4024003181,230,98.9,4024001017,25,,,,,,,,,,,,
2506149899,242,1,1,25,24,e8os1xpomlperuedy2f9a9ttu,1,49.9,49.9,2023-02-11T12:28:05.316Z,2023-02-11T12:55:07Z,4024001699,56,Back,4024080253,1,,4024001713,279,G,4024001705,212,37.0,4024001703,141,90.1,4024001709,213,2.3,4024080335,189,,4024001701,140,26.2,4i37e3q02cbkvlhcq2dsdsr11,L. Prašnikar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506149903,243,1,1,25,26,e8os1xpomlperuedy2f9a9ttu,0,52.9,93,2023-02-11T12:28:07.684Z,2023-02-11T12:58:15Z,4024001719,140,62.4,4024001725,213,6.2,4024001723,212,10.0,4024001721,141,92.1,4024001717,56,Left,,,,,,,,,,560192sxsuoxdpwpe27ibst05,V. Hanshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506159537,385,49,1,25,27,bpx4ib85d65u9oyhglkt36k1b,1,35.4,4.3,2023-02-11T12:28:08.396Z,2023-02-11T12:43:11Z,,,,,,,,,,,,,,,,,,,,,,,,,98q93f1kijhmnd79vkg83qitx,T. Hansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506159693,386,1,1,25,28,bpx4ib85d65u9oyhglkt36k1b,1,34.2,3.1,2023-02-11T12:28:09.405Z,2023-02-11T12:43:20Z,4024048561,140,42.2,4024048559,56,Back,4024048567,213,0.6,4024048563,141,11.4,4024048565,212,10.1,,,,,,,,,,98q93f1kijhmnd79vkg83qitx,T. Hansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506159793,387,1,1,25,28,bpx4ib85d65u9oyhglkt36k1b,1,41.7,11.6,2023-02-11T12:28:09.421Z,2023-02-11T12:43:28Z,4024048987,140,44.6,4024048985,56,Back,4024048989,141,7.4,4024048991,212,4.2,4024048993,213,5.5,,,,,,,,,,692xxz6qlvbxhspozloeujt9l,S. Lohmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506159907,388,1,1,25,29,bpx4ib85d65u9oyhglkt36k1b,1,52.7,6.8,2023-02-11T12:28:11.212Z,2023-02-11T12:49:25Z,4024049551,56,Center,4024049557,212,13.7,4024049559,213,1.4,4024049553,140,55.0,4024049555,141,26.7,,,,,,,,,,a5d0iik8dqj6oy803mvi4n1sl,L. Magull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506161955,410,1,1,25,36,bpx4ib85d65u9oyhglkt36k1b,1,63.8,48.9,2023-02-11T12:28:17.683Z,2023-02-11T12:49:24Z,4024060139,56,Center,4024060145,212,11.1,4024060143,141,64.9,4024060141,140,66.0,4024060147,213,1.4,,,,,,,,,,692xxz6qlvbxhspozloeujt9l,S. Lohmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506162281,411,1,1,25,37,bpx4ib85d65u9oyhglkt36k1b,0,71.1,69,2023-02-11T12:28:18.867Z,2023-02-11T12:49:23Z,4024061527,140,71.5,4024061533,213,4.7,4024061525,56,Center,4024061531,212,17.3,4024061529,141,43.5,,,,,,,,,,1zkoai1sdm9bbx29fi76e38ph,C. Simon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506149981,247,43,1,25,40,bpx4ib85d65u9oyhglkt36k1b,1,0,0,2023-02-11T12:28:21.504Z,2023-02-11T12:48:17Z,4024002171,140,79.4,4024002169,56,Center,4024002177,213,1.1,4024002175,212,20.5,4024002173,141,69.6,4024064717,144,1,,,,,,,692xxz6qlvbxhspozloeujt9l,S. Lohmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506149983,248,43,1,25,41,bpx4ib85d65u9oyhglkt36k1b,1,0,0,2023-02-11T12:28:22.704Z,2023-02-11T12:48:15Z,4024002181,56,Center,4024002187,212,19.7,4024002189,213,4.5,4024002185,141,41.3,4024002183,140,75.6,4024064639,144,1,,,,,,,1ofsz5y4wb4pt6xp0u06hc5pl,Tainara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506149991,244,8,1,25,42,e8os1xpomlperuedy2f9a9ttu,1,14.9,40.1,2023-02-11T12:28:24.229Z,2023-02-11T12:28:24Z,4024002203,56,Back,,,,,,,,,,,,,,,,,,,,,,90j0tep6q5ekv8r9pfwx3fbvt,S.  Kleinherne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506162989,418,1,1,25,44,bpx4ib85d65u9oyhglkt36k1b,1,69,49.9,2023-02-11T12:28:26.193Z,2023-02-11T12:48:13Z,4024064521,140,56.9,4024064527,213,3.6,4024064525,212,13.9,4024064523,141,41.6,4024064519,56,Center,,,,,,,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506163171,419,1,1,25,46,bpx4ib85d65u9oyhglkt36k1b,1,69.8,38.5,2023-02-11T12:28:28.088Z,2023-02-11T12:48:32Z,4024065391,56,Right,4024065397,212,18.5,4024065399,213,5.3,4024065395,141,15.6,4024065393,140,79.4,,,,,,,,,,9xbohfvww89ec7c1d97hkuj85,S. Zadrazil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506163653,423,1,1,25,48,bpx4ib85d65u9oyhglkt36k1b,1,77.7,20.4,2023-02-11T12:28:29.303Z,2023-02-11T12:49:31Z,4024067833,141,39.2,4024067839,213,2.0,4024067837,212,14.3,4024067843,210,13,4024067829,140,71.5,4024067825,56,Center,,,,,,,98q93f1kijhmnd79vkg83qitx,T. Hansen,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506150063,250,13,1,25,52,bpx4ib85d65u9oyhglkt36k1b,1,77.8,36.9,2023-02-11T12:28:34.041Z,2023-02-11T12:49:32Z,4024067887,55,423,4024013333,74,,4024067885,215,,4024013343,231,49.6,4024013243,20,,4024013341,230,97.5,4024013335,102,48.9,4024067881,29,,9xbohfvww89ec7c1d97hkuj85,S. Zadrazil,4024002563,56,Center,4024002559,22,,,4024013337,103,76.4,4024002561,18,,,,,,,,,,,,,,,,,,,,,,,
2506150049,245,5,1,25,53,e8os1xpomlperuedy2f9a9ttu,1,-1.2,58,2023-02-11T12:28:35.226Z,2023-02-11T13:12:50Z,4024002629,233,251,4024002519,56,Back,4024002521,346,,,,,,,,,,,,,,,,,4lfl3qipc5sf2b8cec6l43ap5,N. Anyomi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506150077,251,5,1,25,53,bpx4ib85d65u9oyhglkt36k1b,0,101.2,42,2023-02-11T12:28:35.226Z,2023-02-11T12:49:33Z,4024002615,346,,4024002613,56,Center,4024002645,233,245,,,,,,,,,,,,,,,,1ofsz5y4wb4pt6xp0u06hc5pl,Tainara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506150171,246,1,1,26,9,e8os1xpomlperuedy2f9a9ttu,1,4.8,59,2023-02-11T12:28:50.836Z,2023-02-11T12:55:48Z,4024081063,189,,4024003085,213,5.6,4024003079,140,24.3,4024003083,212,27.3,4024003075,124,,4024003089,237,,4024003077,56,Back,4024003081,141,32.5,19widovycdmuk6erzbmwb8mw9,S. Johannes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506150173,247,1,1,26,11,e8os1xpomlperuedy2f9a9ttu,0,12.8,14.1,2023-02-11T12:28:53.060Z,2023-02-11T12:56:05Z,4024081445,189,,4024081037,213,0.7,4024081031,141,27.9,4024003091,56,Back,4024081027,140,22.9,4024081035,212,14.2,,,,,,,c414n2dnu7om57lqw789mrp7u,C. Küver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506164285,424,1,1,26,12,bpx4ib85d65u9oyhglkt36k1b,1,71.5,71.7,2023-02-11T12:28:53.303Z,2023-02-11T12:50:17Z,4024070569,212,25.9,4024070557,56,Left,4024070565,141,80.5,4024070561,140,95.5,4024070573,213,0.2,4024070575,1,,4024070553,157,,,,,9xbohfvww89ec7c1d97hkuj85,S. Zadrazil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506150229,253,50,1,26,18,bpx4ib85d65u9oyhglkt36k1b,1,98.5,97.2,2023-02-11T12:29:00Z,2023-02-11T12:29:01Z,4024003359,286,,4024003419,233,248,4024003357,56,Left,,,,,,,,,,,,,,,,bwhwthiud4nqvdjy8rq1gcdsl,L. Schüller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506150237,248,7,1,26,18,e8os1xpomlperuedy2f9a9ttu,1,1.5,2.8,2023-02-11T12:29:00.001Z,2023-02-11T12:29:01Z,4024003389,285,,4024003385,167,,4024003411,233,253,4024003387,56,Back,,,,,,,,,,,,,90j0tep6q5ekv8r9pfwx3fbvt,S.  Kleinherne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506150245,249,5,1,26,19,e8os1xpomlperuedy2f9a9ttu,0,1.3,-1.4,2023-02-11T12:29:00.447Z,2023-02-11T13:12:51Z,4024003407,56,Back,4024003409,347,,4024003931,233,254,,,,,,,,,,,,,,,,90j0tep6q5ekv8r9pfwx3fbvt,S.  Kleinherne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506150233,254,5,1,26,19,bpx4ib85d65u9oyhglkt36k1b,1,98.7,101.4,2023-02-11T12:29:00.447Z,2023-02-11T12:29:12Z,4024003907,233,249,4024003379,56,Left,4024003381,347,,,,,,,,,,,,,,,,,bwhwthiud4nqvdjy8rq1gcdsl,L. Schüller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506150465,255,1,1,26,43,bpx4ib85d65u9oyhglkt36k1b,1,97,100,2023-02-11T12:29:25.168Z,2023-02-11T12:51:01Z,4024004511,1,,4024004507,212,29.2,4024004501,141,58.7,4024004493,107,,4024004495,56,Center,4024004497,140,97.4,4024004509,213,4.7,,,,1zkoai1sdm9bbx29fi76e38ph,C. Simon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506150471,256,61,1,26,47,bpx4ib85d65u9oyhglkt36k1b,0,97.4,58.7,2023-02-11T12:29:28.921Z,2023-02-11T13:03:49Z,4024004519,56,Center,,,,,,,,,,,,,,,,,,,,,,692xxz6qlvbxhspozloeujt9l,S. Lohmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506150461,250,5,1,26,47,e8os1xpomlperuedy2f9a9ttu,1,-1,32.5,2023-02-11T12:29:29.235Z,2023-02-11T12:29:31Z,4024004477,56,Back,4024004533,233,257,4024004479,346,,,,,,,,,,,,,,,,,agdmqurwrf5k6izewj4voxcdl,S. Nüsken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506150473,257,5,1,26,47,bpx4ib85d65u9oyhglkt36k1b,0,101,67.5,2023-02-11T12:29:29.235Z,2023-02-11T13:12:51Z,4024004559,233,250,4024004523,346,,4024004521,56,Center,,,,,,,,,,,,,,,,692xxz6qlvbxhspozloeujt9l,S. Lohmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506150583,251,1,1,26,59,e8os1xpomlperuedy2f9a9ttu,1,5.1,49.9,2023-02-11T12:29:40.388Z,2023-02-11T12:29:46Z,4024004967,212,15.0,4024004959,124,,4024004973,237,,4024004961,56,Back,4024004965,141,71.4,4024004963,140,8.4,4024004969,213,1.3,,,,19widovycdmuk6erzbmwb8mw9,S. Johannes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506150599,252,1,1,27,4,e8os1xpomlperuedy2f9a9ttu,0,37.1,67.5,2023-02-11T12:29:46.259Z,2023-02-11T12:29:48Z,4024005039,56,Back,4024005043,141,59.0,4024005045,212,9.1,4024005041,140,43.8,4024005047,213,5.6,,,,,,,,,,agdmqurwrf5k6izewj4voxcdl,S. Nüsken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506164949,427,8,1,27,5,bpx4ib85d65u9oyhglkt36k1b,1,56.5,45.4,2023-02-11T12:29:46.303Z,2023-02-11T12:51:35Z,4024073761,56,Center,,,,,,,,,,,,,,,,,,,,,,9xbohfvww89ec7c1d97hkuj85,S. Zadrazil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506165049,428,49,1,27,6,bpx4ib85d65u9oyhglkt36k1b,1,63.1,31.2,2023-02-11T12:29:47.303Z,2023-02-11T12:51:52Z,,,,,,,,,,,,,,,,,,,,,,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506165083,429,1,1,27,6,bpx4ib85d65u9oyhglkt36k1b,1,61.2,28.8,2023-02-11T12:29:47.403Z,2023-02-11T12:52:04Z,4024074419,140,68.5,4024074415,56,Center,4024074425,213,0.6,4024074423,212,9.5,4024074421,141,37.1,,,,,,,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506165215,430,1,1,27,7,bpx4ib85d65u9oyhglkt36k1b,1,66.4,38.5,2023-02-11T12:29:48.303Z,2023-02-11T12:52:17Z,4024075003,141,44.8,4024075005,212,7.1,4024075007,213,2.5,4024075001,140,61.0,4024074999,56,Center,,,,,,,,,,692xxz6qlvbxhspozloeujt9l,S. Lohmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506165307,431,1,1,27,8,bpx4ib85d65u9oyhglkt36k1b,1,57.8,36.9,2023-02-11T12:29:49.303Z,2023-02-11T12:52:34Z,4024075471,140,56.2,4024075477,213,1.7,4024075469,56,Center,4024075473,141,65.1,4024075475,212,19.2,,,,,,,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506165337,432,1,1,27,9,bpx4ib85d65u9oyhglkt36k1b,1,54,66.4,2023-02-11T12:29:50.303Z,2023-02-11T12:52:40Z,4024075627,141,46.9,4024075629,212,23.2,4024075625,140,72.1,4024075631,213,5.7,4024075623,56,Center,,,,,,,,,,1zkoai1sdm9bbx29fi76e38ph,C. Simon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506165345,433,1,1,27,10,bpx4ib85d65u9oyhglkt36k1b,0,69.7,43.7,2023-02-11T12:29:51.303Z,2023-02-11T12:52:42Z,4024075661,141,47.5,4024075659,140,74.0,4024075665,213,0.5,4024075663,212,5.2,4024075657,56,Center,,,,,,,,,,692xxz6qlvbxhspozloeujt9l,S. Lohmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506150633,258,43,1,27,11,bpx4ib85d65u9oyhglkt36k1b,1,0,0,2023-02-11T12:29:52.546Z,2023-02-11T12:52:55Z,4024005211,285,0,4024076135,144,7,4024005209,56,Center,,,,,,,,,,,,,,,,9xbohfvww89ec7c1d97hkuj85,S. Zadrazil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506150629,253,8,1,27,12,e8os1xpomlperuedy2f9a9ttu,1,24.2,43.1,2023-02-11T12:29:54.020Z,2023-02-11T12:29:54Z,4024005197,56,Back,,,,,,,,,,,,,,,,,,,,,,90j0tep6q5ekv8r9pfwx3fbvt,S.  Kleinherne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506165427,434,1,1,27,16,bpx4ib85d65u9oyhglkt36k1b,1,69.6,20,2023-02-11T12:29:57.303Z,2023-02-11T12:52:58Z,4024076191,140,72.9,4024076197,213,5.0,4024076193,141,4.3,4024076195,212,11.2,4024076189,56,Right,,,,,,,,,,bwhwthiud4nqvdjy8rq1gcdsl,L. Schüller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506165537,435,1,1,27,18,bpx4ib85d65u9oyhglkt36k1b,1,72.1,6.8,2023-02-11T12:29:59.303Z,2023-02-11T12:53:15Z,4024076759,141,18.0,4024076755,56,Right,4024076761,212,13.5,4024076765,213,2.5,4024076757,140,61.5,,,,,,,,,,98q93f1kijhmnd79vkg83qitx,T. Hansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506165597,436,1,1,27,19,bpx4ib85d65u9oyhglkt36k1b,1,63.6,11.4,2023-02-11T12:30:00.303Z,2023-02-11T12:53:23Z,4024077095,213,1.4,4024077093,212,11.1,4024077089,140,65.9,4024077091,141,27.3,4024077087,56,Center,,,,,,,,,,bwhwthiud4nqvdjy8rq1gcdsl,L. Schüller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506165663,437,1,1,27,20,bpx4ib85d65u9oyhglkt36k1b,1,64,31.9,2023-02-11T12:30:01.303Z,2023-02-11T12:53:31Z,4024077421,213,6.2,4024077417,141,30.0,4024077419,212,18.1,4024077415,140,81.2,4024077413,56,Center,,,,,,,,,,9xbohfvww89ec7c1d97hkuj85,S. Zadrazil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506165767,438,1,1,27,22,bpx4ib85d65u9oyhglkt36k1b,1,80.4,30.6,2023-02-11T12:30:03.303Z,2023-02-11T12:53:44Z,4024077897,141,46.0,4024077893,56,Center,4024077895,140,76.5,4024077899,212,11.2,4024077901,213,1.9,,,,,,,,,,692xxz6qlvbxhspozloeujt9l,S. Lohmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506150755,262,1,1,27,24,bpx4ib85d65u9oyhglkt36k1b,1,78.4,39.7,2023-02-11T12:30:05.935Z,2023-02-11T12:30:08Z,4024005761,56,Center,4024005767,212,13.8,4024005763,140,65.4,4024005765,141,43.1,4024005769,213,3.0,,,,,,,,,,a5d0iik8dqj6oy803mvi4n1sl,L. Magull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
