id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/9/value,qualifier/12/value
2522315075,136,74,1,16,32,bax97wqmyvdu4xygi7wzcvdzd,1,32,94.1,2023-03-19T12:17:54.077Z,2023-03-19T12:17:56Z,4109400507,233,164,4109400461,56,Back,4109400463,285,,,,,,,,,,,,,,,,,aemsodynsywxzi5m7czbenob9,Y. Zielinski,,,,,,,,,,,,,,,,,,,,,,,,,
2522315167,165,49,1,16,39,4moe0x01r1f5w30g38wshyftp,1,52.9,14.9,2023-03-19T12:18:00.702Z,2023-03-19T12:18:00Z,,,,,,,,,,,,,,,,,,,,,,,,,cdzfyzjbmsg88l4r24mwx1ryt,R. Dieckmann,,,,,,,,,,,,,,,,,,,,,,,,,
2522315223,166,1,1,16,39,4moe0x01r1f5w30g38wshyftp,1,52.9,14.9,2023-03-19T12:18:01.101Z,2023-03-19T12:18:06Z,4109401247,56,Back,4109401255,212,25.8,4109401257,213,2.5,4109401253,141,38.8,4109401249,140,33.8,,,,,,,,,,cdzfyzjbmsg88l4r24mwx1ryt,R. Dieckmann,,,,,,,,,,,,,,,,,,,,,,,,,
2522315255,167,1,1,16,45,4moe0x01r1f5w30g38wshyftp,1,36.2,36.3,2023-03-19T12:18:06.684Z,2023-03-19T12:18:09Z,4109401407,56,Back,4109401415,212,12.8,4109401409,140,24.2,4109401411,141,40.0,4109401421,213,2.9,,,,,,,,,,yfdg1l58kdyyuodyqjwhwbth,H. Németh,,,,,,,,,,,,,,,,,,,,,,,,,
2522315289,168,1,1,16,47,4moe0x01r1f5w30g38wshyftp,1,24,40,2023-03-19T12:18:09.020Z,2023-03-19T12:18:12Z,4109401587,212,16.8,4109401589,213,5.3,4109401579,56,Back,4109401585,141,18.8,4109401583,140,32.2,,,,,,,,,,cc32rolkcvyuul5t2uearz0mh,A. Borbe,,,,,,,,,,,,,,,,,,,,,,,,,
2522315311,169,1,1,16,51,4moe0x01r1f5w30g38wshyftp,1,32.4,20.7,2023-03-19T12:18:12.557Z,2023-03-19T12:18:15Z,4109401723,141,36.1,4109401727,213,2.5,4109401725,212,17.6,4109401721,140,18.9,4109401719,56,Back,,,,,,,,,,7cisqfcp1zysc12owj5j4zpx,M. Brandenburg,,,,,,,,,,,,,,,,,,,,,,,,,
2522315327,170,1,1,16,53,4moe0x01r1f5w30g38wshyftp,1,19.2,35.4,2023-03-19T12:18:14.957Z,2023-03-19T12:18:17Z,4109401785,213,5.7,4109401783,212,20.1,4109401779,140,35.4,4109401777,56,Back,4109401781,141,19.7,,,,,,,,,,cc32rolkcvyuul5t2uearz0mh,A. Borbe,,,,,,,,,,,,,,,,,,,,,,,,,
2522315367,171,1,1,16,57,4moe0x01r1f5w30g38wshyftp,1,35.7,18.3,2023-03-19T12:18:18.685Z,2023-03-19T12:18:21Z,4109401961,155,,4109401967,141,20.0,4109401971,213,0.0,4109401969,212,32.3,4109401975,1,,4109401965,140,66.4,4109401963,56,Right,,,,7cisqfcp1zysc12owj5j4zpx,M. Brandenburg,,,,,,,,,,,,,,,,,,,,,,,,,
2522315413,172,1,1,17,0,4moe0x01r1f5w30g38wshyftp,1,66.4,20,2023-03-19T12:18:21.533Z,2023-03-19T12:18:25Z,4109402171,140,60.6,4109402167,3,,4109402177,213,3.5,4109402169,56,Right,4109402175,212,6.6,4109402173,141,16.2,,,,,,,6mj7z1yytw7jrbnbpu2mqyezu,M. Sternad,,,,,,,,,,,,,,,,,,,,,,,,,
2522315427,173,1,1,17,4,4moe0x01r1f5w30g38wshyftp,0,64,31.5,2023-03-19T12:18:25.612Z,2023-03-19T12:18:27Z,4109402291,141,54.5,4109402295,213,0.8,4109402293,212,21.2,4109402287,56,Center,4109402289,140,77.7,,,,,,,,,,4f16klwhusyiwjej79nx4y76x,R. Wichmann,,,,,,,,,,,,,,,,,,,,,,,,,
2522315431,137,8,1,17,4,bax97wqmyvdu4xygi7wzcvdzd,1,26.3,48.7,2023-03-19T12:18:26.036Z,2023-03-19T12:18:35Z,4109402313,56,Back,,,,,,,,,,,,,,,,,,,,,,536gqq71ria9n0bbncfzagru,B. Denesik,,,,,,,,,,,,,,,,,,,,,,,,,
2522315453,138,1,1,17,5,bax97wqmyvdu4xygi7wzcvdzd,0,26.3,48.7,2023-03-19T12:18:26.996Z,2023-03-19T12:18:37Z,4109402413,140,56.0,4109402419,213,5.7,4109402417,212,37.2,4109402415,141,18.9,4109402409,157,,4109402411,56,Right,4109402421,1,,,,,536gqq71ria9n0bbncfzagru,B. Denesik,,,,,,,,,,,,,,,,,,,,,,,,,
2522315493,174,1,1,17,10,4moe0x01r1f5w30g38wshyftp,1,42.9,92.9,2023-03-19T12:18:31.948Z,2023-03-19T12:18:34Z,4109402589,212,31.1,4109402583,56,Back,4109402585,140,19.8,4109402587,141,64.3,4109402591,213,3.8,,,,,,,,,,yfdg1l58kdyyuodyqjwhwbth,H. Németh,,,,,,,,,,,,,,,,,,,,,,,,,
2522315529,175,1,1,17,13,4moe0x01r1f5w30g38wshyftp,1,19.8,63.9,2023-03-19T12:18:34.316Z,2023-03-19T12:18:38Z,4109402789,56,Back,4109402795,212,16.7,4109402797,213,6.3,4109402791,140,35.7,4109402793,141,63.4,,,,,,,,,,cc32rolkcvyuul5t2uearz0mh,A. Borbe,,,,,,,,,,,,,,,,,,,,,,,,,
2522315569,176,1,1,17,17,4moe0x01r1f5w30g38wshyftp,1,35.9,63.7,2023-03-19T12:18:39.085Z,2023-03-19T12:18:41Z,4109403025,213,3.3,4109403023,212,17.8,4109403021,141,58.8,4109403019,140,19.2,4109403017,56,Back,,,,,,,,,,7ektyvpzu0yj1b9dm7yfkxh3p,L. Hausicke,,,,,,,,,,,,,,,,,,,,,,,,,
2522315583,177,1,1,17,20,4moe0x01r1f5w30g38wshyftp,1,19.2,58.8,2023-03-19T12:18:41.260Z,2023-03-19T12:18:43Z,4109403075,141,28.8,4109403077,212,22.9,4109403071,56,Back,4109403073,140,29.1,4109403079,213,5.2,,,,,,,,,,cc32rolkcvyuul5t2uearz0mh,A. Borbe,,,,,,,,,,,,,,,,,,,,,,,,,
2522315665,178,1,1,17,26,4moe0x01r1f5w30g38wshyftp,1,35,27.3,2023-03-19T12:18:48.060Z,2023-03-19T12:18:50Z,4109403513,212,16.2,4109403507,56,Back,4109403515,213,5.2,4109403509,140,42.8,4109403511,141,6.8,,,,,,,,,,7cisqfcp1zysc12owj5j4zpx,M. Brandenburg,,,,,,,,,,,,,,,,,,,,,,,,,
2522315685,179,1,1,17,29,4moe0x01r1f5w30g38wshyftp,1,42,7.6,2023-03-19T12:18:50.668Z,2023-03-19T12:18:52Z,4109403603,141,33.3,4109403599,56,Back,4109403607,213,2.1,4109403605,212,20.4,4109403601,140,32.0,,,,,,,,,,865nmkmx9qstpt90gc7bvp5ud,M. Ulbrich,,,,,,,,,,,,,,,,,,,,,,,,,
2522315743,180,1,1,17,31,4moe0x01r1f5w30g38wshyftp,1,31.7,33.3,2023-03-19T12:18:52.748Z,2023-03-19T12:18:57Z,4109403877,213,1.4,4109403875,212,28.7,4109403865,56,Back,4109403871,141,75.0,4109403867,140,35.6,,,,,,,,,,7cisqfcp1zysc12owj5j4zpx,M. Brandenburg,,,,,,,,,,,,,,,,,,,,,,,,,
2522315791,181,1,1,17,36,4moe0x01r1f5w30g38wshyftp,1,33,78.5,2023-03-19T12:18:57.740Z,2023-03-19T12:19:03Z,4109404109,213,3.7,4109404107,212,21.0,4109404101,56,Back,4109404103,140,15.9,4109404105,141,62.4,,,,,,,,,,yfdg1l58kdyyuodyqjwhwbth,H. Németh,,,,,,,,,,,,,,,,,,,,,,,,,
2522315823,182,1,1,17,41,4moe0x01r1f5w30g38wshyftp,1,19.6,52.4,2023-03-19T12:19:03.148Z,2023-03-19T12:19:20Z,4109404227,212,30.3,4109404221,56,Back,4109404225,141,13.8,4109404223,140,34.1,4109404229,213,5.2,,,,,,,,,,cc32rolkcvyuul5t2uearz0mh,A. Borbe,,,,,,,,,,,,,,,,,,,,,,,,,
2522315877,183,1,1,17,45,4moe0x01r1f5w30g38wshyftp,1,34.9,13.2,2023-03-19T12:19:06.269Z,2023-03-19T12:19:12Z,4109404457,56,Back,4109404459,140,32.6,4109404465,213,1.7,4109404463,212,21.9,4109404461,141,45.2,,,,,,,,,,865nmkmx9qstpt90gc7bvp5ud,M. Ulbrich,,,,,,,,,,,,,,,,,,,,,,,,,
2522315913,184,1,1,17,50,4moe0x01r1f5w30g38wshyftp,1,37.4,60,2023-03-19T12:19:12.220Z,2023-03-19T12:19:15Z,4109404603,140,46.5,4109404605,141,90.9,4109404609,213,1.1,4109404607,212,23.1,4109404601,56,Back,,,,,,,,,,7cisqfcp1zysc12owj5j4zpx,M. Brandenburg,,,,,,,,,,,,,,,,,,,,,,,,,
2522315965,185,1,1,17,53,4moe0x01r1f5w30g38wshyftp,1,46.5,90.9,2023-03-19T12:19:14.924Z,2023-03-19T12:19:20Z,4109404861,140,12.1,4109404867,213,3.3,4109404869,1,,4109404859,56,Back,4109404865,212,36.5,4109404863,141,83.2,,,,,,,u8p6vsrl3b7ndbj3cj5owlih,N. Lührßen,,,,,,,,,,,,,,,,,,,,,,,,,
2522315997,186,1,1,18,0,4moe0x01r1f5w30g38wshyftp,1,11.1,82.9,2023-03-19T12:19:21.964Z,2023-03-19T12:19:25Z,4109405033,56,Back,4109405039,212,21.5,4109405035,140,14.1,4109405037,141,51.6,4109405041,213,4.9,,,,,,,,,,yfdg1l58kdyyuodyqjwhwbth,H. Németh,,,,,,,,,,,,,,,,,,,,,,,,,
2522316033,187,1,1,18,4,4moe0x01r1f5w30g38wshyftp,1,14.3,51.6,2023-03-19T12:19:25.292Z,2023-03-19T12:19:28Z,4109405229,56,Back,4109405235,212,11.4,4109405237,213,0.1,4109405231,140,25.1,4109405233,141,52.8,,,,,,,,,,cc32rolkcvyuul5t2uearz0mh,A. Borbe,,,,,,,,,,,,,,,,,,,,,,,,,
2522316115,188,1,1,18,7,4moe0x01r1f5w30g38wshyftp,1,24.7,52.4,2023-03-19T12:19:28.461Z,2023-03-19T12:19:36Z,4109405631,212,28.9,4109405625,56,Back,4109405633,213,4.8,4109405629,141,10.1,4109405627,140,26.9,,,,,,,,,,7cisqfcp1zysc12owj5j4zpx,M. Brandenburg,,,,,,,,,,,,,,,,,,,,,,,,,
2522316143,189,1,1,18,15,4moe0x01r1f5w30g38wshyftp,1,29.1,18.2,2023-03-19T12:19:36.412Z,2023-03-19T12:19:39Z,4109405741,213,1.7,4109405733,56,Back,4109405739,212,22.5,4109405735,140,27.4,4109405737,141,51.2,,,,,,,,,,865nmkmx9qstpt90gc7bvp5ud,M. Ulbrich,,,,,,,,,,,,,,,,,,,,,,,,,
2522316177,190,1,1,18,17,4moe0x01r1f5w30g38wshyftp,1,28.3,51.3,2023-03-19T12:19:38.924Z,2023-03-19T12:19:42Z,4109405927,56,Back,4109405929,140,30.9,4109405933,212,25.0,4109405935,213,1.5,4109405931,141,87.8,,,,,,,,,,7cisqfcp1zysc12owj5j4zpx,M. Brandenburg,,,,,,,,,,,,,,,,,,,,,,,,,
2522316199,191,1,1,18,21,4moe0x01r1f5w30g38wshyftp,1,30.9,87.8,2023-03-19T12:19:42.444Z,2023-03-19T12:19:43Z,4109406003,56,Back,4109406011,213,6.0,4109406009,212,17.7,4109406007,141,80.0,4109406005,140,47.0,,,,,,,,,,yfdg1l58kdyyuodyqjwhwbth,H. Németh,,,,,,,,,,,,,,,,,,,,,,,,,
2522316261,192,1,1,18,22,4moe0x01r1f5w30g38wshyftp,0,47,80,2023-03-19T12:19:43.852Z,2023-03-19T12:19:50Z,4109406363,213,1.3,4109406361,212,4.7,4109406359,141,86.6,4109406355,56,Back,4109406357,140,48.4,,,,,,,,,,u8p6vsrl3b7ndbj3cj5owlih,N. Lührßen,,,,,,,,,,,,,,,,,,,,,,,,,
2522316251,139,8,1,18,26,bax97wqmyvdu4xygi7wzcvdzd,1,57.9,6.1,2023-03-19T12:19:47.307Z,2023-03-19T12:19:51Z,4109406309,56,Right,,,,,,,,,,,,,,,,,,,,,,2g09uohghh7k9c8de566k2led,E. Henriksen,,,,,,,,,,,,,,,,,,,,,,,,,
2522316325,193,1,1,18,32,4moe0x01r1f5w30g38wshyftp,0,36.4,95.1,2023-03-19T12:19:53.868Z,2023-03-19T12:19:55Z,4109406667,56,Back,4109406671,141,95.1,4109406669,140,38.8,4109406685,236,,4109406675,213,0,4109406673,212,2.5,4109406691,286,,4109406687,233,140,u8p6vsrl3b7ndbj3cj5owlih,N. Lührßen,,,,,,,,,,,,,,,,,,,,,,,,,
2522316317,140,74,1,18,32,bax97wqmyvdu4xygi7wzcvdzd,1,58.7,4.9,2023-03-19T12:19:53.869Z,2023-03-19T12:57:05Z,4109406719,233,193,4109406637,285,,4109406635,56,Right,,,,,,,,,,,,,,,,2g09uohghh7k9c8de566k2led,E. Henriksen,,,,,,,,,,,,,,,,,,,,,,,,,
2522316333,141,5,1,18,34,bax97wqmyvdu4xygi7wzcvdzd,0,60.6,-1.2,2023-03-19T12:19:55.579Z,2023-03-19T12:19:57Z,4109406847,233,194,4109406733,347,,4109406731,56,Right,,,,,,,,,,,,,,,,2g09uohghh7k9c8de566k2led,E. Henriksen,,,,,,,,,,,,,,,,,,,,,,,,,
2522316345,194,5,1,18,34,4moe0x01r1f5w30g38wshyftp,1,39.4,101.2,2023-03-19T12:19:55.579Z,2023-03-19T12:53:57Z,4109406799,233,141,4109406785,347,,4109406783,56,Back,,,,,,,,,,,,,,,,u8p6vsrl3b7ndbj3cj5owlih,N. Lührßen,,,,,,,,,,,,,,,,,,,,,,,,,
2522316429,195,1,1,18,35,4moe0x01r1f5w30g38wshyftp,0,38.6,100,2023-03-19T12:19:56.844Z,2023-03-19T12:20:02Z,4109407217,56,Left,4109407219,140,71.5,4109407227,1,,4109407221,141,100.0,4109407215,107,,4109407223,212,34.5,4109407225,213,6.3,,,,u8p6vsrl3b7ndbj3cj5owlih,N. Lührßen,,,,,,,,,,,,,,,,,,,,,,,,,
2522316451,142,56,1,18,40,bax97wqmyvdu4xygi7wzcvdzd,1,0,0,2023-03-19T12:20:01.980Z,2023-03-19T12:52:17Z,4109407331,56,Back,,,,,,,,,,,,,,,,,,,,,,536gqq71ria9n0bbncfzagru,B. Denesik,,,,,,,,,,,,,,,,,,,,,,,,,
2522316597,143,5,1,18,41,bax97wqmyvdu4xygi7wzcvdzd,1,25.4,-1.2,2023-03-19T12:20:02.826Z,2023-03-19T12:53:58Z,4109408067,233,196,4109408051,56,Back,4109408053,347,,,,,,,,,,,,,,,,,536gqq71ria9n0bbncfzagru,B. Denesik,,,,,,,,,,,,,,,,,,,,,,,,,
2522316435,196,5,1,18,41,4moe0x01r1f5w30g38wshyftp,0,74.6,101.2,2023-03-19T12:20:02.826Z,2023-03-19T12:20:17Z,4109407257,56,Left,4109408075,233,143,4109407261,347,,,,,,,,,,,,,,,,,u8p6vsrl3b7ndbj3cj5owlih,N. Lührßen,,,,,,,,,,,,,,,,,,,,,,,,,
2522316639,144,1,1,18,55,bax97wqmyvdu4xygi7wzcvdzd,1,22.4,0,2023-03-19T12:20:16.427Z,2023-03-19T12:20:21Z,4109408269,212,17.5,4109408267,141,4.6,4109408271,213,0.2,4109408261,107,,4109408263,56,Back,4109408265,140,38.6,,,,,,,536gqq71ria9n0bbncfzagru,B. Denesik,,,,,,,,,,,,,,,,,,,,,,,,,
2522316671,145,4,1,19,3,bax97wqmyvdu4xygi7wzcvdzd,1,28.6,15.2,2023-03-19T12:20:24.972Z,2023-03-19T12:20:27Z,4109408417,265,,4109408411,13,,4109408419,285,,4109408415,152,,4109408471,233,197,4109408413,56,Back,,,,,,,7xplwmgnz56mfkdwnjwep632s,A. Hess,,,,,,,,,,,,,,,,,,,,,,,,,
2522316679,197,4,1,19,3,4moe0x01r1f5w30g38wshyftp,0,71.4,84.8,2023-03-19T12:20:24.973Z,2023-03-19T12:20:27Z,4109408453,265,,4109408455,286,,4109408449,56,Left,4109408487,233,145,4109408447,13,,4109408451,152,,,,,,,,874o1s057ddcizshsu10wu6t,S. Matheis,,,,,,,,,,,,,,,,,,,,,,,,,
2522316893,146,1,1,19,21,bax97wqmyvdu4xygi7wzcvdzd,1,28.4,19.8,2023-03-19T12:20:42.523Z,2023-03-19T12:20:46Z,4109409505,141,42.1,4109409503,140,21.7,4109409499,152,,4109409501,56,Back,4109409507,212,16.7,4109409509,213,2.0,4109409497,5,,,,,c6g4g3t6fi6pg14zdmw3uvasq,G. Adigo,,,,,,,,,,,,,,,,,,,,,,,,,
2522316931,147,1,1,19,24,bax97wqmyvdu4xygi7wzcvdzd,1,23.2,41.2,2023-03-19T12:20:46.091Z,2023-03-19T14:03:59Z,4109409689,56,Back,4109409693,141,72.3,4109409691,140,29.9,4109409697,213,1.2,4109409695,212,22.3,,,,,,,,,,biomno1rhjrnhw59fs2yisktm,E. Mahmutovic,,,,,,,,,,,,,,,,,,,,,,,,,
2522316993,148,1,1,19,27,bax97wqmyvdu4xygi7wzcvdzd,1,30.2,75.6,2023-03-19T12:20:48.667Z,2023-03-19T12:20:53Z,4109410067,213,4.0,4109410065,212,22.0,4109410061,140,16.2,4109410063,141,51.6,4109410059,56,Back,,,,,,,,,,d11imdjqgfg7c0vo1te98rvv8,P. Flach,,,,,,,,,,,,,,,,,,,,,,,,,
2522317033,149,1,1,19,32,bax97wqmyvdu4xygi7wzcvdzd,1,20.3,50.1,2023-03-19T12:20:53.323Z,2023-03-19T14:03:57Z,4109410289,56,Back,4109410293,141,47.8,4109410291,140,24.8,4109410297,213,6.0,4109410295,212,5.0,,,,,,,,,,biomno1rhjrnhw59fs2yisktm,E. Mahmutovic,,,,,,,,,,,,,,,,,,,,,,,,,
2522317089,150,1,1,19,36,bax97wqmyvdu4xygi7wzcvdzd,1,28.8,47.9,2023-03-19T12:20:57.931Z,2023-03-19T12:21:02Z,4109410599,140,42.8,4109410605,213,1.0,4109410597,56,Back,4109410603,212,25.9,4109410601,141,79.3,,,,,,,,,,c6g4g3t6fi6pg14zdmw3uvasq,G. Adigo,,,,,,,,,,,,,,,,,,,,,,,,,
2522317155,151,2,1,19,41,bax97wqmyvdu4xygi7wzcvdzd,1,58.4,82.7,2023-03-19T12:21:02.667Z,2023-03-19T12:21:10Z,4109410939,140,79.9,4109410935,7,mx0xcrbamcrs77w7socdzv11,4109410937,56,Center,4109410941,141,68.2,,,,,,,,,,,,,d11imdjqgfg7c0vo1te98rvv8,P. Flach,,,,,,,,,,,,,,,,,,,,,,,,,
2522317169,198,55,1,19,41,4moe0x01r1f5w30g38wshyftp,1,18.4,34.5,2023-03-19T12:21:02.668Z,2023-03-19T12:48:51Z,,,,,,,,,,,,,,,,,,,,,,,,,7cisqfcp1zysc12owj5j4zpx,M. Brandenburg,,,,,,,,,,,,,,,,,,,,,,,,,
2522317221,199,1,1,19,53,4moe0x01r1f5w30g38wshyftp,1,18.4,34.5,2023-03-19T12:21:14.283Z,2023-03-19T12:21:16Z,4109411283,140,29.1,4109411285,141,9.1,4109411293,213,5.3,4109411277,5,,4109411279,241,,4109411289,212,20.6,4109411281,56,Back,,,,cc32rolkcvyuul5t2uearz0mh,A. Borbe,,,,,,,,,,,,,,,,,,,,,,,,,
2522317265,200,1,1,19,55,4moe0x01r1f5w30g38wshyftp,1,28.5,12.3,2023-03-19T12:21:17.164Z,2023-03-19T12:21:19Z,4109411481,140,32.8,4109411487,213,1.3,4109411485,212,15.8,4109411483,141,34.5,4109411479,56,Back,,,,,,,,,,865nmkmx9qstpt90gc7bvp5ud,M. Ulbrich,,,,,,,,,,,,,,,,,,,,,,,,,
2522317289,201,1,1,19,58,4moe0x01r1f5w30g38wshyftp,1,32.6,29.2,2023-03-19T12:21:19.275Z,2023-03-19T12:21:21Z,4109411595,213,4.1,4109411593,212,13.0,4109411587,56,Back,4109411589,140,25.3,4109411591,141,13.7,,,,,,,,,,874o1s057ddcizshsu10wu6t,S. Matheis,,,,,,,,,,,,,,,,,,,,,,,,,
2522317337,202,1,1,20,0,4moe0x01r1f5w30g38wshyftp,1,25.3,13.7,2023-03-19T12:21:21.723Z,2023-03-19T12:21:26Z,4109411871,141,2.9,4109411867,56,Back,4109411869,140,41.4,4109411875,213,5.9,4109411873,212,18.4,,,,,,,,,,865nmkmx9qstpt90gc7bvp5ud,M. Ulbrich,,,,,,,,,,,,,,,,,,,,,,,,,
2522317355,203,1,1,20,4,4moe0x01r1f5w30g38wshyftp,0,38.9,9.2,2023-03-19T12:21:26.012Z,2023-03-19T12:21:27Z,4109411995,141,17.7,4109411997,212,12.3,4109411991,56,Back,4109411999,213,0.5,4109411993,140,49.2,,,,,,,,,,4f16klwhusyiwjej79nx4y76x,R. Wichmann,,,,,,,,,,,,,,,,,,,,,,,,,
2522317399,152,1,1,20,6,bax97wqmyvdu4xygi7wzcvdzd,0,53.2,84.7,2023-03-19T12:21:27.948Z,2023-03-19T12:21:31Z,4109412183,157,,4109412185,56,Center,4109412193,213,5.9,4109412195,1,,4109412189,141,60.0,4109412187,140,88.1,4109412191,212,40.3,,,,d11imdjqgfg7c0vo1te98rvv8,P. Flach,,,,,,,,,,,,,,,,,,,,,,,,,
2522317413,204,52,1,20,11,4moe0x01r1f5w30g38wshyftp,1,13.5,41.9,2023-03-19T12:21:32.525Z,2023-03-19T12:21:32Z,,,,,,,,,,,,,,,,,,,,,,,,,cc32rolkcvyuul5t2uearz0mh,A. Borbe,,,,,,,,,,,,,,,,,,,,,,,,,
2522317457,205,1,1,20,11,4moe0x01r1f5w30g38wshyftp,1,13.5,41.9,2023-03-19T12:21:33.228Z,2023-03-19T12:21:37Z,4109412439,140,34.1,4109412437,56,Back,4109412445,213,0.6,4109412443,212,26.2,4109412435,123,,4109412441,141,63.7,,,,,,,cc32rolkcvyuul5t2uearz0mh,A. Borbe,,,,,,,,,,,,,,,,,,,,,,,,,
2522317513,206,1,1,20,15,4moe0x01r1f5w30g38wshyftp,1,34.1,61.1,2023-03-19T12:21:37.035Z,2023-03-19T12:21:41Z,4109412713,213,3.8,4109412707,140,24.5,4109412709,141,50.1,4109412705,56,Back,4109412711,212,12.6,,,,,,,,,,7ektyvpzu0yj1b9dm7yfkxh3p,L. Hausicke,,,,,,,,,,,,,,,,,,,,,,,,,
2522317559,207,1,1,20,20,4moe0x01r1f5w30g38wshyftp,1,24.5,50.1,2023-03-19T12:21:41.643Z,2023-03-19T12:21:45Z,4109412935,141,8.3,4109412929,56,Back,4109412941,213,5.1,4109412937,212,31.0,4109412931,140,36.2,,,,,,,,,,7cisqfcp1zysc12owj5j4zpx,M. Brandenburg,,,,,,,,,,,,,,,,,,,,,,,,,
2522317609,208,1,1,20,24,4moe0x01r1f5w30g38wshyftp,0,37.7,8.2,2023-03-19T12:21:45.516Z,2023-03-19T12:21:50Z,4109413205,213,0.8,4109413197,56,Center,4109413203,212,55.5,4109413199,140,75.4,4109413207,1,,4109413201,141,65.5,4109413195,155,,,,,865nmkmx9qstpt90gc7bvp5ud,M. Ulbrich,,,,,,,,,,,,,,,,,,,,,,,,,
2522317621,153,43,1,20,30,bax97wqmyvdu4xygi7wzcvdzd,1,0,0,2023-03-19T12:21:51.659Z,2023-03-19T12:21:56Z,4109413557,144,49,,,,,,,,,,,,,,,,,,,,,,2g09uohghh7k9c8de566k2led,E. Henriksen,,,,,,,,,,,,,,,,,,,,,,,,,
2522317645,154,1,1,20,30,bax97wqmyvdu4xygi7wzcvdzd,0,22.8,18.2,2023-03-19T12:21:51.995Z,2023-03-19T12:21:53Z,4109413361,1,,4109413357,212,13.3,4109413355,141,0.0,4109413351,56,Back,4109413353,140,24.9,4109413349,157,,4109413359,213,4.9,,,,2g09uohghh7k9c8de566k2led,E. Henriksen,,,,,,,,,,,,,,,,,,,,,,,,,
2522317649,155,5,1,20,32,bax97wqmyvdu4xygi7wzcvdzd,0,23.2,-1.6,2023-03-19T12:21:53.500Z,2023-03-19T12:53:58Z,4109413373,347,,4109413371,56,Back,4109413661,233,209,,,,,,,,,,,,,,,,2g09uohghh7k9c8de566k2led,E. Henriksen,,,,,,,,,,,,,,,,,,,,,,,,,
2522317695,209,5,1,20,32,4moe0x01r1f5w30g38wshyftp,1,76.8,101.6,2023-03-19T12:21:53.500Z,2023-03-19T12:21:58Z,4109413639,56,Left,4109413657,233,155,4109413641,347,,,,,,,,,,,,,,,,,u8p6vsrl3b7ndbj3cj5owlih,N. Lührßen,,,,,,,,,,,,,,,,,,,,,,,,,
2522317723,210,1,1,20,38,4moe0x01r1f5w30g38wshyftp,1,77.3,100,2023-03-19T12:21:59.692Z,2023-03-19T12:22:02Z,4109413797,56,Left,4109413803,141,86.5,4109413805,212,10.9,4109413793,107,,4109413807,213,4.3,4109413801,140,73.5,,,,,,,u8p6vsrl3b7ndbj3cj5owlih,N. Lührßen,,,,,,,,,,,,,,,,,,,,,,,,,
2522317743,211,1,1,20,41,4moe0x01r1f5w30g38wshyftp,0,73.5,86.5,2023-03-19T12:22:02.587Z,2023-03-19T12:22:04Z,4109413897,212,7.0,4109413895,141,95.4,4109413891,56,Left,4109413893,140,76.8,4109413899,213,1.1,,,,,,,,,,cdzfyzjbmsg88l4r24mwx1ryt,R. Dieckmann,,,,,,,,,,,,,,,,,,,,,,,,,
2522317747,156,12,1,20,42,bax97wqmyvdu4xygi7wzcvdzd,1,17.8,6.2,2023-03-19T12:22:04.124Z,2023-03-19T12:22:05Z,4109413957,167,,4109413927,213,5.4,4109413921,140,21.2,4109413919,56,Back,4109413925,212,5.8,4109413923,141,0.0,,,,,,,2g09uohghh7k9c8de566k2led,E. Henriksen,,,,,,,,,,,,,,,,,,,,,,,,,
2522317751,157,5,1,20,43,bax97wqmyvdu4xygi7wzcvdzd,0,22.2,-1,2023-03-19T12:22:04.835Z,2023-03-19T12:22:13Z,4109413941,56,Back,4109414367,233,212,4109413943,347,,,,,,,,,,,,,,,,,2g09uohghh7k9c8de566k2led,E. Henriksen,,,,,,,,,,,,,,,,,,,,,,,,,
2522317827,212,5,1,20,43,4moe0x01r1f5w30g38wshyftp,1,77.8,101,2023-03-19T12:22:04.835Z,2023-03-19T12:53:58Z,4109414349,233,157,4109414331,56,Left,4109414333,347,,,,,,,,,,,,,,,,,u8p6vsrl3b7ndbj3cj5owlih,N. Lührßen,,,,,,,,,,,,,,,,,,,,,,,,,
