id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/8/value,qualifier/9/value,qualifier/10/value,qualifier/14/value,qualifier/15/value
2551525865,423,1,1,35,17,bpx4ib85d65u9oyhglkt36k1b,1,46,42.3,2023-05-20T11:41:27.911Z,2023-05-20T11:41:30Z,4292524043,212,7.0,4292524045,213,6.2,4292524035,140,52.7,4292524041,141,41.8,4292524033,56,Center,,,,,,,,,,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551526045,424,1,1,35,19,bpx4ib85d65u9oyhglkt36k1b,1,53.6,32.4,2023-05-20T11:41:30.168Z,2023-05-20T11:41:38Z,4292524843,212,22.4,4292524839,140,66.9,4292524837,56,Right,4292524845,213,5.4,4292524841,141,6.6,,,,,,,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551526055,425,3,1,35,27,bpx4ib85d65u9oyhglkt36k1b,0,85.1,11,2023-05-20T11:41:38.440Z,2023-05-20T11:41:39Z,4292524891,56,Right,4292524899,211,,4292524893,286,,,,,,,,,,,,,,,,,692xxz6qlvbxhspozloeujt9l,S. Lohmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551526087,270,49,1,35,30,dpp6fex0mdxsxhdct2qf66x5n,1,8.1,84.8,2023-05-20T11:41:41.333Z,2023-05-20T11:41:41Z,,,,,,,,,,,,,,,,,,,,,,,,,1asefru50u06hyhmoa7d9qcx5,L. Marti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551526113,271,1,1,35,31,dpp6fex0mdxsxhdct2qf66x5n,1,8.1,84.8,2023-05-20T11:41:41.684Z,2023-05-20T11:41:43Z,4292525119,140,12.3,4292525121,141,92.9,4292525117,56,Back,4292525123,212,7.1,4292525125,213,0.9,,,,,,,,,,1asefru50u06hyhmoa7d9qcx5,L. Marti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551526161,272,1,1,35,32,dpp6fex0mdxsxhdct2qf66x5n,1,12.3,92.9,2023-05-20T11:41:43.028Z,2023-05-20T11:41:46Z,4292525305,56,Back,4292525311,212,5.8,4292525309,141,84.5,4292525307,140,13.2,4292525313,213,4.9,,,,,,,,,,ed31f3of5iql0onh9uellvtnt,A. Arfaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551526175,273,1,1,35,35,dpp6fex0mdxsxhdct2qf66x5n,0,24.6,94.6,2023-05-20T11:41:46.021Z,2023-05-20T11:53:03Z,4292525355,155,,4292525509,236,,4292525511,233,426,4292525517,286,,4292525361,141,93.4,4292525357,56,Back,4292525359,140,23.9,4292525365,213,4.0,1asefru50u06hyhmoa7d9qcx5,L. Marti,,4292525363,212,,,,,,,,,,,,,,,,,,,,,,,,1.1,,,,
2551526195,426,74,1,35,35,bpx4ib85d65u9oyhglkt36k1b,1,74.5,4.8,2023-05-20T11:41:46.022Z,2023-05-20T11:59:44Z,4292525473,285,,4292525471,56,Right,4292525551,233,273,,,,,,,,,,,,,,,,9xbohfvww89ec7c1d97hkuj85,S. Zadrazil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551526467,274,5,1,35,36,dpp6fex0mdxsxhdct2qf66x5n,1,28.1,101.4,2023-05-20T11:41:47.605Z,2023-05-20T11:42:03Z,4292526733,56,Back,4292526735,347,,4292526763,233,428,,,,,,,,,,,,,,,,1asefru50u06hyhmoa7d9qcx5,L. Marti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551526315,428,5,1,35,36,bpx4ib85d65u9oyhglkt36k1b,0,71.9,-1.4,2023-05-20T11:41:47.605Z,2023-05-20T11:59:51Z,4292525999,347,,4292526779,233,274,4292525997,56,Right,,,,,,,,,,,,,,,,9xbohfvww89ec7c1d97hkuj85,S. Zadrazil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551526231,427,43,1,35,38,bpx4ib85d65u9oyhglkt36k1b,1,0,0,2023-05-20T11:41:48.728Z,2023-05-20T11:41:52Z,4292525623,56,Right,4292525625,140,72.4,4292525621,168,0,4292525619,3,0,4292525631,213,3.1,4292525629,212,0,4292525627,141,0.0,4292525873,144,1,9xbohfvww89ec7c1d97hkuj85,S. Zadrazil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551526523,275,1,1,35,52,dpp6fex0mdxsxhdct2qf66x5n,1,24.9,100,2023-05-20T11:42:03.204Z,2023-05-20T11:42:06Z,4292526997,213,5.8,4292526991,140,36.2,4292526995,212,13.5,4292526987,107,,4292526993,141,91.8,4292526989,56,Back,,,,,,,1asefru50u06hyhmoa7d9qcx5,L. Marti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551526529,276,44,1,35,55,dpp6fex0mdxsxhdct2qf66x5n,1,35.7,90.4,2023-05-20T11:42:06.149Z,2023-05-20T11:42:07Z,4292527011,285,,4292527009,56,Back,4292527075,233,429,,,,,,,,,,,,,,,,9yzs0w3tjas15ic0o2b51q86h,J. Bayings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551526539,429,44,1,35,55,bpx4ib85d65u9oyhglkt36k1b,0,64.3,9.6,2023-05-20T11:42:06.150Z,2023-05-20T11:42:08Z,4292527053,56,Right,4292527055,286,,4292527097,233,276,,,,,,,,,,,,,,,,9xbohfvww89ec7c1d97hkuj85,S. Zadrazil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551526567,277,61,1,35,55,dpp6fex0mdxsxhdct2qf66x5n,1,36.2,91.8,2023-05-20T11:42:06.244Z,2023-05-20T11:42:24Z,4292527197,56,Back,,,,,,,,,,,,,,,,,,,,,,9yzs0w3tjas15ic0o2b51q86h,J. Bayings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551526575,278,44,1,35,57,dpp6fex0mdxsxhdct2qf66x5n,1,32.7,86.2,2023-05-20T11:42:08.632Z,2023-05-20T11:42:10Z,4292527251,56,Back,4292527293,233,430,4292527253,285,,,,,,,,,,,,,,,,,9yzs0w3tjas15ic0o2b51q86h,J. Bayings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551526553,430,44,1,35,57,bpx4ib85d65u9oyhglkt36k1b,0,67.3,13.8,2023-05-20T11:42:08.633Z,2023-05-20T11:42:11Z,4292527141,56,Right,4292527313,233,278,4292527143,286,,,,,,,,,,,,,,,,,a5d0iik8dqj6oy803mvi4n1sl,L. Magull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551526589,279,1,1,35,59,dpp6fex0mdxsxhdct2qf66x5n,0,32.1,86.7,2023-05-20T11:42:09.716Z,2023-05-20T11:42:26Z,4292527323,3,,4292527333,213,4.4,4292527325,56,Back,4292527331,212,6.0,4292527329,141,78.2,4292527327,140,30.4,,,,,,,9yzs0w3tjas15ic0o2b51q86h,J. Bayings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551526585,431,49,1,35,59,bpx4ib85d65u9oyhglkt36k1b,1,66.8,23.6,2023-05-20T11:42:10.313Z,2023-05-20T11:42:10Z,,,,,,,,,,,,,,,,,,,,,,,,,5uli2vvgaigz4yf05bwy81l2h,K. Bühl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551526617,432,1,1,36,0,bpx4ib85d65u9oyhglkt36k1b,1,65.7,19.1,2023-05-20T11:42:10.808Z,2023-05-20T11:42:12Z,4292527481,141,4.5,4292527485,213,5.2,4292527479,140,71.3,4292527483,212,11.5,4292527477,56,Right,,,,,,,,,,5uli2vvgaigz4yf05bwy81l2h,K. Bühl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551526687,433,1,1,36,2,bpx4ib85d65u9oyhglkt36k1b,1,71,4.2,2023-05-20T11:42:12.776Z,2023-05-20T11:42:17Z,4292527779,141,22.2,4292527777,140,71.0,4292527783,213,1.6,4292527775,56,Center,4292527781,212,12.2,,,,,,,,,,d9l67kneytb0mij099bneg1cl,M. Rall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551526691,434,4,1,36,6,bpx4ib85d65u9oyhglkt36k1b,1,70.4,22.9,2023-05-20T11:42:17.129Z,2023-05-20T11:42:19Z,4292527791,13,,4292527935,233,280,4292527793,56,Center,4292527795,152,,4292527799,286,,4292527797,265,,,,,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551526709,280,4,1,36,6,dpp6fex0mdxsxhdct2qf66x5n,0,29.6,77.1,2023-05-20T11:42:17.130Z,2023-05-20T11:43:41Z,4292527965,233,434,4292527877,285,,4292527875,265,,4292527869,13,,4292527873,152,,4292527871,56,Back,,,,,,,4h4v3c01l7hjkfnnz9ef8i5m1,K. Kögel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551527241,435,1,1,36,39,bpx4ib85d65u9oyhglkt36k1b,1,68.4,20.9,2023-05-20T11:42:49.838Z,2023-05-20T11:43:24Z,4292530441,152,,4292530435,2,,4292530445,140,87.2,4292530443,56,Center,4292530449,212,24.9,4292530447,141,43.3,4292530439,155,,4292530437,5,,1zkoai1sdm9bbx29fi76e38ph,C. Simon,1,4292531495,154,4292531493,210,4292530451,213,,,,,,,,,,,,,,,,,,,,,15,0.7,,
2551527913,441,44,1,36,40,bpx4ib85d65u9oyhglkt36k1b,1,90.2,48.9,2023-05-20T11:42:50.907Z,2023-05-20T11:43:49Z,4292534151,233,283,4292534149,286,,4292534147,56,Center,,,,,,,,,,,,,,,,692xxz6qlvbxhspozloeujt9l,S. Lohmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551527417,283,44,1,36,40,dpp6fex0mdxsxhdct2qf66x5n,0,9.8,51.1,2023-05-20T11:42:50.908Z,2023-05-20T11:43:49Z,4292534171,233,441,4292531471,285,,4292531469,56,Back,,,,,,,,,,,,,,,,bez9hd6po73pkved1bebbbdnt,V. Wieder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551527247,436,15,1,36,41,bpx4ib85d65u9oyhglkt36k1b,1,87.7,43.3,2023-05-20T11:42:51.914Z,2023-05-20T11:43:24Z,4292531511,80,,4292531221,24,,4292531515,154,,4292531513,29,,4292531223,15,,4292531227,328,,4292531517,55,435,4292530477,17,,692xxz6qlvbxhspozloeujt9l,S. Lohmann,,4292530479,56,4292531527,147,4292532501,233,4292531521,102,46.4,4292531523,103,2.5,4292531525,146,98.4,,,,,,,,,,,Center,49.8,281,,
2551527267,281,10,1,36,41,dpp6fex0mdxsxhdct2qf66x5n,1,0.4,53.3,2023-05-20T11:42:52.014Z,2023-05-20T11:43:24Z,4292530583,182,,4292532505,233,436,4292532399,179,,4292530587,56,Back,4292530577,173,,,,,,,,,,,2ywmv0jjr4u8jgo8gnoisx0id,A. Klink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551527299,282,6,1,36,45,dpp6fex0mdxsxhdct2qf66x5n,0,0.7,54.6,2023-05-20T11:42:56.410Z,2023-05-20T11:59:54Z,4292530859,233,437,4292530781,56,Back,4292530783,73,,,,,,,,,,,,,,,,,2ywmv0jjr4u8jgo8gnoisx0id,A. Klink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551527297,437,6,1,36,45,bpx4ib85d65u9oyhglkt36k1b,1,99.3,45.4,2023-05-20T11:42:56.410Z,2023-05-20T11:42:58Z,4292530847,233,282,4292530773,56,Center,4292530775,75,,,,,,,,,,,,,,,,,692xxz6qlvbxhspozloeujt9l,S. Lohmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551527737,438,1,1,37,17,bpx4ib85d65u9oyhglkt36k1b,1,99.5,0.5,2023-05-20T11:43:28.412Z,2023-05-20T11:44:00Z,4292534897,210,13,4292533021,2,,4292534899,154,,4292533025,155,,4292533023,6,,4292533029,56,Center,4292533027,223,,4292533037,213,1.7,1zkoai1sdm9bbx29fi76e38ph,C. Simon,1,4292533039,1,4292533031,140,4292533035,212,4292533033,141,54.1,,,,,,,,,,,,,,,,,,93.6,37.0,,
2551527739,439,13,1,37,19,bpx4ib85d65u9oyhglkt36k1b,1,92.7,54.6,2023-05-20T11:43:30.610Z,2023-05-20T11:44:00Z,4292534445,15,,4292534443,25,,4292534919,230,99.0,4292534917,103,52.8,4292534905,77,,4292534911,55,438,4292534909,154,,4292534907,29,,bwhwthiud4nqvdjy8rq1gcdsl,L. Schüller,,4292534449,328,4292534915,102,4292533057,56,4292534921,231,50.5,4292533055,17,,,,,,,,,,,,,,,,60.2,Center,,
2551527745,284,5,1,37,22,dpp6fex0mdxsxhdct2qf66x5n,1,-1,41.7,2023-05-20T11:43:32.678Z,2023-05-20T11:43:33Z,4292533095,56,Back,4292533119,233,440,4292533097,346,,,,,,,,,,,,,,,,,bez9hd6po73pkved1bebbbdnt,V. Wieder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551527749,440,5,1,37,22,bpx4ib85d65u9oyhglkt36k1b,0,101,58.3,2023-05-20T11:43:32.678Z,2023-05-20T11:59:52Z,4292533111,56,Center,4292533123,233,284,4292533113,346,,,,,,,,,,,,,,,,,bwhwthiud4nqvdjy8rq1gcdsl,L. Schüller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551527909,285,1,1,37,32,dpp6fex0mdxsxhdct2qf66x5n,1,5.3,49.9,2023-05-20T11:43:43.363Z,2023-05-20T11:43:48Z,4292534139,213,1.2,4292534137,212,25.3,4292534131,56,Back,4292534143,237,,4292534127,124,,4292534133,140,13.5,4292534135,141,84.9,,,,2ywmv0jjr4u8jgo8gnoisx0id,A. Klink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551527937,286,1,1,37,38,dpp6fex0mdxsxhdct2qf66x5n,1,13.4,85.1,2023-05-20T11:43:48.739Z,2023-05-20T11:43:51Z,4292534263,56,Back,4292534277,212,18.4,4292534273,141,63.9,4292534269,140,2.5,4292534283,213,4.0,,,,,,,,,,1asefru50u06hyhmoa7d9qcx5,L. Marti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551527981,287,1,1,37,40,dpp6fex0mdxsxhdct2qf66x5n,1,2.7,59.3,2023-05-20T11:43:51.251Z,2023-05-20T11:43:55Z,4292534491,212,27.6,4292534485,56,Back,4292534487,140,10.5,4292534493,213,5.0,4292534489,141,20.5,,,,,,,,,,2ywmv0jjr4u8jgo8gnoisx0id,A. Klink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551528007,288,1,1,37,44,dpp6fex0mdxsxhdct2qf66x5n,1,20.2,13.9,2023-05-20T11:43:55.347Z,2023-05-20T11:43:56Z,4292534631,212,9.2,4292534627,140,26.6,4292534629,141,4.6,4292534633,213,5.5,4292534625,56,Back,,,,,,,,,,1f2ltq7gcnimsdgixp8w36eax,L. Turányi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551528075,289,1,1,37,46,dpp6fex0mdxsxhdct2qf66x5n,1,26.6,4.6,2023-05-20T11:43:56.723Z,2023-05-20T11:44:01Z,4292534951,141,17.6,4292534953,212,9.6,4292534949,140,23.0,4292534947,56,Back,4292534955,213,2.0,,,,,,,,,,c36h9olifkg6s63uktgf1puqd,S. Matysik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551528101,290,1,1,37,50,dpp6fex0mdxsxhdct2qf66x5n,1,23.1,12.8,2023-05-20T11:44:00.931Z,2023-05-20T11:44:02Z,4292535109,213,0.2,4292535095,56,Back,4292535101,141,15.5,4292535099,140,32.5,4292535105,212,10.0,,,,,,,,,,1f2ltq7gcnimsdgixp8w36eax,L. Turányi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551528115,291,1,1,37,51,dpp6fex0mdxsxhdct2qf66x5n,1,32.5,15.5,2023-05-20T11:44:02.227Z,2023-05-20T11:44:03Z,4292535187,212,6.7,4292535189,213,4.9,4292535185,141,5.8,4292535183,140,33.4,4292535181,56,Back,,,,,,,,,,4h4v3c01l7hjkfnnz9ef8i5m1,K. Kögel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551528161,292,1,1,37,52,dpp6fex0mdxsxhdct2qf66x5n,1,33.5,5.5,2023-05-20T11:44:03.139Z,2023-05-20T11:44:06Z,4292535437,140,45.3,4292535449,213,0.4,4292535445,212,13.8,4292535435,56,Back,4292535441,141,14.3,,,,,,,,,,c36h9olifkg6s63uktgf1puqd,S. Matysik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551528169,293,3,1,37,55,dpp6fex0mdxsxhdct2qf66x5n,0,58.8,28.6,2023-05-20T11:44:05.813Z,2023-05-20T11:46:07Z,4292535489,56,Center,4292544203,233,476,4292538955,286,,,,,,,,,,,,,,,,,4h4v3c01l7hjkfnnz9ef8i5m1,K. Kögel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551529871,476,7,1,37,55,bpx4ib85d65u9oyhglkt36k1b,1,41.2,71.4,2023-05-20T11:44:05.814Z,2023-05-20T11:46:06Z,4292544147,285,,4292544145,56,Back,4292544199,233,293,,,,,,,,,,,,,,,,9xbohfvww89ec7c1d97hkuj85,S. Zadrazil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551528183,442,49,1,37,56,bpx4ib85d65u9oyhglkt36k1b,1,38.4,74.4,2023-05-20T11:44:07.467Z,2023-05-20T11:44:07Z,,,,,,,,,,,,,,,,,,,,,,,,,9xbohfvww89ec7c1d97hkuj85,S. Zadrazil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551528241,443,1,1,37,57,bpx4ib85d65u9oyhglkt36k1b,1,40.3,83.2,2023-05-20T11:44:08.667Z,2023-05-20T11:44:11Z,4292535833,213,4.8,4292535825,56,Back,4292535831,212,9.9,4292535829,141,68.7,4292535827,140,41.0,,,,,,,,,,9xbohfvww89ec7c1d97hkuj85,S. Zadrazil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551528251,444,1,1,38,0,bpx4ib85d65u9oyhglkt36k1b,1,41,68.7,2023-05-20T11:44:10.891Z,2023-05-20T11:44:12Z,4292535891,56,Back,4292535893,140,32.5,4292535895,141,81.6,4292535899,213,2.4,4292535897,212,12.5,,,,,,,,,,5uli2vvgaigz4yf05bwy81l2h,K. Bühl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551528263,445,1,1,38,1,bpx4ib85d65u9oyhglkt36k1b,1,32.7,83.5,2023-05-20T11:44:11.883Z,2023-05-20T11:44:12Z,4292535949,212,13.3,4292535947,141,67.9,4292535943,56,Back,4292535945,140,40.3,4292535951,213,5.4,,,,,,,,,,d9l67kneytb0mij099bneg1cl,M. Rall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551528279,446,1,1,38,2,bpx4ib85d65u9oyhglkt36k1b,1,40.1,67.9,2023-05-20T11:44:12.875Z,2023-05-20T11:44:14Z,4292536033,140,27.0,4292536035,141,63.7,4292536031,56,Back,4292536039,213,3.3,4292536037,212,14.0,,,,,,,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551528323,447,1,1,38,3,bpx4ib85d65u9oyhglkt36k1b,1,25.3,64,2023-05-20T11:44:14.011Z,2023-05-20T11:44:17Z,4292536253,56,Back,4292536261,213,4.9,4292536255,140,29.1,4292536257,141,33.5,4292536259,212,21.1,,,,,,,,,,98q93f1kijhmnd79vkg83qitx,T. Hansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551528477,448,1,1,38,6,bpx4ib85d65u9oyhglkt36k1b,1,28.9,37.8,2023-05-20T11:44:17.579Z,2023-05-20T11:44:27Z,4292537017,56,Back,4292537021,140,33.4,4292537027,213,1.2,4292537023,141,57.2,4292537025,212,14.0,,,,,,,,,,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551528519,449,1,1,38,16,bpx4ib85d65u9oyhglkt36k1b,1,43.8,61.3,2023-05-20T11:44:27.644Z,2023-05-20T11:44:30Z,4292537261,213,0.1,4292537253,56,Center,4292537255,140,60.6,4292537259,212,17.7,4292537257,141,63.1,,,,,,,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551528537,450,1,1,38,19,bpx4ib85d65u9oyhglkt36k1b,1,57.9,54.9,2023-05-20T11:44:30.347Z,2023-05-20T11:44:31Z,4292537347,141,42.9,4292537349,212,10.2,4292537343,56,Center,4292537351,213,4.1,4292537345,140,52.0,,,,,,,,,,a5d0iik8dqj6oy803mvi4n1sl,L. Magull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551528585,451,1,1,38,21,bpx4ib85d65u9oyhglkt36k1b,1,52,40.7,2023-05-20T11:44:31.723Z,2023-05-20T11:44:35Z,4292537601,212,18.7,4292537595,56,Right,4292537603,213,5.0,4292537597,140,56.8,4292537599,141,14.2,,,,,,,,,,9xbohfvww89ec7c1d97hkuj85,S. Zadrazil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551528617,452,1,1,38,24,bpx4ib85d65u9oyhglkt36k1b,1,56.8,14.2,2023-05-20T11:44:35.131Z,2023-05-20T11:44:36Z,4292537691,56,Back,4292537693,140,42.2,4292537695,141,31.6,4292537697,212,19.4,4292537699,213,2.5,,,,,,,,,,d9l67kneytb0mij099bneg1cl,M. Rall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551528683,453,1,1,38,25,bpx4ib85d65u9oyhglkt36k1b,1,42.1,28,2023-05-20T11:44:36.380Z,2023-05-20T11:44:41Z,4292537997,212,19.4,4292537991,140,45.1,4292537993,141,56.2,4292538001,213,1.4,4292537989,56,Back,,,,,,,,,,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551528707,454,1,1,38,30,bpx4ib85d65u9oyhglkt36k1b,1,46.3,66,2023-05-20T11:44:41.227Z,2023-05-20T11:44:44Z,4292538097,56,Left,4292538101,141,85.5,4292538099,140,61.9,4292538105,213,0.7,4292538103,212,21.1,,,,,,,,,,98q93f1kijhmnd79vkg83qitx,T. Hansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551528725,455,1,1,38,33,bpx4ib85d65u9oyhglkt36k1b,1,62.1,88.5,2023-05-20T11:44:44.155Z,2023-05-20T11:44:45Z,4292538215,212,13.6,4292538213,141,77.5,4292538209,56,Center,4292538211,140,72.9,4292538217,213,5.7,,,,,,,,,,1zkoai1sdm9bbx29fi76e38ph,C. Simon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551528729,456,1,1,38,34,bpx4ib85d65u9oyhglkt36k1b,0,72.9,79,2023-05-20T11:44:45.452Z,2023-05-20T11:44:46Z,4292538235,56,Center,4292538241,212,5.8,4292538239,141,73.9,4292538243,213,5.6,4292538237,140,77.3,,,,,,,,,,5uli2vvgaigz4yf05bwy81l2h,K. Bühl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551528763,294,49,1,38,37,dpp6fex0mdxsxhdct2qf66x5n,1,25,23.2,2023-05-20T11:44:48.116Z,2023-05-20T11:44:48Z,,,,,,,,,,,,,,,,,,,,,,,,,1f2ltq7gcnimsdgixp8w36eax,L. Turányi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551528795,295,1,1,38,37,dpp6fex0mdxsxhdct2qf66x5n,1,25,23.2,2023-05-20T11:44:48.403Z,2023-05-20T11:44:50Z,4292538569,56,Back,4292538575,212,10.2,4292538573,141,8.6,4292538577,213,5.0,4292538571,140,27.3,,,,,,,,,,1f2ltq7gcnimsdgixp8w36eax,L. Turányi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551528797,296,61,1,38,39,dpp6fex0mdxsxhdct2qf66x5n,0,27.3,8.6,2023-05-20T11:44:50.307Z,2023-05-20T11:44:50Z,4292538583,56,Back,,,,,,,,,,,,,,,,,,,,,,4h4v3c01l7hjkfnnz9ef8i5m1,K. Kögel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551528823,297,5,1,38,39,dpp6fex0mdxsxhdct2qf66x5n,0,28.6,-1.6,2023-05-20T11:44:50.652Z,2023-05-20T11:59:52Z,4292538835,233,457,4292538691,56,Back,4292538693,347,,,,,,,,,,,,,,,,,4h4v3c01l7hjkfnnz9ef8i5m1,K. Kögel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551528849,457,5,1,38,39,bpx4ib85d65u9oyhglkt36k1b,1,71.4,101.6,2023-05-20T11:44:50.652Z,2023-05-20T11:51:39Z,4292538813,347,,4292538811,56,Left,4292538829,233,297,,,,,,,,,,,,,,,,5uli2vvgaigz4yf05bwy81l2h,K. Bühl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551528869,458,1,1,38,42,bpx4ib85d65u9oyhglkt36k1b,1,71.1,100,2023-05-20T11:44:53.181Z,2023-05-20T11:44:54Z,4292538905,56,Left,4292538903,107,,4292538913,213,4.6,4292538907,140,70.0,4292538909,141,84.3,4292538911,212,12.1,,,,,,,1zkoai1sdm9bbx29fi76e38ph,C. Simon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551528935,459,1,1,38,43,bpx4ib85d65u9oyhglkt36k1b,1,68.5,82.9,2023-05-20T11:44:54.572Z,2023-05-20T11:44:59Z,4292539249,213,4.0,4292539237,56,Center,4292539239,140,52.2,4292539243,141,53.2,4292539245,212,26.5,,,,,,,,,,9xbohfvww89ec7c1d97hkuj85,S. Zadrazil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551529037,460,1,1,38,48,bpx4ib85d65u9oyhglkt36k1b,1,52.2,53.2,2023-05-20T11:44:58.924Z,2023-05-20T11:45:07Z,4292539761,56,Left,4292539767,212,49.4,4292539769,213,0.4,4292539771,1,,4292539763,140,95.3,4292539765,141,82.2,4292539759,155,,,,,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551529047,461,1,1,38,56,bpx4ib85d65u9oyhglkt36k1b,1,97.1,83.5,2023-05-20T11:45:07.020Z,2023-05-20T11:45:08Z,4292539825,141,94.7,4292539823,140,91.6,4292539827,212,9.6,4292539831,213,2.2,4292539821,56,Left,,,,,,,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
