id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,assist,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2506954745,359,1,2,48,43,2f7gua216miwsfd83rgjsn4ap,0,39.1,60.2,2023-02-12T13:05:07.783Z,2023-02-12T13:05:08Z,4028164521,56,Center,4028164519,155,,4028164529,212,48.7,4028164525,141,39.4,4028164537,1,,4028164533,213,6.0,4028164523,140,83.5,,,,epxe17rtw23fpslr1e6cxlffu,N. Kowalski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506954819,537,61,2,48,47,6bl19flj1eggw2gw7sya19bof,1,30.6,67.9,2023-02-12T13:05:11.511Z,2023-02-12T14:06:18Z,4028164849,56,Back,,,,,,,,,,,,,,,,,,,,,,8g7i716knbylzqefolzb7l2vp,M. Hegering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506954825,538,61,2,48,47,6bl19flj1eggw2gw7sya19bof,1,30.6,67.9,2023-02-12T13:05:11.831Z,2023-02-12T14:06:16Z,4028164875,56,Back,,,,,,,,,,,,,,,,,,,,,,8g7i716knbylzqefolzb7l2vp,M. Hegering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506954969,539,1,2,48,52,6bl19flj1eggw2gw7sya19bof,1,17.8,69.4,2023-02-12T13:05:16.631Z,2023-02-12T14:06:13Z,4028165519,56,Back,4028165521,140,41.0,4028165523,141,85.7,4028165527,213,0.4,4028165525,212,26.8,,,,,,,,,,3loe8qn8nalk7liisl2hx891x,M. Frohms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506954991,540,1,2,48,57,6bl19flj1eggw2gw7sya19bof,1,54.1,82.6,2023-02-12T13:05:21.478Z,2023-02-12T13:05:23Z,4028165655,140,44.2,4028165659,141,67.6,4028165667,213,3.9,4028165663,212,14.6,4028165651,56,Back,,,,,,,,,,cbofbntctfuhr1vqpn7eywt05,F. Rauch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506955065,541,1,2,48,59,6bl19flj1eggw2gw7sya19bof,1,44.2,67.6,2023-02-12T13:05:23.304Z,2023-02-12T13:05:28Z,4028165997,56,Back,4028165999,140,49.7,4028166001,141,42.7,4028166005,213,5.0,4028166003,212,17.9,,,,,,,,,,8g7i716knbylzqefolzb7l2vp,M. Hegering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506955107,542,1,2,49,3,6bl19flj1eggw2gw7sya19bof,1,60,37.4,2023-02-12T13:05:28.182Z,2023-02-12T13:05:31Z,4028166195,140,53.5,4028166193,56,Center,4028166197,141,56.4,4028166201,213,2.1,4028166199,212,14.6,,,,,,,,,,6l7cq8gkjb8r4i50vsd4xoo2x,L. Lattwein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506955139,543,1,2,49,7,6bl19flj1eggw2gw7sya19bof,1,52.2,54,2023-02-12T13:05:31.350Z,2023-02-12T13:05:33Z,4028166317,140,59.4,4028166323,213,5.1,4028166315,56,Center,4028166319,141,25.2,4028166321,212,21.0,,,,,,,,,,8g7i716knbylzqefolzb7l2vp,M. Hegering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506955243,544,1,2,49,9,6bl19flj1eggw2gw7sya19bof,1,60.4,24.7,2023-02-12T13:05:33.638Z,2023-02-12T13:05:39Z,4028166789,212,14.6,4028166781,140,60.6,4028166785,141,3.2,4028166777,56,Right,4028166793,213,4.7,,,,,,,,,,eyx4psuhprqtodl08iimdwb11,K. Hendrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506955305,545,1,2,49,14,6bl19flj1eggw2gw7sya19bof,1,61.8,9.1,2023-02-12T13:05:38.886Z,2023-02-12T13:05:44Z,4028167091,140,49.1,4028167095,212,22.5,4028167089,56,Back,4028167093,141,35.8,4028167097,213,2.2,,,,,,,,,,49bajqj50h6lrbk4gt30eeodl,L. Wilms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506955443,546,1,2,49,19,6bl19flj1eggw2gw7sya19bof,1,52.5,35.4,2023-02-12T13:05:44.086Z,2023-02-12T13:05:51Z,4028167731,141,68.2,4028167735,213,1.6,4028167727,56,Center,4028167729,140,51.6,4028167733,212,22.3,,,,,,,,,,8g7i716knbylzqefolzb7l2vp,M. Hegering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506955475,547,1,2,49,27,6bl19flj1eggw2gw7sya19bof,1,61.6,69,2023-02-12T13:05:51.782Z,2023-02-12T13:05:53Z,4028167891,140,61.8,4028167897,213,4.7,4028167893,141,44.6,4028167895,212,16.6,4028167889,56,Center,,,,,,,,,,cbofbntctfuhr1vqpn7eywt05,F. Rauch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506955493,548,1,2,49,29,6bl19flj1eggw2gw7sya19bof,1,61.8,44.6,2023-02-12T13:05:53.542Z,2023-02-12T13:05:54Z,4028167981,140,61.5,4028167983,141,35.4,4028167987,213,4.7,4028167979,56,Center,4028167985,212,6.3,,,,,,,,,,6l7cq8gkjb8r4i50vsd4xoo2x,L. Lattwein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506955521,549,1,2,49,30,6bl19flj1eggw2gw7sya19bof,1,61.9,35.2,2023-02-12T13:05:54.567Z,2023-02-12T13:05:56Z,4028168139,56,Center,4028168141,140,70.7,4028168143,141,37.9,4028168147,213,0.2,4028168145,212,9.4,,,,,,,,,,eyx4psuhprqtodl08iimdwb11,K. Hendrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506955571,550,1,2,49,32,6bl19flj1eggw2gw7sya19bof,1,66.1,33.7,2023-02-12T13:05:56.854Z,2023-02-12T13:06:00Z,4028168373,213,5.2,4028168367,140,77.0,4028168365,56,Right,4028168369,141,2.6,4028168371,212,24.0,,,,,,,,,,6c9ed4z6hw7s5v8c9631algid,S. Huth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506955591,551,1,2,49,36,6bl19flj1eggw2gw7sya19bof,0,87.4,2.8,2023-02-12T13:06:00.534Z,2023-02-12T13:06:02Z,4028168435,155,,4028168445,213,1.0,4028168433,2,,4028168443,212,28.1,4028168437,56,Center,4028168441,141,38.5,4028168439,140,100.0,,,,49bajqj50h6lrbk4gt30eeodl,L. Wilms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506955643,360,5,2,49,38,2f7gua216miwsfd83rgjsn4ap,1,-1.2,65.1,2023-02-12T13:06:02.210Z,2023-02-12T13:21:41Z,4028168693,56,Back,4028168695,346,,4028168707,233,552,,,,,,,,,,,,,,,,5hdjbf8idy50wlf0d6qi3lk9h,M. Berentzen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506955593,552,5,2,49,38,6bl19flj1eggw2gw7sya19bof,0,101.2,34.9,2023-02-12T13:06:02.210Z,2023-02-12T13:06:05Z,4028168449,346,,4028168447,56,Center,4028168721,233,360,,,,,,,,,,,,,,,,49bajqj50h6lrbk4gt30eeodl,L. Wilms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506955973,361,1,2,50,1,2f7gua216miwsfd83rgjsn4ap,0,4.2,42.4,2023-02-12T13:06:25.983Z,2023-02-12T13:06:30Z,4028170295,124,,4028170309,74,,4028170297,56,Back,4028170301,141,43.3,4028170303,212,41.5,4028170307,1,,4028170299,140,43.7,4028170305,213,0.0,9qi8kgzemtdhtgdd0ppqsyelm,K. Sindermann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506956045,553,1,2,50,6,6bl19flj1eggw2gw7sya19bof,0,54.2,69.6,2023-02-12T13:06:30.902Z,2023-02-12T13:06:33Z,4028170637,213,0.5,4028170633,141,85.6,4028170627,3,,4028170629,56,Left,4028170635,212,24.3,4028170631,140,74.9,,,,,,,6l7cq8gkjb8r4i50vsd4xoo2x,L. Lattwein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506956089,362,1,2,50,8,2f7gua216miwsfd83rgjsn4ap,0,21.2,9.1,2023-02-12T13:06:33.005Z,2023-02-12T13:06:34Z,4028170811,213,5.8,4028170807,141,0.0,4028170803,56,Back,4028170805,140,33.8,4028170809,212,15.0,4028170801,157,,4028170813,1,,,,,6dr16qr33t4gjz70bv5bxc8dm,B. Sterner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506956099,363,5,2,50,10,2f7gua216miwsfd83rgjsn4ap,0,29.8,-1.4,2023-02-12T13:06:34.272Z,2023-02-12T13:06:38Z,4028170843,347,,4028170841,56,Back,4028171067,233,554,,,,,,,,,,,,,,,,6dr16qr33t4gjz70bv5bxc8dm,B. Sterner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506956143,554,5,2,50,10,6bl19flj1eggw2gw7sya19bof,1,70.2,101.4,2023-02-12T13:06:34.272Z,2023-02-12T13:21:41Z,4028171029,347,,4028171027,56,Left,4028171047,233,363,,,,,,,,,,,,,,,,6l7cq8gkjb8r4i50vsd4xoo2x,L. Lattwein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506956191,555,1,2,50,13,6bl19flj1eggw2gw7sya19bof,1,74.1,100,2023-02-12T13:06:38.038Z,2023-02-12T13:06:40Z,4028171249,141,73.9,4028171241,56,Center,4028171243,140,86.7,4028171253,212,22.9,4028171257,213,5.3,4028171235,107,,4028171261,1,,,,,9vgflgmrmvq8i95t3n70sur55,S. Jónsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506956201,556,61,2,50,16,6bl19flj1eggw2gw7sya19bof,0,86.7,73.9,2023-02-12T13:06:40.678Z,2023-02-12T13:06:41Z,4028171293,56,Center,,,,,,,,,,,,,,,,,,,,,,9hmgd3x5tekj4fnf0zju3i1ud,E. Pajor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506956207,364,1,2,50,16,2f7gua216miwsfd83rgjsn4ap,0,7.1,16.2,2023-02-12T13:06:40.958Z,2023-02-12T13:06:41Z,4028171325,212,36.6,4028171327,213,6.2,4028171323,141,9.4,4028171317,157,,4028171321,140,41.7,4028171329,1,,4028171319,56,Back,,,,9uu3awe8j2wf502ke5l9nwg5x,J. Meißner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506956255,557,1,2,50,18,6bl19flj1eggw2gw7sya19bof,1,73,74.5,2023-02-12T13:06:43.126Z,2023-02-12T13:06:44Z,4028171557,56,Left,4028171561,141,79.7,4028171559,140,79.1,4028171563,212,7.3,4028171565,213,0.5,,,,,,,,,,f4g9co8i52ygweie4jjnvja39,A. Popp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506956261,558,61,2,50,19,6bl19flj1eggw2gw7sya19bof,0,79.1,80.5,2023-02-12T13:06:43.795Z,2023-02-12T13:57:11Z,4028171577,56,Left,,,,,,,,,,,,,,,,,,,,,,9vgflgmrmvq8i95t3n70sur55,S. Jónsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506956253,365,49,2,50,20,2f7gua216miwsfd83rgjsn4ap,1,26.2,22.8,2023-02-12T13:06:44.527Z,2023-02-12T13:06:44Z,,,,,,,,,,,,,,,,,,,,,,,,,8az7xzsavwdqyuhal2yxml10q,K. Piljić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506956355,366,1,2,50,23,2f7gua216miwsfd83rgjsn4ap,0,22.3,3.2,2023-02-12T13:06:47.549Z,2023-02-12T13:06:50Z,4028171985,141,10.1,4028171979,155,,4028171987,212,23.6,4028171983,140,44.3,4028171981,56,Back,4028171989,213,0.2,,,,,,,8az7xzsavwdqyuhal2yxml10q,K. Piljić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506956381,559,8,2,50,27,6bl19flj1eggw2gw7sya19bof,1,54.1,95.9,2023-02-12T13:06:51.862Z,2023-02-12T14:06:11Z,4028172097,56,Left,,,,,,,,,,,,,,,,,,,,,,cbofbntctfuhr1vqpn7eywt05,F. Rauch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506956423,367,5,2,50,28,2f7gua216miwsfd83rgjsn4ap,1,45.4,-1.6,2023-02-12T13:06:52.598Z,2023-02-12T13:07:42Z,4028172271,56,Back,4028176237,233,560,4028172273,347,,,,,,,,,,,,,,,,,8az7xzsavwdqyuhal2yxml10q,K. Piljić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506956437,560,5,2,50,28,6bl19flj1eggw2gw7sya19bof,0,54.6,101.6,2023-02-12T13:06:52.598Z,2023-02-12T13:21:41Z,4028172309,347,,4028172307,56,Left,4028176253,233,367,,,,,,,,,,,,,,,,cbofbntctfuhr1vqpn7eywt05,F. Rauch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506956495,368,1,2,50,30,2f7gua216miwsfd83rgjsn4ap,1,46.3,0,2023-02-12T13:06:54.333Z,2023-02-12T13:06:58Z,4028172585,213,0.3,4028172579,140,72.5,4028172587,1,,4028172583,212,28.8,4028172581,141,10.6,4028172577,56,Right,4028172575,107,,,,,3ucjekvg77wnqsybahjae5iei,V. Endemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506956497,369,3,2,50,34,2f7gua216miwsfd83rgjsn4ap,0,74.4,7.6,2023-02-12T13:06:58.245Z,2023-02-12T13:07:02Z,4028172595,56,Right,4028172855,233,561,4028172597,286,,,,,,,,,,,,,,,,,6el60ixesyykp18873zddqve2,R. Maier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506956539,561,7,2,50,34,6bl19flj1eggw2gw7sya19bof,0,25.6,92.4,2023-02-12T13:06:58.246Z,2023-02-12T13:07:04Z,4028172775,167,,4028172827,233,369,4028172779,285,,4028172777,56,Back,,,,,,,,,,,,,eyx4psuhprqtodl08iimdwb11,K. Hendrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506956553,370,43,2,50,35,2f7gua216miwsfd83rgjsn4ap,1,0,0,2023-02-12T13:06:59.821Z,2023-02-12T13:07:04Z,4028173083,144,5,4028172839,347,0,4028172837,56,Right,,,,,,,,,,,,,,,,6el60ixesyykp18873zddqve2,R. Maier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506956565,371,61,2,50,36,2f7gua216miwsfd83rgjsn4ap,1,73.8,3.1,2023-02-12T13:07:00.205Z,2023-02-12T13:57:06Z,4028172867,56,Right,,,,,,,,,,,,,,,,,,,,,,6el60ixesyykp18873zddqve2,R. Maier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506956579,372,5,2,50,37,2f7gua216miwsfd83rgjsn4ap,0,76,-1.7,2023-02-12T13:07:01.510Z,2023-02-12T13:21:42Z,4028173111,233,562,4028172961,347,,4028172959,56,Right,,,,,,,,,,,,,,,,6el60ixesyykp18873zddqve2,R. Maier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506956601,562,5,2,50,37,6bl19flj1eggw2gw7sya19bof,1,24,101.7,2023-02-12T13:07:01.510Z,2023-02-12T13:07:05Z,4028173099,233,372,4028173017,56,Back,4028173019,347,,,,,,,,,,,,,,,,,eyx4psuhprqtodl08iimdwb11,K. Hendrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506956659,563,1,2,50,41,6bl19flj1eggw2gw7sya19bof,1,22.1,100,2023-02-12T13:07:05.557Z,2023-02-12T13:07:07Z,4028173331,140,14.6,4028173329,56,Back,4028173335,212,20.9,4028173327,107,,4028173337,213,4.3,4028173333,141,72.9,,,,,,,cbofbntctfuhr1vqpn7eywt05,F. Rauch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506956745,564,1,2,50,43,6bl19flj1eggw2gw7sya19bof,1,14.6,72.9,2023-02-12T13:07:07.605Z,2023-02-12T13:07:12Z,4028173759,212,21.8,4028173755,140,13.5,4028173761,213,4.7,4028173753,56,Back,4028173757,141,40.9,,,,,,,,,,8g7i716knbylzqefolzb7l2vp,M. Hegering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506956843,565,1,2,50,48,6bl19flj1eggw2gw7sya19bof,1,19.2,40.9,2023-02-12T13:07:12.214Z,2023-02-12T14:06:09Z,4028174225,212,14.9,4028174227,213,6.0,4028174223,141,35.7,4028174221,140,33.0,4028174219,56,Back,,,,,,,,,,3loe8qn8nalk7liisl2hx891x,M. Frohms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506956891,566,1,2,50,53,6bl19flj1eggw2gw7sya19bof,1,46.4,33.1,2023-02-12T13:07:18.038Z,2023-02-12T13:07:21Z,4028174437,56,Back,4028174443,212,15.1,4028174445,213,4.7,4028174439,140,45.8,4028174441,141,10.9,,,,,,,,,,6l7cq8gkjb8r4i50vsd4xoo2x,L. Lattwein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506956937,567,1,2,50,56,6bl19flj1eggw2gw7sya19bof,1,47.3,10.4,2023-02-12T13:07:21.014Z,2023-02-12T13:07:23Z,4028174621,141,31.8,4028174625,213,1.8,4028174623,212,15.1,4028174617,56,Back,4028174619,140,43.6,,,,,,,,,,49bajqj50h6lrbk4gt30eeodl,L. Wilms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506956981,568,1,2,50,59,6bl19flj1eggw2gw7sya19bof,1,46.1,32.2,2023-02-12T13:07:23.702Z,2023-02-12T13:07:26Z,4028174845,56,Center,4028174847,140,60.7,4028174853,213,0.1,4028174851,212,15.4,4028174849,141,33.9,,,,,,,,,,eyx4psuhprqtodl08iimdwb11,K. Hendrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506956999,569,1,2,51,1,6bl19flj1eggw2gw7sya19bof,0,60.7,33.9,2023-02-12T13:07:26.118Z,2023-02-12T13:07:27Z,4028174921,212,13.0,4028174915,56,Right,4028174923,213,5.0,4028174917,140,64.2,4028174919,141,15.6,,,,,,,,,,f4g9co8i52ygweie4jjnvja39,A. Popp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506957003,373,49,2,51,3,2f7gua216miwsfd83rgjsn4ap,1,39.4,85.7,2023-02-12T13:07:27.541Z,2023-02-12T13:07:27Z,,,,,,,,,,,,,,,,,,,,,,,,,5hdjbf8idy50wlf0d6qi3lk9h,M. Berentzen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506957023,374,1,2,51,3,2f7gua216miwsfd83rgjsn4ap,1,42.6,85.7,2023-02-12T13:07:28.012Z,2023-02-12T13:07:29Z,4028175049,213,3.2,4028175039,141,84.5,4028175037,140,31.7,4028175043,212,11.5,4028175035,56,Back,,,,,,,,,,5hdjbf8idy50wlf0d6qi3lk9h,M. Berentzen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506957065,375,1,2,51,4,2f7gua216miwsfd83rgjsn4ap,1,31.7,84.5,2023-02-12T13:07:28.972Z,2023-02-12T13:07:30Z,4028175215,141,74.4,4028175209,56,Back,4028175219,213,5.3,4028175217,212,8.3,4028175213,140,36.2,,,,,,,,,,ikr5jm07viu4wblicjededt6,E. Touon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506957119,376,1,2,51,6,2f7gua216miwsfd83rgjsn4ap,1,34.9,72.6,2023-02-12T13:07:30.829Z,2023-02-12T13:07:33Z,4028175455,140,28.7,4028175461,213,4.4,4028175453,56,Back,4028175457,141,39.5,4028175459,212,23.4,,,,,,,,,,epxe17rtw23fpslr1e6cxlffu,N. Kowalski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506957165,377,1,2,51,9,2f7gua216miwsfd83rgjsn4ap,1,28.8,37.9,2023-02-12T13:07:33.701Z,2023-02-12T13:07:35Z,4028175663,141,83.0,4028175667,212,33.5,4028175659,140,41.7,4028175657,56,Back,4028175669,213,1.2,4028175671,1,,4028175655,155,,,,,9uu3awe8j2wf502ke5l9nwg5x,J. Meißner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506957171,378,61,2,51,11,2f7gua216miwsfd83rgjsn4ap,0,41,78.2,2023-02-12T13:07:35.829Z,2023-02-12T13:07:36Z,4028175681,56,Back,,,,,,,,,,,,,,,,,,,,,,5hdjbf8idy50wlf0d6qi3lk9h,M. Berentzen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506957203,570,49,2,51,13,6bl19flj1eggw2gw7sya19bof,1,59.4,16.5,2023-02-12T13:07:37.237Z,2023-02-12T13:07:37Z,,,,,,,,,,,,,,,,,,,,,,,,,elrnwzbk985f5j49tn9gg9rai,J. Brand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506957261,571,1,2,51,13,6bl19flj1eggw2gw7sya19bof,1,59.4,16.5,2023-02-12T13:07:37.350Z,2023-02-12T13:07:40Z,4028176079,212,16.0,4028176075,140,46.6,4028176077,141,29.4,4028176081,213,2.6,4028176073,56,Back,,,,,,,,,,elrnwzbk985f5j49tn9gg9rai,J. Brand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506957299,572,1,2,51,15,6bl19flj1eggw2gw7sya19bof,1,51.5,28.5,2023-02-12T13:07:40.134Z,2023-02-12T13:07:42Z,4028176281,140,59.4,4028176279,56,Right,4028176285,212,14.9,4028176283,141,10.3,4028176287,213,5.3,,,,,,,,,,eyx4psuhprqtodl08iimdwb11,K. Hendrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506957317,573,1,2,51,18,6bl19flj1eggw2gw7sya19bof,0,59.8,10.7,2023-02-12T13:07:42.790Z,2023-02-12T13:07:44Z,4028176343,56,Right,4028176349,212,6.6,4028176347,141,8.6,4028176351,213,6.1,4028176345,140,65.9,,,,,,,,,,elrnwzbk985f5j49tn9gg9rai,J. Brand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506957379,379,61,2,51,23,2f7gua216miwsfd83rgjsn4ap,1,43.9,70,2023-02-12T13:07:47.901Z,2023-02-12T13:07:48Z,4028176647,56,Back,,,,,,,,,,,,,,,,,,,,,,epxe17rtw23fpslr1e6cxlffu,N. Kowalski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506957419,380,61,2,51,24,2f7gua216miwsfd83rgjsn4ap,1,41.7,97.5,2023-02-12T13:07:48.837Z,2023-02-12T13:56:58Z,4028176837,56,Back,,,,,,,,,,,,,,,,,,,,,,ikr5jm07viu4wblicjededt6,E. Touon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506957439,381,5,2,51,25,2f7gua216miwsfd83rgjsn4ap,0,39,101.8,2023-02-12T13:07:49.542Z,2023-02-12T13:21:42Z,4028176915,347,,4028176913,56,Back,4028176957,233,574,,,,,,,,,,,,,,,,ikr5jm07viu4wblicjededt6,E. Touon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506957437,574,5,2,51,25,6bl19flj1eggw2gw7sya19bof,1,61,-1.8,2023-02-12T13:07:49.542Z,2023-02-12T13:07:51Z,4028176907,347,,4028176905,56,Right,4028176929,233,381,,,,,,,,,,,,,,,,6c9ed4z6hw7s5v8c9631algid,S. Huth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506957481,575,1,2,51,26,6bl19flj1eggw2gw7sya19bof,1,64.4,0,2023-02-12T13:07:50.821Z,2023-02-12T13:07:53Z,4028177107,56,Right,4028177111,141,14.0,4028177105,107,,4028177109,140,58.2,4028177115,213,2.1,4028177113,212,12.4,,,,,,,6c9ed4z6hw7s5v8c9631algid,S. Huth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506957513,576,1,2,51,29,6bl19flj1eggw2gw7sya19bof,1,59.4,16.2,2023-02-12T13:07:53.526Z,2023-02-12T13:07:56Z,4028177229,141,52.4,4028177231,212,26.1,4028177233,213,1.9,4028177227,140,51.2,4028177225,56,Center,,,,,,,,,,6l7cq8gkjb8r4i50vsd4xoo2x,L. Lattwein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506957583,577,1,2,51,32,6bl19flj1eggw2gw7sya19bof,1,54.6,56.4,2023-02-12T13:07:56.197Z,2023-02-12T13:08:00Z,4028177535,56,Left,4028177537,140,60.4,4028177543,213,1.3,4028177541,212,23.8,4028177539,141,90.2,,,,,,,,,,8g7i716knbylzqefolzb7l2vp,M. Hegering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506957623,578,1,2,51,36,6bl19flj1eggw2gw7sya19bof,1,59.1,85.1,2023-02-12T13:08:00.726Z,2023-02-12T13:08:03Z,4028177709,141,77.3,4028177713,213,3.5,4028177711,212,17.0,4028177707,140,43.7,4028177705,56,Back,,,,,,,,,,cbofbntctfuhr1vqpn7eywt05,F. Rauch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506957681,579,1,2,51,39,6bl19flj1eggw2gw7sya19bof,0,46.5,77.6,2023-02-12T13:08:03.334Z,2023-02-12T13:08:08Z,4028177947,212,47.2,4028177935,56,Center,4028177945,141,61.2,4028177949,213,6.0,4028177939,140,90.2,4028177951,1,,4028177931,155,,,,,8g7i716knbylzqefolzb7l2vp,M. Hegering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506957757,382,52,2,51,48,2f7gua216miwsfd83rgjsn4ap,1,12,32.5,2023-02-12T13:08:12.589Z,2023-02-12T13:08:12Z,,,,,,,,,,,,,,,,,,,,,,,,,9qi8kgzemtdhtgdd0ppqsyelm,K. Sindermann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506957871,580,43,2,51,51,6bl19flj1eggw2gw7sya19bof,1,0,0,2023-02-12T13:08:15.493Z,2023-02-12T14:01:21Z,4028178873,141,10.6,4028178877,213,0.5,4028378085,144,1,4028178875,212,2.0,4028178869,56,Right,4028178871,140,65.3,,,,,,,6c9ed4z6hw7s5v8c9631algid,S. Huth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506957819,383,80,2,51,53,2f7gua216miwsfd83rgjsn4ap,0,12,32.5,2023-02-12T13:08:17.652Z,2023-02-12T13:08:17Z,,,,,,,,,,,,,,,,,,,,,,,,,9qi8kgzemtdhtgdd0ppqsyelm,K. Sindermann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506957901,384,1,2,51,56,2f7gua216miwsfd83rgjsn4ap,0,11.9,31.5,2023-02-12T13:08:21.069Z,2023-02-12T13:08:24Z,4028179035,56,Right,4028179043,141,13.1,4028179027,157,,4028179053,1,,4028179031,198,,4028179051,213,6.0,4028179039,140,57.4,4028179049,212,49.4,9qi8kgzemtdhtgdd0ppqsyelm,K. Sindermann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506957925,581,1,2,51,59,6bl19flj1eggw2gw7sya19bof,0,48.8,87.8,2023-02-12T13:08:23.285Z,2023-02-12T13:08:35Z,4028179147,140,58.7,4028179149,141,75.3,4028179143,3,,4028179153,213,5.6,4028179145,56,Center,4028179151,212,13.4,,,,,,,cbofbntctfuhr1vqpn7eywt05,F. Rauch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
