id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/12/value,assist,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2479583457,270,44,1,36,11,2f7gua216miwsfd83rgjsn4ap,1,57.8,11.2,2022-10-30T15:38:01.126Z,2022-10-30T15:38:17Z,3884254719,233,398,3884254565,56,Right,3884254567,286,,,,,,,,,,,,,,,,,6dr16qr33t4gjz70bv5bxc8dm,B. Sterner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479583451,398,44,1,36,11,dpp6fex0mdxsxhdct2qf66x5n,0,42.2,88.8,2022-10-30T15:38:01.127Z,2022-10-30T15:38:02Z,3884254535,285,,3884254739,233,270,3884254531,56,Back,,,,,,,,,,,,,,,,2h5t74e8r147rzbett9on72sp,A. Emmerling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479583467,271,1,1,36,11,2f7gua216miwsfd83rgjsn4ap,0,58.6,8.5,2022-10-30T15:38:01.180Z,2022-10-30T15:38:19Z,3884254621,140,61.8,3884254619,56,Right,3884254627,213,0.2,3884254625,212,3.4,3884254617,3,,3884254623,141,9.4,,,,,,,6dr16qr33t4gjz70bv5bxc8dm,B. Sterner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479583475,399,61,1,36,12,dpp6fex0mdxsxhdct2qf66x5n,1,43.1,86.2,2022-10-30T15:38:01.960Z,2022-10-30T15:38:02Z,3884254655,56,Back,,,,,,,,,,,,,,,,,,,,,,2h5t74e8r147rzbett9on72sp,A. Emmerling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479583527,400,49,1,36,14,dpp6fex0mdxsxhdct2qf66x5n,1,41.5,70.2,2022-10-30T15:38:04.605Z,2022-10-30T15:38:04Z,,,,,,,,,,,,,,,,,,,,,,,,,eyqhxpni376pocsunribu1jv9,E. Senß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479583579,401,4,1,36,16,dpp6fex0mdxsxhdct2qf66x5n,1,39.3,73.8,2022-10-30T15:38:06.093Z,2022-10-30T15:38:16Z,3884255795,13,,3884256345,233,272,3884255803,265,,3884255801,152,,3884255127,56,Back,3884256241,286,,,,,,,,eyqhxpni376pocsunribu1jv9,E. Senß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479583633,272,4,1,36,16,2f7gua216miwsfd83rgjsn4ap,0,60.7,26.2,2022-10-30T15:38:06.094Z,2022-10-30T15:38:26Z,3884255411,13,,3884255417,265,,3884256365,233,401,3884255415,152,,3884255419,285,,3884255413,56,Center,,,,,,,6el60ixesyykp18873zddqve2,R. Maier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479583861,402,1,1,36,28,dpp6fex0mdxsxhdct2qf66x5n,1,42.4,69.4,2022-10-30T15:38:18.124Z,2022-10-30T15:38:19Z,3884256727,140,29.1,3884256721,5,,3884256733,213,4.1,3884256729,141,39.5,3884256731,212,24.7,3884256725,56,Back,3884256723,152,,,,,eyqhxpni376pocsunribu1jv9,E. Senß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479583913,403,1,1,36,29,dpp6fex0mdxsxhdct2qf66x5n,1,29.1,39.5,2022-10-30T15:38:18.813Z,2022-10-30T15:38:36Z,3884257013,213,1.2,3884257007,140,37.4,3884257005,56,Back,3884257009,141,76.1,3884257011,212,26.4,,,,,,,,,,1f2ltq7gcnimsdgixp8w36eax,L. Turányi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479584023,404,1,1,36,31,dpp6fex0mdxsxhdct2qf66x5n,1,37.4,76.1,2022-10-30T15:38:20.813Z,2022-10-30T15:38:25Z,3884257547,140,31.1,3884257551,212,25.2,3884257549,141,40.4,3884257545,56,Back,3884257553,213,4.4,,,,,,,,,,1aarhrn1ncv5mi54thh5d045w,C. Fröhlich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479584047,405,1,1,36,35,dpp6fex0mdxsxhdct2qf66x5n,1,31,39.7,2022-10-30T15:38:25.069Z,2022-10-30T15:38:25Z,3884257665,141,10.6,3884257669,213,4.9,3884257663,140,34.6,3884257661,56,Back,3884257667,212,20.1,,,,,,,,,,1f2ltq7gcnimsdgixp8w36eax,L. Turányi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479584063,406,1,1,36,35,dpp6fex0mdxsxhdct2qf66x5n,1,34.6,10.6,2022-10-30T15:38:25.773Z,2022-10-30T15:38:26Z,3884257759,140,47.9,3884257761,141,1.7,3884257757,56,Back,3884257763,212,15.2,3884257765,213,5.9,,,,,,,,,,764yxrb6zqxke8l61qjd4o3qh,S. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479584145,407,1,1,36,36,dpp6fex0mdxsxhdct2qf66x5n,1,47.9,1.7,2022-10-30T15:38:26.764Z,2022-10-30T15:38:29Z,3884258191,140,45.3,3884258197,213,1.8,3884258189,56,Back,3884258195,212,13.4,3884258193,141,21.0,,,,,,,,,,dzwhmhd3jlg8yz0ijm6mz2ei1,C. Siems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479584203,408,1,1,36,39,dpp6fex0mdxsxhdct2qf66x5n,1,63.6,31.9,2022-10-30T15:38:29.773Z,2022-10-30T15:38:32Z,3884258499,141,33.0,3884258495,56,Center,3884258501,212,14.4,3884258497,140,77.3,3884258503,213,0.1,,,,,,,,,,764yxrb6zqxke8l61qjd4o3qh,S. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479584209,409,50,1,36,42,dpp6fex0mdxsxhdct2qf66x5n,1,73.3,27.9,2022-10-30T15:38:32.318Z,2022-10-30T15:38:34Z,3884258529,56,Center,3884258887,233,273,3884258533,286,,,,,,,,,,,,,,,,,ed31f3of5iql0onh9uellvtnt,A. Arfaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479584249,273,7,1,36,42,2f7gua216miwsfd83rgjsn4ap,1,26.7,72.1,2022-10-30T15:38:32.319Z,2022-10-30T15:38:34Z,3884258867,233,409,3884258765,285,,3884258763,56,Back,,,,,,,,,,,,,,,,57cbneelzdjmwvsk87sgq7omi,N. Räcke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479584261,274,49,1,36,44,2f7gua216miwsfd83rgjsn4ap,1,29.3,83.5,2022-10-30T15:38:33.949Z,2022-10-30T15:38:34Z,,,,,,,,,,,,,,,,,,,,,,,,,3ucjekvg77wnqsybahjae5iei,V. Endemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479584391,275,1,1,36,46,2f7gua216miwsfd83rgjsn4ap,1,41.3,74.8,2022-10-30T15:38:36.284Z,2022-10-30T15:38:39Z,3884259509,141,57.9,3884259505,56,Back,3884259511,212,13.0,3884259507,140,47.1,3884259513,213,5.2,,,,,,,,,,3ucjekvg77wnqsybahjae5iei,V. Endemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479584441,276,1,1,36,49,2f7gua216miwsfd83rgjsn4ap,1,44.8,65.8,2022-10-30T15:38:39.660Z,2022-10-30T15:38:41Z,3884259801,56,Back,3884259807,141,92.9,3884259811,213,1.5,3884259805,140,45.5,3884259809,212,18.4,,,,,,,,,,6i71063juhqq2d35riwhr1uqx,A. Rieke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479584495,277,1,1,36,51,2f7gua216miwsfd83rgjsn4ap,1,45.5,92.9,2022-10-30T15:38:41.717Z,2022-10-30T15:38:43Z,3884260071,141,88.7,3884260067,56,Back,3884260079,213,3.4,3884260075,212,11.2,3884260069,140,35.2,,,,,,,,,,57cbneelzdjmwvsk87sgq7omi,N. Räcke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479584547,278,1,1,36,53,2f7gua216miwsfd83rgjsn4ap,0,34.9,87.4,2022-10-30T15:38:43.166Z,2022-10-30T15:38:46Z,3884260371,213,6.2,3884260361,155,,3884260367,141,82.7,3884260363,56,Left,3884260365,140,77.7,3884260369,212,45.1,3884260373,1,,,,,ikr5jm07viu4wblicjededt6,E. Touon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479584599,410,1,1,36,55,dpp6fex0mdxsxhdct2qf66x5n,1,33.2,18.6,2022-10-30T15:38:45.485Z,2022-10-30T15:38:47Z,3884260691,213,2.0,3884260683,141,33.9,3884260671,3,,3884260679,140,28.1,3884260687,212,11.7,3884260675,56,Back,,,,,,,764yxrb6zqxke8l61qjd4o3qh,S. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479584607,411,49,1,36,57,dpp6fex0mdxsxhdct2qf66x5n,1,28.1,33.9,2022-10-30T15:38:47.135Z,2022-10-30T15:38:47Z,,,,,,,,,,,,,,,,,,,,,,,,,1f2ltq7gcnimsdgixp8w36eax,L. Turányi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479584657,412,1,1,36,57,dpp6fex0mdxsxhdct2qf66x5n,1,28.1,33.9,2022-10-30T15:38:47.278Z,2022-10-30T15:38:48Z,3884261001,212,20.7,3884261003,213,5.5,3884261005,1,,3884260993,157,,3884260995,56,Back,3884260999,141,11.6,3884260997,140,41.5,,,,1f2ltq7gcnimsdgixp8w36eax,L. Turányi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479584723,413,1,1,37,0,dpp6fex0mdxsxhdct2qf66x5n,1,42.4,12.8,2022-10-30T15:38:49.901Z,2022-10-30T15:38:51Z,3884261323,56,Center,3884261329,212,12.8,3884261325,140,50.7,3884261331,213,0.8,3884261327,141,26.5,3884261321,3,,,,,,,,dzwhmhd3jlg8yz0ijm6mz2ei1,C. Siems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479584743,414,1,1,37,1,dpp6fex0mdxsxhdct2qf66x5n,0,42.6,26.7,2022-10-30T15:38:51.197Z,2022-10-30T15:38:51Z,3884261441,141,50.0,3884261439,140,46.6,3884261443,212,16.4,3884261445,213,1.3,3884261437,56,Back,,,,,,,,,,9yzs0w3tjas15ic0o2b51q86h,J. Bayings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479584771,279,1,1,37,2,2f7gua216miwsfd83rgjsn4ap,0,50.5,52.7,2022-10-30T15:38:52.148Z,2022-10-30T15:38:53Z,3884261587,212,21.9,3884261581,56,Center,3884261583,140,70.5,3884261589,213,6.0,3884261585,141,43.4,,,,,,,,,,dxxo7gr1hcdzzum13rxotvk5x,L. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479584773,415,49,1,37,3,dpp6fex0mdxsxhdct2qf66x5n,1,30.6,62.6,2022-10-30T15:38:53.057Z,2022-10-30T15:38:53Z,,,,,,,,,,,,,,,,,,,,,,,,,1aarhrn1ncv5mi54thh5d045w,C. Fröhlich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479584835,416,1,1,37,3,dpp6fex0mdxsxhdct2qf66x5n,1,32.9,60.9,2022-10-30T15:38:53.773Z,2022-10-30T15:38:56Z,3884261919,140,48.2,3884261927,212,18.1,3884261913,56,Back,3884261929,213,0.5,3884261923,141,73.2,,,,,,,,,,1aarhrn1ncv5mi54thh5d045w,C. Fröhlich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479584881,417,1,1,37,6,dpp6fex0mdxsxhdct2qf66x5n,1,48.2,73,2022-10-30T15:38:56.253Z,2022-10-30T15:38:58Z,3884262193,140,45.4,3884262203,213,4.4,3884262191,56,Back,3884262201,212,10.5,3884262197,141,58.1,,,,,,,,,,2h5t74e8r147rzbett9on72sp,A. Emmerling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479584999,418,1,1,37,8,dpp6fex0mdxsxhdct2qf66x5n,1,46,58.4,2022-10-30T15:38:57.900Z,2022-10-30T15:39:01Z,3884262761,212,13.9,3884262755,56,Center,3884262759,141,61.4,3884262763,213,0.1,3884262757,140,59.1,,,,,,,,,,46wf8el37rvruhacvvbv38z1m,J. Wirtz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479585139,419,1,1,37,11,dpp6fex0mdxsxhdct2qf66x5n,1,48.8,66.3,2022-10-30T15:39:01.645Z,2022-10-30T15:39:06Z,3884263437,140,33.3,3884263443,213,2.6,3884263439,141,79.4,3884263441,212,18.6,3884263435,56,Back,,,,,,,,,,9yzs0w3tjas15ic0o2b51q86h,J. Bayings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479585247,420,1,1,37,16,dpp6fex0mdxsxhdct2qf66x5n,1,46,67.6,2022-10-30T15:39:06.125Z,2022-10-30T15:39:10Z,3884264005,212,17.4,3884264003,141,56.3,3884263999,56,Back,3884264001,140,31.1,3884264007,213,3.6,,,,,,,,,,1aarhrn1ncv5mi54thh5d045w,C. Fröhlich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479585273,421,1,1,37,19,dpp6fex0mdxsxhdct2qf66x5n,1,32.9,53,2022-10-30T15:39:09.757Z,2022-10-30T15:39:11Z,3884264185,212,13.0,3884264183,141,37.4,3884264181,140,40.1,3884264187,213,5.3,3884264179,56,Back,,,,,,,,,,1f2ltq7gcnimsdgixp8w36eax,L. Turányi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479585365,422,1,1,37,21,dpp6fex0mdxsxhdct2qf66x5n,1,39,41.8,2022-10-30T15:39:11.469Z,2022-10-30T15:39:16Z,3884264731,56,Back,3884264737,212,17.6,3884264735,141,64.5,3884264739,213,1.1,3884264733,140,47.0,,,,,,,,,,eyqhxpni376pocsunribu1jv9,E. Senß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479585397,423,1,1,37,26,dpp6fex0mdxsxhdct2qf66x5n,1,51.9,52.5,2022-10-30T15:39:16.605Z,2022-10-30T15:39:28Z,3884264933,212,17.4,3884264935,213,6.2,3884264931,141,50.1,3884264925,56,Center,3884264929,140,68.4,,,,,,,,,,46wf8el37rvruhacvvbv38z1m,J. Wirtz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479585433,424,1,1,37,28,dpp6fex0mdxsxhdct2qf66x5n,1,69.4,50.7,2022-10-30T15:39:17.997Z,2022-10-30T15:39:19Z,3884265071,56,Center,3884265077,212,8.5,3884265075,141,62.7,3884265079,213,1.9,3884265073,140,67.1,,,,,,,,,,4h4v3c01l7hjkfnnz9ef8i5m1,K. Kögel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479585543,425,1,1,37,29,dpp6fex0mdxsxhdct2qf66x5n,1,67,63.4,2022-10-30T15:39:19.597Z,2022-10-30T15:39:24Z,3884265613,56,Left,3884265619,212,20.1,3884265621,213,1.1,3884265615,140,76.2,3884265617,141,89.3,,,,,,,,,,9yzs0w3tjas15ic0o2b51q86h,J. Bayings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479585563,426,1,1,37,34,dpp6fex0mdxsxhdct2qf66x5n,0,84.1,88.3,2022-10-30T15:39:24.013Z,2022-10-30T15:39:25Z,3884265769,212,23.8,3884265765,140,93.3,3884265763,56,Center,3884265767,141,56.3,3884265771,213,5.1,3884265755,2,,3884265759,155,,,,,2h5t74e8r147rzbett9on72sp,A. Emmerling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479585611,280,12,1,37,35,2f7gua216miwsfd83rgjsn4ap,1,10.4,42.4,2022-10-30T15:39:25.133Z,2022-10-30T15:39:27Z,3884266047,141,17.3,3884266051,213,5.2,3884266049,212,18.9,3884266045,140,18.2,3884266043,56,Back,,,,,,,,,,ikr5jm07viu4wblicjededt6,E. Touon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479585629,281,49,1,37,37,2f7gua216miwsfd83rgjsn4ap,1,18,17.3,2022-10-30T15:39:27.013Z,2022-10-30T15:39:27Z,,,,,,,,,,,,,,,,,,,,,,,,,5hdjbf8idy50wlf0d6qi3lk9h,M. Berentzen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479585827,282,1,1,37,39,2f7gua216miwsfd83rgjsn4ap,0,30.8,5.5,2022-10-30T15:39:29.276Z,2022-10-30T15:39:38Z,3884267197,213,0.3,3884267191,140,80.1,3884267193,141,28.8,3884267199,1,,3884267195,212,54.1,3884267189,56,Center,3884267513,157,,,,,5hdjbf8idy50wlf0d6qi3lk9h,M. Berentzen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479585815,427,49,1,37,45,dpp6fex0mdxsxhdct2qf66x5n,1,18.4,69.7,2022-10-30T15:39:35.534Z,2022-10-30T15:39:37Z,,,,,,,,,,,,,,,,,,,,,,,,,q4va8vnwzmwtdo6qymq4ywgl,F. Repohl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479585911,428,1,1,37,49,dpp6fex0mdxsxhdct2qf66x5n,1,18.2,56.4,2022-10-30T15:39:38.845Z,2022-10-30T15:39:41Z,3884267807,213,5.0,3884267801,140,24.7,3884267803,141,26.8,3884267799,56,Back,3884267805,212,21.3,,,,,,,,,,q4va8vnwzmwtdo6qymq4ywgl,F. Repohl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479586037,429,1,1,37,51,dpp6fex0mdxsxhdct2qf66x5n,1,26.1,23.9,2022-10-30T15:39:41.708Z,2022-10-30T15:39:47Z,3884268477,56,Back,3884268479,140,32.7,3884268483,212,18.3,3884268485,213,1.2,3884268481,141,48.8,,,,,,,,,,764yxrb6zqxke8l61qjd4o3qh,S. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479586145,430,1,1,37,57,dpp6fex0mdxsxhdct2qf66x5n,1,36.2,44.5,2022-10-30T15:39:46.892Z,2022-10-30T15:39:51Z,3884269019,212,33.2,3884269015,141,93.2,3884269007,56,Back,3884269025,213,1.5,3884269011,140,38.3,3884269029,1,,,,,,,,eyqhxpni376pocsunribu1jv9,E. Senß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479586245,431,1,1,38,1,dpp6fex0mdxsxhdct2qf66x5n,1,39.1,93.3,2022-10-30T15:39:51.501Z,2022-10-30T15:39:55Z,3884269599,140,44.4,3884269601,141,72.7,3884269597,56,Back,3884269603,212,15.1,3884269605,213,5.1,,,,,,,,,,1aarhrn1ncv5mi54thh5d045w,C. Fröhlich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479586307,432,1,1,38,5,dpp6fex0mdxsxhdct2qf66x5n,1,45.3,63.1,2022-10-30T15:39:55.485Z,2022-10-30T15:39:58Z,3884269911,56,Back,3884269917,212,11.0,3884269913,140,45.1,3884269915,141,46.9,3884269919,213,4.7,,,,,,,,,,46wf8el37rvruhacvvbv38z1m,J. Wirtz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479586387,433,1,1,38,8,dpp6fex0mdxsxhdct2qf66x5n,1,46.9,35.8,2022-10-30T15:39:58.508Z,2022-10-30T15:40:01Z,3884270337,141,8.3,3884270333,56,Back,3884270341,213,4.6,3884270335,140,44.2,3884270339,212,18.9,,,,,,,,,,eyqhxpni376pocsunribu1jv9,E. Senß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479586447,434,1,1,38,11,dpp6fex0mdxsxhdct2qf66x5n,1,44.2,8.8,2022-10-30T15:40:01.372Z,2022-10-30T15:40:04Z,3884270725,212,30.7,3884270723,141,33.4,3884270727,213,0.6,3884270719,56,Center,3884270721,140,68.7,,,,,,,,,,764yxrb6zqxke8l61qjd4o3qh,S. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479586473,435,1,1,38,14,dpp6fex0mdxsxhdct2qf66x5n,1,68.7,33.4,2022-10-30T15:40:04.413Z,2022-10-30T15:40:06Z,3884270891,141,32.8,3884270889,140,60.4,3884270895,213,3.2,3884270887,56,Center,3884270893,212,8.7,,,,,,,,,,4h4v3c01l7hjkfnnz9ef8i5m1,K. Kögel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479586487,283,45,1,38,16,2f7gua216miwsfd83rgjsn4ap,0,34.2,57.6,2022-10-30T15:40:06.572Z,2022-10-30T15:40:09Z,3884270979,285,,3884270977,56,Back,3884271331,233,436,,,,,,,,,,,,,,,,57cbneelzdjmwvsk87sgq7omi,N. Räcke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479586537,436,3,1,38,16,dpp6fex0mdxsxhdct2qf66x5n,1,65.8,42.4,2022-10-30T15:40:06.572Z,2022-10-30T15:40:09Z,3884271235,286,,3884271263,233,283,3884271233,56,Center,,,,,,,,,,,,,,,,eyqhxpni376pocsunribu1jv9,E. Senß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479586577,437,1,1,38,19,dpp6fex0mdxsxhdct2qf66x5n,1,70,58.1,2022-10-30T15:40:09.004Z,2022-10-30T15:40:10Z,3884271451,141,51.6,3884271447,56,Center,3884271453,212,8.7,3884271455,213,5.7,3884271449,140,77.1,,,,,,,,,,eyqhxpni376pocsunribu1jv9,E. Senß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479586581,438,1,1,38,20,dpp6fex0mdxsxhdct2qf66x5n,0,76.4,51.3,2022-10-30T15:40:10.652Z,2022-10-30T15:40:55Z,3884277545,212,1.4,3884277543,141,49.3,3884277541,140,76.1,3884271469,56,Center,3884277547,213,4.5,,,,,,,,,,9yzs0w3tjas15ic0o2b51q86h,J. Bayings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479586669,284,61,1,38,24,2f7gua216miwsfd83rgjsn4ap,1,35.3,51.6,2022-10-30T15:40:14.541Z,2022-10-30T15:40:14Z,3884271955,56,Back,,,,,,,,,,,,,,,,,,,,,,57cbneelzdjmwvsk87sgq7omi,N. Räcke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479586679,439,43,1,38,24,dpp6fex0mdxsxhdct2qf66x5n,1,0,0,2022-10-30T15:40:14.620Z,2022-10-30T15:40:23Z,3884273171,144,1,3884272037,141,64.3,3884272039,212,7.3,3884272035,140,69.4,3884272041,213,2.1,3884272033,56,Center,,,,,,,9yzs0w3tjas15ic0o2b51q86h,J. Bayings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479586731,440,1,1,38,26,dpp6fex0mdxsxhdct2qf66x5n,0,58.9,62.3,2022-10-30T15:40:16.236Z,2022-10-30T15:40:16Z,3884272353,212,19.7,3884272345,141,66.7,3884272357,213,0.2,3884272339,140,77.4,3884272335,56,Center,,,,,,,,,,1aarhrn1ncv5mi54thh5d045w,C. Fröhlich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479586791,285,49,1,38,28,2f7gua216miwsfd83rgjsn4ap,1,40.2,25.8,2022-10-30T15:40:18.763Z,2022-10-30T15:40:18Z,,,,,,,,,,,,,,,,,,,,,,,,,6dr16qr33t4gjz70bv5bxc8dm,B. Sterner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479586829,286,1,1,38,29,2f7gua216miwsfd83rgjsn4ap,0,40.2,25.8,2022-10-30T15:40:18.795Z,2022-10-30T15:40:21Z,3884272835,212,18.3,3884272833,141,9.4,3884272831,140,54.0,3884272829,56,Right,3884272837,213,5.6,,,,,,,,,,6dr16qr33t4gjz70bv5bxc8dm,B. Sterner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479586887,441,49,1,38,32,dpp6fex0mdxsxhdct2qf66x5n,1,32.2,75.3,2022-10-30T15:40:22.382Z,2022-10-30T15:40:22Z,,,,,,,,,,,,,,,,,,,,,,,,,1f2ltq7gcnimsdgixp8w36eax,L. Turányi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479586995,442,1,1,38,35,dpp6fex0mdxsxhdct2qf66x5n,1,27.4,70,2022-10-30T15:40:25.276Z,2022-10-30T15:40:27Z,3884273727,141,71.5,3884273729,212,18.1,3884273725,140,44.6,3884273731,213,0.1,3884273723,56,Back,,,,,,,,,,1f2ltq7gcnimsdgixp8w36eax,L. Turányi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479587081,443,1,1,38,37,dpp6fex0mdxsxhdct2qf66x5n,1,44.6,71.5,2022-10-30T15:40:27.675Z,2022-10-30T15:40:30Z,3884274227,212,30.0,3884274219,56,Back,3884274223,140,30.8,3884274229,213,4.2,3884274225,141,32.8,,,,,,,,,,46wf8el37rvruhacvvbv38z1m,J. Wirtz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479587159,444,1,1,38,40,dpp6fex0mdxsxhdct2qf66x5n,1,38.1,31.2,2022-10-30T15:40:30.268Z,2022-10-30T15:40:32Z,3884274561,56,Center,3884274567,212,19.9,3884274571,213,0.0,3884274565,141,32.4,3884274563,140,57.0,,,,,,,,,,764yxrb6zqxke8l61qjd4o3qh,S. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479587193,445,1,1,38,42,dpp6fex0mdxsxhdct2qf66x5n,1,53.6,32.4,2022-10-30T15:40:32.091Z,2022-10-30T15:40:33Z,3884274763,212,11.5,3884274765,213,2.3,3884274755,56,Back,3884274759,140,45.9,3884274761,141,44.5,,,,,,,,,,4h4v3c01l7hjkfnnz9ef8i5m1,K. Kögel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479587329,446,1,1,38,43,dpp6fex0mdxsxhdct2qf66x5n,1,45.7,43.9,2022-10-30T15:40:33.148Z,2022-10-30T15:40:38Z,3884275525,212,10.7,3884275523,141,29.2,3884275519,56,Back,3884275521,140,42.1,3884275527,213,4.4,,,,,,,,,,764yxrb6zqxke8l61qjd4o3qh,S. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479587403,447,1,1,38,48,dpp6fex0mdxsxhdct2qf66x5n,0,39.5,25,2022-10-30T15:40:38.605Z,2022-10-30T15:40:42Z,3884275977,155,,3884275995,212,48.1,3884275999,213,0.4,3884275979,56,Center,3884275983,140,82.1,3884275989,141,51.0,3884276005,1,,,,,4h4v3c01l7hjkfnnz9ef8i5m1,K. Kögel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479587437,287,49,1,38,53,2f7gua216miwsfd83rgjsn4ap,1,17.8,49.3,2022-10-30T15:40:43.059Z,2022-10-30T16:57:39Z,,,,,,,,,,,,,,,,,,,,,,,,,5538ubmpq7ijg9s6fyt0qwglw,S. Winkler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479587477,288,1,1,38,53,2f7gua216miwsfd83rgjsn4ap,0,17.8,49.3,2022-10-30T15:40:43.347Z,2022-10-30T16:57:38Z,3884276389,212,38.2,3884276385,141,16.4,3884276383,140,47.3,3884276379,56,Back,3884276393,213,5.7,3884276375,157,,3884276395,1,,,,,5538ubmpq7ijg9s6fyt0qwglw,S. Winkler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
