id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/10/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/16/value,qualifier/17/value
2522294035,86,1,1,7,59,7pm0maqtof5rdc3ksumasw55g,0,36,6.7,2023-03-19T11:41:54.085Z,2023-03-19T13:41:05Z,4109294187,1,,4109294185,213,6.3,4109294183,212,35.4,4109294181,141,5.8,4109294179,140,69.7,4109294177,56,Right,,,,,,,7hjudlzsedzdtoh1mujgqj3yt,E. Santoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522294043,80,8,1,8,1,bcuj94typp0ykv77ijp9wpsve,1,29.2,93,2023-03-19T11:41:56.083Z,2023-03-19T13:43:17Z,4109294239,56,Back,,,,,,,,,,,,,,,,,,,,,,bkyl1g1z7xenlu0augv7717u1,V. Di Giammarino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522294053,81,49,1,8,1,bcuj94typp0ykv77ijp9wpsve,1,29.2,93,2023-03-19T11:41:56.216Z,2023-03-19T13:43:17Z,,,,,,,,,,,,,,,,,,,,,,,,,bkyl1g1z7xenlu0augv7717u1,V. Di Giammarino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522294099,83,3,1,8,2,bcuj94typp0ykv77ijp9wpsve,1,31,93.2,2023-03-19T11:41:57.189Z,2023-03-19T13:43:17Z,4109294499,56,Back,4109294525,233,87,4109294501,285,,,,,,,,,,,,,,,,,bkyl1g1z7xenlu0augv7717u1,V. Di Giammarino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522294093,87,45,1,8,2,7pm0maqtof5rdc3ksumasw55g,0,69,6.8,2023-03-19T11:41:57.189Z,2023-03-19T13:41:05Z,4109294531,233,83,4109294483,56,Right,4109294485,286,,,,,,,,,,,,,,,,,4qzbgxsev4wibbvo4osmwb4r9,N. Farrelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522294075,82,1,1,8,3,bcuj94typp0ykv77ijp9wpsve,1,29.9,92.5,2023-03-19T11:41:58.785Z,2023-03-19T16:56:24Z,4109294399,141,88.6,4109294403,213,6.1,4109294395,56,Back,4109294401,212,12.5,4109294397,140,41.5,,,,,,,,,,bkyl1g1z7xenlu0augv7717u1,V. Di Giammarino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522294109,84,1,1,8,6,bcuj94typp0ykv77ijp9wpsve,0,19.2,90.8,2023-03-19T11:42:01.149Z,2023-03-19T13:54:28Z,4109294543,141,84.5,4109294545,212,28.9,4109294541,140,46.4,4109294547,213,6.1,4109294551,195,,4109294539,56,Back,,,,,,,3yx85beji7yke6s4su7f0tzh1,M. Fusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522294107,88,49,1,8,6,7pm0maqtof5rdc3ksumasw55g,1,56.8,8.7,2023-03-19T11:42:01.926Z,2023-03-19T13:41:04Z,,,,,,,,,,,,,,,,,,,,,,,,,7hjudlzsedzdtoh1mujgqj3yt,E. Santoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522294137,89,1,1,8,7,7pm0maqtof5rdc3ksumasw55g,1,56.8,8.7,2023-03-19T11:42:02.061Z,2023-03-19T13:41:04Z,4109294685,56,Right,4109294687,140,67.6,4109294691,212,11.5,4109294689,141,5.6,4109294693,213,6.1,,,,,,,,,,7hjudlzsedzdtoh1mujgqj3yt,E. Santoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522294185,90,1,1,8,10,7pm0maqtof5rdc3ksumasw55g,0,66.8,5.5,2023-03-19T11:42:05.629Z,2023-03-19T13:41:04Z,4109294927,213,0.2,4109294925,212,27.9,4109294919,56,Right,4109294923,141,13.6,4109294921,140,92.8,,,,,,,,,,4qzbgxsev4wibbvo4osmwb4r9,N. Farrelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522294219,85,49,1,8,17,bcuj94typp0ykv77ijp9wpsve,1,5.6,87.5,2023-03-19T11:42:12.795Z,2023-03-19T13:43:16Z,,,,,,,,,,,,,,,,,,,,,,,,,3yx85beji7yke6s4su7f0tzh1,M. Fusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522294251,86,1,1,8,18,bcuj94typp0ykv77ijp9wpsve,1,5.6,87.5,2023-03-19T11:42:13.533Z,2023-03-19T13:43:16Z,4109295199,213,4.4,4109295193,140,1.9,4109295195,141,68.7,4109295191,56,Back,4109295197,212,13.4,,,,,,,,,,3yx85beji7yke6s4su7f0tzh1,M. Fusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522294257,87,1,1,8,18,bcuj94typp0ykv77ijp9wpsve,0,1.9,68.7,2023-03-19T11:42:13.967Z,2023-03-19T13:54:33Z,4109295233,141,93.2,4109295235,212,24.4,4109295237,213,0.8,4109295231,140,18.9,4109295227,157,,4109295229,56,Back,4109295239,1,,,,,c6wbavw0v5bxajsd2xz7qg1d5,S. Cetinja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522294241,91,1,1,8,19,7pm0maqtof5rdc3ksumasw55g,0,65.6,12.4,2023-03-19T11:42:14.405Z,2023-03-19T13:41:04Z,4109295151,140,75.7,4109295155,212,11.6,4109295153,141,19.2,4109295147,3,,4109295157,213,0.4,4109295149,56,Right,,,,,,,4qzbgxsev4wibbvo4osmwb4r9,N. Farrelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522294283,88,1,1,8,23,bcuj94typp0ykv77ijp9wpsve,0,17,92.6,2023-03-19T11:42:18.197Z,2023-03-19T13:43:15Z,4109295353,1,,4109295347,141,84.7,4109295351,213,6.2,4109295345,140,56.6,4109295343,56,Left,4109295349,212,41.9,,,,,,,bkyl1g1z7xenlu0augv7717u1,V. Di Giammarino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522294271,92,49,1,8,23,7pm0maqtof5rdc3ksumasw55g,1,49.1,11.1,2023-03-19T11:42:18.301Z,2023-03-19T13:41:03Z,,,,,,,,,,,,,,,,,,,,,,,,,51kuc7ba0zrbs82iok6sia76d,N. Heroum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522294325,93,1,1,8,25,7pm0maqtof5rdc3ksumasw55g,1,44.3,12.3,2023-03-19T11:42:20.236Z,2023-03-19T13:41:03Z,4109295541,56,Back,4109295545,141,48.2,4109295543,140,36.0,4109295547,212,25.9,4109295549,213,1.9,,,,,,,,,,51kuc7ba0zrbs82iok6sia76d,N. Heroum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522294349,94,1,1,8,29,7pm0maqtof5rdc3ksumasw55g,1,36.6,57,2023-03-19T11:42:24.109Z,2023-03-19T13:41:03Z,4109295673,56,Back,4109295675,140,43.2,4109295677,141,88.6,4109295679,212,22.6,4109295681,213,1.3,,,,,,,,,,8gef0np3atw3ihedrd6b16g9h,D. Cox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522294385,95,1,1,8,32,7pm0maqtof5rdc3ksumasw55g,1,51.3,92.3,2023-03-19T11:42:27.277Z,2023-03-19T13:41:02Z,4109295845,213,0.1,4109295843,212,16.9,4109295839,140,67.4,4109295841,141,93.9,4109295837,56,Left,,,,,,,,,,7lx9lvt04ne2umnr922nbx68l,Joana Marchão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522294465,96,1,1,8,35,7pm0maqtof5rdc3ksumasw55g,1,61.1,87.9,2023-03-19T11:42:30.653Z,2023-03-19T13:41:02Z,4109296229,140,38.3,4109296231,141,44.7,4109296227,56,Back,4109296233,212,37.9,4109296235,213,4.0,4109296237,1,,,,,,,,bbryvdwzavouhzf5d31kysvvu,Giovana Maia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522294515,97,1,1,8,41,7pm0maqtof5rdc3ksumasw55g,0,42.2,50.1,2023-03-19T11:42:36.758Z,2023-03-19T13:41:02Z,4109296505,56,Left,4109296503,155,,4109296511,212,41.2,4109296509,141,94.0,4109296515,1,,4109296513,213,0.8,4109296507,140,69.3,,,,51kuc7ba0zrbs82iok6sia76d,N. Heroum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522294521,89,44,1,8,46,bcuj94typp0ykv77ijp9wpsve,1,27.5,7.8,2023-03-19T11:42:41.841Z,2023-03-19T13:43:15Z,4109296549,233,98,4109296527,56,Back,4109296529,285,,,,,,,,,,,,,,,,,ifp26xl8pzgarz05vnfjv3yt,F. Rizza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522294517,98,44,1,8,46,7pm0maqtof5rdc3ksumasw55g,0,72.5,92.2,2023-03-19T11:42:41.842Z,2023-03-19T13:41:02Z,4109296521,286,,4109296519,56,Left,4109296621,233,89,,,,,,,,,,,,,,,,7lx9lvt04ne2umnr922nbx68l,Joana Marchão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522294527,90,1,1,8,47,bcuj94typp0ykv77ijp9wpsve,1,24.1,9.4,2023-03-19T11:42:42.457Z,2023-03-19T13:43:15Z,4109296579,141,12.0,4109296573,3,,4109296575,56,Back,4109296581,212,13.6,4109296583,213,0.1,4109296577,140,36.9,,,,,,,ifp26xl8pzgarz05vnfjv3yt,F. Rizza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522294601,91,1,1,8,50,bcuj94typp0ykv77ijp9wpsve,1,38.3,12.8,2023-03-19T11:42:45.268Z,2023-03-19T13:43:14Z,4109296949,141,5.6,4109296945,56,Right,4109296951,212,24.5,4109296947,140,61.2,4109296953,213,6.1,,,,,,,,,,b7o9ncawaqn5jj5v32b3gn1be,V. Gallazzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522294637,92,3,1,8,54,bcuj94typp0ykv77ijp9wpsve,1,71,15.4,2023-03-19T11:42:49.052Z,2023-03-19T13:43:14Z,4109297145,286,,4109297143,56,Right,4109297151,233,99,,,,,,,,,,,,,,,,c5ze370ixl09ccy818f92jkk5,Z. Ferrario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522294595,99,45,1,8,54,7pm0maqtof5rdc3ksumasw55g,0,29,84.6,2023-03-19T11:42:49.052Z,2023-03-19T13:41:01Z,4109296929,56,Back,4109296931,285,,4109297161,233,92,,,,,,,,,,,,,,,,8gef0np3atw3ihedrd6b16g9h,D. Cox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522294645,93,1,1,8,57,bcuj94typp0ykv77ijp9wpsve,0,89.3,19.7,2023-03-19T11:42:52.336Z,2023-03-19T13:43:14Z,4109297187,2,,4109297219,233,100,4109297199,141,27.0,4109297191,56,Center,4109297193,140,89.6,4109297223,286,,4109297203,213,1.5,4109297201,212,5.0,c5ze370ixl09ccy818f92jkk5,Z. Ferrario,,4109297217,236,4109297189,155,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522294635,100,12,1,8,57,7pm0maqtof5rdc3ksumasw55g,1,4.6,69.9,2023-03-19T11:42:52.436Z,2023-03-19T13:41:01Z,4109297131,56,Back,4109297225,233,93,4109297129,185,,,,,,,,,,,,,,,,,51kuc7ba0zrbs82iok6sia76d,N. Heroum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522294683,101,12,1,9,2,7pm0maqtof5rdc3ksumasw55g,1,4.5,79.9,2023-03-19T11:42:57.141Z,2023-03-19T13:41:01Z,4109297397,213,0.7,4109297391,140,20.2,4109297389,56,Back,4109297425,167,,4109297393,141,100.0,4109297395,212,22.2,,,,,,,7lx9lvt04ne2umnr922nbx68l,Joana Marchão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522294731,94,5,1,9,2,bcuj94typp0ykv77ijp9wpsve,1,80.5,-1.4,2023-03-19T11:42:57.748Z,2023-03-19T13:43:14Z,4109297641,233,102,4109297635,347,,4109297633,56,Right,,,,,,,,,,,,,,,,c5ze370ixl09ccy818f92jkk5,Z. Ferrario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522294691,102,5,1,9,2,7pm0maqtof5rdc3ksumasw55g,0,19.5,101.4,2023-03-19T11:42:57.748Z,2023-03-19T13:41:00Z,4109297657,233,94,4109297413,56,Back,4109297417,347,,,,,,,,,,,,,,,,,7lx9lvt04ne2umnr922nbx68l,Joana Marchão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522294919,95,1,1,9,26,bcuj94typp0ykv77ijp9wpsve,1,81.2,0,2023-03-19T11:43:21.149Z,2023-03-19T13:43:14Z,4109298595,141,24.7,4109298593,140,90.7,4109298589,107,,4109298591,56,Center,4109298599,213,1.1,4109298597,212,20.1,,,,,,,ifp26xl8pzgarz05vnfjv3yt,F. Rizza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522294957,96,1,1,9,28,bcuj94typp0ykv77ijp9wpsve,1,90.7,24.7,2023-03-19T11:43:23.659Z,2023-03-19T13:43:13Z,4109299737,154,,4109298815,212,16.1,4109298813,141,41.0,4109298809,56,Center,4109298811,140,79.6,4109299735,210,15,4109298817,213,2.4,,,,7o8xh2r55xb1yiz5gjvnp0rmx,Taty,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522294959,97,15,1,9,31,bcuj94typp0ykv77ijp9wpsve,1,79.6,41,2023-03-19T11:43:26.441Z,2023-03-19T13:43:13Z,4109299751,103,9.5,4109299755,146,98.6,4109299753,328,,4109298827,22,,4109299741,29,,4109299743,154,,4109299745,55,96,4109299749,102,46.8,bkyl1g1z7xenlu0augv7717u1,V. Di Giammarino,,4109299739,80,4109298829,18,,4109299249,233,4109299757,147,49.5,4109299245,20,4109298831,56,Center,,103,,,,,,,,,,,,,,
2522294951,103,10,1,9,31,7pm0maqtof5rdc3ksumasw55g,1,1.8,47.5,2023-03-19T11:43:26.541Z,2023-03-19T13:41:00Z,4109298767,56,Back,4109299271,233,97,4109298765,182,,4109298761,173,,4109299167,179,,,,,,,,,,,7o6r8tzrtw3820q5g8slo51w5,A. Capelletti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522294999,98,6,1,9,32,bcuj94typp0ykv77ijp9wpsve,1,88.9,46.8,2023-03-19T11:43:27.293Z,2023-03-19T13:43:13Z,4109299037,56,Center,4109299039,75,,4109299073,233,104,,,,,,,,,,,,,,,,bkyl1g1z7xenlu0augv7717u1,V. Di Giammarino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522294969,104,6,1,9,32,7pm0maqtof5rdc3ksumasw55g,0,11.1,53.2,2023-03-19T11:43:27.293Z,2023-03-19T13:41:00Z,4109298869,56,Back,4109299085,233,98,4109298871,73,,,,,,,,,,,,,,,,,7o6r8tzrtw3820q5g8slo51w5,A. Capelletti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522295565,99,1,1,10,32,bcuj94typp0ykv77ijp9wpsve,1,99.5,0.5,2023-03-19T11:44:27.562Z,2023-03-19T13:43:12Z,4109301919,140,90.5,4109301911,6,,4109301915,225,,4109301913,155,,4109301927,1,,4109301923,212,37.5,4109301925,213,1.8,4109301921,141,53.9,ifp26xl8pzgarz05vnfjv3yt,F. Rizza,,4109301909,2,4109301917,56,,,,,,,,,,,,Center,,,,,,,,,,,,,,,
2522295573,100,61,1,10,33,bcuj94typp0ykv77ijp9wpsve,1,90.5,53.9,2023-03-19T11:44:28.729Z,2023-03-19T13:47:58Z,4109301945,56,Center,,,,,,,,,,,,,,,,,,,,,,bkyl1g1z7xenlu0augv7717u1,V. Di Giammarino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522296249,110,12,1,10,36,7pm0maqtof5rdc3ksumasw55g,1,10,50.9,2023-03-19T11:44:31.501Z,2023-03-19T13:59:47Z,4109305863,212,2.6,4109305865,213,0.1,4109305857,56,Back,4109305861,141,51.3,4109305859,140,12.5,,,,,,,,,,5dnoofqsczzkdqrdmj661d239,Paloma Lázaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522295581,105,49,1,10,38,7pm0maqtof5rdc3ksumasw55g,1,15.2,49.1,2023-03-19T11:44:33.989Z,2023-03-19T13:40:59Z,,,,,,,,,,,,,,,,,,,,,,,,,5dnoofqsczzkdqrdmj661d239,Paloma Lázaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522295623,106,3,1,10,43,7pm0maqtof5rdc3ksumasw55g,0,52.4,39.9,2023-03-19T11:44:38.733Z,2023-03-19T13:40:59Z,4109302165,56,Center,4109302167,286,,4109302283,233,101,,,,,,,,,,,,,,,,5dnoofqsczzkdqrdmj661d239,Paloma Lázaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522295647,101,7,1,10,43,bcuj94typp0ykv77ijp9wpsve,1,47.6,60.1,2023-03-19T11:44:38.734Z,2023-03-19T13:43:12Z,4109302279,233,106,4109302275,56,Back,4109302277,285,,,,,,,,,,,,,,,,,b7o9ncawaqn5jj5v32b3gn1be,V. Gallazzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522295663,103,49,1,10,48,bcuj94typp0ykv77ijp9wpsve,1,42.5,64.6,2023-03-19T11:44:43.661Z,2023-03-19T13:43:11Z,,,,,,,,,,,,,,,,,,,,,,,,,b7o9ncawaqn5jj5v32b3gn1be,V. Gallazzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522295757,104,3,1,10,51,bcuj94typp0ykv77ijp9wpsve,1,40.1,79.6,2023-03-19T11:44:46.996Z,2023-03-19T13:43:11Z,4109302847,233,107,4109302837,286,,4109302835,56,Back,,,,,,,,,,,,,,,,b7o9ncawaqn5jj5v32b3gn1be,V. Gallazzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522295707,107,45,1,10,51,7pm0maqtof5rdc3ksumasw55g,0,59.9,20.4,2023-03-19T11:44:46.996Z,2023-03-19T13:40:59Z,4109302561,285,,4109302559,56,Right,4109302861,233,104,,,,,,,,,,,,,,,,7hjudlzsedzdtoh1mujgqj3yt,E. Santoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522295867,105,1,1,10,56,bcuj94typp0ykv77ijp9wpsve,1,26.2,83.5,2023-03-19T11:44:51.938Z,2023-03-19T13:43:11Z,4109303411,141,54.9,4109303415,213,4.0,4109303413,212,26.4,4109303409,140,9.2,4109303407,56,Back,,,,,,,,,,b7o9ncawaqn5jj5v32b3gn1be,V. Gallazzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522295923,107,61,1,11,11,bcuj94typp0ykv77ijp9wpsve,1,11.4,57.3,2023-03-19T11:45:06.305Z,2023-03-19T13:43:11Z,4109303737,56,Back,4109306823,238,,,,,,,,,,,,,,,,,,,,c6wbavw0v5bxajsd2xz7qg1d5,S. Cetinja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522295939,108,5,1,11,12,bcuj94typp0ykv77ijp9wpsve,0,21.8,102,2023-03-19T11:45:07.607Z,2023-03-19T13:43:10Z,4109303807,56,Back,4109304051,233,108,4109303809,347,,,,,,,,,,,,,,,,,c6wbavw0v5bxajsd2xz7qg1d5,S. Cetinja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522295977,108,5,1,11,12,7pm0maqtof5rdc3ksumasw55g,1,78.2,-2,2023-03-19T11:45:07.607Z,2023-03-19T13:40:58Z,4109303989,347,,4109304017,233,108,4109303987,56,Right,,,,,,,,,,,,,,,,7hjudlzsedzdtoh1mujgqj3yt,E. Santoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522296033,109,27,1,11,17,7pm0maqtof5rdc3ksumasw55g,1,0,0,2023-03-19T11:45:12.227Z,2023-03-19T13:40:58Z,4109304497,233,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522296071,109,27,1,11,17,bcuj94typp0ykv77ijp9wpsve,1,0,0,2023-03-19T11:45:12.227Z,2023-03-19T13:43:10Z,4109304487,53,b7o9ncawaqn5jj5v32b3gn1be,4109304485,41,Injury,4109304489,233,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522295661,102,43,1,11,25,bcuj94typp0ykv77ijp9wpsve,1,0,0,2023-03-19T11:45:20.817Z,2023-03-19T11:45:34Z,4109302365,212,0,4109302363,141,64.6,4109302361,140,42.5,4109302359,56,Back,4109302367,213,3.1,4109302357,155,0,4109303125,144,1,,,,b7o9ncawaqn5jj5v32b3gn1be,V. Gallazzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522295921,106,43,1,11,45,bcuj94typp0ykv77ijp9wpsve,1,0,0,2023-03-19T11:45:40.162Z,2023-03-19T11:45:48Z,4109303727,141,57.3,4109303723,56,Back,4109303731,213,0.7,4109303725,140,11.4,4109303721,155,0,4109303887,144,1,4109303729,212,1.4,,,,c6wbavw0v5bxajsd2xz7qg1d5,S. Cetinja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522296481,111,28,1,11,58,bcuj94typp0ykv77ijp9wpsve,1,0,0,2023-03-19T11:45:53.845Z,2023-03-19T13:43:10Z,4109316557,233,111,4109306377,55,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522296383,111,28,1,11,58,7pm0maqtof5rdc3ksumasw55g,1,0,0,2023-03-19T11:45:53.845Z,2023-03-19T13:40:58Z,4109316567,233,111,4109305921,55,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522296453,112,1,1,12,2,7pm0maqtof5rdc3ksumasw55g,1,80.2,0,2023-03-19T11:45:57.124Z,2023-03-19T13:40:57Z,4109306217,212,10.3,4109306319,238,,4109306211,56,Right,4109306215,141,7.3,4109306213,140,88.0,4109306209,107,,4109306219,213,0.7,,,,7hjudlzsedzdtoh1mujgqj3yt,E. Santoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522296455,113,61,1,12,4,7pm0maqtof5rdc3ksumasw55g,1,88,7.5,2023-03-19T11:45:59.712Z,2023-03-19T13:40:57Z,4109306247,238,,4109306223,56,Right,,,,,,,,,,,,,,,,,,,5dnoofqsczzkdqrdmj661d239,Paloma Lázaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522296459,110,40,1,12,4,bcuj94typp0ykv77ijp9wpsve,1,0,0,2023-03-19T11:45:59.982Z,2023-03-19T13:43:10Z,4109306237,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5",4109306241,130,4,4109306245,194,b4r8ripw5dilngnxrb5fkkkid,4109306243,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",4109306235,30,"c6wbavw0v5bxajsd2xz7qg1d5, ifp26xl8pzgarz05vnfjv3yt, 3yx85beji7yke6s4su7f0tzh1, c5ze370ixl09ccy818f92jkk5, b4r8ripw5dilngnxrb5fkkkid, 4rxi67te6h5sfv95cxs2gmynd, b7o9ncawaqn5jj5v32b3gn1be, bkyl1g1z7xenlu0augv7717u1, bb1q58ts374m0dgx2afl6gq5m, 1zq3xp6uas4qe3jv0huphuzmd, 7o8xh2r55xb1yiz5gjvnp0rmx, 4xlf56csffamnnw04mba3wpw4, e8zyhpx14n6upjw5fnqbc9k44, 68vj95m8a7vmurirk0hr8lboq, aglsidifjxvmwn1cyg6qcze38, 26xyd3qlh5v3ypcrdx4l1waju, 90hq4z2yaqtm03zefavqmf46h, am9nqqu4kh06f457nxwmpgg0k, dejb47luo9o523wl9fm9yncgl, 4udz6yr09afpwg201j7ruyaz8",4109306239,59,"1, 16, 3, 28, 2, 26, 8, 21, 30, 20, 10, 5, 6, 7, 18, 19, 22, 29, 33, 55",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522296645,112,1,1,12,21,bcuj94typp0ykv77ijp9wpsve,0,19.7,54.9,2023-03-19T11:46:16.306Z,2023-03-19T13:43:09Z,4109307071,141,88.0,4109307067,56,Back,4109307073,212,33.6,4109307075,213,0.7,4109307077,1,,4109307065,155,,4109307069,140,43.4,,,,c6wbavw0v5bxajsd2xz7qg1d5,S. Cetinja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522296675,114,1,1,12,23,7pm0maqtof5rdc3ksumasw55g,1,53.8,15.3,2023-03-19T11:46:18.708Z,2023-03-19T13:40:57Z,4109307221,212,22.4,4109307223,213,6.1,4109307217,141,10.7,4109307209,3,,4109307213,140,74.9,4109307211,56,Right,,,,,,,4qzbgxsev4wibbvo4osmwb4r9,N. Farrelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522296693,115,49,1,12,26,7pm0maqtof5rdc3ksumasw55g,1,75.5,10.9,2023-03-19T11:46:21.196Z,2023-03-19T13:40:57Z,,,,,,,,,,,,,,,,,,,,,,,,,5dnoofqsczzkdqrdmj661d239,Paloma Lázaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522296737,116,1,1,12,28,7pm0maqtof5rdc3ksumasw55g,0,91.2,10.2,2023-03-19T11:46:23.060Z,2023-03-19T13:40:56Z,4109307643,233,113,4109307505,213,1.3,4109307503,212,28.4,4109307497,56,Center,4109307501,141,50.8,4109307499,140,97.7,4109307493,2,,4109307495,155,,5dnoofqsczzkdqrdmj661d239,Paloma Lázaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522296759,113,11,1,12,31,bcuj94typp0ykv77ijp9wpsve,1,3.2,50.6,2023-03-19T11:46:26.041Z,2023-03-19T13:43:09Z,4109307651,233,116,4109307615,56,Back,4109307617,88,,,,,,,,,,,,,,,,,c6wbavw0v5bxajsd2xz7qg1d5,S. Cetinja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522296999,114,1,1,12,46,bcuj94typp0ykv77ijp9wpsve,1,7.8,47.8,2023-03-19T11:46:41.812Z,2023-03-19T13:43:09Z,4109445339,141,63.7,4109445333,140,8.4,4109308647,56,Back,4109445343,213,1.5,4109445341,212,10.8,4109445327,123,,,,,,,,c6wbavw0v5bxajsd2xz7qg1d5,S. Cetinja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
