id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/9/value,qualifier/10/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/13/value,assist,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value
2543155971,302,5,1,25,3,9dntj5dioj5ex52yrgwzxrq9l,1,89.8,101.8,2023-05-03T19:25:10.318Z,2023-05-04T01:02:11Z,4247949335,233,161,4247949329,347,,4247949327,56,Left,,,,,,,,,,,,,,,,dmrj53hcw8vcffxx0lfudbob9,F. Ballo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543156041,303,1,1,25,23,9dntj5dioj5ex52yrgwzxrq9l,0,88.6,100,2023-05-03T19:25:30.367Z,2023-05-04T01:02:16Z,4247949683,140,93.9,4247949695,213,4.9,4247949699,1,,4247949677,107,,4247949679,56,Center,4247949691,212,23.6,4247949687,141,67.5,,,,dmrj53hcw8vcffxx0lfudbob9,F. Ballo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543156039,162,44,1,25,25,af91jdcs6x0bqkmdb78rokod2,1,5.2,34.4,2023-05-03T19:25:32.516Z,2023-05-04T01:48:19Z,4247949777,233,304,4247949675,285,,4247949673,56,Back,,,,,,,,,,,,,,,,913rgsi93o890wc2cbuwlbqp5,L. Sernicola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543156051,304,44,1,25,25,9dntj5dioj5ex52yrgwzxrq9l,0,94.8,65.6,2023-05-03T19:25:32.517Z,2023-05-04T01:02:20Z,4247949745,286,,4247949743,56,Center,4247949807,233,162,,,,,,,,,,,,,,,,cfpaejad8i9p2r1fj0wx0g222,M. Thiaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543156045,163,12,1,25,25,af91jdcs6x0bqkmdb78rokod2,1,5.4,33,2023-05-03T19:25:32.652Z,2023-05-04T01:48:20Z,4247949707,140,9.1,4248642613,178,,4247949705,56,Back,4247949715,213,5.4,4247949747,15,,4247949711,141,26.6,4247949713,212,5.8,,,,913rgsi93o890wc2cbuwlbqp5,L. Sernicola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543156111,305,1,1,25,26,9dntj5dioj5ex52yrgwzxrq9l,1,92.1,74.5,2023-05-03T19:25:33.616Z,2023-05-04T01:02:27Z,4247950017,213,4.9,4247950015,212,7.5,4247950009,56,Center,4247950013,141,63.6,4248642777,178,,4247950011,140,93.3,,,,,,,72vim7cq99zdjjwivwtr773vu,A. Vranckx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543156121,306,61,1,25,27,9dntj5dioj5ex52yrgwzxrq9l,0,93.3,63.6,2023-05-03T19:25:34.296Z,2023-05-04T01:02:33Z,4248643027,178,,4247950037,56,Center,,,,,,,,,,,,,,,,,,,1dwwsz1i6v8zwh802ujwf7emt,D. Origi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543156103,164,12,1,25,28,af91jdcs6x0bqkmdb78rokod2,1,10.4,39.5,2023-05-03T19:25:34.893Z,2023-05-04T01:02:36Z,4248643159,178,,4247949985,212,14.7,4247949979,56,Back,4247949987,213,4.4,4247949981,140,6.7,4247949983,141,18.7,,,,,,,319knuftqo071luold2fqluqd,C. Buonaiuto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543156115,165,49,1,25,29,af91jdcs6x0bqkmdb78rokod2,1,7.1,17.8,2023-05-03T19:25:36.275Z,2023-05-04T01:02:39Z,,,,,,,,,,,,,,,,,,,,,,,,,7358y8d8v19qn6s8h0kx7tn11,M. Benassi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543156129,166,1,1,25,29,af91jdcs6x0bqkmdb78rokod2,0,7.1,17.8,2023-05-03T19:25:36.359Z,2023-05-04T01:02:43Z,4247950077,213,0.5,4247950067,157,,4247950075,212,28.9,4247950069,56,Back,4248643455,178,,4247950079,1,,4247950071,140,31.2,4247950073,141,38.4,7358y8d8v19qn6s8h0kx7tn11,M. Benassi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543156167,307,49,1,25,31,9dntj5dioj5ex52yrgwzxrq9l,1,70.8,61.2,2023-05-03T19:25:38.827Z,2023-05-04T01:02:45Z,,,,,,,,,,,,,,,,,,,,,,,,,e2vtm1318mm61db2wtj4m5p79,D. Calabria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543156293,308,1,1,25,33,9dntj5dioj5ex52yrgwzxrq9l,1,67,53,2023-05-03T19:25:40.540Z,2023-05-04T01:02:48Z,4247950829,56,Center,4247950833,141,67.6,4247950831,140,54.3,4247950837,213,2.5,4248643665,178,,4247950835,212,16.6,,,,,,,e2vtm1318mm61db2wtj4m5p79,D. Calabria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543156451,309,1,1,25,45,9dntj5dioj5ex52yrgwzxrq9l,1,53.7,76.4,2023-05-03T19:25:52.482Z,2023-05-04T01:02:52Z,4247951651,140,58.4,4247951653,141,92.0,4247951655,212,11.7,4248643773,178,,4247951649,56,Left,4247951657,213,1.1,,,,,,,b33rlpjo3kx4477alx82si5wq,P. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543156499,310,1,1,25,47,9dntj5dioj5ex52yrgwzxrq9l,1,58.4,92,2023-05-03T19:25:54.141Z,2023-05-04T01:02:56Z,4247951897,212,16.5,4247951899,213,3.8,4247951895,141,77.0,4248643819,178,,4247951893,140,46.1,4247951891,56,Back,,,,,,,72vim7cq99zdjjwivwtr773vu,A. Vranckx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543156549,311,1,1,25,52,9dntj5dioj5ex52yrgwzxrq9l,1,53.7,73,2023-05-03T19:25:58.959Z,2023-05-04T01:02:59Z,4247952157,140,46.1,4247952155,56,Back,4247952159,141,50.4,4247952163,213,4.2,4247952161,212,17.3,4248643925,178,,,,,,,,cfpaejad8i9p2r1fj0wx0g222,M. Thiaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543156579,312,1,1,25,55,9dntj5dioj5ex52yrgwzxrq9l,1,47,43.6,2023-05-03T19:26:02.219Z,2023-05-04T01:03:02Z,4247952311,141,14.3,4247952313,212,21.2,4248643991,178,,4247952307,56,Right,4247952315,213,5.1,4247952309,140,54.0,,,,,,,b33rlpjo3kx4477alx82si5wq,P. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543156617,313,1,1,25,57,9dntj5dioj5ex52yrgwzxrq9l,1,53,9.5,2023-05-03T19:26:04.784Z,2023-05-04T01:03:06Z,4247952553,213,5.9,4248644037,178,,4247952539,56,Right,4247952543,140,64.8,4247952549,212,13.2,4247952545,141,2.7,,,,,,,e2vtm1318mm61db2wtj4m5p79,D. Calabria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543156667,314,1,1,26,1,9dntj5dioj5ex52yrgwzxrq9l,1,58.9,4.3,2023-05-03T19:26:08.634Z,2023-05-04T01:03:09Z,4247952803,141,18.3,4247952801,140,46.6,4248644109,178,,4247952807,213,2.5,4247952805,212,16.0,4247952799,56,Back,,,,,,,9vnr9uog5fmggich2i4vjxwbt,A. Saelemaekers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543156741,315,1,1,26,4,9dntj5dioj5ex52yrgwzxrq9l,1,46.2,26.7,2023-05-03T19:26:11.760Z,2023-05-04T01:03:13Z,4247953195,140,43.2,4247953199,141,61.8,4247953203,212,24.1,4248644181,178,,4247953207,213,1.7,4247953191,56,Back,,,,,,,b33rlpjo3kx4477alx82si5wq,P. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543156777,316,1,1,26,10,9dntj5dioj5ex52yrgwzxrq9l,1,47.4,64.9,2023-05-03T19:26:17.494Z,2023-05-04T01:03:16Z,4247953415,213,1.1,4247953409,140,55.4,4247953407,56,Left,4248644225,178,,4247953411,141,89.3,4247953413,212,18.6,,,,,,,cfpaejad8i9p2r1fj0wx0g222,M. Thiaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543156811,317,1,1,26,13,9dntj5dioj5ex52yrgwzxrq9l,1,55.3,90.3,2023-05-03T19:26:19.960Z,2023-05-04T01:03:20Z,4247953587,141,64.5,4247953591,213,4.3,4247953585,140,47.9,4247953589,212,19.2,4247953583,56,Back,4248644311,178,,,,,,,,dmrj53hcw8vcffxx0lfudbob9,F. Ballo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543156905,318,1,1,26,15,9dntj5dioj5ex52yrgwzxrq9l,1,47.9,64.5,2023-05-03T19:26:22.703Z,2023-05-04T01:03:24Z,4247954121,1,,4247954111,56,Right,4247954113,140,65.5,4247954117,212,44.7,4248644405,178,,4247954119,213,5.1,4247954115,141,4.7,4247954109,155,,cfpaejad8i9p2r1fj0wx0g222,M. Thiaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543156963,319,1,1,26,21,9dntj5dioj5ex52yrgwzxrq9l,1,68.9,8.2,2023-05-03T19:26:28.604Z,2023-05-04T01:03:27Z,4247954467,212,8.3,4248644511,178,,4247954465,141,6.5,4247954469,213,6.1,4247954463,140,76.7,4247954461,56,Right,,,,,,,e2vtm1318mm61db2wtj4m5p79,D. Calabria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543156967,320,3,1,26,27,9dntj5dioj5ex52yrgwzxrq9l,0,78.1,4.5,2023-05-03T19:26:34.774Z,2023-05-04T01:03:38Z,4247954483,56,Right,4248360967,465,,4247954587,233,167,4247954485,286,,4248644841,178,,,,,,,,,,,9vnr9uog5fmggich2i4vjxwbt,A. Saelemaekers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543156977,167,7,1,26,28,af91jdcs6x0bqkmdb78rokod2,1,21.9,95.5,2023-05-03T19:26:34.913Z,2023-05-04T01:03:41Z,4247954559,233,320,4247954527,56,Back,4248644921,178,,4248361073,385,,4247954525,167,,4247954529,285,,,,,,,,319knuftqo071luold2fqluqd,C. Buonaiuto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543156985,168,5,1,26,29,af91jdcs6x0bqkmdb78rokod2,0,25.8,101.8,2023-05-03T19:26:36.461Z,2023-05-04T01:03:43Z,4247954553,56,Back,4247954555,347,,4247954637,233,321,,,,,,,,,,,,,,,,319knuftqo071luold2fqluqd,C. Buonaiuto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543156995,321,5,1,26,29,9dntj5dioj5ex52yrgwzxrq9l,1,74.2,-1.8,2023-05-03T19:26:36.461Z,2023-05-04T01:03:43Z,4247954607,56,Right,4247954611,233,168,4247954609,347,,,,,,,,,,,,,,,,,9vnr9uog5fmggich2i4vjxwbt,A. Saelemaekers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543157037,322,1,1,26,32,9dntj5dioj5ex52yrgwzxrq9l,0,70.9,0,2023-05-03T19:26:38.955Z,2023-05-04T01:03:48Z,4247954827,140,76.4,4247954829,141,9.1,4247954825,56,Right,4247954831,212,8.9,4247954833,213,0.9,4247954823,107,,,,,,,,e2vtm1318mm61db2wtj4m5p79,D. Calabria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543157035,169,8,1,26,32,af91jdcs6x0bqkmdb78rokod2,1,25.1,91.8,2023-05-03T19:26:39.814Z,2023-05-04T01:03:54Z,4248361543,384,,4248645293,388,,4247954819,56,Back,,,,,,,,,,,,,,,,319knuftqo071luold2fqluqd,C. Buonaiuto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543157045,170,49,1,26,33,af91jdcs6x0bqkmdb78rokod2,1,23.8,85.7,2023-05-03T19:26:40.236Z,2023-05-04T01:03:58Z,,,,,,,,,,,,,,,,,,,,,,,,,860ysqvvnpfya7bwxbe4g0wk5,P. Galdames,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543157067,171,1,1,26,34,af91jdcs6x0bqkmdb78rokod2,1,23.8,85.7,2023-05-03T19:26:41.791Z,2023-05-04T01:04:03Z,4247954981,141,75.8,4247954983,212,8.2,4247954977,56,Back,4247954985,213,4.1,4247954979,140,19.3,4248645677,178,,,,,,,,860ysqvvnpfya7bwxbe4g0wk5,P. Galdames,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543157093,172,1,1,26,35,af91jdcs6x0bqkmdb78rokod2,1,19.3,75.8,2023-05-03T19:26:42.660Z,2023-05-04T01:04:08Z,4247955141,140,42.1,4248645817,178,,4247955151,213,0.0,4247955145,141,76.5,4247955139,56,Back,4247955149,212,23.9,4247955137,155,,,,,3jruai7zu28e8f0ooj4t16l05,L. Lochoshvili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543157097,173,44,1,26,37,af91jdcs6x0bqkmdb78rokod2,1,40.3,74.1,2023-05-03T19:26:44.328Z,2023-05-04T01:48:20Z,4247955301,233,323,4247955159,56,Back,4247955161,285,,,,,,,,,,,,,,,,,74g3ef24ctcgw1kee77d3acr8,F. Afena-Gyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543157113,323,44,1,26,37,9dntj5dioj5ex52yrgwzxrq9l,0,59.7,25.9,2023-05-03T19:26:44.329Z,2023-05-04T01:04:12Z,4247955309,233,173,4247955283,56,Center,4247955285,286,,,,,,,,,,,,,,,,,b33rlpjo3kx4477alx82si5wq,P. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543157121,174,1,1,26,37,af91jdcs6x0bqkmdb78rokod2,1,42.1,76.8,2023-05-03T19:26:44.448Z,2023-05-04T01:48:21Z,4247955323,141,92.0,4247955321,140,57.5,4248646085,388,,4247955317,3,,4247955327,213,0.6,4247955319,56,Left,4247955325,212,19.2,,,,74g3ef24ctcgw1kee77d3acr8,F. Afena-Gyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543157127,175,3,1,26,39,af91jdcs6x0bqkmdb78rokod2,0,55.7,89.1,2023-05-03T19:26:46.264Z,2023-05-04T01:04:24Z,4248363401,464,,4248646457,388,,4247955341,286,,4247955339,56,Left,4247955459,233,324,,,,,,,,,,319knuftqo071luold2fqluqd,C. Buonaiuto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543157133,324,7,1,26,39,9dntj5dioj5ex52yrgwzxrq9l,1,44.3,10.9,2023-05-03T19:26:46.382Z,2023-05-04T01:04:26Z,4248646555,178,,4247955353,285,,4247955351,56,Back,4248363441,383,,4247955451,233,175,,,,,,,,,,e2vtm1318mm61db2wtj4m5p79,D. Calabria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543157139,325,49,1,26,40,9dntj5dioj5ex52yrgwzxrq9l,1,46.1,13.8,2023-05-03T19:26:47.524Z,2023-05-04T01:04:31Z,,,,,,,,,,,,,,,,,,,,,,,,,e2vtm1318mm61db2wtj4m5p79,D. Calabria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543157191,326,1,1,26,40,9dntj5dioj5ex52yrgwzxrq9l,1,46.1,13.8,2023-05-03T19:26:47.737Z,2023-05-04T01:04:37Z,4247955695,212,13.4,4247955697,213,2.1,4247955691,140,40.2,4247955693,141,31.2,4248646917,178,,4247955689,56,Back,,,,,,,e2vtm1318mm61db2wtj4m5p79,D. Calabria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543157253,327,1,1,26,46,9dntj5dioj5ex52yrgwzxrq9l,1,35.8,39.1,2023-05-03T19:26:53.030Z,2023-05-04T01:04:41Z,4247955993,141,29.5,4248647021,178,,4247956001,213,5.7,4247955985,56,Back,4247955989,140,44.3,4247955997,212,11.1,,,,,,,cfpaejad8i9p2r1fj0wx0g222,M. Thiaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543157283,329,61,1,26,47,9dntj5dioj5ex52yrgwzxrq9l,0,43.1,29.4,2023-05-03T19:26:54.813Z,2023-05-04T01:04:46Z,4247956161,56,Back,4248647141,178,,,,,,,,,,,,,,,,,,,,cknjube5flk1r5ppqthj82c5,I. Bennacer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543302259,1000,67,1,26,48,af91jdcs6x0bqkmdb78rokod2,1,59.9,71.4,2023-05-03T19:26:55.117Z,2023-05-04T02:49:52Z,4248758067,233,2284,,,,,,,,,,,,,,,,,,,,,,319knuftqo071luold2fqluqd,C. Buonaiuto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543302257,2284,67,1,26,48,9dntj5dioj5ex52yrgwzxrq9l,0,40.1,28.6,2023-05-03T19:26:55.118Z,2023-05-04T02:13:03Z,4248758075,233,1000,,,,,,,,,,,,,,,,,,,,,,cknjube5flk1r5ppqthj82c5,I. Bennacer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543158665,193,1,1,26,48,af91jdcs6x0bqkmdb78rokod2,0,58.8,71.1,2023-05-03T19:26:55.159Z,2023-05-04T02:49:53Z,4248073337,236,,4248073339,233,328,4248073343,286,,4248069019,213,3.1,4248069015,141,71.3,4248069017,212,2.2,4247963557,56,Center,4248069011,140,56.7,319knuftqo071luold2fqluqd,C. Buonaiuto,4248647263,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543157269,328,74,1,26,48,9dntj5dioj5ex52yrgwzxrq9l,1,40.8,27.8,2023-05-03T19:26:55.410Z,2023-05-04T01:04:52Z,4247959129,285,,4248647361,178,,4247956093,56,Back,4248073357,233,193,,,,,,,,,,,,,cknjube5flk1r5ppqthj82c5,I. Bennacer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543157277,176,49,1,26,49,af91jdcs6x0bqkmdb78rokod2,1,61.6,66.6,2023-05-03T19:26:56.502Z,2023-05-04T01:04:55Z,,,,,,,,,,,,,,,,,,,,,,,,,319knuftqo071luold2fqluqd,C. Buonaiuto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543157313,177,1,1,26,51,af91jdcs6x0bqkmdb78rokod2,1,64.7,60.7,2023-05-03T19:26:58.781Z,2023-05-04T01:04:58Z,4247956305,213,4.6,4248647527,178,,4247956301,141,46.3,4247956303,212,9.8,4247956297,56,Center,4247956299,140,63.7,,,,,,,319knuftqo071luold2fqluqd,C. Buonaiuto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543157399,178,1,1,26,53,af91jdcs6x0bqkmdb78rokod2,1,64.4,35.7,2023-05-03T19:27:00.638Z,2023-05-04T01:05:01Z,4247956819,212,15.3,4248647661,178,,4247956815,140,71.8,4247956817,141,16.3,4247956813,56,Right,4247956821,213,5.2,,,,,,,a8ez7qv4n62b8s45pdo8u07o5,C. Pickel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543157441,179,1,1,26,58,af91jdcs6x0bqkmdb78rokod2,1,72.8,18.9,2023-05-03T19:27:05.652Z,2023-05-04T01:05:05Z,4247957061,141,10.4,4247957063,212,9.9,4247957059,140,80.4,4248647763,178,,4247957065,213,5.7,4247957057,56,Right,,,,,,,7358y8d8v19qn6s8h0kx7tn11,M. Benassi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543157473,180,1,1,27,2,af91jdcs6x0bqkmdb78rokod2,0,76.7,14.1,2023-05-03T19:27:09.154Z,2023-05-04T01:05:09Z,4247957207,212,21.3,4248365183,72,,4248365181,223,,4247957191,2,,4248647911,178,,4247957195,56,Center,4247957201,141,41.7,4247957197,140,86.2,913rgsi93o890wc2cbuwlbqp5,L. Sernicola,4247957211,213,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543157505,330,12,1,27,3,9dntj5dioj5ex52yrgwzxrq9l,1,13.5,56.9,2023-05-03T19:27:10.296Z,2023-05-04T01:05:14Z,4247957349,56,Back,4248648075,178,,4247957357,213,0.5,4247957355,212,15.0,4247957363,15,,4247957351,140,25.9,4247957353,141,68.0,,,,cknjube5flk1r5ppqthj82c5,I. Bennacer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543157517,331,49,1,27,5,9dntj5dioj5ex52yrgwzxrq9l,1,28.5,71.3,2023-05-03T19:27:11.886Z,2023-05-04T01:05:16Z,,,,,,,,,,,,,,,,,,,,,,,,,3jln1gzc0859ymphvq83i0mp5,Brahim Díaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543157581,332,1,1,27,6,9dntj5dioj5ex52yrgwzxrq9l,1,31.2,74.4,2023-05-03T19:27:12.990Z,2023-05-04T01:05:19Z,4247957781,212,19.1,4247957783,213,2.4,4247957775,56,Back,4247957779,141,94.0,4248648271,178,,4247957777,140,18.2,,,,,,,3jln1gzc0859ymphvq83i0mp5,Brahim Díaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543157699,333,1,1,27,10,9dntj5dioj5ex52yrgwzxrq9l,1,13.2,96,2023-05-03T19:27:17.573Z,2023-05-04T01:05:23Z,4248648361,178,,4247958367,212,8.2,4247958369,213,3.7,4247958361,56,Back,4247958363,140,6.7,4247958365,141,89.2,,,,,,,1dwwsz1i6v8zwh802ujwf7emt,D. Origi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543157703,334,50,1,27,11,9dntj5dioj5ex52yrgwzxrq9l,1,8.5,92.3,2023-05-03T19:27:18.460Z,2023-05-04T01:05:28Z,4247958381,285,,4247958421,233,181,4247958379,56,Back,,,,,,,,,,,,,,,,72vim7cq99zdjjwivwtr773vu,A. Vranckx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543157653,181,7,1,27,12,af91jdcs6x0bqkmdb78rokod2,1,91.5,7.7,2023-05-03T19:27:19.331Z,2023-05-04T01:05:36Z,4247958401,233,334,4247958133,167,,4248648859,178,,4247958135,56,Right,4248365837,385,,4247958139,286,,,,,,,,860ysqvvnpfya7bwxbe4g0wk5,P. Galdames,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543157661,182,5,1,27,14,af91jdcs6x0bqkmdb78rokod2,0,90.4,-1.4,2023-05-03T19:27:21.139Z,2023-05-04T01:05:38Z,4247958159,56,Right,4247959183,233,335,4247958163,347,,,,,,,,,,,,,,,,,860ysqvvnpfya7bwxbe4g0wk5,P. Galdames,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543157841,335,5,1,27,14,9dntj5dioj5ex52yrgwzxrq9l,1,9.6,101.4,2023-05-03T19:27:21.139Z,2023-05-04T01:05:38Z,4247959159,233,182,4247959097,347,,4247959095,56,Back,,,,,,,,,,,,,,,,72vim7cq99zdjjwivwtr773vu,A. Vranckx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543157907,336,1,1,27,29,9dntj5dioj5ex52yrgwzxrq9l,0,10.7,100,2023-05-03T19:27:36.838Z,2023-05-04T01:05:42Z,4247959503,212,19.7,4247959501,141,94.1,4247959497,140,28.9,4247959491,107,,4247959493,56,Back,4247959505,213,6.0,,,,,,,dmrj53hcw8vcffxx0lfudbob9,F. Ballo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543157927,183,1,1,27,31,af91jdcs6x0bqkmdb78rokod2,0,67.1,6.1,2023-05-03T19:27:38.846Z,2023-05-04T01:05:45Z,4247959613,212,15.4,4247959611,141,15.2,4247959607,56,Right,4247959605,3,,4248649181,178,,4247959609,140,80.5,4247959615,213,0.4,,,,913rgsi93o890wc2cbuwlbqp5,L. Sernicola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543157955,337,1,1,27,33,9dntj5dioj5ex52yrgwzxrq9l,1,24.9,85.7,2023-05-03T19:27:40.438Z,2023-05-04T01:05:48Z,4247959757,141,77.0,4247959755,140,30.4,4247959759,212,8.3,4248649361,388,,4247959753,56,Back,4247959751,3,,4247959761,213,5.5,,,,72vim7cq99zdjjwivwtr773vu,A. Vranckx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543157957,338,43,1,27,35,9dntj5dioj5ex52yrgwzxrq9l,1,0,0,2023-05-03T19:27:42.322Z,2023-05-03T19:28:23Z,4247962843,144,49,,,,,,,,,,,,,,,,,,,,,,3jln1gzc0859ymphvq83i0mp5,Brahim Díaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543157987,184,45,1,27,36,af91jdcs6x0bqkmdb78rokod2,0,63.2,32.5,2023-05-03T19:27:43.390Z,2023-05-04T01:06:00Z,4247959945,285,,4247960193,233,339,4247959943,56,Center,,,,,,,,,,,,,,,,a8ez7qv4n62b8s45pdo8u07o5,C. Pickel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
