id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/9/value,keyPass,qualifier/11/value,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2543187661,594,1,2,52,27,3vo5mpj7catp66nrwwqiuhuup,1,20.4,14.7,2023-05-03T20:10:54.748Z,2023-05-04T02:07:10Z,4248121817,56,Back,4248121825,141,43.3,4248121821,140,10.4,4248748335,178,,4248121829,212,22.1,4248121833,213,2.1,,,,,,,6zcok1vbaitp91a9nrac20t05,D. D'Ambrosio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543187705,595,1,2,52,36,3vo5mpj7catp66nrwwqiuhuup,1,18.2,45.8,2023-05-03T20:11:03.646Z,2023-05-04T02:07:13Z,4248122103,213,0.3,4248122089,56,Back,4248122095,141,55.7,4248748421,178,,4248122099,212,22.4,4248122085,155,,4248122091,140,38.5,,,,c9lu69xk59a75bnpzgalh1kut,S. Handanovič,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543187755,596,1,2,52,39,3vo5mpj7catp66nrwwqiuhuup,1,38.6,54.9,2023-05-03T20:11:06.260Z,2023-05-04T02:07:17Z,4248122291,56,Back,4248748503,178,,4248122299,213,3.5,4248122297,212,6.5,4248122295,141,51.3,4248122293,140,32.9,,,,,,,3ddsnnhxo0mem95lcph71ix1x,M. Brozović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543187769,597,1,2,52,40,3vo5mpj7catp66nrwwqiuhuup,1,32.1,54,2023-05-03T20:11:07.849Z,2023-05-04T02:07:21Z,4248122397,212,19.6,4248122393,140,27.8,4248122395,141,82.1,4248748607,178,,4248122391,56,Back,4248122399,213,1.8,,,,,,,botfgp0oq4wqlwtcs9m90kded,H. Çalhanoğlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543187793,598,1,2,52,42,3vo5mpj7catp66nrwwqiuhuup,1,27.8,82.1,2023-05-03T20:11:09.965Z,2023-05-04T02:07:25Z,4248122499,56,Back,4248122503,141,94.1,4248748691,178,,4248122505,212,12.0,4248122507,213,0.7,4248122501,140,36.2,,,,,,,ujb2hkujcnwnyrbsgk3ilmtx,F. Acerbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543187821,599,1,2,52,44,3vo5mpj7catp66nrwwqiuhuup,1,36.2,94.1,2023-05-03T20:11:12.140Z,2023-05-04T02:07:28Z,4248122647,212,22.1,4248122643,140,57.2,4248122645,141,95.0,4248748745,178,,4248122641,56,Left,4248122649,213,0.0,,,,,,,19856wqwrmzmvfw9thf0tzrv9,F. Dimarco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543187885,600,1,2,52,46,3vo5mpj7catp66nrwwqiuhuup,0,57.2,95.4,2023-05-03T20:11:13.750Z,2023-05-04T02:07:31Z,4248748841,178,,4248122931,212,11.8,4248122927,140,68.4,4248122933,213,0.1,4248122925,56,Left,4248122923,155,,4248122929,141,97.2,,,,a5eki9p236y4zxmp9qz202pcl,E. Džeko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543187883,302,49,2,52,50,ap6blbxhq9elm62vw6tutzlwg,1,22.9,1.7,2023-05-03T20:11:17.721Z,2023-05-04T02:07:42Z,,,,,,,,,,,,,,,,,,,,,,,,,130pg17ru5fzq4igokx0k73e1,I. Hien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543187917,303,1,2,52,50,ap6blbxhq9elm62vw6tutzlwg,1,22.9,1.7,2023-05-03T20:11:17.924Z,2023-05-04T02:07:44Z,4248123085,213,0.7,4248123083,212,12.5,4248123087,1,,4248123079,140,31.7,4248749129,178,,4248123077,56,Back,4248123075,157,,4248123081,141,14.0,130pg17ru5fzq4igokx0k73e1,I. Hien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543311303,816,43,2,52,53,ap6blbxhq9elm62vw6tutzlwg,1,0,0,2023-05-03T20:11:20.600Z,2023-05-04T03:41:35Z,4248803241,233,1986,4248838137,144,67,,,,,,,,,,,,,,,,,,,9sjt5rv156hr2llfu241r6cph,A. Tamèze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543311301,1986,43,2,52,53,3vo5mpj7catp66nrwwqiuhuup,1,0,0,2023-05-03T20:11:20.601Z,2023-05-04T03:41:34Z,4248803249,233,816,4248838135,144,67,,,,,,,,,,,,,,,,,,,botfgp0oq4wqlwtcs9m90kded,H. Çalhanoğlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543187919,304,61,2,52,53,ap6blbxhq9elm62vw6tutzlwg,1,31.7,14,2023-05-03T20:11:20.615Z,2023-05-04T03:07:33Z,4248749207,178,,4248123091,56,Back,,,,,,,,,,,,,,,,,,,9sjt5rv156hr2llfu241r6cph,A. Tamèze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543187935,305,1,2,52,54,ap6blbxhq9elm62vw6tutzlwg,1,29.5,19.7,2023-05-03T20:11:21.623Z,2023-05-04T02:07:51Z,4248123181,212,11.2,4248123175,56,Back,4248123177,140,36.9,4248123179,141,31.5,4248749267,178,,4248123183,213,0.8,,,,,,,130pg17ru5fzq4igokx0k73e1,I. Hien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543187975,306,1,2,52,55,ap6blbxhq9elm62vw6tutzlwg,1,36.9,31.5,2023-05-03T20:11:23.001Z,2023-05-04T02:08:00Z,4248123397,212,15.1,4248123393,140,26.0,4248123395,141,46.0,4248123391,56,Back,4248749481,178,,4248123399,213,2.4,,,,,,,g64b8x11ndowv2zj29r9i311,O. Duda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543188019,307,1,2,52,58,ap6blbxhq9elm62vw6tutzlwg,1,24.1,55.8,2023-05-03T20:11:25.952Z,2023-05-04T02:08:04Z,4248123645,213,3.5,4248123643,212,22.1,4248749591,178,,4248123637,56,Back,4248123639,140,4.1,4248123641,141,45.5,,,,,,,9mldc318nq0tli73wjh6ueket,F. Ceccherini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543188067,308,1,2,53,2,ap6blbxhq9elm62vw6tutzlwg,1,7.6,37.1,2023-05-03T20:11:30.187Z,2023-05-04T02:08:09Z,4248749789,178,,4248123869,213,6.2,4248123861,56,Center,4248123871,1,,4248123863,140,57.0,4248123865,141,33.7,4248123859,155,,4248123867,212,51.9,c7fky0h6gi7wmibnv2tzf6mz9,L. Montipò,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543188085,309,1,2,53,5,ap6blbxhq9elm62vw6tutzlwg,0,56.9,33.7,2023-05-03T20:11:32.502Z,2023-05-04T02:08:12Z,4248123953,3,,4248123955,168,,4248123961,141,12.0,4248123957,56,Right,4248123969,213,5.6,4248123959,140,75.4,4248749853,388,,4248123965,212,24.4,83kdacraf2mcnbg038ld68ne2,A. Gaich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543188117,602,12,2,53,7,3vo5mpj7catp66nrwwqiuhuup,1,26.6,92.6,2023-05-03T20:11:34.550Z,2023-05-04T02:08:18Z,4248124105,140,23.6,4248124103,56,Back,4248124197,15,,4248124111,213,2.0,4248124107,141,100.0,4248124109,212,7.1,4248749999,178,,4248124117,167,,ujb2hkujcnwnyrbsgk3ilmtx,F. Acerbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543188099,601,43,2,53,8,3vo5mpj7catp66nrwwqiuhuup,1,0,0,2023-05-03T20:11:36.133Z,2023-05-03T20:11:41Z,4248124037,285,0,4248124315,144,3,4248124035,56,Back,,,,,,,,,,,,,,,,ujb2hkujcnwnyrbsgk3ilmtx,F. Acerbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543188171,310,5,2,53,8,ap6blbxhq9elm62vw6tutzlwg,1,74.8,-1.7,2023-05-03T20:11:36.178Z,2023-05-04T02:08:20Z,4248124457,233,603,4248124429,347,,4248124427,56,Right,,,,,,,,,,,,,,,,83kdacraf2mcnbg038ld68ne2,A. Gaich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543188119,603,5,2,53,8,3vo5mpj7catp66nrwwqiuhuup,0,25.2,101.7,2023-05-03T20:11:36.178Z,2023-05-04T02:08:20Z,4248124115,347,,4248124113,56,Back,4248124509,233,310,,,,,,,,,,,,,,,,ujb2hkujcnwnyrbsgk3ilmtx,F. Acerbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543188249,311,1,2,53,17,ap6blbxhq9elm62vw6tutzlwg,1,71.2,0,2023-05-03T20:11:45.057Z,2023-05-04T02:08:23Z,4248124829,141,21.2,4248124819,107,,4248124833,213,2.1,4248124827,140,63.5,4248124831,212,17.3,4248124823,56,Center,,,,,,,68etig279gs3btjb7fv6rvfth,M. Faraoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543188285,312,1,2,53,19,ap6blbxhq9elm62vw6tutzlwg,1,63.5,21.2,2023-05-03T20:11:46.737Z,2023-05-04T02:08:26Z,4248750253,178,,4248125019,56,Right,4248125021,140,50.9,4248125025,212,15.9,4248125023,141,8.2,4248125027,213,3.7,,,,,,,g64b8x11ndowv2zj29r9i311,O. Duda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543188293,313,1,2,53,22,ap6blbxhq9elm62vw6tutzlwg,0,53.1,6.4,2023-05-03T20:11:49.380Z,2023-05-04T02:08:28Z,4248125071,141,14.9,4248750287,178,,4248125065,155,,4248125067,56,Right,4248125069,140,77.4,4248125073,212,26.2,4248125075,213,0.2,,,,m7fe173js8on94ag3htziy8l,G. Magnani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543188333,606,1,2,53,23,3vo5mpj7catp66nrwwqiuhuup,1,26.4,81.7,2023-05-03T20:11:50.554Z,2023-05-04T02:08:41Z,4248750669,388,,4248125247,212,10.9,4248125245,141,75.6,4248125243,140,36.0,4248125241,56,Back,4248125239,3,,4248125249,213,5.9,,,,ujb2hkujcnwnyrbsgk3ilmtx,F. Acerbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543188341,607,49,2,53,24,3vo5mpj7catp66nrwwqiuhuup,1,36.1,75.4,2023-05-03T20:11:51.456Z,2023-05-04T02:08:44Z,,,,,,,,,,,,,,,,,,,,,,,,,1xscywgyfqisqexmpfvbf9g45,H. Mkhitaryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543188427,608,1,2,53,24,3vo5mpj7catp66nrwwqiuhuup,1,36.1,75.4,2023-05-03T20:11:52.208Z,2023-05-04T02:08:48Z,4248125779,141,40.6,4248750919,178,,4248125785,212,23.7,4248125747,56,Back,4248125775,140,38.0,4248125793,213,4.8,,,,,,,1xscywgyfqisqexmpfvbf9g45,H. Mkhitaryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543188477,609,1,2,53,34,3vo5mpj7catp66nrwwqiuhuup,1,53.4,49.1,2023-05-03T20:12:01.886Z,2023-05-04T02:08:56Z,4248125971,140,46.4,4248125975,212,11.5,4248125973,141,36.0,4248751129,178,,4248125969,56,Back,4248125977,213,4.0,,,,,,,botfgp0oq4wqlwtcs9m90kded,H. Çalhanoğlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543188523,610,1,2,53,37,3vo5mpj7catp66nrwwqiuhuup,1,54.2,33,2023-05-03T20:12:04.924Z,2023-05-04T02:09:00Z,4248751219,178,,4248126227,213,6.2,4248126225,212,10.3,4248126223,141,31.3,4248126221,140,63.9,4248126219,56,Center,,,,,,,6zcok1vbaitp91a9nrac20t05,D. D'Ambrosio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543188551,611,1,2,53,41,3vo5mpj7catp66nrwwqiuhuup,1,60.5,34.3,2023-05-03T20:12:08.430Z,2023-05-04T02:09:04Z,4248126367,213,0.5,4248126359,56,Center,4248126365,212,12.8,4248126363,141,43.3,4248126361,140,71.2,4248751323,178,,,,,,,,a5eki9p236y4zxmp9qz202pcl,E. Džeko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543188581,612,1,2,53,42,3vo5mpj7catp66nrwwqiuhuup,1,71.2,43.3,2023-05-03T20:12:09.906Z,2023-05-04T02:09:13Z,4248751631,178,,4248126509,212,5.2,4248126507,141,49.6,4248126511,213,2.2,4248126503,56,Center,4248126505,140,68.4,,,,,,,7r2tgpdrr4v6n9d2gkzwmlazt,Lautaro Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543188597,613,1,2,53,43,3vo5mpj7catp66nrwwqiuhuup,1,68.4,49.6,2023-05-03T20:12:10.395Z,2023-05-04T02:09:22Z,4248126619,56,Center,4248126629,213,4.0,4248751839,178,,4248126623,140,65.7,4248126625,141,44.3,4248126627,212,4.6,,,,,,,3ddsnnhxo0mem95lcph71ix1x,M. Brozović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543313875,2058,67,2,53,44,3vo5mpj7catp66nrwwqiuhuup,1,65.7,45.6,2023-05-03T20:12:11.333Z,2023-05-04T03:23:13Z,4248817331,233,860,,,,,,,,,,,,,,,,,,,,,,7r2tgpdrr4v6n9d2gkzwmlazt,Lautaro Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543313873,860,67,2,53,44,ap6blbxhq9elm62vw6tutzlwg,0,34.3,54.4,2023-05-03T20:12:11.334Z,2023-05-04T03:20:49Z,4248817335,233,2058,,,,,,,,,,,,,,,,,,,,,,g64b8x11ndowv2zj29r9i311,O. Duda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543188605,614,1,2,53,44,3vo5mpj7catp66nrwwqiuhuup,0,64.9,44.3,2023-05-03T20:12:11.336Z,2023-05-04T03:23:14Z,4248126679,213,1.4,4248126673,141,46.4,4248751957,178,,4248126671,140,65.1,4248126749,236,,4248126751,233,314,4248126677,212,1.4,4248126669,56,Center,7r2tgpdrr4v6n9d2gkzwmlazt,Lautaro Martínez,4248126755,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543188601,314,74,2,53,44,ap6blbxhq9elm62vw6tutzlwg,1,32.1,50.6,2023-05-03T20:12:11.365Z,2023-05-04T03:20:18Z,4248752137,178,,4248126651,285,,4248126649,56,Back,4248126771,233,614,,,,,,,,,,,,,g64b8x11ndowv2zj29r9i311,O. Duda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543188629,315,49,2,53,44,ap6blbxhq9elm62vw6tutzlwg,1,28,57.8,2023-05-03T20:12:12.212Z,2023-05-04T02:09:41Z,,,,,,,,,,,,,,,,,,,,,,,,,130pg17ru5fzq4igokx0k73e1,I. Hien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543188647,316,1,2,53,45,ap6blbxhq9elm62vw6tutzlwg,1,28,57.8,2023-05-03T20:12:12.336Z,2023-05-04T02:09:45Z,4248126937,141,35.8,4248126933,56,Back,4248126935,140,33.9,4248126941,213,5.1,4248752603,178,,4248126939,212,16.2,,,,,,,130pg17ru5fzq4igokx0k73e1,I. Hien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543188655,317,1,2,53,45,ap6blbxhq9elm62vw6tutzlwg,1,33.9,35.8,2023-05-03T20:12:13.065Z,2023-05-04T02:09:51Z,4248126983,213,2.8,4248126979,141,40.4,4248752935,178,,4248126977,140,24.9,4248126981,212,10.0,4248126975,56,Back,,,,,,,9sjt5rv156hr2llfu241r6cph,A. Tamèze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543188663,318,1,2,53,47,ap6blbxhq9elm62vw6tutzlwg,1,24.9,40.4,2023-05-03T20:12:14.906Z,2023-05-04T02:09:55Z,4248127029,212,16.7,4248753053,178,,4248127023,56,Back,4248127025,140,22.4,4248127027,141,16.1,4248127031,213,4.6,,,,,,,m7fe173js8on94ag3htziy8l,G. Magnani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543188747,319,1,2,53,49,ap6blbxhq9elm62vw6tutzlwg,0,22.4,16.1,2023-05-03T20:12:16.618Z,2023-05-04T02:09:58Z,4248753235,178,,4248127497,56,Back,4248127501,141,5.6,4248127499,140,33.9,4248127503,212,14.0,4248127505,213,5.7,,,,,,,68etig279gs3btjb7fv6rvfth,M. Faraoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543188873,321,4,2,53,50,ap6blbxhq9elm62vw6tutzlwg,1,34.6,4.5,2023-05-03T20:12:17.833Z,2023-05-04T02:10:02Z,4248128269,56,Back,4248150459,286,,4248128271,152,,4248128267,13,,4248150455,233,615,4248131185,294,,,,,,,,2q0bx5wsc6b68vpps79hosnah,F. Depaoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543188727,615,4,2,53,50,3vo5mpj7catp66nrwwqiuhuup,0,65.4,95.5,2023-05-03T20:12:17.834Z,2023-05-04T02:10:02Z,4248128715,152,,4248128713,294,,4248753389,178,,4248128717,285,,4248127391,56,Left,4248150463,233,321,4248128711,13,,,,,ujb2hkujcnwnyrbsgk3ilmtx,F. Acerbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543188753,616,43,2,53,56,3vo5mpj7catp66nrwwqiuhuup,1,0,0,2023-05-03T20:12:23.669Z,2023-05-03T20:12:42Z,4248127675,233,320,4248128833,144,5,4248127513,56,Left,4248127515,347,0,,,,,,,,,,,,,ujb2hkujcnwnyrbsgk3ilmtx,F. Acerbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543188771,320,43,2,53,56,ap6blbxhq9elm62vw6tutzlwg,1,0,0,2023-05-03T20:12:23.683Z,2023-05-03T20:12:48Z,4248127609,347,0,4248129357,144,5,4248127607,56,Back,,,,,,,,,,,,,,,,68etig279gs3btjb7fv6rvfth,M. Faraoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543188889,322,1,2,54,3,ap6blbxhq9elm62vw6tutzlwg,1,31.3,7.7,2023-05-03T20:12:30.391Z,2023-05-04T02:10:06Z,4248128379,141,49.3,4248753495,178,,4248128383,213,1.9,4248128371,5,,4248128381,212,30.2,4248128375,56,Back,4248128373,152,,4248128377,140,21.1,68etig279gs3btjb7fv6rvfth,M. Faraoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543188929,323,1,2,54,6,ap6blbxhq9elm62vw6tutzlwg,1,21.1,49.3,2023-05-03T20:12:33.993Z,2023-05-04T02:10:08Z,4248128571,56,Back,4248128577,141,79.3,4248753587,178,,4248128579,212,20.4,4248128581,213,1.6,4248128575,140,21.4,,,,,,,130pg17ru5fzq4igokx0k73e1,I. Hien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543188945,324,1,2,54,9,ap6blbxhq9elm62vw6tutzlwg,1,21.4,79.3,2023-05-03T20:12:36.995Z,2023-05-04T02:10:14Z,4248128649,213,0.8,4248128641,56,Back,4248128645,141,94.4,4248128643,140,31.5,4248753797,178,,4248128647,212,14.8,,,,,,,9mldc318nq0tli73wjh6ueket,F. Ceccherini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543188995,325,1,2,54,12,ap6blbxhq9elm62vw6tutzlwg,1,32.4,94.5,2023-05-03T20:12:39.967Z,2023-05-04T02:10:17Z,4248128911,56,Back,4248128919,213,3.3,4248753893,178,,4248128917,212,13.0,4248128915,141,91.1,4248128913,140,20.2,,,,,,,7uf7y7xa6hy3gieetcte3td2i,J. Doig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543189017,326,1,2,54,15,ap6blbxhq9elm62vw6tutzlwg,0,16.4,84.7,2023-05-03T20:12:42.673Z,2023-05-04T02:10:20Z,4248129033,56,Back,4248129035,140,30.8,4248754057,178,,4248129037,141,75.7,4248129039,212,16.3,4248129041,213,5.9,,,,,,,9mldc318nq0tli73wjh6ueket,F. Ceccherini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543189049,617,49,2,54,16,3vo5mpj7catp66nrwwqiuhuup,1,72,24.1,2023-05-03T20:12:43.957Z,2023-05-04T02:10:24Z,,,,,,,,,,,,,,,,,,,,,,,,,3ddsnnhxo0mem95lcph71ix1x,M. Brozović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543189113,618,1,2,54,18,3vo5mpj7catp66nrwwqiuhuup,1,76.2,29.5,2023-05-03T20:12:45.858Z,2023-05-04T02:10:41Z,4248754217,178,,4248129519,56,Center,4248133621,154,,4248129521,140,85.0,4248133625,22,,4248129525,212,20.2,4248129523,141,55.9,4248133617,210,16,3ddsnnhxo0mem95lcph71ix1x,M. Brozović,4248129527,213,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
2543189117,619,16,2,54,22,3vo5mpj7catp66nrwwqiuhuup,1,87.2,56.5,2023-05-03T20:12:49.397Z,2023-05-04T02:10:42Z,4248133683,103,4.4,4248131609,375,54:20.473,4248754675,178,,4248129543,17,,4248133689,231,54.5,4248133671,78,,4248133685,214,,4248129545,56,Center,7r2tgpdrr4v6n9d2gkzwmlazt,Lautaro Martínez,4248133677,55,618,4248131605,374,4248529319,395,8.3,4248133673,29,4248131601,20,,4248129541,22,4248133687,230,2023-05-03 21:12:47.730,,,,91.9,4248529321,396,45.8,4248133675,154,,4248133681,102,48.9,,,,
2543190003,327,1,2,55,31,ap6blbxhq9elm62vw6tutzlwg,1,49.9,50.1,2023-05-03T20:13:58.913Z,2023-05-04T02:10:46Z,4248134371,141,57.5,4248134367,56,Back,4248754783,178,,4248134369,140,29.2,4248134377,279,G,4248134375,213,2.9,4248134373,212,22.3,,,,g64b8x11ndowv2zj29r9i311,O. Duda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543190053,328,1,2,55,34,ap6blbxhq9elm62vw6tutzlwg,1,30,59.3,2023-05-03T20:14:02.102Z,2023-05-04T02:10:51Z,4248134683,141,76.4,4248134685,212,11.9,4248754891,178,,4248134681,140,32.5,4248134687,213,1.3,4248134679,56,Back,,,,,,,130pg17ru5fzq4igokx0k73e1,I. Hien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543190099,329,1,2,55,38,ap6blbxhq9elm62vw6tutzlwg,1,30.9,78.4,2023-05-03T20:14:05.459Z,2023-05-04T02:10:57Z,4248134919,56,Back,4248134921,140,38.0,4248134925,212,14.3,4248134923,141,96.3,4248134927,213,1.0,4248755023,178,,,,,,,,9mldc318nq0tli73wjh6ueket,F. Ceccherini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543190131,330,1,2,55,41,ap6blbxhq9elm62vw6tutzlwg,1,38.8,93.3,2023-05-03T20:14:08.261Z,2023-05-04T02:11:02Z,4248135121,56,Back,4248755175,178,,4248135129,213,5.2,4248135127,212,6.5,4248135123,140,41.7,4248135125,141,84.8,,,,,,,7uf7y7xa6hy3gieetcte3td2i,J. Doig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543190161,331,1,2,55,42,ap6blbxhq9elm62vw6tutzlwg,0,53.6,86.9,2023-05-03T20:14:10.203Z,2023-05-04T02:11:08Z,4248135293,1,,4248135289,212,36.9,4248755243,178,,4248135281,155,,4248135283,56,Center,4248135285,140,86.9,4248135287,141,69.6,4248135291,213,6.0,kc4qkj63uqu3wnkydxtvmwh5,O. Abildgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543190155,620,49,2,55,46,3vo5mpj7catp66nrwwqiuhuup,1,17.3,24.7,2023-05-03T20:14:13.602Z,2023-05-04T02:11:12Z,,,,,,,,,,,,,,,,,,,,,,,,,by2gxuixij1eciu56k8mb3cgl,S. de Vrij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543190199,621,1,2,55,46,3vo5mpj7catp66nrwwqiuhuup,1,15.6,24.7,2023-05-03T20:14:13.730Z,2023-05-04T02:11:18Z,4248135453,213,2.4,4248135447,140,5.2,4248755443,178,,4248135445,56,Back,4248135451,212,15.1,4248135449,141,40.1,,,,,,,by2gxuixij1eciu56k8mb3cgl,S. de Vrij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543190237,622,1,2,55,47,3vo5mpj7catp66nrwwqiuhuup,1,4.6,40.3,2023-05-03T20:14:15.204Z,2023-05-04T02:11:22Z,4248135657,213,5.1,4248135643,56,Back,4248135655,212,10.1,4248135647,140,8.5,4248135651,141,26.7,4248755533,178,,,,,,,,c9lu69xk59a75bnpzgalh1kut,S. Handanovič,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543190253,623,1,2,55,52,3vo5mpj7catp66nrwwqiuhuup,1,8.7,18.6,2023-05-03T20:14:19.285Z,2023-05-04T02:11:24Z,4248135783,212,14.4,4248755623,178,,4248135785,213,5.6,4248135779,140,19.6,4248135777,56,Back,4248135781,141,5.8,,,,,,,by2gxuixij1eciu56k8mb3cgl,S. de Vrij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543190289,624,1,2,55,53,3vo5mpj7catp66nrwwqiuhuup,1,20,8.8,2023-05-03T20:14:20.735Z,2023-05-04T02:11:30Z,4248135933,56,Back,4248135935,140,28.7,4248755765,178,,4248135937,141,15.5,4248135939,212,10.2,4248135941,213,0.5,,,,,,,3ddsnnhxo0mem95lcph71ix1x,M. Brozović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543190307,625,1,2,55,54,3vo5mpj7catp66nrwwqiuhuup,1,33,15.9,2023-05-03T20:14:22.194Z,2023-05-04T02:11:34Z,4248136059,213,2.3,4248136039,56,Back,4248136049,141,25.3,4248136053,212,8.8,4248136045,140,27.2,4248755917,178,,,,,,,,botfgp0oq4wqlwtcs9m90kded,H. Çalhanoğlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543190313,626,1,2,55,57,3vo5mpj7catp66nrwwqiuhuup,0,27.3,25.8,2023-05-03T20:14:24.465Z,2023-05-04T02:11:37Z,4248136069,141,36.0,4248136073,213,0.7,4248136065,56,Back,4248136071,212,11.2,4248136067,140,35.7,4248755969,178,,,,,,,,6zcok1vbaitp91a9nrac20t05,D. D'Ambrosio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
