id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist
2490063917,540,52,2,54,17,ca8pjvyb7hgttr1dalj2nguum,1,2.5,43.4,2022-12-10T12:40:43.977Z,2022-12-10T12:40:44Z,,,,,,,,,,,,,,,,,,,,,,,,,6clgafy8vlbq6qw2ofptwkwd1,F. Durante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490064013,541,80,2,54,27,ca8pjvyb7hgttr1dalj2nguum,0,14.5,51.5,2022-12-10T12:40:53.865Z,2022-12-10T12:40:54Z,,,,,,,,,,,,,,,,,,,,,,,,,6clgafy8vlbq6qw2ofptwkwd1,F. Durante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490064059,542,1,2,54,29,ca8pjvyb7hgttr1dalj2nguum,1,14.5,51.2,2022-12-10T12:40:55.753Z,2022-12-10T12:40:59Z,3939232317,56,Back,3939232323,212,17.2,3939232319,140,21.7,3939232325,213,5.2,3939232321,141,28.5,,,,,,,,,,6clgafy8vlbq6qw2ofptwkwd1,F. Durante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490064093,543,1,2,54,33,ca8pjvyb7hgttr1dalj2nguum,1,25.5,29.4,2022-12-10T12:40:59.800Z,2022-12-10T12:41:06Z,3939232533,140,38.5,3939232535,141,26.4,3939232537,212,13.8,3939232539,213,6.1,3939232531,56,Back,,,,,,,,,,c5s6l4u9gjdv3ce5rc0we8sx6,I. Santi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490064141,544,1,2,54,39,ca8pjvyb7hgttr1dalj2nguum,1,45.9,24.6,2022-12-10T12:41:06.233Z,2022-12-10T12:41:10Z,3939232797,140,43.9,3939232799,141,2.3,3939232803,213,4.6,3939232801,212,15.3,3939232795,56,Back,,,,,,,,,,27rdlepga8wdw4xj949y5vh05,G. Karchouni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490064191,545,1,2,54,43,ca8pjvyb7hgttr1dalj2nguum,1,45.7,1.1,2022-12-10T12:41:10.633Z,2022-12-10T12:41:16Z,3939233067,213,2.6,3939233059,56,Back,3939233063,141,10.3,3939233065,212,13.1,3939233061,140,34.7,,,,,,,,,,496otta0vz8p7eackdpfod68l,A. Sønstevold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490064221,546,1,2,54,49,ca8pjvyb7hgttr1dalj2nguum,1,38.5,26.7,2022-12-10T12:41:15.897Z,2022-12-10T12:41:19Z,3939233275,213,1.6,3939233273,212,28.5,3939233269,140,36.8,3939233271,141,68.5,3939233267,56,Back,,,,,,,,,,3izcnjpqeumq1mjfy1osc3qhh,S. van der Gragt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490064229,547,1,2,54,52,ca8pjvyb7hgttr1dalj2nguum,0,47.2,77,2022-12-10T12:41:19.401Z,2022-12-10T12:41:21Z,3939233335,213,0.0,3939233329,140,69.1,3939233327,56,Center,3939233333,212,23.0,3939233331,141,77.8,,,,,,,,,,b6e5e8znxa7u9qhtxtwflxgwl,A. Kristjansdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490064241,358,8,2,54,55,bcuj94typp0ykv77ijp9wpsve,1,27,34,2022-12-10T12:41:22.269Z,2022-12-10T12:41:37Z,3939233401,56,Back,,,,,,,,,,,,,,,,,,,,,,b7o9ncawaqn5jj5v32b3gn1be,V. Gallazzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490064291,548,1,2,54,56,ca8pjvyb7hgttr1dalj2nguum,1,60.1,67.3,2022-12-10T12:41:22.988Z,2022-12-10T12:41:27Z,3939233671,140,89.1,3939233679,1,,3939233667,155,,3939233669,56,Left,3939233677,213,0.4,3939233675,212,33.0,3939233673,141,86.0,,,,a9piss5nrytn5tn83frlj02qd,F. Simonetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490064303,549,1,2,55,0,ca8pjvyb7hgttr1dalj2nguum,0,98.2,83.2,2022-12-10T12:41:27.562Z,2022-12-10T12:41:30Z,3939233727,155,,3939233731,140,97.7,3939233723,2,,3939233729,56,Center,3939233735,212,22.2,3939233733,141,50.6,3939233737,213,4.7,,,,48rypey85a23z9ht4k5skw8b8,C. Robustellini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490064311,359,52,2,55,3,bcuj94typp0ykv77ijp9wpsve,1,3.2,48.7,2022-12-10T12:41:30.104Z,2022-12-10T12:41:30Z,,,,,,,,,,,,,,,,,,,,,,,,,c6wbavw0v5bxajsd2xz7qg1d5,S. Cetinja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490064379,360,80,2,55,13,bcuj94typp0ykv77ijp9wpsve,0,3.2,48.7,2022-12-10T12:41:39.735Z,2022-12-10T12:41:39Z,,,,,,,,,,,,,,,,,,,,,,,,,c6wbavw0v5bxajsd2xz7qg1d5,S. Cetinja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490064407,361,1,2,55,13,bcuj94typp0ykv77ijp9wpsve,1,3.2,48.7,2022-12-10T12:41:40.662Z,2022-12-10T12:41:43Z,3939234281,56,Back,3939234289,213,4.7,3939234287,212,17.0,3939234285,141,23.7,3939234283,140,3.7,,,,,,,,,,c6wbavw0v5bxajsd2xz7qg1d5,S. Cetinja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490064429,362,1,2,55,16,bcuj94typp0ykv77ijp9wpsve,1,3.7,24.3,2022-12-10T12:41:43.398Z,2022-12-10T12:41:45Z,3939234403,213,5.1,3939234395,140,9.9,3939234393,56,Back,3939234401,212,16.2,3939234397,141,2.5,,,,,,,,,,b4r8ripw5dilngnxrb5fkkkid,G. Apicella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490064447,363,1,2,55,19,bcuj94typp0ykv77ijp9wpsve,1,10.3,5.9,2022-12-10T12:41:45.878Z,2022-12-10T12:41:47Z,3939234497,56,Back,3939234501,141,29.8,3939234499,140,21.2,3939234503,212,19.9,3939234505,213,1.0,,,,,,,,,,ifp26xl8pzgarz05vnfjv3yt,F. Rizza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490064463,364,1,2,55,21,bcuj94typp0ykv77ijp9wpsve,1,21.2,29.8,2022-12-10T12:41:47.799Z,2022-12-10T12:41:50Z,3939234593,212,16.1,3939234589,141,29.5,3939234581,56,Back,3939234585,140,36.5,3939234597,213,6.3,,,,,,,,,,c5ze370ixl09ccy818f92jkk5,Z. Ferrario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490064471,365,1,2,55,23,bcuj94typp0ykv77ijp9wpsve,1,36.5,29.5,2022-12-10T12:41:50.182Z,2022-12-10T12:41:52Z,3939234639,141,13.8,3939234641,212,12.1,3939234637,140,41.9,3939234635,56,Back,3939234643,213,5.2,,,,,,,,,,68vj95m8a7vmurirk0hr8lboq,A. Corelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490064499,366,1,2,55,25,bcuj94typp0ykv77ijp9wpsve,0,49.2,25.3,2022-12-10T12:41:52.103Z,2022-12-10T12:41:54Z,3939234805,1,,3939234797,140,85.2,3939234803,213,0.2,3939234799,141,39.4,3939234801,212,39.0,3939234795,56,Center,,,,,,,b7o9ncawaqn5jj5v32b3gn1be,V. Gallazzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490064509,550,52,2,55,28,ca8pjvyb7hgttr1dalj2nguum,1,16.7,63.7,2022-12-10T12:41:55.082Z,2022-12-10T12:41:55Z,,,,,,,,,,,,,,,,,,,,,,,,,6clgafy8vlbq6qw2ofptwkwd1,F. Durante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490064555,551,1,2,55,29,ca8pjvyb7hgttr1dalj2nguum,1,15.8,56.6,2022-12-10T12:41:56.426Z,2022-12-10T12:41:59Z,3939235097,140,22.5,3939235101,212,19.8,3939235099,141,29.4,3939235103,213,5.1,3939235093,123,,3939235095,56,Back,,,,,,,6clgafy8vlbq6qw2ofptwkwd1,F. Durante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490064575,552,1,2,55,33,ca8pjvyb7hgttr1dalj2nguum,1,23.2,27.3,2022-12-10T12:41:59.690Z,2022-12-10T12:42:02Z,3939235237,140,37.4,3939235241,212,15.8,3939235239,141,34.9,3939235243,213,0.3,3939235235,56,Back,,,,,,,,,,496otta0vz8p7eackdpfod68l,A. Sønstevold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490064607,553,1,2,55,35,ca8pjvyb7hgttr1dalj2nguum,1,40.7,30.3,2022-12-10T12:42:02.666Z,2022-12-10T12:42:05Z,3939235399,212,17.5,3939235395,140,39.2,3939235393,56,Back,3939235401,213,4.6,3939235397,141,4.7,,,,,,,,,,c5s6l4u9gjdv3ce5rc0we8sx6,I. Santi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490064687,554,1,2,55,38,ca8pjvyb7hgttr1dalj2nguum,1,40.7,5,2022-12-10T12:42:05.162Z,2022-12-10T12:42:12Z,3939235837,213,2.1,3939235829,56,Back,3939235835,212,17.1,3939235833,141,26.5,3939235831,140,32.3,,,,,,,,,,496otta0vz8p7eackdpfod68l,A. Sønstevold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490064711,555,1,2,55,45,ca8pjvyb7hgttr1dalj2nguum,1,40,45.7,2022-12-10T12:42:11.947Z,2022-12-10T12:42:14Z,3939235967,213,1.0,3939235959,56,Left,3939235963,141,92.9,3939235965,212,37.8,3939235957,155,,3939235961,140,59.1,3939235969,1,,,,,3izcnjpqeumq1mjfy1osc3qhh,S. van der Gragt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490064739,556,1,2,55,47,ca8pjvyb7hgttr1dalj2nguum,1,59.1,97.5,2022-12-10T12:42:14.635Z,2022-12-10T12:42:17Z,3939236123,56,Back,3939236131,213,3.3,3939236125,140,39.8,3939236127,141,91.5,3939236129,212,20.7,,,,,,,,,,48rypey85a23z9ht4k5skw8b8,C. Robustellini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490064811,557,1,2,55,51,ca8pjvyb7hgttr1dalj2nguum,1,34,86.3,2022-12-10T12:42:17.834Z,2022-12-10T12:42:24Z,3939236515,141,59.1,3939236513,140,27.8,3939236517,212,19.6,3939236511,56,Back,3939236519,213,4.4,,,,,,,,,,b6e5e8znxa7u9qhtxtwflxgwl,A. Kristjansdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490064859,558,1,2,55,57,ca8pjvyb7hgttr1dalj2nguum,1,30.4,56.7,2022-12-10T12:42:24.491Z,2022-12-10T12:42:28Z,3939236711,140,7.0,3939236709,56,Back,3939236715,212,25.7,3939236713,141,45.8,3939236717,213,3.4,,,,,,,,,,3izcnjpqeumq1mjfy1osc3qhh,S. van der Gragt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490064893,559,1,2,56,2,ca8pjvyb7hgttr1dalj2nguum,1,7.1,46.1,2022-12-10T12:42:28.813Z,2022-12-10T12:42:32Z,3939236899,141,1.9,3939236901,212,45.8,3939236905,1,,3939236895,56,Back,3939236893,155,,3939236903,213,5.6,3939236897,140,40.0,,,,6clgafy8vlbq6qw2ofptwkwd1,F. Durante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490064933,560,1,2,56,5,ca8pjvyb7hgttr1dalj2nguum,1,40,1.9,2022-12-10T12:42:31.868Z,2022-12-10T12:42:34Z,3939237093,140,40.6,3939237095,141,16.2,3939237097,212,9.7,3939237091,56,Back,3939237099,213,1.5,,,,,,,,,,496otta0vz8p7eackdpfod68l,A. Sønstevold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490064973,561,1,2,56,7,ca8pjvyb7hgttr1dalj2nguum,1,40.2,25.8,2022-12-10T12:42:34.379Z,2022-12-10T12:42:38Z,3939237283,56,Back,3939237285,140,48.0,3939237287,141,95.0,3939237293,1,,3939237291,213,1.4,3939237281,196,,3939237289,212,47.8,,,,27rdlepga8wdw4xj949y5vh05,G. Karchouni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490065001,562,1,2,56,11,ca8pjvyb7hgttr1dalj2nguum,1,56.4,95.4,2022-12-10T12:42:38.155Z,2022-12-10T12:42:41Z,3939237453,213,5.4,3939237449,141,70.3,3939237445,56,Center,3939237451,212,22.3,3939237447,140,70.1,,,,,,,,,,48rypey85a23z9ht4k5skw8b8,C. Robustellini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490065029,563,1,2,56,15,ca8pjvyb7hgttr1dalj2nguum,1,72.6,64.2,2022-12-10T12:42:41.788Z,2022-12-10T12:42:44Z,3939237583,212,8.8,3939237579,140,79.4,3939237585,213,5.7,3939237577,56,Center,3939237581,141,56.6,,,,,,,,,,a9piss5nrytn5tn83frlj02qd,F. Simonetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490065049,564,1,2,56,17,ca8pjvyb7hgttr1dalj2nguum,1,77.3,55.7,2022-12-10T12:42:44.220Z,2022-12-10T12:42:46Z,3939237669,212,14.6,3939237671,213,4.7,3939237667,141,34.3,3939237665,140,77.8,3939237663,56,Center,,,,,,,,,,94161is0x6f3s9kyrm2cxjf85,A. Nchout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490065071,565,1,2,56,19,ca8pjvyb7hgttr1dalj2nguum,0,77.8,34.3,2022-12-10T12:42:46.029Z,2022-12-10T12:42:48Z,3939237791,212,18.3,3939237789,141,57.9,3939237785,56,Center,3939237783,155,,3939237793,213,1.1,3939237787,140,86.2,,,,,,,27rdlepga8wdw4xj949y5vh05,G. Karchouni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490065087,367,12,2,56,22,bcuj94typp0ykv77ijp9wpsve,1,8.2,43.6,2022-12-10T12:42:49.368Z,2022-12-10T12:42:50Z,3939237887,212,15.2,3939237883,140,13.5,3939237885,141,22.8,3939237889,213,5.1,3939237881,56,Back,3939237899,15,,,,,,,,b7o9ncawaqn5jj5v32b3gn1be,V. Gallazzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490065089,566,3,2,56,23,ca8pjvyb7hgttr1dalj2nguum,0,92.9,68.2,2022-12-10T12:42:50.332Z,2022-12-10T12:42:58Z,3939237919,56,Center,3939237921,286,,3939238203,233,368,,,,,,,,,,,,,,,,30mwaentr99qb99ce6y9o1p0p,T. Chawinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490065113,368,7,2,56,23,bcuj94typp0ykv77ijp9wpsve,1,7.1,31.8,2022-12-10T12:42:50.333Z,2022-12-10T12:42:55Z,3939238033,56,Back,3939238035,285,,3939238037,233,566,,,,,,,,,,,,,,,,b7o9ncawaqn5jj5v32b3gn1be,V. Gallazzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490065117,369,49,2,56,25,bcuj94typp0ykv77ijp9wpsve,1,24.2,28.3,2022-12-10T12:42:52.665Z,2022-12-10T12:42:53Z,,,,,,,,,,,,,,,,,,,,,,,,,68vj95m8a7vmurirk0hr8lboq,A. Corelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490065161,370,1,2,56,26,bcuj94typp0ykv77ijp9wpsve,1,23.9,30.1,2022-12-10T12:42:53.064Z,2022-12-10T12:42:59Z,3939238273,140,8.8,3939238275,141,16.1,3939238277,212,18.5,3939238271,56,Back,3939238279,213,3.7,,,,,,,,,,68vj95m8a7vmurirk0hr8lboq,A. Corelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490065189,371,1,2,56,33,bcuj94typp0ykv77ijp9wpsve,1,9.1,12.5,2022-12-10T12:42:59.880Z,2022-12-10T12:43:02Z,3939238399,213,1.7,3939238391,56,Back,3939238397,212,10.5,3939238393,140,7.6,3939238395,141,27.7,,,,,,,,,,b7o9ncawaqn5jj5v32b3gn1be,V. Gallazzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490065201,372,1,2,56,35,bcuj94typp0ykv77ijp9wpsve,0,7.6,27.7,2022-12-10T12:43:02.136Z,2022-12-10T12:43:04Z,3939238467,56,Back,3939238471,141,21.6,3939238469,140,26.3,3939238473,212,20.1,3939238475,213,6.1,,,,,,,,,,b4r8ripw5dilngnxrb5fkkkid,G. Apicella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490065195,567,49,2,56,36,ca8pjvyb7hgttr1dalj2nguum,1,73.2,85.7,2022-12-10T12:43:02.686Z,2022-12-10T12:43:02Z,,,,,,,,,,,,,,,,,,,,,,,,,a9piss5nrytn5tn83frlj02qd,F. Simonetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490065231,568,1,2,56,37,ca8pjvyb7hgttr1dalj2nguum,1,70.2,76.4,2022-12-10T12:43:04.540Z,2022-12-10T12:43:06Z,3939238663,213,5.3,3939238655,56,Center,3939238659,141,54.2,3939238661,212,17.9,3939238657,140,79.3,,,,,,,,,,a9piss5nrytn5tn83frlj02qd,F. Simonetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490065257,569,1,2,56,39,ca8pjvyb7hgttr1dalj2nguum,0,81.8,54.8,2022-12-10T12:43:06.638Z,2022-12-10T12:43:09Z,3939238793,212,12.5,3939238789,140,93.7,3939238795,213,6.2,3939238787,56,Center,3939238785,155,,3939238791,141,54.0,,,,,,,27rdlepga8wdw4xj949y5vh05,G. Karchouni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490065269,373,52,2,56,43,bcuj94typp0ykv77ijp9wpsve,1,5.4,44.5,2022-12-10T12:43:10.025Z,2022-12-10T12:43:10Z,,,,,,,,,,,,,,,,,,,,,,,,,c6wbavw0v5bxajsd2xz7qg1d5,S. Cetinja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490065311,374,1,2,56,46,bcuj94typp0ykv77ijp9wpsve,1,5.4,44.5,2022-12-10T12:43:12.744Z,2022-12-10T12:43:15Z,3939239057,212,26.1,3939239055,141,76.6,3939239053,140,19.1,3939239049,123,,3939239051,56,Back,3939239059,213,1.0,3939239063,287,,,,,c6wbavw0v5bxajsd2xz7qg1d5,S. Cetinja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490065515,375,1,2,56,53,bcuj94typp0ykv77ijp9wpsve,1,27.7,75.1,2022-12-10T12:43:19.928Z,2022-12-10T12:43:34Z,3939240107,212,20.8,3939240103,140,44.3,3939240105,141,91.7,3939240101,56,Back,3939240109,213,0.6,,,,,,,,,,3yx85beji7yke6s4su7f0tzh1,M. Fusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490065519,376,50,2,57,5,bcuj94typp0ykv77ijp9wpsve,1,96.4,72.6,2022-12-10T12:43:32.156Z,2022-12-10T12:43:35Z,3939240131,286,,3939240129,56,Center,3939240151,233,570,,,,,,,,,,,,,,,,7o8xh2r55xb1yiz5gjvnp0rmx,Taty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490065497,570,7,2,57,5,ca8pjvyb7hgttr1dalj2nguum,0,3.6,27.4,2022-12-10T12:43:32.157Z,2022-12-10T12:43:35Z,3939240143,233,376,3939240017,56,Back,3939240021,285,,,,,,,,,,,,,,,,,c5s6l4u9gjdv3ce5rc0we8sx6,I. Santi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490065523,377,61,2,57,6,bcuj94typp0ykv77ijp9wpsve,1,94.4,72.1,2022-12-10T12:43:32.684Z,2022-12-10T12:43:43Z,3939240149,56,Center,,,,,,,,,,,,,,,,,,,,,,7o8xh2r55xb1yiz5gjvnp0rmx,Taty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490065541,378,5,2,57,7,bcuj94typp0ykv77ijp9wpsve,0,101.2,71,2022-12-10T12:43:33.917Z,2022-12-10T13:02:15Z,3939240241,346,,3939240319,233,571,3939240239,56,Center,,,,,,,,,,,,,,,,7o8xh2r55xb1yiz5gjvnp0rmx,Taty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490065513,571,5,2,57,7,ca8pjvyb7hgttr1dalj2nguum,1,-1.2,29,2022-12-10T12:43:33.917Z,2022-12-10T12:43:38Z,3939240261,233,378,3939240093,56,Back,3939240095,346,,,,,,,,,,,,,,,,,c5s6l4u9gjdv3ce5rc0we8sx6,I. Santi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490065807,379,18,2,57,37,bcuj94typp0ykv77ijp9wpsve,1,0,0,2022-12-10T12:44:04.143Z,2022-12-10T12:44:04Z,3939241615,42,,3939241637,55,380,3939241617,44,Forward,3939241619,59,7,,,,,,,,,,,,,68vj95m8a7vmurirk0hr8lboq,A. Corelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490065809,380,19,2,57,37,bcuj94typp0ykv77ijp9wpsve,1,0,0,2022-12-10T12:44:04.144Z,2022-12-10T13:25:27Z,3939330213,293,0,3939241627,145,9,3939241631,44,Defender,3939241623,42,,3939241629,59,33,3939241633,55,379,3939330211,292,0,,,,dejb47luo9o523wl9fm9yncgl,D. Novellino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490065909,381,18,2,57,53,bcuj94typp0ykv77ijp9wpsve,1,0,0,2022-12-10T12:44:20.356Z,2022-12-10T12:44:20Z,3939242179,42,,3939242183,59,21,3939242201,55,382,3939242181,44,Midfielder,,,,,,,,,,,,,bkyl1g1z7xenlu0augv7717u1,V. Di Giammarino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490065911,382,19,2,57,53,bcuj94typp0ykv77ijp9wpsve,1,0,0,2022-12-10T12:44:20.357Z,2022-12-10T13:25:28Z,3939242191,145,11,3939242195,44,Midfielder,3939330247,293,0,3939242187,42,,3939242193,59,9,3939242197,55,381,3939330245,292,0,,,,33fdo0axm0x7s88xj3br3xt61,Verena Amorim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490066095,572,1,2,58,15,ca8pjvyb7hgttr1dalj2nguum,1,5.5,48.2,2022-12-10T12:44:42.127Z,2022-12-10T12:44:45Z,3939243243,213,6.0,3939243251,74,,3939243245,1,,3939243239,141,30.3,3939243233,124,,3939243235,56,Back,3939243237,140,49.6,3939243241,212,47.9,6clgafy8vlbq6qw2ofptwkwd1,F. Durante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490066113,573,1,2,58,19,ca8pjvyb7hgttr1dalj2nguum,1,49.1,26.2,2022-12-10T12:44:45.743Z,2022-12-10T12:44:49Z,3939243375,212,17.8,3939243369,141,3.8,3939243377,213,5.3,3939243363,140,57.8,3939243359,56,Right,,,,,,,,,,27rdlepga8wdw4xj949y5vh05,G. Karchouni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490066133,574,1,2,58,23,ca8pjvyb7hgttr1dalj2nguum,1,58.3,3.8,2022-12-10T12:44:49.744Z,2022-12-10T12:44:51Z,3939243509,213,0.5,3939243471,56,Right,3939243507,212,15.5,3939243505,141,15.6,3939243503,140,70.9,,,,,,,,,,56eun8e4lpn74l3fqhasn7fqi,M. Pandini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490066183,575,1,2,58,24,ca8pjvyb7hgttr1dalj2nguum,1,70.9,15.6,2022-12-10T12:44:51.295Z,2022-12-10T12:44:56Z,3939243791,140,70.9,3939243789,56,Right,3939243797,213,4.7,3939243793,141,2.8,3939243795,212,8.7,,,,,,,,,,94161is0x6f3s9kyrm2cxjf85,A. Nchout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490066191,576,61,2,58,30,ca8pjvyb7hgttr1dalj2nguum,0,85.3,11.1,2022-12-10T12:44:56.785Z,2022-12-10T12:45:16Z,3939243821,56,Right,,,,,,,,,,,,,,,,,,,,,,56eun8e4lpn74l3fqhasn7fqi,M. Pandini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490066201,383,43,2,58,30,bcuj94typp0ykv77ijp9wpsve,1,0,0,2022-12-10T12:44:57.643Z,2022-12-10T12:50:00Z,3939257147,144,5,3939243849,56,Back,3939243905,233,577,3939243851,346,0,,,,,,,,,,,,,4xlf56csffamnnw04mba3wpw4,A. Passeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490066391,384,4,2,58,31,bcuj94typp0ykv77ijp9wpsve,1,4.2,79.2,2022-12-10T12:44:58.143Z,2022-12-10T13:02:07Z,3939244993,152,,3939244995,265,,3939244997,285,,3939244989,13,,3939277117,233,577,3939244991,56,Back,,,,,,,4xlf56csffamnnw04mba3wpw4,A. Passeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490066205,577,4,2,58,31,ca8pjvyb7hgttr1dalj2nguum,0,95.8,20.8,2022-12-10T12:44:58.144Z,2022-12-10T13:02:07Z,3939244881,265,,3939244877,13,,3939243877,56,Right,3939277137,233,384,3939244883,286,,3939244879,152,,,,,,,,56eun8e4lpn74l3fqhasn7fqi,M. Pandini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490066401,385,1,2,58,59,bcuj94typp0ykv77ijp9wpsve,0,7.7,84.1,2022-12-10T12:45:25.965Z,2022-12-10T12:45:52Z,3939245063,5,,3939245065,157,,3939245067,152,,3939245079,212,65.3,3939245083,1,,3939245071,140,68.4,3939245073,141,63.3,3939245081,213,6.1,c6wbavw0v5bxajsd2xz7qg1d5,S. Cetinja,,3939245069,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,
2490066411,578,44,2,59,0,ca8pjvyb7hgttr1dalj2nguum,1,42.1,31.2,2022-12-10T12:45:27.217Z,2022-12-10T12:45:35Z,3939245183,285,,3939245179,233,386,3939245127,56,Back,,,,,,,,,,,,,,,,3izcnjpqeumq1mjfy1osc3qhh,S. van der Gragt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490066421,386,44,2,59,0,bcuj94typp0ykv77ijp9wpsve,0,57.9,68.8,2022-12-10T12:45:27.218Z,2022-12-10T12:45:29Z,3939245213,233,578,3939245171,56,Center,3939245173,286,,,,,,,,,,,,,,,,,33fdo0axm0x7s88xj3br3xt61,Verena Amorim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490066417,579,1,2,59,0,ca8pjvyb7hgttr1dalj2nguum,0,53.5,24,2022-12-10T12:45:27.409Z,2022-12-10T12:45:36Z,3939245163,140,65.7,3939245165,141,22.7,3939245159,3,,3939245167,212,12.8,3939245169,213,6.2,3939245161,56,Center,,,,,,,3izcnjpqeumq1mjfy1osc3qhh,S. van der Gragt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
