id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/8/value,qualifier/9/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/value,assist,qualifier/20/id,qualifier/20/qualifierId,qualifier/18/value
2544481989,15,1,1,0,37,3vo5mpj7catp66nrwwqiuhuup,0,69.9,24.8,2023-05-06T16:00:55.686Z,2023-05-07T00:02:29Z,4254969719,56,Center,4254969727,213,2.7,4254969721,140,53.3,4254969725,212,19.1,4256658899,178,,4254969723,141,36.3,,,,,,,6d7rip50yu2j7vyk76zokeehh,J. Correa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544482011,6,49,1,0,39,2tk2l9sgktwc9jhzqdd4mpdtb,1,45.1,68.7,2023-05-06T16:00:58.255Z,2023-05-07T00:02:37Z,,,,,,,,,,,,,,,,,,,,,,,,,97mmzzi3dwdos6jtj2m05w4ph,A. Belotti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544482025,7,3,1,0,39,2tk2l9sgktwc9jhzqdd4mpdtb,1,44.4,68,2023-05-06T16:00:58.289Z,2023-05-07T00:02:43Z,4255803257,464,,4254969873,233,17,4254969835,286,,4254969833,56,Back,4256659481,178,,,,,,,,,,,97mmzzi3dwdos6jtj2m05w4ph,A. Belotti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544482003,17,45,1,0,39,3vo5mpj7catp66nrwwqiuhuup,0,55.6,32,2023-05-06T16:00:58.289Z,2023-05-07T00:02:43Z,4254969881,233,7,4254969783,56,Center,4254969785,285,,,,,,,,,,,,,,,,,3ddsnnhxo0mem95lcph71ix1x,M. Brozović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544481991,16,43,1,0,40,3vo5mpj7catp66nrwwqiuhuup,1,0,0,2023-05-06T16:00:58.670Z,2023-05-06T19:02:45Z,4254969731,56,Center,4255801879,144,61,,,,,,,,,,,,,,,,,,,botfgp0oq4wqlwtcs9m90kded,H. Çalhanoğlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544482049,8,1,1,0,41,2tk2l9sgktwc9jhzqdd4mpdtb,1,46.2,68.6,2023-05-06T16:00:59.389Z,2023-05-07T00:02:47Z,4256659695,178,,4254969903,212,5.1,4254969905,213,2.7,4254969901,141,71.6,4254969899,140,41.8,4254969897,56,Back,,,,,,,97mmzzi3dwdos6jtj2m05w4ph,A. Belotti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544482105,9,1,1,0,42,2tk2l9sgktwc9jhzqdd4mpdtb,1,43,70.5,2023-05-06T16:01:01.042Z,2023-05-07T00:02:50Z,4256659805,178,,4254970159,140,48.6,4254970163,212,7.5,4254970165,213,5.6,4254970157,56,Back,4254970161,141,63.7,,,,,,,4cu8rbv55v6f6jiq50c4xatqs,E. Bove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544482111,10,61,1,0,46,2tk2l9sgktwc9jhzqdd4mpdtb,0,61,43.3,2023-05-06T16:01:04.963Z,2023-05-07T00:03:11Z,4256660519,178,,4254970171,56,Center,,,,,,,,,,,,,,,,,,,97mmzzi3dwdos6jtj2m05w4ph,A. Belotti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544482101,18,49,1,0,47,3vo5mpj7catp66nrwwqiuhuup,1,34.8,59,2023-05-06T16:01:05.562Z,2023-05-07T00:03:31Z,,,,,,,,,,,,,,,,,,,,,,,,,botfgp0oq4wqlwtcs9m90kded,H. Çalhanoğlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544482137,19,1,1,0,49,3vo5mpj7catp66nrwwqiuhuup,1,35.8,67.2,2023-05-06T16:01:07.735Z,2023-05-07T00:03:35Z,4254970301,213,1.9,4254970299,212,11.8,4254970293,56,Back,4254970295,140,32.6,4256662001,178,,4254970297,141,83.9,,,,,,,botfgp0oq4wqlwtcs9m90kded,H. Çalhanoğlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544482165,20,1,1,0,50,3vo5mpj7catp66nrwwqiuhuup,0,32.6,83.9,2023-05-06T16:01:09.103Z,2023-05-07T00:03:38Z,4254970423,212,46.3,4254970425,213,5.3,4254970421,141,26.7,4254970427,1,,4254970419,140,56.5,4254970415,155,,4256662095,178,,4254970417,56,Center,19856wqwrmzmvfw9thf0tzrv9,F. Dimarco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544482187,11,49,1,0,53,2tk2l9sgktwc9jhzqdd4mpdtb,1,41.4,78.7,2023-05-06T16:01:11.987Z,2023-05-07T00:03:43Z,,,,,,,,,,,,,,,,,,,,,,,,,9ka7y81b5kst146mhq7mom5ed,L. Spinazzola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544482253,12,1,1,0,57,2tk2l9sgktwc9jhzqdd4mpdtb,1,43.1,89.8,2023-05-06T16:01:16.106Z,2023-05-07T00:03:46Z,4256662483,178,,4254970867,213,4.5,4254970859,140,41.7,4254970863,141,81.1,4254970865,212,6.1,4254970857,56,Back,,,,,,,9ka7y81b5kst146mhq7mom5ed,L. Spinazzola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544482265,13,1,1,1,1,2tk2l9sgktwc9jhzqdd4mpdtb,1,39.7,83.3,2023-05-06T16:01:19.548Z,2023-05-07T00:03:48Z,4254970919,213,5.8,4254970911,56,Back,4256662585,178,,4254970913,140,45.1,4254970915,141,79.4,4254970917,212,6.3,,,,,,,c5a7z6vphv9tp9ddid5jnrnx1,N. Matić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544482317,14,1,1,1,2,2tk2l9sgktwc9jhzqdd4mpdtb,1,45.1,79.4,2023-05-06T16:01:20.373Z,2023-05-07T00:03:50Z,4254971179,141,84.0,4256662687,178,,4254971175,56,Back,4254971181,212,6.3,4254971183,213,2.6,4254971177,140,39.9,,,,,,,4cu8rbv55v6f6jiq50c4xatqs,E. Bove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544482337,15,1,1,1,7,2tk2l9sgktwc9jhzqdd4mpdtb,1,45.2,83.3,2023-05-06T16:01:25.537Z,2023-05-07T00:03:54Z,4254971289,213,1.9,4254971287,212,6.5,4254971281,56,Back,4256662887,178,,4254971283,140,43.0,4254971285,141,92.3,,,,,,,c5a7z6vphv9tp9ddid5jnrnx1,N. Matić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544482389,16,1,1,1,8,2tk2l9sgktwc9jhzqdd4mpdtb,1,42.2,92.4,2023-05-06T16:01:26.667Z,2023-05-07T00:03:59Z,4256663133,178,,4254971555,56,Back,4254971557,140,20.0,4254971563,213,3.8,4254971561,212,30.7,4254971559,141,63.1,,,,,,,9ka7y81b5kst146mhq7mom5ed,L. Spinazzola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544482399,17,1,1,1,12,2tk2l9sgktwc9jhzqdd4mpdtb,1,20.1,62,2023-05-06T16:01:30.579Z,2023-05-07T00:04:02Z,4254971617,56,Back,4254971621,141,45.4,4254971623,212,11.7,4254971625,213,5.0,4256663281,178,,4254971619,140,23.1,,,,,,,7gu0t0g8nej405k918fwsf8id,Rui Patrício,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544482435,18,1,1,1,14,2tk2l9sgktwc9jhzqdd4mpdtb,1,22.5,43.6,2023-05-06T16:01:32.573Z,2023-05-07T00:04:05Z,4254971787,213,2.8,4256663431,178,,4254971785,212,14.5,4254971783,141,51.2,4254971781,140,9.6,4254971779,56,Back,,,,,,,1ftejgsl4hho40cceqne1hcyd,B. Cristante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544482463,19,1,1,1,15,2tk2l9sgktwc9jhzqdd4mpdtb,1,10.3,53.8,2023-05-06T16:01:34.227Z,2023-05-07T00:04:07Z,4254971949,141,39.2,4256663549,178,,4254971947,140,47.2,4254971951,212,40.0,4254971953,213,6.0,4254971943,157,,4254971945,56,Back,4254971955,1,,7gu0t0g8nej405k918fwsf8id,Rui Patrício,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544815171,911,67,1,1,18,2tk2l9sgktwc9jhzqdd4mpdtb,1,49,39.9,2023-05-06T16:01:37.148Z,2023-05-07T01:35:39Z,4256779871,233,932,,,,,,,,,,,,,,,,,,,,,,97mmzzi3dwdos6jtj2m05w4ph,A. Belotti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544815163,932,67,1,1,18,3vo5mpj7catp66nrwwqiuhuup,0,51,60.1,2023-05-06T16:01:37.149Z,2023-05-07T00:36:21Z,4256779883,233,911,,,,,,,,,,,,,,,,,,,,,,ujb2hkujcnwnyrbsgk3ilmtx,F. Acerbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544482519,20,1,1,1,18,2tk2l9sgktwc9jhzqdd4mpdtb,1,47.7,39.2,2023-05-06T16:01:37.151Z,2023-05-07T01:35:40Z,4254972231,141,29.9,4254972233,212,6.3,4254972235,213,4.8,4254972227,56,Back,4256663917,178,,4254972229,140,48.0,,,,,,,97mmzzi3dwdos6jtj2m05w4ph,A. Belotti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544482551,21,1,1,1,23,2tk2l9sgktwc9jhzqdd4mpdtb,1,67.9,16.2,2023-05-06T16:01:42.108Z,2023-05-07T00:04:22Z,4254972407,212,10.4,4254972401,56,Right,4256664295,178,,4254972405,141,8.8,4254972403,140,76.6,4254972409,213,5.8,,,,,,,57bin6he6kbdo2bs4i78z2k0l,L. Pellegrini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544482589,22,1,1,1,27,2tk2l9sgktwc9jhzqdd4mpdtb,1,86.8,19.4,2023-05-06T16:01:45.590Z,2023-05-07T00:04:30Z,4254973161,210,13,4254972599,213,2.0,4254972593,140,80.9,4256664511,178,,4254972595,141,37.3,4254972591,56,Center,4254972597,212,13.7,,,,du4ciqofpkn3nei5q3huwlnje,N. Zalewski,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544482609,24,13,1,1,27,2tk2l9sgktwc9jhzqdd4mpdtb,1,81.3,36.3,2023-05-06T16:01:46.309Z,2023-05-07T00:04:30Z,4254973191,103,15.3,4254973195,215,,4254973181,29,,4254973197,328,,4254973189,102,42.7,4254973179,84,,4254973199,230,98.1,4254972681,22,,57bin6he6kbdo2bs4i78z2k0l,L. Pellegrini,,4254972685,18,4256664733,178,4254972687,56,Center,4254973183,55,22,4254972857,20,4254973201,231,47.1,,,,,,,,,,,,,,,,,,,,,,,
2544482577,21,5,1,1,28,3vo5mpj7catp66nrwwqiuhuup,1,-0.9,58.6,2023-05-06T16:01:47.149Z,2023-05-07T00:04:35Z,4254972705,233,23,4254972539,346,,4254972537,56,Back,,,,,,,,,,,,,,,,3ddsnnhxo0mem95lcph71ix1x,M. Brozović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544482601,23,5,1,1,28,2tk2l9sgktwc9jhzqdd4mpdtb,0,100.9,41.4,2023-05-06T16:01:47.149Z,2023-05-07T00:04:34Z,4254972641,346,,4254972745,233,21,4254972639,56,Center,,,,,,,,,,,,,,,,57bin6he6kbdo2bs4i78z2k0l,L. Pellegrini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544482819,22,1,1,1,42,3vo5mpj7catp66nrwwqiuhuup,1,3.6,40.9,2023-05-06T16:02:00.631Z,2023-05-07T00:04:39Z,4254973729,140,11.7,4254974447,189,,4254973739,237,,4254973727,56,Back,4254973735,213,5.5,4254973733,212,12.0,4254973731,141,28.5,4254973725,124,,8kttsnok9bbh7kpy3zz3j2xg5,A. Onana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544482843,23,1,1,1,43,3vo5mpj7catp66nrwwqiuhuup,1,11.7,28.5,2023-05-06T16:02:01.381Z,2023-05-07T00:04:40Z,4254976195,189,,4254973849,212,14.6,4256665309,178,,4254973847,141,19.1,4254973845,140,24.2,4254973843,56,Back,4254973851,213,5.8,,,,ujb2hkujcnwnyrbsgk3ilmtx,F. Acerbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544482863,24,1,1,1,45,3vo5mpj7catp66nrwwqiuhuup,1,23.7,25,2023-05-06T16:02:04.026Z,2023-05-07T00:04:49Z,4256665821,178,,4254973963,196,,4254973971,212,49.0,4254973975,1,,4254973967,140,13.6,4254973965,56,Back,4254973961,155,,4254973969,141,95.4,asyzhp3qu95vmzdbau6nmoic5,M. Darmian,,4254973973,213,,,,,,,,,,,,,,1.8,,,,,,,,,,,,,,,,,,,,,,
