id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/8/value,qualifier/9/value,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/15/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2511832405,219,3,1,26,17,p2dsrpus5eckpz2h16svaour,1,67.4,77.1,2023-02-25T11:58:50.746Z,2023-02-25T11:58:52Z,4053945365,233,246,4053945363,286,,4053945361,56,Center,,,,,,,,,,,,,,,,1kmq43pxjjjacnrmcsw2dka1h,A. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511832403,246,45,1,26,17,ca8pjvyb7hgttr1dalj2nguum,0,32.6,22.9,2023-02-25T11:58:50.746Z,2023-02-25T11:58:55Z,4053945355,56,Back,4053945357,285,,4053945373,233,219,,,,,,,,,,,,,,,,c5s6l4u9gjdv3ce5rc0we8sx6,I. Santi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511832421,220,1,1,26,18,p2dsrpus5eckpz2h16svaour,1,63.4,69.8,2023-02-25T11:58:51.801Z,2023-02-25T11:58:57Z,4053945455,141,49.5,4053945459,213,5.0,4053945457,212,14.5,4053945451,56,Center,4053945453,140,67.7,,,,,,,,,,1kmq43pxjjjacnrmcsw2dka1h,A. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511832433,221,1,1,26,23,p2dsrpus5eckpz2h16svaour,1,68.8,47.6,2023-02-25T11:58:57.129Z,2023-02-25T11:59:00Z,4053945515,213,2.0,4053945509,140,65.1,4053945507,56,Center,4053945513,212,8.4,4053945511,141,58.6,,,,,,,,,,ccy7sflcnyiaf9c9j4c9p92ax,A. Zamanian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511832439,222,1,1,26,26,p2dsrpus5eckpz2h16svaour,1,65,58.5,2023-02-25T11:59:00.233Z,2023-02-25T11:59:04Z,4053945565,213,4.4,4053945559,140,59.0,4053945557,56,Center,4053945561,141,27.8,4053945563,212,21.8,,,,,,,,,,4zr1u1gdqagr6e53pnyruywut,Vero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511832441,223,1,1,26,31,p2dsrpus5eckpz2h16svaour,1,57.8,26.5,2023-02-25T11:59:04.506Z,2023-02-25T11:59:16Z,4053945585,212,16.0,4053945587,213,5.6,4053945579,56,Right,4053945581,140,69.9,4053945583,141,12.2,,,,,,,,,,72a3aetghls98os7onhc60vdh,A. Tortelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511832443,224,1,1,26,32,p2dsrpus5eckpz2h16svaour,1,72.6,11.9,2023-02-25T11:59:06.025Z,2023-02-25T11:59:07Z,4053945623,140,65.4,4053945621,56,Center,4053945625,141,21.5,4053945627,212,10.0,4053945629,213,2.4,,,,,,,,,,cosxbigh37xkponybzlgrg0dl,M. Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511832445,225,1,1,26,33,p2dsrpus5eckpz2h16svaour,0,65.4,21.5,2023-02-25T11:59:07.017Z,2023-02-25T11:59:08Z,4053945643,140,89.1,4053945641,56,Right,4053945647,212,25.0,4053945649,213,6.2,4053945645,141,17.3,,,,,,,,,,1rsv7xi31ffxqpjeaw76t1n8p,F. Cafferata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511832451,247,49,1,26,36,ca8pjvyb7hgttr1dalj2nguum,1,3.2,85.7,2023-02-25T11:59:09.611Z,2023-02-25T11:59:09Z,,,,,,,,,,,,,,,,,,,,,,,,,72rc6zija9e9d4ggx884dq7dh,B. Merlo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511832457,248,1,1,26,36,ca8pjvyb7hgttr1dalj2nguum,0,3.8,91.3,2023-02-25T11:59:10.314Z,2023-02-25T11:59:19Z,4053945695,157,,4053945697,56,Back,4053945699,140,6.7,4053945707,1,,4053945705,213,1.2,4053945703,212,7.6,4053945701,141,100.0,,,,72rc6zija9e9d4ggx884dq7dh,B. Merlo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511832469,226,5,1,26,38,p2dsrpus5eckpz2h16svaour,1,94,-1.5,2023-02-25T11:59:11.786Z,2023-02-25T11:59:16Z,4053945761,347,,4053945759,56,Right,4053945775,233,249,,,,,,,,,,,,,,,,1rsv7xi31ffxqpjeaw76t1n8p,F. Cafferata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511832463,249,5,1,26,38,ca8pjvyb7hgttr1dalj2nguum,0,6,101.5,2023-02-25T11:59:11.786Z,2023-02-25T12:18:45Z,4053945735,347,,4053945733,56,Back,4053945781,233,226,,,,,,,,,,,,,,,,72rc6zija9e9d4ggx884dq7dh,B. Merlo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511832519,227,1,1,26,49,p2dsrpus5eckpz2h16svaour,1,92.4,0,2023-02-25T11:59:22.554Z,2023-02-25T11:59:25Z,4053945977,140,84.7,4053945979,141,13.8,4053945975,56,Right,4053945983,213,2.2,4053945981,212,13.4,4053945973,107,,,,,,,,1rsv7xi31ffxqpjeaw76t1n8p,F. Cafferata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511832527,228,1,1,26,51,p2dsrpus5eckpz2h16svaour,1,83.6,7.8,2023-02-25T11:59:25.417Z,2023-02-25T11:59:27Z,4053946021,213,6.0,4053946019,212,12.4,4053946013,56,Right,4053946015,140,95.0,4053946017,141,2.9,,,,,,,,,,1kmq43pxjjjacnrmcsw2dka1h,A. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511832539,229,1,1,26,53,p2dsrpus5eckpz2h16svaour,1,95.1,2.9,2023-02-25T11:59:27.065Z,2023-02-25T11:59:31Z,4053946065,56,Center,4053946067,140,92.9,4053946073,212,37.3,4053946071,141,57.6,4053946077,1,,4053946075,213,1.6,4053946063,155,,4053946061,2,,1rsv7xi31ffxqpjeaw76t1n8p,F. Cafferata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511832543,230,44,1,26,57,p2dsrpus5eckpz2h16svaour,1,93.1,56.7,2023-02-25T11:59:30.950Z,2023-02-25T11:59:32Z,4053946099,286,,4053946117,233,250,4053946097,56,Center,,,,,,,,,,,,,,,,e6yhuu5eu6qpk7gybytdtxqdx,M. Mijatović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511832537,250,44,1,26,57,ca8pjvyb7hgttr1dalj2nguum,0,6.9,43.3,2023-02-25T11:59:30.951Z,2023-02-25T11:59:32Z,4053946121,233,230,4053946059,285,,4053946057,56,Back,,,,,,,,,,,,,,,,bqf3am2yut3ymts5kgvsrku7d,B. Fördős,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511832547,231,61,1,26,58,p2dsrpus5eckpz2h16svaour,0,92.8,58,2023-02-25T11:59:31.674Z,2023-02-25T11:59:32Z,4053946115,56,Center,,,,,,,,,,,,,,,,,,,,,,e6yhuu5eu6qpk7gybytdtxqdx,M. Mijatović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511832555,251,49,1,27,0,ca8pjvyb7hgttr1dalj2nguum,1,12.1,10,2023-02-25T11:59:33.528Z,2023-02-25T11:59:33Z,,,,,,,,,,,,,,,,,,,,,,,,,7q0ltszzjzk7nlvvxjbagmggl,F. Thøgersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511832579,252,1,1,27,0,ca8pjvyb7hgttr1dalj2nguum,1,12.1,10,2023-02-25T11:59:33.872Z,2023-02-25T11:59:35Z,4053946255,56,Back,4053946257,140,33.8,4053946259,141,21.6,4053946261,212,24.1,4053946263,213,0.3,,,,,,,,,,7q0ltszzjzk7nlvvxjbagmggl,F. Thøgersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511832581,253,1,1,27,2,ca8pjvyb7hgttr1dalj2nguum,1,33.8,21.6,2023-02-25T11:59:35.669Z,2023-02-25T11:59:36Z,4053946279,213,2.0,4053946271,56,Back,4053946273,140,29.6,4053946277,212,9.6,4053946275,141,34.2,,,,,,,,,,56eun8e4lpn74l3fqhasn7fqi,M. Pandini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511832599,254,1,1,27,3,ca8pjvyb7hgttr1dalj2nguum,0,29.6,34.2,2023-02-25T11:59:36.809Z,2023-02-25T11:59:38Z,4053946349,213,0.0,4053946347,212,15.4,4053946345,141,35.2,4053946341,56,Back,4053946343,140,44.3,,,,,,,,,,2eg5q67ivbjr99ltdrvez9zbo,M. Mihashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511832587,232,61,1,27,3,p2dsrpus5eckpz2h16svaour,1,65,64.9,2023-02-25T11:59:37.227Z,2023-02-25T11:59:37Z,4053946305,56,Center,,,,,,,,,,,,,,,,,,,,,,adixpvw9dh994g3pcxqp4aimt,L. Tucceri Cimini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511832603,233,49,1,27,5,p2dsrpus5eckpz2h16svaour,1,59.5,66.3,2023-02-25T11:59:39.386Z,2023-02-25T11:59:39Z,,,,,,,,,,,,,,,,,,,,,,,,,ccy7sflcnyiaf9c9j4c9p92ax,A. Zamanian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511832623,234,1,1,27,6,p2dsrpus5eckpz2h16svaour,1,59.5,66.3,2023-02-25T11:59:39.561Z,2023-02-25T11:59:44Z,4053946447,212,2.7,4053946445,141,66.6,4053946441,56,Center,4053946443,140,62.1,4053946449,213,0.1,,,,,,,,,,ccy7sflcnyiaf9c9j4c9p92ax,A. Zamanian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511832639,235,1,1,27,10,p2dsrpus5eckpz2h16svaour,1,65.1,45.3,2023-02-25T11:59:44.282Z,2023-02-25T11:59:47Z,4053946515,56,Left,4053946517,140,82.9,4053946521,212,30.0,4053946523,213,0.9,4053946519,141,79.8,4053946513,155,,,,,,,,1kmq43pxjjjacnrmcsw2dka1h,A. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511832649,236,1,1,27,14,p2dsrpus5eckpz2h16svaour,1,88.4,74.7,2023-02-25T11:59:47.593Z,2023-02-25T11:59:49Z,4053946565,140,79.9,4053946573,212,9.4,4053946569,141,70.5,4053946577,213,3.5,4053946563,56,Center,,,,,,,,,,4zr1u1gdqagr6e53pnyruywut,Vero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511832659,237,1,1,27,16,p2dsrpus5eckpz2h16svaour,0,79.4,67.8,2023-02-25T11:59:49.786Z,2023-02-25T11:59:52Z,4053946629,213,5.0,4053946621,56,Center,4053946623,140,85.8,4053946619,155,,4053946627,212,22.3,4053946625,141,36.6,,,,,,,e6yhuu5eu6qpk7gybytdtxqdx,M. Mijatović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511832667,255,44,1,27,18,ca8pjvyb7hgttr1dalj2nguum,1,11.2,59.3,2023-02-25T11:59:51.993Z,2023-02-25T11:59:53Z,4053946653,56,Back,4053946665,233,238,4053946655,285,,,,,,,,,,,,,,,,,72rc6zija9e9d4ggx884dq7dh,B. Merlo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511832661,238,44,1,27,18,p2dsrpus5eckpz2h16svaour,0,88.8,40.7,2023-02-25T11:59:51.994Z,2023-02-25T11:59:53Z,4053946635,56,Center,4053946637,286,,4053946677,233,255,,,,,,,,,,,,,,,,cosxbigh37xkponybzlgrg0dl,M. Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511832675,256,12,1,27,19,ca8pjvyb7hgttr1dalj2nguum,1,8.3,56.3,2023-02-25T11:59:52.963Z,2023-02-25T11:59:55Z,4053946693,140,20.6,4053946691,56,Back,4053946695,141,55.5,4053946699,213,6.2,4053946697,212,12.9,,,,,,,,,,72rc6zija9e9d4ggx884dq7dh,B. Merlo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511832677,257,61,1,27,21,ca8pjvyb7hgttr1dalj2nguum,1,20.6,55.5,2023-02-25T11:59:54.885Z,2023-02-25T11:59:55Z,4053946701,56,Back,,,,,,,,,,,,,,,,,,,,,,56eun8e4lpn74l3fqhasn7fqi,M. Pandini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511832687,258,1,1,27,22,ca8pjvyb7hgttr1dalj2nguum,1,18.9,51.5,2023-02-25T11:59:56.025Z,2023-02-25T11:59:56Z,4053946745,140,38.6,4053946747,141,61.5,4053946741,157,,4053946743,56,Back,4053946749,212,21.8,4053946751,213,0.3,4053946753,1,,,,,c5s6l4u9gjdv3ce5rc0we8sx6,I. Santi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511832693,259,1,1,27,23,ca8pjvyb7hgttr1dalj2nguum,1,38.6,61.5,2023-02-25T11:59:56.743Z,2023-02-25T11:59:59Z,4053946779,213,5.3,4053946773,140,45.8,4053946771,56,Back,4053946775,141,43.6,4053946777,212,14.3,,,,,,,,,,30mwaentr99qb99ce6y9o1p0p,T. Chawinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511832697,260,49,1,27,25,ca8pjvyb7hgttr1dalj2nguum,1,45.8,43.6,2023-02-25T11:59:59.009Z,2023-02-25T11:59:59Z,,,,,,,,,,,,,,,,,,,,,,,,,3myrbf50fefc98vkxh3ggw82x,E. Polli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511832735,261,1,1,27,25,ca8pjvyb7hgttr1dalj2nguum,1,45.8,43.6,2023-02-25T11:59:59.180Z,2023-02-25T12:01:26Z,4053946919,140,57.5,4053948659,210,16,4053946923,141,64.6,4053946917,56,Center,4053948663,22,,4053946925,212,18.8,4053946927,213,0.9,,,,3myrbf50fefc98vkxh3ggw82x,E. Polli,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
2511832739,262,16,1,27,33,ca8pjvyb7hgttr1dalj2nguum,1,92.5,46,2023-02-25T12:00:07.132Z,2023-02-25T12:01:26Z,4053946943,22,,4053948697,103,4.4,4053946947,56,Center,4053948703,230,95.1,4053948699,214,,4053948707,300,,4053948695,102,48.4,4053948701,215,,30mwaentr99qb99ce6y9o1p0p,T. Chawinga,4053948687,78,4053946945,17,4053947881,375,,,,27:33.199,4053947877,374,2023-02-25 12:00:06.632,4053947873,20,,4053948705,231,4053948691,55,4053948689,29,,,,46.8,,,,,,261,,,
2511833023,239,1,1,28,27,p2dsrpus5eckpz2h16svaour,1,50.1,50.2,2023-02-25T12:01:01.305Z,2023-02-25T12:01:06Z,4053948141,141,36.6,4053948149,279,G,4053948133,56,Back,4053948239,189,,4053948137,140,38.8,4053948147,213,3.8,4053948145,212,15.0,,,,4zr1u1gdqagr6e53pnyruywut,Vero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511833025,240,1,1,28,29,p2dsrpus5eckpz2h16svaour,0,38.8,36.6,2023-02-25T12:01:03.385Z,2023-02-25T12:01:04Z,4053948165,212,26.7,4053948167,213,4.9,4053948159,56,Back,4053948161,140,43.6,4053948163,141,0.0,,,,,,,,,,1kmq43pxjjjacnrmcsw2dka1h,A. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511833027,241,5,1,28,30,p2dsrpus5eckpz2h16svaour,0,45.2,-2,2023-02-25T12:01:03.433Z,2023-02-25T12:18:45Z,4053996865,233,428,4053948171,347,,4053948169,56,Back,,,,,,,,,,,,,,,,1kmq43pxjjjacnrmcsw2dka1h,A. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511843097,428,5,1,28,30,ca8pjvyb7hgttr1dalj2nguum,1,54.8,102,2023-02-25T12:01:03.433Z,2023-02-25T12:18:22Z,4053996841,56,Left,4053996855,233,241,4053996843,347,,,,,,,,,,,,,,,,,56eun8e4lpn74l3fqhasn7fqi,M. Pandini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511843171,429,1,1,28,31,ca8pjvyb7hgttr1dalj2nguum,1,53.3,100,2023-02-25T12:01:04.433Z,2023-02-25T13:27:30Z,4053997133,107,,4053997143,213,4.3,4053997139,141,90.5,4053997141,212,8.4,4053997137,140,50.2,4053997135,56,Left,,,,,,,c5s6l4u9gjdv3ce5rc0we8sx6,I. Santi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511833171,263,4,1,28,47,ca8pjvyb7hgttr1dalj2nguum,1,44.2,80.2,2023-02-25T12:01:21.368Z,2023-02-25T12:10:07Z,4053948879,13,,4053948887,286,,4053948885,265,,4053972045,233,242,4053948883,152,,4053948881,56,Back,,,,,,,72rc6zija9e9d4ggx884dq7dh,B. Merlo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511833115,242,4,1,28,47,p2dsrpus5eckpz2h16svaour,0,55.8,19.8,2023-02-25T12:01:21.369Z,2023-02-25T12:10:07Z,4053948581,152,,4053948583,265,,4053948577,13,,4053948585,285,,4053972071,233,263,4053948579,56,Right,,,,,,,cosxbigh37xkponybzlgrg0dl,M. Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511833181,264,1,1,28,59,ca8pjvyb7hgttr1dalj2nguum,1,42.9,72.7,2023-02-25T12:01:33.429Z,2023-02-25T12:01:34Z,4053948955,213,6.2,4053948943,5,,4053948947,56,Center,4053948951,141,69.6,4053948949,140,67.7,4053948945,152,,4053948953,212,26.1,,,,3d6o80x3c0kq6t2dvxzqrt8t1,L. Alborghetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511833195,265,1,1,29,1,ca8pjvyb7hgttr1dalj2nguum,1,70.8,69.3,2023-02-25T12:01:34.445Z,2023-02-25T12:01:36Z,4053949021,56,Center,4053949023,140,72.8,4053949027,212,15.0,4053949029,213,4.9,4053949025,141,47.5,,,,,,,,,,c5s6l4u9gjdv3ce5rc0we8sx6,I. Santi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511833199,266,50,1,29,2,ca8pjvyb7hgttr1dalj2nguum,1,71.6,51.7,2023-02-25T12:01:36.413Z,2023-02-25T12:01:38Z,4053949047,286,,4053949045,56,Center,4053949099,233,243,,,,,,,,,,,,,,,,3myrbf50fefc98vkxh3ggw82x,E. Polli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511833207,243,7,1,29,2,p2dsrpus5eckpz2h16svaour,1,28.4,48.3,2023-02-25T12:01:36.414Z,2023-02-25T12:01:47Z,4053949093,233,266,4053949081,56,Back,4053949083,285,,,,,,,,,,,,,,,,,e6yhuu5eu6qpk7gybytdtxqdx,M. Mijatović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511833209,244,49,1,29,4,p2dsrpus5eckpz2h16svaour,1,32.3,39,2023-02-25T12:01:37.593Z,2023-02-25T12:01:49Z,,,,,,,,,,,,,,,,,,,,,,,,,e6yhuu5eu6qpk7gybytdtxqdx,M. Mijatović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511833255,245,4,1,29,9,p2dsrpus5eckpz2h16svaour,1,50.4,50.2,2023-02-25T12:01:42.761Z,2023-02-25T12:01:47Z,4053949313,286,,4053949311,152,,4053949457,233,267,4053949309,56,Center,4053949305,13,,4053949307,295,,,,,,,,e6yhuu5eu6qpk7gybytdtxqdx,M. Mijatović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511833275,267,4,1,29,9,ca8pjvyb7hgttr1dalj2nguum,0,49.6,49.8,2023-02-25T12:01:42.762Z,2023-02-25T12:01:48Z,4053949461,233,245,4053949385,295,,4053949387,56,Back,4053949383,13,,4053949391,285,,4053949389,152,,,,,,,,3myrbf50fefc98vkxh3ggw82x,E. Polli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511833371,246,1,1,29,18,p2dsrpus5eckpz2h16svaour,1,54.5,48.1,2023-02-25T12:01:52.072Z,2023-02-25T12:01:58Z,4053949847,213,1.8,4053949845,212,13.4,4053949837,152,,4053949835,5,,4053949839,56,Center,4053949843,141,67.4,4053949841,140,52.0,,,,1kmq43pxjjjacnrmcsw2dka1h,A. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511833397,247,1,1,29,25,p2dsrpus5eckpz2h16svaour,0,59,88.4,2023-02-25T12:01:58.698Z,2023-02-25T12:02:02Z,4053949953,213,5.6,4053949945,56,Center,4053949947,140,93.5,4053949951,212,45.2,4053949949,141,48.6,4053949943,155,,4053949955,1,,,,,dwmb9deiywwddo0bbnrgw2x91,L. Agard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511833409,268,52,1,29,29,ca8pjvyb7hgttr1dalj2nguum,1,11.1,48.1,2023-02-25T12:02:02.840Z,2023-02-25T12:02:02Z,,,,,,,,,,,,,,,,,,,,,,,,,bohrvdzf1oep0vhdmiz1rj2z9,A. Piazza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511833471,269,1,1,29,31,ca8pjvyb7hgttr1dalj2nguum,1,15,53.6,2023-02-25T12:02:05.090Z,2023-02-25T12:02:10Z,4053950245,213,1.0,4053950235,123,,4053950243,212,11.8,4053950237,56,Back,4053950239,140,21.1,4053950241,141,68.2,,,,,,,bohrvdzf1oep0vhdmiz1rj2z9,A. Piazza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511833493,270,1,1,29,36,ca8pjvyb7hgttr1dalj2nguum,1,30.8,78.5,2023-02-25T12:02:09.995Z,2023-02-25T12:02:12Z,4053950347,141,91.5,4053950351,213,0.5,4053950349,212,19.5,4053950345,140,47.4,4053950341,56,Back,,,,,,,,,,72rc6zija9e9d4ggx884dq7dh,B. Merlo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511833513,271,1,1,29,38,ca8pjvyb7hgttr1dalj2nguum,1,48.5,93,2023-02-25T12:02:12.322Z,2023-02-25T12:02:13Z,4053950441,212,15.8,4053950435,56,Back,4053950437,140,33.7,4053950443,213,3.3,4053950439,141,88.9,,,,,,,,,,30mwaentr99qb99ce6y9o1p0p,T. Chawinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511833547,272,1,1,29,40,ca8pjvyb7hgttr1dalj2nguum,1,44,90.5,2023-02-25T12:02:13.744Z,2023-02-25T12:02:17Z,4053950573,56,Left,4053950581,213,0.1,4053950577,141,93.0,4053950579,212,14.6,4053950575,140,57.8,,,,,,,,,,72rc6zija9e9d4ggx884dq7dh,B. Merlo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511833581,273,1,1,29,43,ca8pjvyb7hgttr1dalj2nguum,1,68.7,85,2023-02-25T12:02:17.213Z,2023-02-25T12:02:21Z,4053950727,56,Center,4053950735,213,5.4,4053950729,140,73.1,4053950733,212,7.1,4053950731,141,77.0,,,,,,,,,,30mwaentr99qb99ce6y9o1p0p,T. Chawinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511833595,274,1,1,29,47,ca8pjvyb7hgttr1dalj2nguum,1,71,69.3,2023-02-25T12:02:21.243Z,2023-02-25T12:02:23Z,4053950785,140,73.4,4053950787,141,43.1,4053950789,212,18.0,4053950791,213,4.9,4053950783,56,Center,,,,,,,,,,56eun8e4lpn74l3fqhasn7fqi,M. Pandini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511833641,275,1,1,29,49,ca8pjvyb7hgttr1dalj2nguum,1,74.8,37.9,2023-02-25T12:02:23.321Z,2023-02-25T12:02:27Z,4053950997,213,4.8,4053950995,212,22.9,4053950993,141,4.4,4053950989,56,Right,4053950991,140,77.2,,,,,,,,,,3myrbf50fefc98vkxh3ggw82x,E. Polli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511833691,276,1,1,29,53,ca8pjvyb7hgttr1dalj2nguum,0,77.3,3.8,2023-02-25T12:02:27.413Z,2023-02-25T12:02:31Z,4053951235,212,47.1,4053951227,155,,4053951225,2,,4053951237,213,1.0,4053951229,56,Center,4053951239,1,,4053951231,140,100.0,4053951233,141,63.0,bqf3am2yut3ymts5kgvsrku7d,B. Fördős,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511833683,248,5,1,29,57,p2dsrpus5eckpz2h16svaour,1,-0.6,37.4,2023-02-25T12:02:30.792Z,2023-02-25T12:02:32Z,4053951193,346,,4053951191,56,Back,4053951337,233,277,,,,,,,,,,,,,,,,1rsv7xi31ffxqpjeaw76t1n8p,F. Cafferata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511833697,277,5,1,29,57,ca8pjvyb7hgttr1dalj2nguum,0,100.6,62.6,2023-02-25T12:02:30.792Z,2023-02-25T12:18:45Z,4053951267,346,,4053951265,56,Center,4053951341,233,248,,,,,,,,,,,,,,,,bqf3am2yut3ymts5kgvsrku7d,B. Fördős,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511833839,249,1,1,30,10,p2dsrpus5eckpz2h16svaour,1,4.5,38.1,2023-02-25T12:02:43.576Z,2023-02-25T12:02:47Z,4053951831,212,7.9,4053951823,124,,4053951851,189,,4053951833,213,1.4,4053951829,141,49.5,4053951827,140,5.9,4053951825,56,Back,4053951837,237,,72a3aetghls98os7onhc60vdh,A. Tortelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511833935,250,1,1,30,23,p2dsrpus5eckpz2h16svaour,1,15.1,57.3,2023-02-25T12:02:57.257Z,2023-02-25T12:03:00Z,4053952323,141,62.4,4053952319,56,Back,4053952321,140,39.4,4053952327,213,0.1,4053952325,212,25.7,4053952317,155,,,,,,,,18ufr5nlyfnnzzbzmqo9ynis5,K. Schroffenegger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511833963,251,1,1,30,27,p2dsrpus5eckpz2h16svaour,1,35.7,62,2023-02-25T12:03:00.600Z,2023-02-25T12:03:03Z,4053952425,213,0.5,4053952421,141,70.2,4053952423,212,11.0,4053952415,3,,4053952417,56,Back,4053952419,140,44.7,,,,,,,1kmq43pxjjjacnrmcsw2dka1h,A. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
