id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,assist,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,keyPass,qualifier/9/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value
2452514091,168,7,1,18,28,p2dsrpus5eckpz2h16svaour,0,21.4,94.4,2022-08-28T15:49:42.672Z,2022-08-28T15:49:43Z,3740367749,285,,3740367765,233,143,3740367747,56,Back,,,,,,,,,,,,,,,,e4i408ibyt4r0n7znz46qllka,J. Jackmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452514169,144,1,1,18,33,acpt3r9i7hburdteruzc31u96,1,68.8,23.1,2022-08-28T15:49:48.095Z,2022-08-28T15:49:49Z,3740368165,212,24.6,3740368163,141,54.8,3740368161,140,57.5,3740368167,213,2.1,3740368159,56,Center,,,,,,,,,,3f3c49bl4331k4nrrhvq6fu8l,K. Dubcová,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452514181,145,1,1,18,35,acpt3r9i7hburdteruzc31u96,1,57.5,54.8,2022-08-28T15:49:49.774Z,2022-08-28T15:49:51Z,3740368215,140,63.7,3740368213,56,Left,3740368221,213,1.3,3740368219,212,20.8,3740368217,141,83.8,,,,,,,,,,ad6p2jcex4poforoc5a2m42qd,A. Guagni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452514245,146,1,1,18,36,acpt3r9i7hburdteruzc31u96,1,63.7,83.8,2022-08-28T15:49:51.359Z,2022-08-28T15:49:55Z,3740368575,212,11.0,3740368573,141,92.0,3740368571,140,72.7,3740368577,213,0.5,3740368569,56,Left,,,,,,,,,,5zfwazpzlcnm9r7621wefv8ph,L. Fusetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452514287,147,1,1,18,40,acpt3r9i7hburdteruzc31u96,1,72.5,77.2,2022-08-28T15:49:54.831Z,2022-08-28T15:50:05Z,3740368805,213,5.9,3740369285,210,15,3740368801,141,67.8,3740368797,56,Center,3740368799,140,87.3,3740368803,212,16.8,3740369287,154,,,,,8qywmb7vw14hygvzliislo1xx,V. Bergamaschi,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
2452514291,148,15,1,18,44,acpt3r9i7hburdteruzc31u96,1,94.5,67,2022-08-28T15:49:58.783Z,2022-08-28T15:50:06Z,3740369321,147,53.8,3740369305,78,,3740369311,55,147,3740368831,56,Center,3740369005,72,,3740369405,233,170,3740369315,102,48.4,3740368829,65,,yobsx8qzjrdt67z3vbzygd79,K. Asllani,3740369319,146,99.3,,3740369317,103,3740368827,22,,3740369309,154,,3740369307,29,,,,,,,,,3.8,,,,,,,,,
2452514333,170,10,1,18,44,p2dsrpus5eckpz2h16svaour,1,1.4,47.6,2022-08-28T15:49:58.883Z,2022-08-28T15:55:47Z,3740369037,182,,3740369039,56,Back,3740369107,233,148,3740369033,177,,3740369275,179,,,,,,,,,,,18ufr5nlyfnnzzbzmqo9ynis5,K. Schroffenegger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452514329,169,52,1,18,46,p2dsrpus5eckpz2h16svaour,1,1.7,49,2022-08-28T15:50:00.787Z,2022-08-28T15:50:01Z,,,,,,,,,,,,,,,,,,,,,,,,,18ufr5nlyfnnzzbzmqo9ynis5,K. Schroffenegger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452514679,171,80,1,19,14,p2dsrpus5eckpz2h16svaour,0,15,53.6,2022-08-28T15:50:28.971Z,2022-08-28T15:50:29Z,,,,,,,,,,,,,,,,,,,,,,,,,18ufr5nlyfnnzzbzmqo9ynis5,K. Schroffenegger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452514731,172,1,1,19,16,p2dsrpus5eckpz2h16svaour,0,31.3,66,2022-08-28T15:50:31.131Z,2022-08-28T15:50:37Z,3740371353,140,68.3,3740371359,213,0.0,3740371357,212,38.9,3740371349,198,,3740371347,157,,3740371355,141,68.2,3740371361,1,,3740371351,56,Center,18ufr5nlyfnnzzbzmqo9ynis5,K. Schroffenegger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452514761,149,1,1,19,18,acpt3r9i7hburdteruzc31u96,1,29.8,31.3,2022-08-28T15:50:33.152Z,2022-08-28T15:50:35Z,3740371523,140,46.4,3740371527,212,21.7,3740371529,213,0.6,3740371525,141,50.4,3740371519,3,,3740371521,56,Back,,,,,,,cobqvig9w519u0pu924u49045,M. Mesjasz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452514763,150,49,1,19,20,acpt3r9i7hburdteruzc31u96,1,46.4,50.4,2022-08-28T15:50:35.248Z,2022-08-28T15:50:35Z,,,,,,,,,,,,,,,,,,,,,,,,,yobsx8qzjrdt67z3vbzygd79,K. Asllani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452514779,151,1,1,19,20,acpt3r9i7hburdteruzc31u96,1,46.4,50.4,2022-08-28T15:50:35.456Z,2022-08-28T15:50:37Z,3740371605,141,50.8,3740371603,140,43.2,3740371609,213,3.1,3740371601,56,Back,3740371607,212,3.4,,,,,,,,,,yobsx8qzjrdt67z3vbzygd79,K. Asllani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452514799,152,1,1,19,22,acpt3r9i7hburdteruzc31u96,0,43.2,50.8,2022-08-28T15:50:36.960Z,2022-08-28T15:50:38Z,3740371703,212,27.9,3740371697,56,Center,3740371699,140,67.1,3740371705,213,5.8,3740371695,155,,3740371701,141,32.8,,,,,,,8sb5yv5enqvr8bemx86jxc2j9,M. Mascarello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452514849,173,1,1,19,24,p2dsrpus5eckpz2h16svaour,1,21.7,76.6,2022-08-28T15:50:39.227Z,2022-08-28T15:50:41Z,3740371973,213,5.2,3740371967,140,31.5,3740371957,3,,3740371969,141,45.4,3740371961,56,Back,3740371971,212,23.6,,,,,,,e4i408ibyt4r0n7znz46qllka,J. Jackmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452514851,174,49,1,19,26,p2dsrpus5eckpz2h16svaour,1,31.5,45.4,2022-08-28T15:50:41.131Z,2022-08-28T15:50:41Z,,,,,,,,,,,,,,,,,,,,,,,,,a36ljq1b2o9ydtdtkjri5yt3p,S. Huchet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452514873,175,1,1,19,26,p2dsrpus5eckpz2h16svaour,1,31.5,45.4,2022-08-28T15:50:41.338Z,2022-08-28T15:50:43Z,3740372107,212,20.6,3740372101,56,Back,3740372109,213,4.4,3740372103,140,24.6,3740372105,141,17.0,,,,,,,,,,a36ljq1b2o9ydtdtkjri5yt3p,S. Huchet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452514913,153,45,1,19,28,acpt3r9i7hburdteruzc31u96,0,69.1,85.1,2022-08-28T15:50:43.066Z,2022-08-28T15:50:46Z,3740372345,56,Left,3740372525,286,,3740372521,233,176,,,,,,,,,,,,,,,,8sb5yv5enqvr8bemx86jxc2j9,M. Mascarello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452514923,176,3,1,19,28,p2dsrpus5eckpz2h16svaour,1,30.9,14.9,2022-08-28T15:50:43.066Z,2022-08-28T15:50:46Z,3740372375,285,,3740372373,56,Back,3740372499,233,153,,,,,,,,,,,,,,,,1d0us90tod393omtmaft90b11,K. Eržen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452514953,177,1,1,19,30,p2dsrpus5eckpz2h16svaour,0,40.2,11,2022-08-28T15:50:45.418Z,2022-08-28T15:50:52Z,3740372541,212,18.0,3740372539,141,0.0,3740372543,213,5.8,3740372533,56,Right,3740372535,140,55.3,,,,,,,,,,1d0us90tod393omtmaft90b11,K. Eržen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452515119,154,5,1,19,33,acpt3r9i7hburdteruzc31u96,1,45.4,101.7,2022-08-28T15:50:48.465Z,2022-08-28T15:51:00Z,3740373431,233,178,3740373415,347,,3740373413,56,Back,,,,,,,,,,,,,,,,8sb5yv5enqvr8bemx86jxc2j9,M. Mascarello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452514995,178,5,1,19,33,p2dsrpus5eckpz2h16svaour,0,54.6,-1.7,2022-08-28T15:50:48.465Z,2022-08-28T16:00:34Z,3740373445,233,154,3740372765,56,Right,3740372767,347,,,,,,,,,,,,,,,,,e6yhuu5eu6qpk7gybytdtxqdx,M. Mijatović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452515133,155,1,1,19,45,acpt3r9i7hburdteruzc31u96,1,40.8,100,2022-08-28T15:50:59.616Z,2022-08-28T15:51:37Z,3740375837,189,,3740373495,56,Back,3740373501,212,31.2,3740373505,1,,3740373493,107,,3740373497,140,45.8,3740373499,141,56.4,3740373503,213,4.9,8qywmb7vw14hygvzliislo1xx,V. Bergamaschi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452515155,156,1,1,19,46,acpt3r9i7hburdteruzc31u96,1,45.8,56.4,2022-08-28T15:51:01.392Z,2022-08-28T15:51:38Z,3740373601,140,47.6,3740373607,213,4.9,3740373603,141,37.1,3740373605,212,13.3,3740373599,56,Back,3740375909,189,,,,,,,,3f3c49bl4331k4nrrhvq6fu8l,K. Dubcová,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452515163,157,1,1,19,48,acpt3r9i7hburdteruzc31u96,0,53,35.7,2022-08-28T15:51:02.736Z,2022-08-28T15:51:04Z,3740373699,286,,3740373649,213,0.0,3740373647,212,5.6,3740373693,236,,3740373643,140,58.3,3740373641,56,Center,3740373645,141,35.8,3740373695,233,179,cobqvig9w519u0pu924u49045,M. Mesjasz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452515169,179,74,1,19,48,p2dsrpus5eckpz2h16svaour,1,43.1,75,2022-08-28T15:51:02.737Z,2022-08-28T16:00:37Z,3740373703,233,157,3740373683,285,,3740373681,56,Back,,,,,,,,,,,,,,,,cosxbigh37xkponybzlgrg0dl,M. Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452515187,180,49,1,19,50,p2dsrpus5eckpz2h16svaour,1,47.1,65.7,2022-08-28T15:51:05.227Z,2022-08-28T15:51:05Z,,,,,,,,,,,,,,,,,,,,,,,,,7n5xycobojwgk6bq50o4ix0wl,Z. Kaján,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452515237,181,1,1,19,51,p2dsrpus5eckpz2h16svaour,0,47.1,65.7,2022-08-28T15:51:05.772Z,2022-08-28T15:51:08Z,3740374031,140,77.5,3740374035,212,36.9,3740374039,1,,3740374037,213,0.5,3740374027,155,,3740374029,56,Left,3740374033,141,93.0,,,,7n5xycobojwgk6bq50o4ix0wl,Z. Kaján,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452515251,158,49,1,19,54,acpt3r9i7hburdteruzc31u96,1,14.9,14,2022-08-28T15:51:09.154Z,2022-08-28T15:51:09Z,,,,,,,,,,,,,,,,,,,,,,,,,ad6p2jcex4poforoc5a2m42qd,A. Guagni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452515297,159,1,1,19,58,acpt3r9i7hburdteruzc31u96,1,22.5,6.2,2022-08-28T15:51:12.673Z,2022-08-28T15:51:14Z,3740374343,141,13.0,3740374345,212,7.3,3740374341,140,27.9,3740374347,213,0.7,3740374339,56,Back,,,,,,,,,,ad6p2jcex4poforoc5a2m42qd,A. Guagni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452515437,160,1,1,20,0,acpt3r9i7hburdteruzc31u96,1,30.3,11.8,2022-08-28T15:51:14.593Z,2022-08-28T15:51:24Z,3740375073,213,5.9,3740375067,140,45.2,3740375069,141,2.2,3740375065,56,Back,3740375071,212,17.0,,,,,,,,,,cobqvig9w519u0pu924u49045,M. Mesjasz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452515463,161,1,1,20,9,acpt3r9i7hburdteruzc31u96,0,74.3,27.4,2022-08-28T15:51:24.369Z,2022-08-28T15:51:25Z,3740375221,140,79.2,3740375227,213,5.8,3740375225,212,5.9,3740375223,141,23.3,3740375219,56,Center,,,,,,,,,,dms6dx6taz2d9wxcgqfk87lk9,A. Soffia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452515529,182,1,1,20,12,p2dsrpus5eckpz2h16svaour,1,18.3,76.7,2022-08-28T15:51:27.244Z,2022-08-28T15:51:30Z,3740375497,212,38.0,3740375499,213,0.1,3740375493,140,54.2,3740375487,157,,3740375489,56,Left,3740375495,141,83.3,3740375501,1,,,,,e4i408ibyt4r0n7znz46qllka,J. Jackmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452515531,183,50,1,20,15,p2dsrpus5eckpz2h16svaour,1,53.6,79.7,2022-08-28T15:51:30.465Z,2022-08-28T15:51:31Z,3740375511,286,,3740375509,56,Left,3740375529,233,162,,,,,,,,,,,,,,,,cosxbigh37xkponybzlgrg0dl,M. Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452515533,162,7,1,20,15,acpt3r9i7hburdteruzc31u96,0,46.4,20.3,2022-08-28T15:51:30.466Z,2022-08-28T15:51:31Z,3740375517,285,,3740375519,233,183,3740375515,56,Back,,,,,,,,,,,,,,,,ad6p2jcex4poforoc5a2m42qd,A. Guagni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452515581,184,1,1,20,18,p2dsrpus5eckpz2h16svaour,0,35.2,86,2022-08-28T15:51:32.924Z,2022-08-28T15:51:36Z,3740375765,212,31.7,3740375761,140,63.7,3740375763,141,100.0,3740375757,157,,3740375767,213,0.3,3740375769,1,,3740375759,56,Left,,,,4zr1u1gdqagr6e53pnyruywut,Vero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452515595,163,5,1,20,20,acpt3r9i7hburdteruzc31u96,1,35.4,-1.5,2022-08-28T15:51:34.738Z,2022-08-28T15:51:38Z,3740375829,56,Back,3740375855,233,185,3740375831,347,,,,,,,,,,,,,,,,,ad6p2jcex4poforoc5a2m42qd,A. Guagni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452515587,185,5,1,20,20,p2dsrpus5eckpz2h16svaour,0,64.6,101.5,2022-08-28T15:51:34.738Z,2022-08-28T16:00:35Z,3740375783,347,,3740375781,56,Left,3740375875,233,163,,,,,,,,,,,,,,,,4zr1u1gdqagr6e53pnyruywut,Vero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452515921,164,1,1,20,40,acpt3r9i7hburdteruzc31u96,1,41.2,0,2022-08-28T15:51:54.946Z,2022-08-28T15:52:01Z,3740377521,141,36.6,3740377525,213,1.6,3740377517,56,Back,3740377519,140,41.1,3740377515,107,,3740377527,1,,3740377523,212,25.9,,,,cobqvig9w519u0pu924u49045,M. Mesjasz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452515949,165,1,1,20,47,acpt3r9i7hburdteruzc31u96,1,49.5,67.5,2022-08-28T15:52:01.810Z,2022-08-28T15:52:04Z,3740377665,213,0.6,3740377661,141,86.0,3740377663,212,22.4,3740377657,56,Left,3740377659,140,67.1,,,,,,,,,,8sb5yv5enqvr8bemx86jxc2j9,M. Mascarello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452515967,166,1,1,20,49,acpt3r9i7hburdteruzc31u96,0,70,86,2022-08-28T15:52:04.145Z,2022-08-28T15:52:05Z,3740377765,213,6.1,3740377763,212,4.1,3740377757,56,Left,3740377761,141,84.9,3740377759,140,73.8,,,,,,,,,,8qywmb7vw14hygvzliislo1xx,V. Bergamaschi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452515987,186,61,1,20,51,p2dsrpus5eckpz2h16svaour,1,25.9,7.4,2022-08-28T15:52:06.307Z,2022-08-28T15:52:06Z,3740377853,56,Back,,,,,,,,,,,,,,,,,,,,,,1d0us90tod393omtmaft90b11,K. Eržen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452516063,167,1,1,20,54,acpt3r9i7hburdteruzc31u96,1,84.1,87,2022-08-28T15:52:09.154Z,2022-08-28T15:52:12Z,3740378213,212,18.8,3740378207,56,Center,3740378209,140,74.7,3740378215,213,4.2,3740378211,141,63.5,,,,,,,,,,162sfvdvwcsap2r0v4clllqz9,M. Piemonte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452516069,168,61,1,20,57,acpt3r9i7hburdteruzc31u96,0,74.7,63.5,2022-08-28T15:52:12.242Z,2022-08-28T15:52:12Z,3740378225,56,Center,,,,,,,,,,,,,,,,,,,,,,8sb5yv5enqvr8bemx86jxc2j9,M. Mascarello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452516099,187,3,1,20,58,p2dsrpus5eckpz2h16svaour,0,25.8,31.3,2022-08-28T15:52:12.866Z,2022-08-28T15:52:15Z,3740378425,233,169,3740378393,285,,3740378391,56,Back,,,,,,,,,,,,,,,,4zr1u1gdqagr6e53pnyruywut,Vero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452516079,169,7,1,20,58,acpt3r9i7hburdteruzc31u96,0,74.2,68.7,2022-08-28T15:52:12.867Z,2022-08-28T15:52:15Z,3740378407,233,187,3740378267,56,Center,3740378269,286,,,,,,,,,,,,,,,,,8sb5yv5enqvr8bemx86jxc2j9,M. Mascarello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452516117,188,49,1,21,1,p2dsrpus5eckpz2h16svaour,1,30.1,44.8,2022-08-28T15:52:16.381Z,2022-08-28T15:52:16Z,,,,,,,,,,,,,,,,,,,,,,,,,a36ljq1b2o9ydtdtkjri5yt3p,S. Huchet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452516125,189,1,1,21,2,p2dsrpus5eckpz2h16svaour,0,30.1,44.8,2022-08-28T15:52:16.652Z,2022-08-28T15:52:18Z,3740378531,141,39.8,3740378535,213,5.8,3740378599,233,170,3740378603,286,,3740378597,236,,3740378533,212,7.0,3740378529,140,35.9,3740378527,56,Back,a36ljq1b2o9ydtdtkjri5yt3p,S. Huchet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452516133,170,74,1,21,2,acpt3r9i7hburdteruzc31u96,1,65.9,43.7,2022-08-28T15:52:16.653Z,2022-08-28T16:00:37Z,3740378619,233,189,3740378567,56,Center,3740378569,285,,,,,,,,,,,,,,,,,dms6dx6taz2d9wxcgqfk87lk9,A. Soffia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452516281,190,1,1,21,3,p2dsrpus5eckpz2h16svaour,1,44.2,46.6,2022-08-28T15:52:17.836Z,2022-08-28T15:52:27Z,3740379281,1,,3740379273,140,36.7,3740379275,141,92.4,3740379279,213,1.8,3740379271,56,Back,3740379277,212,32.1,,,,,,,7n5xycobojwgk6bq50o4ix0wl,Z. Kaján,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452516301,191,1,1,21,13,p2dsrpus5eckpz2h16svaour,1,55.4,94.2,2022-08-28T15:52:27.644Z,2022-08-28T15:52:28Z,3740379375,140,28.6,3740379373,56,Back,3740379381,213,3.2,3740379377,141,92.9,3740379379,212,28.2,,,,,,,,,,cosxbigh37xkponybzlgrg0dl,M. Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452516343,192,1,1,21,14,p2dsrpus5eckpz2h16svaour,1,28.6,92.9,2022-08-28T15:52:28.749Z,2022-08-28T15:52:35Z,3740379659,56,Back,3740379667,213,4.5,3740379661,140,26.0,3740379663,141,72.6,3740379665,212,14.1,,,,,,,,,,e4i408ibyt4r0n7znz46qllka,J. Jackmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452516365,193,1,1,21,20,p2dsrpus5eckpz2h16svaour,1,27.9,66.4,2022-08-28T15:52:35.357Z,2022-08-28T15:52:37Z,3740379767,212,12.6,3740379761,56,Back,3740379769,213,5.3,3740379763,140,34.1,3740379765,141,50.6,,,,,,,,,,dwmb9deiywwddo0bbnrgw2x91,L. Agard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452516397,194,1,1,21,22,p2dsrpus5eckpz2h16svaour,1,34.1,50.6,2022-08-28T15:52:37.293Z,2022-08-28T15:52:39Z,3740379957,56,Back,3740379959,140,24.6,3740379963,212,14.3,3740379961,141,35.5,3740379965,213,3.9,,,,,,,,,,a36ljq1b2o9ydtdtkjri5yt3p,S. Huchet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452516467,195,1,1,21,24,p2dsrpus5eckpz2h16svaour,1,24.6,35.5,2022-08-28T15:52:39.069Z,2022-08-28T15:52:47Z,3740380379,140,24.9,3740380383,212,20.5,3740380377,56,Back,3740380381,141,65.7,3740380385,213,1.6,,,,,,,,,,72a3aetghls98os7onhc60vdh,A. Tortelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452516529,196,1,1,21,32,p2dsrpus5eckpz2h16svaour,1,21.3,60.6,2022-08-28T15:52:47.101Z,2022-08-28T15:52:52Z,3740380707,141,48.4,3740380709,212,21.1,3740380705,140,2.8,3740380703,56,Back,3740380711,213,3.5,,,,,,,,,,dwmb9deiywwddo0bbnrgw2x91,L. Agard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452516553,197,1,1,21,38,p2dsrpus5eckpz2h16svaour,1,2.8,48.4,2022-08-28T15:52:52.750Z,2022-08-28T15:52:54Z,3740380851,213,5.4,3740380843,56,Back,3740380847,141,6.1,3740380849,212,37.5,3740380845,140,25.7,3740380853,1,,3740380841,157,,,,,18ufr5nlyfnnzzbzmqo9ynis5,K. Schroffenegger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452516561,198,61,1,21,40,p2dsrpus5eckpz2h16svaour,0,25.7,6.1,2022-08-28T15:52:54.686Z,2022-08-28T15:52:55Z,3740380899,56,Back,,,,,,,,,,,,,,,,,,,,,,1d0us90tod393omtmaft90b11,K. Eržen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452516593,171,5,1,21,40,acpt3r9i7hburdteruzc31u96,1,71.6,102,2022-08-28T15:52:54.973Z,2022-08-28T16:00:35Z,3740381075,56,Left,3740381099,233,199,3740381077,347,,,,,,,,,,,,,,,,,dms6dx6taz2d9wxcgqfk87lk9,A. Soffia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452516571,199,5,1,21,40,p2dsrpus5eckpz2h16svaour,0,28.4,-2,2022-08-28T15:52:54.973Z,2022-08-28T15:52:58Z,3740380955,56,Back,3740381107,233,171,3740380957,347,,,,,,,,,,,,,,,,,1d0us90tod393omtmaft90b11,K. Eržen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452516735,172,1,1,21,47,acpt3r9i7hburdteruzc31u96,1,70.8,100,2022-08-28T15:53:01.619Z,2022-08-28T15:53:08Z,3740381951,141,86.0,3740381955,213,3.8,3740381947,56,Left,3740381949,140,57.8,3740381945,107,,3740381953,212,17.2,,,,,,,8qywmb7vw14hygvzliislo1xx,V. Bergamaschi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452516783,173,1,1,21,54,acpt3r9i7hburdteruzc31u96,1,60,69.1,2022-08-28T15:53:08.772Z,2022-08-28T15:53:12Z,3740382179,140,59.8,3740382183,212,24.5,3740382177,56,Center,3740382181,141,33.1,3740382185,213,4.7,,,,,,,,,,5zfwazpzlcnm9r7621wefv8ph,L. Fusetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452516817,174,1,1,21,57,acpt3r9i7hburdteruzc31u96,1,65,28.1,2022-08-28T15:53:12.292Z,2022-08-28T15:53:14Z,3740382355,141,26.6,3740382353,140,81.3,3740382359,213,6.2,3740382357,212,17.1,3740382351,56,Center,,,,,,,,,,cobqvig9w519u0pu924u49045,M. Mesjasz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452516821,175,61,1,22,0,acpt3r9i7hburdteruzc31u96,0,81.3,26.6,2022-08-28T15:53:14.549Z,2022-08-28T15:53:14Z,3740382385,56,Center,,,,,,,,,,,,,,,,,,,,,,2l1m95m3ub9ptm0f7no1ylxw5,L. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452516837,200,49,1,22,1,p2dsrpus5eckpz2h16svaour,1,12.6,64.6,2022-08-28T15:53:15.695Z,2022-08-28T15:53:15Z,,,,,,,,,,,,,,,,,,,,,,,,,dwmb9deiywwddo0bbnrgw2x91,L. Agard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452516871,201,1,1,22,1,p2dsrpus5eckpz2h16svaour,1,12.6,64.6,2022-08-28T15:53:15.790Z,2022-08-28T15:53:18Z,3740382593,212,12.7,3740382595,213,0.9,3740382589,140,20.0,3740382587,56,Back,3740382591,141,79.4,,,,,,,,,,dwmb9deiywwddo0bbnrgw2x91,L. Agard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452516931,202,1,1,22,3,p2dsrpus5eckpz2h16svaour,1,25,79.4,2022-08-28T15:53:17.950Z,2022-08-28T15:53:22Z,3740382937,213,5.7,3740382933,212,16.5,3740382927,140,38.2,3740382931,141,66.3,3740382925,56,Back,,,,,,,,,,cosxbigh37xkponybzlgrg0dl,M. Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452517019,203,1,1,22,8,p2dsrpus5eckpz2h16svaour,1,30.9,54.3,2022-08-28T15:53:22.542Z,2022-08-28T15:53:28Z,3740383399,56,Back,3740383401,140,26.9,3740383405,212,22.6,3740383407,213,4.5,3740383403,141,21.6,,,,,,,,,,7n5xycobojwgk6bq50o4ix0wl,Z. Kaján,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452517035,204,1,1,22,14,p2dsrpus5eckpz2h16svaour,1,58,12.2,2022-08-28T15:53:28.686Z,2022-08-28T15:53:29Z,3740383493,56,Right,3740383507,213,5.0,3740383497,140,59.4,3740383501,141,4.0,3740383505,212,5.8,,,,,,,,,,1d0us90tod393omtmaft90b11,K. Eržen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452517095,205,1,1,22,15,p2dsrpus5eckpz2h16svaour,1,59.4,4,2022-08-28T15:53:29.630Z,2022-08-28T15:53:33Z,3740383797,56,Back,3740383811,1,,3740383805,141,20.3,3740383809,213,2.8,3740383801,140,29.4,3740383807,212,33.4,,,,,,,e6yhuu5eu6qpk7gybytdtxqdx,M. Mijatović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
