id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/10/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist
2540622287,13,6,1,0,55,p2dsrpus5eckpz2h16svaour,1,97.6,29.8,2023-04-29T12:33:30.393Z,2023-04-29T12:33:32Z,4234436763,75,,4234436781,233,21,4234436761,56,Center,,,,,,,,,,,,,,,,e0sh07t0vl714r690gtghfnbp,P. Hammarlund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540622291,21,6,1,0,55,5snsl2d1lu2oclbriztdy61d6,0,2.4,70.2,2023-04-29T12:33:30.393Z,2023-04-29T13:35:01Z,4234436765,56,Back,4234436789,233,13,4234436767,73,,,,,,,,,,,,,,,,,5et546tgrpw51ep3kfbzdyx1x,Andressa Alves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540622683,14,1,1,1,24,p2dsrpus5eckpz2h16svaour,0,99.5,0.5,2023-04-29T12:33:59.589Z,2023-04-29T12:34:03Z,4234438547,56,Center,4234438543,155,,4234438549,140,94.4,4234438553,212,28.4,4234438539,2,,4234438541,6,,4234438551,141,41.5,4234438555,213,1.8,e6yhuu5eu6qpk7gybytdtxqdx,M. Mijatović,4234438545,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540622695,22,49,1,1,29,5snsl2d1lu2oclbriztdy61d6,1,9.7,36.1,2023-04-29T12:34:04.544Z,2023-04-29T12:34:04Z,,,,,,,,,,,,,,,,,,,,,,,,,19cmbo4cc9cgh10wgotg3s0k5,E. Linari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540622753,23,12,1,1,30,5snsl2d1lu2oclbriztdy61d6,1,5.8,29.2,2023-04-29T12:34:05.816Z,2023-04-29T12:34:12Z,4234438967,397,,4234438969,233,15,4234438945,140,6.3,4234438947,141,28.0,4234438949,212,1.0,4234438943,56,Back,4234438951,213,5.3,,,,19cmbo4cc9cgh10wgotg3s0k5,E. Linari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540622719,15,74,1,1,30,p2dsrpus5eckpz2h16svaour,1,98.5,69.1,2023-04-29T12:34:05.817Z,2023-04-29T12:34:12Z,4234438753,285,,4234438759,397,,4234438751,56,Center,4234439011,233,23,,,,,,,,,,,,,dwmb9deiywwddo0bbnrgw2x91,L. Agard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540622741,16,49,1,1,33,p2dsrpus5eckpz2h16svaour,1,97.7,73.5,2023-04-29T12:34:08.896Z,2023-04-29T12:34:09Z,,,,,,,,,,,,,,,,,,,,,,,,,e4i408ibyt4r0n7znz46qllka,J. Jackmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540622751,17,1,1,1,33,p2dsrpus5eckpz2h16svaour,0,97.7,73.5,2023-04-29T12:34:08.992Z,2023-04-29T12:34:09Z,4234438933,213,5.4,4234438925,140,100.0,4234438929,141,67.5,4234438923,56,Center,4234438931,212,5.4,,,,,,,,,,e4i408ibyt4r0n7znz46qllka,J. Jackmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540622755,18,5,1,1,34,p2dsrpus5eckpz2h16svaour,0,101,65.8,2023-04-29T12:34:09.750Z,2023-04-29T12:34:11Z,4234438959,56,Center,4234438961,346,,4234439039,233,24,,,,,,,,,,,,,,,,e4i408ibyt4r0n7znz46qllka,J. Jackmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540622757,24,5,1,1,34,5snsl2d1lu2oclbriztdy61d6,1,-1,34.2,2023-04-29T12:34:09.750Z,2023-04-29T14:36:43Z,4234438965,346,,4234438963,56,Back,4234439031,233,18,,,,,,,,,,,,,,,,19cmbo4cc9cgh10wgotg3s0k5,E. Linari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540622981,25,1,1,1,50,5snsl2d1lu2oclbriztdy61d6,1,3.1,45.2,2023-04-29T12:34:25.760Z,2023-04-29T12:34:27Z,4234440071,213,1.0,4234440065,140,11.8,4234440067,141,68.1,4234440069,212,18.1,4234440063,56,Back,4234440061,124,,4234440075,237,,,,,ax9lyewa6alv4v3btpwlm4pn9,C. Ceasar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540623011,26,1,1,1,52,5snsl2d1lu2oclbriztdy61d6,1,12.3,65.4,2023-04-29T12:34:27.375Z,2023-04-29T12:34:29Z,4234440199,213,4.4,4234440193,140,8.3,4234440197,212,12.7,4234440191,56,Back,4234440195,141,47.8,,,,,,,,,,19cmbo4cc9cgh10wgotg3s0k5,E. Linari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540623045,27,1,1,1,54,5snsl2d1lu2oclbriztdy61d6,1,10.7,44.2,2023-04-29T12:34:29.384Z,2023-04-29T12:34:31Z,4234440353,56,Back,4234440359,212,13.9,4234440357,141,27.3,4234440361,213,5.3,4234440355,140,18.2,,,,,,,,,,ax9lyewa6alv4v3btpwlm4pn9,C. Ceasar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540623079,28,1,1,1,56,5snsl2d1lu2oclbriztdy61d6,1,18.4,26.2,2023-04-29T12:34:31.800Z,2023-04-29T12:34:34Z,4234440531,213,5.1,4234440527,141,6.1,4234440523,56,Back,4234440529,212,14.8,4234440525,140,23.7,,,,,,,,,,8z970w0wmh524aliuxnze5l91,C. Wenninger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540623169,29,1,1,1,59,5snsl2d1lu2oclbriztdy61d6,1,26.3,4.1,2023-04-29T12:34:34.505Z,2023-04-29T12:34:42Z,4234441009,56,Back,4234441013,141,24.7,4234441017,213,2.0,4234441011,140,20.4,4234441015,212,15.3,,,,,,,,,,72mtf2acxf523gwm13zq5jvth,E. Bartoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540623195,30,1,1,2,7,5snsl2d1lu2oclbriztdy61d6,1,40.4,32.8,2023-04-29T12:34:42.303Z,2023-04-29T12:34:43Z,4234441129,56,Back,4234441135,212,17.0,4234441137,213,5.2,4234441133,141,11.1,4234441131,140,48.5,,,,,,,,,,8z970w0wmh524aliuxnze5l91,C. Wenninger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540623223,31,1,1,2,8,5snsl2d1lu2oclbriztdy61d6,1,48,10.3,2023-04-29T12:34:43.712Z,2023-04-29T12:34:46Z,4234441267,213,0.5,4234441263,141,23.9,4234441261,140,62.7,4234441259,56,Center,4234441265,212,18.0,,,,,,,,,,72mtf2acxf523gwm13zq5jvth,E. Bartoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540623235,32,1,1,2,11,5snsl2d1lu2oclbriztdy61d6,0,62.7,23.9,2023-04-29T12:34:46.408Z,2023-04-29T12:34:47Z,4234441307,140,69.0,4234441313,213,0.4,4234441309,141,27.7,4234441311,212,7.1,4234441305,56,Center,,,,,,,,,,31myx78t8pvy886l3g8tsmrit,M. Giugliano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540623231,19,49,1,2,11,p2dsrpus5eckpz2h16svaour,1,26.7,72.1,2023-04-29T12:34:46.785Z,2023-04-29T12:34:46Z,,,,,,,,,,,,,,,,,,,,,,,,,dwmb9deiywwddo0bbnrgw2x91,L. Agard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540623291,20,3,1,2,12,p2dsrpus5eckpz2h16svaour,1,33.1,72.2,2023-04-29T12:34:48.271Z,2023-04-29T12:34:51Z,4234441581,233,33,4234441565,56,Back,4234441567,285,,,,,,,,,,,,,,,,,dwmb9deiywwddo0bbnrgw2x91,L. Agard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540623261,33,45,1,2,12,5snsl2d1lu2oclbriztdy61d6,0,66.9,27.8,2023-04-29T12:34:48.271Z,2023-04-29T12:34:52Z,4234441591,286,,4234441425,56,Center,4234441593,233,20,,,,,,,,,,,,,,,,31myx78t8pvy886l3g8tsmrit,M. Giugliano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540623303,21,1,1,2,15,p2dsrpus5eckpz2h16svaour,1,31.9,84.5,2023-04-29T12:34:51.089Z,2023-04-29T12:34:53Z,4234441669,212,16.0,4234441661,140,46.5,4234441673,213,6.0,4234441659,56,Back,4234441665,141,77.8,,,,,,,,,,dwmb9deiywwddo0bbnrgw2x91,L. Agard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540623313,22,3,1,2,18,p2dsrpus5eckpz2h16svaour,1,43.6,74.8,2023-04-29T12:34:53.449Z,2023-04-29T12:34:55Z,4234441695,56,Back,4234441763,233,34,4234441697,286,,,,,,,,,,,,,,,,,e0sh07t0vl714r690gtghfnbp,P. Hammarlund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540623325,34,45,1,2,18,5snsl2d1lu2oclbriztdy61d6,0,56.4,25.2,2023-04-29T12:34:53.449Z,2023-04-29T13:35:15Z,4234441735,285,,4234441807,233,22,4234441733,56,Center,,,,,,,,,,,,,,,,31myx78t8pvy886l3g8tsmrit,M. Giugliano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540623335,23,1,1,2,18,p2dsrpus5eckpz2h16svaour,1,44.5,74.8,2023-04-29T12:34:54.032Z,2023-04-29T12:34:56Z,4234441821,212,10.2,4234441817,140,35.9,4234441819,141,67.9,4234441815,56,Back,4234441823,213,3.6,,,,,,,,,,e0sh07t0vl714r690gtghfnbp,P. Hammarlund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540623355,24,1,1,2,20,p2dsrpus5eckpz2h16svaour,1,35.9,67.9,2023-04-29T12:34:55.400Z,2023-04-29T12:34:57Z,4234441913,140,44.9,4234441919,213,5.8,4234441909,56,Back,4234441917,212,10.6,4234441915,141,60.9,,,,,,,,,,cnvii81lylt9gcn9iox9lkvdh,S. Breitner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540623365,25,3,1,2,22,p2dsrpus5eckpz2h16svaour,0,44.2,59.5,2023-04-29T12:34:57.320Z,2023-04-29T12:35:08Z,4234441971,56,Back,4234442515,233,35,4234442471,286,,,,,,,,,,,,,,,,,e0sh07t0vl714r690gtghfnbp,P. Hammarlund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540623389,35,7,1,2,22,5snsl2d1lu2oclbriztdy61d6,1,55.8,40.5,2023-04-29T12:34:57.321Z,2023-04-29T12:35:08Z,4234442105,56,Center,4234442107,285,,4234442481,233,25,,,,,,,,,,,,,,,,978grivb05fx65k9zg3g0czxl,G. Greggi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540623395,36,49,1,2,24,5snsl2d1lu2oclbriztdy61d6,1,49.9,52.5,2023-04-29T12:34:59.743Z,2023-04-29T12:35:00Z,,,,,,,,,,,,,,,,,,,,,,,,,978grivb05fx65k9zg3g0czxl,G. Greggi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
