id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,keyPass,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/10/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/13/value,qualifier/16/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2501291355,125,1,1,17,12,acpt3r9i7hburdteruzc31u96,1,37.9,62.7,2023-01-28T13:50:23.934Z,2023-01-28T13:50:25Z,3998448947,141,36.7,3998448939,56,Center,3998448951,213,5.4,3998448943,140,51.5,3998448949,212,22.7,,,,,,,,,,8sb5yv5enqvr8bemx86jxc2j9,M. Mascarello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501291441,126,1,1,17,14,acpt3r9i7hburdteruzc31u96,1,52.3,33.8,2023-01-28T13:50:25.855Z,2023-01-28T13:50:31Z,3998449319,213,4.1,3998449313,140,41.3,3998449317,212,18.8,3998449311,56,Back,3998449315,141,11.9,,,,,,,,,,2l1m95m3ub9ptm0f7no1ylxw5,L. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501291505,127,1,1,17,19,acpt3r9i7hburdteruzc31u96,0,51.4,9.1,2023-01-28T13:50:31.247Z,2023-01-28T13:50:35Z,3998449659,141,45.5,3998449653,155,,3998449663,212,46.8,3998449669,1,,3998449667,213,0.6,3998449657,140,89.2,3998449655,56,Center,,,,2nyteuqhg3tvltcdjmivfoyqx,G. Árnadóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501291527,128,52,1,17,25,ca8pjvyb7hgttr1dalj2nguum,1,13.6,53.6,2023-01-28T13:50:36.986Z,2023-01-28T13:50:37Z,,,,,,,,,,,,,,,,,,,,,,,,,6clgafy8vlbq6qw2ofptwkwd1,F. Durante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501291953,128,27,1,17,56,acpt3r9i7hburdteruzc31u96,1,0,0,2023-01-28T13:51:08.294Z,2023-01-28T13:53:39Z,3998461923,233,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501292645,129,27,1,17,56,ca8pjvyb7hgttr1dalj2nguum,1,0,0,2023-01-28T13:51:08.294Z,2023-01-28T13:53:39Z,3998461945,233,128,3998455595,53,6clgafy8vlbq6qw2ofptwkwd1,3998455593,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501293557,129,28,1,19,56,acpt3r9i7hburdteruzc31u96,1,0,0,2023-01-28T13:53:08.301Z,2023-01-28T13:53:39Z,3998461961,233,130,3998460123,55,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501293853,130,28,1,19,56,ca8pjvyb7hgttr1dalj2nguum,1,0,0,2023-01-28T13:53:08.301Z,2023-01-28T13:53:40Z,3998461609,55,129,3998461985,233,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501293857,131,68,1,20,22,ca8pjvyb7hgttr1dalj2nguum,1,0,0,2023-01-28T13:53:33.513Z,2023-01-28T13:53:33Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501293883,131,68,1,20,24,acpt3r9i7hburdteruzc31u96,0,0,0,2023-01-28T13:53:35.885Z,2023-01-28T13:53:36Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501293887,132,52,1,20,24,ca8pjvyb7hgttr1dalj2nguum,1,12.4,52.1,2023-01-28T13:53:36.137Z,2023-01-28T13:53:36Z,,,,,,,,,,,,,,,,,,,,,,,,,6clgafy8vlbq6qw2ofptwkwd1,F. Durante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501293953,133,80,1,20,30,ca8pjvyb7hgttr1dalj2nguum,0,14.9,51,2023-01-28T13:53:42.026Z,2023-01-28T13:53:42Z,,,,,,,,,,,,,,,,,,,,,,,,,6clgafy8vlbq6qw2ofptwkwd1,F. Durante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501293991,134,1,1,20,31,ca8pjvyb7hgttr1dalj2nguum,1,14.5,51.8,2023-01-28T13:53:43.033Z,2023-01-28T13:53:45Z,3998462315,56,Back,3998462323,213,1.0,3998462317,140,28.4,3998462319,141,88.1,3998462321,212,28.7,,,,,,,,,,6clgafy8vlbq6qw2ofptwkwd1,F. Durante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501294025,135,1,1,20,34,ca8pjvyb7hgttr1dalj2nguum,0,30.1,87.7,2023-01-28T13:53:45.705Z,2023-01-28T13:53:49Z,3998462527,141,100.0,3998462531,213,0.2,3998462533,1,,3998462529,212,39.3,3998462525,140,66.5,3998462523,56,Left,,,,,,,72rc6zija9e9d4ggx884dq7dh,B. Merlo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501294899,132,5,1,20,37,acpt3r9i7hburdteruzc31u96,1,32.6,-1.3,2023-01-28T13:53:48.765Z,2023-01-28T13:55:06Z,3998466883,233,136,3998466855,56,Back,3998466857,347,,,,,,,,,,,,,,,,,2nyteuqhg3tvltcdjmivfoyqx,G. Árnadóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501294031,136,5,1,20,37,ca8pjvyb7hgttr1dalj2nguum,0,67.4,101.3,2023-01-28T13:53:48.765Z,2023-01-28T14:33:50Z,3998462551,56,Left,3998466901,233,132,3998462553,347,,,,,,,,,,,,,,,,,72rc6zija9e9d4ggx884dq7dh,B. Merlo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501294915,133,1,1,21,54,acpt3r9i7hburdteruzc31u96,0,34.1,0,2023-01-28T13:55:05.899Z,2023-01-28T13:55:07Z,3998466961,56,Right,3998466965,141,8.3,3998466967,212,20.6,3998466969,213,0.3,3998466963,140,52.7,3998466959,107,,,,,,,,2nyteuqhg3tvltcdjmivfoyqx,G. Árnadóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501294927,137,49,1,21,57,ca8pjvyb7hgttr1dalj2nguum,1,41.7,88.1,2023-01-28T13:55:08.584Z,2023-01-28T13:55:08Z,,,,,,,,,,,,,,,,,,,,,,,,,3myrbf50fefc98vkxh3ggw82x,E. Polli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501294945,138,1,1,21,57,ca8pjvyb7hgttr1dalj2nguum,1,41.6,88.1,2023-01-28T13:55:09.049Z,2023-01-28T13:55:10Z,3998467135,213,2.9,3998467131,212,14.2,3998467123,140,28.4,3998467125,141,92.3,3998467121,56,Back,,,,,,,,,,3myrbf50fefc98vkxh3ggw82x,E. Polli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501295011,140,50,1,21,58,ca8pjvyb7hgttr1dalj2nguum,1,39.4,92.9,2023-01-28T13:55:09.609Z,2023-01-28T13:55:44Z,3998468343,233,134,3998467445,286,,3998467443,56,Back,,,,,,,,,,,,,,,,72rc6zija9e9d4ggx884dq7dh,B. Merlo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501294955,134,7,1,21,58,acpt3r9i7hburdteruzc31u96,0,60.6,7.1,2023-01-28T13:55:09.610Z,2023-01-28T13:55:44Z,3998468319,233,140,3998467169,285,,3998467167,56,Right,,,,,,,,,,,,,,,,2nyteuqhg3tvltcdjmivfoyqx,G. Árnadóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501294961,139,1,1,21,59,ca8pjvyb7hgttr1dalj2nguum,0,28.5,92.4,2023-01-28T13:55:10.553Z,2023-01-28T13:55:11Z,3998467191,141,83.2,3998467195,213,6.1,3998467189,140,53.8,3998467187,56,Left,3998467193,212,27.3,3998467185,155,,,,,,,,72rc6zija9e9d4ggx884dq7dh,B. Merlo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501294973,135,49,1,22,1,acpt3r9i7hburdteruzc31u96,1,42.5,20.4,2023-01-28T13:55:13.292Z,2023-01-28T13:55:13Z,,,,,,,,,,,,,,,,,,,,,,,,,cobqvig9w519u0pu924u49045,M. Mesjasz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501294981,136,1,1,22,1,acpt3r9i7hburdteruzc31u96,1,42.5,20.4,2023-01-28T13:55:13.436Z,2023-01-28T13:55:15Z,3998467311,141,32.3,3998467315,213,0.6,3998467313,212,14.0,3998467303,56,Center,3998467307,140,53.4,,,,,,,,,,cobqvig9w519u0pu924u49045,M. Mesjasz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501295039,137,1,1,22,3,acpt3r9i7hburdteruzc31u96,1,53.7,31.6,2023-01-28T13:55:15.020Z,2023-01-28T13:55:23Z,3998467569,213,2.5,3998467563,140,33.3,3998467567,212,26.2,3998467565,141,53.8,3998467561,56,Back,,,,,,,,,,di3hdoveoiv3nwroamxgxd3o5,C. Grimshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501295055,138,1,1,22,11,acpt3r9i7hburdteruzc31u96,1,33.2,71,2023-01-28T13:55:23.454Z,2023-01-28T14:37:59Z,3998467671,213,6.2,3998467669,212,42.5,3998467663,56,Center,3998467667,141,67.2,3998467661,155,,3998467673,1,,3998467665,140,73.6,,,,1euxm106eodeidsr5gor1kbmd,A. Nouwen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501295097,139,61,1,22,15,acpt3r9i7hburdteruzc31u96,0,72,65.6,2023-01-28T13:55:26.788Z,2023-01-28T14:38:06Z,3998467891,56,Center,,,,,,,,,,,,,,,,,,,,,,162sfvdvwcsap2r0v4clllqz9,M. Piemonte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501295091,141,1,1,22,16,ca8pjvyb7hgttr1dalj2nguum,0,20.1,39.1,2023-01-28T13:55:27.928Z,2023-01-28T13:55:28Z,3998467859,1,,3998467853,141,21.5,3998467849,56,Back,3998467855,212,15.9,3998467851,140,30.1,3998467847,157,,3998467857,213,5.4,,,,bqf3am2yut3ymts5kgvsrku7d,B. Fördős,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501295115,142,49,1,22,19,ca8pjvyb7hgttr1dalj2nguum,1,29.2,21.3,2023-01-28T13:55:31.384Z,2023-01-28T13:55:31Z,,,,,,,,,,,,,,,,,,,,,,,,,7q0ltszzjzk7nlvvxjbagmggl,F. Thøgersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501295125,143,1,1,22,20,ca8pjvyb7hgttr1dalj2nguum,1,29.3,21.5,2023-01-28T13:55:31.864Z,2023-01-28T14:33:52Z,3998467997,56,Back,3998468005,213,5.2,3998468003,212,6.6,3998468001,141,13.1,3998467999,140,32.4,,,,,,,,,,7q0ltszzjzk7nlvvxjbagmggl,F. Thøgersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501324375,380,61,1,22,22,ca8pjvyb7hgttr1dalj2nguum,1,31,12,2023-01-28T13:55:33.506Z,2023-01-28T14:33:49Z,3998625739,56,Back,,,,,,,,,,,,,,,,,,,,,,c5s6l4u9gjdv3ce5rc0we8sx6,I. Santi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501295157,140,5,1,22,24,acpt3r9i7hburdteruzc31u96,0,68.8,101.2,2023-01-28T13:55:36.152Z,2023-01-28T14:33:50Z,3998625873,233,144,3998468195,56,Left,3998468197,347,,,,,,,,,,,,,,,,,di3hdoveoiv3nwroamxgxd3o5,C. Grimshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501295167,144,5,1,22,24,ca8pjvyb7hgttr1dalj2nguum,1,31.2,-1.2,2023-01-28T13:55:36.152Z,2023-01-28T14:33:50Z,3998625821,233,140,3998468247,56,Back,3998468249,347,,,,,,,,,,,,,,,,,7q0ltszzjzk7nlvvxjbagmggl,F. Thøgersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501295211,145,1,1,22,34,ca8pjvyb7hgttr1dalj2nguum,1,34.6,0,2023-01-28T13:55:46.216Z,2023-01-28T13:55:47Z,3998468457,107,,3998468467,213,1.0,3998468461,140,39.2,3998468465,212,8.5,3998468463,141,8.2,3998468459,56,Back,,,,,,,7q0ltszzjzk7nlvvxjbagmggl,F. Thøgersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501295225,146,1,1,22,36,ca8pjvyb7hgttr1dalj2nguum,1,39.9,8.2,2023-01-28T13:55:47.848Z,2023-01-28T13:55:49Z,3998468539,140,33.0,3998468537,56,Back,3998468541,141,3.1,3998468545,213,3.6,3998468543,212,8.0,,,,,,,,,,2eg5q67ivbjr99ltdrvez9zbo,M. Mihashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501295239,147,1,1,22,38,ca8pjvyb7hgttr1dalj2nguum,1,33,3.1,2023-01-28T13:55:49.655Z,2023-01-28T13:55:51Z,3998468601,140,54.4,3998468605,212,23.7,3998468607,213,0.3,3998468599,56,Right,3998468597,155,,3998468603,141,14.4,,,,,,,7q0ltszzjzk7nlvvxjbagmggl,F. Thøgersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501295243,148,1,1,22,39,ca8pjvyb7hgttr1dalj2nguum,1,54.9,14.7,2023-01-28T13:55:51.272Z,2023-01-28T13:55:52Z,3998468631,213,3.1,3998468627,141,15.6,3998468623,56,Back,3998468629,212,7.1,3998468625,140,48.2,,,,,,,,,,3myrbf50fefc98vkxh3ggw82x,E. Polli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501295275,149,1,1,22,40,ca8pjvyb7hgttr1dalj2nguum,1,48,16.1,2023-01-28T13:55:52.425Z,2023-01-28T13:55:55Z,3998468815,56,Center,3998468817,140,52.6,3998468823,213,1.3,3998468819,141,41.6,3998468821,212,18.0,,,,,,,,,,27rdlepga8wdw4xj949y5vh05,G. Karchouni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501295279,150,61,1,22,42,ca8pjvyb7hgttr1dalj2nguum,0,50.6,44.6,2023-01-28T13:55:53.527Z,2023-01-28T16:02:00Z,3998468831,56,Center,,,,,,,,,,,,,,,,,,,,,,2eg5q67ivbjr99ltdrvez9zbo,M. Mihashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501295273,141,49,1,22,43,acpt3r9i7hburdteruzc31u96,1,55.9,51.9,2023-01-28T13:55:55.340Z,2023-01-28T13:56:13Z,,,,,,,,,,,,,,,,,,,,,,,,,2l1m95m3ub9ptm0f7no1ylxw5,L. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501295347,142,1,1,22,47,acpt3r9i7hburdteruzc31u96,1,62.5,50.7,2023-01-28T13:55:59.387Z,2023-01-28T13:56:17Z,3998469169,212,22.6,3998469163,56,Right,3998469171,213,4.9,3998469167,141,17.9,3998469165,140,65.7,,,,,,,,,,2l1m95m3ub9ptm0f7no1ylxw5,L. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501295349,143,50,1,22,52,acpt3r9i7hburdteruzc31u96,1,77.7,12.4,2023-01-28T13:56:03.639Z,2023-01-28T13:56:05Z,3998469265,233,151,3998469177,286,,3998469175,56,Right,,,,,,,,,,,,,,,,di3hdoveoiv3nwroamxgxd3o5,C. Grimshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501295351,151,7,1,22,52,ca8pjvyb7hgttr1dalj2nguum,1,22.3,87.6,2023-01-28T13:56:03.640Z,2023-01-28T13:56:05Z,3998469179,56,Back,3998469181,285,,3998469235,233,143,,,,,,,,,,,,,,,,c5s6l4u9gjdv3ce5rc0we8sx6,I. Santi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501295357,152,49,1,22,52,ca8pjvyb7hgttr1dalj2nguum,1,17.5,91.2,2023-01-28T13:56:04.392Z,2023-01-28T13:56:04Z,,,,,,,,,,,,,,,,,,,,,,,,,c5s6l4u9gjdv3ce5rc0we8sx6,I. Santi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501295409,153,1,1,22,54,ca8pjvyb7hgttr1dalj2nguum,1,15.3,91.4,2023-01-28T13:56:05.544Z,2023-01-28T13:56:08Z,3998469487,141,82.1,3998469489,212,7.3,3998469485,140,11.8,3998469483,56,Back,3998469491,213,4.2,,,,,,,,,,c5s6l4u9gjdv3ce5rc0we8sx6,I. Santi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501295413,154,1,1,22,57,ca8pjvyb7hgttr1dalj2nguum,0,11.5,82.6,2023-01-28T13:56:08.776Z,2023-01-28T13:56:09Z,3998469507,141,100.0,3998469511,213,0.7,3998469509,212,19.6,3998469503,56,Back,3998469505,140,25.5,,,,,,,,,,72rc6zija9e9d4ggx884dq7dh,B. Merlo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501295441,144,5,1,22,57,acpt3r9i7hburdteruzc31u96,1,69.8,-1.6,2023-01-28T13:56:08.907Z,2023-01-28T13:56:13Z,3998469641,56,Right,3998469643,347,,3998469661,233,155,,,,,,,,,,,,,,,,di3hdoveoiv3nwroamxgxd3o5,C. Grimshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501295417,155,5,1,22,57,ca8pjvyb7hgttr1dalj2nguum,0,30.2,101.6,2023-01-28T13:56:08.907Z,2023-01-28T14:33:50Z,3998469677,233,144,3998469515,56,Back,3998469517,347,,,,,,,,,,,,,,,,,72rc6zija9e9d4ggx884dq7dh,B. Merlo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501295487,145,1,1,23,6,acpt3r9i7hburdteruzc31u96,0,65.2,0,2023-01-28T13:56:18.492Z,2023-01-28T13:56:19Z,3998469889,140,79.1,3998469895,213,0.2,3998469891,141,3.6,3998469885,107,,3998469893,212,15.0,3998469887,56,Right,,,,,,,2nyteuqhg3tvltcdjmivfoyqx,G. Árnadóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501295489,156,8,1,23,8,ca8pjvyb7hgttr1dalj2nguum,1,12.7,91.5,2023-01-28T13:56:20.280Z,2023-01-28T13:56:20Z,3998469899,56,Back,,,,,,,,,,,,,,,,,,,,,,c5s6l4u9gjdv3ce5rc0we8sx6,I. Santi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501295613,146,5,1,23,9,acpt3r9i7hburdteruzc31u96,1,81.4,-1.3,2023-01-28T13:56:20.859Z,2023-01-28T13:56:34Z,3998470477,233,157,3998470475,347,,3998470473,56,Right,,,,,,,,,,,,,,,,2nyteuqhg3tvltcdjmivfoyqx,G. Árnadóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501295511,157,5,1,23,9,ca8pjvyb7hgttr1dalj2nguum,0,18.6,101.3,2023-01-28T13:56:20.859Z,2023-01-28T14:33:51Z,3998469987,56,Back,3998470481,233,146,3998469989,347,,,,,,,,,,,,,,,,,c5s6l4u9gjdv3ce5rc0we8sx6,I. Santi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501295643,147,1,1,23,22,acpt3r9i7hburdteruzc31u96,1,85.3,0,2023-01-28T13:56:33.771Z,2023-01-28T13:56:38Z,3998470641,212,14.3,3998470633,107,,3998470639,141,11.4,3998470643,213,0.6,3998470637,140,96.2,3998470635,56,Right,,,,,,,2nyteuqhg3tvltcdjmivfoyqx,G. Árnadóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501295653,148,1,1,23,26,acpt3r9i7hburdteruzc31u96,1,92.9,15.6,2023-01-28T13:56:37.995Z,2023-01-28T13:56:40Z,3998470689,213,4.5,3998470685,141,4.7,3998470683,140,91.5,3998470681,56,Right,3998470687,212,7.6,,,,,,,,,,yobsx8qzjrdt67z3vbzygd79,K. Asllani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501295693,149,1,1,23,28,acpt3r9i7hburdteruzc31u96,0,91.6,3.7,2023-01-28T13:56:40.124Z,2023-01-28T13:56:44Z,3998470835,1,,3998470831,212,32.3,3998470829,141,51.2,3998470823,155,,3998470929,233,158,3998470833,213,1.5,3998470827,140,93.1,3998470825,56,Center,2nyteuqhg3tvltcdjmivfoyqx,G. Árnadóttir,3998470821,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501295759,159,44,1,23,29,ca8pjvyb7hgttr1dalj2nguum,1,8.2,48.2,2023-01-28T13:56:41.496Z,2023-01-28T13:56:48Z,3998471225,56,Back,3998471243,233,150,3998471227,285,,,,,,,,,,,,,,,,,6clgafy8vlbq6qw2ofptwkwd1,F. Durante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501295699,150,44,1,23,29,acpt3r9i7hburdteruzc31u96,0,91.8,51.8,2023-01-28T13:56:41.497Z,2023-01-28T13:56:49Z,3998470867,286,,3998471251,233,159,3998470865,56,Center,,,,,,,,,,,,,,,,162sfvdvwcsap2r0v4clllqz9,M. Piemonte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501295675,158,11,1,23,30,ca8pjvyb7hgttr1dalj2nguum,1,6,48.7,2023-01-28T13:56:42.088Z,2023-01-28T13:56:44Z,3998470959,233,149,3998470753,88,,3998470751,56,Back,,,,,,,,,,,,,,,,6clgafy8vlbq6qw2ofptwkwd1,F. Durante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501295797,160,1,1,23,39,ca8pjvyb7hgttr1dalj2nguum,1,12.1,49,2023-01-28T13:56:51.113Z,2023-01-28T13:56:53Z,3998471401,213,5.2,3998471391,123,,3998471395,140,27.8,3998471397,141,4.6,3998471403,1,,3998471393,56,Back,3998471399,212,34.4,,,,6clgafy8vlbq6qw2ofptwkwd1,F. Durante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501295803,161,1,1,23,41,ca8pjvyb7hgttr1dalj2nguum,1,27.8,4.6,2023-01-28T13:56:53.159Z,2023-01-28T13:56:54Z,3998471421,56,Back,3998471425,141,17.1,3998471429,213,1.0,3998471423,140,32.5,3998471427,212,9.8,,,,,,,,,,7q0ltszzjzk7nlvvxjbagmggl,F. Thøgersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501295817,162,1,1,23,42,ca8pjvyb7hgttr1dalj2nguum,1,32.5,17.1,2023-01-28T13:56:54.120Z,2023-01-28T13:56:55Z,3998471497,213,3.9,3998471489,56,Back,3998471491,140,24.5,3998471495,212,11.4,3998471493,141,5.8,,,,,,,,,,2eg5q67ivbjr99ltdrvez9zbo,M. Mihashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501295833,163,1,1,23,43,ca8pjvyb7hgttr1dalj2nguum,1,24.6,5,2023-01-28T13:56:54.952Z,2023-01-28T13:56:57Z,3998471587,140,13.5,3998471585,56,Back,3998471597,213,2.7,3998471591,141,14.0,3998471595,212,13.2,,,,,,,,,,7q0ltszzjzk7nlvvxjbagmggl,F. Thøgersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501295913,164,1,1,23,45,ca8pjvyb7hgttr1dalj2nguum,1,13.8,15.9,2023-01-28T13:56:57.159Z,2023-01-28T13:57:02Z,3998471957,212,21.2,3998471953,140,8.2,3998471959,213,1.9,3998471955,141,45.8,3998471951,56,Back,,,,,,,,,,bqf3am2yut3ymts5kgvsrku7d,B. Fördős,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501295943,165,1,1,23,51,ca8pjvyb7hgttr1dalj2nguum,1,12.6,49.6,2023-01-28T13:57:02.584Z,2023-01-28T13:57:06Z,3998472083,56,Back,3998472091,141,81.1,3998472097,213,1.2,3998472093,212,23.2,3998472087,140,21.2,,,,,,,,,,6clgafy8vlbq6qw2ofptwkwd1,F. Durante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501295957,166,1,1,23,55,ca8pjvyb7hgttr1dalj2nguum,1,22,82.1,2023-01-28T13:57:06.856Z,2023-01-28T13:57:09Z,3998472205,140,60.4,3998472201,155,,3998472213,1,,3998472207,141,85.4,3998472209,212,40.4,3998472203,56,Left,3998472211,213,0.1,,,,3d6o80x3c0kq6t2dvxzqrt8t1,L. Alborghetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501295991,167,1,1,23,57,ca8pjvyb7hgttr1dalj2nguum,1,60.5,86.2,2023-01-28T13:57:09.016Z,2023-01-28T13:57:12Z,3998472417,141,75.1,3998472421,213,4.5,3998472413,56,Center,3998472419,212,7.7,3998472415,140,59.0,,,,,,,,,,30mwaentr99qb99ce6y9o1p0p,T. Chawinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501296007,168,1,1,24,0,ca8pjvyb7hgttr1dalj2nguum,0,66.4,67.3,2023-01-28T13:57:11.896Z,2023-01-28T13:57:14Z,3998472493,140,84.8,3998472499,213,0.4,3998472495,141,78.8,3998472491,56,Center,3998472497,212,20.8,,,,,,,,,,3myrbf50fefc98vkxh3ggw82x,E. Polli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501296003,151,49,1,24,2,acpt3r9i7hburdteruzc31u96,1,16.6,21.7,2023-01-28T13:57:14.412Z,2023-01-28T13:57:14Z,,,,,,,,,,,,,,,,,,,,,,,,,2nyteuqhg3tvltcdjmivfoyqx,G. Árnadóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501296035,152,1,1,24,4,acpt3r9i7hburdteruzc31u96,0,11.7,20.4,2023-01-28T13:57:16.011Z,2023-01-28T13:57:16Z,3998472557,140,17.0,3998472555,56,Back,3998472559,141,0.0,3998472563,213,5.1,3998472561,212,15.7,,,,,,,,,,2nyteuqhg3tvltcdjmivfoyqx,G. Árnadóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501296051,153,5,1,24,5,acpt3r9i7hburdteruzc31u96,0,18.7,-1.2,2023-01-28T13:57:16.618Z,2023-01-28T14:33:51Z,3998472573,347,,3998472571,56,Back,3998473153,233,169,,,,,,,,,,,,,,,,2nyteuqhg3tvltcdjmivfoyqx,G. Árnadóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
