id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,keyPass,qualifier/9/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/11/value,qualifier/12/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId
2546026511,78,1,1,9,14,ej5er0oyngdw138yuumwqbyqt,1,42.7,75.9,2023-05-08T18:54:20.645Z,2023-05-09T01:36:33Z,4263287603,212,19.8,4263818973,178,,4263287601,141,92.6,4263287605,213,0.6,4263287597,56,Left,4263287599,140,58.1,,,,,,,38de1wbyp2ruksgffna791n8p,N. Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546026539,79,1,1,9,20,ej5er0oyngdw138yuumwqbyqt,0,58.8,74.2,2023-05-08T18:54:26.598Z,2023-05-09T01:36:45Z,4263287763,213,5.8,4263288253,4,,4263287757,140,100.0,4263287759,141,40.4,4263819137,178,,4263287749,155,,4263287761,212,50.6,4263287751,56,Center,a46kdc4sdf7e6520s8gm9glm2,M. Barrow,4263287765,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546026549,80,5,1,9,23,ej5er0oyngdw138yuumwqbyqt,0,101.1,39.2,2023-05-08T18:54:30.164Z,2023-05-09T01:36:50Z,4263287795,346,,4263287793,56,Center,4263287845,233,92,,,,,,,,,,,,,,,,a46kdc4sdf7e6520s8gm9glm2,M. Barrow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546026555,92,5,1,9,23,6tuibxq39fdryu8ou06wcm0q3,1,-1.1,60.8,2023-05-08T18:54:30.164Z,2023-05-09T01:36:49Z,4263287815,56,Back,4263287831,233,80,4263287817,346,,,,,,,,,,,,,,,,,5oge5fhmna0oduqvjisoa1djp,J. Toljan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546026623,93,1,1,9,29,6tuibxq39fdryu8ou06wcm0q3,1,3.1,56.9,2023-05-08T18:54:36.358Z,2023-05-09T01:36:58Z,4263288227,237,,4263288223,213,5.2,4263288215,56,Back,4263288213,124,,4263288221,212,14.5,4263288217,140,10.0,4263288219,141,38.4,,,,1r5gn4osgwz2b2b4sefncbhed,A. Consigli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546026647,94,1,1,9,35,6tuibxq39fdryu8ou06wcm0q3,1,15.1,36.1,2023-05-08T18:54:42.204Z,2023-05-09T01:37:01Z,4263819389,178,,4263288327,213,1.7,4263288323,141,63.2,4263288325,212,18.6,4263288321,140,12.5,4263288319,56,Back,,,,,,,e5fnoxb8f2hycjx4gnmce2wvd,M. Erlić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546026661,95,1,1,9,37,6tuibxq39fdryu8ou06wcm0q3,1,13.4,64.1,2023-05-08T18:54:44.415Z,2023-05-09T01:37:03Z,4263288385,56,Back,4263288391,212,24.3,4263288393,213,1.1,4263819449,178,,4263288387,140,24.1,4263288389,141,95.8,,,,,,,cxxxfvmrslyjyi9wz9m8kwne2,Ruan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546026687,96,1,1,9,41,6tuibxq39fdryu8ou06wcm0q3,1,23.8,95.4,2023-05-08T18:54:47.838Z,2023-05-09T01:37:06Z,4263288523,212,16.2,4263288525,213,0.1,4263288517,56,Back,4263288519,140,39.2,4263819503,178,,4263288521,141,96.9,,,,,,,4vis4wltntxil2m9z16mi6j8p,Rogério,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546026691,97,4,1,9,44,6tuibxq39fdryu8ou06wcm0q3,1,37.2,96.8,2023-05-08T18:54:51.090Z,2023-05-09T01:37:15Z,4263288545,152,,4263288827,233,81,4263288543,56,Back,4263288549,286,,4263288547,265,,4263288541,13,,,,,,,,3sehm4zmy7141wm4ecfqqoxd5,N. Bajrami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546026737,81,4,1,9,44,ej5er0oyngdw138yuumwqbyqt,0,62.8,3.2,2023-05-08T18:54:51.091Z,2023-05-09T01:37:15Z,4263819633,178,,4263288791,285,,4263288835,233,97,4263289117,265,,4263288783,13,,4263288789,152,,4263288787,56,Right,,,,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546026853,98,1,1,10,3,6tuibxq39fdryu8ou06wcm0q3,1,36.2,96.4,2023-05-08T18:55:10.016Z,2023-05-09T01:37:18Z,4263289359,213,3.3,4263289357,212,9.3,4263289353,140,27.5,4263819679,178,,4263289355,141,93.6,4263289351,56,Back,4263289349,152,,4263289347,5,,4vis4wltntxil2m9z16mi6j8p,Rogério,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546026869,99,1,1,10,5,6tuibxq39fdryu8ou06wcm0q3,1,25.5,91.2,2023-05-08T18:55:12.251Z,2023-05-09T01:37:20Z,4263819715,178,,4263289417,140,18.8,4263289419,141,50.0,4263289421,212,28.9,4263289415,56,Back,4263289423,213,4.5,,,,,,,cxxxfvmrslyjyi9wz9m8kwne2,Ruan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546026891,100,1,1,10,9,6tuibxq39fdryu8ou06wcm0q3,1,20.5,44.9,2023-05-08T18:55:15.880Z,2023-05-09T01:37:22Z,4263289553,213,5.0,4263289545,56,Back,4263819747,178,,4263289551,212,23.8,4263289549,141,11.5,4263289547,140,27.2,,,,,,,e5fnoxb8f2hycjx4gnmce2wvd,M. Erlić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546026925,101,1,1,10,12,6tuibxq39fdryu8ou06wcm0q3,1,27.6,6.5,2023-05-08T18:55:18.639Z,2023-05-09T01:37:25Z,4263289721,141,12.8,4263289719,140,71.7,4263289717,56,Right,4263289725,213,0.1,4263289727,1,,4263819801,178,,4263289723,212,46.5,4263289715,155,,5oge5fhmna0oduqvjisoa1djp,J. Toljan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546026931,102,61,1,10,15,6tuibxq39fdryu8ou06wcm0q3,1,71.7,12.7,2023-05-08T18:55:21.544Z,2023-05-09T01:37:33Z,4263819991,21,,4263289767,56,Right,4263819993,178,,,,,,,,,,,,,,,,,m030tubgf3zpgf0axzm7z26t,D. Berardi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546026941,82,49,1,10,16,ej5er0oyngdw138yuumwqbyqt,1,31.8,88.8,2023-05-08T18:55:23.502Z,2023-05-09T01:37:37Z,,,,,,,,,,,,,,,,,,,,,,,,,7ohgxs03szerp6mwiiv58ryay,A. Cambiaso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546026969,83,4,1,10,17,ej5er0oyngdw138yuumwqbyqt,1,30,88.6,2023-05-08T18:55:23.849Z,2023-05-09T01:37:41Z,4263289945,56,Back,4263289941,13,,4263289985,233,103,4263289947,152,,4263289949,285,,4263289943,295,,,,,,,,7ohgxs03szerp6mwiiv58ryay,A. Cambiaso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546026973,103,4,1,10,17,6tuibxq39fdryu8ou06wcm0q3,0,70,11.4,2023-05-08T18:55:23.850Z,2023-05-09T01:37:41Z,4263820141,178,,4263290001,233,83,4263289971,286,,4263289965,295,,4263289969,152,,4263289967,56,Right,4263289963,13,,,,,m030tubgf3zpgf0axzm7z26t,D. Berardi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546027095,84,1,1,10,34,ej5er0oyngdw138yuumwqbyqt,1,31.8,90.7,2023-05-08T18:55:41.040Z,2023-05-09T01:37:52Z,4263290645,141,81.6,4263290641,56,Back,4263820311,178,,4263291519,189,,4263290643,140,27.6,4263290647,212,7.6,4263290637,5,,4263290639,152,,7ohgxs03szerp6mwiiv58ryay,A. Cambiaso,4263290649,213,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546027125,85,1,1,10,36,ej5er0oyngdw138yuumwqbyqt,1,27.6,85.5,2023-05-08T18:55:42.615Z,2023-05-09T01:37:55Z,4263290801,140,33.2,4263290805,212,24.8,4263632723,189,,4263290799,56,Back,4263290803,141,50.1,4263820365,178,,4263290807,213,5.0,,,,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546027133,86,1,1,10,38,ej5er0oyngdw138yuumwqbyqt,1,32.6,54,2023-05-08T18:55:45.075Z,2023-05-09T01:38:04Z,4263290843,140,23.5,4263290847,212,13.8,4263290849,213,2.3,4263820501,178,,4263290845,141,68.6,4263290841,56,Back,,,,,,,bpfg11qh1q0zj2x6sqd3srvmx,M. Aebischer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546027143,87,1,1,10,40,ej5er0oyngdw138yuumwqbyqt,1,23.5,63.3,2023-05-08T18:55:47.051Z,2023-05-09T01:38:08Z,4263290885,213,5.8,4263820563,178,,4263290881,141,59.3,4263290879,140,27.9,4263290877,56,Back,4263290883,212,5.4,,,,,,,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546027151,88,1,1,10,41,ej5er0oyngdw138yuumwqbyqt,1,29.5,66.6,2023-05-08T18:55:48.190Z,2023-05-09T01:38:10Z,4263820629,178,,4263290935,140,22.8,4263290941,213,3.4,4263290937,141,64.3,4263290939,212,7.2,4263290933,56,Back,,,,,,,bpfg11qh1q0zj2x6sqd3srvmx,M. Aebischer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546027167,89,1,1,10,43,ej5er0oyngdw138yuumwqbyqt,1,23,59.4,2023-05-08T18:55:49.822Z,2023-05-09T01:38:13Z,4263820681,178,,4263291053,56,Back,4263291059,212,14.3,4263291057,141,38.6,4263291055,140,21.1,4263291061,213,4.6,,,,,,,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546027207,90,1,1,10,50,ej5er0oyngdw138yuumwqbyqt,1,33.6,29.1,2023-05-08T18:55:56.639Z,2023-05-09T01:38:19Z,4263291221,56,Back,4263820807,178,,4263291225,141,33.2,4263291227,212,12.7,4263291229,213,0.2,4263291223,140,45.4,,,,,,,7e11kdi7wh9tleor9w5o2fdn9,K. Bonifazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546027219,91,1,1,10,51,ej5er0oyngdw138yuumwqbyqt,1,42.8,30.1,2023-05-08T18:55:57.603Z,2023-05-09T01:38:23Z,4263291267,56,Back,4263291269,140,35.0,4263291273,212,19.4,4263291281,156,,4263291275,213,4.3,4263291271,141,4.3,4263820885,178,,,,,bpfg11qh1q0zj2x6sqd3srvmx,M. Aebischer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546027259,92,1,1,10,55,ej5er0oyngdw138yuumwqbyqt,1,38.5,5.6,2023-05-08T18:56:02.432Z,2023-05-09T01:38:26Z,4263291481,56,Back,4263291485,141,17.8,4263291489,213,2.4,4263291487,212,12.0,4263291483,140,30.3,4263820961,178,,,,,,,,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546027271,93,1,1,10,58,ej5er0oyngdw138yuumwqbyqt,1,31,19,2023-05-08T18:56:05.341Z,2023-05-09T01:38:30Z,4263291571,213,0.2,4263291565,140,45.6,4263821049,178,,4263291569,212,15.6,4263291567,141,23.5,4263291563,56,Back,,,,,,,7e11kdi7wh9tleor9w5o2fdn9,K. Bonifazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546027281,94,1,1,11,1,ej5er0oyngdw138yuumwqbyqt,0,45.6,23.5,2023-05-08T18:56:07.632Z,2023-05-09T01:38:33Z,4263291621,141,41.5,4263291617,56,Center,4263291623,212,21.9,4263291619,140,62.9,4263821151,178,,4263291625,213,0.6,,,,,,,38de1wbyp2ruksgffna791n8p,N. Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546027285,104,49,1,11,2,6tuibxq39fdryu8ou06wcm0q3,1,40.5,60.2,2023-05-08T18:56:09.312Z,2023-05-09T01:38:38Z,,,,,,,,,,,,,,,,,,,,,,,,,e5fnoxb8f2hycjx4gnmce2wvd,M. Erlić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546027295,105,1,1,11,4,6tuibxq39fdryu8ou06wcm0q3,1,40.2,59.4,2023-05-08T18:56:10.763Z,2023-05-09T01:38:42Z,4263291683,56,Back,4263291689,212,8.2,4263291687,141,64.7,4263291685,140,47.2,4263291691,213,0.5,4263821387,178,,,,,,,,e5fnoxb8f2hycjx4gnmce2wvd,M. Erlić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546027299,106,61,1,11,4,6tuibxq39fdryu8ou06wcm0q3,1,46.8,63.8,2023-05-08T18:56:11.341Z,2023-05-09T01:38:45Z,4263291699,56,Back,4263821427,178,,,,,,,,,,,,,,,,,,,,4qejyummzkrfllds8ord642qx,D. Frattesi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546027315,107,61,1,11,6,6tuibxq39fdryu8ou06wcm0q3,1,53.2,56.3,2023-05-08T18:56:12.809Z,2023-05-09T01:38:57Z,4263291763,56,Center,4263821579,178,,,,,,,,,,,,,,,,,,,,bqer8ajqm2vibthgumtuycbu1,Matheus Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546027323,108,61,1,11,6,6tuibxq39fdryu8ou06wcm0q3,1,52.2,58.5,2023-05-08T18:56:13.187Z,2023-05-09T01:39:04Z,4263821691,389,,4263291793,56,Center,,,,,,,,,,,,,,,,,,,4qejyummzkrfllds8ord642qx,D. Frattesi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546027367,109,1,1,11,12,6tuibxq39fdryu8ou06wcm0q3,1,70.5,53.9,2023-05-08T18:56:19.159Z,2023-05-09T01:39:09Z,4263292053,140,78.1,4263292057,212,28.9,4263292059,213,5.0,4263292055,141,13.1,4263821845,178,,4263292049,155,,4263292051,56,Right,,,,bqer8ajqm2vibthgumtuycbu1,Matheus Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546027385,110,1,1,11,16,6tuibxq39fdryu8ou06wcm0q3,1,76.8,20,2023-05-08T18:56:22.901Z,2023-05-09T02:11:23Z,4263292143,155,,4263292151,212,27.5,4263292891,210,15,4263292149,141,54.4,4263634001,72,,4263292147,140,90.6,4263292145,56,Center,4263821935,178,,m030tubgf3zpgf0axzm7z26t,D. Berardi,4263292893,154,,4263292153,213,4263633999,223,4263292141,2,,,,,,,,,,,,1,1.0,,,,,,,,,,,,,,
2546027387,111,44,1,11,18,6tuibxq39fdryu8ou06wcm0q3,1,90.8,54.7,2023-05-08T18:56:24.537Z,2023-05-09T02:11:22Z,4263292763,233,95,4263292157,56,Center,4263292159,286,,,,,,,,,,,,,,,,,f2p5457ilcfrtzhe343whhkut,G. Defrel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546027391,95,44,1,11,18,ej5er0oyngdw138yuumwqbyqt,0,9.2,45.3,2023-05-08T18:56:24.538Z,2023-05-09T01:39:15Z,4263292769,233,111,4263292179,56,Back,4263292181,285,,,,,,,,,,,,,,,,,7e11kdi7wh9tleor9w5o2fdn9,K. Bonifazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546027389,112,15,1,11,18,6tuibxq39fdryu8ou06wcm0q3,1,90.6,52.8,2023-05-08T18:56:24.555Z,2023-05-09T02:11:23Z,4263292163,22,,4263292923,230,98.5,4263292723,328,,4263292725,82,,4263292905,80,,4263292925,231,50.5,4263292915,102,47.2,4263292165,17,,f2p5457ilcfrtzhe343whhkut,G. Defrel,4263293797,233,96,4263292919,146,4263292719,15,4263822045,388,4263292909,154,4263292921,147,4263292167,56,Center,4263292917,103,19,,,92.3,51.8,4263292911,55,110,4263292907,29,,,,,,,,
2546027395,96,10,1,11,18,ej5er0oyngdw138yuumwqbyqt,1,8.7,44.7,2023-05-08T18:56:24.614Z,2023-05-09T01:39:23Z,4263293801,233,112,4263292197,56,Back,4263293773,94,,4263822137,388,,4263822139,15,,,,,,,,,,,7e11kdi7wh9tleor9w5o2fdn9,K. Bonifazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546027413,97,12,1,11,18,ej5er0oyngdw138yuumwqbyqt,1,8.7,49.1,2023-05-08T18:56:25.515Z,2023-05-09T01:39:31Z,4263292307,213,0.1,4263822223,178,,4263292303,141,53.2,4263292305,212,20.8,4263292297,56,Back,4263292301,140,28.3,,,,,,,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546027417,98,1,1,11,21,ej5er0oyngdw138yuumwqbyqt,1,26.5,50.7,2023-05-08T18:56:28.143Z,2023-05-09T01:39:34Z,4263292329,213,6.1,4263292327,212,8.3,4263292323,140,34.3,4263292325,141,48.5,4263292321,56,Back,4263822239,388,,4263292319,3,,,,,bdb6j168crcrwje9k0titxv55,L. Ferguson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546027425,99,1,1,11,22,ej5er0oyngdw138yuumwqbyqt,0,31.8,47.6,2023-05-08T18:56:28.980Z,2023-05-09T01:39:39Z,4263292355,3,,4263294741,168,,4263292365,213,5.7,4263292361,141,45.8,4263822297,178,,4263292359,140,33.6,4263292363,212,2.3,4263292357,56,Back,bpfg11qh1q0zj2x6sqd3srvmx,M. Aebischer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546027423,113,61,1,11,22,6tuibxq39fdryu8ou06wcm0q3,1,68.6,56.4,2023-05-08T18:56:29.055Z,2023-05-09T01:39:44Z,4263822355,178,,4263292353,56,Center,4263822353,15,,,,,,,,,,,,,,,,,4vis4wltntxil2m9z16mi6j8p,Rogério,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546027435,100,49,1,11,24,ej5er0oyngdw138yuumwqbyqt,1,35.3,34.1,2023-05-08T18:56:30.876Z,2023-05-09T01:39:56Z,,,,,,,,,,,,,,,,,,,,,,,,,bdb6j168crcrwje9k0titxv55,L. Ferguson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546027497,101,1,1,11,26,ej5er0oyngdw138yuumwqbyqt,1,35.8,30.3,2023-05-08T18:56:33.270Z,2023-05-09T01:39:59Z,4263292733,56,Back,4263292737,141,15.7,4263292739,212,15.4,4263822517,178,,4263292741,213,3.8,4263292735,140,24.6,,,,,,,bdb6j168crcrwje9k0titxv55,L. Ferguson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546027509,102,1,1,11,33,ej5er0oyngdw138yuumwqbyqt,1,26.8,23.5,2023-05-08T18:56:40.192Z,2023-05-09T01:40:03Z,4263292835,56,Back,4263822615,178,,4263292841,212,7.7,4263292839,141,31.7,4263292837,140,31.8,4263292843,213,0.8,,,,,,,7e11kdi7wh9tleor9w5o2fdn9,K. Bonifazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546027519,103,1,1,11,34,ej5er0oyngdw138yuumwqbyqt,1,31.9,31.7,2023-05-08T18:56:41.452Z,2023-05-09T01:40:09Z,4263292943,140,26.5,4263292947,212,6.9,4263292949,213,3.7,4263292945,141,26.0,4263822703,178,,4263292941,56,Back,,,,,,,5lvdnoyknuoyr6kdruposgctl,J. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546027549,104,1,1,11,37,ej5er0oyngdw138yuumwqbyqt,1,26.5,26,2023-05-08T18:56:43.642Z,2023-05-09T01:40:12Z,4263293131,141,59.1,4263293129,140,25.3,4263293127,56,Back,4263293135,213,1.6,4263293133,212,22.5,4263822769,178,,,,,,,,7e11kdi7wh9tleor9w5o2fdn9,K. Bonifazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546027551,105,61,1,11,43,ej5er0oyngdw138yuumwqbyqt,0,35.2,76.7,2023-05-08T18:56:49.774Z,2023-05-09T01:40:17Z,4263293139,56,Back,4263822875,178,,,,,,,,,,,,,,,,,,,,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546027573,115,4,1,11,44,6tuibxq39fdryu8ou06wcm0q3,1,68.6,16.8,2023-05-08T18:56:51.019Z,2023-05-09T02:10:35Z,4263293303,286,,4263293295,13,,4263293411,233,106,4263295083,295,,4263293297,56,Right,4263293299,152,,,,,,,,m030tubgf3zpgf0axzm7z26t,D. Berardi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546027591,106,4,1,11,44,ej5er0oyngdw138yuumwqbyqt,0,31.4,83.2,2023-05-08T18:56:51.020Z,2023-05-09T02:10:35Z,4263293367,13,,4263293369,295,,4263293373,152,,4263293375,285,,4263822959,178,,4263293445,233,115,4263293371,56,Back,,,,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546027553,114,43,1,11,45,6tuibxq39fdryu8ou06wcm0q3,1,0,0,2023-05-08T18:56:51.734Z,2023-05-08T18:56:59Z,4263293149,56,Right,4263293467,144,61,,,,,,,,,,,,,,,,,,,m030tubgf3zpgf0axzm7z26t,D. Berardi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546027873,116,1,1,12,43,6tuibxq39fdryu8ou06wcm0q3,1,72.6,7,2023-05-08T18:57:49.763Z,2023-05-09T01:40:34Z,4263294839,152,,4263294847,212,0.9,4263294845,141,7.0,4263294841,56,Right,4263294843,140,71.7,4263294851,278,,4263294849,213,3.1,4263294837,5,,3sehm4zmy7141wm4ecfqqoxd5,N. Bajrami,4263823235,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546027879,117,1,1,12,45,6tuibxq39fdryu8ou06wcm0q3,1,71.5,16.7,2023-05-08T18:57:52.312Z,2023-05-09T01:40:40Z,4263294875,140,69.2,4263823281,178,,4263294881,213,1.8,4263294873,56,Center,4263294877,141,35.1,4263294879,212,12.7,,,,,,,m030tubgf3zpgf0axzm7z26t,D. Berardi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546027899,118,1,1,12,48,6tuibxq39fdryu8ou06wcm0q3,1,69.8,36.1,2023-05-08T18:57:54.698Z,2023-05-09T01:40:45Z,4263823413,178,,4263294993,212,33.0,4263294997,1,,4263294989,140,91.6,4263294987,56,Center,4263294991,141,71.1,4263294985,155,,4263294995,213,0.8,ef4thhub6bsd2gtmltknkz8b9,M. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546027901,119,44,1,12,50,6tuibxq39fdryu8ou06wcm0q3,1,91.2,70.8,2023-05-08T18:57:56.738Z,2023-05-09T02:11:23Z,4263295009,286,,4263295011,233,107,4263295007,56,Center,,,,,,,,,,,,,,,,cxxxfvmrslyjyi9wz9m8kwne2,Ruan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546027895,107,44,1,12,50,ej5er0oyngdw138yuumwqbyqt,0,8.8,29.2,2023-05-08T18:57:56.739Z,2023-05-09T01:40:49Z,4263295029,233,119,4263294975,56,Back,4263294977,285,,,,,,,,,,,,,,,,,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546027905,120,1,1,12,50,6tuibxq39fdryu8ou06wcm0q3,0,90.6,73,2023-05-08T18:57:56.814Z,2023-05-09T02:11:24Z,4263295037,141,54.8,4263295039,212,14.4,4263295033,56,Center,4263295035,140,97.7,4263295031,3,,4263295041,213,5.3,4263823525,388,,,,,cxxxfvmrslyjyi9wz9m8kwne2,Ruan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546027911,108,52,1,12,51,ej5er0oyngdw138yuumwqbyqt,1,3.6,45.5,2023-05-08T18:57:58.067Z,2023-05-09T01:41:00Z,4263823655,178,,4263635749,376,,,,,,,,,,,,,,,,,,,,4hrmzpx1nt5ze55fpby71mcb9,Ł. Skorupski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546027967,109,1,1,13,0,ej5er0oyngdw138yuumwqbyqt,1,10.5,50.3,2023-05-08T18:58:07.065Z,2023-05-09T01:41:04Z,4263295409,140,11.3,4263295411,141,41.3,4263295407,56,Back,4263295415,213,4.8,4263295413,212,6.2,4263295405,123,,4263823741,178,,,,,4hrmzpx1nt5ze55fpby71mcb9,Ł. Skorupski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546027971,110,1,1,13,11,ej5er0oyngdw138yuumwqbyqt,1,38.5,37.9,2023-05-08T18:58:17.874Z,2023-05-09T01:41:12Z,4263295437,213,1.2,4263823857,178,,4263295433,141,62.1,4263295431,140,45.2,4263295429,56,Back,4263295435,212,17.9,,,,,,,7e11kdi7wh9tleor9w5o2fdn9,K. Bonifazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546027987,111,1,1,13,13,ej5er0oyngdw138yuumwqbyqt,1,45.3,62.1,2023-05-08T18:58:19.747Z,2023-05-09T01:41:14Z,4263295499,56,Center,4263295505,212,15.5,4263295501,140,58.7,4263295503,141,71.7,4263295507,213,0.4,4263823905,178,,,,,,,,38de1wbyp2ruksgffna791n8p,N. Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546027997,112,1,1,13,14,ej5er0oyngdw138yuumwqbyqt,1,56,74.6,2023-05-08T18:58:21.509Z,2023-05-09T01:41:18Z,4263295559,213,2.9,4263295557,212,8.8,4263295553,140,47.9,4263823943,178,,4263295551,56,Back,4263295555,141,78.1,,,,,,,bdb6j168crcrwje9k0titxv55,L. Ferguson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
