id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/8/value,qualifier/9/value,keyPass,qualifier/12/value,qualifier/13/value,qualifier/16/value,assist,qualifier/20/value
2543603467,129,1,1,10,13,ej5er0oyngdw138yuumwqbyqt,1,66.9,73.5,2023-05-04T18:56:32.613Z,2023-05-05T04:40:44Z,4250355027,56,Left,4250355025,155,,4250355031,141,92.7,4250355029,140,74.0,4250355035,213,1.1,4250925889,178,,4250355033,212,15.0,,,,a46kdc4sdf7e6520s8gm9glm2,M. Barrow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543603473,130,1,1,10,18,ej5er0oyngdw138yuumwqbyqt,1,81.8,90.6,2023-05-04T18:56:36.963Z,2023-05-05T04:40:48Z,4250355057,140,73.1,4250355055,56,Left,4250925917,178,,4250355063,213,3.5,4250355059,141,86.0,4250355061,212,9.7,,,,,,,bpfg11qh1q0zj2x6sqd3srvmx,M. Aebischer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543603477,131,1,1,10,20,ej5er0oyngdw138yuumwqbyqt,0,73.3,84.2,2023-05-04T18:56:39.301Z,2023-05-05T04:40:50Z,4250355089,213,5.3,4250669833,223,,4250925927,178,,4250355087,212,26.3,4250355085,141,52.3,4250669835,20,,4250355077,2,,4250355083,140,87.5,38de1wbyp2ruksgffna791n8p,N. Domínguez,4250355079,155,4250355081,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Center,,,,,,
2543603491,66,12,1,10,21,8le3orkfz6iix3jns6g9ojqjg,1,10.4,39.7,2023-05-04T18:56:40.277Z,2023-05-05T04:41:15Z,4250355281,167,,4250355173,140,28.1,4250355177,212,33.7,4250355175,141,0.0,4250355171,56,Back,4250355201,15,,4250926039,178,,4250355179,213,5.3,dnk24js88d4ie661mwo7jkq95,S. Walukiewicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543603507,67,5,1,10,24,8le3orkfz6iix3jns6g9ojqjg,0,25.5,-1.8,2023-05-04T18:56:42.942Z,2023-05-05T04:41:22Z,4250355949,233,132,4250355279,347,,4250355277,56,Back,,,,,,,,,,,,,,,,dnk24js88d4ie661mwo7jkq95,S. Walukiewicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543603643,132,5,1,10,24,ej5er0oyngdw138yuumwqbyqt,1,74.5,101.8,2023-05-04T18:56:42.942Z,2023-05-05T04:41:22Z,4250355931,233,67,4250355907,347,,4250355905,56,Left,,,,,,,,,,,,,,,,38de1wbyp2ruksgffna791n8p,N. Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543603693,133,1,1,10,50,ej5er0oyngdw138yuumwqbyqt,1,77.1,100,2023-05-04T18:57:08.948Z,2023-05-05T04:41:26Z,4250356121,107,,4250356139,213,3.7,4250356127,140,36.4,4250356123,56,Back,4250356143,1,,4250356131,141,63.3,4250356135,212,50.2,4250357179,189,,7ohgxs03szerp6mwiiv58ryay,A. Cambiaso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543603701,134,1,1,10,52,ej5er0oyngdw138yuumwqbyqt,1,36.4,63.3,2023-05-04T18:57:10.796Z,2023-05-05T04:41:28Z,4250356185,56,Back,4250356187,140,36.6,4250357233,189,,4250356191,212,30.6,4250356193,213,4.7,4250356189,141,18.3,4250926109,178,,,,,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543603709,135,1,1,10,53,ej5er0oyngdw138yuumwqbyqt,1,47.3,17.8,2023-05-04T18:57:12.443Z,2023-05-05T04:41:35Z,4250356231,140,63.2,4250356229,56,Right,4250356235,212,18.0,4250356237,213,5.9,4250356233,141,8.1,4250926147,178,,,,,,,,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543603713,136,1,1,10,54,ej5er0oyngdw138yuumwqbyqt,0,58.3,8.1,2023-05-04T18:57:13.550Z,2023-05-05T04:41:41Z,4250356259,56,Center,4250356263,141,23.1,4250356267,213,1.2,4250356265,212,11.0,4250356261,140,62.1,4250926171,178,,,,,,,,1cu7fg8sf90isf9gp21e5fqh,R. Orsolini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543603733,68,49,1,10,56,8le3orkfz6iix3jns6g9ojqjg,1,33,83.9,2023-05-04T18:57:14.961Z,2023-05-05T04:41:46Z,,,,,,,,,,,,,,,,,,,,,,,,,9cy6lgb0e0cq4a7ht389qaklx,R. Marin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543603735,69,1,1,10,56,8le3orkfz6iix3jns6g9ojqjg,0,33,83.9,2023-05-04T18:57:15.002Z,2023-05-05T04:41:48Z,4250356351,56,Back,4250356357,212,5.8,4250356355,141,83.4,4250356353,140,38.5,4250356359,213,6.2,4250926209,178,,,,,,,,9cy6lgb0e0cq4a7ht389qaklx,R. Marin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543604025,145,61,1,10,56,ej5er0oyngdw138yuumwqbyqt,1,55.2,17.8,2023-05-04T18:57:15.246Z,2023-05-05T04:42:01Z,4250357893,56,Right,4250926265,178,,,,,,,,,,,,,,,,,,,,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543603741,137,49,1,10,58,ej5er0oyngdw138yuumwqbyqt,1,37.9,26.2,2023-05-04T18:57:17.298Z,2023-05-05T04:42:06Z,,,,,,,,,,,,,,,,,,,,,,,,,4gmki0xpn2e9o9p7wnm0k8p1x,A. Soumaoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543603749,138,1,1,10,58,ej5er0oyngdw138yuumwqbyqt,1,37.9,26.2,2023-05-04T18:57:17.379Z,2023-05-05T04:42:09Z,4250356423,56,Center,4250356427,141,26.5,4250356425,140,53.1,4250356431,213,0.0,4250356429,212,16.0,4250926297,178,,,,,,,,4gmki0xpn2e9o9p7wnm0k8p1x,A. Soumaoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543603753,139,1,1,11,0,ej5er0oyngdw138yuumwqbyqt,1,53.1,26.5,2023-05-04T18:57:18.810Z,2023-05-05T04:42:13Z,4250356447,56,Back,4250356451,141,12.8,4250356455,213,4.0,4250356453,212,11.9,4250356449,140,46.1,4250926341,178,,,,,,,,bpfg11qh1q0zj2x6sqd3srvmx,M. Aebischer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543603799,140,1,1,11,3,ej5er0oyngdw138yuumwqbyqt,1,47.2,17.8,2023-05-04T18:57:22.282Z,2023-05-05T04:42:16Z,4250356745,141,88.3,4250356747,212,54.4,4250926355,178,,4250356749,213,1.1,4250356741,56,Left,4250356751,1,,4250356743,140,71.7,4250356737,155,,1cu7fg8sf90isf9gp21e5fqh,R. Orsolini,4250356739,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543603801,141,50,1,11,7,ej5er0oyngdw138yuumwqbyqt,1,74,72.9,2023-05-04T18:57:25.736Z,2023-05-05T04:42:38Z,4250356759,56,Center,4250356803,233,70,4250356761,286,,,,,,,,,,,,,,,,,38de1wbyp2ruksgffna791n8p,N. Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543603807,70,7,1,11,8,8le3orkfz6iix3jns6g9ojqjg,0,26,27.1,2023-05-04T18:57:27.339Z,2023-05-05T04:42:42Z,4250356793,56,Back,4250356795,285,,4250356797,233,141,4250926529,178,,4250671055,385,,,,,,,,,,,cxjuod6b1ro67656dxwhpqqc5,J. Akpa Akpro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543663139,971,61,1,11,8,ej5er0oyngdw138yuumwqbyqt,1,77.9,72.3,2023-05-04T18:57:27.477Z,2023-05-05T04:42:46Z,4250671185,56,Center,4250926551,178,,,,,,,,,,,,,,,,,,,,38de1wbyp2ruksgffna791n8p,N. Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543663223,972,3,1,11,10,ej5er0oyngdw138yuumwqbyqt,0,81.5,82.4,2023-05-04T18:57:28.931Z,2023-05-05T04:42:50Z,4250926571,178,,4250671645,286,,4250671647,465,,4250671649,467,cxjuod6b1ro67656dxwhpqqc5,4250671643,56,Left,,,,,,,,,,7ohgxs03szerp6mwiiv58ryay,A. Cambiaso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543603831,142,1,1,11,14,ej5er0oyngdw138yuumwqbyqt,0,97.4,77.1,2023-05-04T18:57:33.270Z,2023-05-05T04:42:55Z,4250356919,140,88.8,4250356923,212,9.1,4250356925,213,3.3,4250356921,141,75.2,4250926597,178,,4250356917,56,Center,,,,,,,7ohgxs03szerp6mwiiv58ryay,A. Cambiaso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543603841,71,49,1,11,16,8le3orkfz6iix3jns6g9ojqjg,1,9.8,24.1,2023-05-04T18:57:35.078Z,2023-05-05T04:42:59Z,,,,,,,,,,,,,,,,,,,,,,,,,1fdgli7rrzvlhcs1exckc0r11,A. Grassi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543603859,72,1,1,11,17,8le3orkfz6iix3jns6g9ojqjg,1,11,20.5,2023-05-04T18:57:36.599Z,2023-05-05T04:43:01Z,4250357069,213,5.1,4250926621,178,,4250357061,56,Back,4250357065,141,5.2,4250357067,212,11.1,4250357063,140,14.6,,,,,,,1fdgli7rrzvlhcs1exckc0r11,A. Grassi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543603885,73,1,1,11,20,8le3orkfz6iix3jns6g9ojqjg,1,16.2,2.5,2023-05-04T18:57:39.435Z,2023-05-05T04:43:04Z,4250357197,141,14.3,4250357199,212,10.7,4250357201,213,2.3,4250357189,56,Back,4250357193,140,9.4,4250926641,178,,,,,,,,cxjuod6b1ro67656dxwhpqqc5,J. Akpa Akpro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543603897,74,1,1,11,22,8le3orkfz6iix3jns6g9ojqjg,0,9.4,13.7,2023-05-04T18:57:40.690Z,2023-05-05T04:43:09Z,4250926669,178,,4250357259,1,,4250357249,56,Back,4250357253,141,3.7,4250357247,157,,4250357251,140,43.6,4250357257,213,6.1,4250357255,212,36.5,f0o0jfa9hp54otpnwe09d591,T. Ebuehi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543621207,459,1,1,11,24,ej5er0oyngdw138yuumwqbyqt,1,52.3,96,2023-05-04T18:57:43.385Z,2023-05-05T04:43:14Z,4250446819,56,Left,4250446823,141,95.4,4250446827,213,6.2,4250446825,212,8.8,4250446821,140,60.7,4250446817,157,,4250926699,178,,4250446829,1,,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543621233,460,44,1,11,26,ej5er0oyngdw138yuumwqbyqt,1,56.8,93.4,2023-05-04T18:57:45.022Z,2023-05-05T05:16:41Z,4250446949,286,,4250446971,233,75,4250446947,56,Left,,,,,,,,,,,,,,,,5lvdnoyknuoyr6kdruposgctl,J. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543603911,75,44,1,11,26,8le3orkfz6iix3jns6g9ojqjg,0,43.2,6.6,2023-05-04T18:57:45.023Z,2023-05-05T04:43:18Z,4250357337,56,Back,4250446997,233,460,4250357339,285,,,,,,,,,,,,,,,,,bk1gdyxtfp4drwb0yotwerbsa,T. Baldanzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543621283,461,1,1,11,26,ej5er0oyngdw138yuumwqbyqt,0,52.3,91.7,2023-05-04T18:57:45.100Z,2023-05-05T05:16:42Z,4250447209,213,0.9,4250447199,3,,4250447203,140,57.7,4250926753,388,,4250447205,141,100.0,4250447207,212,8.6,4250447201,56,Left,,,,5lvdnoyknuoyr6kdruposgctl,J. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543604029,76,5,1,11,28,8le3orkfz6iix3jns6g9ojqjg,1,35.6,-1.6,2023-05-04T18:57:46.854Z,2023-05-05T04:43:25Z,4250357913,56,Back,4250357917,233,144,4250357915,347,,,,,,,,,,,,,,,,,bk1gdyxtfp4drwb0yotwerbsa,T. Baldanzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543603921,144,5,1,11,28,ej5er0oyngdw138yuumwqbyqt,0,64.4,101.6,2023-05-04T18:57:46.854Z,2023-05-05T04:43:26Z,4250357367,56,Left,4250357937,233,76,4250357369,347,,,,,,,,,,,,,,,,,7ohgxs03szerp6mwiiv58ryay,A. Cambiaso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543604051,77,1,1,11,47,8le3orkfz6iix3jns6g9ojqjg,0,35.2,0,2023-05-04T18:58:06.148Z,2023-05-05T04:43:30Z,4250358013,140,59.3,4250358015,141,7.6,4250358017,212,26.1,4250358011,56,Right,4250358021,1,,4250358019,213,0.3,4250358009,107,,,,,f0o0jfa9hp54otpnwe09d591,T. Ebuehi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543604053,146,61,1,11,49,ej5er0oyngdw138yuumwqbyqt,1,37.6,89,2023-05-04T18:58:07.985Z,2023-05-05T04:43:35Z,4250926835,178,,4250926833,21,,4250358045,56,Back,,,,,,,,,,,,,,,,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543604061,78,1,1,11,50,8le3orkfz6iix3jns6g9ojqjg,0,56,7.9,2023-05-04T18:58:08.628Z,2023-05-05T04:44:01Z,4250358079,213,0.1,4250358075,141,8.2,4250358077,212,1.8,4250926971,178,,4250358071,56,Right,4250358073,140,57.7,,,,,,,cxjuod6b1ro67656dxwhpqqc5,J. Akpa Akpro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543604071,148,1,1,11,50,ej5er0oyngdw138yuumwqbyqt,1,35.9,92.1,2023-05-04T18:58:09.276Z,2023-05-05T04:44:07Z,4250672709,141,87.2,4250358119,56,Back,4250927007,178,,4250672711,212,9.3,4250672707,140,44.2,4250672713,213,5.9,,,,,,,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543604079,149,49,1,11,51,ej5er0oyngdw138yuumwqbyqt,1,36,88.1,2023-05-04T18:58:09.781Z,2023-05-05T04:44:12Z,,,,,,,,,,,,,,,,,,,,,,,,,6eqqtmbg35rg2stk10ic7q8k5,N. Moro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543604085,150,1,1,11,51,ej5er0oyngdw138yuumwqbyqt,1,46.3,88.2,2023-05-04T18:58:10.314Z,2023-05-05T04:44:16Z,4250927057,178,,4250358163,56,Left,4250358165,140,54.3,4250358167,141,92.7,4250358171,213,0.3,4250358169,212,8.9,,,,,,,6eqqtmbg35rg2stk10ic7q8k5,N. Moro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543604067,147,43,1,11,51,ej5er0oyngdw138yuumwqbyqt,1,0,0,2023-05-04T18:58:10.460Z,2023-05-04T23:20:57Z,4250358109,213,2.5,4250672805,144,1,4250358101,56,Back,4250358105,141,90.0,4250358107,212,2.2,4250358103,140,35.1,,,,,,,6eqqtmbg35rg2stk10ic7q8k5,N. Moro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543604099,151,1,1,11,52,ej5er0oyngdw138yuumwqbyqt,1,54.5,90.3,2023-05-04T18:58:11.078Z,2023-05-05T04:44:20Z,4250927099,178,,4250358249,212,13.7,4250358243,56,Back,4250358251,213,2.9,4250358245,140,41.7,4250358247,141,94.4,,,,,,,38de1wbyp2ruksgffna791n8p,N. Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543604105,152,1,1,11,54,ej5er0oyngdw138yuumwqbyqt,0,41.7,94.4,2023-05-04T18:58:13.562Z,2023-05-05T04:44:23Z,4250358263,141,79.6,4250358259,56,Back,4250927113,178,,4250358261,140,27.9,4250358265,212,17.6,4250358267,213,3.7,,,,,,,7ohgxs03szerp6mwiiv58ryay,A. Cambiaso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543604113,79,49,1,11,56,8le3orkfz6iix3jns6g9ojqjg,1,66.5,15.5,2023-05-04T18:58:14.772Z,2023-05-05T04:44:29Z,,,,,,,,,,,,,,,,,,,,,,,,,bk1gdyxtfp4drwb0yotwerbsa,T. Baldanzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543604129,80,1,1,11,59,8le3orkfz6iix3jns6g9ojqjg,0,75.4,21.1,2023-05-04T18:58:18.013Z,2023-05-05T04:44:47Z,4250360089,213,2.0,4250360087,212,3.6,4250360085,141,25.8,4250927239,389,,4250358381,56,Center,4250360083,140,73.9,,,,,,,bk1gdyxtfp4drwb0yotwerbsa,T. Baldanzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543604139,154,49,1,11,59,ej5er0oyngdw138yuumwqbyqt,1,30.9,80.2,2023-05-04T18:58:18.123Z,2023-05-05T04:44:52Z,,,,,,,,,,,,,,,,,,,,,,,,,5lvdnoyknuoyr6kdruposgctl,J. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543604137,153,43,1,12,0,ej5er0oyngdw138yuumwqbyqt,1,0,0,2023-05-04T18:58:19.484Z,2023-05-04T19:33:09Z,4250358403,56,Back,4250437273,144,7,4250358405,285,0,,,,,,,,,,,,,,,,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543604151,155,1,1,12,2,ej5er0oyngdw138yuumwqbyqt,1,30.9,80.2,2023-05-04T18:58:20.690Z,2023-05-05T04:44:56Z,4250358463,141,75.6,4250358459,56,Back,4250358461,140,25.8,4250358467,213,3.7,4250358465,212,6.2,4250927311,178,,,,,,,,5lvdnoyknuoyr6kdruposgctl,J. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543604177,156,1,1,12,4,ej5er0oyngdw138yuumwqbyqt,1,28.8,71.7,2023-05-04T18:58:22.793Z,2023-05-05T04:44:59Z,4250927339,178,,4250358595,56,Back,4250358597,140,29.4,4250358601,212,31.8,4250358599,141,25.0,4250358603,213,4.7,,,,,,,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543604191,157,1,1,12,9,ej5er0oyngdw138yuumwqbyqt,1,46,20.4,2023-05-04T18:58:28.179Z,2023-05-05T04:45:02Z,4250358679,213,5.9,4250927373,178,,4250358671,56,Right,4250358675,141,6.0,4250358677,212,24.2,4250358673,140,67.1,,,,,,,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543604201,158,1,1,12,12,ej5er0oyngdw138yuumwqbyqt,0,61.1,5.2,2023-05-04T18:58:30.641Z,2023-05-05T04:45:08Z,4250927419,178,,4250358713,56,Right,4250358715,140,70.4,4250358717,141,12.8,4250358721,213,0.5,4250358719,212,11.0,,,,,,,1cu7fg8sf90isf9gp21e5fqh,R. Orsolini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543604213,81,49,1,12,13,8le3orkfz6iix3jns6g9ojqjg,1,21.6,91.8,2023-05-04T18:58:32.214Z,2023-05-05T04:45:33Z,,,,,,,,,,,,,,,,,,,,,,,,,9cy6lgb0e0cq4a7ht389qaklx,R. Marin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543604241,82,1,1,12,16,8le3orkfz6iix3jns6g9ojqjg,0,17.9,92.9,2023-05-04T18:58:35.048Z,2023-05-05T04:45:39Z,4250358893,212,16.6,4250358889,140,32.9,4250358891,141,100.0,4250358895,213,0.3,4250358897,1,,4250358887,56,Back,4250358885,157,,4250927577,178,,9cy6lgb0e0cq4a7ht389qaklx,R. Marin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543604243,83,5,1,12,18,8le3orkfz6iix3jns6g9ojqjg,0,32.8,101.2,2023-05-04T18:58:37.193Z,2023-05-05T04:45:41Z,4250358899,56,Back,4250359255,233,159,4250358901,347,,,,,,,,,,,,,,,,,9cy6lgb0e0cq4a7ht389qaklx,R. Marin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543604313,159,5,1,12,18,ej5er0oyngdw138yuumwqbyqt,1,67.2,-1.2,2023-05-04T18:58:37.193Z,2023-05-05T04:45:40Z,4250359251,233,83,4250359233,347,,4250359231,56,Right,,,,,,,,,,,,,,,,1cu7fg8sf90isf9gp21e5fqh,R. Orsolini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543604323,160,1,1,12,26,ej5er0oyngdw138yuumwqbyqt,1,67.4,0,2023-05-04T18:58:45.574Z,2023-05-05T04:45:46Z,4250359275,56,Back,4250359277,140,48.0,4250359273,107,,4250359283,213,2.7,4250359279,141,13.2,4250359285,1,,4250359281,212,22.7,,,,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543604339,161,1,1,12,30,ej5er0oyngdw138yuumwqbyqt,1,47.1,14,2023-05-04T18:58:48.955Z,2023-05-05T04:45:49Z,4250359355,56,Center,4250359357,140,53.1,4250359365,1,,4250359361,212,40.7,4250927637,178,,4250359359,141,73.2,4250359363,213,1.4,,,,4gmki0xpn2e9o9p7wnm0k8p1x,A. Soumaoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543604347,162,1,1,12,34,ej5er0oyngdw138yuumwqbyqt,1,55.6,76.1,2023-05-04T18:58:53.261Z,2023-05-05T04:45:53Z,4250359413,213,4.3,4250359411,212,16.2,4250927665,178,,4250359405,56,Back,4250359407,140,48.8,4250359409,141,54.7,,,,,,,7ohgxs03szerp6mwiiv58ryay,A. Cambiaso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543604355,163,1,1,12,36,ej5er0oyngdw138yuumwqbyqt,1,50.4,52.9,2023-05-04T18:58:55.554Z,2023-05-05T04:45:58Z,4250359455,56,Center,4250359457,140,65.8,4250359463,213,5.8,4250359459,141,41.9,4250359461,212,17.8,4250927685,178,,,,,,,,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543604365,164,1,1,12,37,ej5er0oyngdw138yuumwqbyqt,1,65.8,41.9,2023-05-04T18:58:56.540Z,2023-05-05T04:46:00Z,4250359515,141,31.4,4250927697,178,,4250359517,212,21.1,4250359511,56,Back,4250359513,140,46.9,4250359519,213,3.5,,,,,,,5lvdnoyknuoyr6kdruposgctl,J. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543604389,165,1,1,12,40,ej5er0oyngdw138yuumwqbyqt,1,46.1,29.4,2023-05-04T18:58:58.697Z,2023-05-05T04:46:03Z,4250359649,212,16.7,4250359651,213,5.3,4250359647,141,9.0,4250359645,140,54.9,4250359643,56,Right,4250927707,178,,,,,,,,4gmki0xpn2e9o9p7wnm0k8p1x,A. Soumaoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543604395,166,1,1,12,43,ej5er0oyngdw138yuumwqbyqt,1,55.6,9.4,2023-05-04T18:59:02.385Z,2023-05-05T04:46:05Z,4250927721,178,,4250359663,56,Right,4250359667,141,19.3,4250359665,140,57.4,4250359671,213,1.3,4250359669,212,7.0,,,,,,,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543604405,167,1,1,12,44,ej5er0oyngdw138yuumwqbyqt,1,57.4,19.3,2023-05-04T18:59:03.129Z,2023-05-05T04:46:08Z,4250927737,178,,4250359727,56,Right,4250359735,213,4.1,4250359729,140,53.1,4250359731,141,9.9,4250359733,212,7.8,,,,,,,5lvdnoyknuoyr6kdruposgctl,J. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543604409,168,1,1,12,45,ej5er0oyngdw138yuumwqbyqt,0,52.7,8.4,2023-05-04T18:59:04.450Z,2023-05-05T04:46:13Z,4250359743,56,Right,4250927767,178,,4250359859,236,,4250359865,286,,4250359751,213,0.0,4250359861,233,84,4250359745,140,54.5,4250359747,141,8.5,1po7tmdv73zfjentt0p20wdlh,S. Posch,4250359749,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9,,,,,,,
2543604427,84,74,1,12,45,8le3orkfz6iix3jns6g9ojqjg,1,45,98,2023-05-04T18:59:04.507Z,2023-05-05T04:46:16Z,4250359855,56,Back,4250359857,285,,4250927779,178,,4250359883,233,168,,,,,,,,,,,,,d5m5q6dlc7vnbs634dinbsuwa,N. Cambiaghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543604431,85,5,1,12,46,8le3orkfz6iix3jns6g9ojqjg,0,46.4,101.8,2023-05-04T18:59:05.418Z,2023-05-05T04:46:19Z,4250359881,347,,4250360129,233,169,4250359879,56,Back,,,,,,,,,,,,,,,,d5m5q6dlc7vnbs634dinbsuwa,N. Cambiaghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
