id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,keyPass,assist,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2458667061,149,1,1,19,18,ca8pjvyb7hgttr1dalj2nguum,1,61.2,15.9,2022-09-11T12:50:20.299Z,2022-09-11T12:50:21Z,3773126879,56,Center,3773126881,140,54.2,3773126889,213,2.2,3773126883,141,31.5,3773126885,212,12.9,,,,,,,,,,94161is0x6f3s9kyrm2cxjf85,A. Nchout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458667083,150,1,1,19,20,ca8pjvyb7hgttr1dalj2nguum,1,54.2,31.5,2022-09-11T12:50:21.627Z,2022-09-11T12:50:23Z,3773126989,56,Center,3773126991,140,65.6,3773126997,213,0.5,3773126993,141,40.9,3773126995,212,13.6,,,,,,,,,,27rdlepga8wdw4xj949y5vh05,G. Karchouni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458667105,151,1,1,19,21,ca8pjvyb7hgttr1dalj2nguum,1,65.6,40.9,2022-09-11T12:50:23.227Z,2022-09-11T12:50:25Z,3773127095,56,Center,3773127103,213,2.9,3773127097,140,57.2,3773127099,141,44.0,3773127101,212,9.1,,,,,,,,,,2eg5q67ivbjr99ltdrvez9zbo,M. Mihashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458667133,152,1,1,19,23,ca8pjvyb7hgttr1dalj2nguum,1,57,44.5,2022-09-11T12:50:24.955Z,2022-09-11T13:08:09Z,3773127223,213,1.5,3773127217,140,59.7,3773127215,56,Left,3773127221,212,24.4,3773127219,141,80.2,,,,,,,,,,27rdlepga8wdw4xj949y5vh05,G. Karchouni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458678965,254,1,1,19,25,ca8pjvyb7hgttr1dalj2nguum,1,53.6,77,2022-09-11T12:50:27.196Z,2022-09-11T13:05:33Z,3773186791,140,67.0,3773186789,56,Left,3773186795,212,17.5,3773186797,213,0.6,3773186793,141,92.4,,,,,,,,,,72rc6zija9e9d4ggx884dq7dh,B. Merlo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458667165,153,1,1,19,27,ca8pjvyb7hgttr1dalj2nguum,0,78.2,72.9,2022-09-11T12:50:29.147Z,2022-09-11T12:50:30Z,3773127427,141,79.9,3773127423,56,Left,3773127425,140,64.2,3773127429,212,15.5,3773127431,213,2.8,,,,,,,,,,13e3434z48bduvnvyly0zg5w5,T. Bonetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458667181,166,8,1,19,30,7w2y7s7q5r1h1flz9y4sj6xka,1,33.4,18.3,2022-09-11T12:50:32.234Z,2022-09-11T12:50:32Z,3773127509,56,Back,,,,,,,,,,,,,,,,,,,,,,89l4376fhyf32a6tdjou6zqw9,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458667187,167,49,1,19,31,7w2y7s7q5r1h1flz9y4sj6xka,1,33.4,18.3,2022-09-11T12:50:32.745Z,2022-09-11T12:50:32Z,,,,,,,,,,,,,,,,,,,,,,,,,89l4376fhyf32a6tdjou6zqw9,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458667209,168,1,1,19,31,7w2y7s7q5r1h1flz9y4sj6xka,1,33.4,18.3,2022-09-11T12:50:32.961Z,2022-09-11T12:50:34Z,3773127647,212,14.1,3773127641,56,Back,3773127645,141,28.9,3773127643,140,21.9,3773127649,213,2.6,,,,,,,,,,89l4376fhyf32a6tdjou6zqw9,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458667223,169,1,1,19,33,7w2y7s7q5r1h1flz9y4sj6xka,1,21.5,25.8,2022-09-11T12:50:34.768Z,2022-09-11T12:50:36Z,3773127717,213,2.0,3773127713,141,38.5,3773127715,212,9.6,3773127709,56,Back,3773127711,140,17.4,,,,,,,,,,7um4xb0p8zr4o11lsyd9n0hqt,A. Nildén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458667249,170,1,1,19,35,7w2y7s7q5r1h1flz9y4sj6xka,1,8.5,38.6,2022-09-11T12:50:36.592Z,2022-09-11T12:50:38Z,3773127831,140,5.5,3773127837,213,2.0,3773127829,56,Back,3773127835,212,8.0,3773127833,141,49.4,,,,,,,,,,8aglulhb1aof871k1z7exuvo5,M. Rosucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458667281,171,1,1,19,37,7w2y7s7q5r1h1flz9y4sj6xka,1,7.4,45.2,2022-09-11T12:50:38.489Z,2022-09-11T12:50:41Z,3773128001,56,Back,3773128007,212,28.1,3773128011,1,,3773128009,213,5.8,3773128003,140,31.3,3773127999,157,,3773128005,141,26.7,,,,czmpp6e2oo276u9prac16le51,P. Peyraud-Magnin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458667287,172,44,1,19,39,7w2y7s7q5r1h1flz9y4sj6xka,1,31.9,28.7,2022-09-11T12:50:40.907Z,2022-09-11T12:50:41Z,3773128035,56,Back,3773128037,285,,3773128053,233,154,,,,,,,,,,,,,,,,6cs8qwc1exex8ik9w3nejnkyd,S. Gunnarsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458667285,154,44,1,19,39,ca8pjvyb7hgttr1dalj2nguum,0,68.1,71.3,2022-09-11T12:50:40.908Z,2022-09-11T12:50:42Z,3773128027,56,Center,3773128029,286,,3773128065,233,172,,,,,,,,,,,,,,,,2eg5q67ivbjr99ltdrvez9zbo,M. Mihashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458667307,173,1,1,19,39,7w2y7s7q5r1h1flz9y4sj6xka,0,32.4,26.1,2022-09-11T12:50:41.153Z,2022-09-11T12:50:43Z,3773128145,212,15.1,3773128139,56,Back,3773128143,141,30.9,3773128135,3,,3773128147,213,0.2,3773128141,140,46.4,3773128137,168,,,,,6cs8qwc1exex8ik9w3nejnkyd,S. Gunnarsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458667377,158,49,1,19,40,ca8pjvyb7hgttr1dalj2nguum,1,62.7,92,2022-09-11T12:50:42.165Z,2022-09-11T12:55:33Z,,,,,,,,,,,,,,,,,,,,,,,,,27rdlepga8wdw4xj949y5vh05,G. Karchouni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458667325,155,1,1,19,41,ca8pjvyb7hgttr1dalj2nguum,1,64.3,61.7,2022-09-11T12:50:42.987Z,2022-09-11T12:50:45Z,3773128239,56,Center,3773128245,212,12.1,3773128243,141,71.2,3773128247,213,0.6,3773128241,140,74.1,,,,,,,,,,27rdlepga8wdw4xj949y5vh05,G. Karchouni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458667339,156,1,1,19,44,ca8pjvyb7hgttr1dalj2nguum,1,75.4,71.1,2022-09-11T12:50:45.787Z,2022-09-11T12:50:46Z,3773128329,212,11.7,3773128325,140,64.9,3773128323,56,Center,3773128331,213,3.5,3773128327,141,65.5,,,,,,,,,,94161is0x6f3s9kyrm2cxjf85,A. Nchout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458667375,157,1,1,19,45,ca8pjvyb7hgttr1dalj2nguum,1,64.9,65.5,2022-09-11T12:50:46.859Z,2022-09-11T12:50:49Z,3773128509,213,1.7,3773128501,56,Left,3773128505,141,92.9,3773128507,212,18.8,3773128503,140,62.7,,,,,,,,,,2eg5q67ivbjr99ltdrvez9zbo,M. Mihashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458667445,159,1,1,19,50,ca8pjvyb7hgttr1dalj2nguum,1,63.1,90.5,2022-09-11T12:50:51.804Z,2022-09-11T12:50:57Z,3773128887,56,Center,3773128895,213,4.7,3773128893,212,26.7,3773128891,141,51.3,3773128889,140,61.9,,,,,,,,,,72rc6zija9e9d4ggx884dq7dh,B. Merlo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458667495,160,1,1,19,55,ca8pjvyb7hgttr1dalj2nguum,1,64.2,41.9,2022-09-11T12:50:56.925Z,2022-09-11T12:51:00Z,3773129151,140,93.8,3773129147,56,Center,3773129157,212,31.1,3773129161,213,6.2,3773129153,141,40.0,3773129143,155,,,,,,,,27rdlepga8wdw4xj949y5vh05,G. Karchouni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458667499,161,43,1,19,58,ca8pjvyb7hgttr1dalj2nguum,1,0,0,2022-09-11T12:51:00.075Z,2022-09-11T12:51:13Z,3773130017,144,61,3773129167,56,Center,,,,,,,,,,,,,,,,,,,13e3434z48bduvnvyly0zg5w5,T. Bonetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458667569,174,4,1,20,1,7w2y7s7q5r1h1flz9y4sj6xka,1,5.6,55.5,2022-09-11T12:51:03.308Z,2022-09-11T12:51:12Z,3773129967,10,,3773129479,56,Back,3773129991,233,162,3773129969,241,,3773129485,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458667627,162,4,1,20,1,ca8pjvyb7hgttr1dalj2nguum,0,94.4,44.5,2022-09-11T12:51:03.309Z,2022-09-11T12:51:13Z,3773129845,152,,3773129843,56,Center,3773129847,286,,3773129841,10,,3773129917,233,174,,,,,,,,,,13e3434z48bduvnvyly0zg5w5,T. Bonetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458667853,175,1,1,20,26,7w2y7s7q5r1h1flz9y4sj6xka,1,9,55.1,2022-09-11T12:51:27.928Z,2022-09-11T12:51:29Z,3773130937,56,Back,3773130941,141,26.2,3773130943,212,25.4,3773130939,140,24.4,3773130945,213,5.4,3773130933,5,,3773130935,241,,,,,czmpp6e2oo276u9prac16le51,P. Peyraud-Magnin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458667881,176,1,1,20,28,7w2y7s7q5r1h1flz9y4sj6xka,1,24.4,26.2,2022-09-11T12:51:29.360Z,2022-09-11T12:51:32Z,3773131091,141,56.4,3773131089,140,45.1,3773131095,213,0.8,3773131087,56,Back,3773131093,212,29.9,,,,,,,,,,8aglulhb1aof871k1z7exuvo5,M. Rosucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458667963,177,1,1,20,30,7w2y7s7q5r1h1flz9y4sj6xka,1,46,59.7,2022-09-11T12:51:32.216Z,2022-09-11T12:51:38Z,3773131501,140,68.3,3773131509,1,,3773131503,141,94.8,3773131507,213,0.8,3773131499,56,Left,3773131505,212,33.4,,,,,,,6alny8atonddyhmltw3dgo1d5,J. Grosso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458668001,178,1,1,20,37,7w2y7s7q5r1h1flz9y4sj6xka,1,78.1,96.3,2022-09-11T12:51:38.512Z,2022-09-11T12:51:42Z,3773131689,140,55.5,3773131691,141,71.1,3773131693,212,29.3,3773131687,56,Center,3773131695,213,3.8,,,,,,,,,,aat1vixi4qu8bmxtw45maqytx,L. Boattin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458668023,179,1,1,20,40,7w2y7s7q5r1h1flz9y4sj6xka,1,55.2,70.6,2022-09-11T12:51:41.936Z,2022-09-11T12:51:43Z,3773131821,56,Center,3773131827,212,12.5,3773131829,213,5.8,3773131825,141,62.4,3773131823,140,65.9,,,,,,,,,,6alny8atonddyhmltw3dgo1d5,J. Grosso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458668059,180,1,1,20,42,7w2y7s7q5r1h1flz9y4sj6xka,1,67.2,63,2022-09-11T12:51:43.520Z,2022-09-11T12:51:46Z,3773131945,141,95.4,3773131943,140,78.1,3773131949,213,1.1,3773131947,212,24.8,3773131941,56,Left,,,,,,,,,,89l4376fhyf32a6tdjou6zqw9,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458668101,181,1,1,20,44,7w2y7s7q5r1h1flz9y4sj6xka,0,80.4,95.4,2022-09-11T12:51:46.040Z,2022-09-11T12:51:49Z,3773132209,56,Center,3773132211,140,92.2,3773132217,213,5.1,3773132205,2,,3773132213,141,55.7,3773132215,212,29.7,3773132207,155,,,,,aat1vixi4qu8bmxtw45maqytx,L. Boattin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458668119,163,12,1,20,47,ca8pjvyb7hgttr1dalj2nguum,1,10.4,42.5,2022-09-11T12:51:49.297Z,2022-09-11T12:51:56Z,3773132323,15,,3773132305,212,19.9,3773132299,56,Back,3773132303,141,68.5,3773132307,213,1.1,3773132301,140,19.2,,,,,,,3izcnjpqeumq1mjfy1osc3qhh,S. van der Gragt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458668147,182,13,1,20,50,7w2y7s7q5r1h1flz9y4sj6xka,1,82,35.8,2022-09-11T12:51:51.736Z,2022-09-11T12:52:08Z,3773132441,18,,3773132629,72,,3773132443,56,Center,3773132439,22,,3773133151,458,,3773133141,102,58.3,3773133153,230,98.1,3773133143,103,33.3,7um4xb0p8zr4o11lsyd9n0hqt,A. Nildén,3773133139,83,,3773133145,215,,3773133155,231,48.7,,,,,,,,,,,,,,,,,,,,
2458668153,164,5,1,20,51,ca8pjvyb7hgttr1dalj2nguum,1,-0.9,39,2022-09-11T12:51:52.797Z,2022-09-11T12:51:54Z,3773132459,346,,3773132457,56,Back,3773132547,233,183,,,,,,,,,,,,,,,,3izcnjpqeumq1mjfy1osc3qhh,S. van der Gragt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458668163,183,5,1,20,51,7w2y7s7q5r1h1flz9y4sj6xka,0,100.9,61,2022-09-11T12:51:52.797Z,2022-09-11T12:55:15Z,3773132551,233,164,3773132507,346,,3773132505,56,Center,,,,,,,,,,,,,,,,7um4xb0p8zr4o11lsyd9n0hqt,A. Nildén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458668325,165,1,1,21,7,ca8pjvyb7hgttr1dalj2nguum,1,4.4,46.3,2022-09-11T12:52:08.782Z,2022-09-11T12:52:10Z,3773133339,237,,3773133329,141,30.9,3773133319,124,,3773133335,213,5.7,3773133325,140,19.8,3773133331,212,19.3,3773133321,56,Back,,,,6clgafy8vlbq6qw2ofptwkwd1,F. Durante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458668347,166,1,1,21,9,ca8pjvyb7hgttr1dalj2nguum,1,18.8,31,2022-09-11T12:52:10.366Z,2022-09-11T12:52:11Z,3773133461,213,6.2,3773133459,212,16.0,3773133457,141,29.7,3773133453,56,Back,3773133455,140,34.0,,,,,,,,,,3izcnjpqeumq1mjfy1osc3qhh,S. van der Gragt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458668377,167,1,1,21,10,ca8pjvyb7hgttr1dalj2nguum,1,34,29.7,2022-09-11T12:52:11.630Z,2022-09-11T12:52:13Z,3773133615,213,1.5,3773133607,56,Back,3773133613,212,12.3,3773133611,141,47.8,3773133609,140,34.4,,,,,,,,,,27rdlepga8wdw4xj949y5vh05,G. Karchouni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458668397,168,1,1,21,12,ca8pjvyb7hgttr1dalj2nguum,1,34.4,47.8,2022-09-11T12:52:13.358Z,2022-09-11T12:52:14Z,3773133727,212,13.2,3773133721,56,Back,3773133723,140,46.9,3773133725,141,45.8,3773133729,213,6.2,,,,,,,,,,2eg5q67ivbjr99ltdrvez9zbo,M. Mihashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458668421,169,1,1,21,13,ca8pjvyb7hgttr1dalj2nguum,1,46.7,45.4,2022-09-11T12:52:14.654Z,2022-09-11T12:52:16Z,3773133817,213,4.0,3773133813,141,27.1,3773133815,212,16.1,3773133809,56,Back,3773133811,140,36.9,,,,,,,,,,13e3434z48bduvnvyly0zg5w5,T. Bonetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458668475,170,1,1,21,14,ca8pjvyb7hgttr1dalj2nguum,1,36.9,27.1,2022-09-11T12:52:15.886Z,2022-09-11T12:52:19Z,3773134055,56,Right,3773134061,212,25.0,3773134059,141,13.1,3773134057,140,58.9,3773134063,213,5.9,,,,,,,,,,2eg5q67ivbjr99ltdrvez9zbo,M. Mihashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458668519,171,1,1,21,18,ca8pjvyb7hgttr1dalj2nguum,1,58.9,12.2,2022-09-11T12:52:19.630Z,2022-09-11T12:52:22Z,3773134257,140,37.6,3773134263,213,2.4,3773134255,56,Back,3773134261,212,30.7,3773134259,141,43.1,,,,,,,,,,30mwaentr99qb99ce6y9o1p0p,T. Chawinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458668579,172,1,1,21,21,ca8pjvyb7hgttr1dalj2nguum,1,40.9,42.7,2022-09-11T12:52:22.591Z,2022-09-11T12:52:27Z,3773134535,213,1.5,3773134533,212,22.2,3773134529,140,41.6,3773134527,56,Back,3773134531,141,75.4,,,,,,,,,,3izcnjpqeumq1mjfy1osc3qhh,S. van der Gragt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458668731,173,1,1,21,25,ca8pjvyb7hgttr1dalj2nguum,1,54.5,75,2022-09-11T12:52:27.135Z,2022-09-11T12:52:37Z,3773135221,140,75.8,3773135219,56,Left,3773135223,141,93.5,3773135227,213,0.5,3773135225,212,25.7,,,,,,,,,,b6e5e8znxa7u9qhtxtwflxgwl,A. Kristjansdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458668733,174,61,1,21,36,ca8pjvyb7hgttr1dalj2nguum,0,91.8,94.1,2022-09-11T12:52:37.631Z,2022-09-11T12:52:38Z,3773135235,56,Left,,,,,,,,,,,,,,,,,,,,,,72rc6zija9e9d4ggx884dq7dh,B. Merlo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458668821,185,1,1,21,39,7w2y7s7q5r1h1flz9y4sj6xka,0,2.9,8.5,2022-09-11T12:52:40.430Z,2022-09-11T12:52:45Z,3773135647,233,175,3773135609,212,1.6,3773135611,213,4.6,3773135605,140,2.8,3773135603,56,Back,3773135651,286,,3773135645,236,,3773135607,141,6.2,7um4xb0p8zr4o11lsyd9n0hqt,A. Nildén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458668763,175,74,1,21,39,ca8pjvyb7hgttr1dalj2nguum,1,97.8,93.9,2022-09-11T12:52:40.431Z,2022-09-11T12:52:45Z,3773135333,56,Left,3773135335,285,,3773135693,233,185,,,,,,,,,,,,,,,,72rc6zija9e9d4ggx884dq7dh,B. Merlo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458668775,176,49,1,21,40,ca8pjvyb7hgttr1dalj2nguum,1,95.3,94.4,2022-09-11T12:52:41.615Z,2022-09-11T12:52:41Z,,,,,,,,,,,,,,,,,,,,,,,,,72rc6zija9e9d4ggx884dq7dh,B. Merlo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458668787,184,43,1,21,40,7w2y7s7q5r1h1flz9y4sj6xka,1,0,0,2022-09-11T12:52:42.103Z,2022-09-11T12:52:50Z,3773135979,144,74,3773135437,285,0,3773135435,56,Back,,,,,,,,,,,,,,,,7um4xb0p8zr4o11lsyd9n0hqt,A. Nildén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458668851,177,4,1,21,43,ca8pjvyb7hgttr1dalj2nguum,1,97.3,94.6,2022-09-11T12:52:44.366Z,2022-09-11T12:52:48Z,3773135735,286,,3773135733,265,,3773135729,56,Left,3773135859,233,186,3773135727,13,,3773135731,152,,,,,,,,72rc6zija9e9d4ggx884dq7dh,B. Merlo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458668873,186,4,1,21,43,7w2y7s7q5r1h1flz9y4sj6xka,0,2.7,5.4,2022-09-11T12:52:44.367Z,2022-09-11T12:52:48Z,3773135819,56,Back,3773135825,265,,3773135879,233,177,3773135823,152,,3773135827,285,,3773135817,13,,,,,,,,7um4xb0p8zr4o11lsyd9n0hqt,A. Nildén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458669299,178,1,1,22,28,ca8pjvyb7hgttr1dalj2nguum,0,96.5,96.8,2022-09-11T12:53:29.713Z,2022-09-11T12:53:32Z,3773138075,152,,3773138073,155,,3773138087,1,,3773138079,140,92.5,3773138081,141,43.7,3773138085,213,4.6,3773138077,56,Center,3773138083,212,36.4,27rdlepga8wdw4xj949y5vh05,G. Karchouni,3773138069,2,,3773138071,5,,,,,,,,,,,,,,,,,,,,,,,,
2458669335,187,49,1,22,33,7w2y7s7q5r1h1flz9y4sj6xka,1,4.8,55.7,2022-09-11T12:53:35.273Z,2022-09-11T12:53:35Z,,,,,,,,,,,,,,,,,,,,,,,,,3qnkvefimj0i4kl78jucipnf9,L. Sembrant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458669363,188,1,1,22,35,7w2y7s7q5r1h1flz9y4sj6xka,0,4.5,59.6,2022-09-11T12:53:37.224Z,2022-09-11T12:53:38Z,3773138389,140,24.8,3773138391,141,100.0,3773138397,1,,3773138385,157,,3773138393,212,35.6,3773138395,213,0.9,3773138387,56,Back,,,,3qnkvefimj0i4kl78jucipnf9,L. Sembrant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458669479,179,5,1,22,36,ca8pjvyb7hgttr1dalj2nguum,1,72.1,-1.4,2022-09-11T12:53:37.745Z,2022-09-11T12:53:48Z,3773138989,56,Right,3773138991,347,,3773139017,233,189,,,,,,,,,,,,,,,,27rdlepga8wdw4xj949y5vh05,G. Karchouni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458669371,189,5,1,22,36,7w2y7s7q5r1h1flz9y4sj6xka,0,27.9,101.4,2022-09-11T12:53:37.745Z,2022-09-11T12:55:15Z,3773138435,56,Back,3773138437,347,,3773139035,233,179,,,,,,,,,,,,,,,,3qnkvefimj0i4kl78jucipnf9,L. Sembrant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458669497,180,1,1,22,46,ca8pjvyb7hgttr1dalj2nguum,1,68.4,0,2022-09-11T12:53:48.256Z,2022-09-11T12:53:50Z,3773139091,140,85.0,3773139099,1,,3773139093,141,28.9,3773139097,213,0.9,3773139087,56,Center,3773139095,212,26.9,3773139083,107,,,,,496otta0vz8p7eackdpfod68l,A. Sønstevold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458669507,181,1,1,22,49,ca8pjvyb7hgttr1dalj2nguum,1,85,28.9,2022-09-11T12:53:50.353Z,2022-09-11T12:56:22Z,3773139143,141,39.8,3773139145,212,11.4,3773139139,56,Center,3773141051,210,15,3773139147,213,2.4,3773139141,140,76.8,,,,,,,30mwaentr99qb99ce6y9o1p0p,T. Chawinga,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
2458669509,182,15,1,22,50,ca8pjvyb7hgttr1dalj2nguum,1,76.8,42.8,2022-09-11T12:53:51.601Z,2022-09-11T12:54:19Z,3773141083,230,99.1,3773139155,18,,3773139997,233,190,3773141071,102,49.6,3773139979,72,,3773141065,29,,3773141073,103,19,3773139157,56,Center,13e3434z48bduvnvyly0zg5w5,T. Bonetti,3773141079,146,81.6,3773141081,147,44.2,3773141077,215,,3773139153,22,,3773141085,231,50.2,3773141067,55,3773139983,82,,,,3773141063,78,,181,,,
2458669535,190,10,1,22,50,7w2y7s7q5r1h1flz9y4sj6xka,1,20,49.1,2022-09-11T12:53:51.701Z,2022-09-11T12:54:06Z,3773139295,56,Back,3773139293,94,,3773140009,233,182,,,,,,,,,,,,,,,,8aglulhb1aof871k1z7exuvo5,M. Rosucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458669587,191,4,1,22,53,7w2y7s7q5r1h1flz9y4sj6xka,1,28.3,53.3,2022-09-11T12:53:55.024Z,2022-09-11T12:54:00Z,3773139575,56,Back,3773139577,152,,3773139573,13,,3773139579,265,,3773139581,285,,3773139599,233,183,,,,,,,6dmnxn0v7tcrwtd6hm2jaf6j9,L. Beerensteyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458669557,183,4,1,22,53,ca8pjvyb7hgttr1dalj2nguum,0,71.7,46.7,2022-09-11T12:53:55.025Z,2022-09-11T12:54:00Z,3773139413,13,,3773139417,152,,3773139415,56,Center,3773139605,233,191,3773139419,265,,3773139421,286,,,,,,,,3izcnjpqeumq1mjfy1osc3qhh,S. van der Gragt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458669803,192,1,1,23,10,7w2y7s7q5r1h1flz9y4sj6xka,1,23.7,41.2,2022-09-11T12:54:12.342Z,2022-09-11T12:54:14Z,3773140727,212,18.4,3773140719,56,Back,3773140729,213,1.5,3773140715,152,,3773140725,141,68.2,3773140723,140,24.3,3773140713,5,,,,,8aglulhb1aof871k1z7exuvo5,M. Rosucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458669851,193,1,1,23,13,7w2y7s7q5r1h1flz9y4sj6xka,1,25.7,71.4,2022-09-11T12:54:14.574Z,2022-09-11T12:54:17Z,3773140929,141,97.2,3773140933,213,0.5,3773140935,1,,3773140925,56,Left,3773140931,212,34.5,3773140927,140,54.0,,,,,,,3qnkvefimj0i4kl78jucipnf9,L. Sembrant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458669925,194,1,1,23,15,7w2y7s7q5r1h1flz9y4sj6xka,1,54,97.2,2022-09-11T12:54:17.239Z,2022-09-11T12:54:24Z,3773141351,141,81.1,3773141349,140,57.0,3773141347,56,Left,3773141353,212,11.4,3773141355,213,5.0,,,,,,,,,,aat1vixi4qu8bmxtw45maqytx,L. Boattin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458669951,195,1,1,23,22,7w2y7s7q5r1h1flz9y4sj6xka,1,70.2,83,2022-09-11T12:54:23.990Z,2022-09-11T12:54:25Z,3773141443,212,26.9,3773141439,140,95.4,3773141445,213,6.1,3773141437,56,Center,3773141441,141,76.1,,,,,,,,,,6alny8atonddyhmltw3dgo1d5,J. Grosso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458669973,196,1,1,23,24,7w2y7s7q5r1h1flz9y4sj6xka,0,98.1,75,2022-09-11T12:54:25.686Z,2022-09-11T12:54:27Z,3773141571,212,13.6,3773141569,141,55.2,3773141563,56,Center,3773141567,140,99.7,3773141573,213,4.8,,,,,,,,,,6dmnxn0v7tcrwtd6hm2jaf6j9,L. Beerensteyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458670021,184,12,1,23,27,ca8pjvyb7hgttr1dalj2nguum,1,7.3,44.9,2022-09-11T12:54:28.418Z,2022-09-11T12:54:32Z,3773141807,141,4.3,3773141803,56,Back,3773141805,140,32.6,3773141811,213,5.5,3773141809,212,38.3,,,,,,,,,,2eg5q67ivbjr99ltdrvez9zbo,M. Mihashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
