id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value,qualifier/17/value,assist,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2548705451,94,1,1,15,18,dxq76zcvnokq07cszdx0i6kve,1,45.3,43.4,2023-05-14T13:17:23.232Z,2023-05-14T21:04:46Z,4277515279,212,13.0,4277515281,213,6.2,4279323089,178,,4277515275,140,57.7,4277515273,56,Center,4277515277,141,42.2,4277515271,3,,,,,ah0f7tonnst92d8q91j1wll62,J. Bijol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548705461,95,49,1,15,19,dxq76zcvnokq07cszdx0i6kve,1,57.7,42.2,2023-05-14T13:17:24.069Z,2023-05-14T21:04:50Z,,,,,,,,,,,,,,,,,,,,,,,,,b881arnahhahg0iaix4mx266t,R. Pereyra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548705497,96,1,1,15,20,dxq76zcvnokq07cszdx0i6kve,1,57.7,42.2,2023-05-14T13:17:24.893Z,2023-05-14T21:04:53Z,4277515503,56,Back,4277515507,141,29.2,4279323541,178,,4277515505,140,45.3,4277515509,212,15.7,4277515511,213,3.7,,,,,,,b881arnahhahg0iaix4mx266t,R. Pereyra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548705557,97,1,1,15,23,dxq76zcvnokq07cszdx0i6kve,1,43.2,28.9,2023-05-14T13:17:27.513Z,2023-05-14T21:04:56Z,4277515861,213,2.6,4277515859,212,30.8,4279323733,178,,4277515853,56,Back,4277515857,141,52.8,4277515855,140,18.3,,,,,,,dkx1rfzizskaplpex70i3q0o9,Rodrigo Becão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548705585,98,1,1,15,26,dxq76zcvnokq07cszdx0i6kve,1,18.3,52.8,2023-05-14T13:17:31.335Z,2023-05-14T21:04:59Z,4277516031,141,35.8,4277516033,212,12.4,4277516029,140,22.6,4277516035,213,5.1,4277516027,56,Back,4279323909,178,,,,,,,,93237ztqyi3r4hu3rmgzrgudx,M. Silvestri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548705669,99,1,1,15,29,dxq76zcvnokq07cszdx0i6kve,1,23.4,36.5,2023-05-14T13:17:33.667Z,2023-05-14T21:05:02Z,4279324103,178,,4277516505,212,26.8,4277516499,56,Back,4277516503,141,75.8,4277516501,140,24.9,4277516507,213,1.5,,,,,,,ah0f7tonnst92d8q91j1wll62,J. Bijol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548705743,100,1,1,15,32,dxq76zcvnokq07cszdx0i6kve,1,25.2,76.2,2023-05-14T13:17:37.281Z,2023-05-14T21:05:04Z,4277516831,56,Back,4277516835,140,32.9,4279324181,178,,4277516843,213,1.0,4277516841,212,15.5,4277516839,141,95.7,,,,,,,4h1jj93i0v1pfemnjydnoc0dl,N. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548705775,101,1,1,15,36,dxq76zcvnokq07cszdx0i6kve,1,36.8,93.5,2023-05-14T13:17:40.606Z,2023-05-14T21:05:06Z,4277517011,212,25.1,4277517013,213,5.4,4279324243,178,,4277517009,141,66.0,4277517007,140,52.8,4277517005,56,Center,,,,,,,c4pxog9ntat2es7oz0cz5dgb9,M. Zeegelaar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548705829,102,1,1,15,37,dxq76zcvnokq07cszdx0i6kve,0,52.8,66,2023-05-14T13:17:41.986Z,2023-05-14T21:05:12Z,4279324615,178,,4277517339,56,Center,4277517343,141,76.8,4277517347,213,0.3,4277517341,140,75.6,4277517345,212,25.0,,,,,,,ewt8nxg2m27fj0n7dr9hbul05,I. Nestorovski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548705839,120,49,1,15,40,4raiad4l2j5lkfaz92pk4osb,1,20.8,23.4,2023-05-14T13:17:45.333Z,2023-05-14T21:05:18Z,,,,,,,,,,,,,,,,,,,,,,,,,i4yzdkusjs6qn4v06oxj6qxh,L. Venuti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548705989,121,1,1,15,40,4raiad4l2j5lkfaz92pk4osb,1,20.8,23.4,2023-05-14T13:17:45.440Z,2023-05-14T21:05:22Z,4279324965,178,,4277518295,212,25.1,4277518297,213,2.3,4277518291,140,5.2,4277518293,141,51.4,4277518289,56,Back,,,,,,,i4yzdkusjs6qn4v06oxj6qxh,L. Venuti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548706051,122,1,1,15,51,4raiad4l2j5lkfaz92pk4osb,0,8.7,45.8,2023-05-14T13:17:55.725Z,2023-05-14T21:05:23Z,4277518639,56,Center,4277518651,1,,4277518641,140,61.0,4277518643,141,32.0,4277518647,213,6.1,4277518645,212,55.7,4279325073,178,,4277518637,155,,f8kcf2l4h2qzdww1vof5x9t5,M. Cerofolini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548706097,103,44,1,15,54,dxq76zcvnokq07cszdx0i6kve,1,36.8,69.8,2023-05-14T13:17:58.592Z,2023-05-14T23:33:31Z,4277518865,285,,4277518863,56,Back,4277518871,233,123,,,,,,,,,,,,,,,,ah0f7tonnst92d8q91j1wll62,J. Bijol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548706061,123,44,1,15,54,4raiad4l2j5lkfaz92pk4osb,0,63.2,30.2,2023-05-14T13:17:58.593Z,2023-05-14T21:05:28Z,4277519005,233,103,4277518703,286,,4277518701,56,Center,,,,,,,,,,,,,,,,6gjn7pt0i34q45g4porckuj8p,C. Kouamé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548706117,104,1,1,15,54,dxq76zcvnokq07cszdx0i6kve,0,34.6,71.7,2023-05-14T13:17:58.632Z,2023-05-14T23:33:31Z,4277518979,141,92.4,4279325427,388,,4277518981,212,23.2,4277518983,213,0.7,4277518975,56,Left,4277518973,3,,4277518977,140,52.2,,,,ah0f7tonnst92d8q91j1wll62,J. Bijol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548706171,124,1,1,15,57,4raiad4l2j5lkfaz92pk4osb,0,44.3,7.5,2023-05-14T13:18:02.045Z,2023-05-14T21:05:36Z,4277519221,213,3.5,4277519205,140,25.5,4279325783,178,,4277519201,56,Back,4277519219,212,20.7,4277519215,141,0.0,,,,,,,f0d8cjxx5cw5i22m0yy6azb2t,G. Castrovilli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548706195,105,5,1,16,1,dxq76zcvnokq07cszdx0i6kve,1,72.3,101.4,2023-05-14T13:18:05.786Z,2023-05-14T21:05:37Z,4277519377,347,,4277519375,56,Left,4277519393,233,125,,,,,,,,,,,,,,,,ah0f7tonnst92d8q91j1wll62,J. Bijol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548706175,125,5,1,16,1,4raiad4l2j5lkfaz92pk4osb,0,27.7,-1.4,2023-05-14T13:18:05.786Z,2023-05-14T21:05:37Z,4277519419,233,105,4277519245,347,,4277519243,56,Back,,,,,,,,,,,,,,,,f0d8cjxx5cw5i22m0yy6azb2t,G. Castrovilli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548706631,106,1,1,16,20,dxq76zcvnokq07cszdx0i6kve,1,69.7,100,2023-05-14T13:18:24.953Z,2023-05-14T21:05:44Z,4277521713,212,10.4,4277521711,141,94.6,4277521709,140,60.8,4277526583,189,,4277521715,213,3.6,4277521705,107,,4277521707,56,Left,,,,c4pxog9ntat2es7oz0cz5dgb9,M. Zeegelaar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548706649,107,1,1,16,22,dxq76zcvnokq07cszdx0i6kve,1,53,96.6,2023-05-14T13:18:26.522Z,2023-05-14T21:05:45Z,4277521829,141,83.7,4277526793,189,,4277521833,213,3.6,4277521831,212,18.5,4277521825,56,Back,4279326177,178,,4277521827,140,37.5,,,,18jovwk0ysx6ajb8y75179j9x,Walace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548706671,108,1,1,16,22,dxq76zcvnokq07cszdx0i6kve,1,41.3,78.9,2023-05-14T13:18:27.138Z,2023-05-14T21:05:46Z,4278631887,189,,4277521933,141,54.0,4277521931,140,33.9,4277521937,213,4.3,4277521929,56,Back,4277521935,212,18.6,4279326245,178,,,,,4h1jj93i0v1pfemnjydnoc0dl,N. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548706685,109,1,1,16,26,dxq76zcvnokq07cszdx0i6kve,1,33.8,45.8,2023-05-14T13:18:30.744Z,2023-05-14T21:05:51Z,4277522037,213,1.7,4277522033,212,19.1,4277522031,141,73.7,4277522029,140,32.0,4277522027,56,Back,4279326443,178,,,,,,,,ah0f7tonnst92d8q91j1wll62,J. Bijol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548706729,110,1,1,16,29,dxq76zcvnokq07cszdx0i6kve,1,33.4,75,2023-05-14T13:18:33.513Z,2023-05-14T21:05:53Z,4277522367,212,16.9,4277522361,140,41.4,4277522363,141,96.5,4279326585,178,,4277522371,213,1.0,4277522357,56,Back,,,,,,,4h1jj93i0v1pfemnjydnoc0dl,N. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548706741,111,1,1,16,32,dxq76zcvnokq07cszdx0i6kve,0,41.4,96.3,2023-05-14T13:18:36.533Z,2023-05-14T21:05:57Z,4277522439,140,64.8,4277522443,141,93.6,4277522445,212,24.6,4277522435,56,Left,4277522449,213,6.2,4277522433,155,,4279326697,178,,,,,c4pxog9ntat2es7oz0cz5dgb9,M. Zeegelaar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548706799,126,1,1,16,33,4raiad4l2j5lkfaz92pk4osb,0,34.1,5.6,2023-05-14T13:18:38.023Z,2023-05-14T21:06:03Z,4277522693,213,6.0,4277522685,56,Back,4277522691,212,16.2,4277522689,141,0.0,4277522687,140,48.8,4279326997,178,,,,,,,,i4yzdkusjs6qn4v06oxj6qxh,L. Venuti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548706829,112,5,1,16,36,dxq76zcvnokq07cszdx0i6kve,1,54.6,101.1,2023-05-14T13:18:41.122Z,2023-05-14T21:06:05Z,4277522859,233,127,4277522853,347,,4277522851,56,Left,,,,,,,,,,,,,,,,c4pxog9ntat2es7oz0cz5dgb9,M. Zeegelaar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548706809,127,5,1,16,36,4raiad4l2j5lkfaz92pk4osb,0,45.4,-1.1,2023-05-14T13:18:41.122Z,2023-05-14T21:06:05Z,4277522889,233,112,4277522721,56,Back,4277522723,347,,,,,,,,,,,,,,,,,i4yzdkusjs6qn4v06oxj6qxh,L. Venuti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548706929,113,1,1,16,39,dxq76zcvnokq07cszdx0i6kve,1,48.3,100,2023-05-14T13:18:44.200Z,2023-05-14T21:06:09Z,4277523349,56,Back,4277523355,212,17.3,4277523347,107,,4277523357,213,4.0,4277523351,140,37.2,4277523353,141,82.7,,,,,,,c4pxog9ntat2es7oz0cz5dgb9,M. Zeegelaar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548706987,114,1,1,16,43,dxq76zcvnokq07cszdx0i6kve,1,39.7,84.2,2023-05-14T13:18:47.862Z,2023-05-14T21:06:11Z,4277523683,196,,4277523681,155,,4277523695,1,,4277523685,56,Right,4277523687,140,68.8,4279327411,178,,4277523693,213,5.2,4277523691,212,63.2,4h1jj93i0v1pfemnjydnoc0dl,N. Pérez,4277523689,141,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548707099,115,3,1,16,47,dxq76zcvnokq07cszdx0i6kve,1,72.6,4.2,2023-05-14T13:18:52.073Z,2023-05-14T21:06:16Z,4277524339,286,,4279327605,178,,4278633697,464,,4277524361,233,128,4277524337,56,Right,,,,,,,,,,96d5il3afakek9qvsbtldu162,F. Ebosele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548707027,128,45,1,16,47,4raiad4l2j5lkfaz92pk4osb,0,27.4,95.8,2023-05-14T13:18:52.073Z,2023-05-14T21:06:17Z,4277523917,56,Back,4277523921,285,,4277524399,233,115,,,,,,,,,,,,,,,,66at96kfhvigkny465lkmrnbp,C. Biraghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548707117,116,1,1,16,53,dxq76zcvnokq07cszdx0i6kve,0,88.2,10.9,2023-05-14T13:18:58.310Z,2023-05-14T21:06:22Z,4277524457,56,Right,4279327959,178,,4277524465,213,1.4,4277524463,212,4.6,4277524459,140,89.1,4277524461,141,17.5,,,,,,,96d5il3afakek9qvsbtldu162,F. Ebosele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548707137,129,49,1,16,53,4raiad4l2j5lkfaz92pk4osb,1,12,90.2,2023-05-14T13:18:58.352Z,2023-05-14T21:06:55Z,,,,,,,,,,,,,,,,,,,,,,,,,66at96kfhvigkny465lkmrnbp,C. Biraghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548707155,130,1,1,16,55,4raiad4l2j5lkfaz92pk4osb,0,3.6,90.1,2023-05-14T13:19:00.114Z,2023-05-14T21:06:59Z,4277524641,140,4.3,4277524735,233,117,4277524653,213,1.0,4277524733,236,,4277524645,141,91.7,4277524739,286,,4277524635,56,Back,4279329495,178,,66at96kfhvigkny465lkmrnbp,C. Biraghi,4277524649,212,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548707161,117,74,1,16,55,dxq76zcvnokq07cszdx0i6kve,1,93.7,14.3,2023-05-14T13:19:00.203Z,2023-05-14T21:07:03Z,4277524679,56,Right,4277524759,233,130,4279329629,178,,4277524681,285,,,,,,,,,,,,,,96d5il3afakek9qvsbtldu162,F. Ebosele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548707215,118,5,1,16,56,dxq76zcvnokq07cszdx0i6kve,0,101.4,11.6,2023-05-14T13:19:01.164Z,2023-05-14T21:07:06Z,4277525071,233,131,4277525427,346,,4277524995,56,Right,,,,,,,,,,,,,,,,96d5il3afakek9qvsbtldu162,F. Ebosele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548707187,131,5,1,16,56,4raiad4l2j5lkfaz92pk4osb,1,-1.4,88.4,2023-05-14T13:19:01.164Z,2023-05-14T21:07:07Z,4277524853,56,Back,4277525401,346,,4277525045,233,118,,,,,,,,,,,,,,,,66at96kfhvigkny465lkmrnbp,C. Biraghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548707595,132,1,1,17,14,4raiad4l2j5lkfaz92pk4osb,1,4.6,49.2,2023-05-14T13:19:19.367Z,2023-05-14T21:07:09Z,4277527085,212,34.2,4277527079,56,Back,4277527087,213,5.2,4277527083,141,5.1,4277527081,140,20.2,4277527093,237,,4277527089,1,,4277527077,124,,f8kcf2l4h2qzdww1vof5x9t5,M. Cerofolini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548707649,133,1,1,17,20,4raiad4l2j5lkfaz92pk4osb,0,27.1,3.2,2023-05-14T13:19:24.909Z,2023-05-14T21:07:12Z,4279329965,178,,4277527349,212,40.5,4277527351,213,0.0,4277527353,1,,4277527339,155,,4277527347,141,4.3,4277527343,56,Right,4277527345,140,65.7,bhi4ivjgojkot4d7za72gu2nd,N. Milenković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548707689,119,12,1,17,23,dxq76zcvnokq07cszdx0i6kve,1,34.6,91.1,2023-05-14T13:19:27.455Z,2023-05-14T21:07:16Z,4277527493,213,1.2,4277527491,212,7.6,4277527489,141,100.0,4277527487,140,37.5,4277527521,167,,4277527485,56,Back,4279330159,178,,,,,ah0f7tonnst92d8q91j1wll62,J. Bijol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548707691,120,5,1,17,24,dxq76zcvnokq07cszdx0i6kve,0,38.6,101.6,2023-05-14T13:19:28.904Z,2023-05-14T21:07:18Z,4277527507,347,,4277527629,233,134,4277527505,56,Back,,,,,,,,,,,,,,,,ah0f7tonnst92d8q91j1wll62,J. Bijol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548707703,134,5,1,17,24,4raiad4l2j5lkfaz92pk4osb,1,61.4,-1.6,2023-05-14T13:19:28.904Z,2023-05-14T21:07:17Z,4277527619,233,120,4277527601,347,,4277527599,56,Right,,,,,,,,,,,,,,,,bhi4ivjgojkot4d7za72gu2nd,N. Milenković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548707915,135,1,1,17,36,4raiad4l2j5lkfaz92pk4osb,1,58.9,0,2023-05-14T13:19:40.614Z,2023-05-14T21:07:19Z,4277528615,213,1.4,4277528609,140,60.4,4277528613,212,7.7,4277528611,141,9.6,4277528607,56,Right,4277528605,107,,,,,,,,i4yzdkusjs6qn4v06oxj6qxh,L. Venuti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548707947,136,1,1,17,37,4raiad4l2j5lkfaz92pk4osb,1,60.4,9.6,2023-05-14T13:19:41.542Z,2023-05-14T21:07:26Z,4277528835,56,Right,4277528839,141,2.3,4277528841,212,5.2,4277528843,213,4.4,4279330475,178,,4277528837,140,58.8,,,,,,,963czsr3yecwk4s3p1wby5x3p,A. Barák,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548708061,137,1,1,17,38,4raiad4l2j5lkfaz92pk4osb,1,58.8,2.3,2023-05-14T13:19:43.405Z,2023-05-14T21:07:30Z,4277529471,140,35.3,4277529487,213,3.0,4277529481,212,25.1,4277529475,141,8.9,4277529467,56,Back,4279330735,178,,,,,,,,i4yzdkusjs6qn4v06oxj6qxh,L. Venuti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548708099,138,1,1,17,46,4raiad4l2j5lkfaz92pk4osb,1,28.5,51.4,2023-05-14T13:19:50.502Z,2023-05-14T21:07:33Z,4279330865,178,,4277529655,56,Back,4277529663,213,1.4,4277529659,141,83.5,4277529661,212,22.1,4277529657,140,32.0,,,,,,,bhi4ivjgojkot4d7za72gu2nd,N. Milenković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548708143,139,1,1,17,49,4raiad4l2j5lkfaz92pk4osb,1,32,83.5,2023-05-14T13:19:53.519Z,2023-05-14T21:07:35Z,4277529853,155,,4277529857,140,72.7,4277529855,56,Center,4279330927,178,,4277529865,1,,4277529861,212,43.0,4277529863,213,6.2,4277529859,141,75.9,66at96kfhvigkny465lkmrnbp,C. Biraghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548708149,140,44,1,17,51,4raiad4l2j5lkfaz92pk4osb,1,73.5,78.8,2023-05-14T13:19:55.662Z,2023-05-14T23:33:31Z,4277530013,233,121,4277529905,286,,4277529903,56,Center,,,,,,,,,,,,,,,,6gjn7pt0i34q45g4porckuj8p,C. Kouamé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548708157,121,44,1,17,51,dxq76zcvnokq07cszdx0i6kve,0,26.5,21.2,2023-05-14T13:19:55.663Z,2023-05-14T21:07:38Z,4277530045,233,140,4277529945,56,Back,4277529947,285,,,,,,,,,,,,,,,,,ah0f7tonnst92d8q91j1wll62,J. Bijol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548708169,141,1,1,17,51,4raiad4l2j5lkfaz92pk4osb,0,72.7,75.9,2023-05-14T13:19:55.739Z,2023-05-14T23:33:32Z,4279331283,388,,4277529997,3,,4277530005,212,11.5,4277530001,140,70.9,4277530007,213,4.5,4277530003,141,59.2,4277529999,56,Center,,,,6gjn7pt0i34q45g4porckuj8p,C. Kouamé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548708175,122,49,1,17,53,dxq76zcvnokq07cszdx0i6kve,1,27,32.5,2023-05-14T13:19:57.674Z,2023-05-14T21:07:57Z,,,,,,,,,,,,,,,,,,,,,,,,,4h1jj93i0v1pfemnjydnoc0dl,N. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548708213,123,1,1,17,53,dxq76zcvnokq07cszdx0i6kve,1,27,32.5,2023-05-14T13:19:57.791Z,2023-05-14T21:07:59Z,4277530217,141,42.4,4277530213,56,Back,4277530215,140,37.6,4277530221,213,0.5,4279332225,178,,4277530219,212,13.0,,,,,,,4h1jj93i0v1pfemnjydnoc0dl,N. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548708221,124,1,1,17,55,dxq76zcvnokq07cszdx0i6kve,1,38.6,42.5,2023-05-14T13:20:00.152Z,2023-05-14T21:08:05Z,4277530271,56,Back,4279332459,178,,4278637839,140,37.6,4278637843,212,3.7,4278637841,141,37.3,4278637845,213,4.4,,,,,,,18jovwk0ysx6ajb8y75179j9x,Walace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548708339,125,1,1,17,56,dxq76zcvnokq07cszdx0i6kve,1,33.6,40,2023-05-14T13:20:00.646Z,2023-05-14T21:08:08Z,4279332609,178,,4277530907,56,Back,4277530915,213,2.2,4277530909,140,28.1,4277530913,212,9.4,4277530911,141,50.9,,,,,,,b881arnahhahg0iaix4mx266t,R. Pereyra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548708407,126,1,1,18,2,dxq76zcvnokq07cszdx0i6kve,1,26.2,56.1,2023-05-14T13:20:06.624Z,2023-05-14T21:08:10Z,4277531267,141,21.2,4277531263,56,Back,4277531265,140,24.3,4279332651,178,,4277531269,212,23.8,4277531271,213,4.6,,,,,,,4h1jj93i0v1pfemnjydnoc0dl,N. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548708481,127,1,1,18,5,dxq76zcvnokq07cszdx0i6kve,1,21.6,24.1,2023-05-14T13:20:09.968Z,2023-05-14T21:08:12Z,4277531699,212,20.3,4277531701,213,2.3,4277531689,56,Back,4277531693,140,8.7,4279332771,178,,4277531695,141,46.3,,,,,,,ah0f7tonnst92d8q91j1wll62,J. Bijol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548708587,128,1,1,18,9,dxq76zcvnokq07cszdx0i6kve,1,8.7,46.9,2023-05-14T13:20:14.266Z,2023-05-14T21:08:16Z,4279332881,178,,4277532107,56,Back,4277532113,212,21.6,4277532111,141,74.1,4277532109,140,19.3,4277532115,213,1.0,,,,,,,93237ztqyi3r4hu3rmgzrgudx,M. Silvestri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548708651,129,1,1,18,14,dxq76zcvnokq07cszdx0i6kve,1,18.9,72.6,2023-05-14T13:20:18.654Z,2023-05-14T21:08:18Z,4279333003,178,,4277532461,141,20.9,4277532475,213,4.4,4277532477,1,,4277532471,212,36.4,4277532453,56,Back,4277532457,140,9.8,,,,4h1jj93i0v1pfemnjydnoc0dl,N. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548708701,130,1,1,18,18,dxq76zcvnokq07cszdx0i6kve,1,9.8,20.6,2023-05-14T13:20:22.759Z,2023-05-14T21:08:20Z,4279333161,178,,4277532745,213,1.7,4277532741,141,49.0,4277532743,212,19.5,4277532739,140,7.3,4277532737,56,Back,,,,,,,ah0f7tonnst92d8q91j1wll62,J. Bijol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548708779,131,1,1,18,20,dxq76zcvnokq07cszdx0i6kve,1,7.3,49,2023-05-14T13:20:25.272Z,2023-05-14T21:08:23Z,4277533133,213,1.0,4277533131,212,22.2,4277533129,141,76.7,4277533127,140,18.5,4279333295,178,,4277533125,56,Back,,,,,,,93237ztqyi3r4hu3rmgzrgudx,M. Silvestri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548708851,132,1,1,18,24,dxq76zcvnokq07cszdx0i6kve,1,22.9,80.7,2023-05-14T13:20:29.231Z,2023-05-14T21:08:24Z,4277533469,212,12.6,4277533471,213,1.0,4279333401,178,,4277533465,140,29.7,4277533467,141,96.0,4277533463,56,Back,,,,,,,4h1jj93i0v1pfemnjydnoc0dl,N. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548708921,133,1,1,18,28,dxq76zcvnokq07cszdx0i6kve,1,28.8,93.2,2023-05-14T13:20:32.671Z,2023-05-14T21:08:27Z,4277533821,213,3.8,4277533805,56,Back,4279333519,178,,4277533813,141,80.4,4277533817,212,13.6,4277533809,140,18.8,,,,,,,c4pxog9ntat2es7oz0cz5dgb9,M. Zeegelaar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548709001,134,1,1,18,31,dxq76zcvnokq07cszdx0i6kve,1,16.5,74.7,2023-05-14T13:20:35.767Z,2023-05-14T21:08:29Z,4277534247,141,29.9,4277534243,56,Back,4279333573,178,,4277534251,213,4.8,4277534245,140,18.4,4277534249,212,30.5,,,,,,,4h1jj93i0v1pfemnjydnoc0dl,N. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548709067,135,1,1,18,35,dxq76zcvnokq07cszdx0i6kve,1,21.2,19.8,2023-05-14T13:20:39.689Z,2023-05-14T21:08:31Z,4279333705,178,,4277534599,212,33.1,4277534593,56,Center,4277534597,141,28.1,4277534591,155,,4277534595,140,52.3,4277534601,213,0.2,4277534603,1,,ah0f7tonnst92d8q91j1wll62,J. Bijol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
