id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,keyPass,qualifier/9/value,qualifier/12/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,assist
2551495281,230,1,1,26,0,bcuj94typp0ykv77ijp9wpsve,1,56.3,84.1,2023-05-20T10:59:22.118Z,2023-05-20T11:29:24Z,4292369389,212,12.2,4292369381,3,,4292369383,56,Left,4292369387,141,90.5,4292369385,140,67.2,4292369391,213,0.4,,,,,,,7o8xh2r55xb1yiz5gjvnp0rmx,Taty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551495289,231,49,1,26,2,bcuj94typp0ykv77ijp9wpsve,1,70.4,90,2023-05-20T10:59:23.926Z,2023-05-20T11:29:22Z,,,,,,,,,,,,,,,,,,,,,,,,,1zq3xp6uas4qe3jv0huphuzmd,A. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551495293,232,61,1,26,2,bcuj94typp0ykv77ijp9wpsve,0,70.4,90,2023-05-20T10:59:24.422Z,2023-05-20T11:29:20Z,4292369417,56,Left,,,,,,,,,,,,,,,,,,,,,,1zq3xp6uas4qe3jv0huphuzmd,A. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551495305,206,5,1,26,3,8gw3pgcd0doivaul55q8na9lg,1,30.4,-1.4,2023-05-20T10:59:24.788Z,2023-05-20T10:59:28Z,4292369479,233,233,4292369471,56,Back,4292369473,347,,,,,,,,,,,,,,,,,b80b2mxpxjcboqc81evm6oa2,C. Beccari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551495301,233,5,1,26,3,bcuj94typp0ykv77ijp9wpsve,0,69.6,101.4,2023-05-20T10:59:24.788Z,2023-05-20T11:27:53Z,4292369453,347,,4292369451,56,Left,4292369483,233,206,,,,,,,,,,,,,,,,1zq3xp6uas4qe3jv0huphuzmd,A. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551495359,207,1,1,26,15,8gw3pgcd0doivaul55q8na9lg,1,37.7,0,2023-05-20T10:59:37.348Z,2023-05-20T10:59:42Z,4292369671,1,,4292369659,107,,4292369669,213,0.2,4292369661,56,Right,4292369663,140,57.8,4292369667,212,21.8,4292369665,141,5.8,,,,c9y25sxg24aripna871g8x9g4,A. Rigaglia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551495363,208,44,1,26,19,8gw3pgcd0doivaul55q8na9lg,1,55.4,5.6,2023-05-20T10:59:41.542Z,2023-05-20T10:59:42Z,4292369683,233,234,4292369679,56,Right,4292369681,286,,,,,,,,,,,,,,,,,dlk4qvpj8rn8jy2efhu4xn3yt,J. Karlernäs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551495357,234,44,1,26,19,bcuj94typp0ykv77ijp9wpsve,0,44.6,94.4,2023-05-20T10:59:41.543Z,2023-05-20T10:59:42Z,4292369655,285,,4292369653,56,Back,4292369687,233,208,,,,,,,,,,,,,,,,7o8xh2r55xb1yiz5gjvnp0rmx,Taty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551495365,209,1,1,26,20,8gw3pgcd0doivaul55q8na9lg,0,57.2,6,2023-05-20T10:59:42.228Z,2023-05-20T10:59:43Z,4292369693,3,,4292369701,212,6.0,4292369703,213,5.1,4292369699,141,0.0,4292369695,56,Right,4292369697,140,59.6,,,,,,,dlk4qvpj8rn8jy2efhu4xn3yt,J. Karlernäs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551495367,210,5,1,26,20,8gw3pgcd0doivaul55q8na9lg,0,57.4,-2,2023-05-20T10:59:42.516Z,2023-05-20T10:59:45Z,4292369735,233,235,4292369705,56,Right,4292369707,347,,,,,,,,,,,,,,,,,dlk4qvpj8rn8jy2efhu4xn3yt,J. Karlernäs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551495371,235,5,1,26,20,bcuj94typp0ykv77ijp9wpsve,1,42.6,102,2023-05-20T10:59:42.516Z,2023-05-20T11:27:54Z,4292369717,347,,4292369715,56,Back,4292369729,233,210,,,,,,,,,,,,,,,,7o8xh2r55xb1yiz5gjvnp0rmx,Taty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551495379,236,1,1,26,22,bcuj94typp0ykv77ijp9wpsve,1,44.9,100,2023-05-20T10:59:44.455Z,2023-05-20T10:59:47Z,4292369777,213,3.9,4292369775,212,24.6,4292369771,140,28.3,4292369779,1,,4292369773,141,76.4,4292369767,107,,4292369769,56,Back,,,,3yx85beji7yke6s4su7f0tzh1,M. Fusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551495397,237,1,1,26,27,bcuj94typp0ykv77ijp9wpsve,1,24.7,72.9,2023-05-20T10:59:49.176Z,2023-05-20T10:59:52Z,4292369859,141,53.0,4292369857,140,22.5,4292369855,56,Back,4292369863,213,4.5,4292369861,212,13.7,,,,,,,,,,4xlf56csffamnnw04mba3wpw4,A. Passeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551495411,238,1,1,26,31,bcuj94typp0ykv77ijp9wpsve,1,30.3,46.7,2023-05-20T10:59:52.744Z,2023-05-20T11:00:47Z,4292369913,155,,4292369919,141,97.1,4292369917,140,35.2,4292369915,56,Back,4292369925,1,,4292369921,212,34.7,4292369923,213,1.4,,,,c6wbavw0v5bxajsd2xz7qg1d5,S. Cetinja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551495425,239,1,1,26,34,bcuj94typp0ykv77ijp9wpsve,1,35.6,96.8,2023-05-20T10:59:55.959Z,2023-05-20T11:00:03Z,4292370001,140,27.6,4292370003,141,71.1,4292369999,56,Back,4292370007,213,4.3,4292370005,212,19.4,,,,,,,,,,3yx85beji7yke6s4su7f0tzh1,M. Fusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551495445,240,1,1,26,41,bcuj94typp0ykv77ijp9wpsve,1,32.9,60.8,2023-05-20T11:00:03.352Z,2023-05-20T11:00:09Z,4292370107,212,12.0,4292370105,141,48.1,4292370103,140,24.9,4292370109,213,3.9,4292370101,56,Back,,,,,,,,,,4xlf56csffamnnw04mba3wpw4,A. Passeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551495465,241,1,1,26,47,bcuj94typp0ykv77ijp9wpsve,1,29.5,38.6,2023-05-20T11:00:09.368Z,2023-05-20T11:00:45Z,4292370227,213,0.2,4292370225,212,42.1,4292370221,140,69.1,4292370229,1,,4292370223,141,48.2,4292370219,56,Center,4292370217,155,,,,,c6wbavw0v5bxajsd2xz7qg1d5,S. Cetinja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551495475,242,1,1,26,55,bcuj94typp0ykv77ijp9wpsve,1,80.1,27.6,2023-05-20T11:00:17.609Z,2023-05-20T11:00:18Z,4292370293,56,Center,4292370299,212,10.9,4292370301,213,0.7,4292370297,141,37.9,4292370295,140,88.0,,,,,,,,,,68vj95m8a7vmurirk0hr8lboq,A. Corelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551495489,243,1,1,26,57,bcuj94typp0ykv77ijp9wpsve,1,88,37.9,2023-05-20T11:00:18.824Z,2023-05-20T11:00:38Z,4292370351,141,29.2,4292370825,154,,4292370353,212,12.6,4292370355,213,5.8,4292370823,210,15,4292370349,140,98.6,4292370347,56,Center,,,,dejb47luo9o523wl9fm9yncgl,D. Novellino,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
2551495495,244,15,1,26,58,bcuj94typp0ykv77ijp9wpsve,1,98.6,29.2,2023-05-20T11:00:20.536Z,2023-05-20T11:00:39Z,4292370539,20,,4292370831,81,,4292370847,146,99.8,4292370833,29,,4292370843,103,25.3,4292370375,62,,4292370841,102,45.6,4292370849,147,45.1,68vj95m8a7vmurirk0hr8lboq,A. Corelli,4292370837,55,243,4292370855,233,4292370373,22,,4292370845,328,,4292370377,56,4292370835,154,,,,211,Center,,,,,,,,,,,,
2551495499,211,10,1,26,58,8gw3pgcd0doivaul55q8na9lg,1,0.1,54.8,2023-05-20T11:00:20.636Z,2023-05-20T11:29:15Z,4292370399,173,,4292370405,56,Back,4292370549,233,244,4292370401,178,,4292370403,182,,,,,,,,,,,6a4e840hagvde76wq00oitboq,B. Beretta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551495505,212,6,1,27,1,8gw3pgcd0doivaul55q8na9lg,0,2,61.8,2023-05-20T11:00:23.224Z,2023-05-20T11:27:47Z,4292370419,73,,4292370487,233,245,4292370417,56,Back,,,,,,,,,,,,,,,,6a4e840hagvde76wq00oitboq,B. Beretta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551495513,245,6,1,27,1,bcuj94typp0ykv77ijp9wpsve,1,98,38.2,2023-05-20T11:00:23.224Z,2023-05-20T11:00:25Z,4292370453,75,,4292370465,233,212,4292370451,56,Center,,,,,,,,,,,,,,,,68vj95m8a7vmurirk0hr8lboq,A. Corelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551495741,246,1,1,27,34,bcuj94typp0ykv77ijp9wpsve,1,99.5,0.5,2023-05-20T11:00:56.346Z,2023-05-20T11:01:06Z,4292371475,155,,4292371477,225,,4292371485,212,63.3,4292371487,213,1.8,4292371489,1,,4292371481,140,87.7,4292371473,6,,4292371483,141,91.8,c5ze370ixl09ccy818f92jkk5,Z. Ferrario,4292371479,56,Left,4292371471,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551495753,247,1,1,27,44,bcuj94typp0ykv77ijp9wpsve,1,81.7,91.7,2023-05-20T11:01:06.521Z,2023-05-20T11:01:08Z,4292371543,213,3.2,4292371541,212,19.6,4292371535,56,Left,4292371537,140,63.0,4292371539,141,91.4,,,,,,,,,,dejb47luo9o523wl9fm9yncgl,D. Novellino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551495781,248,1,1,27,46,bcuj94typp0ykv77ijp9wpsve,0,63,91.4,2023-05-20T11:01:08.426Z,2023-05-20T11:01:10Z,4292371659,56,Center,4292371657,155,,4292371665,212,32.2,4292371667,213,5.5,4292371663,141,59.6,4292371661,140,85.7,4292371669,1,,,,,3yx85beji7yke6s4su7f0tzh1,M. Fusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551495805,213,12,1,27,49,8gw3pgcd0doivaul55q8na9lg,1,15.3,38.3,2023-05-20T11:01:11.016Z,2023-05-20T11:01:12Z,4292371755,213,0.3,4292371771,15,,4292371751,141,46.0,4292371753,212,16.3,4292371747,56,Back,4292371749,140,30.0,,,,,,,9nc4igej6cflyxrihy20zd045,G. Rizzon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551495829,249,43,1,27,52,bcuj94typp0ykv77ijp9wpsve,1,0,0,2023-05-20T11:01:14.138Z,2023-05-20T11:01:23Z,4292371859,212,9.0,4292371851,56,Center,4292371853,140,77.8,4292372221,144,1,4292371855,141,50.4,4292371861,213,5.8,,,,,,,4xlf56csffamnnw04mba3wpw4,A. Passeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551495851,214,43,1,27,54,8gw3pgcd0doivaul55q8na9lg,1,0,0,2023-05-20T11:01:16.150Z,2023-05-20T11:01:19Z,4292371997,144,49,,,,,,,,,,,,,,,,,,,,,,5snw4b4ndo6hus8hpxq9q19lh,C. Cecotti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551495929,250,61,1,28,2,bcuj94typp0ykv77ijp9wpsve,0,75.1,54.6,2023-05-20T11:01:23.962Z,2023-05-20T11:01:24Z,4292372257,56,Center,,,,,,,,,,,,,,,,,,,,,,4xlf56csffamnnw04mba3wpw4,A. Passeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551495989,215,4,1,28,3,8gw3pgcd0doivaul55q8na9lg,1,27,47.1,2023-05-20T11:01:24.746Z,2023-05-20T11:01:29Z,4292372505,285,,4292372513,233,251,4292372497,13,,4292372503,265,,4292372499,56,Back,4292372501,152,,,,,,,,6l457lm38yflk2l01ho3kk48a,L. Pastrenge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551495955,251,4,1,28,3,bcuj94typp0ykv77ijp9wpsve,0,73,52.9,2023-05-20T11:01:24.747Z,2023-05-20T11:01:29Z,4292372349,13,,4292372353,152,,4292372351,56,Center,4292372517,233,215,4292372355,265,,4292372357,286,,,,,,,,4xlf56csffamnnw04mba3wpw4,A. Passeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551496295,216,1,1,28,36,8gw3pgcd0doivaul55q8na9lg,0,31.6,52.8,2023-05-20T11:01:58.120Z,2023-05-20T11:01:59Z,4292373927,140,84.0,4292373935,1,,4292373925,56,Center,4292373933,213,6.3,4292373923,152,,4292373929,141,51.0,4292373931,212,55.0,4292373921,157,,5snw4b4ndo6hus8hpxq9q19lh,C. Cecotti,4292373919,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551496311,252,52,1,28,39,bcuj94typp0ykv77ijp9wpsve,1,15,38.2,2023-05-20T11:02:01.308Z,2023-05-20T11:02:01Z,,,,,,,,,,,,,,,,,,,,,,,,,c6wbavw0v5bxajsd2xz7qg1d5,S. Cetinja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551496337,253,80,1,28,43,bcuj94typp0ykv77ijp9wpsve,0,14.6,44.2,2023-05-20T11:02:04.829Z,2023-05-20T11:02:04Z,,,,,,,,,,,,,,,,,,,,,,,,,c6wbavw0v5bxajsd2xz7qg1d5,S. Cetinja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551496415,254,1,1,28,47,bcuj94typp0ykv77ijp9wpsve,1,19.3,43.9,2023-05-20T11:02:09.405Z,2023-05-20T11:03:30Z,4292374461,141,4.6,4292374463,212,31.7,4292374465,213,5.3,4292374455,155,,4292374457,56,Back,4292374459,140,35.6,,,,,,,c6wbavw0v5bxajsd2xz7qg1d5,S. Cetinja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551496455,255,1,1,28,50,bcuj94typp0ykv77ijp9wpsve,1,35.6,4.6,2023-05-20T11:02:12.108Z,2023-05-20T11:02:17Z,4292374693,140,44.2,4292374691,56,Back,4292374699,213,6.3,4292374695,141,4.3,4292374697,212,9.0,,,,,,,,,,ifp26xl8pzgarz05vnfjv3yt,F. Rizza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551496459,256,4,1,28,54,bcuj94typp0ykv77ijp9wpsve,1,49.4,9.4,2023-05-20T11:02:16.172Z,2023-05-20T11:02:21Z,4292374719,13,,4292374907,233,217,4292374721,295,,4292374723,56,Back,4292374725,152,,4292374727,286,,,,,,,,dejb47luo9o523wl9fm9yncgl,D. Novellino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551496489,217,4,1,28,54,8gw3pgcd0doivaul55q8na9lg,0,50.6,90.6,2023-05-20T11:02:16.173Z,2023-05-20T11:02:21Z,4292374851,13,,4292374859,285,,4292374927,233,256,4292374853,295,,4292374855,56,Left,4292374857,152,,,,,,,,3py0rmx89fgdd8e65l853yqne,M. Zanoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551496675,257,1,1,29,6,bcuj94typp0ykv77ijp9wpsve,1,52.7,6.1,2023-05-20T11:02:28.524Z,2023-05-20T11:02:33Z,4292375655,56,Back,4292375657,140,43.3,4292375659,141,15.0,4292375651,5,,4292375653,152,,4292375663,213,2.6,4292375661,212,11.6,,,,ifp26xl8pzgarz05vnfjv3yt,F. Rizza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551496717,258,1,1,29,11,bcuj94typp0ykv77ijp9wpsve,1,43.6,16.1,2023-05-20T11:02:33.357Z,2023-05-20T11:02:36Z,4292375861,140,36.4,4292375869,213,2.0,4292375857,56,Back,4292375867,212,18.9,4292375865,141,41.6,,,,,,,,,,4rxi67te6h5sfv95cxs2gmynd,L. Golob,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551496761,259,1,1,29,14,bcuj94typp0ykv77ijp9wpsve,0,38.8,42.2,2023-05-20T11:02:36.637Z,2023-05-20T11:03:29Z,4292376041,155,,4292376049,140,72.4,4292376059,213,0.3,4292376053,141,56.7,4292376063,1,,4292376057,212,36.6,4292376045,56,Center,,,,c6wbavw0v5bxajsd2xz7qg1d5,S. Cetinja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551496915,218,12,1,29,19,8gw3pgcd0doivaul55q8na9lg,1,24.9,40.6,2023-05-20T11:02:41.544Z,2023-05-20T11:02:49Z,4292376675,56,Back,4292376677,140,30.1,4292376679,141,44.9,4292376683,213,0.5,4292376681,212,6.2,,,,,,,,,,9nc4igej6cflyxrihy20zd045,G. Rizzon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551496813,260,50,1,29,21,bcuj94typp0ykv77ijp9wpsve,1,66.2,55.7,2023-05-20T11:02:42.717Z,2023-05-20T11:03:21Z,4292378743,233,219,4292376257,286,,4292376255,56,Center,,,,,,,,,,,,,,,,b7o9ncawaqn5jj5v32b3gn1be,V. Gallazzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551496927,219,7,1,29,21,8gw3pgcd0doivaul55q8na9lg,1,33.8,44.3,2023-05-20T11:02:42.718Z,2023-05-20T11:03:21Z,4292376743,56,Back,4292378733,233,260,4292376745,285,,,,,,,,,,,,,,,,,dlk4qvpj8rn8jy2efhu4xn3yt,J. Karlernäs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551496939,220,3,1,29,23,8gw3pgcd0doivaul55q8na9lg,1,37.8,61.3,2023-05-20T11:02:44.651Z,2023-05-20T11:03:23Z,4292379033,233,261,4292376795,286,,4292376793,56,Back,,,,,,,,,,,,,,,,3ycwiqwexrq74zjs6l2rj0dsl,M. Picchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551496843,261,45,1,29,23,bcuj94typp0ykv77ijp9wpsve,0,62.2,38.7,2023-05-20T11:02:44.651Z,2023-05-20T11:03:24Z,4292376377,56,Center,4292379045,233,220,4292376379,285,,,,,,,,,,,,,,,,,ifp26xl8pzgarz05vnfjv3yt,F. Rizza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551496945,221,49,1,29,29,8gw3pgcd0doivaul55q8na9lg,1,40.8,59.4,2023-05-20T11:02:51.257Z,2023-05-20T11:02:51Z,,,,,,,,,,,,,,,,,,,,,,,,,3ycwiqwexrq74zjs6l2rj0dsl,M. Picchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551496971,222,1,1,29,29,8gw3pgcd0doivaul55q8na9lg,1,40.8,59.4,2023-05-20T11:02:51.401Z,2023-05-20T11:02:53Z,4292376929,212,25.4,4292376931,213,1.0,4292376921,140,54.7,4292376919,56,Left,4292376927,141,90.0,,,,,,,,,,3ycwiqwexrq74zjs6l2rj0dsl,M. Picchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551496983,223,1,1,29,32,8gw3pgcd0doivaul55q8na9lg,1,58.2,89.2,2023-05-20T11:02:53.721Z,2023-05-20T11:02:54Z,4292376963,56,Center,4292376969,212,11.4,4292376971,213,4.0,4292376967,141,76.7,4292376965,140,51.0,,,,,,,,,,a1jt0xute9v4oazyt8dtq2kiy,E. Carravetta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551497027,224,1,1,29,32,8gw3pgcd0doivaul55q8na9lg,1,51,76.7,2023-05-20T11:02:54.361Z,2023-05-20T11:02:58Z,4292377201,141,44.9,4292377203,212,26.0,4292377205,213,4.1,4292377199,140,37.2,4292377197,56,Back,,,,,,,,,,3ycwiqwexrq74zjs6l2rj0dsl,M. Picchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551497045,225,1,1,29,36,8gw3pgcd0doivaul55q8na9lg,1,38.9,38.3,2023-05-20T11:02:58.137Z,2023-05-20T11:02:59Z,4292377295,140,54.2,4292377297,141,30.1,4292377299,212,17.0,4292377293,56,Center,4292377303,213,5.9,,,,,,,,,,9nc4igej6cflyxrihy20zd045,G. Rizzon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551497065,226,1,1,29,38,8gw3pgcd0doivaul55q8na9lg,1,54,30.1,2023-05-20T11:02:59.849Z,2023-05-20T11:03:01Z,4292377385,141,48.7,4292377387,212,13.0,4292377383,140,51.2,4292377381,56,Center,4292377389,213,1.8,,,,,,,,,,dlk4qvpj8rn8jy2efhu4xn3yt,J. Karlernäs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551497113,227,1,1,29,39,8gw3pgcd0doivaul55q8na9lg,1,51.2,48.5,2023-05-20T11:03:00.954Z,2023-05-20T11:03:04Z,4292377601,141,26.0,4292377597,56,Center,4292377603,212,20.6,4292377599,140,64.4,4292377605,213,5.4,,,,,,,,,,6l457lm38yflk2l01ho3kk48a,L. Pastrenge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551497159,228,1,1,29,42,8gw3pgcd0doivaul55q8na9lg,1,58.7,29.9,2023-05-20T11:03:04.010Z,2023-05-20T11:03:07Z,4292377835,141,52.8,4292377837,212,22.0,4292377833,140,43.9,4292377831,56,Back,4292377839,213,2.4,,,,,,,,,,b80b2mxpxjcboqc81evm6oa2,C. Beccari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551497225,229,1,1,29,45,8gw3pgcd0doivaul55q8na9lg,1,52.7,54.4,2023-05-20T11:03:07.561Z,2023-05-20T11:03:12Z,4292378099,212,28.1,4292378093,56,Left,4292378095,140,60.7,4292378101,213,1.3,4292378097,141,93.8,,,,,,,,,,5snw4b4ndo6hus8hpxq9q19lh,C. Cecotti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551497261,230,1,1,29,50,8gw3pgcd0doivaul55q8na9lg,1,56.5,84,2023-05-20T11:03:12.473Z,2023-05-20T11:03:14Z,4292378219,141,82.2,4292378223,213,6.2,4292378215,56,Left,4292378217,140,73.1,4292378221,212,17.5,,,,,,,,,,3py0rmx89fgdd8e65l853yqne,M. Zanoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551497321,231,1,1,29,52,8gw3pgcd0doivaul55q8na9lg,1,74.4,83.4,2023-05-20T11:03:14.378Z,2023-05-20T11:03:17Z,4292378465,212,10.2,4292378469,213,2.6,4292378461,141,90.9,4292378455,56,Left,4292378457,140,66.0,,,,,,,,,,d154hxm83w5x1m0ht905cgpg5,V. Kubassova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551497355,232,1,1,29,55,8gw3pgcd0doivaul55q8na9lg,1,66,94.2,2023-05-20T11:03:16.953Z,2023-05-20T11:03:19Z,4292378599,141,88.8,4292378601,212,9.2,4292378603,213,3.6,4292378595,56,Left,4292378597,140,58.0,,,,,,,,,,a1jt0xute9v4oazyt8dtq2kiy,E. Carravetta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551497453,233,1,1,29,57,8gw3pgcd0doivaul55q8na9lg,1,57.1,87,2023-05-20T11:03:19.289Z,2023-05-20T11:03:24Z,4292379057,141,66.1,4292379061,213,3.8,4292379055,140,38.9,4292379053,56,Back,4292379059,212,23.8,,,,,,,,,,3py0rmx89fgdd8e65l853yqne,M. Zanoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551497489,234,1,1,30,2,8gw3pgcd0doivaul55q8na9lg,1,38.9,67.7,2023-05-20T11:03:23.962Z,2023-05-20T11:03:27Z,4292379257,140,43.8,4292379255,56,Back,4292379259,141,91.1,4292379261,212,16.7,4292379263,213,1.3,,,,,,,,,,5snw4b4ndo6hus8hpxq9q19lh,C. Cecotti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551497571,235,1,1,30,5,8gw3pgcd0doivaul55q8na9lg,1,42.3,86.7,2023-05-20T11:03:27.545Z,2023-05-20T11:03:32Z,4292379637,141,42.1,4292379635,140,21.4,4292379641,213,4.1,4292379643,1,,4292379633,56,Back,4292379639,212,37.4,,,,,,,3py0rmx89fgdd8e65l853yqne,M. Zanoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551497637,236,1,1,30,11,8gw3pgcd0doivaul55q8na9lg,1,19.5,42.8,2023-05-20T11:03:32.731Z,2023-05-20T11:03:58Z,4292379931,1,,4292379929,213,5.8,4292379921,56,Right,4292379923,140,56.1,4292379925,141,13.0,4292379927,212,43.4,4292379919,155,,,,,6a4e840hagvde76wq00oitboq,B. Beretta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551497643,237,61,1,30,14,8gw3pgcd0doivaul55q8na9lg,0,63.5,88.2,2023-05-20T11:03:36.402Z,2023-05-20T11:29:09Z,4292379953,56,Left,,,,,,,,,,,,,,,,,,,,,,dlk4qvpj8rn8jy2efhu4xn3yt,J. Karlernäs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551497629,262,49,1,30,15,bcuj94typp0ykv77ijp9wpsve,1,51.9,86.8,2023-05-20T11:03:36.832Z,2023-05-20T11:03:36Z,,,,,,,,,,,,,,,,,,,,,,,,,7o8xh2r55xb1yiz5gjvnp0rmx,Taty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551497735,263,1,1,30,15,bcuj94typp0ykv77ijp9wpsve,1,51.9,86.8,2023-05-20T11:03:37.087Z,2023-05-20T11:03:45Z,4292380357,56,Center,4292380359,140,66.8,4292380363,212,17.1,4292380361,141,76.7,4292380365,213,5.9,,,,,,,,,,7o8xh2r55xb1yiz5gjvnp0rmx,Taty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551497741,264,50,1,30,23,bcuj94typp0ykv77ijp9wpsve,1,89.6,69.8,2023-05-20T11:03:44.991Z,2023-05-20T11:03:52Z,4292380399,56,Center,4292380401,286,,4292380843,233,238,,,,,,,,,,,,,,,,1zq3xp6uas4qe3jv0huphuzmd,A. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551497825,238,7,1,30,23,8gw3pgcd0doivaul55q8na9lg,0,10.4,30.2,2023-05-20T11:03:44.992Z,2023-05-20T11:27:42Z,4292380793,56,Back,4292380805,233,264,4292380795,285,,,,,,,,,,,,,,,,,c9y25sxg24aripna871g8x9g4,A. Rigaglia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
