id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/9/value,qualifier/10/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,assist
2501295027,161,10,1,21,59,bcuj94typp0ykv77ijp9wpsve,1,1.6,48.2,2023-01-28T13:55:22.162Z,2023-01-28T13:59:46Z,3998479105,233,185,3998467523,182,,3998467525,56,Back,3998467521,178,,3998473483,174,,,,,,,,,,,c6wbavw0v5bxajsd2xz7qg1d5,S. Cetinja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501295053,162,12,1,22,1,bcuj94typp0ykv77ijp9wpsve,1,6.4,33.3,2023-01-28T13:55:23.986Z,2023-01-28T14:33:14Z,3998467653,212,29.0,3998467647,56,Back,3998467655,213,6.0,3998467649,140,33.3,3998467651,141,23.4,,,,,,,,,,b4r8ripw5dilngnxrb5fkkkid,G. Apicella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501295087,163,61,1,22,6,bcuj94typp0ykv77ijp9wpsve,1,23,24.1,2023-01-28T13:55:28.595Z,2023-01-28T13:55:28Z,3998467837,56,Back,,,,,,,,,,,,,,,,,,,,,,bkyl1g1z7xenlu0augv7717u1,V. Di Giammarino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501295105,164,49,1,22,8,bcuj94typp0ykv77ijp9wpsve,1,20.9,15.5,2023-01-28T13:55:30.642Z,2023-01-28T13:55:30Z,,,,,,,,,,,,,,,,,,,,,,,,,b7o9ncawaqn5jj5v32b3gn1be,V. Gallazzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501295123,165,1,1,22,8,bcuj94typp0ykv77ijp9wpsve,1,20.9,15.5,2023-01-28T13:55:30.786Z,2023-01-28T13:55:32Z,3998467993,213,2.8,3998467985,56,Back,3998467987,140,5.5,3998467989,141,24.9,3998467991,212,17.4,,,,,,,,,,b7o9ncawaqn5jj5v32b3gn1be,V. Gallazzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501295143,166,1,1,22,9,bcuj94typp0ykv77ijp9wpsve,0,6.7,24.2,2023-01-28T13:55:32.323Z,2023-01-28T13:55:36Z,3998468099,141,26.2,3998468101,212,44.6,3998468095,56,Back,3998468093,157,,3998468097,140,49.2,3998468105,1,,3998468103,213,0.0,,,,4rxi67te6h5sfv95cxs2gmynd,L. Golob,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501295155,186,61,1,22,15,p2dsrpus5eckpz2h16svaour,1,51.9,65.5,2023-01-28T13:55:37.816Z,2023-01-28T14:23:26Z,3998468171,56,Center,,,,,,,,,,,,,,,,,,,,,,adixpvw9dh994g3pcxqp4aimt,L. Tucceri Cimini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501295151,167,1,1,22,15,bcuj94typp0ykv77ijp9wpsve,1,44,26.7,2023-01-28T13:55:38.466Z,2023-01-28T13:55:39Z,3998468153,56,Back,3998468155,140,48.0,3998468159,141,51.1,3998468163,213,1.3,3998468161,212,17.1,,,,,,,,,,bkyl1g1z7xenlu0augv7717u1,V. Di Giammarino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501295199,168,1,1,22,17,bcuj94typp0ykv77ijp9wpsve,1,47.7,51.3,2023-01-28T13:55:39.778Z,2023-01-28T13:55:46Z,3998468385,140,53.2,3998468387,141,69.6,3998468383,56,Center,3998468389,212,13.7,3998468391,213,1.1,,,,,,,,,,7o8xh2r55xb1yiz5gjvnp0rmx,Taty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501295231,169,1,1,22,23,bcuj94typp0ykv77ijp9wpsve,1,67.9,79.6,2023-01-28T13:55:46.066Z,2023-01-28T13:55:50Z,3998468557,56,Center,3998468561,141,64.7,3998468559,140,59.9,3998468563,212,13.2,3998468565,213,4.0,,,,,,,,,,1zq3xp6uas4qe3jv0huphuzmd,A. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501295267,170,1,1,22,27,bcuj94typp0ykv77ijp9wpsve,1,58.4,62.5,2023-01-28T13:55:50.050Z,2023-01-28T13:56:36Z,3998468775,141,54.7,3998468773,140,64.8,3998468779,212,8.6,3998468783,213,5.6,3998470573,210,15,3998468771,56,Center,,,,,,,c5ze370ixl09ccy818f92jkk5,Z. Ferrario,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501295271,171,15,1,22,32,bcuj94typp0ykv77ijp9wpsve,1,67.6,48.7,2023-01-28T13:55:54.852Z,2023-01-28T13:56:36Z,3998470319,20,,3998468797,22,,3998470587,102,50.2,3998468801,56,Center,3998468799,18,,3998470589,103,19,3998470583,55,170,3998470323,82,,7o8xh2r55xb1yiz5gjvnp0rmx,Taty,,3998470595,147,49.3,3998470581,29,3998470591,215,3998470325,233,187,3998470593,146,80.5,3998470599,231,3998470597,230,3998470579,78,,,,,,,50.9,96.2,,,
2501295287,187,10,1,22,32,p2dsrpus5eckpz2h16svaour,1,20.9,60,2023-01-28T13:55:54.952Z,2023-01-28T13:56:30Z,3998470329,233,171,3998468837,56,Back,3998468835,94,,,,,,,,,,,,,,,,,adixpvw9dh994g3pcxqp4aimt,L. Tucceri Cimini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501295301,188,49,1,22,35,p2dsrpus5eckpz2h16svaour,1,18,34.6,2023-01-28T13:55:58.415Z,2023-01-28T13:55:58Z,,,,,,,,,,,,,,,,,,,,,,,,,1rsv7xi31ffxqpjeaw76t1n8p,F. Cafferata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501295345,189,1,1,22,36,p2dsrpus5eckpz2h16svaour,1,15,33.1,2023-01-28T13:55:59.002Z,2023-01-28T13:56:03Z,3998469151,140,45.6,3998469157,213,0.3,3998469147,157,,3998469155,212,33.8,3998469153,141,48.7,3998469149,56,Back,3998469159,1,,,,,1rsv7xi31ffxqpjeaw76t1n8p,F. Cafferata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501295355,190,1,1,22,39,p2dsrpus5eckpz2h16svaour,0,42.6,49.1,2023-01-28T13:56:01.716Z,2023-01-28T14:23:15Z,3998469207,213,6.2,3998469197,168,,3998469201,140,61.8,3998469199,56,Center,3998469203,141,46.9,3998469195,3,,3998469205,212,20.2,,,,cosxbigh37xkponybzlgrg0dl,M. Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501295329,172,49,1,22,39,bcuj94typp0ykv77ijp9wpsve,1,42.5,58.7,2023-01-28T13:56:02.324Z,2023-01-28T13:56:02Z,,,,,,,,,,,,,,,,,,,,,,,,,4xlf56csffamnnw04mba3wpw4,A. Passeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501295387,173,1,1,22,41,bcuj94typp0ykv77ijp9wpsve,1,43.3,53.4,2023-01-28T13:56:03.595Z,2023-01-28T14:23:01Z,3998469347,213,5.6,3998469339,56,Center,3998469341,140,61.0,3998469343,141,30.9,3998469345,212,24.1,,,,,,,,,,4xlf56csffamnnw04mba3wpw4,A. Passeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501295407,174,1,1,22,44,bcuj94typp0ykv77ijp9wpsve,0,57.9,28.6,2023-01-28T13:56:06.707Z,2023-01-28T13:56:08Z,3998469469,213,0.8,3998469453,155,,3998469455,56,Center,3998469459,140,76.8,3998469463,141,56.5,3998469467,212,27.5,,,,,,,b7o9ncawaqn5jj5v32b3gn1be,V. Gallazzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501295533,191,12,1,22,47,p2dsrpus5eckpz2h16svaour,1,16.8,45.5,2023-01-28T13:56:09.909Z,2023-01-28T13:56:22Z,3998470081,212,22.8,3998470077,140,38.4,3998470083,213,6.2,3998470075,56,Back,3998470079,141,42.5,,,,,,,,,,cnvii81lylt9gcn9iox9lkvdh,S. Breitner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501295471,175,49,1,22,53,bcuj94typp0ykv77ijp9wpsve,1,71.9,46.3,2023-01-28T13:56:16.324Z,2023-01-28T13:56:16Z,,,,,,,,,,,,,,,,,,,,,,,,,7o8xh2r55xb1yiz5gjvnp0rmx,Taty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501295507,176,1,1,22,55,bcuj94typp0ykv77ijp9wpsve,1,71.9,46.3,2023-01-28T13:56:17.683Z,2023-01-28T13:56:24Z,3998469971,140,67.4,3998469977,212,6.9,3998469969,56,Center,3998469981,213,2.3,3998469973,141,53.7,,,,,,,,,,33fdo0axm0x7s88xj3br3xt61,Verena Amorim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501295517,177,61,1,22,58,bcuj94typp0ykv77ijp9wpsve,0,66.3,57.6,2023-01-28T13:56:21.379Z,2023-01-28T13:56:27Z,3998470005,56,Center,,,,,,,,,,,,,,,,,,,,,,7o8xh2r55xb1yiz5gjvnp0rmx,Taty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501295537,192,49,1,22,59,p2dsrpus5eckpz2h16svaour,1,29.4,44.8,2023-01-28T13:56:22.341Z,2023-01-28T13:56:22Z,,,,,,,,,,,,,,,,,,,,,,,,,1kmq43pxjjjacnrmcsw2dka1h,A. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501295545,193,1,1,23,0,p2dsrpus5eckpz2h16svaour,1,29.4,44.8,2023-01-28T13:56:23.012Z,2023-01-28T13:56:24Z,3998470141,212,13.6,3998470135,56,Back,3998470139,141,38.3,3998470143,213,3.5,3998470137,140,17.2,,,,,,,,,,1kmq43pxjjjacnrmcsw2dka1h,A. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501295557,194,1,1,23,1,p2dsrpus5eckpz2h16svaour,1,16.6,37.4,2023-01-28T13:56:24.219Z,2023-01-28T13:56:25Z,3998470185,141,48.8,3998470183,140,27.4,3998470189,213,0.6,3998470181,56,Back,3998470187,212,13.7,,,,,,,,,,cnvii81lylt9gcn9iox9lkvdh,S. Breitner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501295563,195,1,1,23,2,p2dsrpus5eckpz2h16svaour,1,27.4,49.1,2023-01-28T13:56:25.349Z,2023-01-28T13:56:27Z,3998470227,56,Back,3998470231,141,46.3,3998470235,213,3.2,3998470229,140,5.7,3998470233,212,22.9,,,,,,,,,,botcpxadt5i04s4p8prbd3dyi,E. Severini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501295575,196,1,1,23,4,p2dsrpus5eckpz2h16svaour,1,5.6,46.4,2023-01-28T13:56:27.169Z,2023-01-28T13:56:29Z,3998470281,213,0.1,3998470275,140,24.4,3998470273,56,Back,3998470279,212,19.9,3998470277,141,49.9,,,,,,,,,,18ufr5nlyfnnzzbzmqo9ynis5,K. Schroffenegger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501295585,197,1,1,23,6,p2dsrpus5eckpz2h16svaour,1,24.5,51.2,2023-01-28T13:56:29.001Z,2023-01-28T13:56:30Z,3998470341,213,4.2,3998470335,140,17.4,3998470333,56,Back,3998470339,212,16.5,3998470337,141,29.5,,,,,,,,,,botcpxadt5i04s4p8prbd3dyi,E. Severini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501295617,198,1,1,23,8,p2dsrpus5eckpz2h16svaour,1,16.9,29.8,2023-01-28T13:56:30.680Z,2023-01-28T13:56:34Z,3998470501,141,82.6,3998470497,56,Back,3998470507,1,,3998470499,140,22.2,3998470495,155,,3998470505,213,1.4,3998470503,212,36.3,,,,cnvii81lylt9gcn9iox9lkvdh,S. Breitner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501295639,199,1,1,23,11,p2dsrpus5eckpz2h16svaour,0,22.6,82.6,2023-01-28T13:56:34.404Z,2023-01-28T13:56:37Z,3998470625,212,51.6,3998470623,141,64.8,3998470629,1,,3998470619,56,Center,3998470627,213,6.0,3998470621,140,70.4,3998470617,155,,,,,adixpvw9dh994g3pcxqp4aimt,L. Tucceri Cimini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501295641,178,49,1,23,15,bcuj94typp0ykv77ijp9wpsve,1,28.5,42.7,2023-01-28T13:56:37.972Z,2023-01-28T13:56:38Z,,,,,,,,,,,,,,,,,,,,,,,,,4rxi67te6h5sfv95cxs2gmynd,L. Golob,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501295657,179,1,1,23,15,bcuj94typp0ykv77ijp9wpsve,0,28.5,42.7,2023-01-28T13:56:38.084Z,2023-01-28T13:56:40Z,3998470697,140,63.7,3998470695,56,Center,3998470701,212,37.3,3998470699,141,50.5,3998470705,1,,3998470703,213,0.1,,,,,,,4rxi67te6h5sfv95cxs2gmynd,L. Golob,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501295661,200,49,1,23,18,p2dsrpus5eckpz2h16svaour,1,46,56.7,2023-01-28T13:56:40.769Z,2023-01-28T13:56:40Z,,,,,,,,,,,,,,,,,,,,,,,,,1kmq43pxjjjacnrmcsw2dka1h,A. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501295705,201,1,1,23,18,p2dsrpus5eckpz2h16svaour,1,45.5,56.6,2023-01-28T13:56:41.449Z,2023-01-28T13:56:43Z,3998470899,212,17.4,3998470895,140,50.5,3998470901,213,5.0,3998470897,141,32.2,3998470893,56,Center,,,,,,,,,,1kmq43pxjjjacnrmcsw2dka1h,A. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501295733,202,1,1,23,21,p2dsrpus5eckpz2h16svaour,1,50.7,30,2023-01-28T13:56:43.675Z,2023-01-28T13:56:46Z,3998471073,140,64.0,3998471075,141,36.1,3998471079,213,0.3,3998471077,212,14.6,3998471071,56,Center,,,,,,,,,,79abiotlhtb5edjedx8oqjysp,A. Jóhannsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501295737,203,50,1,23,24,p2dsrpus5eckpz2h16svaour,1,64.7,41.2,2023-01-28T13:56:46.689Z,2023-01-28T13:56:53Z,3998471083,56,Center,3998471085,286,,3998471361,233,180,,,,,,,,,,,,,,,,7n5xycobojwgk6bq50o4ix0wl,Z. Kaján,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501295783,180,7,1,23,24,bcuj94typp0ykv77ijp9wpsve,1,35.3,58.8,2023-01-28T13:56:46.690Z,2023-01-28T13:56:52Z,3998471333,285,,3998471355,233,203,3998471331,56,Back,,,,,,,,,,,,,,,,bkyl1g1z7xenlu0augv7717u1,V. Di Giammarino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501295785,181,49,1,23,29,bcuj94typp0ykv77ijp9wpsve,1,40.5,39.5,2023-01-28T13:56:51.828Z,2023-01-28T13:56:52Z,,,,,,,,,,,,,,,,,,,,,,,,,c5ze370ixl09ccy818f92jkk5,Z. Ferrario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501295793,182,43,1,23,29,bcuj94typp0ykv77ijp9wpsve,1,0,0,2023-01-28T13:56:52.229Z,2023-01-28T13:56:56Z,3998471583,144,50,3998471375,56,Back,3998471377,286,0,,,,,,,,,,,,,,,,c5ze370ixl09ccy818f92jkk5,Z. Ferrario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501295789,204,49,1,23,30,p2dsrpus5eckpz2h16svaour,1,26.1,8.5,2023-01-28T13:56:52.641Z,2023-01-28T13:56:52Z,,,,,,,,,,,,,,,,,,,,,,,,,1rsv7xi31ffxqpjeaw76t1n8p,F. Cafferata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501295821,205,1,1,23,30,p2dsrpus5eckpz2h16svaour,0,25.1,10.7,2023-01-28T13:56:53.216Z,2023-01-28T13:56:55Z,3998471523,56,Back,3998471525,140,29.5,3998471533,1,,3998471529,212,9.6,3998471521,157,,3998471531,213,5.2,3998471527,141,0.0,,,,1rsv7xi31ffxqpjeaw76t1n8p,F. Cafferata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501295811,183,1,1,23,31,bcuj94typp0ykv77ijp9wpsve,0,40.5,39.5,2023-01-28T13:56:53.957Z,2023-01-28T13:56:54Z,3998471465,141,90.3,3998471469,212,46.2,3998471453,155,,3998471471,213,0.8,3998471475,1,,3998471457,56,Left,3998471461,140,69.7,,,,c5ze370ixl09ccy818f92jkk5,Z. Ferrario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501295933,184,5,1,23,33,bcuj94typp0ykv77ijp9wpsve,1,60.8,101.5,2023-01-28T13:56:55.769Z,2023-01-28T14:25:21Z,3998472039,233,206,3998472037,347,,3998472035,56,Left,,,,,,,,,,,,,,,,c5ze370ixl09ccy818f92jkk5,Z. Ferrario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501295829,206,5,1,23,33,p2dsrpus5eckpz2h16svaour,0,39.2,-1.5,2023-01-28T13:56:55.769Z,2023-01-28T13:57:05Z,3998471577,347,,3998471575,56,Back,3998472043,233,184,,,,,,,,,,,,,,,,1rsv7xi31ffxqpjeaw76t1n8p,F. Cafferata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501295953,185,1,1,23,42,bcuj94typp0ykv77ijp9wpsve,1,58,100,2023-01-28T13:57:05.077Z,2023-01-28T13:57:08Z,3998472173,107,,3998472175,56,Left,3998472179,141,88.7,3998472181,212,13.3,3998472183,213,5.6,3998472177,140,67.5,,,,,,,3yx85beji7yke6s4su7f0tzh1,M. Fusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501295969,186,1,1,23,46,bcuj94typp0ykv77ijp9wpsve,1,69.4,88.1,2023-01-28T13:57:08.677Z,2023-01-28T13:57:10Z,3998472257,56,Left,3998472261,141,95.7,3998472259,140,60.9,3998472263,212,10.3,3998472265,213,2.6,,,,,,,,,,bkyl1g1z7xenlu0augv7717u1,V. Di Giammarino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501295987,187,1,1,23,47,bcuj94typp0ykv77ijp9wpsve,1,60.9,93.7,2023-01-28T13:57:10.181Z,2023-01-28T13:57:11Z,3998472395,140,75.7,3998472401,213,5.8,3998472393,56,Left,3998472397,141,80.8,3998472399,212,17.8,,,,,,,,,,3yx85beji7yke6s4su7f0tzh1,M. Fusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501296001,188,1,1,23,49,bcuj94typp0ykv77ijp9wpsve,1,75.7,80.8,2023-01-28T13:57:11.588Z,2023-01-28T13:57:14Z,3998472471,213,3.6,3998472469,212,17.2,3998472465,140,60.7,3998472467,141,70.7,3998472463,56,Center,,,,,,,,,,1zq3xp6uas4qe3jv0huphuzmd,A. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501296077,189,1,1,23,51,bcuj94typp0ykv77ijp9wpsve,1,64.5,76.2,2023-01-28T13:57:13.989Z,2023-01-28T13:57:32Z,3998473205,210,15,3998472687,213,4.7,3998472679,56,Center,3998472681,140,64.2,3998472683,141,46.8,3998472685,212,20.0,,,,,,,7o8xh2r55xb1yiz5gjvnp0rmx,Taty,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501296079,190,15,1,23,56,bcuj94typp0ykv77ijp9wpsve,1,76,52.2,2023-01-28T13:57:18.695Z,2023-01-28T13:57:32Z,3998472695,18,,3998472799,20,,3998473231,103,13.9,3998473225,55,189,3998473233,215,,3998472697,56,Center,3998473237,147,50.7,3998472693,22,,b7o9ncawaqn5jj5v32b3gn1be,V. Gallazzi,,3998473221,78,,3998473223,29,3998473229,102,3998473235,146,97.3,3998473251,233,207,,,,,,,,,49.5,,,,,,,,
2501296075,207,10,1,23,56,p2dsrpus5eckpz2h16svaour,1,2,50.3,2023-01-28T13:57:18.795Z,2023-01-28T13:57:29Z,3998472997,176,,3998473069,233,190,3998472675,182,,3998472677,56,Back,3998472999,180,,,,,,,,,,,18ufr5nlyfnnzzbzmqo9ynis5,K. Schroffenegger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501296175,208,52,1,24,8,p2dsrpus5eckpz2h16svaour,1,2,50.3,2023-01-28T13:57:31.212Z,2023-01-28T13:57:31Z,,,,,,,,,,,,,,,,,,,,,,,,,18ufr5nlyfnnzzbzmqo9ynis5,K. Schroffenegger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501296329,209,1,1,24,19,p2dsrpus5eckpz2h16svaour,1,13,47.3,2023-01-28T13:57:42.130Z,2023-01-28T13:57:50Z,3998474091,213,5.4,3998474089,212,14.8,3998474085,140,21.7,3998474083,56,Back,3998474087,141,30.1,3998474081,123,,,,,,,,18ufr5nlyfnnzzbzmqo9ynis5,K. Schroffenegger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501296363,210,1,1,24,27,p2dsrpus5eckpz2h16svaour,1,21.9,22.8,2023-01-28T13:57:49.952Z,2023-01-28T13:57:53Z,3998474259,213,0.5,3998474255,212,23.2,3998474243,56,Back,3998474247,140,41.6,3998474251,141,38.2,,,,,,,,,,cnvii81lylt9gcn9iox9lkvdh,S. Breitner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501296375,211,1,1,24,30,p2dsrpus5eckpz2h16svaour,1,41.6,41.8,2023-01-28T13:57:53.006Z,2023-01-28T13:57:54Z,3998474321,140,30.4,3998474319,56,Back,3998474325,212,18.4,3998474323,141,20.9,3998474327,213,4.0,,,,,,,,,,botcpxadt5i04s4p8prbd3dyi,E. Severini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501296405,212,1,1,24,32,p2dsrpus5eckpz2h16svaour,1,25.1,24.4,2023-01-28T13:57:54.779Z,2023-01-28T13:57:57Z,3998474491,141,12.0,3998474489,140,39.4,3998474487,56,Back,3998474493,212,17.2,3998474495,213,5.8,,,,,,,,,,cnvii81lylt9gcn9iox9lkvdh,S. Breitner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501296425,213,1,1,24,35,p2dsrpus5eckpz2h16svaour,1,41.2,11.6,2023-01-28T13:57:57.806Z,2023-01-28T13:58:00Z,3998474637,56,Back,3998474643,212,17.7,3998474645,213,2.8,3998474641,141,20.4,3998474639,140,25.3,,,,,,,,,,79abiotlhtb5edjedx8oqjysp,A. Jóhannsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501296445,214,1,1,24,37,p2dsrpus5eckpz2h16svaour,1,25.9,20.9,2023-01-28T13:58:00.251Z,2023-01-28T13:58:03Z,3998474753,212,17.8,3998474743,56,Back,3998474745,140,38.0,3998474755,213,5.5,3998474749,141,2.5,,,,,,,,,,cnvii81lylt9gcn9iox9lkvdh,S. Breitner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501296471,215,1,1,24,40,p2dsrpus5eckpz2h16svaour,1,38.1,2.3,2023-01-28T13:58:02.933Z,2023-01-28T13:58:07Z,3998474939,213,6.3,3998474933,140,56.3,3998474935,141,2.0,3998474937,212,19.1,3998474931,56,Right,,,,,,,,,,1rsv7xi31ffxqpjeaw76t1n8p,F. Cafferata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501296473,216,50,1,24,42,p2dsrpus5eckpz2h16svaour,1,57.2,2.5,2023-01-28T13:58:05.077Z,2023-01-28T13:58:08Z,3998474993,233,191,3998474945,56,Right,3998474947,286,,,,,,,,,,,,,,,,,7n5xycobojwgk6bq50o4ix0wl,Z. Kaján,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501296465,191,7,1,24,42,bcuj94typp0ykv77ijp9wpsve,1,42.8,97.5,2023-01-28T13:58:05.078Z,2023-01-28T13:58:08Z,3998474985,233,216,3998474851,167,,3998474853,56,Back,3998474855,285,,,,,,,,,,,,,,bkyl1g1z7xenlu0augv7717u1,V. Di Giammarino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501296467,192,5,1,24,43,bcuj94typp0ykv77ijp9wpsve,0,42.2,101.4,2023-01-28T13:58:06.167Z,2023-01-28T13:58:24Z,3998475657,233,217,3998474879,347,,3998474875,56,Back,,,,,,,,,,,,,,,,bkyl1g1z7xenlu0augv7717u1,V. Di Giammarino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501296605,217,5,1,24,43,p2dsrpus5eckpz2h16svaour,1,57.8,-1.4,2023-01-28T13:58:06.167Z,2023-01-28T14:25:21Z,3998475641,233,192,3998475623,56,Right,3998475625,347,,,,,,,,,,,,,,,,,7n5xycobojwgk6bq50o4ix0wl,Z. Kaján,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501296621,218,1,1,25,1,p2dsrpus5eckpz2h16svaour,1,56.8,0,2023-01-28T13:58:23.546Z,2023-01-28T13:58:26Z,3998475705,107,,3998475709,140,72.4,3998475711,141,5.0,3998475707,56,Right,3998475713,212,16.9,3998475715,213,0.2,,,,,,,1rsv7xi31ffxqpjeaw76t1n8p,F. Cafferata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501296629,219,1,1,25,3,p2dsrpus5eckpz2h16svaour,0,72.4,5,2023-01-28T13:58:25.951Z,2023-01-28T13:58:26Z,3998475749,141,3.7,3998475745,56,Right,3998475753,213,3.2,3998475747,140,58.3,3998475751,212,14.8,,,,,,,,,,7n5xycobojwgk6bq50o4ix0wl,Z. Kaján,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501296633,193,1,1,25,4,bcuj94typp0ykv77ijp9wpsve,0,24.5,91,2023-01-28T13:58:26.743Z,2023-01-28T13:58:49Z,3998475779,141,73.0,3998475775,56,Back,3998475777,140,35.8,3998475783,213,5.5,3998475781,212,17.0,,,,,,,,,,1zq3xp6uas4qe3jv0huphuzmd,A. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501296653,220,1,1,25,6,p2dsrpus5eckpz2h16svaour,1,52.2,16.1,2023-01-28T13:58:28.926Z,2023-01-28T13:58:32Z,3998475881,3,,3998475887,141,3.2,3998475891,213,5.8,3998475889,212,19.6,3998475885,140,68.9,3998475883,56,Right,,,,,,,1kmq43pxjjjacnrmcsw2dka1h,A. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501296683,221,1,1,25,10,p2dsrpus5eckpz2h16svaour,1,63.7,6.2,2023-01-28T13:58:32.551Z,2023-01-28T13:58:36Z,3998476113,140,68.8,3998476115,141,2.3,3998476119,213,5.8,3998476117,212,6.0,3998476111,56,Right,,,,,,,,,,cosxbigh37xkponybzlgrg0dl,M. Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
