id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value,assist,qualifier/12/value,qualifier/9/value,qualifier/14/value,qualifier/16/value
2487749235,150,1,1,20,23,p2dsrpus5eckpz2h16svaour,1,32.3,57.9,2022-11-26T13:52:45.538Z,2022-11-26T13:52:49Z,3926980013,141,58.8,3926980009,56,Back,3926980015,212,12.9,3926980017,213,0.0,3926980011,140,44.6,,,,,,,,,,cnvii81lylt9gcn9iox9lkvdh,S. Breitner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487749243,151,1,1,20,27,p2dsrpus5eckpz2h16svaour,1,41,58.7,2022-11-26T13:52:49.043Z,2022-11-26T13:52:50Z,3926980059,56,Back,3926980061,140,31.5,3926980067,213,3.6,3926980063,141,52.2,3926980065,212,10.9,,,,,,,,,,e6yhuu5eu6qpk7gybytdtxqdx,M. Mijatović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487749325,152,1,1,20,28,p2dsrpus5eckpz2h16svaour,1,33.9,52.5,2022-11-26T13:52:50.434Z,2022-11-26T13:53:02Z,3926980477,212,42.0,3926980471,56,Center,3926980473,140,71.9,3926980481,1,,3926980475,141,71.7,3926980469,155,,3926980479,213,0.3,,,,1kmq43pxjjjacnrmcsw2dka1h,A. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487749347,153,1,1,20,40,p2dsrpus5eckpz2h16svaour,1,77.1,17.9,2022-11-26T13:53:02.482Z,2022-11-26T13:53:04Z,3926980603,56,Right,3926980609,212,9.6,3926980605,140,70.8,3926980611,213,4.0,3926980607,141,7.7,,,,,,,,,,2va4upf5w45brysw8q9w22gkq,M. Longo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487749353,154,1,1,20,42,p2dsrpus5eckpz2h16svaour,0,71.7,8.5,2022-11-26T13:53:04.370Z,2022-11-26T13:53:06Z,3926980635,2,,3926980649,1,,3926980639,56,Center,3926980645,212,38.2,3926980643,141,48.5,3926980641,140,97.2,3926980637,155,,3926980647,213,0.8,1d0us90tod393omtmaft90b11,K. Eržen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487749361,180,52,1,20,46,acpt3r9i7hburdteruzc31u96,1,1.9,50.1,2022-11-26T13:53:07.604Z,2022-11-26T13:53:07Z,,,,,,,,,,,,,,,,,,,,,,,,,6cazgi9vrmiy7pj7mspkmrnbp,L. Giuliani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487749451,181,1,1,20,59,acpt3r9i7hburdteruzc31u96,1,6.3,42.1,2022-11-26T13:53:21.028Z,2022-11-26T13:53:24Z,3926981159,140,11.5,3926981155,123,,3926981163,212,17.5,3926981157,56,Back,3926981161,141,17.6,3926981165,213,5.0,,,,,,,6cazgi9vrmiy7pj7mspkmrnbp,L. Giuliani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487749517,182,1,1,21,2,acpt3r9i7hburdteruzc31u96,1,11.5,17.6,2022-11-26T13:53:23.604Z,2022-11-26T13:53:31Z,3926981487,212,21.4,3926981481,56,Back,3926981483,140,4.1,3926981485,141,47.0,3926981489,213,1.9,,,,,,,,,,cobqvig9w519u0pu924u49045,M. Mesjasz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487749539,183,1,1,21,9,acpt3r9i7hburdteruzc31u96,1,11.9,39.1,2022-11-26T13:53:30.965Z,2022-11-26T13:53:34Z,3926981617,213,5.9,3926981611,140,52.8,3926981607,155,,3926981615,212,47.0,3926981619,1,,3926981613,141,10.9,3926981609,56,Right,,,,6cazgi9vrmiy7pj7mspkmrnbp,L. Giuliani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487749549,184,1,1,21,12,acpt3r9i7hburdteruzc31u96,1,53.1,11.1,2022-11-26T13:53:34.500Z,2022-11-26T13:53:36Z,3926981687,3,,3926981697,212,4.5,3926981691,56,Right,3926981693,140,57.4,3926981695,141,10.9,3926981689,168,,3926981699,213,6.3,,,,162sfvdvwcsap2r0v4clllqz9,M. Piemonte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487749551,185,44,1,21,14,acpt3r9i7hburdteruzc31u96,1,60.4,17.4,2022-11-26T13:53:36.500Z,2022-11-26T13:53:38Z,3926981705,286,,3926981751,233,156,3926981703,56,Right,,,,,,,,,,,,,,,,2l1m95m3ub9ptm0f7no1ylxw5,L. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487749555,156,44,1,21,14,p2dsrpus5eckpz2h16svaour,0,39.6,82.6,2022-11-26T13:53:36.501Z,2022-11-26T13:53:38Z,3926981723,56,Back,3926981725,285,,3926981755,233,185,,,,,,,,,,,,,,,,1rsv7xi31ffxqpjeaw76t1n8p,F. Cafferata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487749563,186,1,1,21,15,acpt3r9i7hburdteruzc31u96,0,57.2,12.6,2022-11-26T13:53:36.789Z,2022-11-26T13:53:38Z,3926981759,3,,3926981767,212,28.6,3926981761,56,Center,3926981763,140,83.3,3926981765,141,24.4,3926981769,213,0.3,,,,,,,2l1m95m3ub9ptm0f7no1ylxw5,L. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487749571,157,49,1,21,18,p2dsrpus5eckpz2h16svaour,1,13.4,72.7,2022-11-26T13:53:40.097Z,2022-11-26T13:53:40Z,,,,,,,,,,,,,,,,,,,,,,,,,18ufr5nlyfnnzzbzmqo9ynis5,K. Schroffenegger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487749605,158,1,1,21,20,p2dsrpus5eckpz2h16svaour,1,13.3,72.4,2022-11-26T13:53:42.482Z,2022-11-26T13:53:46Z,3926982047,140,25.7,3926982053,213,0.3,3926982045,56,Back,3926982049,141,78.1,3926982051,212,13.6,,,,,,,,,,18ufr5nlyfnnzzbzmqo9ynis5,K. Schroffenegger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487749623,159,1,1,21,24,p2dsrpus5eckpz2h16svaour,1,24.4,73.9,2022-11-26T13:53:46.001Z,2022-11-26T13:53:49Z,3926982131,141,38.5,3926982135,213,4.6,3926982129,140,22.4,3926982133,212,24.2,3926982127,56,Back,,,,,,,,,,72a3aetghls98os7onhc60vdh,A. Tortelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487749641,160,1,1,21,27,p2dsrpus5eckpz2h16svaour,1,29.3,28.9,2022-11-26T13:53:49.265Z,2022-11-26T13:53:51Z,3926982233,141,3.8,3926982235,212,17.7,3926982229,56,Back,3926982237,213,5.0,3926982231,140,33.8,,,,,,,,,,cnvii81lylt9gcn9iox9lkvdh,S. Breitner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487749651,161,1,1,21,29,p2dsrpus5eckpz2h16svaour,0,35,3.8,2022-11-26T13:53:51.489Z,2022-11-26T13:53:54Z,3926982341,286,,3926982291,213,0.1,3926982337,233,187,3926982287,141,5.2,3926982335,236,,3926982289,212,7.6,3926982285,140,42.2,3926982283,56,Back,1d0us90tod393omtmaft90b11,K. Eržen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487749657,187,74,1,21,29,acpt3r9i7hburdteruzc31u96,1,74.7,95,2022-11-26T13:53:51.490Z,2022-11-26T13:55:08Z,3926982379,233,161,3926982319,285,,3926982317,56,Left,,,,,,,,,,,,,,,,8qywmb7vw14hygvzliislo1xx,V. Bergamaschi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487749679,162,5,1,21,32,p2dsrpus5eckpz2h16svaour,1,33.5,-0.9,2022-11-26T13:53:53.570Z,2022-11-26T13:53:55Z,3926982411,56,Back,3926982413,347,,3926982485,233,188,,,,,,,,,,,,,,,,1d0us90tod393omtmaft90b11,K. Eržen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487749687,188,5,1,21,32,acpt3r9i7hburdteruzc31u96,0,66.5,100.9,2022-11-26T13:53:53.570Z,2022-11-26T13:55:03Z,3926982441,56,Left,3926982489,233,162,3926982443,347,,,,,,,,,,,,,,,,,8qywmb7vw14hygvzliislo1xx,V. Bergamaschi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487749739,163,1,1,21,41,p2dsrpus5eckpz2h16svaour,1,47.9,0,2022-11-26T13:54:02.769Z,2022-11-26T13:54:06Z,3926982683,56,Right,3926982689,212,15.3,3926982685,140,61.2,3926982681,107,,3926982691,213,0.4,3926982687,141,7.4,,,,,,,1d0us90tod393omtmaft90b11,K. Eržen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487749743,164,1,1,21,44,p2dsrpus5eckpz2h16svaour,1,61.6,3.4,2022-11-26T13:54:06.066Z,2022-11-26T13:54:06Z,3926982711,141,5.9,3926982717,213,2.9,3926982709,140,54.0,3926982713,212,8.2,3926982707,56,Right,,,,,,,,,,4zr1u1gdqagr6e53pnyruywut,Vero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487749757,165,1,1,21,45,p2dsrpus5eckpz2h16svaour,1,54,5.9,2022-11-26T13:54:06.786Z,2022-11-26T13:54:09Z,3926982777,212,10.1,3926982771,56,Right,3926982775,141,15.3,3926982779,213,0.7,3926982773,140,61.4,,,,,,,,,,1d0us90tod393omtmaft90b11,K. Eržen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487749785,166,1,1,21,48,p2dsrpus5eckpz2h16svaour,1,51.6,26.4,2022-11-26T13:54:09.777Z,2022-11-26T13:54:15Z,3926982939,141,50.4,3926982935,56,Back,3926982943,213,2.2,3926982937,140,40.1,3926982941,212,20.3,,,,,,,,,,e6yhuu5eu6qpk7gybytdtxqdx,M. Mijatović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487749809,167,1,1,21,53,p2dsrpus5eckpz2h16svaour,1,56.6,65.2,2022-11-26T13:54:14.898Z,2022-11-26T13:54:18Z,3926983073,213,0.5,3926983069,141,74.4,3926983065,56,Center,3926983071,212,12.8,3926983067,140,67.2,,,,,,,,,,72a3aetghls98os7onhc60vdh,A. Tortelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487749817,168,1,1,21,56,p2dsrpus5eckpz2h16svaour,1,61.6,72.9,2022-11-26T13:54:18.050Z,2022-11-26T13:54:19Z,3926983129,212,8.9,3926983125,140,53.2,3926983127,141,74.8,3926983131,213,3.0,3926983123,56,Center,,,,,,,,,,6mvj0jfbicvwt296r6wuqajca,M. Monnecchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487749833,169,1,1,21,58,p2dsrpus5eckpz2h16svaour,1,57.9,78.7,2022-11-26T13:54:19.601Z,2022-11-26T13:54:22Z,3926983265,212,9.1,3926983263,141,81.4,3926983267,213,0.2,3926983261,140,66.4,3926983259,56,Left,,,,,,,,,,72a3aetghls98os7onhc60vdh,A. Tortelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487749841,170,1,1,22,0,p2dsrpus5eckpz2h16svaour,1,63.8,79.1,2022-11-26T13:54:22.545Z,2022-11-26T13:54:23Z,3926983303,212,6.9,3926983305,213,4.4,3926983299,140,61.9,3926983301,141,69.4,3926983297,56,Center,,,,,,,,,,1kmq43pxjjjacnrmcsw2dka1h,A. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487749861,171,1,1,22,2,p2dsrpus5eckpz2h16svaour,1,61.8,70.8,2022-11-26T13:54:23.633Z,2022-11-26T13:54:26Z,3926983393,141,66.7,3926983395,212,7.8,3926983389,56,Center,3926983397,213,3.5,3926983391,140,54.9,,,,,,,,,,6mvj0jfbicvwt296r6wuqajca,M. Monnecchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487749883,172,1,1,22,4,p2dsrpus5eckpz2h16svaour,1,55.4,64.9,2022-11-26T13:54:26.194Z,2022-11-26T13:54:29Z,3926983495,212,12.5,3926983489,56,Center,3926983493,141,47.0,3926983497,213,4.5,3926983491,140,52.6,,,,,,,,,,79abiotlhtb5edjedx8oqjysp,A. Jóhannsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487749899,173,1,1,22,7,p2dsrpus5eckpz2h16svaour,1,55.1,38.6,2022-11-26T13:54:29.121Z,2022-11-26T13:54:31Z,3926983597,213,4.9,3926983591,140,59.5,3926983593,141,3.5,3926983595,212,24.3,3926983589,56,Right,,,,,,,,,,cnvii81lylt9gcn9iox9lkvdh,S. Breitner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487749917,174,1,1,22,10,p2dsrpus5eckpz2h16svaour,1,64.3,5,2022-11-26T13:54:31.841Z,2022-11-26T13:54:36Z,3926983693,56,Right,3926983697,141,1.9,3926983701,213,6.0,3926983695,140,71.2,3926983699,212,7.5,,,,,,,,,,1d0us90tod393omtmaft90b11,K. Eržen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487749927,175,1,1,22,14,p2dsrpus5eckpz2h16svaour,0,66.2,13.5,2022-11-26T13:54:36.227Z,2022-11-26T13:55:01Z,3926984565,4,,3926983783,213,0.4,3926983777,140,91.4,3926983773,155,,3926983779,141,31.6,3926983781,212,29.2,3926983775,56,Center,,,,4zr1u1gdqagr6e53pnyruywut,Vero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487749935,189,61,1,22,19,acpt3r9i7hburdteruzc31u96,1,10.8,62.7,2022-11-26T13:54:40.564Z,2022-11-26T13:55:04Z,3926983825,56,Back,,,,,,,,,,,,,,,,,,,,,,cobqvig9w519u0pu924u49045,M. Mesjasz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487749941,176,1,1,22,19,p2dsrpus5eckpz2h16svaour,0,90.7,30.4,2022-11-26T13:54:40.882Z,2022-11-26T13:54:41Z,3926983843,141,42.2,3926983839,56,Center,3926983845,212,8.7,3926983847,213,2.0,3926983841,140,87.4,,,,,,,,,,2va4upf5w45brysw8q9w22gkq,M. Longo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487749971,190,12,1,22,20,acpt3r9i7hburdteruzc31u96,1,9.4,57.6,2022-11-26T13:54:42.053Z,2022-11-26T13:54:46Z,3926983995,56,Back,3926983999,140,34.5,3926984003,212,26.7,3926984001,141,64.2,3926984005,213,0.2,,,,,,,,,,2nyteuqhg3tvltcdjmivfoyqx,G. Árnadóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487749973,177,3,1,22,22,p2dsrpus5eckpz2h16svaour,0,72.4,30,2022-11-26T13:54:44.545Z,2022-11-26T13:54:46Z,3926984007,56,Center,3926984009,286,,3926984011,211,,,,,,,,,,,,,,,,,4zr1u1gdqagr6e53pnyruywut,Vero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487749975,191,49,1,22,23,acpt3r9i7hburdteruzc31u96,1,25.5,59.6,2022-11-26T13:54:45.132Z,2022-11-26T14:12:00Z,,,,,,,,,,,,,,,,,,,,,,,,,yobsx8qzjrdt67z3vbzygd79,K. Asllani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487749979,192,4,1,22,24,acpt3r9i7hburdteruzc31u96,1,26.8,62.6,2022-11-26T13:54:45.949Z,2022-11-26T13:55:05Z,3926984033,265,,3926984027,13,,3926984035,285,,3926984029,56,Back,3926984077,233,178,3926984031,152,,,,,,,,yobsx8qzjrdt67z3vbzygd79,K. Asllani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487749981,178,4,1,22,24,p2dsrpus5eckpz2h16svaour,0,73.2,37.4,2022-11-26T13:54:45.950Z,2022-11-26T13:54:51Z,3926984037,13,,3926984095,233,192,3926984041,152,,3926984043,265,,3926984045,286,,3926984039,56,Center,,,,,,,4zr1u1gdqagr6e53pnyruywut,Vero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487750141,193,1,1,22,47,acpt3r9i7hburdteruzc31u96,1,28.6,60,2022-11-26T13:55:09.524Z,2022-11-26T14:14:55Z,3926984897,212,41.0,3926984891,56,Center,3927028009,152,,3926985727,1,,3926984895,141,57.9,3926984899,213,6.2,3926984889,155,,3926984893,140,67.6,6cazgi9vrmiy7pj7mspkmrnbp,L. Giuliani,3927028007,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487750171,194,44,1,22,52,acpt3r9i7hburdteruzc31u96,1,69.1,56.7,2022-11-26T13:55:13.872Z,2022-11-26T13:55:14Z,3926985027,56,Center,3926985033,233,179,3926985029,286,,,,,,,,,,,,,,,,,162sfvdvwcsap2r0v4clllqz9,M. Piemonte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487750169,179,44,1,22,52,p2dsrpus5eckpz2h16svaour,0,30.9,43.3,2022-11-26T13:55:13.873Z,2022-11-26T13:55:15Z,3926985021,285,,3926985019,56,Back,3926985037,233,194,,,,,,,,,,,,,,,,cnvii81lylt9gcn9iox9lkvdh,S. Breitner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487750179,195,1,1,22,53,acpt3r9i7hburdteruzc31u96,0,67.6,57.9,2022-11-26T13:55:14.596Z,2022-11-26T13:55:15Z,3926985071,212,9.6,3926985061,3,,3926985069,141,58.2,3926985067,140,76.7,3926985065,56,Center,3926985063,168,,3926985073,213,0.0,,,,162sfvdvwcsap2r0v4clllqz9,M. Piemonte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487750185,180,8,1,22,54,p2dsrpus5eckpz2h16svaour,1,22.2,45.2,2022-11-26T13:55:16.369Z,2022-11-26T13:55:16Z,3926985103,56,Back,,,,,,,,,,,,,,,,,,,,,,72a3aetghls98os7onhc60vdh,A. Tortelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487750191,181,49,1,22,55,p2dsrpus5eckpz2h16svaour,1,29.6,39.2,2022-11-26T13:55:16.649Z,2022-11-26T13:55:21Z,,,,,,,,,,,,,,,,,,,,,,,,,cnvii81lylt9gcn9iox9lkvdh,S. Breitner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487750227,182,1,1,22,56,p2dsrpus5eckpz2h16svaour,1,30.1,37.1,2022-11-26T13:55:18.130Z,2022-11-26T13:55:21Z,3926985327,141,7.6,3926985323,56,Back,3926985331,213,4.9,3926985325,140,34.3,3926985329,212,20.5,,,,,,,,,,cnvii81lylt9gcn9iox9lkvdh,S. Breitner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487750247,183,1,1,23,1,p2dsrpus5eckpz2h16svaour,1,35.2,4.4,2022-11-26T13:55:23.361Z,2022-11-26T13:55:25Z,3926985417,213,0.4,3926985411,140,53.2,3926985415,212,20.6,3926985413,141,16.5,3926985409,56,Right,,,,,,,,,,79abiotlhtb5edjedx8oqjysp,A. Jóhannsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487750251,184,61,1,23,3,p2dsrpus5eckpz2h16svaour,0,53.2,16.5,2022-11-26T13:55:24.977Z,2022-11-26T13:55:25Z,3926985435,56,Right,,,,,,,,,,,,,,,,,,,,,,4zr1u1gdqagr6e53pnyruywut,Vero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487750257,185,5,1,23,4,p2dsrpus5eckpz2h16svaour,0,55.8,-1.6,2022-11-26T13:55:25.873Z,2022-11-26T13:55:35Z,3926985453,347,,3926985723,233,196,3926985451,56,Right,,,,,,,,,,,,,,,,4zr1u1gdqagr6e53pnyruywut,Vero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487750313,196,5,1,23,4,acpt3r9i7hburdteruzc31u96,1,44.2,101.6,2022-11-26T13:55:25.873Z,2022-11-26T13:56:31Z,3926985713,233,185,3926985705,56,Back,3926985707,347,,,,,,,,,,,,,,,,,162sfvdvwcsap2r0v4clllqz9,M. Piemonte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487750331,197,1,1,23,15,acpt3r9i7hburdteruzc31u96,0,46.8,100,2022-11-26T13:55:37.012Z,2022-11-26T13:55:38Z,3926985819,213,5.8,3926985815,141,90.0,3926985809,107,,3926985813,140,60.3,3926985811,56,Left,3926985817,212,16.3,,,,,,,8kp0hm0mftts0lx42esqbxt5h,S. Thrige,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487750333,186,8,1,23,17,p2dsrpus5eckpz2h16svaour,1,33.7,4,2022-11-26T13:55:39.105Z,2022-11-26T13:55:39Z,3926985821,56,Back,3926985839,15,,,,,,,,,,,,,,,,,,,,1d0us90tod393omtmaft90b11,K. Eržen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487750357,187,1,1,23,19,p2dsrpus5eckpz2h16svaour,0,31.2,10.3,2022-11-26T13:55:40.722Z,2022-11-26T13:55:42Z,3926985947,141,10.3,3926985945,140,44.5,3926985949,212,14.0,3926985941,3,,3926985943,56,Back,3926985951,213,0,,,,,,,cnvii81lylt9gcn9iox9lkvdh,S. Breitner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487750377,198,44,1,23,21,acpt3r9i7hburdteruzc31u96,1,54.8,88,2022-11-26T13:55:42.579Z,2022-11-26T13:55:43Z,3926986035,233,188,3926986031,56,Left,3926986033,286,,,,,,,,,,,,,,,,,8qywmb7vw14hygvzliislo1xx,V. Bergamaschi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487750371,188,44,1,23,21,p2dsrpus5eckpz2h16svaour,0,45.2,12,2022-11-26T13:55:42.580Z,2022-11-26T13:55:43Z,3926986041,233,198,3926986021,285,,3926986019,56,Back,,,,,,,,,,,,,,,,e6yhuu5eu6qpk7gybytdtxqdx,M. Mijatović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487750385,199,1,1,23,21,acpt3r9i7hburdteruzc31u96,1,54,86.8,2022-11-26T13:55:43.203Z,2022-11-26T13:55:44Z,3926986087,140,55.3,3926986091,212,10.0,3926986085,56,Center,3926986089,141,72.3,3926986093,213,4.8,3926986083,3,,,,,,,,8qywmb7vw14hygvzliislo1xx,V. Bergamaschi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487750389,200,61,1,23,22,acpt3r9i7hburdteruzc31u96,0,55.3,73.9,2022-11-26T13:55:44.435Z,2022-11-26T13:55:44Z,3926986111,56,Center,,,,,,,,,,,,,,,,,,,,,,di3hdoveoiv3nwroamxgxd3o5,C. Grimshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487750411,189,1,1,23,23,p2dsrpus5eckpz2h16svaour,0,45.1,25.8,2022-11-26T13:55:44.705Z,2022-11-26T13:55:47Z,3926986225,140,72.3,3926986229,212,28.8,3926986223,56,Right,3926986231,213,6.1,3926986227,141,20.0,3926986233,1,,3926986221,157,,,,,1kmq43pxjjjacnrmcsw2dka1h,A. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487750417,201,61,1,23,26,acpt3r9i7hburdteruzc31u96,0,29,82,2022-11-26T13:55:48.104Z,2022-11-26T13:55:59Z,3926986253,56,Back,,,,,,,,,,,,,,,,,,,,,,5zfwazpzlcnm9r7621wefv8ph,L. Fusetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487750435,190,61,1,23,29,p2dsrpus5eckpz2h16svaour,0,84.9,3.8,2022-11-26T13:55:50.577Z,2022-11-26T13:55:50Z,3926986321,56,Right,,,,,,,,,,,,,,,,,,,,,,2va4upf5w45brysw8q9w22gkq,M. Longo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487750469,202,12,1,23,30,acpt3r9i7hburdteruzc31u96,1,5.8,91.4,2022-11-26T13:55:51.915Z,2022-11-26T14:11:54Z,3926986509,56,Back,3926986513,141,100.0,3926986515,212,7.9,3926986511,140,1.5,3926986525,167,,3926986517,213,2.2,,,,,,,5zfwazpzlcnm9r7621wefv8ph,L. Fusetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487750451,191,5,1,23,30,p2dsrpus5eckpz2h16svaour,1,96.4,-1,2022-11-26T13:55:52.529Z,2022-11-26T13:56:31Z,3926987299,233,203,3926986375,56,Right,3926986377,347,,,,,,,,,,,,,,,,,2va4upf5w45brysw8q9w22gkq,M. Longo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487750473,203,5,1,23,30,acpt3r9i7hburdteruzc31u96,0,3.6,101,2022-11-26T13:55:52.529Z,2022-11-26T13:56:31Z,3926987311,233,191,3926986521,56,Back,3926986523,347,,,,,,,,,,,,,,,,,5zfwazpzlcnm9r7621wefv8ph,L. Fusetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487750523,192,1,1,23,47,p2dsrpus5eckpz2h16svaour,1,93.7,0,2022-11-26T13:56:09.329Z,2022-11-26T14:11:52Z,3926986847,141,7.4,3926986841,107,,3926986845,140,95.6,3926986849,212,6.5,3926986843,56,Right,3926986851,213,1.3,,,,,,,1d0us90tod393omtmaft90b11,K. Eržen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487750529,193,1,1,23,49,p2dsrpus5eckpz2h16svaour,1,95.2,7.4,2022-11-26T13:56:11.057Z,2022-11-26T13:56:13Z,3926986867,56,Right,3926986875,213,4.0,3926986871,141,3.1,3926986869,140,92.8,3926986873,212,3.9,,,,,,,,,,2va4upf5w45brysw8q9w22gkq,M. Longo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487750535,194,1,1,23,51,p2dsrpus5eckpz2h16svaour,1,92.4,2.8,2022-11-26T13:56:13.186Z,2022-11-26T13:56:15Z,3926986893,56,Right,3926986899,212,15.8,3926986901,213,3.0,3926986895,140,77.5,3926986897,141,6.4,,,,,,,,,,1d0us90tod393omtmaft90b11,K. Eržen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487750545,195,1,1,23,53,p2dsrpus5eckpz2h16svaour,1,74.5,8.2,2022-11-26T13:56:15.137Z,2022-11-26T13:56:17Z,3926986939,212,13.3,3926986935,140,70.9,3926986941,213,1.9,3926986937,141,27.0,3926986933,56,Center,,,,,,,,,,e6yhuu5eu6qpk7gybytdtxqdx,M. Mijatović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
