id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/8/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/14/value,qualifier/16/value,qualifier/11/value,assist,qualifier/18/id,qualifier/18/qualifierId
2486889647,334,49,1,40,56,7jaarwfaeewpo3vnfvhc2c665,1,49.8,18.2,2022-11-20T12:13:12.125Z,2022-11-20T12:13:12Z,,,,,,,,,,,,,,,,,,,,,,,,,8xmxzyft6jgirmjmtokysv9at,R. Jane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486889653,335,1,1,40,57,7jaarwfaeewpo3vnfvhc2c665,1,49.4,18.2,2022-11-20T12:13:12.397Z,2022-11-20T12:13:13Z,3922441033,212,29.7,3922441031,141,20.3,3922441029,140,21.1,3922441035,213,3.1,3922441027,56,Back,,,,,,,,,,8xmxzyft6jgirmjmtokysv9at,R. Jane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486889677,336,1,1,40,58,7jaarwfaeewpo3vnfvhc2c665,1,22,20.3,2022-11-20T12:13:13.421Z,2022-11-20T12:13:17Z,3922441157,213,2.3,3922441153,141,46.9,3922441149,56,Back,3922441155,212,23.6,3922441151,140,7.6,,,,,,,,,,ae23upd2mq9lzptqvyydvfsh5,M. Filangeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486889691,337,1,1,41,2,7jaarwfaeewpo3vnfvhc2c665,1,10.8,60.5,2022-11-20T12:13:17.661Z,2022-11-20T12:13:22Z,3922441223,212,20.1,3922441217,56,Back,3922441219,140,27.0,3922441221,141,44.8,3922441225,213,5.7,,,,,,,,,,1q1rzbagz0tikytlgql4667oq,L. Lonni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486889693,338,4,1,41,6,7jaarwfaeewpo3vnfvhc2c665,1,28.5,42.4,2022-11-20T12:13:21.693Z,2022-11-20T12:13:39Z,3922441237,285,,3922441251,233,337,3922441235,265,,3922441231,56,Back,3922441229,13,,3922441233,152,,3922441595,189,,,,,ae23upd2mq9lzptqvyydvfsh5,M. Filangeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486889689,337,4,1,41,6,bcuj94typp0ykv77ijp9wpsve,0,71.5,57.6,2022-11-20T12:13:21.694Z,2022-11-20T12:13:23Z,3922441211,152,,3922441207,13,,3922441215,286,,3922441209,56,Center,3922441213,265,,3922441257,233,338,,,,,,,7o8xh2r55xb1yiz5gjvnp0rmx,Taty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486889811,339,1,1,41,27,7jaarwfaeewpo3vnfvhc2c665,1,25.1,52.8,2022-11-20T12:13:42.315Z,2022-11-20T12:14:00Z,3922441883,5,,3922441893,212,7.7,3922441895,213,4.9,3922441889,140,26.2,3922441885,152,,3922441891,141,41.6,3922441887,56,Back,,,,1q1rzbagz0tikytlgql4667oq,L. Lonni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486889841,340,1,1,41,31,7jaarwfaeewpo3vnfvhc2c665,1,26.2,41.6,2022-11-20T12:13:46.300Z,2022-11-20T12:13:54Z,3922442059,213,6.0,3922442051,56,Center,3922442055,141,27.7,3922442057,212,39.9,3922442061,1,,3922442053,140,63.1,,,,,,,ae23upd2mq9lzptqvyydvfsh5,M. Filangeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486889837,338,43,1,41,38,bcuj94typp0ykv77ijp9wpsve,1,0,0,2022-11-20T12:13:53.891Z,2022-11-20T12:13:59Z,3922442195,144,49,,,,,,,,,,,,,,,,,,,,,,bkyl1g1z7xenlu0augv7717u1,V. Di Giammarino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486889843,341,43,1,41,39,7jaarwfaeewpo3vnfvhc2c665,1,0,0,2022-11-20T12:13:54.316Z,2022-11-20T12:13:59Z,3922442181,144,61,3922442065,56,Right,,,,,,,,,,,,,,,,,,,2q342ep7xb1jln18nlz0m0vdh,E. Popadinova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486889851,342,4,1,41,40,7jaarwfaeewpo3vnfvhc2c665,1,66.6,5.5,2022-11-20T12:13:56.156Z,2022-11-20T12:13:58Z,3922442113,286,,3922442105,13,,3922442111,265,,3922442109,152,,3922442147,233,339,3922442107,56,Right,,,,,,,2q342ep7xb1jln18nlz0m0vdh,E. Popadinova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486889855,339,4,1,41,40,bcuj94typp0ykv77ijp9wpsve,0,33.4,94.5,2022-11-20T12:13:56.157Z,2022-11-20T12:13:58Z,3922442145,285,,3922442139,56,Back,3922442141,152,,3922442165,233,342,3922442143,265,,3922442137,13,,,,,,,,1zq3xp6uas4qe3jv0huphuzmd,A. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486890023,343,1,1,42,28,7jaarwfaeewpo3vnfvhc2c665,0,68.9,3.4,2022-11-20T12:14:43.548Z,2022-11-20T12:14:45Z,3922443141,213,0.8,3922443139,212,42.8,3922443131,152,,3922443125,2,,3922443137,141,48.4,3922443143,1,,3922443133,56,Center,3922443129,155,,b8g6l2yrz5zkx0z4cwqbtrm96,B. Orsi,3922443135,140,3922443145,233,,340,3922443127,5,,,,,,,,,,,,,,,97.4,,,,,,,,,,
2486890019,340,11,1,42,29,bcuj94typp0ykv77ijp9wpsve,1,7,55.4,2022-11-20T12:14:44.690Z,2022-11-20T12:14:45Z,3922443167,233,343,3922443115,88,,3922443113,56,Back,,,,,,,,,,,,,,,,c6wbavw0v5bxajsd2xz7qg1d5,S. Cetinja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486890053,341,1,1,42,32,bcuj94typp0ykv77ijp9wpsve,0,16.5,47.2,2022-11-20T12:14:47.978Z,2022-11-20T12:14:51Z,3922443331,213,0.4,3922443329,212,25.9,3922443321,199,,3922443325,140,39.6,3922443327,141,60.5,3922443323,56,Back,,,,,,,c6wbavw0v5bxajsd2xz7qg1d5,S. Cetinja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486890063,344,49,1,42,35,7jaarwfaeewpo3vnfvhc2c665,1,61.3,48.5,2022-11-20T12:14:51.132Z,2022-11-20T12:14:51Z,,,,,,,,,,,,,,,,,,,,,,,,,8xmxzyft6jgirmjmtokysv9at,R. Jane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486890081,345,1,1,42,36,7jaarwfaeewpo3vnfvhc2c665,1,69.7,35.1,2022-11-20T12:14:51.772Z,2022-11-20T12:14:55Z,3922443493,212,20.3,3922443489,140,78.0,3922443495,213,5.2,3922443491,141,8.2,3922443487,56,Right,,,,,,,,,,8xmxzyft6jgirmjmtokysv9at,R. Jane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486890085,346,3,1,42,39,7jaarwfaeewpo3vnfvhc2c665,0,75.6,7.2,2022-11-20T12:14:54.744Z,2022-11-20T12:14:56Z,3922443503,56,Right,3922443549,233,342,3922443505,286,,,,,,,,,,,,,,,,,ynp4teryxz8qxmby29s1muhh,G. Pondini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486890083,342,7,1,42,39,bcuj94typp0ykv77ijp9wpsve,0,24.4,92.8,2022-11-20T12:14:54.745Z,2022-11-20T12:14:56Z,3922443499,56,Back,3922443545,233,346,3922443501,285,,,,,,,,,,,,,,,,,3yx85beji7yke6s4su7f0tzh1,M. Fusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486890093,347,61,1,42,41,7jaarwfaeewpo3vnfvhc2c665,1,78.6,10,2022-11-20T12:14:56.876Z,2022-11-20T12:14:57Z,3922443553,56,Right,,,,,,,,,,,,,,,,,,,,,,ynp4teryxz8qxmby29s1muhh,G. Pondini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486890291,351,49,1,42,43,bcuj94typp0ykv77ijp9wpsve,1,8,88.5,2022-11-20T12:14:58.275Z,2022-11-20T12:15:34Z,,,,,,,,,,,,,,,,,,,,,,,,,c5ze370ixl09ccy818f92jkk5,Z. Ferrario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486890109,343,1,1,42,44,bcuj94typp0ykv77ijp9wpsve,0,13.2,88.1,2022-11-20T12:14:59.322Z,2022-11-20T12:15:00Z,3922443645,1,,3922443635,56,Back,3922443639,141,97.2,3922443641,212,23.2,3922443633,157,,3922443643,213,0.3,3922443637,140,34.5,,,,c5ze370ixl09ccy818f92jkk5,Z. Ferrario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486890115,348,1,1,42,45,7jaarwfaeewpo3vnfvhc2c665,1,69.7,5.5,2022-11-20T12:15:00.988Z,2022-11-20T12:15:02Z,3922443667,141,15.6,3922443665,140,72.9,3922443669,212,7.6,3922443671,213,1.1,3922443663,56,Right,,,,,,,,,,b8g6l2yrz5zkx0z4cwqbtrm96,B. Orsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486890117,349,1,1,42,46,7jaarwfaeewpo3vnfvhc2c665,1,72.9,15.6,2022-11-20T12:15:01.884Z,2022-11-20T12:15:03Z,3922443675,56,Right,3922443679,141,11.6,3922443677,140,58.7,3922443683,213,3.3,3922443699,156,,3922443681,212,15.2,,,,,,,8xmxzyft6jgirmjmtokysv9at,R. Jane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486890141,350,1,1,42,50,7jaarwfaeewpo3vnfvhc2c665,1,54.3,36.4,2022-11-20T12:15:05.900Z,2022-11-20T12:15:09Z,3922443813,140,38.0,3922443811,56,Back,3922443819,213,2.6,3922443817,212,20.1,3922443815,141,51.9,,,,,,,,,,ae23upd2mq9lzptqvyydvfsh5,M. Filangeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486890165,351,1,1,42,54,7jaarwfaeewpo3vnfvhc2c665,1,38,51.9,2022-11-20T12:15:09.404Z,2022-11-20T12:15:14Z,3922443959,1,,3922443951,140,75.9,3922443955,212,47.4,3922443949,56,Right,3922443953,141,14.1,3922443947,155,,3922443957,213,5.7,,,,duqwuxyvts7b8y171m2zjgfe1,C. Pleidrup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486890173,352,44,1,42,55,7jaarwfaeewpo3vnfvhc2c665,1,81,12.2,2022-11-20T12:15:11.080Z,2022-11-20T12:15:15Z,3922444009,233,344,3922443991,56,Right,3922443993,286,,,,,,,,,,,,,,,,,ynp4teryxz8qxmby29s1muhh,G. Pondini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486890157,344,44,1,42,55,bcuj94typp0ykv77ijp9wpsve,0,19,87.8,2022-11-20T12:15:11.081Z,2022-11-20T12:15:16Z,3922443919,285,,3922443917,56,Back,3922444017,233,352,,,,,,,,,,,,,,,,3yx85beji7yke6s4su7f0tzh1,M. Fusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486890175,353,61,1,42,56,7jaarwfaeewpo3vnfvhc2c665,0,75.9,14.1,2022-11-20T12:15:11.276Z,2022-11-20T12:30:50Z,3922443995,56,Right,,,,,,,,,,,,,,,,,,,,,,ynp4teryxz8qxmby29s1muhh,G. Pondini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486890179,345,61,1,42,57,bcuj94typp0ykv77ijp9wpsve,1,22.7,94.4,2022-11-20T12:15:12.817Z,2022-11-20T12:30:53Z,3922444013,56,Back,,,,,,,,,,,,,,,,,,,,,,3yx85beji7yke6s4su7f0tzh1,M. Fusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486890183,354,1,1,43,1,7jaarwfaeewpo3vnfvhc2c665,0,68.4,6.2,2022-11-20T12:15:16.811Z,2022-11-20T12:15:17Z,3922444039,141,10.0,3922444041,212,2.9,3922444037,140,69.6,3922444035,56,Right,3922444043,213,1.1,,,,,,,,,,b8g6l2yrz5zkx0z4cwqbtrm96,B. Orsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486890187,346,49,1,43,2,bcuj94typp0ykv77ijp9wpsve,1,14.4,97.7,2022-11-20T12:15:17.475Z,2022-11-20T12:15:17Z,,,,,,,,,,,,,,,,,,,,,,,,,bkyl1g1z7xenlu0augv7717u1,V. Di Giammarino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486890203,347,1,1,43,2,bcuj94typp0ykv77ijp9wpsve,1,12.9,92.1,2022-11-20T12:15:17.961Z,2022-11-20T12:15:20Z,3922444143,56,Back,3922444145,140,12.2,3922444151,213,4.6,3922444147,141,82.2,3922444149,212,6.8,,,,,,,,,,bkyl1g1z7xenlu0augv7717u1,V. Di Giammarino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486890231,348,1,1,43,4,bcuj94typp0ykv77ijp9wpsve,1,12.2,82.2,2022-11-20T12:15:19.954Z,2022-11-20T12:15:25Z,3922444271,213,0.0,3922444269,212,44.9,3922444261,157,,3922444265,140,54.9,3922444273,1,,3922444263,56,Left,3922444267,141,84.6,,,,a5unceohcp7m8mrrso11uipqt,K. Konat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486890243,349,44,1,43,10,bcuj94typp0ykv77ijp9wpsve,1,55.3,88.1,2022-11-20T12:15:25.473Z,2022-11-20T12:15:27Z,3922444339,56,Left,3922444341,286,,3922444377,233,356,,,,,,,,,,,,,,,,7o8xh2r55xb1yiz5gjvnp0rmx,Taty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486890247,356,44,1,43,10,7jaarwfaeewpo3vnfvhc2c665,0,44.7,11.9,2022-11-20T12:15:25.474Z,2022-11-20T12:15:27Z,3922444359,285,,3922444357,56,Back,3922444399,233,349,,,,,,,,,,,,,,,,ae23upd2mq9lzptqvyydvfsh5,M. Filangeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486890245,350,1,1,43,10,bcuj94typp0ykv77ijp9wpsve,0,54.9,84.6,2022-11-20T12:15:25.706Z,2022-11-20T12:15:27Z,3922444347,56,Center,3922444353,212,12.0,3922444345,3,,3922444351,141,78.5,3922444349,140,65.6,3922444355,213,5.9,,,,,,,7o8xh2r55xb1yiz5gjvnp0rmx,Taty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486890223,355,61,1,43,11,7jaarwfaeewpo3vnfvhc2c665,1,54.9,7.9,2022-11-20T12:15:26.428Z,2022-11-20T12:22:54Z,3922444229,56,Right,,,,,,,,,,,,,,,,,,,,,,b8g6l2yrz5zkx0z4cwqbtrm96,B. Orsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486890261,357,49,1,43,12,7jaarwfaeewpo3vnfvhc2c665,1,38.5,21,2022-11-20T12:15:27.980Z,2022-11-20T12:15:28Z,,,,,,,,,,,,,,,,,,,,,,,,,duqwuxyvts7b8y171m2zjgfe1,C. Pleidrup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486890277,358,1,1,43,13,7jaarwfaeewpo3vnfvhc2c665,1,38.6,27,2022-11-20T12:15:28.268Z,2022-11-20T12:15:30Z,3922444487,140,56.0,3922444493,213,0.2,3922444491,212,18.8,3922444485,56,Center,3922444489,141,33.3,,,,,,,,,,duqwuxyvts7b8y171m2zjgfe1,C. Pleidrup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486890285,359,1,1,43,15,7jaarwfaeewpo3vnfvhc2c665,1,55.6,32.7,2022-11-20T12:15:30.748Z,2022-11-20T12:15:31Z,3922444519,212,31.0,3922444515,140,41.4,3922444513,56,Back,3922444521,213,2.1,3922444517,141,72.7,,,,,,,,,,8xmxzyft6jgirmjmtokysv9at,R. Jane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486890295,360,1,1,43,16,7jaarwfaeewpo3vnfvhc2c665,1,41.3,72.7,2022-11-20T12:15:31.820Z,2022-11-20T12:15:33Z,3922444577,141,56.1,3922444575,140,32.0,3922444579,212,14.9,3922444573,56,Back,3922444581,213,4.0,,,,,,,,,,8hrg2luo5rmy9njl7a5xd6oyd,S. Mella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486890307,361,1,1,43,17,7jaarwfaeewpo3vnfvhc2c665,1,33.8,58.2,2022-11-20T12:15:33.146Z,2022-11-20T12:15:36Z,3922444653,212,15.2,3922444655,213,5.0,3922444649,140,37.6,3922444647,56,Back,3922444651,141,36.6,,,,,,,,,,duqwuxyvts7b8y171m2zjgfe1,C. Pleidrup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486890317,362,1,1,43,21,7jaarwfaeewpo3vnfvhc2c665,1,37.6,36.6,2022-11-20T12:15:36.876Z,2022-11-20T12:15:37Z,3922444711,140,45.5,3922444709,56,Back,3922444715,212,9.6,3922444713,141,43.7,3922444717,213,0.5,,,,,,,,,,ae23upd2mq9lzptqvyydvfsh5,M. Filangeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486890319,363,1,1,43,22,7jaarwfaeewpo3vnfvhc2c665,1,45.5,43.7,2022-11-20T12:15:37.544Z,2022-11-20T12:15:38Z,3922444723,56,Back,3922444731,213,3.6,3922444729,212,12.5,3922444725,140,34.7,3922444727,141,35.8,,,,,,,,,,8xmxzyft6jgirmjmtokysv9at,R. Jane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486890345,364,1,1,43,23,7jaarwfaeewpo3vnfvhc2c665,1,34.7,35.8,2022-11-20T12:15:38.636Z,2022-11-20T12:15:45Z,3922444881,212,20.0,3922444879,141,50.9,3922444883,213,2.6,3922444877,140,18.4,3922444875,56,Back,,,,,,,,,,ae23upd2mq9lzptqvyydvfsh5,M. Filangeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486890359,365,1,1,43,30,7jaarwfaeewpo3vnfvhc2c665,1,17.7,52.1,2022-11-20T12:15:45.227Z,2022-11-20T12:15:56Z,3922444967,56,Back,3922444975,212,14.2,3922444969,140,20.1,3922444979,213,4.9,3922444971,141,31.5,,,,,,,,,,1q1rzbagz0tikytlgql4667oq,L. Lonni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486890385,366,1,1,43,36,7jaarwfaeewpo3vnfvhc2c665,1,20.1,31.5,2022-11-20T12:15:51.244Z,2022-11-20T12:15:52Z,3922445157,140,9.0,3922445155,56,Back,3922445159,141,55.2,3922445163,213,2.2,3922445161,212,19.9,,,,,,,,,,ae23upd2mq9lzptqvyydvfsh5,M. Filangeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486890393,367,1,1,43,36,7jaarwfaeewpo3vnfvhc2c665,0,9,55.2,2022-11-20T12:15:52.187Z,2022-11-20T12:15:53Z,3922445207,212,50.6,3922445203,140,46.4,3922445205,141,8.2,3922445211,1,,3922445199,157,,3922445201,56,Back,3922445209,213,5.6,,,,1q1rzbagz0tikytlgql4667oq,L. Lonni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486890407,352,1,1,43,38,bcuj94typp0ykv77ijp9wpsve,0,57.2,93.2,2022-11-20T12:15:53.321Z,2022-11-20T12:15:55Z,3922445293,212,12.3,3922445291,141,76.2,3922445285,3,,3922445295,213,5.1,3922445289,140,61.3,3922445287,56,Center,,,,,,,bkyl1g1z7xenlu0augv7717u1,V. Di Giammarino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486890423,368,49,1,43,43,7jaarwfaeewpo3vnfvhc2c665,1,39.5,32.5,2022-11-20T12:15:59.001Z,2022-11-20T12:15:59Z,,,,,,,,,,,,,,,,,,,,,,,,,ynp4teryxz8qxmby29s1muhh,G. Pondini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486890437,369,1,1,43,44,7jaarwfaeewpo3vnfvhc2c665,1,39.1,26.4,2022-11-20T12:15:59.290Z,2022-11-20T12:16:00Z,3922445433,212,17.1,3922445435,213,4.0,3922445427,56,Back,3922445431,141,7.0,3922445429,140,28.7,,,,,,,,,,ynp4teryxz8qxmby29s1muhh,G. Pondini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486890443,370,1,1,43,45,7jaarwfaeewpo3vnfvhc2c665,1,26.6,9.5,2022-11-20T12:16:00.825Z,2022-11-20T12:16:02Z,3922445459,212,25.3,3922445455,140,50.5,3922445457,141,4.7,3922445461,213,6.2,3922445453,56,Right,,,,,,,,,,b8g6l2yrz5zkx0z4cwqbtrm96,B. Orsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486890449,371,1,1,43,46,7jaarwfaeewpo3vnfvhc2c665,0,56.7,9.7,2022-11-20T12:16:01.867Z,2022-11-20T12:16:02Z,3922445489,141,34.2,3922445487,140,72.0,3922445485,56,Center,3922445491,212,23.1,3922445493,213,0.8,,,,,,,,,,9ihxuqs1v194z96ytkbr6tot1,D. Philtjens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486890455,353,1,1,43,48,bcuj94typp0ykv77ijp9wpsve,0,34.3,77.1,2022-11-20T12:16:03.754Z,2022-11-20T12:16:04Z,3922445527,212,19.4,3922445523,140,52.1,3922445519,157,,3922445521,56,Left,3922445529,213,0.3,3922445531,1,,3922445525,141,84.5,,,,a5unceohcp7m8mrrso11uipqt,K. Konat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486890467,372,1,1,43,49,7jaarwfaeewpo3vnfvhc2c665,0,45.9,24.1,2022-11-20T12:16:04.859Z,2022-11-20T12:16:06Z,3922445587,212,23.3,3922445579,3,,3922445585,141,24.7,3922445589,213,0.0,3922445581,56,Center,3922445583,140,68.1,,,,,,,ynp4teryxz8qxmby29s1muhh,G. Pondini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486890471,354,49,1,43,51,bcuj94typp0ykv77ijp9wpsve,1,40.2,78.2,2022-11-20T12:16:06.266Z,2022-11-20T12:16:06Z,,,,,,,,,,,,,,,,,,,,,,,,,c5ze370ixl09ccy818f92jkk5,Z. Ferrario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486890487,355,1,1,43,51,bcuj94typp0ykv77ijp9wpsve,0,40.2,78.2,2022-11-20T12:16:06.401Z,2022-11-20T12:16:09Z,3922445679,213,1.6,3922445671,56,Back,3922445677,212,11.2,3922445675,141,94.7,3922445673,140,39.6,,,,,,,,,,c5ze370ixl09ccy818f92jkk5,Z. Ferrario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486890485,373,1,1,43,53,7jaarwfaeewpo3vnfvhc2c665,0,61.7,8,2022-11-20T12:16:08.314Z,2022-11-20T12:16:16Z,3922445659,212,3.0,3922445655,140,64.4,3922445853,236,,3922445855,233,356,3922445661,213,0.3,3922445653,56,Right,3922445859,286,,3922445657,141,9.5,9ihxuqs1v194z96ytkbr6tot1,D. Philtjens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486890495,356,74,1,43,53,bcuj94typp0ykv77ijp9wpsve,1,39.6,94.7,2022-11-20T12:16:08.315Z,2022-11-20T12:22:58Z,3922445837,285,,3922445881,233,373,3922445711,56,Back,,,,,,,,,,,,,,,,3yx85beji7yke6s4su7f0tzh1,M. Fusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486890503,357,5,1,43,55,bcuj94typp0ykv77ijp9wpsve,0,37.6,101.2,2022-11-20T12:16:10.219Z,2022-11-20T12:23:04Z,3922446117,233,374,3922445761,347,,3922445759,56,Back,,,,,,,,,,,,,,,,3yx85beji7yke6s4su7f0tzh1,M. Fusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486890565,374,5,1,43,55,7jaarwfaeewpo3vnfvhc2c665,1,62.4,-1.2,2022-11-20T12:16:10.219Z,2022-11-20T12:16:20Z,3922446097,347,,3922446095,56,Right,3922446111,233,357,,,,,,,,,,,,,,,,9ihxuqs1v194z96ytkbr6tot1,D. Philtjens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486890573,375,1,1,44,5,7jaarwfaeewpo3vnfvhc2c665,1,64.1,0,2022-11-20T12:16:20.491Z,2022-11-20T12:16:22Z,3922446139,56,Back,3922446141,140,38.5,3922446149,1,,3922446145,212,27.6,3922446143,141,8.2,3922446137,107,,3922446147,213,2.9,,,,9ihxuqs1v194z96ytkbr6tot1,D. Philtjens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486890579,376,1,1,44,7,7jaarwfaeewpo3vnfvhc2c665,1,38.5,8.5,2022-11-20T12:16:22.859Z,2022-11-20T12:16:25Z,3922446187,140,38.4,3922446193,213,1.6,3922446191,212,12.0,3922446185,56,Back,3922446189,141,26.2,,,,,,,,,,b8g6l2yrz5zkx0z4cwqbtrm96,B. Orsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486890585,377,1,1,44,9,7jaarwfaeewpo3vnfvhc2c665,1,45.4,27.4,2022-11-20T12:16:25.016Z,2022-11-20T12:16:27Z,3922446239,212,25.8,3922446241,213,2.0,3922446237,141,61.7,3922446235,140,35.0,3922446233,56,Back,,,,,,,,,,ae23upd2mq9lzptqvyydvfsh5,M. Filangeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486890603,378,1,1,44,11,7jaarwfaeewpo3vnfvhc2c665,1,35,61.7,2022-11-20T12:16:27.131Z,2022-11-20T12:16:31Z,3922446337,213,3.0,3922446329,56,Back,3922446331,140,6.9,3922446335,212,29.9,3922446333,141,68.8,,,,,,,,,,duqwuxyvts7b8y171m2zjgfe1,C. Pleidrup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486890611,379,1,1,44,16,7jaarwfaeewpo3vnfvhc2c665,1,6.9,68.8,2022-11-20T12:16:31.399Z,2022-11-20T12:16:34Z,3922446381,56,Back,3922446389,213,6.0,3922446385,141,56.9,3922446383,140,35.3,3922446387,212,30.9,,,,,,,,,,1q1rzbagz0tikytlgql4667oq,L. Lonni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486890617,380,1,1,44,18,7jaarwfaeewpo3vnfvhc2c665,0,35.1,56.6,2022-11-20T12:16:34.107Z,2022-11-20T12:16:35Z,3922446413,212,16.5,3922446411,141,80.6,3922446407,56,Back,3922446415,213,1.4,3922446409,140,37.4,,,,,,,,,,8xmxzyft6jgirmjmtokysv9at,R. Jane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
