id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/9/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/16/value
2511913627,180,1,1,19,48,7jaarwfaeewpo3vnfvhc2c665,1,38.9,38.9,2023-02-25T13:50:39.637Z,2023-02-25T13:50:43Z,4054354491,213,5.9,4054354481,141,12.8,4054354477,140,82.1,4054354471,56,Right,4054354469,155,,4054354495,1,,4054354487,212,48.7,,,,ae23upd2mq9lzptqvyydvfsh5,M. Filangeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511913689,181,1,1,19,51,7jaarwfaeewpo3vnfvhc2c665,1,86.7,10.7,2023-02-25T13:50:43.452Z,2023-02-25T13:50:48Z,4054354827,56,Right,4054354831,141,6.2,4054354833,212,13.4,4054354829,140,74.3,4054354835,213,3.4,,,,,,,,,,9ihxuqs1v194z96ytkbr6tot1,D. Philtjens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511913699,182,1,1,19,56,7jaarwfaeewpo3vnfvhc2c665,0,72.9,4.4,2023-02-25T13:50:48.068Z,2023-02-25T13:50:50Z,4054355005,233,176,4054354871,56,Right,4054355009,286,,4054355003,236,,4054354875,141,4.4,4054354879,213,0,4054354873,140,75.2,4054354877,212,2.4,8m1zaxpia31zue120389es72t,L. Clelland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511913721,176,74,1,19,56,bcuj94typp0ykv77ijp9wpsve,1,25.6,98.3,2023-02-25T13:50:48.069Z,2023-02-25T13:51:38Z,4054355029,233,182,4054354963,285,,4054354961,56,Back,,,,,,,,,,,,,,,,bkyl1g1z7xenlu0augv7717u1,V. Di Giammarino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511913741,177,5,1,19,57,bcuj94typp0ykv77ijp9wpsve,0,24.5,100.9,2023-02-25T13:50:49.460Z,2023-02-25T13:51:40Z,4054355073,347,,4054355071,56,Back,4054355117,233,183,,,,,,,,,,,,,,,,bkyl1g1z7xenlu0augv7717u1,V. Di Giammarino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511913739,183,5,1,19,57,7jaarwfaeewpo3vnfvhc2c665,1,75.5,-0.9,2023-02-25T13:50:49.460Z,2023-02-25T13:50:51Z,4054355107,233,177,4054355063,347,,4054355061,56,Right,,,,,,,,,,,,,,,,8m1zaxpia31zue120389es72t,L. Clelland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511913765,184,1,1,19,59,7jaarwfaeewpo3vnfvhc2c665,1,76.4,0,2023-02-25T13:50:50.580Z,2023-02-25T13:50:53Z,4054355193,56,Right,4054355199,212,9.9,4054355195,140,79.2,4054355197,141,13.1,4054355205,213,1.3,4054355191,107,,,,,,,,9ihxuqs1v194z96ytkbr6tot1,D. Philtjens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511913801,185,1,1,20,1,7jaarwfaeewpo3vnfvhc2c665,1,83.8,10.7,2023-02-25T13:50:53.275Z,2023-02-25T13:50:55Z,4054355415,212,5.4,4054355413,141,17.3,4054355407,56,Right,4054355417,213,1.0,4054355411,140,86.6,,,,,,,,,,8vylda616yxfy53t66o4ua162,M. Bellucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511913803,186,61,1,20,4,7jaarwfaeewpo3vnfvhc2c665,0,87.6,16.8,2023-02-25T13:50:55.788Z,2023-02-25T13:50:56Z,4054355421,56,Right,,,,,,,,,,,,,,,,,,,,,,8kyz2zkpdn0wdf1ybpmgd2ay1,B. Brignoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511913839,178,12,1,20,5,bcuj94typp0ykv77ijp9wpsve,1,10.9,93.8,2023-02-25T13:50:56.974Z,2023-02-25T13:53:38Z,4054355617,141,100.0,4054355651,167,,4054355619,212,5.3,4054355613,56,Back,4054355615,140,9.5,4054355621,213,1.9,,,,,,,bkyl1g1z7xenlu0augv7717u1,V. Di Giammarino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511913841,179,5,1,20,6,bcuj94typp0ykv77ijp9wpsve,0,8.4,101.3,2023-02-25T13:50:57.916Z,2023-02-25T13:51:40Z,4054355645,347,,4054356183,233,187,4054355643,56,Back,,,,,,,,,,,,,,,,bkyl1g1z7xenlu0augv7717u1,V. Di Giammarino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511913957,187,5,1,20,6,7jaarwfaeewpo3vnfvhc2c665,1,91.6,-1.3,2023-02-25T13:50:57.916Z,2023-02-25T13:51:08Z,4054356151,347,,4054356149,56,Right,4054356157,233,179,,,,,,,,,,,,,,,,8kyz2zkpdn0wdf1ybpmgd2ay1,B. Brignoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511913975,188,1,1,20,16,7jaarwfaeewpo3vnfvhc2c665,1,92.8,0,2023-02-25T13:51:07.700Z,2023-02-25T13:51:10Z,4054356261,213,2.5,4054356257,141,15.0,4054356255,140,77.3,4054356253,56,Right,4054356251,107,,4054356259,212,19.7,,,,,,,9ihxuqs1v194z96ytkbr6tot1,D. Philtjens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511913985,189,1,1,20,18,7jaarwfaeewpo3vnfvhc2c665,1,77.3,15,2023-02-25T13:51:09.940Z,2023-02-25T13:51:11Z,4054356301,56,Right,4054356307,212,14.2,4054356303,140,89.5,4054356309,213,5.8,4054356305,141,5.9,,,,,,,,,,ae23upd2mq9lzptqvyydvfsh5,M. Filangeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511914009,190,1,1,20,19,7jaarwfaeewpo3vnfvhc2c665,1,89.5,5.9,2023-02-25T13:51:10.884Z,2023-02-25T13:51:12Z,4054356393,212,6.7,4054356391,141,8.3,4054356389,140,83.3,4054356395,213,2.9,4054356387,56,Right,,,,,,,,,,9ihxuqs1v194z96ytkbr6tot1,D. Philtjens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511914027,191,1,1,20,21,7jaarwfaeewpo3vnfvhc2c665,1,83.3,8.3,2023-02-25T13:51:12.700Z,2023-02-25T13:51:15Z,4054356521,56,Right,4054356527,212,11.3,4054356525,141,6.8,4054356529,213,3.2,4054356523,140,72.6,,,,,,,,,,ae23upd2mq9lzptqvyydvfsh5,M. Filangeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511914049,192,1,1,20,23,7jaarwfaeewpo3vnfvhc2c665,1,68.8,9.7,2023-02-25T13:51:15.115Z,2023-02-25T13:51:17Z,4054356615,141,43.7,4054356611,56,Center,4054356619,213,2.1,4054356613,140,54.5,4054356617,212,27.6,,,,,,,,,,b8g6l2yrz5zkx0z4cwqbtrm96,B. Orsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511914089,193,1,1,20,26,7jaarwfaeewpo3vnfvhc2c665,1,54.5,41,2023-02-25T13:51:17.684Z,2023-02-25T13:51:21Z,4054356761,56,Right,4054356767,212,28.2,4054356765,141,5.6,4054356763,140,68.5,4054356769,213,5.3,,,,,,,,,,duqwuxyvts7b8y171m2zjgfe1,C. Pleidrup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511914123,194,1,1,20,29,7jaarwfaeewpo3vnfvhc2c665,1,68.7,5.5,2023-02-25T13:51:21.084Z,2023-02-25T13:51:24Z,4054356897,141,37.4,4054356893,56,Center,4054356901,213,1.2,4054356899,212,23.1,4054356895,140,76.2,4054356891,155,,,,,,,,ae23upd2mq9lzptqvyydvfsh5,M. Filangeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511914127,195,1,1,20,33,7jaarwfaeewpo3vnfvhc2c665,0,76.9,36.1,2023-02-25T13:51:24.717Z,2023-02-25T13:51:31Z,4054356955,140,100.0,4054356959,212,25.4,4054356951,155,,4054356953,56,Center,4054356961,213,6.3,4054356957,141,35.3,,,,,,,8m1zaxpia31zue120389es72t,L. Clelland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511914171,180,5,1,20,37,bcuj94typp0ykv77ijp9wpsve,1,-1.3,63.8,2023-02-25T13:51:28.599Z,2023-02-25T13:51:33Z,4054357175,346,,4054357173,56,Back,4054357487,233,196,,,,,,,,,,,,,,,,c6wbavw0v5bxajsd2xz7qg1d5,S. Cetinja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511914227,196,5,1,20,37,7jaarwfaeewpo3vnfvhc2c665,0,101.3,36.2,2023-02-25T13:51:28.599Z,2023-02-25T13:51:40Z,4054357453,56,Center,4054357455,346,,4054357493,233,180,,,,,,,,,,,,,,,,8m1zaxpia31zue120389es72t,L. Clelland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511914399,181,1,1,20,57,bcuj94typp0ykv77ijp9wpsve,0,5.3,59,2023-02-25T13:51:48.807Z,2023-02-25T13:51:50Z,4054358327,1,,4054358323,212,42.6,4054358325,213,0.1,4054358311,124,,4054358317,140,45.7,4054358321,141,64.6,4054358315,56,Back,4054358331,74,,c6wbavw0v5bxajsd2xz7qg1d5,S. Cetinja,4054358313,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511914435,197,1,1,20,59,7jaarwfaeewpo3vnfvhc2c665,0,62.4,40.9,2023-02-25T13:51:51.380Z,2023-02-25T13:51:52Z,4054358479,213,5.9,4054358475,141,34.8,4054358477,212,11.0,4054358463,3,,4054358471,140,72.1,4054358467,56,Center,,,,,,,ae23upd2mq9lzptqvyydvfsh5,M. Filangeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511914465,198,43,1,21,3,7jaarwfaeewpo3vnfvhc2c665,1,0,0,2023-02-25T13:51:55.108Z,2023-02-25T13:51:59Z,4054358869,144,42,,,,,,,,,,,,,,,,,,,,,,8kyz2zkpdn0wdf1ybpmgd2ay1,B. Brignoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511914507,182,4,1,21,3,bcuj94typp0ykv77ijp9wpsve,1,36.4,70,2023-02-25T13:51:55.114Z,2023-02-25T13:51:59Z,4054358867,286,,4054358859,13,,4054358863,56,Back,4054358865,152,,4054358909,233,199,4054358861,295,,,,,,,,bkyl1g1z7xenlu0augv7717u1,V. Di Giammarino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511914497,199,4,1,21,3,7jaarwfaeewpo3vnfvhc2c665,0,63.6,30,2023-02-25T13:51:55.115Z,2023-02-25T13:51:59Z,4054358809,152,,4054358973,233,182,4054358803,13,,4054358805,295,,4054358807,56,Center,4054358811,285,,,,,,,,8kyz2zkpdn0wdf1ybpmgd2ay1,B. Brignoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511914695,183,1,1,21,18,bcuj94typp0ykv77ijp9wpsve,1,39.5,66.3,2023-02-25T13:52:09.941Z,2023-02-25T13:52:12Z,4054359701,152,,4054359711,213,4.4,4054359707,141,26.1,4054359699,5,,4054359703,56,Back,4054359709,212,28.7,4054359705,140,31.2,,,,4xlf56csffamnnw04mba3wpw4,A. Passeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511914737,184,1,1,21,20,bcuj94typp0ykv77ijp9wpsve,1,30.1,25.5,2023-02-25T13:52:12.518Z,2023-02-25T13:52:15Z,4054359877,213,2.4,4054359875,212,17.1,4054359873,141,42.4,4054359871,140,18.0,4054359869,56,Back,,,,,,,,,,4rxi67te6h5sfv95cxs2gmynd,L. Golob,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511914791,185,1,1,21,23,bcuj94typp0ykv77ijp9wpsve,1,18,42.4,2023-02-25T13:52:15.109Z,2023-02-25T14:30:26Z,4054360109,213,6.2,4054360105,212,39.2,4054360097,56,Center,4054360101,141,34.8,4054360095,157,,4054360111,1,,4054360099,140,55.0,,,,c6wbavw0v5bxajsd2xz7qg1d5,S. Cetinja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511914835,186,1,1,21,27,bcuj94typp0ykv77ijp9wpsve,1,55,34.8,2023-02-25T13:52:18.789Z,2023-02-25T13:52:22Z,4054360333,212,4.1,4054360329,140,57.9,4054360331,141,38.8,4054360335,213,0.7,4054360327,56,Center,,,,,,,,,,b7o9ncawaqn5jj5v32b3gn1be,V. Gallazzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511914867,187,1,1,21,30,bcuj94typp0ykv77ijp9wpsve,1,58.5,33.9,2023-02-25T13:52:22.534Z,2023-02-25T13:52:25Z,4054360455,56,Right,4054360467,213,4.7,4054360457,140,58.5,4054360463,212,20.9,4054360461,141,3.2,,,,,,,,,,7o8xh2r55xb1yiz5gjvnp0rmx,Taty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511914905,188,1,1,21,33,bcuj94typp0ykv77ijp9wpsve,1,59.5,3.2,2023-02-25T13:52:25.061Z,2023-02-25T13:52:28Z,4054360641,56,Center,4054360657,213,1.8,4054360649,141,21.8,4054360655,212,12.9,4054360645,140,57.1,,,,,,,,,,ifp26xl8pzgarz05vnfjv3yt,F. Rizza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511914935,189,1,1,21,36,bcuj94typp0ykv77ijp9wpsve,1,60.8,22.2,2023-02-25T13:52:27.974Z,2023-02-25T13:52:30Z,4054360779,213,6.0,4054360773,140,71.1,4054360775,141,16.8,4054360777,212,11.4,4054360771,56,Right,,,,,,,,,,c5ze370ixl09ccy818f92jkk5,Z. Ferrario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511914953,190,1,1,21,38,bcuj94typp0ykv77ijp9wpsve,0,71.3,16.8,2023-02-25T13:52:30.406Z,2023-02-25T13:52:32Z,4054360847,56,Center,4054360859,213,0.5,4054360851,141,29.1,4054360855,212,17.7,4054360849,140,86.2,,,,,,,,,,7o8xh2r55xb1yiz5gjvnp0rmx,Taty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511914983,200,12,1,21,40,7jaarwfaeewpo3vnfvhc2c665,1,12,70.6,2023-02-25T13:52:31.915Z,2023-02-25T13:52:35Z,4054361017,56,Back,4054361021,141,100.0,4054361019,140,35.6,4054361049,167,,4054361023,212,32.3,4054361025,213,0.7,,,,,,,duqwuxyvts7b8y171m2zjgfe1,C. Pleidrup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511915061,191,5,1,21,43,bcuj94typp0ykv77ijp9wpsve,1,63.6,-1.4,2023-02-25T13:52:34.655Z,2023-02-25T13:59:16Z,4054361361,233,201,4054361343,56,Right,4054361345,347,,,,,,,,,,,,,,,,,7o8xh2r55xb1yiz5gjvnp0rmx,Taty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511914989,201,5,1,21,43,7jaarwfaeewpo3vnfvhc2c665,0,36.4,101.4,2023-02-25T13:52:34.655Z,2023-02-25T13:52:41Z,4054361033,56,Back,4054361377,233,191,4054361035,347,,,,,,,,,,,,,,,,,duqwuxyvts7b8y171m2zjgfe1,C. Pleidrup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511915255,192,1,1,22,3,bcuj94typp0ykv77ijp9wpsve,0,64.4,0,2023-02-25T13:52:55.108Z,2023-02-25T13:52:57Z,4054362313,212,15.0,4054362305,107,,4054362315,213,0.3,4054362309,140,78.0,4054362307,56,Right,4054362311,141,5.3,,,,,,,ifp26xl8pzgarz05vnfjv3yt,F. Rizza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511915261,202,8,1,22,6,7jaarwfaeewpo3vnfvhc2c665,1,18.5,93.2,2023-02-25T13:52:57.755Z,2023-02-25T13:52:57Z,4054362335,56,Back,,,,,,,,,,,,,,,,,,,,,,8hrg2luo5rmy9njl7a5xd6oyd,S. Mella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511915301,203,49,1,22,10,7jaarwfaeewpo3vnfvhc2c665,1,24.4,96.3,2023-02-25T13:53:01.604Z,2023-02-25T13:53:01Z,,,,,,,,,,,,,,,,,,,,,,,,,8xmxzyft6jgirmjmtokysv9at,R. Jane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511915323,204,1,1,22,10,7jaarwfaeewpo3vnfvhc2c665,0,24.4,96.3,2023-02-25T13:53:02.540Z,2023-02-25T13:53:03Z,4054362621,155,,4054362623,56,Left,4054362629,212,35.1,4054362633,213,6.3,4054362625,140,57.8,4054362627,141,95.7,4054362637,1,,,,,8xmxzyft6jgirmjmtokysv9at,R. Jane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511915341,193,49,1,22,12,bcuj94typp0ykv77ijp9wpsve,1,42.8,5.2,2023-02-25T13:53:04.166Z,2023-02-25T13:53:04Z,,,,,,,,,,,,,,,,,,,,,,,,,4rxi67te6h5sfv95cxs2gmynd,L. Golob,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511915397,194,1,1,22,12,bcuj94typp0ykv77ijp9wpsve,1,42.6,5.3,2023-02-25T13:53:04.469Z,2023-02-25T13:53:09Z,4054362959,140,35.4,4054362963,212,21.7,4054362961,141,35.2,4054362965,213,1.9,4054362957,56,Back,,,,,,,,,,4rxi67te6h5sfv95cxs2gmynd,L. Golob,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511915409,195,1,1,22,17,bcuj94typp0ykv77ijp9wpsve,1,53.6,56.9,2023-02-25T13:53:09.077Z,2023-02-25T13:53:11Z,4054363041,140,54.1,4054363047,213,1.5,4054363039,56,Left,4054363043,141,91.1,4054363045,212,23.3,,,,,,,,,,4xlf56csffamnnw04mba3wpw4,A. Passeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511915445,196,1,1,22,19,bcuj94typp0ykv77ijp9wpsve,1,54.1,91.1,2023-02-25T13:53:11.189Z,2023-02-25T13:53:22Z,4054363255,140,66.6,4054363259,212,13.4,4054363253,56,Left,4054363261,213,0.2,4054363257,141,95.3,,,,,,,,,,3yx85beji7yke6s4su7f0tzh1,M. Fusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511915509,197,4,1,22,25,bcuj94typp0ykv77ijp9wpsve,1,71.4,93.4,2023-02-25T13:53:17.025Z,2023-02-25T13:53:19Z,4054363589,233,205,4054363571,13,,4054363577,265,,4054363575,152,,4054363579,286,,4054363573,56,Left,,,,,,,bkyl1g1z7xenlu0augv7717u1,V. Di Giammarino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511915493,205,4,1,22,25,7jaarwfaeewpo3vnfvhc2c665,0,28.6,6.6,2023-02-25T13:53:17.026Z,2023-02-25T13:53:20Z,4054363519,265,,4054363513,13,,4054363515,56,Back,4054363521,285,,4054363517,152,,4054363627,233,197,,,,,,,9ihxuqs1v194z96ytkbr6tot1,D. Philtjens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511915895,198,1,1,23,7,bcuj94typp0ykv77ijp9wpsve,1,70.4,90.5,2023-02-25T13:53:59.509Z,2023-02-25T13:54:01Z,4054365507,5,,4054365517,56,Center,4054365521,140,65.6,4054365527,212,22.7,4054365529,213,4.5,4054365511,152,,4054365525,141,57.9,,,,bkyl1g1z7xenlu0augv7717u1,V. Di Giammarino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511915909,199,1,1,23,9,bcuj94typp0ykv77ijp9wpsve,0,65.1,54.5,2023-02-25T13:54:01.220Z,2023-02-25T13:54:04Z,4054365599,56,Center,4054365601,140,93.0,4054365597,155,,4054365607,213,6.1,4054365603,141,44.8,4054365605,212,30.0,,,,,,,c5ze370ixl09ccy818f92jkk5,Z. Ferrario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511946463,419,8,1,23,12,7jaarwfaeewpo3vnfvhc2c665,1,6.8,56.3,2023-02-25T13:54:03.566Z,2023-02-25T14:28:31Z,4054528451,56,Back,,,,,,,,,,,,,,,,,,,,,,8kyz2zkpdn0wdf1ybpmgd2ay1,B. Brignoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511915971,206,12,1,23,14,7jaarwfaeewpo3vnfvhc2c665,1,9.7,45.8,2023-02-25T13:54:06.050Z,2023-02-25T14:29:00Z,4054365877,212,31.4,4054365875,141,0.0,4054365873,140,9.0,4054365879,213,4.7,4054530631,167,,4054365871,56,Back,,,,,,,b8g6l2yrz5zkx0z4cwqbtrm96,B. Orsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511916133,200,5,1,23,18,bcuj94typp0ykv77ijp9wpsve,1,93.6,101.2,2023-02-25T13:54:10.357Z,2023-02-25T13:54:24Z,4054366697,347,,4054366707,233,207,4054366693,56,Left,,,,,,,,,,,,,,,,c5ze370ixl09ccy818f92jkk5,Z. Ferrario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511915989,207,5,1,23,18,7jaarwfaeewpo3vnfvhc2c665,0,6.4,-1.2,2023-02-25T13:54:10.357Z,2023-02-25T13:59:17Z,4054365963,347,,4054366743,233,200,4054365961,56,Back,,,,,,,,,,,,,,,,8hrg2luo5rmy9njl7a5xd6oyd,S. Mella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511916179,201,1,1,23,32,bcuj94typp0ykv77ijp9wpsve,1,94.6,100,2023-02-25T13:54:24.420Z,2023-02-25T13:54:27Z,4054366941,56,Center,4054366947,212,21.1,4054366939,107,,4054366943,140,97.0,4054366949,213,4.8,4054366945,141,70.3,,,,,,,3yx85beji7yke6s4su7f0tzh1,M. Fusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511916181,202,61,1,23,35,bcuj94typp0ykv77ijp9wpsve,0,97.5,70.5,2023-02-25T13:54:27.540Z,2023-02-25T13:54:27Z,4054366953,56,Center,,,,,,,,,,,,,,,,,,,,,,1zq3xp6uas4qe3jv0huphuzmd,A. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511916195,203,5,1,23,36,bcuj94typp0ykv77ijp9wpsve,0,101,68.6,2023-02-25T13:54:28.250Z,2023-02-25T13:59:17Z,4054367007,56,Center,4054367009,346,,4054367069,233,208,,,,,,,,,,,,,,,,1zq3xp6uas4qe3jv0huphuzmd,A. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511916187,208,5,1,23,36,7jaarwfaeewpo3vnfvhc2c665,1,-1,31.4,2023-02-25T13:54:28.250Z,2023-02-25T13:54:29Z,4054366971,346,,4054366969,56,Back,4054367027,233,203,,,,,,,,,,,,,,,,8kyz2zkpdn0wdf1ybpmgd2ay1,B. Brignoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511916475,209,1,1,23,59,7jaarwfaeewpo3vnfvhc2c665,0,5.2,46.7,2023-02-25T13:54:51.228Z,2023-02-25T13:54:53Z,4054368411,141,45.7,4054368417,1,,4054368407,56,Back,4054368419,74,,4054368405,155,,4054368413,212,37.3,4054368409,140,40.7,4054368415,213,6.3,bzctf3ho6wtxhmemreonkho7p,I. Kresche,4054368403,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511916505,204,1,1,24,4,bcuj94typp0ykv77ijp9wpsve,0,58,66.4,2023-02-25T13:54:56.005Z,2023-02-25T13:54:56Z,4054368607,141,70.3,4054368609,212,12.8,4054368603,56,Center,4054368605,140,69.9,4054368601,3,,4054368611,213,0.2,,,,,,,c5ze370ixl09ccy818f92jkk5,Z. Ferrario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511916527,210,1,1,24,6,7jaarwfaeewpo3vnfvhc2c665,0,26.2,22.8,2023-02-25T13:54:58.098Z,2023-02-25T13:55:00Z,4054368723,213,0.2,4054368801,236,,4054368721,212,4.4,4054368715,56,Back,4054368803,233,205,4054368719,141,23.9,4054368717,140,30.3,4054368807,286,,b8g6l2yrz5zkx0z4cwqbtrm96,B. Orsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511916539,205,74,1,24,6,bcuj94typp0ykv77ijp9wpsve,1,64.3,71.4,2023-02-25T13:54:58.099Z,2023-02-25T13:58:40Z,4054368809,233,210,4054368799,285,,4054368797,56,Center,,,,,,,,,,,,,,,,bkyl1g1z7xenlu0augv7717u1,V. Di Giammarino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511916547,211,1,1,24,8,7jaarwfaeewpo3vnfvhc2c665,0,33.9,11.9,2023-02-25T13:55:00.003Z,2023-02-25T13:55:02Z,4054368831,212,51.2,4054368821,155,,4054368823,56,Center,4054368833,213,0.9,4054368829,141,69.3,4054368835,1,,4054368827,140,65.4,,,,9ihxuqs1v194z96ytkbr6tot1,D. Philtjens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511916585,206,1,1,24,12,bcuj94typp0ykv77ijp9wpsve,1,31.1,30.3,2023-02-25T13:55:03.845Z,2023-02-25T13:55:05Z,4054368991,56,Center,4054368995,141,61.5,4054368989,155,,4054369001,1,,4054368993,140,63.2,4054368999,213,0.6,4054368997,212,39.8,,,,ifp26xl8pzgarz05vnfjv3yt,F. Rizza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511916591,207,49,1,24,13,bcuj94typp0ykv77ijp9wpsve,1,63.2,61.5,2023-02-25T13:55:05.299Z,2023-02-25T13:55:05Z,,,,,,,,,,,,,,,,,,,,,,,,,bb1q58ts374m0dgx2afl6gq5m,V. Battelani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511916631,208,1,1,24,14,bcuj94typp0ykv77ijp9wpsve,1,67.3,60.8,2023-02-25T13:55:06.420Z,2023-02-25T13:55:11Z,4054369227,212,20.3,4054369219,140,83.0,4054369223,141,78.2,4054369231,213,0.6,4054369215,56,Center,,,,,,,,,,bb1q58ts374m0dgx2afl6gq5m,V. Battelani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511916635,209,3,1,24,17,bcuj94typp0ykv77ijp9wpsve,0,88.4,72.2,2023-02-25T13:55:09.314Z,2023-02-25T13:55:12Z,4054369273,233,212,4054369249,56,Center,4054369251,286,,,,,,,,,,,,,,,,,1zq3xp6uas4qe3jv0huphuzmd,A. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511916621,212,7,1,24,17,7jaarwfaeewpo3vnfvhc2c665,0,11.6,27.8,2023-02-25T13:55:09.315Z,2023-02-25T13:55:12Z,4054369167,56,Back,4054369169,285,,4054369269,233,209,,,,,,,,,,,,,,,,b8g6l2yrz5zkx0z4cwqbtrm96,B. Orsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
