id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,assist,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId
2475254927,256,1,1,27,14,7pm0maqtof5rdc3ksumasw55g,0,56.4,22.5,2022-10-22T11:00:13.115Z,2022-10-22T11:00:14Z,3861310781,213,0.6,3861310777,141,42.2,3861310779,212,23.9,3861310771,3,,3861310775,140,75.3,3861310773,56,Center,,,,,,,51kuc7ba0zrbs82iok6sia76d,N. Heroum,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475254939,191,1,1,27,15,bcuj94typp0ykv77ijp9wpsve,1,15.6,52.8,2022-10-22T11:00:13.775Z,2022-10-22T11:00:17Z,3861310809,56,Back,3861310807,157,,3861310817,213,0.3,3861310819,1,,3861310811,140,42.6,3861310815,212,30.2,3861310813,141,67.9,,,,4xlf56csffamnnw04mba3wpw4,A. Passeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475254943,192,61,1,27,17,bcuj94typp0ykv77ijp9wpsve,1,42.6,67.9,2022-10-22T11:00:15.663Z,2022-10-22T11:03:13Z,3861310829,56,Back,,,,,,,,,,,,,,,,,,,,,,bkyl1g1z7xenlu0augv7717u1,V. Di Giammarino,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475254979,257,1,1,27,18,7pm0maqtof5rdc3ksumasw55g,1,61.5,33.1,2022-10-22T11:00:16.971Z,2022-10-22T11:00:22Z,3861310955,56,Center,3861310959,141,39.5,3861310957,140,68.7,3861310961,212,8.7,3861310963,213,0.5,,,,,,,,,,51kuc7ba0zrbs82iok6sia76d,N. Heroum,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475254981,258,81,1,27,21,7pm0maqtof5rdc3ksumasw55g,0,68.7,39.5,2022-10-22T11:00:20.044Z,2022-10-22T11:00:22Z,3861310967,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475255013,259,68,1,27,30,7pm0maqtof5rdc3ksumasw55g,1,0,0,2022-10-22T11:00:28.893Z,2022-10-22T11:00:29Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475255029,193,68,1,27,32,bcuj94typp0ykv77ijp9wpsve,1,0,0,2022-10-22T11:00:30.718Z,2022-10-22T11:00:32Z,3861311217,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475255051,260,1,1,27,32,7pm0maqtof5rdc3ksumasw55g,1,68.7,39.5,2022-10-22T11:00:30.975Z,2022-10-22T11:00:33Z,3861311219,56,Center,3861311225,212,13.7,3861311223,141,27.7,3861311227,213,3.8,3861311221,140,58.1,,,,,,,,,,z76gqv9thd1553u6bf6akpyi,L. Silvioni,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475255069,261,1,1,27,34,7pm0maqtof5rdc3ksumasw55g,0,58.1,27.7,2022-10-22T11:00:33.084Z,2022-10-22T11:00:35Z,3861311279,140,63.6,3861311277,56,Center,3861311275,155,,3861311281,141,73.8,3861311283,212,31.9,3861311285,213,1.4,,,,,,,51kuc7ba0zrbs82iok6sia76d,N. Heroum,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475255063,194,8,1,27,36,bcuj94typp0ykv77ijp9wpsve,1,38.7,27.9,2022-10-22T11:00:34.862Z,2022-10-22T11:00:34Z,3861311265,56,Back,,,,,,,,,,,,,,,,,,,,,,b7o9ncawaqn5jj5v32b3gn1be,V. Gallazzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475255103,262,1,1,27,38,7pm0maqtof5rdc3ksumasw55g,1,59.4,56.4,2022-10-22T11:00:36.395Z,2022-10-22T11:00:39Z,3861311425,141,87.5,3861311423,140,66.2,3861311431,213,1.2,3861311427,212,22.3,3861311421,56,Left,,,,,,,,,,7fu77l8o1mi2fq8iqqirsu09h,A. Benoît,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475255131,263,1,1,27,41,7pm0maqtof5rdc3ksumasw55g,0,74.4,88.1,2022-10-22T11:00:39.659Z,2022-10-22T11:00:41Z,3861311507,56,Center,3861311509,140,90.0,3861311511,141,47.3,3861311517,1,,3861311513,212,32.2,3861311515,213,5.2,3861311505,155,,3861311503,2,,7lx9lvt04ne2umnr922nbx68l,Joana Marchão,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475255137,195,12,1,27,43,bcuj94typp0ykv77ijp9wpsve,1,12.3,42.8,2022-10-22T11:00:41.870Z,2022-10-22T11:00:42Z,3861311543,141,62.1,3861311551,15,,3861311545,212,13.3,3861311539,56,Back,3861311541,140,14.6,3861311547,213,1.4,,,,,,,4xlf56csffamnnw04mba3wpw4,A. Passeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475255149,264,15,1,27,45,7pm0maqtof5rdc3ksumasw55g,1,90,44.3,2022-10-22T11:00:43.595Z,2022-10-22T11:36:28Z,3861312555,82,,3861313311,231,49.3,3861313309,230,99.0,3861432397,233,196,3861313295,78,,3861312551,72,,3861313297,102,50.0,3861313301,328,,cfntkj03dvexguaq8sp37fglx,M. Cambiaghi,3861313307,147,45.7,,3861311601,22,3861313303,458,3861313305,146,92.4,3861311603,17,,,,3861311605,56,,3861313299,103,,,Center,19,,,
2475255227,196,10,1,27,45,bcuj94typp0ykv77ijp9wpsve,1,14.4,67.5,2022-10-22T11:00:43.695Z,2022-10-22T11:36:28Z,3861311947,94,,3861311949,56,Back,3861432423,233,264,,,,,,,,,,,,,,,,ifp26xl8pzgarz05vnfjv3yt,F. Rizza,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475255199,265,1,1,27,48,7pm0maqtof5rdc3ksumasw55g,0,80.4,52.5,2022-10-22T11:00:46.315Z,2022-10-22T11:00:47Z,3861311835,140,81.7,3861311833,56,Center,3861311837,141,39.4,3861311839,212,9.0,3861311841,213,4.9,,,,,,,,,,dhus1gg9t5tpqh3xxwrte9l1x,A. Acuti,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475255421,198,49,1,27,54,bcuj94typp0ykv77ijp9wpsve,1,19.4,64,2022-10-22T11:00:52.686Z,2022-10-22T11:31:10Z,,,,,,,,,,,,,,,,,,,,,,,,,ifp26xl8pzgarz05vnfjv3yt,F. Rizza,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475255389,197,4,1,27,55,bcuj94typp0ykv77ijp9wpsve,1,18.8,62.3,2022-10-22T11:00:53.802Z,2022-10-22T11:04:04Z,3861312705,13,,3861312713,285,,3861312711,265,,3861322307,233,266,3861312709,152,,3861312707,56,Back,,,,,,,ifp26xl8pzgarz05vnfjv3yt,F. Rizza,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475255293,266,4,1,27,55,7pm0maqtof5rdc3ksumasw55g,0,81.2,37.7,2022-10-22T11:00:53.803Z,2022-10-22T11:04:05Z,3861312263,286,,3861312257,56,Center,3861312259,152,,3861312261,265,,3861322311,233,197,3861312255,13,,,,,,,,cfntkj03dvexguaq8sp37fglx,M. Cambiaghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475255517,199,1,1,28,14,bcuj94typp0ykv77ijp9wpsve,0,19.4,64,2022-10-22T11:01:13.005Z,2022-10-22T11:31:15Z,3861313267,212,55.0,3861313269,213,0.1,3861313261,56,Center,3861313255,5,,3861313271,1,,3861313265,141,74.5,3861313263,140,71.3,3861313257,155,,a5unceohcp7m8mrrso11uipqt,K. Konat,3861313259,152,,,,,,,,,,,,,,,,,,,,,,,,,,
2475255577,267,1,1,28,18,7pm0maqtof5rdc3ksumasw55g,1,26.5,38.6,2022-10-22T11:01:16.970Z,2022-10-22T11:01:19Z,3861313517,140,28.1,3861313519,141,26.7,3861313515,56,Back,3861313521,212,8.3,3861313523,213,4.9,,,,,,,,,,8gef0np3atw3ihedrd6b16g9h,D. Cox,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475255583,268,49,1,28,20,7pm0maqtof5rdc3ksumasw55g,1,28.1,26.7,2022-10-22T11:01:19.131Z,2022-10-22T11:01:19Z,,,,,,,,,,,,,,,,,,,,,,,,,51kuc7ba0zrbs82iok6sia76d,N. Heroum,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475255597,269,1,1,28,21,7pm0maqtof5rdc3ksumasw55g,1,28.1,26.7,2022-10-22T11:01:19.499Z,2022-10-22T11:01:20Z,3861313611,212,12.1,3861313607,140,35.7,3861313609,141,40.1,3861313605,56,Back,3861313613,213,0.9,,,,,,,,,,51kuc7ba0zrbs82iok6sia76d,N. Heroum,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475255615,270,1,1,28,22,7pm0maqtof5rdc3ksumasw55g,1,35.7,40.1,2022-10-22T11:01:20.603Z,2022-10-22T11:01:22Z,3861313675,141,51.5,3861313673,140,10.9,3861313677,212,27.2,3861313671,56,Back,3861313679,213,2.9,,,,,,,,,,7fu77l8o1mi2fq8iqqirsu09h,A. Benoît,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475255629,271,1,1,28,24,7pm0maqtof5rdc3ksumasw55g,1,10.9,51.5,2022-10-22T11:01:22.283Z,2022-10-22T11:01:24Z,3861313729,140,30.4,3861313727,56,Back,3861313737,1,,3861313731,141,88.4,3861313735,213,0.9,3861313733,212,32.4,3861313725,157,,,,,7o6r8tzrtw3820q5g8slo51w5,A. Capelletti,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475255653,272,1,1,28,25,7pm0maqtof5rdc3ksumasw55g,1,30.4,88.4,2022-10-22T11:01:24.027Z,2022-10-22T11:01:26Z,3861313863,212,14.2,3861313865,213,6.0,3861313861,141,83.2,3861313859,140,43.5,3861313857,56,Back,3861313855,3,,,,,,,,7lx9lvt04ne2umnr922nbx68l,Joana Marchão,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475255663,273,1,1,28,28,7pm0maqtof5rdc3ksumasw55g,0,43.5,83.2,2022-10-22T11:01:26.283Z,2022-10-22T11:01:27Z,3861313903,141,74.2,3861313905,212,22.0,3861313901,140,63.6,3861313907,213,6.0,3861313899,56,Center,,,,,,,,,,dhus1gg9t5tpqh3xxwrte9l1x,A. Acuti,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475255659,200,49,1,28,29,bcuj94typp0ykv77ijp9wpsve,1,42.4,21.6,2022-10-22T11:01:27.198Z,2022-10-22T11:01:27Z,,,,,,,,,,,,,,,,,,,,,,,,,c5ze370ixl09ccy818f92jkk5,Z. Ferrario,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475255719,201,1,1,28,29,bcuj94typp0ykv77ijp9wpsve,1,42.4,21.6,2022-10-22T11:01:27.949Z,2022-10-22T11:01:32Z,3861314235,212,19.4,3861314233,141,26.8,3861314237,213,0.2,3861314231,140,60.6,3861314229,56,Center,,,,,,,,,,c5ze370ixl09ccy818f92jkk5,Z. Ferrario,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475255723,202,3,1,28,34,bcuj94typp0ykv77ijp9wpsve,0,64,25.6,2022-10-22T11:01:32.493Z,2022-10-22T11:01:35Z,3861314253,56,Center,3861314255,286,,3861314399,233,274,,,,,,,,,,,,,,,,7o8xh2r55xb1yiz5gjvnp0rmx,Taty,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475255745,274,7,1,28,34,7pm0maqtof5rdc3ksumasw55g,0,36,74.4,2022-10-22T11:01:32.494Z,2022-10-22T11:01:35Z,3861314379,56,Back,3861314381,285,,3861314387,233,202,,,,,,,,,,,,,,,,7fu77l8o1mi2fq8iqqirsu09h,A. Benoît,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475255757,203,1,1,28,35,bcuj94typp0ykv77ijp9wpsve,1,63.7,17.9,2022-10-22T11:01:33.933Z,2022-10-22T11:01:36Z,3861314439,140,57.1,3861314437,56,Center,3861314443,212,8.9,3861314445,213,2.5,3861314441,141,26.1,,,,,,,,,,b7o9ncawaqn5jj5v32b3gn1be,V. Gallazzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475255781,204,1,1,28,37,bcuj94typp0ykv77ijp9wpsve,0,56.6,26.1,2022-10-22T11:01:36.109Z,2022-10-22T11:01:39Z,3861314553,212,36.2,3861314549,140,89.3,3861314555,213,0.3,3861314547,56,Center,3861314551,141,43.0,3861314545,155,,3861314557,1,,,,,c5ze370ixl09ccy818f92jkk5,Z. Ferrario,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475255785,275,52,1,28,41,7pm0maqtof5rdc3ksumasw55g,1,14.2,54.5,2022-10-22T11:01:39.290Z,2022-10-22T11:01:39Z,,,,,,,,,,,,,,,,,,,,,,,,,7o6r8tzrtw3820q5g8slo51w5,A. Capelletti,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475255843,276,1,1,28,45,7pm0maqtof5rdc3ksumasw55g,1,14.2,54.5,2022-10-22T11:01:43.579Z,2022-10-22T11:01:45Z,3861314867,140,30.6,3861314869,141,44.9,3861314873,213,5.9,3861314871,212,18.4,3861314865,56,Back,3861314863,123,,,,,,,,7o6r8tzrtw3820q5g8slo51w5,A. Capelletti,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475255863,277,1,1,28,47,7pm0maqtof5rdc3ksumasw55g,1,30.6,44.9,2022-10-22T11:01:45.722Z,2022-10-22T11:01:48Z,3861314943,213,6.2,3861314941,212,17.3,3861314939,141,42.4,3861314937,140,47.0,3861314935,56,Back,,,,,,,,,,z76gqv9thd1553u6bf6akpyi,L. Silvioni,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475255921,278,1,1,28,50,7pm0maqtof5rdc3ksumasw55g,1,43.3,37.4,2022-10-22T11:01:48.218Z,2022-10-22T11:01:52Z,3861315181,213,4.5,3861315179,212,17.5,3861315177,141,12.2,3861315173,56,Back,3861315175,140,39.9,,,,,,,,,,cfntkj03dvexguaq8sp37fglx,M. Cambiaghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475256025,279,1,1,28,54,7pm0maqtof5rdc3ksumasw55g,1,60.4,15.3,2022-10-22T11:01:52.842Z,2022-10-22T11:02:02Z,3861315725,141,29.1,3861315723,140,78.2,3861315727,212,20.9,3861315721,56,Center,3861315729,213,0.5,,,,,,,,,,7hjudlzsedzdtoh1mujgqj3yt,E. Santoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475256029,280,61,1,29,4,7pm0maqtof5rdc3ksumasw55g,0,99,28.5,2022-10-22T11:02:02.299Z,2022-10-22T11:02:02Z,3861315737,56,Center,,,,,,,,,,,,,,,,,,,,,,cfntkj03dvexguaq8sp37fglx,M. Cambiaghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475256055,205,5,1,29,5,bcuj94typp0ykv77ijp9wpsve,1,-1.2,73.8,2022-10-22T11:02:03.371Z,2022-10-22T11:36:36Z,3861315877,233,281,3861315857,56,Back,3861315859,346,,,,,,,,,,,,,,,,,a5unceohcp7m8mrrso11uipqt,K. Konat,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475256037,281,5,1,29,5,7pm0maqtof5rdc3ksumasw55g,0,101.2,26.2,2022-10-22T11:02:03.371Z,2022-10-22T11:02:04Z,3861315899,233,205,3861315771,346,,3861315769,56,Center,,,,,,,,,,,,,,,,cfntkj03dvexguaq8sp37fglx,M. Cambiaghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475256463,206,1,1,29,29,bcuj94typp0ykv77ijp9wpsve,0,4.6,55.1,2022-10-22T11:02:27.805Z,2022-10-22T11:02:33Z,3861317765,124,,3861317777,213,6.3,3861317779,1,,3861317771,140,50.3,3861317781,74,,3861317775,212,48.0,3861317773,141,54.9,3861317767,155,,c6wbavw0v5bxajsd2xz7qg1d5,S. Cetinja,3861317769,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,
2475256477,283,1,1,29,35,7pm0maqtof5rdc3ksumasw55g,1,49.8,46.7,2022-10-22T11:02:33.626Z,2022-10-22T11:02:35Z,3861317847,141,46.6,3861317849,212,2.3,3861317845,140,52.0,3861317851,213,6.3,3861317843,56,Center,,,,,,,,,,8gef0np3atw3ihedrd6b16g9h,D. Cox,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475256481,284,49,1,29,36,7pm0maqtof5rdc3ksumasw55g,1,52,46.6,2022-10-22T11:02:35.082Z,2022-10-22T11:02:35Z,,,,,,,,,,,,,,,,,,,,,,,,,7fu77l8o1mi2fq8iqqirsu09h,A. Benoît,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475256525,285,1,1,29,37,7pm0maqtof5rdc3ksumasw55g,1,52,46.6,2022-10-22T11:02:35.402Z,2022-10-22T11:02:38Z,3861318061,212,20.1,3861318063,213,1.6,3861318055,56,Center,3861318057,140,52.2,3861318059,141,76.1,,,,,,,,,,7fu77l8o1mi2fq8iqqirsu09h,A. Benoît,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475256577,286,1,1,29,40,7pm0maqtof5rdc3ksumasw55g,1,52.2,76.1,2022-10-22T11:02:38.410Z,2022-10-22T11:02:44Z,3861318283,141,55.7,3861318285,212,19.2,3861318279,56,Back,3861318281,140,39.6,3861318287,213,4.0,,,,,,,,,,7lx9lvt04ne2umnr922nbx68l,Joana Marchão,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475256599,287,1,1,29,46,7pm0maqtof5rdc3ksumasw55g,0,46.3,50.3,2022-10-22T11:02:44.379Z,2022-10-22T11:02:45Z,3861318361,140,79.7,3861318369,1,,3861318367,213,5.8,3861318359,56,Center,3861318357,155,,3861318363,141,24.0,3861318365,212,39.4,,,,8gef0np3atw3ihedrd6b16g9h,D. Cox,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475256597,207,49,1,29,47,bcuj94typp0ykv77ijp9wpsve,1,26.7,78.7,2022-10-22T11:02:45.453Z,2022-10-22T11:02:45Z,,,,,,,,,,,,,,,,,,,,,,,,,ifp26xl8pzgarz05vnfjv3yt,F. Rizza,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475256623,208,1,1,29,47,bcuj94typp0ykv77ijp9wpsve,1,24.6,76.4,2022-10-22T11:02:45.725Z,2022-10-22T11:02:47Z,3861318459,56,Back,3861318465,141,68.8,3861318471,213,5.9,3861318461,140,37.0,3861318469,212,14.0,,,,,,,,,,ifp26xl8pzgarz05vnfjv3yt,F. Rizza,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475256625,209,61,1,29,49,bcuj94typp0ykv77ijp9wpsve,0,37.3,71.4,2022-10-22T11:02:47.292Z,2022-10-22T11:02:47Z,3861318475,56,Back,,,,,,,,,,,,,,,,,,,,,,bkyl1g1z7xenlu0augv7717u1,V. Di Giammarino,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475256651,288,49,1,29,52,7pm0maqtof5rdc3ksumasw55g,1,67.2,18,2022-10-22T11:02:50.715Z,2022-10-22T11:02:50Z,,,,,,,,,,,,,,,,,,,,,,,,,z76gqv9thd1553u6bf6akpyi,L. Silvioni,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475256685,289,1,1,29,53,7pm0maqtof5rdc3ksumasw55g,1,67.4,16.8,2022-10-22T11:02:51.465Z,2022-10-22T11:02:54Z,3861318731,212,18.8,3861318727,141,14.0,3861318723,140,49.6,3861318735,213,3.2,3861318719,56,Back,,,,,,,,,,z76gqv9thd1553u6bf6akpyi,L. Silvioni,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475256733,290,1,1,29,55,7pm0maqtof5rdc3ksumasw55g,1,49.5,14.1,2022-10-22T11:02:54.153Z,2022-10-22T11:02:57Z,3861318953,56,Right,3861318955,140,68.0,3861318959,212,20.7,3861318957,141,3.5,3861318961,213,5.9,,,,,,,,,,51kuc7ba0zrbs82iok6sia76d,N. Heroum,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475256771,291,1,1,29,59,7pm0maqtof5rdc3ksumasw55g,0,71.7,4,2022-10-22T11:02:57.834Z,2022-10-22T11:03:00Z,3861319105,141,41.3,3861319103,140,84.5,3861319107,212,28.7,3861319109,213,1.1,3861319101,56,Center,3861319099,155,,3861319097,2,,,,,z76gqv9thd1553u6bf6akpyi,L. Silvioni,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475256781,210,49,1,30,2,bcuj94typp0ykv77ijp9wpsve,1,11.5,58.7,2022-10-22T11:03:00.605Z,2022-10-22T11:03:00Z,,,,,,,,,,,,,,,,,,,,,,,,,4xlf56csffamnnw04mba3wpw4,A. Passeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475256797,211,1,1,30,2,bcuj94typp0ykv77ijp9wpsve,1,11.5,60.9,2022-10-22T11:03:00.973Z,2022-10-22T11:03:02Z,3861319221,56,Back,3861319229,213,1.4,3861319227,212,8.9,3861319223,140,12.8,3861319225,141,73.9,,,,,,,,,,4xlf56csffamnnw04mba3wpw4,A. Passeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475256805,212,1,1,30,4,bcuj94typp0ykv77ijp9wpsve,0,11.5,76,2022-10-22T11:03:02.638Z,2022-10-22T11:03:03Z,3861319255,213,1.3,3861319247,56,Back,3861319253,212,18.3,3861319249,140,16.0,3861319245,157,,3861319257,1,,3861319251,141,100.0,,,,a5unceohcp7m8mrrso11uipqt,K. Konat,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475256815,213,5,1,30,4,bcuj94typp0ykv77ijp9wpsve,0,16.8,102,2022-10-22T11:03:03.088Z,2022-10-22T11:03:15Z,3861319895,233,292,3861319305,56,Back,3861319307,347,,,,,,,,,,,,,,,,,a5unceohcp7m8mrrso11uipqt,K. Konat,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475256963,292,5,1,30,4,7pm0maqtof5rdc3ksumasw55g,1,83.2,-2,2022-10-22T11:03:03.088Z,2022-10-22T11:36:36Z,3861319879,233,213,3861319849,347,,3861319847,56,Right,,,,,,,,,,,,,,,,z76gqv9thd1553u6bf6akpyi,L. Silvioni,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475257041,293,1,1,30,22,7pm0maqtof5rdc3ksumasw55g,1,78.2,0,2022-10-22T11:03:20.762Z,2022-10-22T11:03:24Z,3861320221,140,52.8,3861320229,1,,3861320227,213,3.0,3861320219,56,Right,3861320217,107,,3861320223,141,4.6,3861320225,212,27.0,,,,7hjudlzsedzdtoh1mujgqj3yt,E. Santoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475257089,294,1,1,30,26,7pm0maqtof5rdc3ksumasw55g,1,52.7,4.4,2022-10-22T11:03:24.457Z,2022-10-22T11:03:28Z,3861320491,212,40.5,3861320485,56,Center,3861320489,141,63.7,3861320493,213,1.5,3861320495,1,,3861320487,140,56.2,,,,,,,51kuc7ba0zrbs82iok6sia76d,N. Heroum,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475257115,295,1,1,30,30,7pm0maqtof5rdc3ksumasw55g,1,56.2,63.7,2022-10-22T11:03:28.489Z,2022-10-22T11:03:30Z,3861320643,213,4.8,3861320641,212,12.3,3861320637,140,57.1,3861320639,141,45.7,3861320635,56,Center,,,,,,,,,,7lx9lvt04ne2umnr922nbx68l,Joana Marchão,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475257157,296,1,1,30,32,7pm0maqtof5rdc3ksumasw55g,1,57.1,45.7,2022-10-22T11:03:30.746Z,2022-10-22T11:03:35Z,3861320773,141,27.6,3861320775,212,16.3,3861320769,56,Back,3861320771,140,46.9,3861320777,213,4.0,,,,,,,,,,7fu77l8o1mi2fq8iqqirsu09h,A. Benoît,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475257181,297,1,1,30,37,7pm0maqtof5rdc3ksumasw55g,1,57,27.3,2022-10-22T11:03:35.689Z,2022-10-22T11:03:38Z,3861320901,212,5.4,3861320903,213,1.6,3861320897,140,56.7,3861320899,141,35.2,3861320895,56,Center,,,,,,,,,,51kuc7ba0zrbs82iok6sia76d,N. Heroum,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475257229,298,1,1,30,39,7pm0maqtof5rdc3ksumasw55g,1,56.7,35.2,2022-10-22T11:03:37.977Z,2022-10-22T11:03:42Z,3861321105,213,3.6,3861321103,212,17.2,3861321101,141,25.0,3861321097,140,41.7,3861321095,56,Back,,,,,,,,,,7fu77l8o1mi2fq8iqqirsu09h,A. Benoît,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475257279,299,1,1,30,43,7pm0maqtof5rdc3ksumasw55g,1,48,33.6,2022-10-22T11:03:42.122Z,2022-10-22T11:03:45Z,3861321321,213,5.4,3861321315,140,56.5,3861321313,56,Right,3861321317,141,18.5,3861321319,212,13.6,,,,,,,,,,51kuc7ba0zrbs82iok6sia76d,N. Heroum,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475257315,300,1,1,30,47,7pm0maqtof5rdc3ksumasw55g,0,59,16.8,2022-10-22T11:03:45.818Z,2022-10-22T11:03:49Z,3861321485,155,,3861321497,1,,3861321491,141,53.7,3861321495,213,0.6,3861321487,56,Center,3861321489,140,92.4,3861321493,212,43.1,,,,7fu77l8o1mi2fq8iqqirsu09h,A. Benoît,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475257327,214,52,1,30,52,bcuj94typp0ykv77ijp9wpsve,1,7.2,44.5,2022-10-22T11:03:50.189Z,2022-10-22T11:03:50Z,,,,,,,,,,,,,,,,,,,,,,,,,c6wbavw0v5bxajsd2xz7qg1d5,S. Cetinja,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475257495,215,1,1,31,2,bcuj94typp0ykv77ijp9wpsve,1,10.4,46.1,2022-10-22T11:04:00.844Z,2022-10-22T11:04:04Z,3861322263,123,,3861322273,140,10.5,3861322275,141,68.4,3861322279,213,1.6,3861322267,56,Back,3861322277,212,15.2,,,,,,,c6wbavw0v5bxajsd2xz7qg1d5,S. Cetinja,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475257547,216,1,1,31,6,bcuj94typp0ykv77ijp9wpsve,1,7.4,72.4,2022-10-22T11:04:04.252Z,2022-10-22T11:04:07Z,3861322541,1,,3861322531,56,Back,3861322539,213,0.2,3861322537,212,34.5,3861322533,140,39.8,3861322535,141,81.2,,,,,,,a5unceohcp7m8mrrso11uipqt,K. Konat,,,,,,,,,,,,,,,,,,,,,,,,,,,,
