id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/14/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist
2466421769,81,1,1,9,36,5snsl2d1lu2oclbriztdy61d6,0,81.9,0,2022-10-02T12:41:05.935Z,2022-10-02T12:41:08Z,3814302979,107,,3814302987,141,26.5,3814302991,213,1.2,3814302983,56,Center,3814302989,212,20.6,3814302985,140,89.5,,,,,,,72mtf2acxf523gwm13zq5jvth,E. Bartoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466421785,75,12,1,9,40,7pm0maqtof5rdc3ksumasw55g,1,11.1,76.1,2022-10-02T12:41:09.641Z,2022-10-02T12:41:12Z,3814303297,167,,3814303083,140,27.4,3814303087,212,24.3,3814303113,15,,3814303089,213,0.8,3814303081,56,Back,3814303085,141,100.0,,,,8gef0np3atw3ihedrd6b16g9h,D. Cox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466421811,76,5,1,9,42,7pm0maqtof5rdc3ksumasw55g,0,26.4,101.3,2022-10-02T12:41:12.191Z,2022-10-02T12:43:00Z,3814303735,233,82,3814303223,56,Back,3814303225,347,,,,,,,,,,,,,,,,,8gef0np3atw3ihedrd6b16g9h,D. Cox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466421891,82,5,1,9,42,5snsl2d1lu2oclbriztdy61d6,1,73.6,-1.3,2022-10-02T12:41:12.191Z,2022-10-02T12:41:18Z,3814303707,233,76,3814303669,56,Right,3814303671,347,,,,,,,,,,,,,,,,,72mtf2acxf523gwm13zq5jvth,E. Bartoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466421933,83,1,1,9,48,5snsl2d1lu2oclbriztdy61d6,1,74.7,0,2022-10-02T12:41:17.375Z,2022-10-02T12:41:20Z,3814303951,213,1.0,3814303941,107,,3814303945,140,83.9,3814303949,212,18.8,3814303943,56,Center,3814303947,141,22.5,,,,,,,72mtf2acxf523gwm13zq5jvth,E. Bartoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466421939,84,44,1,9,51,5snsl2d1lu2oclbriztdy61d6,1,87.6,21.4,2022-10-02T12:41:20.591Z,2022-10-02T12:41:22Z,3814304073,233,77,3814303979,286,,3814303975,56,Center,,,,,,,,,,,,,,,,2nqlq23w7g732ttrbnt2u2s4p,S. Haug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466421951,77,44,1,9,51,7pm0maqtof5rdc3ksumasw55g,0,12.4,78.6,2022-10-02T12:41:20.592Z,2022-10-02T13:34:12Z,3814304115,233,84,3814304035,56,Back,3814304037,285,,,,,,,,,,,,,,,,,97c2wpbq7cw51dh668feuju1h,A. Jelenčić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466421989,85,1,1,9,51,5snsl2d1lu2oclbriztdy61d6,0,83.9,22.5,2022-10-02T12:41:20.687Z,2022-10-02T12:41:24Z,3814304263,56,Center,3814304267,141,36.7,3814304259,3,,3814304265,140,98.3,3814304271,213,0.6,3814304261,168,,3814304269,212,17.9,,,,2nqlq23w7g732ttrbnt2u2s4p,S. Haug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466421993,78,52,1,9,55,7pm0maqtof5rdc3ksumasw55g,1,1.1,63.4,2022-10-02T12:41:24.297Z,2022-10-02T12:41:24Z,,,,,,,,,,,,,,,,,,,,,,,,,7o6r8tzrtw3820q5g8slo51w5,A. Capelletti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466422137,79,80,1,10,5,7pm0maqtof5rdc3ksumasw55g,0,7.2,50.3,2022-10-02T12:41:34.985Z,2022-10-02T12:41:35Z,,,,,,,,,,,,,,,,,,,,,,,,,7o6r8tzrtw3820q5g8slo51w5,A. Capelletti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466422209,80,1,1,10,6,7pm0maqtof5rdc3ksumasw55g,1,7.4,50.1,2022-10-02T12:41:35.817Z,2022-10-02T12:41:38Z,3814305517,141,66.1,3814305513,56,Back,3814305519,212,10.9,3814305515,140,6.9,3814305521,213,1.6,,,,,,,,,,7o6r8tzrtw3820q5g8slo51w5,A. Capelletti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466422235,81,1,1,10,9,7pm0maqtof5rdc3ksumasw55g,0,7.8,55.5,2022-10-02T12:41:38.521Z,2022-10-02T12:41:40Z,3814305633,56,Back,3814305637,141,36.1,3814305641,213,5.8,3814305635,140,30.1,3814305639,212,26.9,,,,,,,,,,8gef0np3atw3ihedrd6b16g9h,D. Cox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466422251,87,49,1,10,11,5snsl2d1lu2oclbriztdy61d6,1,71,61.2,2022-10-02T12:41:41.119Z,2022-10-02T12:41:41Z,,,,,,,,,,,,,,,,,,,,,,,,,47n7enqd3bfy0gawlth0a4mhh,E. Haavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466422265,88,1,1,10,12,5snsl2d1lu2oclbriztdy61d6,1,71.4,56.4,2022-10-02T12:41:42.016Z,2022-10-02T12:41:43Z,3814305829,140,71.1,3814305833,212,2.5,3814305827,56,Center,3814305831,141,52.8,3814305835,213,4.6,,,,,,,,,,47n7enqd3bfy0gawlth0a4mhh,E. Haavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466422311,89,1,1,10,13,5snsl2d1lu2oclbriztdy61d6,1,71.1,52.8,2022-10-02T12:41:43.072Z,2022-10-02T12:41:51Z,3814306089,141,55.2,3814306085,56,Center,3814306093,213,0.2,3814306087,140,78.2,3814306091,212,7.6,3814306675,210,13,,,,,,,978grivb05fx65k9zg3g0czxl,G. Greggi,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466422315,90,13,1,10,14,5snsl2d1lu2oclbriztdy61d6,1,78.2,55.2,2022-10-02T12:41:44.209Z,2022-10-02T12:41:51Z,3814306117,22,,3814306677,74,,3814306681,55,89,3814306689,215,,3814306121,56,Center,3814306687,103,65.3,3814306679,29,,3814306119,18,,e0254ysu7nwqiuku9szuf9wph,V. Giacinti,3814306693,231,3814306685,102,50.3,50,,3814306361,20,3814306691,230,100,,,,,,,,,,,,,,,,,,,,,,,
2466422299,82,5,1,10,15,7pm0maqtof5rdc3ksumasw55g,1,-1.6,48.7,2022-10-02T12:41:44.793Z,2022-10-02T12:41:46Z,3814306019,346,,3814306017,56,Back,3814306241,233,91,,,,,,,,,,,,,,,,8gef0np3atw3ihedrd6b16g9h,D. Cox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466422319,91,5,1,10,15,5snsl2d1lu2oclbriztdy61d6,0,101.6,51.3,2022-10-02T12:41:44.793Z,2022-10-02T12:43:01Z,3814306177,346,,3814306265,233,82,3814306175,56,Center,,,,,,,,,,,,,,,,e0254ysu7nwqiuku9szuf9wph,V. Giacinti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466422607,83,1,1,10,34,7pm0maqtof5rdc3ksumasw55g,1,5.4,44.5,2022-10-02T12:42:03.914Z,2022-10-02T12:42:06Z,3814307957,141,65.2,3814307947,124,,3814307953,140,12.8,3814307959,212,16.1,3814308009,189,,3814307965,237,,3814307961,213,1.1,3814307949,56,Back,7o6r8tzrtw3820q5g8slo51w5,A. Capelletti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466422697,84,1,1,10,39,7pm0maqtof5rdc3ksumasw55g,1,35.6,70.6,2022-10-02T12:42:08.250Z,2022-10-02T12:42:12Z,3814308475,56,Left,3814308479,141,93.2,3814308483,213,0.7,3814308477,140,52.0,3814308481,212,23.1,,,,,,,,,,8gef0np3atw3ihedrd6b16g9h,D. Cox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466422707,85,61,1,10,41,7pm0maqtof5rdc3ksumasw55g,0,52,93.2,2022-10-02T12:42:10.393Z,2022-10-02T13:34:30Z,3814308557,56,Left,,,,,,,,,,,,,,,,,,,,,,4qzbgxsev4wibbvo4osmwb4r9,N. Farrelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466422673,92,49,1,10,41,5snsl2d1lu2oclbriztdy61d6,1,40.4,3.9,2022-10-02T12:42:10.977Z,2022-10-02T12:42:11Z,,,,,,,,,,,,,,,,,,,,,,,,,72mtf2acxf523gwm13zq5jvth,E. Bartoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466422723,93,1,1,10,42,5snsl2d1lu2oclbriztdy61d6,1,40.4,3.9,2022-10-02T12:42:11.506Z,2022-10-02T12:42:13Z,3814308623,56,Right,3814308627,140,54.0,3814308619,155,,3814308635,212,14.3,3814308631,141,2.8,3814308639,213,6.2,,,,,,,72mtf2acxf523gwm13zq5jvth,E. Bartoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466422747,94,1,1,10,44,5snsl2d1lu2oclbriztdy61d6,1,53.5,2.5,2022-10-02T12:42:13.696Z,2022-10-02T12:42:14Z,3814308751,212,2.9,3814308749,141,6.6,3814308745,56,Right,3814308747,140,52.9,3814308753,213,1.8,,,,,,,,,,2nqlq23w7g732ttrbnt2u2s4p,S. Haug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466422753,95,1,1,10,45,5snsl2d1lu2oclbriztdy61d6,0,52.9,6.7,2022-10-02T12:42:14.513Z,2022-10-02T12:42:15Z,3814308787,212,8.4,3814308785,141,2.2,3814308781,56,Back,3814308779,3,,3814308789,213,3.5,3814308783,140,45.5,,,,,,,31myx78t8pvy886l3g8tsmrit,M. Giugliano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466422869,87,49,1,10,50,7pm0maqtof5rdc3ksumasw55g,1,60.8,79.6,2022-10-02T12:42:19.994Z,2022-10-02T13:34:51Z,,,,,,,,,,,,,,,,,,,,,,,,,7lx9lvt04ne2umnr922nbx68l,Joana Marchão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466422859,86,50,1,10,51,7pm0maqtof5rdc3ksumasw55g,1,60.8,88.6,2022-10-02T12:42:20.816Z,2022-10-02T12:42:23Z,3814309549,233,96,3814309339,286,,3814309337,56,Left,,,,,,,,,,,,,,,,7lx9lvt04ne2umnr922nbx68l,Joana Marchão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466422883,96,7,1,10,51,5snsl2d1lu2oclbriztdy61d6,1,39.2,11.4,2022-10-02T12:42:20.817Z,2022-10-02T12:42:23Z,3814309459,285,,3814309457,56,Back,3814309517,233,86,,,,,,,,,,,,,,,,31myx78t8pvy886l3g8tsmrit,M. Giugliano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466422889,97,49,1,10,53,5snsl2d1lu2oclbriztdy61d6,1,40.7,2.4,2022-10-02T12:42:22.402Z,2022-10-02T12:42:22Z,,,,,,,,,,,,,,,,,,,,,,,,,31myx78t8pvy886l3g8tsmrit,M. Giugliano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466422945,98,4,1,10,56,5snsl2d1lu2oclbriztdy61d6,1,46.2,13.2,2022-10-02T12:42:25.266Z,2022-10-02T12:42:32Z,3814309803,265,,3814310231,233,88,3814309797,13,,3814309799,56,Back,3814309805,286,,3814309801,152,,,,,,,,31myx78t8pvy886l3g8tsmrit,M. Giugliano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466423015,88,4,1,10,56,7pm0maqtof5rdc3ksumasw55g,0,53.8,86.8,2022-10-02T12:42:25.267Z,2022-10-02T13:35:13Z,3814310189,13,,3814310197,285,,3814310193,152,,3814310195,265,,3814310191,56,Left,3814310415,233,98,,,,,,,4qzbgxsev4wibbvo4osmwb4r9,N. Farrelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466423193,99,1,1,11,9,5snsl2d1lu2oclbriztdy61d6,1,40.7,2.5,2022-10-02T12:42:38.578Z,2022-10-02T12:42:41Z,3814311229,212,17.7,3814311221,152,,3814311225,140,37.1,3814311219,5,,3814311231,213,1.8,3814311227,141,27.9,3814311223,56,Back,,,,72mtf2acxf523gwm13zq5jvth,E. Bartoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466423323,100,1,1,11,12,5snsl2d1lu2oclbriztdy61d6,1,37,28,2022-10-02T12:42:41.313Z,2022-10-02T12:42:50Z,3814311973,141,66.4,3814311977,212,26.6,3814311981,213,1.4,3814311969,140,41.6,3814311965,56,Back,,,,,,,,,,8z970w0wmh524aliuxnze5l91,C. Wenninger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466423333,101,4,1,11,20,5snsl2d1lu2oclbriztdy61d6,1,64.8,82.4,2022-10-02T12:42:49.826Z,2022-10-02T12:42:52Z,3814312033,286,,3814312027,56,Left,3814312025,13,,3814312029,152,,3814312199,233,89,3814312031,265,,,,,,,,f98n454u9g97ngyluh0rd4ut,M. Minami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466423355,89,4,1,11,20,7pm0maqtof5rdc3ksumasw55g,0,35.2,17.6,2022-10-02T12:42:49.827Z,2022-10-02T12:42:52Z,3814312145,152,,3814312141,13,,3814312149,285,,3814312147,265,,3814312143,56,Back,3814312221,233,101,,,,,,,9bxqgoylhs3u0061ht1dr8t79,V. Pirone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466423663,102,1,1,11,36,5snsl2d1lu2oclbriztdy61d6,1,72.5,75.2,2022-10-02T12:43:06.130Z,2022-10-02T12:46:21Z,3814313713,152,,3814313709,5,,3814328977,210,15,3814313723,212,40.5,3814313717,140,65.2,3814313729,1,,3814326805,189,,3814313711,155,,978grivb05fx65k9zg3g0czxl,G. Greggi,3814313719,141,3814313725,213,4.5,16.7,1,3814313715,56,,,,Right,,,,,,,,,,,,,,,,,,,,,,
2466423669,103,15,1,11,38,5snsl2d1lu2oclbriztdy61d6,1,96.1,31.2,2022-10-02T12:43:07.747Z,2022-10-02T12:46:16Z,3814329001,103,1.9,3814313765,56,Center,3814328991,80,,3814328999,102,45.7,3814314969,20,,3814328993,29,,3814329003,146,100,3814329005,147,47.8,e0254ysu7nwqiuku9szuf9wph,V. Giacinti,3814313761,22,3814328995,55,102,,,3814315267,233,3814313763,62,,90,,,,,,,,,,,,,,,,,,,,,,
2466423649,90,10,1,11,38,7pm0maqtof5rdc3ksumasw55g,1,1.1,56,2022-10-02T12:43:07.847Z,2022-10-02T12:43:26Z,3814313655,182,,3814313651,173,,3814315363,233,103,3814313657,56,Back,3814315185,179,,,,,,,,,,,7o6r8tzrtw3820q5g8slo51w5,A. Capelletti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466423683,91,6,1,11,39,7pm0maqtof5rdc3ksumasw55g,0,0,61.4,2022-10-02T12:43:09.036Z,2022-10-02T12:43:29Z,3814313835,56,Back,3814313837,73,,3814315635,233,104,,,,,,,,,,,,,,,,7o6r8tzrtw3820q5g8slo51w5,A. Capelletti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466423691,104,6,1,11,39,5snsl2d1lu2oclbriztdy61d6,1,100,38.6,2022-10-02T12:43:09.036Z,2022-10-02T12:57:50Z,3814315563,75,,3814313863,56,Center,3814315607,233,91,,,,,,,,,,,,,,,,e0254ysu7nwqiuku9szuf9wph,V. Giacinti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466424277,105,1,1,12,10,5snsl2d1lu2oclbriztdy61d6,1,99.6,0.1,2022-10-02T12:43:39.826Z,2022-10-02T13:31:19Z,3814316947,213,1.7,3814316943,212,33.6,3814316935,224,,3814316941,141,48.7,3814316951,1,,3814316929,2,,3814316937,56,Center,3814317709,210,13,31myx78t8pvy886l3g8tsmrit,M. Giugliano,3814316933,155,3814316939,140,93.9,,1,3814316931,6,3814317711,154,,,,,,,,,,,,,,,,,,,,,,,,
2466424303,106,44,1,12,13,5snsl2d1lu2oclbriztdy61d6,1,93.2,46.4,2022-10-02T12:43:43.195Z,2022-10-02T12:43:48Z,3814317069,286,,3814317105,233,92,3814317065,56,Center,,,,,,,,,,,,,,,,2nqlq23w7g732ttrbnt2u2s4p,S. Haug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466424271,92,44,1,12,13,7pm0maqtof5rdc3ksumasw55g,0,6.8,53.6,2022-10-02T12:43:43.196Z,2022-10-02T12:43:48Z,3814317333,233,106,3814316909,285,,3814316907,56,Back,,,,,,,,,,,,,,,,6aybaux5k8c5xtzswmbljv1m1,M. Martinovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466424307,107,13,1,12,15,5snsl2d1lu2oclbriztdy61d6,1,93.7,48.7,2022-10-02T12:43:44.564Z,2022-10-02T12:43:53Z,3814317085,56,Center,3814317725,103,77.8,3814317715,29,,3814317423,15,,3814317729,231,48.7,3814317719,55,105,3814317427,328,,3814317419,25,,2nqlq23w7g732ttrbnt2u2s4p,S. Haug,3814317727,230,3814317713,74,,99.9,,3814317083,17,3814317717,154,,,3814317723,102,49.6,,,,,,,,,,,,,,,,,,,
2466424291,93,5,1,12,15,7pm0maqtof5rdc3ksumasw55g,1,-1.4,50.1,2022-10-02T12:43:44.764Z,2022-10-02T12:43:47Z,3814317235,233,108,3814317017,56,Back,3814317019,346,,,,,,,,,,,,,,,,,6aybaux5k8c5xtzswmbljv1m1,M. Martinovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466424319,108,5,1,12,15,5snsl2d1lu2oclbriztdy61d6,0,101.4,49.9,2022-10-02T12:43:44.764Z,2022-10-02T12:57:54Z,3814317247,233,93,3814317161,56,Center,3814317163,346,,,,,,,,,,,,,,,,,2nqlq23w7g732ttrbnt2u2s4p,S. Haug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466424551,94,1,1,12,30,7pm0maqtof5rdc3ksumasw55g,1,5.4,61.5,2022-10-02T12:44:00.045Z,2022-10-02T12:46:36Z,3814318403,140,4.4,3814318407,212,8.1,3814318399,124,,3814318413,237,,3814318405,141,49.7,3814318401,56,Back,3814318409,213,4.6,,,,8gef0np3atw3ihedrd6b16g9h,D. Cox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466424607,95,1,1,12,33,7pm0maqtof5rdc3ksumasw55g,0,7.3,48.7,2022-10-02T12:44:02.814Z,2022-10-02T12:44:05Z,3814318707,141,77.9,3814318711,213,0.5,3814318703,56,Back,3814318713,1,,3814318701,155,,3814318705,140,41.1,3814318709,212,40.7,,,,7o6r8tzrtw3820q5g8slo51w5,A. Capelletti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466424633,109,61,1,12,37,5snsl2d1lu2oclbriztdy61d6,0,58.3,22,2022-10-02T12:44:07.107Z,2022-10-02T12:44:07Z,3814318831,56,Center,,,,,,,,,,,,,,,,,,,,,,28y2auuxfuxvvbbds3bwtlskp,B. Glionna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466424667,96,1,1,12,38,7pm0maqtof5rdc3ksumasw55g,0,39.5,75.4,2022-10-02T12:44:07.884Z,2022-10-02T14:32:50Z,3814318993,213,5.5,3814318989,141,63.9,3814318985,56,Back,3814318991,212,10.8,3814318987,140,46.6,,,,,,,,,,7fu77l8o1mi2fq8iqqirsu09h,A. Benoît,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466424675,110,49,1,12,39,5snsl2d1lu2oclbriztdy61d6,1,56.9,39,2022-10-02T12:44:08.852Z,2022-10-02T12:44:09Z,,,,,,,,,,,,,,,,,,,,,,,,,du2oxcctxwk3tpg0imbctjcut,N. Cinotti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466424745,111,1,1,12,40,5snsl2d1lu2oclbriztdy61d6,1,57.5,39.3,2022-10-02T12:44:09.972Z,2022-10-02T12:44:13Z,3814319389,155,,3814319405,213,0.9,3814319401,141,72.3,3814319393,56,Center,3814319399,140,75.1,3814319403,212,29.1,,,,,,,du2oxcctxwk3tpg0imbctjcut,N. Cinotti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466424749,112,3,1,12,43,5snsl2d1lu2oclbriztdy61d6,0,80,75.4,2022-10-02T12:44:13.188Z,2022-10-02T12:44:17Z,3814319421,286,,3814319703,233,97,3814319419,56,Center,,,,,,,,,,,,,,,,47n7enqd3bfy0gawlth0a4mhh,E. Haavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466424795,97,7,1,12,43,7pm0maqtof5rdc3ksumasw55g,1,20,24.6,2022-10-02T12:44:13.189Z,2022-10-02T12:44:19Z,3814319683,167,,3814319685,56,Back,3814319699,233,112,3814319687,285,,,,,,,,,,,,,,bbryvdwzavouhzf5d31kysvvu,Giovana Maia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466424797,98,5,1,12,47,7pm0maqtof5rdc3ksumasw55g,0,16.2,-0.8,2022-10-02T12:44:16.404Z,2022-10-02T12:57:54Z,3814319689,56,Back,3814320191,233,113,3814319691,347,,,,,,,,,,,,,,,,,51kuc7ba0zrbs82iok6sia76d,N. Heroum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466424879,113,5,1,12,47,5snsl2d1lu2oclbriztdy61d6,1,83.8,100.8,2022-10-02T12:44:16.404Z,2022-10-02T12:44:24Z,3814320121,347,,3814320141,233,98,3814320119,56,Left,,,,,,,,,,,,,,,,47n7enqd3bfy0gawlth0a4mhh,E. Haavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466424945,114,1,1,12,54,5snsl2d1lu2oclbriztdy61d6,1,85.9,100,2022-10-02T12:44:23.876Z,2022-10-02T12:44:27Z,3814320437,56,Center,3814320443,212,20.0,3814320445,213,5.1,3814320441,141,73.3,3814320435,107,,3814320439,140,92.5,,,,,,,f98n454u9g97ngyluh0rd4ut,M. Minami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466424983,115,1,1,12,58,5snsl2d1lu2oclbriztdy61d6,1,92.3,74.1,2022-10-02T12:44:27.556Z,2022-10-02T12:44:30Z,3814320673,141,66.6,3814320677,213,3.6,3814320675,212,11.9,3814320671,140,82.1,3814320669,56,Center,,,,,,,,,,e0254ysu7nwqiuku9szuf9wph,V. Giacinti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466424993,116,61,1,13,0,5snsl2d1lu2oclbriztdy61d6,0,82.1,66.6,2022-10-02T12:44:29.925Z,2022-10-02T12:44:30Z,3814320713,56,Center,,,,,,,,,,,,,,,,,,,,,,du2oxcctxwk3tpg0imbctjcut,N. Cinotti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466425019,99,49,1,13,2,7pm0maqtof5rdc3ksumasw55g,1,26,42.5,2022-10-02T12:44:31.933Z,2022-10-02T12:44:32Z,,,,,,,,,,,,,,,,,,,,,,,,,4qzbgxsev4wibbvo4osmwb4r9,N. Farrelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466425035,100,1,1,13,2,7pm0maqtof5rdc3ksumasw55g,0,26,42.5,2022-10-02T12:44:32.125Z,2022-10-02T12:44:33Z,3814320907,212,4.8,3814320941,286,,3814320935,236,,3814320903,140,29.0,3814320909,213,0.9,3814320901,56,Back,3814320905,141,47.8,3814320937,233,117,4qzbgxsev4wibbvo4osmwb4r9,N. Farrelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466425027,117,74,1,13,2,5snsl2d1lu2oclbriztdy61d6,1,76.8,63.7,2022-10-02T12:44:32.126Z,2022-10-02T12:57:58Z,3814320855,285,,3814320979,233,100,3814320853,56,Center,,,,,,,,,,,,,,,,31myx78t8pvy886l3g8tsmrit,M. Giugliano,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466425061,118,15,1,13,4,5snsl2d1lu2oclbriztdy61d6,1,76.9,56.5,2022-10-02T12:44:33.460Z,2022-10-02T12:44:41Z,3814321733,146,99.4,3814321061,22,,3814321705,78,,3814321063,18,,3814321253,20,,3814321723,103,7.0,3814321713,55,117,3814321727,215,,du2oxcctxwk3tpg0imbctjcut,N. Cinotti,3814321065,56,3814321709,29,,Center,,3814321735,147,3814321721,102,49.5,50.2,3814321759,233,102,,,,,,,,,,,,,,,,,,,
2466425129,102,10,1,13,4,7pm0maqtof5rdc3ksumasw55g,1,0.9,50.3,2022-10-02T12:44:33.560Z,2022-10-02T12:44:38Z,3814321327,182,,3814321325,180,,3814321321,177,,3814321435,233,118,3814321331,56,Back,,,,,,,,,,7o6r8tzrtw3820q5g8slo51w5,A. Capelletti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466425117,101,52,1,13,5,7pm0maqtof5rdc3ksumasw55g,1,0.9,50.3,2022-10-02T12:44:34.504Z,2022-10-02T12:44:36Z,,,,,,,,,,,,,,,,,,,,,,,,,7o6r8tzrtw3820q5g8slo51w5,A. Capelletti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466425211,103,1,1,13,13,7pm0maqtof5rdc3ksumasw55g,1,6.2,55.7,2022-10-02T12:44:42.765Z,2022-10-02T12:45:07Z,3814321895,212,25.3,3814321887,123,,3814321891,140,16.0,3814321929,287,,3814321893,141,89.7,3814321889,56,Back,3814321897,213,1.2,,,,7o6r8tzrtw3820q5g8slo51w5,A. Capelletti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466425297,104,1,1,13,17,7pm0maqtof5rdc3ksumasw55g,0,26.1,88.1,2022-10-02T12:44:46.494Z,2022-10-02T12:44:47Z,3814322337,56,Back,3814322339,140,35.2,3814322341,141,72.9,3814322345,213,5.5,3814322343,212,14.1,,,,,,,,,,97c2wpbq7cw51dh668feuju1h,A. Jelenčić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466425329,119,61,1,13,18,5snsl2d1lu2oclbriztdy61d6,0,79.4,21,2022-10-02T12:44:48.044Z,2022-10-02T14:33:20Z,3814322549,56,Right,,,,,,,,,,,,,,,,,,,,,,31myx78t8pvy886l3g8tsmrit,M. Giugliano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
