id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/14/value,qualifier/15/value,assist,qualifier/17/id,qualifier/17/qualifierId
2472930291,507,61,2,49,6,7w2y7s7q5r1h1flz9y4sj6xka,0,87.6,88.6,2022-10-16T13:34:19.650Z,2022-10-16T13:34:20Z,3849041133,56,Left,,,,,,,,,,,,,,,,,,,,,,8f64tianoo4mc7t1lyz6acqtx,C. Girelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472930509,399,5,2,49,7,agjf3593kdfob1fl43rlt2b6c,1,7,-1,2022-10-16T13:34:20.339Z,2022-10-16T14:00:37Z,3849042337,56,Back,3849042361,233,508,3849042339,347,,,,,,,,,,,,,,,,,6e1lpunbwloydldryrn6q3iz9,E. Pisani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472930303,508,5,2,49,7,7w2y7s7q5r1h1flz9y4sj6xka,0,93,101,2022-10-16T13:34:20.339Z,2022-10-16T13:34:31Z,3849042393,233,399,3849041179,56,Left,3849041181,347,,,,,,,,,,,,,,,,,8f64tianoo4mc7t1lyz6acqtx,C. Girelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472930593,400,1,2,49,17,agjf3593kdfob1fl43rlt2b6c,1,8.7,0,2022-10-16T13:34:30.946Z,2022-10-16T13:34:34Z,3849042715,140,20.5,3849042721,212,18.0,3849042713,56,Back,3849042725,213,0.8,3849042717,141,17.9,3849042711,107,,,,,,,,c8v0somzpm3hv3vvg4t85hjl6,A. De Rita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472930615,401,1,2,49,19,agjf3593kdfob1fl43rlt2b6c,0,21.9,17,2022-10-16T13:34:32.410Z,2022-10-16T13:34:37Z,3849042823,212,13.7,3849042825,213,4.2,3849042821,141,0.0,3849042817,56,Back,3849042819,140,15.8,,,,,,,,,,cv7zl2omdyscmzg77ac8nic45,Y. Rincón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472930621,402,5,2,49,20,agjf3593kdfob1fl43rlt2b6c,0,15.2,-1.4,2022-10-16T13:34:33.876Z,2022-10-16T14:00:38Z,3849042861,347,,3849044295,233,509,3849042859,56,Back,,,,,,,,,,,,,,,,cv7zl2omdyscmzg77ac8nic45,Y. Rincón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472930853,509,5,2,49,20,7w2y7s7q5r1h1flz9y4sj6xka,1,84.8,101.4,2022-10-16T13:34:33.876Z,2022-10-16T13:34:49Z,3849044269,233,402,3849044245,56,Left,3849044247,347,,,,,,,,,,,,,,,,,8f64tianoo4mc7t1lyz6acqtx,C. Girelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472930879,510,1,2,49,35,7w2y7s7q5r1h1flz9y4sj6xka,1,82.8,100,2022-10-16T13:34:48.675Z,2022-10-16T13:34:50Z,3849044427,107,,3849044435,212,17.1,3849044429,56,Left,3849044433,141,82.4,3849044437,213,4.0,3849044431,140,72.4,,,,,,,aat1vixi4qu8bmxtw45maqytx,L. Boattin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472930935,511,1,2,49,37,7w2y7s7q5r1h1flz9y4sj6xka,1,72.4,82.4,2022-10-16T13:34:50.243Z,2022-10-16T13:34:53Z,3849044729,140,60.4,3849044733,212,14.2,3849044731,141,92.0,3849044735,213,2.7,3849044727,56,Left,,,,,,,,,,8aglulhb1aof871k1z7exuvo5,M. Rosucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472930983,512,1,2,49,39,7w2y7s7q5r1h1flz9y4sj6xka,1,60.3,89.1,2022-10-16T13:34:52.962Z,2022-10-16T13:34:55Z,3849044969,141,52.2,3849044973,213,4.2,3849044965,56,Back,3849044971,212,28.2,3849044967,140,48.0,,,,,,,,,,3ypl97rrz80zb454kq039yuol,C. Salvai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472931033,513,1,2,49,42,7w2y7s7q5r1h1flz9y4sj6xka,1,49.2,55.4,2022-10-16T13:34:55.587Z,2022-10-16T13:34:58Z,3849045163,56,Left,3849045165,140,53.6,3849045171,213,1.3,3849045167,141,83.9,3849045169,212,19.9,,,,,,,,,,45bi84zkhqhvgs9v3rtgj06ol,S. Gama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472931143,514,1,2,49,46,7w2y7s7q5r1h1flz9y4sj6xka,1,53.8,85.4,2022-10-16T13:34:59.635Z,2022-10-16T13:35:02Z,3849045681,140,80.8,3849045671,155,,3849045691,213,0.0,3849045689,212,28.4,3849045685,141,85.6,3849045675,56,Left,,,,,,,3ypl97rrz80zb454kq039yuol,C. Salvai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472931173,515,1,2,49,49,7w2y7s7q5r1h1flz9y4sj6xka,1,74.4,85,2022-10-16T13:35:02.562Z,2022-10-16T13:35:04Z,3849045893,56,Center,3849045897,141,72.3,3849045895,140,68.1,3849045899,212,10.9,3849045903,213,4.1,,,,,,,,,,6alny8atonddyhmltw3dgo1d5,J. Grosso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472931255,516,1,2,49,50,7w2y7s7q5r1h1flz9y4sj6xka,1,68.1,72.3,2022-10-16T13:35:03.939Z,2022-10-16T13:35:07Z,3849046331,141,83.0,3849046329,140,90.8,3849046333,212,24.9,3849046335,213,0.3,3849046327,56,Left,,,,,,,,,,17zgb1iogatltsw1spnvyuuol,B. Bonansea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472931339,517,1,2,49,54,7w2y7s7q5r1h1flz9y4sj6xka,1,93.1,74.7,2022-10-16T13:35:07.427Z,2022-10-16T13:35:25Z,3849046783,212,17.3,3849047833,210,13,3849046781,141,51.6,3849046779,140,86.2,3849046785,213,4.3,3849047835,154,,3849046777,56,Center,,,,aat1vixi4qu8bmxtw45maqytx,L. Boattin,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
2472931349,518,13,2,49,58,7w2y7s7q5r1h1flz9y4sj6xka,1,86.6,45.6,2022-10-16T13:35:11.155Z,2022-10-16T13:35:26Z,3849047883,55,517,3849047139,20,,3849046837,17,,3849046839,56,Center,3849046835,22,,3849047891,230,99.5,3849047887,102,57.8,3849047881,154,,89l4376fhyf32a6tdjou6zqw9,A. Caruso,3849047879,29,,3849047893,231,49.8,3849047877,83,,3849047889,103,,,,,11.1,,,,,,,,,,,,,,,
2472931361,403,5,2,49,59,agjf3593kdfob1fl43rlt2b6c,1,-0.9,41.4,2022-10-16T13:35:12.229Z,2022-10-16T13:35:13Z,3849046901,56,Back,3849047059,233,519,3849046903,346,,,,,,,,,,,,,,,,,c8v0somzpm3hv3vvg4t85hjl6,A. De Rita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472931381,519,5,2,49,59,7w2y7s7q5r1h1flz9y4sj6xka,0,100.9,58.6,2022-10-16T13:35:12.229Z,2022-10-16T14:00:38Z,3849047073,233,403,3849047007,56,Center,3849047009,346,,,,,,,,,,,,,,,,,89l4376fhyf32a6tdjou6zqw9,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472931869,404,1,2,50,25,agjf3593kdfob1fl43rlt2b6c,1,4.4,47.6,2022-10-16T13:35:38.380Z,2022-10-16T13:37:10Z,3849049523,124,,3849049527,140,5.1,3849049531,212,11.4,3849049537,237,,3849049525,56,Back,3849049533,213,1.5,3849049529,141,64.3,,,,1hvfc11oxddf7hxxks4skxw45,K. Odden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472933515,416,1,2,50,25,agjf3593kdfob1fl43rlt2b6c,1,4.6,61.5,2022-10-16T13:35:38.855Z,2022-10-16T13:37:13Z,3849058077,140,5.8,3849058075,56,Back,3849058081,212,22.4,3849058087,213,4.8,3849058079,141,28.6,,,,,,,,,,9m7xcfi5h3tshdrsckkausm39,G. Spinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472931895,405,1,2,50,28,agjf3593kdfob1fl43rlt2b6c,1,4.5,28.8,2022-10-16T13:35:41.700Z,2022-10-16T13:35:43Z,3849049707,140,7.0,3849049709,141,6.7,3849049711,212,15.3,3849049713,213,4.9,3849049705,56,Back,,,,,,,,,,6e1lpunbwloydldryrn6q3iz9,E. Pisani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472931949,406,1,2,50,30,agjf3593kdfob1fl43rlt2b6c,0,7.3,6.7,2022-10-16T13:35:43.740Z,2022-10-16T13:35:46Z,3849049961,141,5.6,3849049979,286,,3849049963,212,2.2,3849049959,140,9.3,3849049973,233,520,3849049957,56,Back,3849049965,213,5.9,3849049971,236,,c8v0somzpm3hv3vvg4t85hjl6,A. De Rita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472931907,520,74,2,50,30,7w2y7s7q5r1h1flz9y4sj6xka,1,87,96.2,2022-10-16T13:35:43.741Z,2022-10-16T14:20:00Z,3849050003,233,406,3849049755,285,,3849049753,56,Left,,,,,,,,,,,,,,,,17zgb1iogatltsw1spnvyuuol,B. Bonansea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472932067,407,5,2,50,31,agjf3593kdfob1fl43rlt2b6c,1,13.3,-1.4,2022-10-16T13:35:44.677Z,2022-10-16T14:00:38Z,3849050541,56,Back,3849050553,233,521,3849050543,347,,,,,,,,,,,,,,,,,c8v0somzpm3hv3vvg4t85hjl6,A. De Rita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472931929,521,5,2,50,31,7w2y7s7q5r1h1flz9y4sj6xka,0,86.7,101.4,2022-10-16T13:35:44.677Z,2022-10-16T13:35:53Z,3849050591,233,407,3849049871,56,Left,3849049873,347,,,,,,,,,,,,,,,,,17zgb1iogatltsw1spnvyuuol,B. Bonansea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472932081,408,1,2,50,38,agjf3593kdfob1fl43rlt2b6c,1,15.6,0,2022-10-16T13:35:51.860Z,2022-10-16T13:36:42Z,3849050635,212,27.6,3849050627,107,,3849050639,1,,3849050629,56,Back,3849050633,141,20.6,3849050631,140,37.7,3849050637,213,0.6,,,,c8v0somzpm3hv3vvg4t85hjl6,A. De Rita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472932109,409,1,2,50,40,agjf3593kdfob1fl43rlt2b6c,1,44.1,23.3,2022-10-16T13:35:53.925Z,2022-10-16T13:35:55Z,3849050783,212,10.4,3849050781,141,33.7,3849050779,140,36.8,3849050785,213,2.4,3849050777,56,Back,,,,,,,,,,7rkobukrhcx0h6t3p1ux2bl78,B. Fallico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472932213,410,1,2,50,42,agjf3593kdfob1fl43rlt2b6c,1,36.8,34.5,2022-10-16T13:35:55.165Z,2022-10-16T13:36:01Z,3849051321,56,Back,3849051327,212,19.2,3849051329,213,1.7,3849051325,141,62.6,3849051323,140,34.6,,,,,,,,,,cv7zl2omdyscmzg77ac8nic45,Y. Rincón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472932301,411,1,2,50,48,agjf3593kdfob1fl43rlt2b6c,1,51.7,69.1,2022-10-16T13:36:01.172Z,2022-10-16T13:36:06Z,3849051817,140,51.8,3849051819,141,59.0,3849051821,212,6.9,3849051823,213,4.7,3849051815,56,Center,,,,,,,,,,9m7xcfi5h3tshdrsckkausm39,G. Spinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472932349,412,1,2,50,52,agjf3593kdfob1fl43rlt2b6c,1,61.3,66.4,2022-10-16T13:36:06.005Z,2022-10-16T13:36:07Z,3849052073,56,Center,3849052077,141,60.5,3849052075,140,72.6,3849052081,213,6.0,3849052079,212,12.5,,,,,,,,,,cv7zl2omdyscmzg77ac8nic45,Y. Rincón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472932411,413,1,2,50,54,agjf3593kdfob1fl43rlt2b6c,1,75.1,61.8,2022-10-16T13:36:07.813Z,2022-10-16T13:36:11Z,3849052385,141,72.9,3849052383,140,71.3,3849052391,213,2.1,3849052381,56,Center,3849052387,212,8.5,,,,,,,,,,cbozn7nychmtwwwkrxae2ga21,K. Gago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472932423,414,61,2,50,56,agjf3593kdfob1fl43rlt2b6c,0,71.3,72.9,2022-10-16T13:36:09.286Z,2022-10-16T13:39:43Z,3849052439,56,Center,,,,,,,,,,,,,,,,,,,,,,eamiu4oem93j41zqdsv9uk4b9,A. Regazzoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472932403,522,49,2,50,58,7w2y7s7q5r1h1flz9y4sj6xka,1,19.9,27.3,2022-10-16T13:36:11.126Z,2022-10-16T13:36:11Z,,,,,,,,,,,,,,,,,,,,,,,,,45bi84zkhqhvgs9v3rtgj06ol,S. Gama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472932463,523,1,2,50,58,7w2y7s7q5r1h1flz9y4sj6xka,1,19.9,27.3,2022-10-16T13:36:11.253Z,2022-10-16T13:36:14Z,3849052653,56,Back,3849052665,213,5.5,3849052657,141,8.2,3849052661,212,18.5,3849052655,140,32.4,,,,,,,,,,45bi84zkhqhvgs9v3rtgj06ol,S. Gama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472932535,524,1,2,51,1,7w2y7s7q5r1h1flz9y4sj6xka,1,28.4,4.4,2022-10-16T13:36:14.373Z,2022-10-16T13:36:17Z,3849053019,213,1.8,3849053007,140,26.6,3849053015,212,10.2,3849053011,141,19.2,3849053005,56,Back,,,,,,,,,,3dftc6lswgfgb4xoju4xb2xg5,V. Cernoia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472932629,525,1,2,51,4,7w2y7s7q5r1h1flz9y4sj6xka,1,22.5,18.3,2022-10-16T13:36:17.781Z,2022-10-16T13:36:22Z,3849053453,141,33.7,3849053455,212,18.6,3849053449,56,Back,3849053457,213,2.5,3849053451,140,7.9,,,,,,,,,,7um4xb0p8zr4o11lsyd9n0hqt,A. Nildén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472932671,526,1,2,51,9,7w2y7s7q5r1h1flz9y4sj6xka,1,8.2,43,2022-10-16T13:36:22.325Z,2022-10-16T13:36:25Z,3849053671,213,0.9,3849053663,56,Back,3849053665,140,19.3,3849053669,212,19.3,3849053667,141,65.7,,,,,,,,,,czmpp6e2oo276u9prac16le51,P. Peyraud-Magnin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472932739,527,1,2,51,12,7w2y7s7q5r1h1flz9y4sj6xka,1,20.3,66,2022-10-16T13:36:25.237Z,2022-10-16T13:36:28Z,3849053981,213,5.2,3849053979,212,14.8,3849053975,140,27.4,3849053977,141,47.2,3849053973,56,Back,,,,,,,,,,3ypl97rrz80zb454kq039yuol,C. Salvai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472932781,528,1,2,51,15,7w2y7s7q5r1h1flz9y4sj6xka,1,29.1,53.3,2022-10-16T13:36:28.773Z,2022-10-16T13:36:31Z,3849054203,140,22.9,3849054201,56,Back,3849054207,212,10.7,3849054205,141,65.8,3849054209,213,2.2,,,,,,,,,,8aglulhb1aof871k1z7exuvo5,M. Rosucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472932833,529,1,2,51,17,7w2y7s7q5r1h1flz9y4sj6xka,1,23.5,66.9,2022-10-16T13:36:30.949Z,2022-10-16T13:36:33Z,3849054473,56,Back,3849054485,141,93.8,3849054483,140,27.4,3849054487,212,18.7,3849054489,213,1.4,,,,,,,,,,3ypl97rrz80zb454kq039yuol,C. Salvai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472932891,530,1,2,51,20,7w2y7s7q5r1h1flz9y4sj6xka,1,27.7,94.8,2022-10-16T13:36:33.637Z,2022-10-16T13:36:36Z,3849054741,140,18.4,3849054747,213,3.5,3849054745,212,10.6,3849054743,141,88.6,3849054739,56,Back,,,,,,,,,,aat1vixi4qu8bmxtw45maqytx,L. Boattin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472932967,531,1,2,51,23,7w2y7s7q5r1h1flz9y4sj6xka,1,17.7,90.2,2022-10-16T13:36:36.597Z,2022-10-16T13:36:40Z,3849055215,140,10.8,3849055221,213,4.3,3849055219,212,19.9,3849055213,56,Back,3849055217,141,62.9,,,,,,,,,,3ypl97rrz80zb454kq039yuol,C. Salvai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472933027,532,1,2,51,27,7w2y7s7q5r1h1flz9y4sj6xka,1,15.8,63.6,2022-10-16T13:36:40.805Z,2022-10-16T13:36:44Z,3849055553,213,4.8,3849055551,212,24.8,3849055547,140,18.9,3849055545,56,Back,3849055549,141,27.4,,,,,,,,,,czmpp6e2oo276u9prac16le51,P. Peyraud-Magnin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472933129,533,1,2,51,30,7w2y7s7q5r1h1flz9y4sj6xka,1,16.2,35.7,2022-10-16T13:36:43.925Z,2022-10-16T13:36:48Z,3849056041,212,18.3,3849056043,213,2.0,3849056037,140,8.2,3849056035,56,Back,3849056039,141,59.6,,,,,,,,,,45bi84zkhqhvgs9v3rtgj06ol,S. Gama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472933213,534,1,2,51,35,7w2y7s7q5r1h1flz9y4sj6xka,0,8.7,62.7,2022-10-16T13:36:48.086Z,2022-10-16T13:36:50Z,3849056387,213,0.8,3849056381,140,31.1,3849056379,56,Back,3849056383,141,95.6,3849056377,155,,3849056389,1,,3849056385,212,32.5,,,,czmpp6e2oo276u9prac16le51,P. Peyraud-Magnin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472933237,415,1,2,51,38,agjf3593kdfob1fl43rlt2b6c,0,63.9,9.4,2022-10-16T13:36:51.343Z,2022-10-16T13:36:52Z,3849056521,140,70.6,3849056527,213,0.7,3849056519,56,Right,3849056523,141,18.6,3849056517,3,,3849056525,212,9.4,,,,,,,7rkobukrhcx0h6t3p1ux2bl78,B. Fallico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472933271,535,1,2,51,40,7w2y7s7q5r1h1flz9y4sj6xka,1,26,87.5,2022-10-16T13:36:53.078Z,2022-10-16T13:36:54Z,3849056703,140,33.9,3849056707,212,9.0,3849056701,56,Back,3849056705,141,92.6,3849056709,213,0.4,,,,,,,,,,6alny8atonddyhmltw3dgo1d5,J. Grosso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472933303,536,1,2,51,40,7w2y7s7q5r1h1flz9y4sj6xka,1,33.9,92.6,2022-10-16T13:36:54.054Z,2022-10-16T13:36:58Z,3849056897,140,23.0,3849056895,56,Back,3849056901,212,17.3,3849056903,213,4.0,3849056899,141,73.6,,,,,,,,,,aat1vixi4qu8bmxtw45maqytx,L. Boattin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472933463,537,1,2,51,49,7w2y7s7q5r1h1flz9y4sj6xka,1,25.3,68.2,2022-10-16T13:37:02.934Z,2022-10-16T13:37:04Z,3849057787,212,12.1,3849057781,56,Back,3849057789,213,4.1,3849057783,140,18.7,3849057785,141,53.6,,,,,,,,,,3ypl97rrz80zb454kq039yuol,C. Salvai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472933507,538,1,2,51,52,7w2y7s7q5r1h1flz9y4sj6xka,1,19.3,53.4,2022-10-16T13:37:05.158Z,2022-10-16T14:25:32Z,3849058027,213,5.1,3849058021,140,32.4,3849058019,56,Back,3849058023,141,4.6,3849058017,155,,3849058029,1,,3849058025,212,35.9,,,,czmpp6e2oo276u9prac16le51,P. Peyraud-Magnin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472933547,539,1,2,51,53,7w2y7s7q5r1h1flz9y4sj6xka,1,32.4,4.6,2022-10-16T13:37:06.373Z,2022-10-16T13:37:08Z,3849058261,141,25.6,3849058263,212,14.4,3849058259,140,34.1,3849058257,56,Back,3849058265,213,1.4,,,,,,,,,,7um4xb0p8zr4o11lsyd9n0hqt,A. Nildén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472933611,540,1,2,51,55,7w2y7s7q5r1h1flz9y4sj6xka,1,34.1,25.6,2022-10-16T13:37:08.598Z,2022-10-16T13:37:11Z,3849058561,56,Back,3849058567,212,16.6,3849058569,213,3.4,3849058563,140,19.0,3849058565,141,18.5,,,,,,,,,,6alny8atonddyhmltw3dgo1d5,J. Grosso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472933649,541,1,2,51,58,7w2y7s7q5r1h1flz9y4sj6xka,1,19,18.5,2022-10-16T13:37:11.382Z,2022-10-16T13:37:13Z,3849058781,56,Back,3849058789,141,42.2,3849058791,212,20.5,3849058793,213,2.2,3849058785,140,6.9,,,,,,,,,,45bi84zkhqhvgs9v3rtgj06ol,S. Gama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472933695,542,1,2,52,0,7w2y7s7q5r1h1flz9y4sj6xka,0,8.4,44.2,2022-10-16T13:37:13.608Z,2022-10-16T13:37:15Z,3849059057,213,5.9,3849059051,140,35.9,3849059047,157,,3849059053,141,27.0,3849059049,56,Back,3849059059,1,,3849059055,212,31.2,,,,czmpp6e2oo276u9prac16le51,P. Peyraud-Magnin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472933745,417,49,2,52,4,agjf3593kdfob1fl43rlt2b6c,1,68.9,73.5,2022-10-16T13:37:17.591Z,2022-10-16T13:37:17Z,,,,,,,,,,,,,,,,,,,,,,,,,eamiu4oem93j41zqdsv9uk4b9,A. Regazzoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472933795,418,1,2,52,4,agjf3593kdfob1fl43rlt2b6c,1,67.3,74.7,2022-10-16T13:37:17.895Z,2022-10-16T13:37:20Z,3849059533,56,Center,3849059535,140,72.1,3849059541,213,6.2,3849059537,141,73.9,3849059539,212,5.1,,,,,,,,,,eamiu4oem93j41zqdsv9uk4b9,A. Regazzoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472933855,419,1,2,52,7,agjf3593kdfob1fl43rlt2b6c,1,70,77.3,2022-10-16T13:37:20.600Z,2022-10-16T13:37:23Z,3849059829,212,10.3,3849059827,141,89.6,3849059831,213,0.9,3849059823,56,Left,3849059825,140,75.7,,,,,,,,,,cv7zl2omdyscmzg77ac8nic45,Y. Rincón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472933891,420,1,2,52,10,agjf3593kdfob1fl43rlt2b6c,1,76.8,89.9,2022-10-16T13:37:23.568Z,2022-10-16T13:37:25Z,3849060029,141,53.9,3849060033,213,4.9,3849060025,56,Center,3849060031,212,24.9,3849060021,2,,3849060027,140,81.3,3849060023,155,,,,,s7husj5h842pazt5crezfbe2,M. Giordano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472933955,421,1,2,52,12,agjf3593kdfob1fl43rlt2b6c,1,81.3,53.9,2022-10-16T13:37:25.784Z,2022-10-16T13:38:38Z,3849060369,140,77.8,3849060373,212,10.4,3849062617,154,,3849060371,141,68.2,3849060367,56,Center,3849062615,210,13,3849060375,213,1.9,,,,cbozn7nychmtwwwkrxae2ga21,K. Gago,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
2472933961,422,13,2,52,14,agjf3593kdfob1fl43rlt2b6c,1,77.8,68.2,2022-10-16T13:37:27.504Z,2022-10-16T13:38:38Z,3849060403,56,Center,3849062639,29,,3849062649,103,83.3,3849060399,22,,3849062637,74,,3849062653,328,,3849062647,102,48.2,3849062641,154,,eamiu4oem93j41zqdsv9uk4b9,A. Regazzoli,3849062655,230,97.7,3849060401,18,,3849061679,20,,3849062643,55,,3849062651,215,,421,3849062657,231,,,,,,,,51.3,,,,,
2472933973,423,5,2,52,14,agjf3593kdfob1fl43rlt2b6c,0,101,57.2,2022-10-16T13:37:27.991Z,2022-10-16T14:00:39Z,3849060497,56,Center,3849060499,346,,3849060567,233,543,,,,,,,,,,,,,,,,eamiu4oem93j41zqdsv9uk4b9,A. Regazzoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472933945,543,5,2,52,14,7w2y7s7q5r1h1flz9y4sj6xka,1,-1,42.8,2022-10-16T13:37:27.991Z,2022-10-16T13:37:29Z,3849060333,56,Back,3849060559,233,423,3849060337,346,,,,,,,,,,,,,,,,,7um4xb0p8zr4o11lsyd9n0hqt,A. Nildén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472934421,544,1,2,52,34,7w2y7s7q5r1h1flz9y4sj6xka,1,5.2,44.5,2022-10-16T13:37:47.240Z,2022-10-16T13:37:53Z,3849062893,56,Back,3849062891,155,,3849062897,141,3.4,3849062889,124,,3849062895,140,27.1,3849062907,74,,3849062901,213,5.4,3849062903,1,,czmpp6e2oo276u9prac16le51,P. Peyraud-Magnin,3849062899,212,36.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472934485,545,1,2,52,40,7w2y7s7q5r1h1flz9y4sj6xka,1,31.3,20.3,2022-10-16T13:37:53.511Z,2022-10-16T13:37:56Z,3849063217,56,Back,3849063225,213,1.5,3849063227,1,,3849063221,141,73.0,3849063219,140,33.8,3849063223,212,35.9,,,,,,,7um4xb0p8zr4o11lsyd9n0hqt,A. Nildén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472934543,546,1,2,52,43,7w2y7s7q5r1h1flz9y4sj6xka,1,34,73.3,2022-10-16T13:37:56.855Z,2022-10-16T13:38:01Z,3849063583,212,29.6,3849063581,141,94.2,3849063573,56,Left,3849063585,213,0.5,3849063577,140,58.7,,,,,,,,,,6alny8atonddyhmltw3dgo1d5,J. Grosso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472934575,547,1,2,52,47,7w2y7s7q5r1h1flz9y4sj6xka,0,66.4,87.4,2022-10-16T13:38:00.903Z,2022-10-16T13:38:02Z,3849063789,141,57.8,3849063791,212,23.2,3849063787,140,77.4,3849063793,213,5.2,3849063785,56,Center,,,,,,,,,,aat1vixi4qu8bmxtw45maqytx,L. Boattin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
