id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value,qualifier/16/value,qualifier/17/value,assist
2544620557,3,61,1,0,15,af91jdcs6x0bqkmdb78rokod2,0,31.1,74.8,2023-05-06T18:45:23.634Z,2023-05-07T01:35:09Z,4257024933,21,,4257024935,178,,4255724823,56,Back,,,,,,,,,,,,,,,,3jruai7zu28e8f0ooj4t16l05,L. Lochoshvili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544620591,9,1,1,0,17,4klvxyeh3xcus4ongu7c00mgc,1,67.1,34.5,2023-05-06T18:45:25.083Z,2023-05-07T01:35:16Z,4257025173,178,,4255725009,212,8.0,4255725011,213,3.0,4255725003,56,Center,4255725007,141,36.2,4255725005,140,59.6,,,,,,,a21winmltx1h9oiwqtfditkut,E. Shomurodov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544620619,10,1,1,0,20,4klvxyeh3xcus4ongu7c00mgc,1,64,47,2023-05-06T18:45:27.894Z,2023-05-07T01:35:24Z,4255725185,56,Left,4255725189,141,79.5,4257025415,178,,4255725187,140,63.2,4255725191,212,22.1,4255725193,213,1.6,,,,,,,6n7sw8r0fhcoa8hfuxrtm96tx,A. Ekdal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544620673,11,1,1,0,22,4klvxyeh3xcus4ongu7c00mgc,1,65.1,79.1,2023-05-06T18:45:29.854Z,2023-05-07T01:35:27Z,4255725569,213,0.7,4257025617,178,,4255725565,212,16.6,4255725559,56,Left,4255725561,140,77.5,4255725563,141,94.2,,,,,,,89z0ym1zvwp7rikmd0kvpcq8l,D. Nikolaou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544620689,12,1,1,0,27,4klvxyeh3xcus4ongu7c00mgc,0,89.5,85.3,2023-05-06T18:45:34.856Z,2023-05-07T01:35:46Z,4257026547,178,,4255725619,56,Left,4255725615,155,,4255725749,236,,4255725623,140,90.7,4255725627,141,83.3,4255725755,286,,4256262121,224,,8lta4w1nytggiwnaqv4e5cc0l,E. Gyasi,4255725751,233,4,4255725633,213,5.5,4255725613,2,4256262123,72,4255725629,212,1.9,,,,,,,,,,,,,,,,,,,
2544620705,4,12,1,0,27,af91jdcs6x0bqkmdb78rokod2,1,7.9,16.8,2023-05-06T18:45:34.935Z,2023-05-07T01:35:51Z,4255725689,185,,4255725691,56,Back,4255725787,233,12,4257026855,178,,,,,,,,,,,,,,5sxy1z2pz5bhlp767lyjte76d,A. Ferrari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544620731,5,6,1,0,29,af91jdcs6x0bqkmdb78rokod2,0,10.6,14.4,2023-05-06T18:45:37.145Z,2023-05-07T01:35:52Z,4255725993,233,13,4255725847,75,,4255725843,56,Back,,,,,,,,,,,,,,,,5sxy1z2pz5bhlp767lyjte76d,A. Ferrari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544620711,13,6,1,0,29,4klvxyeh3xcus4ongu7c00mgc,1,89.4,85.6,2023-05-06T18:45:37.145Z,2023-05-07T01:35:53Z,4255725725,56,Left,4255725727,73,,4255725929,233,5,,,,,,,,,,,,,,,,8lta4w1nytggiwnaqv4e5cc0l,E. Gyasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544621261,14,1,1,1,1,4klvxyeh3xcus4ongu7c00mgc,0,99.5,99.5,2023-05-06T18:46:09.594Z,2023-05-07T01:35:55Z,4255728857,2,,4255728867,140,93.6,4257027091,178,,4255728861,155,,4255728873,213,4.5,4256263261,20,,4255728863,223,,4255728859,6,,cbymienvjkbbvi1rbky74vj3e,S. Esposito,4255728869,141,65.1,4255728865,56,Center,4255728871,212,,,,,,24.2,,,,,,,,,,,,,,,,,,
2544621311,6,12,1,1,2,af91jdcs6x0bqkmdb78rokod2,1,5.6,36.1,2023-05-06T18:46:10.561Z,2023-05-07T01:36:01Z,4257027389,388,,4255729217,15,,4255729205,212,22.7,4255729201,140,11.4,4255729199,56,Back,4255729203,141,68.2,4255729207,213,1.3,,,,a7gi41760sk45wbkpbps3njdh,M. Castagnetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544621343,7,61,1,1,5,af91jdcs6x0bqkmdb78rokod2,1,11.2,68.4,2023-05-06T18:46:12.762Z,2023-05-07T01:36:08Z,4257027719,178,,4255729371,56,Back,,,,,,,,,,,,,,,,,,,1gnc1tbpmomiqt1sty2lktt5,D. Okereke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544621389,8,49,1,1,5,af91jdcs6x0bqkmdb78rokod2,1,9.1,73.6,2023-05-06T18:46:13.498Z,2023-05-07T01:36:12Z,,,,,,,,,,,,,,,,,,,,,,,,,d9bg5jjv8pz0f8u55x3hg0962,E. Valeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544621441,9,1,1,1,9,af91jdcs6x0bqkmdb78rokod2,1,12.6,79.9,2023-05-06T18:46:16.766Z,2023-05-07T01:36:17Z,4255729833,141,73.8,4255729837,213,3.6,4255729829,56,Back,4255729831,140,5.2,4255729835,212,8.8,4257028097,178,,,,,,,,d9bg5jjv8pz0f8u55x3hg0962,E. Valeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544621451,10,1,1,1,10,af91jdcs6x0bqkmdb78rokod2,0,7.1,74,2023-05-06T18:46:17.795Z,2023-05-07T01:36:19Z,4255729873,141,74.2,4255729969,286,,4255729875,212,2.8,4255729877,213,0.0,4255729869,56,Back,4257028191,178,,4255729871,140,9.8,4255729961,233,15,3jruai7zu28e8f0ooj4t16l05,L. Lochoshvili,4255729957,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544621445,15,74,1,1,10,4klvxyeh3xcus4ongu7c00mgc,1,89.5,24.3,2023-05-06T18:46:17.861Z,2023-05-07T01:36:24Z,4257028393,178,,4255729845,285,,4255729999,233,10,4255729843,56,Center,,,,,,,,,,,,,2s9ko6yxyi95jybzguru8g3bp,K. Amian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544621601,12,5,1,1,11,af91jdcs6x0bqkmdb78rokod2,1,-0.8,84.6,2023-05-06T18:46:19.704Z,2023-05-07T01:36:25Z,4255730703,346,,4255730701,56,Back,4255764805,233,16,,,,,,,,,,,,,,,,3jruai7zu28e8f0ooj4t16l05,L. Lochoshvili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544621477,16,5,1,1,11,4klvxyeh3xcus4ongu7c00mgc,0,100.8,15.4,2023-05-06T18:46:19.704Z,2023-05-07T01:36:25Z,4255745303,346,,4255730043,56,Right,4255764813,233,12,,,,,,,,,,,,,,,,a21winmltx1h9oiwqtfditkut,E. Shomurodov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544621597,11,43,1,1,13,af91jdcs6x0bqkmdb78rokod2,1,0,0,2023-05-06T18:46:21.156Z,2023-05-06T18:46:28Z,4255730733,233,16,4255730685,56,Back,4255730835,144,5,,,,,,,,,,,,,,,,3jruai7zu28e8f0ooj4t16l05,L. Lochoshvili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544621901,13,1,1,1,29,af91jdcs6x0bqkmdb78rokod2,1,4.8,46.4,2023-05-06T18:46:37.477Z,2023-05-07T01:36:31Z,4255732393,124,,4255732401,212,3.2,4255732397,140,6.3,4255732407,237,,4255732403,213,1.1,4255732399,141,50.5,4255732395,56,Back,,,,7ojvhhfvbtbn60sc50y4l2ctm,J. Vásquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544621961,14,1,1,1,39,af91jdcs6x0bqkmdb78rokod2,1,13.4,51,2023-05-06T18:46:47.319Z,2023-05-07T01:36:34Z,4255732707,56,Back,4255732715,213,1.0,4255732709,140,22.5,4255732711,141,73.5,4255732713,212,18.0,4257028661,178,,,,,,,,eu9b86opw6n66vftu1r5alfqh,M. Carnesecchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544622045,15,1,1,1,43,af91jdcs6x0bqkmdb78rokod2,1,22.8,74.2,2023-05-06T18:46:51.189Z,2023-05-07T01:36:37Z,4255733191,140,27.6,4255733197,213,1.2,4255733193,141,90.8,4257028765,178,,4255733189,56,Back,4255733195,212,12.4,,,,,,,3jruai7zu28e8f0ooj4t16l05,L. Lochoshvili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544622111,16,1,1,1,47,af91jdcs6x0bqkmdb78rokod2,0,32.1,89,2023-05-06T18:46:55.197Z,2023-05-07T01:36:39Z,4257028841,178,,4255733497,212,64.1,4255733493,140,86.7,4255733501,1,,4255733491,56,Center,4255733499,213,5.8,4255733495,141,46.7,4255733489,155,,d9bg5jjv8pz0f8u55x3hg0962,E. Valeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544622165,17,52,1,1,51,4klvxyeh3xcus4ongu7c00mgc,1,14.5,50.1,2023-05-06T18:46:59.144Z,2023-05-07T01:36:42Z,4256266419,377,,4257028963,178,,,,,,,,,,,,,,,,,,,,4g0d51pqr4grzoe9cx7do6pxx,B. Drągowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544622381,18,1,1,2,0,4klvxyeh3xcus4ongu7c00mgc,1,11.9,43.1,2023-05-06T18:47:07.761Z,2023-05-07T01:36:46Z,4255734755,56,Back,4255734759,141,75.0,4255734761,212,25.0,4257029149,178,,4255734763,213,1.1,4255734757,140,23.7,4255734753,123,,4255734803,189,,4g0d51pqr4grzoe9cx7do6pxx,B. Drągowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544622519,19,1,1,2,2,4klvxyeh3xcus4ongu7c00mgc,1,25.9,75.5,2023-05-06T18:47:10.638Z,2023-05-07T01:36:51Z,4255735467,56,Back,4255735475,213,4.6,4255735469,140,24.3,4255735473,212,24.3,4255735471,141,39.8,4257029319,178,,,,,,,,f1ma05bi3t1hfbflylx5d9tyh,E. Ampadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544622587,20,1,1,2,8,4klvxyeh3xcus4ongu7c00mgc,1,32.3,31.2,2023-05-06T18:47:16.501Z,2023-05-07T01:36:55Z,4257029421,178,,4255735811,213,5.2,4255735807,141,10.0,4255735805,140,38.9,4255735803,56,Back,4255735809,212,16.0,,,,,,,e05kmeeuc7x55gwhjmxl9ry3u,P. Wiśniewski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544622643,21,1,1,2,12,4klvxyeh3xcus4ongu7c00mgc,1,40.1,7.1,2023-05-06T18:47:19.767Z,2023-05-07T01:36:59Z,4255736061,212,18.3,4255736057,140,28.4,4255736063,213,2.3,4257029589,178,,4255736059,141,27.1,4255736055,56,Back,,,,,,,2s9ko6yxyi95jybzguru8g3bp,K. Amian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544622695,22,1,1,2,14,4klvxyeh3xcus4ongu7c00mgc,1,28.4,27.1,2023-05-06T18:47:22.373Z,2023-05-07T01:37:01Z,4255736349,141,64.0,4255736345,56,Back,4257029671,178,,4255736351,212,25.2,4255736353,213,1.5,4255736347,140,30.1,,,,,,,e05kmeeuc7x55gwhjmxl9ry3u,P. Wiśniewski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544622737,23,1,1,2,18,4klvxyeh3xcus4ongu7c00mgc,1,30.1,64,2023-05-06T18:47:26.355Z,2023-05-07T01:37:05Z,4255736575,213,4.6,4255736567,56,Back,4255736573,212,18.6,4257029755,178,,4255736569,140,28.4,4255736571,141,36.8,,,,,,,f1ma05bi3t1hfbflylx5d9tyh,E. Ampadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544622789,24,1,1,2,20,4klvxyeh3xcus4ongu7c00mgc,1,28.4,37,2023-05-06T18:47:27.934Z,2023-05-07T01:37:08Z,4255736873,213,2.5,4255736859,56,Back,4255736871,212,19.8,4255736867,141,53.6,4255736863,140,12.9,4257029839,178,,,,,,,,e05kmeeuc7x55gwhjmxl9ry3u,P. Wiśniewski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544622867,25,1,1,2,22,4klvxyeh3xcus4ongu7c00mgc,1,12.8,53.6,2023-05-06T18:47:30.687Z,2023-05-07T01:37:11Z,4257029943,178,,4255737269,213,5.3,4255737265,141,33.7,4255737267,212,15.9,4255737263,140,20.8,4255737261,56,Back,,,,,,,4g0d51pqr4grzoe9cx7do6pxx,B. Drągowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544622965,26,1,1,2,26,4klvxyeh3xcus4ongu7c00mgc,1,22.8,29.6,2023-05-06T18:47:34.197Z,2023-05-07T01:37:14Z,4255737793,141,70.6,4255737797,213,1.5,4255737791,140,25.8,4257030021,178,,4255737795,212,28.1,4255737789,56,Back,,,,,,,e05kmeeuc7x55gwhjmxl9ry3u,P. Wiśniewski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544623007,27,1,1,2,30,4klvxyeh3xcus4ongu7c00mgc,1,25.2,70.6,2023-05-06T18:47:38.423Z,2023-05-07T01:37:17Z,4255738011,212,16.9,4255738005,56,Back,4255738009,141,52.8,4255738013,213,3.9,4255738007,140,14.0,4257030107,178,,,,,,,,f1ma05bi3t1hfbflylx5d9tyh,E. Ampadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544623081,28,1,1,2,32,4klvxyeh3xcus4ongu7c00mgc,1,13.3,52.8,2023-05-06T18:47:40.693Z,2023-05-07T01:37:20Z,4255738523,56,Back,4255738527,141,27.6,4255738525,140,20.0,4255738529,212,18.5,4255738531,213,5.1,4257030283,178,,,,,,,,4g0d51pqr4grzoe9cx7do6pxx,B. Drągowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544623135,29,1,1,2,36,4klvxyeh3xcus4ongu7c00mgc,0,24.6,24.6,2023-05-06T18:47:44.079Z,2023-05-07T01:37:24Z,4255738817,212,53.5,4255738811,140,72.7,4255738809,56,Center,4257030449,178,,4255738815,141,50.7,4255738819,213,0.3,4255738807,155,,4255738821,1,,e05kmeeuc7x55gwhjmxl9ry3u,P. Wiśniewski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544623159,17,61,1,2,39,af91jdcs6x0bqkmdb78rokod2,0,26.2,42.1,2023-05-06T18:47:47.670Z,2023-05-07T01:37:28Z,4257030653,178,,4255738929,56,Back,,,,,,,,,,,,,,,,,,,7ojvhhfvbtbn60sc50y4l2ctm,J. Vásquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544623207,30,1,1,2,41,4klvxyeh3xcus4ongu7c00mgc,1,71.7,67.4,2023-05-06T18:47:49.659Z,2023-05-07T01:37:31Z,4255739135,213,1.1,4255739123,56,Center,4257030785,178,,4255739133,212,6.4,4255739125,140,74.6,4255739129,141,75.6,,,,,,,6ehsdxl74v0qtlbjjjbu0r0t1,M. Bourabia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544623275,31,4,1,2,43,4klvxyeh3xcus4ongu7c00mgc,1,75.8,75.8,2023-05-06T18:47:50.785Z,2023-05-07T01:37:43Z,4255739453,286,,4255739447,56,Center,4255739529,233,18,4255739451,265,,4255739445,13,,4255739449,152,,,,,,,,8lta4w1nytggiwnaqv4e5cc0l,E. Gyasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544623279,18,4,1,2,43,af91jdcs6x0bqkmdb78rokod2,0,24.2,24.2,2023-05-06T18:47:50.786Z,2023-05-07T01:37:42Z,4257030987,178,,4255739467,152,,4255739463,13,,4255739555,233,31,4255739469,265,,4255739465,56,Back,4255739471,285,,,,,5sxy1z2pz5bhlp767lyjte76d,A. Ferrari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544624845,32,13,1,4,16,4klvxyeh3xcus4ongu7c00mgc,1,78.5,73.4,2023-05-06T18:49:23.926Z,2023-05-07T01:37:45Z,4255748375,230,98.4,4255748379,231,52.7,4255748367,102,56.5,4255748107,20,,4255747843,56,Center,4257031331,178,,4255747837,26,,4255748371,458,,cbymienvjkbbvi1rbky74vj3e,S. Esposito,4255747841,18,,4255748365,77,,4255748369,103,,,,,,62.5,,,,,,,,,,,,,,,,,,
2544624861,19,5,1,4,17,af91jdcs6x0bqkmdb78rokod2,1,-0.8,49.4,2023-05-06T18:49:25.394Z,2023-05-07T01:37:48Z,4255747933,346,,4255748041,233,33,4255747931,56,Back,,,,,,,,,,,,,,,,5sxy1z2pz5bhlp767lyjte76d,A. Ferrari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544624871,33,5,1,4,17,4klvxyeh3xcus4ongu7c00mgc,0,100.8,50.6,2023-05-06T18:49:25.394Z,2023-05-07T01:37:47Z,4255748091,233,19,4255747981,56,Center,4255747983,346,,,,,,,,,,,,,,,,,cbymienvjkbbvi1rbky74vj3e,S. Esposito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544625041,20,1,1,4,24,af91jdcs6x0bqkmdb78rokod2,1,3.9,45.5,2023-05-06T18:49:31.876Z,2023-05-07T01:37:50Z,4255748879,213,1.4,4255748875,141,70.6,4256271029,189,,4255748869,124,,4255748877,212,17.5,4255748883,237,,4255748873,140,7.5,4255748871,56,Back,eu9b86opw6n66vftu1r5alfqh,M. Carnesecchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544625079,21,1,1,4,26,af91jdcs6x0bqkmdb78rokod2,1,10.4,72.1,2023-05-06T18:49:33.741Z,2023-05-07T01:37:54Z,4255749077,213,1.0,4255749073,141,92.1,4255749069,56,Back,4255749071,140,18.9,4257031525,178,,4255749075,212,16.3,,,,,,,3jruai7zu28e8f0ooj4t16l05,L. Lochoshvili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544625139,22,1,1,4,29,af91jdcs6x0bqkmdb78rokod2,1,20.4,90.9,2023-05-06T18:49:36.937Z,2023-05-07T01:37:57Z,4255749403,141,70.1,4255749407,213,5.1,4255749401,140,25.4,4255749405,212,15.1,4257031679,178,,4255749399,56,Back,,,,,,,d9bg5jjv8pz0f8u55x3hg0962,E. Valeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
