id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,keyPass,qualifier/12/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/13/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,assist
2548974845,457,1,1,37,36,bqbbqm98ud8obe45ds9ohgyrd,1,87.2,90,2023-05-14T19:24:10.075Z,2023-05-15T01:24:01Z,4278966373,140,84.1,4278966371,56,Left,4278966375,141,96.3,4278966377,212,5.4,4278966381,213,2.2,4279941041,178,,4278966435,156,,,,,c6nl81c1q4unq5js94s6s942x,F. Chiesa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548974905,458,1,1,37,39,bqbbqm98ud8obe45ds9ohgyrd,1,76.8,79.8,2023-05-14T19:24:13.538Z,2023-05-15T01:24:04Z,4279941143,178,,4278966707,56,Center,4278966709,140,68.9,4278966715,213,4.2,4278966711,141,58.1,4278966713,212,16.9,,,,,,,8yv9xuzriaecvvssfm8dlmz85,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548974981,459,1,1,37,41,bqbbqm98ud8obe45ds9ohgyrd,1,67.7,48.3,2023-05-14T19:24:15.954Z,2023-05-15T01:24:07Z,4278967087,213,4.9,4278967085,212,21.5,4278967083,141,17.1,4278967081,140,70.9,4278967079,56,Right,4279941243,178,,,,,,,,apdtqouzo9b02ozdxk8mx4zbp,L. Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548975007,460,1,1,37,46,bqbbqm98ud8obe45ds9ohgyrd,1,71.2,17.1,2023-05-14T19:24:20.354Z,2023-05-15T01:24:11Z,4278967219,212,18.7,4278967213,56,Center,4279941329,178,,4278967217,141,40.4,4278967215,140,61.8,4278967221,213,2.1,,,,,,,pconfrmsdy9aikioqz9s9lg5,J. Cuadrado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548975021,461,1,1,37,49,bqbbqm98ud8obe45ds9ohgyrd,1,60.3,42.6,2023-05-14T19:24:23.401Z,2023-05-15T01:24:17Z,4278967275,141,72.7,4278967277,212,21.3,4278967273,140,66.0,4278967271,56,Center,4278967279,213,1.3,4279941457,178,,,,,,,,cv46mxj5i98p4hgtbomxlxs7o,F. Gatti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548975047,462,1,1,37,50,bqbbqm98ud8obe45ds9ohgyrd,1,66,72.7,2023-05-14T19:24:24.545Z,2023-05-15T01:24:20Z,4278967407,56,Center,4278967415,212,10.6,4278967417,213,3.9,4278967413,141,61.4,4279941561,178,,4278967411,140,59.0,,,,,,,8yv9xuzriaecvvssfm8dlmz85,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548975083,463,1,1,37,52,bqbbqm98ud8obe45ds9ohgyrd,1,59,61.4,2023-05-14T19:24:26.530Z,2023-05-15T01:24:23Z,4278967631,56,Center,4278967633,140,63.1,4278967637,212,21.2,4278967635,141,30.9,4279941649,178,,4278967639,213,4.9,,,,,,,d196vatyvq6ycn1q7d477d2i1,Bremer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548975105,464,1,1,37,54,bqbbqm98ud8obe45ds9ohgyrd,1,63.5,30.9,2023-05-14T19:24:28.727Z,2023-05-15T01:24:27Z,4279941725,178,,4278967755,213,1.1,4278967751,141,47.9,4278967753,212,13.2,4278967749,140,69.6,4278967747,56,Center,,,,,,,418gw0hpjoy8dt0ywaxjgm5pm,N. Fagioli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548975131,465,1,1,37,57,bqbbqm98ud8obe45ds9ohgyrd,1,67.1,47.3,2023-05-14T19:24:31.234Z,2023-05-15T01:24:31Z,4278967875,141,30.2,4278967877,212,11.7,4279941859,178,,4278967871,56,Center,4278967873,140,68.5,4278967879,213,4.8,,,,,,,apdtqouzo9b02ozdxk8mx4zbp,L. Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548975145,466,1,1,37,59,bqbbqm98ud8obe45ds9ohgyrd,0,70.9,30.3,2023-05-14T19:24:33.378Z,2023-05-15T01:24:32Z,4278967947,140,87.6,4278967943,56,Center,4279941903,178,,4278967951,141,51.1,4278967953,212,22.5,4278967955,213,0.7,,,,,,,418gw0hpjoy8dt0ywaxjgm5pm,N. Fagioli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548975173,243,12,1,38,0,af91jdcs6x0bqkmdb78rokod2,1,12.2,52.5,2023-05-14T19:24:34.229Z,2023-05-15T01:24:40Z,4278968151,141,61.8,4278968157,213,0.6,4278968155,212,11.5,4278968145,56,Back,4278968147,140,21.3,4279942093,178,,,,,,,,360knvg4k1yywxnb8o1mlyggl,V. Chiricheș,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548975177,244,49,1,38,1,af91jdcs6x0bqkmdb78rokod2,1,21.3,61.8,2023-05-14T19:24:35.809Z,2023-05-15T01:25:12Z,,,,,,,,,,,,,,,,,,,,,,,,,860ysqvvnpfya7bwxbe4g0wk5,P. Galdames,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548975189,245,1,1,38,1,af91jdcs6x0bqkmdb78rokod2,0,21.3,61.8,2023-05-14T19:24:35.833Z,2023-05-15T01:25:20Z,4279942957,178,,4278968193,56,Back,4278968201,213,1.6,4278968197,141,65.3,4278968195,140,21.2,4278968199,212,2.4,,,,,,,860ysqvvnpfya7bwxbe4g0wk5,P. Galdames,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548975167,467,61,1,38,2,bqbbqm98ud8obe45ds9ohgyrd,1,79,38.6,2023-05-14T19:24:36.070Z,2023-05-15T01:25:26Z,4279943115,178,,4278968125,56,Center,,,,,,,,,,,,,,,,,,,418gw0hpjoy8dt0ywaxjgm5pm,N. Fagioli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548975215,246,1,1,38,4,af91jdcs6x0bqkmdb78rokod2,1,20.2,81.3,2023-05-14T19:24:38.256Z,2023-05-15T01:25:30Z,4278968311,213,0.8,4279943183,178,,4278968303,140,29.0,4278968301,56,Back,4278968307,212,13.7,4278968305,141,96.1,,,,,,,3jruai7zu28e8f0ooj4t16l05,L. Lochoshvili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548975229,247,3,1,38,5,af91jdcs6x0bqkmdb78rokod2,1,28.2,93,2023-05-14T19:24:39.735Z,2023-05-15T01:25:37Z,4279454701,465,,4278968373,285,,4278968371,56,Back,4278968375,233,468,4279943327,178,,,,,,,,,,,1r35ds2obqkw03f7hfpfsqqui,G. Quagliata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548975217,468,45,1,38,5,bqbbqm98ud8obe45ds9ohgyrd,0,71.8,7,2023-05-14T19:24:39.735Z,2023-05-15T01:25:37Z,4278968321,56,Right,4278968323,286,,4278968385,233,247,,,,,,,,,,,,,,,,pconfrmsdy9aikioqz9s9lg5,J. Cuadrado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548975263,248,1,1,38,7,af91jdcs6x0bqkmdb78rokod2,0,35.1,95.1,2023-05-14T19:24:41.518Z,2023-05-15T01:25:40Z,4278968609,141,92.1,4279943391,178,,4278968615,1,,4278968611,212,36.3,4278968613,213,6.2,4278968607,140,69.6,4278968605,56,Left,,,,1r35ds2obqkw03f7hfpfsqqui,G. Quagliata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548975267,469,49,1,38,11,bqbbqm98ud8obe45ds9ohgyrd,1,27.5,9.7,2023-05-14T19:24:45.131Z,2023-05-15T01:25:44Z,,,,,,,,,,,,,,,,,,,,,,,,,d196vatyvq6ycn1q7d477d2i1,Bremer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548975307,470,1,1,38,12,bqbbqm98ud8obe45ds9ohgyrd,1,15.8,10.3,2023-05-14T19:24:46.297Z,2023-05-15T01:25:48Z,4278968837,213,2.1,4279943621,178,,4278968833,212,24.1,4278968829,140,3.8,4278968831,141,40.5,4278968827,56,Back,,,,,,,d196vatyvq6ycn1q7d477d2i1,Bremer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548975341,471,1,1,38,15,bqbbqm98ud8obe45ds9ohgyrd,1,3.9,40.7,2023-05-14T19:24:49.210Z,2023-05-15T01:25:51Z,4278969017,212,26.2,4278969015,141,64.1,4278969011,56,Back,4278969013,140,23.7,4279943675,178,,4278969019,213,0.7,,,,,,,3o573dblmfc1o3wkkt2nva8k5,M. Perin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548975407,472,1,1,38,18,bqbbqm98ud8obe45ds9ohgyrd,1,24.6,67,2023-05-14T19:24:52.371Z,2023-05-15T01:25:55Z,4278969375,213,5.4,4278969371,141,49.7,4278969369,140,34.6,4278969373,212,15.8,4279943745,178,,4278969367,56,Back,,,,,,,8yv9xuzriaecvvssfm8dlmz85,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548975449,473,1,1,38,23,bqbbqm98ud8obe45ds9ohgyrd,1,53.6,38.3,2023-05-14T19:24:57.465Z,2023-05-15T01:25:58Z,4278969541,56,Right,4278969543,140,59.5,4279943777,178,,4278969545,141,19.2,4278969547,212,14.4,4278969549,213,5.2,,,,,,,apdtqouzo9b02ozdxk8mx4zbp,L. Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548975513,474,1,1,38,26,bqbbqm98ud8obe45ds9ohgyrd,1,63.8,18.3,2023-05-14T19:25:00.770Z,2023-05-15T01:26:02Z,4278969895,213,5.5,4278969889,141,3.9,4278969891,212,14.5,4279943865,178,,4278969885,56,Right,4278969887,140,74.0,,,,,,,35r56n0i4sbdh7n5arbt7db6d,A. Milik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548975531,475,1,1,38,31,bqbbqm98ud8obe45ds9ohgyrd,0,77.5,8.1,2023-05-14T19:25:05.143Z,2023-05-15T01:26:20Z,4278969969,56,Right,4278969973,141,15.1,4278969971,140,82.2,4278969977,213,0.8,4279944327,178,,4278969975,212,6.9,,,,,,,pconfrmsdy9aikioqz9s9lg5,J. Cuadrado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548975539,249,8,1,38,31,af91jdcs6x0bqkmdb78rokod2,1,16.9,76.9,2023-05-14T19:25:05.427Z,2023-05-15T01:26:26Z,4279455083,385,,4279944465,178,,4278970011,56,Back,,,,,,,,,,,,,,,,7358y8d8v19qn6s8h0kx7tn11,M. Benassi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548975553,250,5,1,38,33,af91jdcs6x0bqkmdb78rokod2,0,26.5,102,2023-05-14T19:25:07.880Z,2023-05-15T01:26:30Z,4278970089,56,Back,4278970091,347,,4278970625,233,476,,,,,,,,,,,,,,,,7358y8d8v19qn6s8h0kx7tn11,M. Benassi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548975651,476,5,1,38,33,bqbbqm98ud8obe45ds9ohgyrd,1,73.5,-2,2023-05-14T19:25:07.880Z,2023-05-15T01:26:29Z,4278970607,233,250,4278970589,347,,4278970587,56,Right,,,,,,,,,,,,,,,,pconfrmsdy9aikioqz9s9lg5,J. Cuadrado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548975701,477,1,1,38,38,bqbbqm98ud8obe45ds9ohgyrd,1,72.8,0,2023-05-14T19:25:12.288Z,2023-05-15T01:26:38Z,4278970909,56,Right,4278970917,213,2.5,4278970915,212,16.5,4278970911,140,60.2,4278970913,141,12.6,4278970907,107,,,,,,,,pconfrmsdy9aikioqz9s9lg5,J. Cuadrado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548975733,478,1,1,38,42,bqbbqm98ud8obe45ds9ohgyrd,1,59.9,17.7,2023-05-14T19:25:16.348Z,2023-05-15T01:26:41Z,4278971059,213,1.9,4278971055,141,44.1,4278971057,212,18.8,4279944841,178,,4278971053,140,54.7,4278971051,56,Center,,,,,,,cv46mxj5i98p4hgtbomxlxs7o,F. Gatti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548975767,479,1,1,38,44,bqbbqm98ud8obe45ds9ohgyrd,1,54.7,45,2023-05-14T19:25:18.419Z,2023-05-15T01:26:44Z,4279944911,178,,4278971267,213,1.4,4278971265,212,21.8,4278971261,140,58.2,4278971259,56,Center,4278971263,141,76.6,,,,,,,d196vatyvq6ycn1q7d477d2i1,Bremer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548975825,480,1,1,38,48,bqbbqm98ud8obe45ds9ohgyrd,1,59.1,79.3,2023-05-14T19:25:22.027Z,2023-05-15T01:26:48Z,4278971555,56,Left,4278971557,140,91.6,4278971563,213,0.1,4278971559,141,84.9,4278971561,212,34.3,4278971565,1,,4279944993,178,,,,,8yv9xuzriaecvvssfm8dlmz85,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548975859,481,1,1,38,53,bqbbqm98ud8obe45ds9ohgyrd,1,88.5,94.5,2023-05-14T19:25:27.248Z,2023-05-15T01:26:52Z,4278971733,212,17.4,4279945093,178,,4278971729,140,72.2,4278971731,141,90.1,4278971735,213,3.3,4278971727,56,Left,,,,,,,2nddcty9qris2mmeldon0ogd1,A. Rabiot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548975885,482,1,1,38,55,bqbbqm98ud8obe45ds9ohgyrd,1,68.1,88.9,2023-05-14T19:25:29.996Z,2023-05-15T01:26:54Z,4278971877,141,66.2,4278971881,213,4.8,4278971879,212,15.4,4278971875,140,68.7,4278971873,56,Center,4279945147,178,,,,,,,,8yv9xuzriaecvvssfm8dlmz85,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548975913,483,1,1,38,58,bqbbqm98ud8obe45ds9ohgyrd,1,68.1,67.6,2023-05-14T19:25:32.515Z,2023-05-15T01:26:59Z,4278972055,141,89.5,4278972057,212,18.0,4278972051,56,Left,4278972053,140,77.8,4278972059,213,1.0,4279945269,178,,,,,,,,apdtqouzo9b02ozdxk8mx4zbp,L. Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548975925,484,1,1,39,1,bqbbqm98ud8obe45ds9ohgyrd,1,73.1,88.8,2023-05-14T19:25:35.221Z,2023-05-15T01:27:02Z,4278972113,56,Left,4279945357,178,,4278972117,141,79.0,4278972115,140,75.9,4278972121,213,5.1,4278972119,212,7.3,,,,,,,2nddcty9qris2mmeldon0ogd1,A. Rabiot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548975951,485,1,1,39,2,bqbbqm98ud8obe45ds9ohgyrd,1,75.9,79,2023-05-14T19:25:36.605Z,2023-05-15T01:27:06Z,4279945427,178,,4278972283,213,5.1,4278972275,56,Center,4278972279,141,68.5,4278972281,212,7.6,4278972277,140,78.4,,,,,,,apdtqouzo9b02ozdxk8mx4zbp,L. Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548975971,486,1,1,39,3,bqbbqm98ud8obe45ds9ohgyrd,1,78.4,68.5,2023-05-14T19:25:37.444Z,2023-05-15T01:27:08Z,4278972391,213,1.0,4278972389,212,19.5,4278972381,56,Left,4279945471,178,,4278972383,140,87.8,4278972387,141,93.3,,,,,,,c6nl81c1q4unq5js94s6s942x,F. Chiesa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548976015,487,1,1,39,7,bqbbqm98ud8obe45ds9ohgyrd,1,88.6,93.6,2023-05-14T19:25:41.030Z,2023-05-15T01:27:13Z,4278972617,212,7.2,4278972615,141,86.1,4279945603,178,,4278972613,140,83.8,4278972611,56,Left,4278972619,213,3.9,,,,,,,2nddcty9qris2mmeldon0ogd1,A. Rabiot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548976051,488,1,1,39,9,bqbbqm98ud8obe45ds9ohgyrd,1,79.5,85.3,2023-05-14T19:25:43.236Z,2023-05-15T01:27:16Z,4278972827,213,4.4,4279945677,178,,4278972825,212,19.0,4278972821,140,74.8,4278972823,141,58.3,4278972819,56,Center,,,,,,,apdtqouzo9b02ozdxk8mx4zbp,L. Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548976101,489,1,1,39,11,bqbbqm98ud8obe45ds9ohgyrd,1,75.3,58.9,2023-05-14T19:25:45.014Z,2023-05-15T01:27:20Z,4278973071,213,0.1,4278973051,155,,4278973069,212,15.5,4278973055,56,Center,4278973065,141,60.7,4279945797,178,,4278975033,4,,4278973061,140,90.0,418gw0hpjoy8dt0ywaxjgm5pm,N. Fagioli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548976103,490,61,1,39,12,bqbbqm98ud8obe45ds9ohgyrd,0,90,60.7,2023-05-14T19:25:46.455Z,2023-05-15T01:27:28Z,4279945959,178,,4278973079,56,Center,,,,,,,,,,,,,,,,,,,c6nl81c1q4unq5js94s6s942x,F. Chiesa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548976113,251,52,1,39,14,af91jdcs6x0bqkmdb78rokod2,1,4.7,47.1,2023-05-14T19:25:48.049Z,2023-05-15T01:27:33Z,4279456081,376,,4279946049,179,,,,,,,,,,,,,,,,,,,,eu9b86opw6n66vftu1r5alfqh,M. Carnesecchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548976397,252,1,1,39,38,af91jdcs6x0bqkmdb78rokod2,0,11.7,54.4,2023-05-14T19:26:12.380Z,2023-05-15T01:27:35Z,4278974507,199,,4278974519,1,,4278974509,56,Center,4278974515,212,77.2,4278974517,213,0.0,4278974511,140,85.2,4278974513,141,56.6,,,,eu9b86opw6n66vftu1r5alfqh,M. Carnesecchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548976385,491,52,1,39,44,bqbbqm98ud8obe45ds9ohgyrd,1,11.6,36.3,2023-05-14T19:26:18.542Z,2023-05-15T01:27:37Z,4279456511,377,,4279946127,178,,,,,,,,,,,,,,,,,,,,3o573dblmfc1o3wkkt2nva8k5,M. Perin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548976483,492,1,1,39,45,bqbbqm98ud8obe45ds9ohgyrd,1,11.8,40.4,2023-05-14T19:26:19.662Z,2023-05-15T01:27:39Z,4278975021,212,24.4,4279946151,178,,4278975015,56,Back,4278975017,140,22.0,4278975023,213,1.1,4278975013,123,,4278975019,141,72.7,,,,3o573dblmfc1o3wkkt2nva8k5,M. Perin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548976509,493,1,1,39,50,bqbbqm98ud8obe45ds9ohgyrd,1,26.8,68.6,2023-05-14T19:26:24.327Z,2023-05-15T01:27:45Z,4278975187,213,5.0,4278975185,212,12.4,4278975183,141,51.2,4278975181,140,30.2,4279946297,178,,4278975179,56,Back,,,,,,,8yv9xuzriaecvvssfm8dlmz85,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548976559,494,1,1,39,51,bqbbqm98ud8obe45ds9ohgyrd,1,30.2,51.2,2023-05-14T19:26:25.942Z,2023-05-15T01:27:48Z,4278975379,140,21.2,4278975381,141,48.5,4278975383,212,9.6,4278975385,213,3.3,4278975377,56,Back,4279946363,178,,,,,,,,apdtqouzo9b02ozdxk8mx4zbp,L. Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548976587,495,1,1,39,54,bqbbqm98ud8obe45ds9ohgyrd,1,22.4,48.6,2023-05-14T19:26:28.091Z,2023-05-15T01:27:51Z,4278975539,212,33.1,4278975543,1,,4278975541,213,5.3,4279946471,178,,4278975537,141,8.8,4278975535,140,40.6,4278975533,56,Back,,,,d196vatyvq6ycn1q7d477d2i1,Bremer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548976617,496,1,1,39,58,bqbbqm98ud8obe45ds9ohgyrd,1,43,10,2023-05-14T19:26:32.310Z,2023-05-15T01:27:55Z,4279946555,178,,4278975671,212,13.6,4278975669,141,24.5,4278975673,213,0.8,4278975663,56,Center,4278975667,140,51.9,,,,,,,cv46mxj5i98p4hgtbomxlxs7o,F. Gatti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548976673,497,1,1,40,1,bqbbqm98ud8obe45ds9ohgyrd,1,52.2,28.4,2023-05-14T19:26:35.043Z,2023-05-15T01:27:58Z,4278975957,56,Left,4278975965,213,1.5,4278975967,1,,4279946617,178,,4278975959,140,54.8,4278975963,212,37.6,4278975961,141,83.5,,,,418gw0hpjoy8dt0ywaxjgm5pm,N. Fagioli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548976723,498,1,1,40,6,bqbbqm98ud8obe45ds9ohgyrd,1,58.3,86.5,2023-05-14T19:26:40.662Z,2023-05-15T01:28:02Z,4278976209,140,53.0,4278976215,213,4.1,4279946715,178,,4278976211,141,74.6,4278976213,212,9.8,4278976207,56,Center,,,,,,,2nddcty9qris2mmeldon0ogd1,A. Rabiot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548976779,499,1,1,40,11,bqbbqm98ud8obe45ds9ohgyrd,1,52.8,70.9,2023-05-14T19:26:45.179Z,2023-05-15T01:28:05Z,4279946789,178,,4278976477,140,55.2,4278976475,56,Right,4278976483,213,4.8,4278976481,212,34.8,4278976479,141,19.8,4278976485,1,,,,,8yv9xuzriaecvvssfm8dlmz85,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548976853,500,1,1,40,15,bqbbqm98ud8obe45ds9ohgyrd,1,56.5,18.3,2023-05-14T19:26:49.927Z,2023-05-15T01:28:09Z,4278976899,213,5.2,4279946871,178,,4278976897,212,9.1,4278976895,141,6.3,4278976891,56,Right,4278976893,140,60.3,,,,,,,cv46mxj5i98p4hgtbomxlxs7o,F. Gatti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548976907,501,1,1,40,21,bqbbqm98ud8obe45ds9ohgyrd,1,59.9,8.4,2023-05-14T19:26:55.335Z,2023-05-15T01:28:12Z,4278977129,140,48.5,4278977131,141,16.2,4278977133,212,13.1,4278977135,213,2.7,4278977127,56,Back,4279946905,178,,,,,,,,pconfrmsdy9aikioqz9s9lg5,J. Cuadrado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548976955,502,1,1,40,24,bqbbqm98ud8obe45ds9ohgyrd,0,53.8,18.4,2023-05-14T19:26:58.256Z,2023-05-15T01:28:15Z,4278977319,56,Left,4279946945,178,,4278977329,1,,4278977321,140,76.5,4278977317,196,,4278977323,141,88.5,4278977315,155,,4278977325,212,53.3,cv46mxj5i98p4hgtbomxlxs7o,F. Gatti,4278977327,213,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548976969,253,8,1,40,27,af91jdcs6x0bqkmdb78rokod2,1,25,10.8,2023-05-14T19:27:01.155Z,2023-05-15T01:28:22Z,4278977395,56,Back,4279457681,383,,4279947053,178,,,,,,,,,,,,,,,,,5sxy1z2pz5bhlp767lyjte76d,A. Ferrari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548976983,254,49,1,40,29,af91jdcs6x0bqkmdb78rokod2,1,30.8,12.3,2023-05-14T19:27:03.804Z,2023-05-15T01:28:26Z,,,,,,,,,,,,,,,,,,,,,,,,,5sxy1z2pz5bhlp767lyjte76d,A. Ferrari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548977047,255,4,1,40,33,af91jdcs6x0bqkmdb78rokod2,1,51,28.3,2023-05-14T19:27:07.763Z,2023-05-15T01:28:33Z,4278978145,233,503,4278978099,13,,4278978105,286,,4278978101,152,,4278977809,56,Center,4278978103,265,,,,,,,,5sxy1z2pz5bhlp767lyjte76d,A. Ferrari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548977101,503,4,1,40,33,bqbbqm98ud8obe45ds9ohgyrd,0,49,71.7,2023-05-14T19:27:07.764Z,2023-05-15T01:28:32Z,4278978051,13,,4278978193,233,255,4278978053,56,Back,4278978055,152,,4278978057,265,,4279947235,178,,4278978059,285,,,,,apdtqouzo9b02ozdxk8mx4zbp,L. Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548977437,256,1,1,41,2,af91jdcs6x0bqkmdb78rokod2,1,53.3,29.5,2023-05-14T19:27:36.121Z,2023-05-15T01:28:36Z,4278979707,212,15.5,4278979697,5,,4278979705,141,48.3,4278979701,56,Center,4278979703,140,61.6,4279947323,178,,4278979699,152,,4278979709,213,1.0,7ojvhhfvbtbn60sc50y4l2ctm,J. Vásquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548977517,257,1,1,41,4,af91jdcs6x0bqkmdb78rokod2,1,65.6,50.3,2023-05-14T19:27:38.917Z,2023-05-15T01:28:42Z,4278980107,212,31.3,4278980103,141,96.4,4278980097,56,Left,4279947475,178,,4278980111,213,1.6,4278980099,140,65.8,,,,,,,7358y8d8v19qn6s8h0kx7tn11,M. Benassi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548977555,258,1,1,41,10,af91jdcs6x0bqkmdb78rokod2,1,67.6,78.3,2023-05-14T19:27:44.348Z,2023-05-15T01:28:45Z,4279947561,178,,4278980303,140,58.9,4278980301,56,Center,4278980305,141,66.3,4278980311,212,12.2,4278980317,213,3.9,,,,,,,1r35ds2obqkw03f7hfpfsqqui,G. Quagliata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
