id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/16/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2488810659,308,1,1,41,30,ca8pjvyb7hgttr1dalj2nguum,1,69.8,67.3,2022-12-03T14:14:31.657Z,2022-12-03T14:14:36Z,3932599467,56,Left,3932599469,140,76.5,3932599471,141,82.6,3932599473,212,12.6,3932599475,213,1.0,,,,,,,,,,13e3434z48bduvnvyly0zg5w5,T. Bonetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488810679,309,1,1,41,35,ca8pjvyb7hgttr1dalj2nguum,0,77.3,82,2022-12-03T14:14:36.361Z,2022-12-03T14:14:38Z,3932599589,140,78.5,3932599585,56,Center,3932599595,212,12.5,3932599597,213,4.8,3932599593,141,63.7,,,,,,,,,,56eun8e4lpn74l3fqhasn7fqi,M. Pandini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488810697,455,49,1,41,37,7w2y7s7q5r1h1flz9y4sj6xka,1,23.8,37.1,2022-12-03T14:14:38.343Z,2022-12-03T14:14:38Z,,,,,,,,,,,,,,,,,,,,,,,,,8gowfvsn9a69nyzppubue2d3p,S. Junge Pedersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488810769,456,1,1,41,38,7w2y7s7q5r1h1flz9y4sj6xka,1,27.4,36.8,2022-12-03T14:14:39.654Z,2022-12-03T14:14:44Z,3932600035,213,5.4,3932600031,141,21.4,3932600027,56,Back,3932600029,140,34.9,3932600033,212,13.1,,,,,,,,,,8gowfvsn9a69nyzppubue2d3p,S. Junge Pedersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488810831,457,1,1,41,43,7w2y7s7q5r1h1flz9y4sj6xka,1,43.2,17.8,2022-12-03T14:14:44.278Z,2022-12-03T14:14:47Z,3932600415,213,1.4,3932600407,56,Back,3932600411,141,29.0,3932600413,212,7.8,3932600409,140,44.8,,,,,,,,,,8f64tianoo4mc7t1lyz6acqtx,C. Girelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488810881,458,1,1,41,47,7w2y7s7q5r1h1flz9y4sj6xka,1,46.8,29.6,2022-12-03T14:14:47.870Z,2022-12-03T14:14:51Z,3932600691,56,Center,3932600695,141,54.6,3932600699,213,0.8,3932600697,212,23.9,3932600693,140,62.8,,,,,,,,,,17zgb1iogatltsw1spnvyuuol,B. Bonansea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488810883,459,50,1,41,50,7w2y7s7q5r1h1flz9y4sj6xka,1,58.4,44.5,2022-12-03T14:14:51.422Z,2022-12-03T14:14:55Z,3932600927,233,310,3932600715,286,,3932600711,56,Center,,,,,,,,,,,,,,,,6dmnxn0v7tcrwtd6hm2jaf6j9,L. Beerensteyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488810909,310,7,1,41,50,ca8pjvyb7hgttr1dalj2nguum,1,41.6,55.5,2022-12-03T14:14:51.423Z,2022-12-03T14:14:55Z,3932600907,233,459,3932600871,56,Back,3932600875,285,,,,,,,,,,,,,,,,,3izcnjpqeumq1mjfy1osc3qhh,S. van der Gragt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488810913,311,49,1,41,53,ca8pjvyb7hgttr1dalj2nguum,1,45.1,62.9,2022-12-03T14:14:54.379Z,2022-12-03T14:14:54Z,,,,,,,,,,,,,,,,,,,,,,,,,3izcnjpqeumq1mjfy1osc3qhh,S. van der Gragt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488811007,312,1,1,41,59,ca8pjvyb7hgttr1dalj2nguum,0,63.1,77.3,2022-12-03T14:14:59.882Z,2022-12-03T14:15:03Z,3932601371,56,Left,3932601375,141,86.6,3932601379,213,0.2,3932601373,140,94.3,3932601381,1,,3932601377,212,33.4,,,,,,,3izcnjpqeumq1mjfy1osc3qhh,S. van der Gragt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488811023,460,3,1,42,2,7w2y7s7q5r1h1flz9y4sj6xka,0,6.9,8.2,2022-12-03T14:15:03.567Z,2022-12-03T14:15:19Z,3932601471,56,Back,3932602649,233,313,3932601475,285,,,,,,,,,,,,,,,,,4zwebuh423xgcroy4rmd5r3rp,M. Lenzini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488811037,313,7,1,42,2,ca8pjvyb7hgttr1dalj2nguum,1,93.1,91.8,2022-12-03T14:15:03.568Z,2022-12-03T14:15:32Z,3932602561,286,,3932603619,167,,3932602621,233,460,3932601561,56,Left,,,,,,,,,,,,,56eun8e4lpn74l3fqhasn7fqi,M. Pandini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488811055,314,5,1,42,4,ca8pjvyb7hgttr1dalj2nguum,0,91.2,101.6,2022-12-03T14:15:04.774Z,2022-12-03T14:29:19Z,3932601665,56,Left,3932601669,347,,3932602779,233,461,,,,,,,,,,,,,,,,56eun8e4lpn74l3fqhasn7fqi,M. Pandini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488811257,461,5,1,42,4,7w2y7s7q5r1h1flz9y4sj6xka,1,8.8,-1.6,2022-12-03T14:15:04.774Z,2022-12-03T14:15:21Z,3932602743,56,Back,3932602747,233,314,3932602745,347,,,,,,,,,,,,,,,,,4zwebuh423xgcroy4rmd5r3rp,M. Lenzini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488811311,462,1,1,42,20,7w2y7s7q5r1h1flz9y4sj6xka,1,6.6,0,2022-12-03T14:15:20.830Z,2022-12-03T14:15:24Z,3932602977,140,27.0,3932602973,107,,3932602985,1,,3932602983,213,0.2,3932602979,141,5.0,3932602975,56,Back,3932603023,189,,3932602981,212,21.8,4zwebuh423xgcroy4rmd5r3rp,M. Lenzini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488811339,463,4,1,42,24,7w2y7s7q5r1h1flz9y4sj6xka,1,29.2,7,2022-12-03T14:15:24.666Z,2022-12-03T14:15:26Z,3932603163,285,,3932603159,56,Back,3932603155,13,,3932603161,152,,3932603157,295,,3932603189,233,315,,,,,,,89l4376fhyf32a6tdjou6zqw9,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488811337,315,4,1,42,24,ca8pjvyb7hgttr1dalj2nguum,0,70.8,93,2022-12-03T14:15:24.667Z,2022-12-03T14:15:27Z,3932603151,286,,3932603149,152,,3932603145,295,,3932603241,233,463,3932603147,56,Left,3932603143,13,,,,,,,,48rypey85a23z9ht4k5skw8b8,C. Robustellini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488811435,464,1,1,42,31,7w2y7s7q5r1h1flz9y4sj6xka,1,32.7,8.2,2022-12-03T14:15:32.454Z,2022-12-03T14:15:34Z,3932603679,212,11.3,3932603675,140,43.2,3932603677,141,4.9,3932603673,56,Back,3932603669,5,,3932603671,152,,3932603681,213,6.1,3932603727,189,,89l4376fhyf32a6tdjou6zqw9,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488811453,465,3,1,42,33,7w2y7s7q5r1h1flz9y4sj6xka,0,39.2,7.2,2022-12-03T14:15:34.525Z,2022-12-03T14:15:37Z,3932603775,286,,3932603939,233,316,3932603773,56,Back,,,,,,,,,,,,,,,,17zgb1iogatltsw1spnvyuuol,B. Bonansea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488811469,316,7,1,42,33,ca8pjvyb7hgttr1dalj2nguum,0,60.8,92.8,2022-12-03T14:15:34.526Z,2022-12-03T14:15:38Z,3932603879,285,,3932603917,233,465,3932603877,56,Left,,,,,,,,,,,,,,,,27rdlepga8wdw4xj949y5vh05,G. Karchouni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488811487,466,1,1,42,35,7w2y7s7q5r1h1flz9y4sj6xka,1,39,4.7,2022-12-03T14:15:35.885Z,2022-12-03T14:15:38Z,3932603963,141,21.5,3932603957,56,Back,3932603967,213,1.2,3932603961,140,43.0,3932603965,212,12.2,,,,,,,,,,17zgb1iogatltsw1spnvyuuol,B. Bonansea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488811565,467,1,1,42,37,7w2y7s7q5r1h1flz9y4sj6xka,1,42.2,26.5,2022-12-03T14:15:37.982Z,2022-12-03T14:15:42Z,3932604233,56,Back,3932604241,213,2.9,3932604237,141,32.3,3932604239,212,18.0,3932604235,140,25.5,,,,,,,,,,89l4376fhyf32a6tdjou6zqw9,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488811575,468,1,1,42,41,7w2y7s7q5r1h1flz9y4sj6xka,1,25.2,32.9,2022-12-03T14:15:42.646Z,2022-12-03T14:15:43Z,3932604299,213,1.2,3932604295,141,68.4,3932604293,140,34.3,3932604297,212,26.0,3932604291,56,Back,3932604313,189,,,,,,,,3qnkvefimj0i4kl78jucipnf9,L. Sembrant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488811637,469,1,1,42,44,7w2y7s7q5r1h1flz9y4sj6xka,1,35.2,68.4,2022-12-03T14:15:44.822Z,2022-12-03T14:15:49Z,3932604641,56,Center,3932604651,1,,3932604645,141,77.4,3932604649,213,0.1,3932604643,140,80.3,3932604647,212,47.7,3932604639,155,,,,,3ypl97rrz80zb454kq039yuol,C. Salvai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488811643,470,50,1,42,48,7w2y7s7q5r1h1flz9y4sj6xka,1,90.2,70.8,2022-12-03T14:15:49.518Z,2022-12-03T14:15:53Z,3932604663,56,Center,3932604873,233,317,3932604665,286,,,,,,,,,,,,,,,,,6dmnxn0v7tcrwtd6hm2jaf6j9,L. Beerensteyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488811681,317,7,1,42,48,ca8pjvyb7hgttr1dalj2nguum,1,9.8,29.2,2022-12-03T14:15:49.519Z,2022-12-03T14:16:16Z,3932604831,56,Back,3932604829,167,,3932606471,14,,3932604833,285,,3932604849,233,470,,,,,,,,,,3izcnjpqeumq1mjfy1osc3qhh,S. van der Gragt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488811691,318,6,1,42,49,ca8pjvyb7hgttr1dalj2nguum,0,9.7,29.2,2022-12-03T14:15:50.270Z,2022-12-03T14:29:13Z,3932604889,73,,3932604885,56,Back,3932604957,233,471,,,,,,,,,,,,,,,,3izcnjpqeumq1mjfy1osc3qhh,S. van der Gragt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488811669,471,6,1,42,49,7w2y7s7q5r1h1flz9y4sj6xka,1,90.3,70.8,2022-12-03T14:15:50.270Z,2022-12-03T14:15:53Z,3932604953,233,318,3932604781,56,Center,3932604783,73,,,,,,,,,,,,,,,,,6dmnxn0v7tcrwtd6hm2jaf6j9,L. Beerensteyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488812211,472,1,1,43,29,7w2y7s7q5r1h1flz9y4sj6xka,0,99.5,99.5,2022-12-03T14:16:29.886Z,2022-12-03T14:17:10Z,3932607521,2,,3932607531,56,Center,3932607525,155,,3932607555,1,,3932607549,213,4.6,3932607545,212,34.9,3932607527,223,,3932607539,141,48.7,89l4376fhyf32a6tdjou6zqw9,A. Caruso,3932607523,6,,,3932607535,140,95.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488813373,332,44,1,43,32,ca8pjvyb7hgttr1dalj2nguum,1,8.1,48,2022-12-03T14:16:33.415Z,2022-12-03T14:18:06Z,3932613929,56,Back,3932613947,233,473,3932613931,285,,,,,,,,,,,,,,,,,b6e5e8znxa7u9qhtxtwflxgwl,A. Kristjansdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488812227,473,44,1,43,32,7w2y7s7q5r1h1flz9y4sj6xka,0,91.9,52,2022-12-03T14:16:33.416Z,2022-12-03T14:18:06Z,3932607617,286,,3932613977,233,332,3932607615,56,Center,,,,,,,,,,,,,,,,17zgb1iogatltsw1spnvyuuol,B. Bonansea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488812919,323,12,1,43,33,ca8pjvyb7hgttr1dalj2nguum,1,8.1,51.3,2022-12-03T14:16:34.030Z,2022-12-03T14:17:46Z,3932611363,140,20.0,3932611801,15,,3932611367,212,27.7,3932611361,56,Back,3932611369,213,1.1,3932611365,141,87.7,,,,,,,b6e5e8znxa7u9qhtxtwflxgwl,A. Kristjansdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488812231,474,43,1,43,33,7w2y7s7q5r1h1flz9y4sj6xka,1,0,0,2022-12-03T14:16:34.085Z,2022-12-03T14:17:13Z,3932607639,16,0,3932607647,253,0,3932607637,22,0,3932610333,144,39,3932607641,56,Center,,,,,,,,,,17zgb1iogatltsw1spnvyuuol,B. Bonansea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488812343,475,1,1,43,39,7w2y7s7q5r1h1flz9y4sj6xka,1,88.6,1.9,2022-12-03T14:16:40.397Z,2022-12-03T14:16:43Z,3932608303,213,3.1,3932608295,56,Right,3932608299,141,2.5,3932608297,140,76.3,3932608301,212,12.9,,,,,,,,,,8gowfvsn9a69nyzppubue2d3p,S. Junge Pedersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488812351,476,50,1,43,41,7w2y7s7q5r1h1flz9y4sj6xka,1,75,5.6,2022-12-03T14:16:41.947Z,2022-12-03T14:16:44Z,3932608345,56,Right,3932608381,233,319,3932608347,286,,,,,,,,,,,,,,,,,4zwebuh423xgcroy4rmd5r3rp,M. Lenzini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488812347,319,7,1,43,41,ca8pjvyb7hgttr1dalj2nguum,1,25,94.4,2022-12-03T14:16:41.948Z,2022-12-03T14:16:44Z,3932608325,56,Back,3932608323,167,,3932608357,233,476,3932608327,285,,,,,,,,,,,,,,56eun8e4lpn74l3fqhasn7fqi,M. Pandini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488812353,320,5,1,43,42,ca8pjvyb7hgttr1dalj2nguum,0,22,101.4,2022-12-03T14:16:43.407Z,2022-12-03T14:16:45Z,3932608351,347,,3932608349,56,Back,3932608439,233,477,,,,,,,,,,,,,,,,56eun8e4lpn74l3fqhasn7fqi,M. Pandini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488812355,477,5,1,43,42,7w2y7s7q5r1h1flz9y4sj6xka,1,78,-1.4,2022-12-03T14:16:43.407Z,2022-12-03T14:29:19Z,3932608365,233,320,3932608355,347,,3932608353,56,Right,,,,,,,,,,,,,,,,4zwebuh423xgcroy4rmd5r3rp,M. Lenzini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488812455,478,1,1,43,43,7w2y7s7q5r1h1flz9y4sj6xka,1,78.3,0,2022-12-03T14:16:44.173Z,2022-12-03T14:16:56Z,3932608931,141,9.8,3932608925,107,,3932608933,212,15.7,3932608929,140,91.8,3932609159,210,13,3932608927,56,Right,3932608935,213,0.4,,,,4zwebuh423xgcroy4rmd5r3rp,M. Lenzini,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488812461,479,13,1,43,49,7w2y7s7q5r1h1flz9y4sj6xka,1,81.9,38.6,2022-12-03T14:16:50.238Z,2022-12-03T14:16:56Z,3932609175,215,,3932609173,103,31.9,3932609177,230,97.7,3932609171,102,57.5,3932608967,56,Center,3932609165,29,,3932608963,22,,3932608965,18,,17zgb1iogatltsw1spnvyuuol,B. Bonansea,3932609163,83,,,3932609167,55,478,3932609179,231,48.9,3932609039,72,,,,,,,,,,,,,,,,,,,,,,
2488812469,321,5,1,43,51,ca8pjvyb7hgttr1dalj2nguum,1,-1.3,40.1,2022-12-03T14:16:52.310Z,2022-12-03T14:29:19Z,3932609005,346,,3932609007,233,480,3932609003,56,Back,,,,,,,,,,,,,,,,496otta0vz8p7eackdpfod68l,A. Sønstevold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488812467,480,5,1,43,51,7w2y7s7q5r1h1flz9y4sj6xka,0,101.3,59.9,2022-12-03T14:16:52.310Z,2022-12-03T14:16:53Z,3932608995,56,Center,3932608997,346,,3932609013,233,321,,,,,,,,,,,,,,,,17zgb1iogatltsw1spnvyuuol,B. Bonansea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488812891,322,1,1,44,23,ca8pjvyb7hgttr1dalj2nguum,0,3.5,49.1,2022-12-03T14:17:23.952Z,2022-12-03T14:17:24Z,3932611221,141,68.5,3932611223,212,42.6,3932611227,1,,3932611217,56,Back,3932611219,140,42.1,3932611229,74,,3932611225,213,0.3,3932611215,124,,6clgafy8vlbq6qw2ofptwkwd1,F. Durante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488812939,481,1,1,44,26,7w2y7s7q5r1h1flz9y4sj6xka,0,60.5,11.5,2022-12-03T14:17:27.661Z,2022-12-03T14:17:28Z,3932611527,140,89.0,3932611523,3,,3932611525,56,Right,3932611533,213,6.0,3932611529,141,0.0,3932611531,212,31.2,,,,,,,8f64tianoo4mc7t1lyz6acqtx,C. Girelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488813019,324,5,1,44,28,ca8pjvyb7hgttr1dalj2nguum,1,17.7,101.5,2022-12-03T14:17:28.718Z,2022-12-03T14:29:19Z,3932644857,233,482,3932612013,347,,3932612011,56,Back,,,,,,,,,,,,,,,,b6e5e8znxa7u9qhtxtwflxgwl,A. Kristjansdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488812943,482,5,1,44,28,7w2y7s7q5r1h1flz9y4sj6xka,0,82.3,-1.5,2022-12-03T14:17:28.718Z,2022-12-03T14:29:20Z,3932611553,347,,3932611551,56,Right,3932644861,233,324,,,,,,,,,,,,,,,,8f64tianoo4mc7t1lyz6acqtx,C. Girelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488813041,325,1,1,44,35,ca8pjvyb7hgttr1dalj2nguum,1,24.4,100,2022-12-03T14:17:36.477Z,2022-12-03T14:17:38Z,3932612113,140,16.6,3932612117,212,11.9,3932612115,141,88.7,3932612119,213,3.9,3932612109,107,,3932612111,56,Back,,,,,,,48rypey85a23z9ht4k5skw8b8,C. Robustellini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488813063,326,1,1,44,37,ca8pjvyb7hgttr1dalj2nguum,0,16.6,88.7,2022-12-03T14:17:38.192Z,2022-12-03T14:17:39Z,3932612223,141,82.0,3932612227,213,6.1,3932612217,155,,3932612225,212,25.5,3932612219,56,Back,3932612221,140,40.5,,,,,,,b6e5e8znxa7u9qhtxtwflxgwl,A. Kristjansdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488813051,483,44,1,44,37,7w2y7s7q5r1h1flz9y4sj6xka,1,60,18.7,2022-12-03T14:17:38.309Z,2022-12-03T14:17:46Z,3932612269,233,327,3932612165,56,Right,3932612169,286,,,,,,,,,,,,,,,,,3qnkvefimj0i4kl78jucipnf9,L. Sembrant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488813067,327,44,1,44,37,ca8pjvyb7hgttr1dalj2nguum,0,40,81.3,2022-12-03T14:17:38.310Z,2022-12-03T14:17:40Z,3932612247,285,,3932612273,233,483,3932612245,56,Back,,,,,,,,,,,,,,,,3myrbf50fefc98vkxh3ggw82x,E. Polli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488813053,484,1,1,44,37,7w2y7s7q5r1h1flz9y4sj6xka,0,60.4,19.4,2022-12-03T14:17:38.480Z,2022-12-03T14:17:43Z,3932612171,3,,3932612179,212,15.6,3932612175,140,69.9,3932612173,56,Center,3932612177,141,37.1,3932612181,213,0.9,,,,,,,3qnkvefimj0i4kl78jucipnf9,L. Sembrant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488813143,328,1,1,44,41,ca8pjvyb7hgttr1dalj2nguum,1,29.2,60.9,2022-12-03T14:17:41.710Z,2022-12-03T14:17:46Z,3932612651,213,3.8,3932612649,212,24.0,3932612645,140,10.5,3932612643,56,Back,3932612647,141,40.7,,,,,,,,,,c5s6l4u9gjdv3ce5rc0we8sx6,I. Santi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488813185,329,1,1,44,48,ca8pjvyb7hgttr1dalj2nguum,1,9.7,41.5,2022-12-03T14:17:48.912Z,2022-12-03T14:17:51Z,3932612871,1,,3932612869,213,5.6,3932612865,141,3.1,3932612863,140,39.1,3932612867,212,40.4,3932612861,56,Back,3932612859,157,,,,,6clgafy8vlbq6qw2ofptwkwd1,F. Durante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488813191,330,61,1,44,50,ca8pjvyb7hgttr1dalj2nguum,0,39.1,3.5,2022-12-03T14:17:51.422Z,2022-12-03T14:17:51Z,3932612905,56,Back,,,,,,,,,,,,,,,,,,,,,,13e3434z48bduvnvyly0zg5w5,T. Bonetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488813199,331,5,1,44,51,ca8pjvyb7hgttr1dalj2nguum,0,32.6,-1.2,2022-12-03T14:17:52.095Z,2022-12-03T14:18:02Z,3932612941,56,Back,3932613687,233,485,3932612943,347,,,,,,,,,,,,,,,,,13e3434z48bduvnvyly0zg5w5,T. Bonetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488813317,485,5,1,44,51,7w2y7s7q5r1h1flz9y4sj6xka,1,67.4,101.2,2022-12-03T14:17:52.095Z,2022-12-03T14:29:20Z,3932613615,56,Left,3932613681,233,331,3932613617,347,,,,,,,,,,,,,,,,,8gowfvsn9a69nyzppubue2d3p,S. Junge Pedersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488813333,486,1,1,45,0,7w2y7s7q5r1h1flz9y4sj6xka,1,58.6,100,2022-12-03T14:18:01.598Z,2022-12-03T14:23:46Z,3932613719,56,Left,3932613725,212,10.1,3932613723,141,97.2,3932613727,213,6.0,3932613717,107,,3932613915,189,,3932613721,140,67.8,,,,aat1vixi4qu8bmxtw45maqytx,L. Boattin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488813339,487,1,1,45,1,7w2y7s7q5r1h1flz9y4sj6xka,1,67.8,97.2,2022-12-03T14:18:02.340Z,2022-12-03T14:23:47Z,3932613763,56,Left,3932613767,141,97.7,3932613771,212,6.8,3932613765,140,61.3,3932613789,189,,3932613773,213,3.1,,,,,,,6alny8atonddyhmltw3dgo1d5,J. Grosso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488813401,488,1,1,45,5,7w2y7s7q5r1h1flz9y4sj6xka,1,57.5,79.1,2022-12-03T14:18:06.077Z,2022-12-03T14:18:07Z,3932614057,56,Back,3932614059,140,43.5,3932614061,141,36.1,3932614067,1,,3932614063,212,32.7,3932614065,213,4.2,,,,,,,aat1vixi4qu8bmxtw45maqytx,L. Boattin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488813423,489,1,1,45,6,7w2y7s7q5r1h1flz9y4sj6xka,1,43.5,36.1,2022-12-03T14:18:07.620Z,2022-12-03T14:18:09Z,3932614187,141,11.9,3932614183,56,Right,3932614185,140,62.8,3932614189,212,26.1,3932614191,213,5.6,,,,,,,,,,3qnkvefimj0i4kl78jucipnf9,L. Sembrant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488813469,490,1,1,45,11,7w2y7s7q5r1h1flz9y4sj6xka,0,70.7,8.3,2022-12-03T14:18:11.684Z,2022-12-03T14:18:13Z,3932614443,212,26.6,3932614435,155,,3932614439,140,78.5,3932614441,141,45.5,3932614433,2,,3932614445,213,1.3,3932614437,56,Center,,,,4zwebuh423xgcroy4rmd5r3rp,M. Lenzini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488813513,333,1,1,45,15,ca8pjvyb7hgttr1dalj2nguum,1,27.4,57.2,2022-12-03T14:18:15.744Z,2022-12-03T14:18:16Z,3932614691,140,33.0,3932614695,212,8.6,3932614689,56,Back,3932614697,213,0.8,3932614693,141,66.4,,,,,,,,,,2eg5q67ivbjr99ltdrvez9zbo,M. Mihashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488813519,334,49,1,45,15,ca8pjvyb7hgttr1dalj2nguum,1,33.5,66.6,2022-12-03T14:18:16.561Z,2022-12-03T14:18:16Z,,,,,,,,,,,,,,,,,,,,,,,,,27rdlepga8wdw4xj949y5vh05,G. Karchouni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488813585,335,1,1,45,16,ca8pjvyb7hgttr1dalj2nguum,1,33.5,66.6,2022-12-03T14:18:16.703Z,2022-12-03T14:18:22Z,3932615075,213,2.9,3932615073,212,24.1,3932615069,141,74.2,3932615067,140,11.1,3932615063,56,Back,,,,,,,,,,27rdlepga8wdw4xj949y5vh05,G. Karchouni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488813597,336,61,1,45,21,ca8pjvyb7hgttr1dalj2nguum,1,8.6,93,2022-12-03T14:18:22.384Z,2022-12-03T14:18:22Z,3932615119,56,Back,,,,,,,,,,,,,,,,,,,,,,48rypey85a23z9ht4k5skw8b8,C. Robustellini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488813655,337,1,1,45,24,ca8pjvyb7hgttr1dalj2nguum,1,13.6,86,2022-12-03T14:18:24.815Z,2022-12-03T14:18:27Z,3932615347,141,57.5,3932615343,56,Back,3932615349,212,25.6,3932615345,140,29.6,3932615351,213,5.4,,,,,,,,,,56eun8e4lpn74l3fqhasn7fqi,M. Pandini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488813689,338,1,1,45,26,ca8pjvyb7hgttr1dalj2nguum,1,32.3,55.5,2022-12-03T14:18:27.087Z,2022-12-03T14:18:31Z,3932615535,213,5.3,3932615527,56,Back,3932615531,141,33.0,3932615533,212,18.3,3932615529,140,41.8,,,,,,,,,,2eg5q67ivbjr99ltdrvez9zbo,M. Mihashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
