id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,keyPass,qualifier/11/value,qualifier/9/value,qualifier/14/value,qualifier/13/value,assist,qualifier/8/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value,qualifier/17/value
2471984347,152,1,1,18,36,8gw3pgcd0doivaul55q8na9lg,1,70.7,28.3,2022-10-15T12:50:55.252Z,2022-10-15T12:50:57Z,3844017115,212,5.7,3844017107,56,Center,3844017109,140,65.3,3844017113,141,27.1,3844017117,213,3.3,,,,,,,,,,e3mdwwn8drb7hsscyvj4u8pre,M. Pavan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471984401,153,1,1,18,38,8gw3pgcd0doivaul55q8na9lg,1,68.9,33.7,2022-10-15T12:50:57.443Z,2022-10-15T12:51:12Z,3844017359,141,48.4,3844017357,140,79.1,3844017361,212,14.7,3844017355,56,Center,3844018157,210,15,3844017363,213,0.8,,,,,,,b80b2mxpxjcboqc81evm6oa2,C. Beccari,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
2471984403,154,15,1,18,41,8gw3pgcd0doivaul55q8na9lg,1,78.4,46.9,2022-10-15T12:51:00.484Z,2022-10-15T12:51:12Z,3844017393,22,,3844018187,29,,3844018195,102,47.1,3844017531,20,,3844018197,103,7.6,3844018185,80,,3844017397,56,Center,3844018189,133,,d154hxm83w5x1m0ht905cgpg5,V. Kubassova,3844018233,233,3844018191,55,3844017395,18,,3844018203,147,3844018199,215,,3844018201,146,,,,,,,48.9,153,,98.5,,152,,,,,,
2471984487,152,10,1,18,41,7pm0maqtof5rdc3ksumasw55g,1,2.5,51.5,2022-10-15T12:51:00.584Z,2022-10-15T12:51:08Z,3844017787,178,,3844017789,182,,3844017901,233,154,3844017791,56,Back,3844017785,177,,,,,,,,,,,7o6r8tzrtw3820q5g8slo51w5,A. Capelletti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471984485,151,52,1,18,43,7pm0maqtof5rdc3ksumasw55g,1,2.5,51.5,2022-10-15T12:51:02.403Z,2022-10-15T12:51:06Z,,,,,,,,,,,,,,,,,,,,,,,,,7o6r8tzrtw3820q5g8slo51w5,A. Capelletti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471984623,153,1,1,18,55,7pm0maqtof5rdc3ksumasw55g,1,5.7,51.2,2022-10-15T12:51:14.809Z,2022-10-15T12:51:16Z,3844018579,212,31.7,3844018577,141,92.2,3844018573,56,Back,3844018571,123,,3844018575,140,20.1,3844018603,287,,3844018581,213,1.1,,,,7o6r8tzrtw3820q5g8slo51w5,A. Capelletti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471984651,154,1,1,18,58,7pm0maqtof5rdc3ksumasw55g,0,19.5,98.5,2022-10-15T12:51:17.273Z,2022-10-15T12:54:09Z,3844018697,213,6.3,3844018693,141,98.4,3844031049,233,155,3844031047,236,,3844031053,286,,3844018691,140,21.6,3844018689,56,Back,3844018695,212,2.2,7lx9lvt04ne2umnr922nbx68l,Joana Marchão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471984741,155,74,1,18,58,8gw3pgcd0doivaul55q8na9lg,1,76.2,3.1,2022-10-15T12:51:17.274Z,2022-10-15T12:55:19Z,3844019137,56,Right,3844019139,285,,3844031091,233,154,,,,,,,,,,,,,,,,3ycwiqwexrq74zjs6l2rj0dsl,M. Picchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471984769,155,5,1,18,59,7pm0maqtof5rdc3ksumasw55g,1,21.2,101.6,2022-10-15T12:51:18.696Z,2022-10-15T12:55:12Z,3844019305,56,Back,3844036201,233,156,3844019307,347,,,,,,,,,,,,,,,,,7lx9lvt04ne2umnr922nbx68l,Joana Marchão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471984759,156,5,1,18,59,8gw3pgcd0doivaul55q8na9lg,0,78.8,-1.6,2022-10-15T12:51:18.696Z,2022-10-15T12:55:12Z,3844019251,56,Right,3844036219,233,155,3844019253,347,,,,,,,,,,,,,,,,,3ycwiqwexrq74zjs6l2rj0dsl,M. Picchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471984793,156,1,1,19,6,7pm0maqtof5rdc3ksumasw55g,0,24.7,100,2022-10-15T12:51:25.608Z,2022-10-15T12:51:27Z,3844019451,140,43.3,3844019447,107,,3844019449,56,Back,3844019457,213,6.1,3844019453,141,97.5,3844019455,212,19.8,,,,,,,7lx9lvt04ne2umnr922nbx68l,Joana Marchão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471984827,157,1,1,19,8,8gw3pgcd0doivaul55q8na9lg,1,58.2,4.4,2022-10-15T12:51:27.844Z,2022-10-15T12:51:30Z,3844019671,141,9.7,3844019673,212,4.2,3844019669,140,60.3,3844019667,56,Right,3844019675,213,1.0,3844019665,3,,,,,,,,bimp62qt9yetz1mwz1z18ri7d,M. Brenn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471984829,158,49,1,19,11,8gw3pgcd0doivaul55q8na9lg,1,59.4,10.9,2022-10-15T12:51:30.116Z,2022-10-15T12:51:30Z,,,,,,,,,,,,,,,,,,,,,,,,,7asw3c7rhaqrmnc4kk7q0hp0p,A. Hilaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471984893,159,1,1,19,12,8gw3pgcd0doivaul55q8na9lg,1,57.8,11.7,2022-10-15T12:51:31.140Z,2022-10-15T12:51:36Z,3844020035,212,19.7,3844020031,140,45.3,3844020029,56,Back,3844020037,213,2.3,3844020033,141,33.4,,,,,,,,,,7asw3c7rhaqrmnc4kk7q0hp0p,A. Hilaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471984911,160,1,1,19,17,8gw3pgcd0doivaul55q8na9lg,0,52.1,41.3,2022-10-15T12:51:36.404Z,2022-10-15T12:51:39Z,3844020125,56,Center,3844020123,155,,3844020129,141,32.5,3844020131,212,18.8,3844020127,140,69.1,3844020133,213,6.0,,,,,,,9nc4igej6cflyxrihy20zd045,G. Rizzon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471984919,157,8,1,19,20,7pm0maqtof5rdc3ksumasw55g,1,25.5,74,2022-10-15T12:51:39.193Z,2022-10-15T12:51:39Z,3844020153,56,Back,,,,,,,,,,,,,,,,,,,,,,7lx9lvt04ne2umnr922nbx68l,Joana Marchão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471984971,159,50,1,19,22,7pm0maqtof5rdc3ksumasw55g,1,44.4,54.4,2022-10-15T12:51:41.811Z,2022-10-15T12:51:45Z,3844020455,56,Back,3844020457,286,,3844020577,233,161,,,,,,,,,,,,,,,,z76gqv9thd1553u6bf6akpyi,L. Silvioni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471984975,161,7,1,19,22,8gw3pgcd0doivaul55q8na9lg,1,55.6,45.6,2022-10-15T12:51:41.812Z,2022-10-15T12:51:44Z,3844020507,233,159,3844020477,56,Center,3844020479,285,,,,,,,,,,,,,,,,,dlk4qvpj8rn8jy2efhu4xn3yt,J. Karlernäs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471984949,158,49,1,19,23,7pm0maqtof5rdc3ksumasw55g,1,42.5,54.7,2022-10-15T12:51:42.201Z,2022-10-15T12:51:42Z,,,,,,,,,,,,,,,,,,,,,,,,,z76gqv9thd1553u6bf6akpyi,L. Silvioni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471984979,162,49,1,19,24,8gw3pgcd0doivaul55q8na9lg,1,55,46.3,2022-10-15T12:51:43.908Z,2022-10-15T12:51:44Z,,,,,,,,,,,,,,,,,,,,,,,,,7asw3c7rhaqrmnc4kk7q0hp0p,A. Hilaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471985043,163,1,1,19,25,8gw3pgcd0doivaul55q8na9lg,1,54.7,48.1,2022-10-15T12:51:44.756Z,2022-10-15T12:51:48Z,3844020803,213,3.0,3844020795,56,Back,3844020801,212,10.7,3844020797,140,44.6,3844020799,141,50.4,,,,,,,,,,7asw3c7rhaqrmnc4kk7q0hp0p,A. Hilaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471985085,164,1,1,19,29,8gw3pgcd0doivaul55q8na9lg,1,47,43.9,2022-10-15T12:51:48.612Z,2022-10-15T12:51:52Z,3844021023,212,20.1,3844021025,213,6.2,3844021021,141,41.9,3844021019,140,66.1,3844021017,56,Center,,,,,,,,,,9nc4igej6cflyxrihy20zd045,G. Rizzon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471985087,165,61,1,19,33,8gw3pgcd0doivaul55q8na9lg,0,66,41.8,2022-10-15T12:51:52.644Z,2022-10-15T12:51:53Z,3844021035,56,Center,,,,,,,,,,,,,,,,,,,,,,d154hxm83w5x1m0ht905cgpg5,V. Kubassova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471985099,160,1,1,19,33,7pm0maqtof5rdc3ksumasw55g,1,26.9,43.8,2022-10-15T12:51:52.745Z,2022-10-15T12:51:54Z,3844021125,56,Back,3844021131,212,18.4,3844021129,141,20.8,3844021127,140,36.2,3844021133,213,5.3,,,,,,,,,,z76gqv9thd1553u6bf6akpyi,L. Silvioni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471985103,161,49,1,19,35,7pm0maqtof5rdc3ksumasw55g,1,36.3,20.2,2022-10-15T12:51:54.121Z,2022-10-15T12:51:54Z,,,,,,,,,,,,,,,,,,,,,,,,,7hjudlzsedzdtoh1mujgqj3yt,E. Santoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471985171,162,1,1,19,36,7pm0maqtof5rdc3ksumasw55g,1,35.7,14.5,2022-10-15T12:51:55.384Z,2022-10-15T12:51:59Z,3844021571,141,26.7,3844021575,213,2.5,3844021573,212,14.2,3844021567,56,Back,3844021569,140,24.7,,,,,,,,,,7hjudlzsedzdtoh1mujgqj3yt,E. Santoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471985185,163,1,1,19,40,7pm0maqtof5rdc3ksumasw55g,1,24.7,26.7,2022-10-15T12:51:59.016Z,2022-10-15T12:52:00Z,3844021671,212,37.2,3844021665,56,Right,3844021673,213,6.2,3844021675,1,,3844021667,140,59.9,3844021669,141,20.7,3844021663,157,,,,,51kuc7ba0zrbs82iok6sia76d,N. Heroum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471985199,164,1,1,19,41,7pm0maqtof5rdc3ksumasw55g,0,59.9,20.7,2022-10-15T12:52:00.392Z,2022-10-15T12:52:01Z,3844021745,141,8.7,3844021743,140,56.2,3844021749,213,4.3,3844021747,212,9.0,3844021741,56,Right,,,,,,,,,,dhus1gg9t5tpqh3xxwrte9l1x,A. Acuti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471985269,166,12,1,19,43,8gw3pgcd0doivaul55q8na9lg,1,41.9,89.2,2022-10-15T12:52:02.124Z,2022-10-15T12:54:12Z,3844022161,56,Back,3844022431,167,,3844022165,141,100.0,3844022167,212,8.0,3844022169,213,2.0,3844022163,140,39.0,,,,,,,69ij8unhyklcdc4d11u02v6y,Joyce Borini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471985361,165,5,1,19,43,7pm0maqtof5rdc3ksumasw55g,1,57.2,-1.7,2022-10-15T12:52:02.856Z,2022-10-15T12:52:12Z,3844022687,347,,3844022685,56,Right,3844022723,233,167,,,,,,,,,,,,,,,,dhus1gg9t5tpqh3xxwrte9l1x,A. Acuti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471985277,167,5,1,19,43,8gw3pgcd0doivaul55q8na9lg,0,42.8,101.7,2022-10-15T12:52:02.856Z,2022-10-15T12:55:12Z,3844022795,233,165,3844022215,347,,3844022213,56,Back,,,,,,,,,,,,,,,,69ij8unhyklcdc4d11u02v6y,Joyce Borini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471985391,166,1,1,19,52,7pm0maqtof5rdc3ksumasw55g,1,56.1,0,2022-10-15T12:52:11.448Z,2022-10-15T12:52:12Z,3844022837,107,,3844022839,56,Right,3844022845,212,16.2,3844022841,140,70.9,3844022843,141,4.8,3844022847,213,0.3,,,,,,,51kuc7ba0zrbs82iok6sia76d,N. Heroum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471985405,167,1,1,19,53,7pm0maqtof5rdc3ksumasw55g,1,70.9,4.8,2022-10-15T12:52:12.408Z,2022-10-15T12:52:14Z,3844022915,212,13.7,3844022911,140,58.0,3844022909,56,Right,3844022913,141,2.2,3844022917,213,3.3,,,,,,,,,,7hjudlzsedzdtoh1mujgqj3yt,E. Santoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471985409,168,1,1,19,55,7pm0maqtof5rdc3ksumasw55g,0,58,2.2,2022-10-15T12:52:14.040Z,2022-10-15T12:52:15Z,3844022933,56,Center,3844022937,141,31.8,3844022939,212,23.7,3844022941,213,1.0,3844022935,140,70.0,,,,,,,,,,51kuc7ba0zrbs82iok6sia76d,N. Heroum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471985433,168,1,1,19,55,8gw3pgcd0doivaul55q8na9lg,1,25.6,71.1,2022-10-15T12:52:14.068Z,2022-10-15T12:52:16Z,3844023071,157,,3844023073,56,Back,3844023077,141,63.4,3844023079,212,21.9,3844023081,213,6.0,3844023075,140,45.9,3844023083,1,,,,,9nc4igej6cflyxrihy20zd045,G. Rizzon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471985463,169,1,1,19,57,8gw3pgcd0doivaul55q8na9lg,1,45.1,64.5,2022-10-15T12:52:16.693Z,2022-10-15T12:52:18Z,3844023273,141,44.6,3844023277,213,5.2,3844023271,140,52.5,3844023269,56,Center,3844023267,3,,3844023275,212,15.6,,,,,,,d154hxm83w5x1m0ht905cgpg5,V. Kubassova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471985469,170,49,1,19,59,8gw3pgcd0doivaul55q8na9lg,1,52.5,44,2022-10-15T12:52:18.356Z,2022-10-15T12:52:18Z,,,,,,,,,,,,,,,,,,,,,,,,,b80b2mxpxjcboqc81evm6oa2,C. Beccari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471985515,171,1,1,19,59,8gw3pgcd0doivaul55q8na9lg,1,54.1,42.2,2022-10-15T12:52:18.948Z,2022-10-15T12:52:22Z,3844023547,56,Center,3844023549,140,53.9,3844023551,141,23.4,3844023555,213,4.7,3844023553,212,12.8,,,,,,,,,,b80b2mxpxjcboqc81evm6oa2,C. Beccari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471985533,172,1,1,20,3,8gw3pgcd0doivaul55q8na9lg,0,54,22.1,2022-10-15T12:52:22.356Z,2022-10-15T12:52:25Z,3844023649,56,Center,3844023651,140,69.6,3844023655,212,16.4,3844023657,213,0.0,3844023653,141,22.7,,,,,,,,,,3ycwiqwexrq74zjs6l2rj0dsl,M. Picchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471985519,169,49,1,20,3,7pm0maqtof5rdc3ksumasw55g,1,34,77.2,2022-10-15T12:52:22.456Z,2022-10-15T12:52:22Z,,,,,,,,,,,,,,,,,,,,,,,,,7lx9lvt04ne2umnr922nbx68l,Joana Marchão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471985551,170,1,1,20,3,7pm0maqtof5rdc3ksumasw55g,1,34.1,77.1,2022-10-15T12:52:22.872Z,2022-10-15T12:52:25Z,3844023731,141,63.7,3844023727,56,Back,3844023729,140,40.5,3844023733,212,11.3,3844023735,213,5.3,,,,,,,,,,7lx9lvt04ne2umnr922nbx68l,Joana Marchão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471985575,171,1,1,20,5,7pm0maqtof5rdc3ksumasw55g,1,40.5,63.7,2022-10-15T12:52:24.568Z,2022-10-15T12:52:26Z,3844023829,56,Back,3844023831,140,26.7,3844023833,141,74.9,3844023837,213,2.7,3844023835,212,16.4,,,,,,,,,,z76gqv9thd1553u6bf6akpyi,L. Silvioni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471985611,172,1,1,20,7,7pm0maqtof5rdc3ksumasw55g,1,26,74.8,2022-10-15T12:52:26.648Z,2022-10-15T12:52:29Z,3844024021,212,24.5,3844024015,56,Back,3844024019,141,51.1,3844024017,140,8.4,3844024023,213,3.9,,,,,,,,,,8gef0np3atw3ihedrd6b16g9h,D. Cox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471985655,173,1,1,20,10,7pm0maqtof5rdc3ksumasw55g,1,8.4,51.1,2022-10-15T12:52:29.448Z,2022-10-15T12:52:32Z,3844024255,212,18.9,3844024257,213,1.2,3844024253,141,76.9,3844024251,140,15.2,3844024249,56,Back,,,,,,,,,,7o6r8tzrtw3820q5g8slo51w5,A. Capelletti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471985693,174,1,1,20,13,7pm0maqtof5rdc3ksumasw55g,1,15.1,77.1,2022-10-15T12:52:32.104Z,2022-10-15T12:52:37Z,3844024473,56,Back,3844024479,212,22.4,3844024477,141,98.1,3844024481,213,0.7,3844024475,140,31.5,,,,,,,,,,8gef0np3atw3ihedrd6b16g9h,D. Cox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471985761,175,1,1,20,18,7pm0maqtof5rdc3ksumasw55g,1,36,97,2022-10-15T12:52:36.984Z,2022-10-15T12:52:42Z,3844024843,213,5.5,3844024837,140,53.1,3844024839,141,73.0,3844024841,212,24.3,3844024835,56,Center,,,,,,,,,,7lx9lvt04ne2umnr922nbx68l,Joana Marchão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471985791,176,1,1,20,23,7pm0maqtof5rdc3ksumasw55g,0,59.3,73.9,2022-10-15T12:52:42.376Z,2022-10-15T12:52:44Z,3844025011,141,76.9,3844025009,140,72.4,3844025007,56,Center,3844025013,212,13.9,3844025015,213,0.1,,,,,,,,,,9bxqgoylhs3u0061ht1dr8t79,V. Pirone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471985795,173,49,1,20,25,8gw3pgcd0doivaul55q8na9lg,1,26.3,18,2022-10-15T12:52:44.068Z,2022-10-15T12:52:44Z,,,,,,,,,,,,,,,,,,,,,,,,,bimp62qt9yetz1mwz1z18ri7d,M. Brenn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471985835,174,1,1,20,25,8gw3pgcd0doivaul55q8na9lg,1,26.3,18,2022-10-15T12:52:44.229Z,2022-10-15T12:52:47Z,3844025191,141,25.8,3844025195,213,0.4,3844025189,140,38.4,3844025193,212,13.8,3844025187,56,Back,,,,,,,,,,bimp62qt9yetz1mwz1z18ri7d,M. Brenn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471985909,175,1,1,20,28,8gw3pgcd0doivaul55q8na9lg,1,40.8,31.2,2022-10-15T12:52:47.093Z,2022-10-15T12:52:52Z,3844025489,140,44.0,3844025493,212,11.6,3844025485,56,Back,3844025495,213,5.0,3844025491,141,14.9,,,,,,,,,,7asw3c7rhaqrmnc4kk7q0hp0p,A. Hilaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471985917,176,1,1,20,33,8gw3pgcd0doivaul55q8na9lg,1,44,15,2022-10-15T12:52:52.484Z,2022-10-15T12:56:04Z,3844025531,140,52.9,3844025529,56,Center,3844025535,212,14.0,3844025533,141,30.4,3844025537,213,0.8,,,,,,,,,,9nc4igej6cflyxrihy20zd045,G. Rizzon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471988439,189,61,1,20,34,8gw3pgcd0doivaul55q8na9lg,0,43.9,44.7,2022-10-15T12:52:53.414Z,2022-10-15T12:56:05Z,3844039565,56,Back,,,,,,,,,,,,,,,,,,,,,,3ycwiqwexrq74zjs6l2rj0dsl,M. Picchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471985929,177,49,1,20,34,7pm0maqtof5rdc3ksumasw55g,1,51,65.3,2022-10-15T12:52:53.543Z,2022-10-15T12:52:53Z,,,,,,,,,,,,,,,,,,,,,,,,,z76gqv9thd1553u6bf6akpyi,L. Silvioni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471985959,178,1,1,20,35,7pm0maqtof5rdc3ksumasw55g,0,51,65.3,2022-10-15T12:52:54.600Z,2022-10-15T12:52:55Z,3844025741,155,,3844025751,213,6.2,3844025745,140,80.5,3844025747,141,63.2,3844025749,212,31.0,3844025743,56,Center,,,,,,,z76gqv9thd1553u6bf6akpyi,L. Silvioni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471985977,177,59,1,20,37,8gw3pgcd0doivaul55q8na9lg,1,0,0,2022-10-15T12:52:56.629Z,2022-10-15T12:53:14Z,3844025847,56,Back,,,,,,,,,,,,,,,,,,,,,,69ewfo1qoyc0xhk227754o9h,M. Korenčiová,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471985981,178,43,1,20,38,8gw3pgcd0doivaul55q8na9lg,1,0,0,2022-10-15T12:52:57.797Z,2022-10-15T12:53:03Z,3844026209,144,59,3844025871,56,Back,,,,,,,,,,,,,,,,,,,69ewfo1qoyc0xhk227754o9h,M. Korenčiová,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471986011,179,1,1,20,39,8gw3pgcd0doivaul55q8na9lg,1,22,37.7,2022-10-15T12:52:58.517Z,2022-10-15T12:53:15Z,3844026015,56,Center,3844026021,212,33.4,3844026013,157,,3844026017,140,53.2,3844026019,141,47.5,3844026023,213,0.2,3844026025,1,,,,,69ewfo1qoyc0xhk227754o9h,M. Korenčiová,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471986015,180,61,1,20,41,8gw3pgcd0doivaul55q8na9lg,0,53.2,47.5,2022-10-15T12:53:00.725Z,2022-10-15T12:53:01Z,3844026067,56,Center,,,,,,,,,,,,,,,,,,,,,,e3mdwwn8drb7hsscyvj4u8pre,M. Pavan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471986049,179,1,1,20,44,7pm0maqtof5rdc3ksumasw55g,0,46.4,68.6,2022-10-15T12:53:03.800Z,2022-10-15T12:53:04Z,3844026303,1,,3844026301,213,0.5,3844026299,212,42.6,3844026297,141,100.0,3844026293,56,Left,3844026295,140,81.1,,,,,,,7fu77l8o1mi2fq8iqqirsu09h,A. Benoît,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471986055,180,5,1,20,45,7pm0maqtof5rdc3ksumasw55g,0,79.9,101.4,2022-10-15T12:53:04.525Z,2022-10-15T12:53:15Z,3844026321,347,,3844026319,56,Left,3844027103,233,181,,,,,,,,,,,,,,,,7fu77l8o1mi2fq8iqqirsu09h,A. Benoît,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471986177,181,5,1,20,45,8gw3pgcd0doivaul55q8na9lg,1,20.1,-1.4,2022-10-15T12:53:04.525Z,2022-10-15T12:55:13Z,3844026989,347,,3844026987,56,Back,3844027039,233,180,,,,,,,,,,,,,,,,e3mdwwn8drb7hsscyvj4u8pre,M. Pavan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471986305,182,1,1,20,58,8gw3pgcd0doivaul55q8na9lg,1,34.5,0,2022-10-15T12:53:17.493Z,2022-10-15T12:53:21Z,3844027689,213,0.4,3844027687,212,13.2,3844027683,140,46.3,3844027681,56,Back,3844027679,107,,3844027685,141,5.0,,,,,,,bimp62qt9yetz1mwz1z18ri7d,M. Brenn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471986311,183,4,1,21,2,8gw3pgcd0doivaul55q8na9lg,1,41.4,12.8,2022-10-15T12:53:21.093Z,2022-10-15T12:55:15Z,3844028229,13,,3844028231,152,,3844028233,265,,3844036375,233,181,3844027707,56,Back,3844027709,286,,,,,,,,b80b2mxpxjcboqc81evm6oa2,C. Beccari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471986565,181,4,1,21,2,7pm0maqtof5rdc3ksumasw55g,0,58.6,87.2,2022-10-15T12:53:21.094Z,2022-10-15T12:55:15Z,3844029079,285,,3844029077,265,,3844029073,56,Left,3844036387,233,183,3844029071,13,,3844029075,152,,,,,,,,7lx9lvt04ne2umnr922nbx68l,Joana Marchão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471986631,184,1,1,21,20,8gw3pgcd0doivaul55q8na9lg,1,41.5,10.9,2022-10-15T12:53:39.702Z,2022-10-15T12:54:05Z,3844029511,212,58.6,3844029509,141,95.0,3844029507,140,53.8,3844029503,152,,3844029513,213,1.3,3844029501,196,,3844029505,56,Left,3844030827,189,,b80b2mxpxjcboqc81evm6oa2,C. Beccari,3844029497,5,3844029499,155,3844029515,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2471986703,185,1,1,21,27,8gw3pgcd0doivaul55q8na9lg,1,46.7,95.9,2022-10-15T12:53:46.934Z,2022-10-15T12:53:52Z,3844029955,1,,3844029941,155,,3844029953,213,6.1,3844029949,141,87.4,3844029947,140,87.5,3844029945,56,Left,3844029951,212,43.2,,,,69ij8unhyklcdc4d11u02v6y,Joyce Borini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471986707,186,61,1,21,33,8gw3pgcd0doivaul55q8na9lg,0,86.8,83,2022-10-15T12:53:52.757Z,2022-10-15T12:53:53Z,3844029965,56,Left,,,,,,,,,,,,,,,,,,,,,,dlk4qvpj8rn8jy2efhu4xn3yt,J. Karlernäs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471986719,182,12,1,21,34,7pm0maqtof5rdc3ksumasw55g,1,9.4,19.5,2022-10-15T12:53:53.335Z,2022-10-15T12:53:54Z,3844030015,212,14.1,3844030029,167,,3844030017,213,3.8,3844030013,141,7.5,3844030009,56,Back,3844030011,140,0.0,,,,,,,bbryvdwzavouhzf5d31kysvvu,Giovana Maia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471986721,183,6,1,21,35,7pm0maqtof5rdc3ksumasw55g,0,0,7.9,2022-10-15T12:53:53.960Z,2022-10-15T12:53:59Z,3844030333,233,187,3844030021,73,,3844030019,56,Back,,,,,,,,,,,,,,,,bbryvdwzavouhzf5d31kysvvu,Giovana Maia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
