id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,assist,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId
2534587313,400,1,2,47,50,p2dsrpus5eckpz2h16svaour,1,26.5,60.9,2023-04-16T13:39:35.207Z,2023-04-16T13:39:42Z,4195358077,1,,4195358053,56,Center,4195358637,5,,4195358063,212,46.2,4195358055,140,70.5,4195358071,213,0,4195358057,141,60.9,4195358639,152,,dwmb9deiywwddo0bbnrgw2x91,L. Agard,4195358051,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534587321,401,44,2,47,52,p2dsrpus5eckpz2h16svaour,1,70.6,59.5,2023-04-16T13:39:36.543Z,2023-04-16T13:39:38Z,4195358169,233,467,4195358111,286,,4195358109,56,Center,,,,,,,,,,,,,,,,e0sh07t0vl714r690gtghfnbp,P. Hammarlund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534587279,467,44,2,47,52,7w2y7s7q5r1h1flz9y4sj6xka,0,29.4,40.5,2023-04-16T13:39:36.544Z,2023-04-16T13:39:39Z,4195358255,233,401,4195357853,285,,4195357851,56,Back,,,,,,,,,,,,,,,,3qnkvefimj0i4kl78jucipnf9,L. Sembrant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534587363,402,1,2,47,53,p2dsrpus5eckpz2h16svaour,0,70.3,60.9,2023-04-16T13:39:38.255Z,2023-04-16T13:39:40Z,4195358365,140,68.8,4195358369,212,12.1,4195358361,3,,4195358371,213,1.7,4195358367,141,78.6,4195358363,56,Center,,,,,,,e0sh07t0vl714r690gtghfnbp,P. Hammarlund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534587381,468,49,2,47,56,7w2y7s7q5r1h1flz9y4sj6xka,1,39.4,46.9,2023-04-16T13:39:40.993Z,2023-04-16T13:39:41Z,,,,,,,,,,,,,,,,,,,,,,,,,17zgb1iogatltsw1spnvyuuol,B. Bonansea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534587499,469,1,2,47,57,7w2y7s7q5r1h1flz9y4sj6xka,1,42.8,47.3,2023-04-16T13:39:42.016Z,2023-04-16T13:39:55Z,4195359101,140,73.0,4195360253,155,,4195359107,213,0.7,4195359099,56,Left,4195359105,212,40.3,4195359109,1,,4195359103,141,83.9,,,,17zgb1iogatltsw1spnvyuuol,B. Bonansea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534587579,470,1,2,48,0,7w2y7s7q5r1h1flz9y4sj6xka,0,73,83.9,2023-04-16T13:39:45.472Z,2023-04-16T13:42:29Z,4195359479,213,6.2,4195359471,56,Left,4195359475,141,82.4,4195359473,140,86.6,4195359477,212,14.3,,,,,,,,,,6dmnxn0v7tcrwtd6hm2jaf6j9,L. Beerensteyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534587639,403,12,2,48,4,p2dsrpus5eckpz2h16svaour,1,9,26,2023-04-16T13:39:49.102Z,2023-04-16T14:42:59Z,4195359801,56,Back,4195359887,167,,4195359807,212,18.6,4195359809,213,4.6,4195359805,141,0.0,4195359803,140,6.3,,,,,,,72a3aetghls98os7onhc60vdh,A. Tortelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534587647,404,5,2,48,5,p2dsrpus5eckpz2h16svaour,0,8.6,-1.6,2023-04-16T13:39:49.778Z,2023-04-16T14:45:03Z,4195360335,233,471,4195359863,56,Back,4195359867,347,,,,,,,,,,,,,,,,,72a3aetghls98os7onhc60vdh,A. Tortelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534587713,471,5,2,48,5,7w2y7s7q5r1h1flz9y4sj6xka,1,91.4,101.6,2023-04-16T13:39:49.778Z,2023-04-16T13:39:56Z,4195360241,56,Left,4195360305,233,404,4195360243,347,,,,,,,,,,,,,,,,,6dmnxn0v7tcrwtd6hm2jaf6j9,L. Beerensteyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534587763,472,1,2,48,13,7w2y7s7q5r1h1flz9y4sj6xka,1,86.9,100,2023-04-16T13:39:57.536Z,2023-04-16T13:39:58Z,4195360533,140,72.1,4195360529,107,,4195360539,213,3.5,4195360535,141,92.7,4195360537,212,16.6,4195360531,56,Left,,,,,,,aat1vixi4qu8bmxtw45maqytx,L. Boattin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534587801,473,1,2,48,14,7w2y7s7q5r1h1flz9y4sj6xka,1,72.1,92.7,2023-04-16T13:39:58.544Z,2023-04-16T13:40:00Z,4195360767,141,86.5,4195360765,140,59.5,4195360769,212,13.9,4195360771,213,3.5,4195360763,56,Left,,,,,,,,,,6alny8atonddyhmltw3dgo1d5,J. Grosso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534587849,474,1,2,48,16,7w2y7s7q5r1h1flz9y4sj6xka,1,59.5,86.5,2023-04-16T13:40:00.815Z,2023-04-16T13:40:02Z,4195361017,56,Center,4195361025,212,15.0,4195361027,213,4.1,4195361023,141,67.9,4195361019,140,51.8,,,,,,,,,,3ypl97rrz80zb454kq039yuol,C. Salvai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534587897,475,1,2,48,18,7w2y7s7q5r1h1flz9y4sj6xka,1,52.1,66.4,2023-04-16T13:40:02.768Z,2023-04-16T13:40:05Z,4195361303,212,14.1,4195361291,56,Center,4195361299,141,45.7,4195361295,140,53.2,4195361305,213,4.8,,,,,,,,,,3qnkvefimj0i4kl78jucipnf9,L. Sembrant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534587935,476,1,2,48,21,7w2y7s7q5r1h1flz9y4sj6xka,1,54.2,43.9,2023-04-16T13:40:05.695Z,2023-04-16T13:40:07Z,4195361505,140,55.5,4195361509,212,13.5,4195361507,141,63.6,4195361511,213,1.5,4195361503,56,Center,,,,,,,,,,6cs8qwc1exex8ik9w3nejnkyd,S. Gunnarsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534588019,477,1,2,48,22,7w2y7s7q5r1h1flz9y4sj6xka,1,57.1,64.8,2023-04-16T13:40:07.487Z,2023-04-16T13:40:10Z,4195361951,56,Left,4195361959,213,0.9,4195361955,141,97.4,4195361953,140,74.7,4195361957,212,28.9,,,,,,,,,,3qnkvefimj0i4kl78jucipnf9,L. Sembrant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534588081,478,1,2,48,26,7w2y7s7q5r1h1flz9y4sj6xka,1,74.7,97.4,2023-04-16T13:40:10.719Z,2023-04-16T13:40:13Z,4195362311,56,Left,4195362323,213,3.4,4195362319,212,5.6,4195362315,141,95.0,4195362313,140,69.6,,,,,,,,,,aat1vixi4qu8bmxtw45maqytx,L. Boattin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534588161,479,1,2,48,28,7w2y7s7q5r1h1flz9y4sj6xka,1,70.7,94.8,2023-04-16T13:40:13.136Z,2023-04-16T13:40:15Z,4195362773,212,19.8,4195362767,56,Center,4195362775,213,4.6,4195362769,140,68.7,4195362771,141,65.8,,,,,,,,,,3ypl97rrz80zb454kq039yuol,C. Salvai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534588201,480,1,2,48,31,7w2y7s7q5r1h1flz9y4sj6xka,1,68.7,65.8,2023-04-16T13:40:15.519Z,2023-04-16T13:40:17Z,4195362979,56,Center,4195362987,212,8.1,4195362981,140,75.6,4195362989,213,5.8,4195362985,141,60.5,,,,,,,,,,17zgb1iogatltsw1spnvyuuol,B. Bonansea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534588221,481,1,2,48,32,7w2y7s7q5r1h1flz9y4sj6xka,1,75.6,60.5,2023-04-16T13:40:17.023Z,2023-04-16T13:40:18Z,4195363095,140,74.9,4195363099,212,4.4,4195363093,56,Center,4195363101,213,1.7,4195363097,141,66.9,,,,,,,,,,8f64tianoo4mc7t1lyz6acqtx,C. Girelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534588313,482,1,2,48,33,7w2y7s7q5r1h1flz9y4sj6xka,1,74.9,66.9,2023-04-16T13:40:18.128Z,2023-04-16T13:40:22Z,4195363569,141,68.7,4195363565,56,Center,4195363573,213,0.1,4195363571,212,11.1,4195363567,140,85.4,,,,,,,,,,17zgb1iogatltsw1spnvyuuol,B. Bonansea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534588321,405,45,2,48,38,p2dsrpus5eckpz2h16svaour,0,9.4,36,2023-04-16T13:40:22.656Z,2023-04-16T13:40:25Z,4195363611,56,Back,4195363613,285,,4195363897,233,483,,,,,,,,,,,,,,,,1rsv7xi31ffxqpjeaw76t1n8p,F. Cafferata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534588363,483,3,2,48,38,7w2y7s7q5r1h1flz9y4sj6xka,1,90.6,64,2023-04-16T13:40:22.656Z,2023-04-16T13:40:25Z,4195363839,56,Center,4195363841,286,,4195363871,233,405,,,,,,,,,,,,,,,,6alny8atonddyhmltw3dgo1d5,J. Grosso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534588397,484,1,2,48,40,7w2y7s7q5r1h1flz9y4sj6xka,1,95.8,80.3,2023-04-16T13:40:24.640Z,2023-04-16T13:40:26Z,4195364003,213,1.9,4195363997,140,92.5,4195363999,141,94.8,4195364001,212,10.5,4195363995,56,Left,,,,,,,,,,6alny8atonddyhmltw3dgo1d5,J. Grosso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534588511,485,1,2,48,41,7w2y7s7q5r1h1flz9y4sj6xka,1,92.5,94.8,2023-04-16T13:40:26.095Z,2023-04-16T13:40:30Z,4195364489,141,31.9,4195364485,56,Center,4195364483,155,,4195364491,212,43.3,4195364493,213,4.6,4195364481,2,,4195364495,1,,4195364487,140,86.0,aat1vixi4qu8bmxtw45maqytx,L. Boattin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534588531,486,1,2,48,45,7w2y7s7q5r1h1flz9y4sj6xka,0,86,31.9,2023-04-16T13:40:30.415Z,2023-04-16T14:31:21Z,4195364599,56,Center,4195364609,212,14.0,4195364603,140,73.8,4195364607,141,40.1,4195364611,213,2.7,4195364597,3,,,,,,,,8f64tianoo4mc7t1lyz6acqtx,C. Girelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534588541,406,49,2,48,47,p2dsrpus5eckpz2h16svaour,1,29.1,53.4,2023-04-16T13:40:31.695Z,2023-04-16T13:40:31Z,,,,,,,,,,,,,,,,,,,,,,,,,4zr1u1gdqagr6e53pnyruywut,Vero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534588551,407,61,2,48,47,p2dsrpus5eckpz2h16svaour,0,29.1,53.4,2023-04-16T13:40:31.982Z,2023-04-16T13:40:32Z,4195364727,56,Back,,,,,,,,,,,,,,,,,,,,,,4zr1u1gdqagr6e53pnyruywut,Vero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534588597,487,49,2,48,49,7w2y7s7q5r1h1flz9y4sj6xka,1,73.4,44.8,2023-04-16T13:40:33.840Z,2023-04-16T13:40:34Z,,,,,,,,,,,,,,,,,,,,,,,,,6cs8qwc1exex8ik9w3nejnkyd,S. Gunnarsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534588647,488,1,2,48,49,7w2y7s7q5r1h1flz9y4sj6xka,1,73.3,53.4,2023-04-16T13:40:34.416Z,2023-04-16T13:40:36Z,4195365269,213,1.4,4195365261,56,Center,4195365265,141,69.1,4195365263,140,74.6,4195365267,212,10.8,,,,,,,,,,6cs8qwc1exex8ik9w3nejnkyd,S. Gunnarsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534588681,489,1,2,48,52,7w2y7s7q5r1h1flz9y4sj6xka,1,75,61.8,2023-04-16T13:40:36.623Z,2023-04-16T13:40:38Z,4195365441,212,8.5,4195365433,56,Center,4195365445,213,2.2,4195365439,141,72.1,4195365435,140,70.4,,,,,,,,,,6alny8atonddyhmltw3dgo1d5,J. Grosso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534588731,490,1,2,48,53,7w2y7s7q5r1h1flz9y4sj6xka,1,70.4,72.1,2023-04-16T13:40:38.287Z,2023-04-16T13:40:41Z,4195365701,141,59.3,4195365709,213,4.0,4195365705,212,11.5,4195365699,140,63.3,4195365697,56,Center,,,,,,,,,,aat1vixi4qu8bmxtw45maqytx,L. Boattin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534588743,491,1,2,48,56,7w2y7s7q5r1h1flz9y4sj6xka,0,63.3,59.3,2023-04-16T13:40:40.879Z,2023-04-16T13:40:43Z,4195366045,236,,4195365761,213,6.2,4195365757,141,58.8,4195365759,212,4.0,4195365755,140,67.1,4195366055,286,,4195365753,56,Center,4195366047,233,408,6cs8qwc1exex8ik9w3nejnkyd,S. Gunnarsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534588789,408,74,2,48,56,p2dsrpus5eckpz2h16svaour,1,36.9,35.5,2023-04-16T13:40:40.880Z,2023-04-16T14:30:15Z,4195366003,285,,4195366001,56,Back,4195366095,233,491,,,,,,,,,,,,,,,,e0sh07t0vl714r690gtghfnbp,P. Hammarlund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534588815,409,49,2,48,59,p2dsrpus5eckpz2h16svaour,1,43.2,19,2023-04-16T13:40:44.222Z,2023-04-16T13:40:44Z,,,,,,,,,,,,,,,,,,,,,,,,,e0sh07t0vl714r690gtghfnbp,P. Hammarlund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534588993,410,1,2,49,8,p2dsrpus5eckpz2h16svaour,0,92.8,19,2023-04-16T13:40:53.173Z,2023-04-16T13:40:55Z,4195367113,140,80.7,4195367117,212,12.9,4195367111,56,Center,4195367119,213,3.0,4195367115,141,22.0,,,,,,,,,,e0sh07t0vl714r690gtghfnbp,P. Hammarlund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534588999,492,8,2,49,10,7w2y7s7q5r1h1flz9y4sj6xka,1,12.8,82.1,2023-04-16T13:40:55.265Z,2023-04-16T13:40:55Z,4195367143,56,Back,,,,,,,,,,,,,,,,,,,,,,89l4376fhyf32a6tdjou6zqw9,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534589017,493,49,2,49,11,7w2y7s7q5r1h1flz9y4sj6xka,1,9.5,85.4,2023-04-16T13:40:56.129Z,2023-04-16T13:40:56Z,,,,,,,,,,,,,,,,,,,,,,,,,89l4376fhyf32a6tdjou6zqw9,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534589161,494,1,2,49,14,7w2y7s7q5r1h1flz9y4sj6xka,1,8.1,89,2023-04-16T13:40:58.863Z,2023-04-16T13:41:04Z,4195367975,56,Back,4195367979,141,76.7,4195367981,212,17.4,4195367983,213,5.8,4195367977,140,22.6,,,,,,,,,,89l4376fhyf32a6tdjou6zqw9,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534589289,495,1,2,49,19,7w2y7s7q5r1h1flz9y4sj6xka,1,23.1,73.6,2023-04-16T13:41:03.935Z,2023-04-16T13:41:09Z,4195368687,141,28.2,4195368691,213,5.0,4195368683,56,Back,4195368685,140,30.9,4195368689,212,31.9,,,,,,,,,,6alny8atonddyhmltw3dgo1d5,J. Grosso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534589369,496,1,2,49,25,7w2y7s7q5r1h1flz9y4sj6xka,1,33.9,25.8,2023-04-16T13:41:09.729Z,2023-04-16T13:42:40Z,4195369081,212,39.0,4195369073,155,,4195369079,141,50.1,4195369075,56,Center,4195369077,140,67.5,4195369085,1,,4195369083,213,0.4,,,,45bi84zkhqhvgs9v3rtgj06ol,S. Gama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534589501,499,42,2,49,26,7w2y7s7q5r1h1flz9y4sj6xka,1,65.7,50.7,2023-04-16T13:41:11.040Z,2023-04-16T13:41:22Z,,,,,,,,,,,,,,,,,,,,,,,,,8f64tianoo4mc7t1lyz6acqtx,C. Girelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534589381,497,3,2,49,28,7w2y7s7q5r1h1flz9y4sj6xka,0,67,44.1,2023-04-16T13:41:13.119Z,2023-04-16T13:41:19Z,4195369743,233,411,4195369127,56,Center,4195369129,286,,,,,,,,,,,,,,,,,8f64tianoo4mc7t1lyz6acqtx,C. Girelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534589459,411,7,2,49,28,p2dsrpus5eckpz2h16svaour,0,33,55.9,2023-04-16T13:41:13.120Z,2023-04-16T13:41:17Z,4195369503,285,,4195369499,56,Back,4195369645,233,497,,,,,,,,,,,,,,,,ccy7sflcnyiaf9c9j4c9p92ax,A. Zamanian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534589395,498,61,2,49,29,7w2y7s7q5r1h1flz9y4sj6xka,1,67.4,50.6,2023-04-16T13:41:14.128Z,2023-04-16T13:41:14Z,4195369191,56,Center,,,,,,,,,,,,,,,,,,,,,,8f64tianoo4mc7t1lyz6acqtx,C. Girelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534589533,412,49,2,49,33,p2dsrpus5eckpz2h16svaour,1,32.5,58.1,2023-04-16T13:41:17.678Z,2023-04-16T13:41:19Z,,,,,,,,,,,,,,,,,,,,,,,,,72a3aetghls98os7onhc60vdh,A. Tortelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534589553,413,1,2,49,33,p2dsrpus5eckpz2h16svaour,1,32.5,58.1,2023-04-16T13:41:17.838Z,2023-04-16T13:41:20Z,4195370003,140,41.2,4195370009,213,1.0,4195370005,141,78.2,4195370007,212,16.4,4195370001,56,Back,,,,,,,,,,72a3aetghls98os7onhc60vdh,A. Tortelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534589639,414,1,2,49,34,p2dsrpus5eckpz2h16svaour,1,41.2,78.2,2023-04-16T13:41:18.598Z,2023-04-16T13:41:23Z,4195370315,212,14.4,4195370311,140,31.2,4195370319,213,2.4,4195370309,56,Back,4195370313,141,92.7,,,,,,,,,,cnvii81lylt9gcn9iox9lkvdh,S. Breitner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534589685,415,1,2,49,35,p2dsrpus5eckpz2h16svaour,0,29.1,92.6,2023-04-16T13:41:20.278Z,2023-04-16T13:41:24Z,4195370501,212,7.4,4195370495,140,35.8,4195370491,56,Back,4195370497,141,89.1,4195370503,213,6.0,,,,,,,,,,e4i408ibyt4r0n7znz46qllka,J. Jackmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534589771,500,49,2,49,39,7w2y7s7q5r1h1flz9y4sj6xka,1,61.9,18.5,2023-04-16T13:41:24.177Z,2023-04-16T14:32:12Z,,,,,,,,,,,,,,,,,,,,,,,,,45bi84zkhqhvgs9v3rtgj06ol,S. Gama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534589839,501,1,2,49,39,7w2y7s7q5r1h1flz9y4sj6xka,1,61.9,18.5,2023-04-16T13:41:24.431Z,2023-04-16T14:32:16Z,4195371371,212,24.5,4195371367,141,50.0,4195371363,56,Center,4195371365,140,73.2,4195371373,213,1.1,,,,,,,,,,45bi84zkhqhvgs9v3rtgj06ol,S. Gama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534643289,885,1,2,49,40,7w2y7s7q5r1h1flz9y4sj6xka,1,76.8,33.7,2023-04-16T13:41:24.488Z,2023-04-16T14:32:39Z,4195638517,140,76.7,4195638521,212,15.0,4195638515,56,Center,4195638523,213,1.6,4195638519,141,55.7,,,,,,,,,,17zgb1iogatltsw1spnvyuuol,B. Bonansea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534589873,502,1,2,49,44,7w2y7s7q5r1h1flz9y4sj6xka,1,73.5,49.1,2023-04-16T13:41:28.607Z,2023-04-16T13:41:33Z,4195371553,141,32.1,4195371563,213,4.6,4195371557,212,11.7,4195371549,140,72.1,4195371545,56,Center,,,,,,,,,,6alny8atonddyhmltw3dgo1d5,J. Grosso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534589881,503,50,2,49,46,7w2y7s7q5r1h1flz9y4sj6xka,1,70.6,25.7,2023-04-16T13:41:30.737Z,2023-04-16T13:41:39Z,4195371985,233,416,4195371589,286,,4195371587,56,Center,,,,,,,,,,,,,,,,45bi84zkhqhvgs9v3rtgj06ol,S. Gama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534589937,416,7,2,49,46,p2dsrpus5eckpz2h16svaour,1,29.4,74.3,2023-04-16T13:41:30.738Z,2023-04-16T13:41:36Z,4195371941,233,503,4195371897,285,,4195371891,56,Back,,,,,,,,,,,,,,,,e6yhuu5eu6qpk7gybytdtxqdx,M. Mijatović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534589955,417,1,2,49,48,p2dsrpus5eckpz2h16svaour,1,25.4,74.6,2023-04-16T13:41:33.190Z,2023-04-16T13:41:36Z,4195372031,56,Back,4195372037,212,1.6,4195372035,141,72.5,4195372039,213,4.3,4195372029,155,,4195372033,140,24.8,,,,,,,e6yhuu5eu6qpk7gybytdtxqdx,M. Mijatović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534589969,418,49,2,49,50,p2dsrpus5eckpz2h16svaour,1,24.1,71.1,2023-04-16T13:41:34.774Z,2023-04-16T13:41:37Z,,,,,,,,,,,,,,,,,,,,,,,,,e6yhuu5eu6qpk7gybytdtxqdx,M. Mijatović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534590079,419,1,2,49,50,p2dsrpus5eckpz2h16svaour,1,24.1,71.1,2023-04-16T13:41:34.991Z,2023-04-16T13:41:42Z,4195372649,212,20.0,4195372651,213,4.9,4195372645,140,28.4,4195372643,56,Back,4195372641,155,,4195372647,141,42.4,,,,,,,e6yhuu5eu6qpk7gybytdtxqdx,M. Mijatović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534590101,420,3,2,49,55,p2dsrpus5eckpz2h16svaour,0,28.7,41.3,2023-04-16T13:41:40.093Z,2023-04-16T13:42:31Z,4195372769,211,,4195372753,56,Back,4195372755,285,,,,,,,,,,,,,,,,,4zr1u1gdqagr6e53pnyruywut,Vero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534590083,504,61,2,49,55,7w2y7s7q5r1h1flz9y4sj6xka,1,66.1,79.1,2023-04-16T13:41:40.160Z,2023-04-16T14:33:11Z,4195372659,56,Left,,,,,,,,,,,,,,,,,,,,,,89l4376fhyf32a6tdjou6zqw9,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534590135,421,50,2,49,56,p2dsrpus5eckpz2h16svaour,1,28.4,28,2023-04-16T13:41:40.991Z,2023-04-16T13:42:34Z,4195372941,285,,4195373051,233,505,4195372939,56,Back,,,,,,,,,,,,,,,,4zr1u1gdqagr6e53pnyruywut,Vero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534590111,505,7,2,49,56,7w2y7s7q5r1h1flz9y4sj6xka,0,71.6,72,2023-04-16T13:41:40.992Z,2023-04-16T14:33:12Z,4195373045,286,,4195373041,233,421,4195372795,56,Center,,,,,,,,,,,,,,,,89l4376fhyf32a6tdjou6zqw9,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534590129,506,49,2,49,59,7w2y7s7q5r1h1flz9y4sj6xka,1,69.9,70,2023-04-16T13:41:44.256Z,2023-04-16T14:33:43Z,,,,,,,,,,,,,,,,,,,,,,,,,89l4376fhyf32a6tdjou6zqw9,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534590147,507,1,2,49,59,7w2y7s7q5r1h1flz9y4sj6xka,0,69.9,70,2023-04-16T13:41:44.479Z,2023-04-16T14:33:42Z,4195373013,140,77.8,4195373009,56,Center,4195373017,212,11.9,4195373019,213,5.5,4195373015,141,57.5,,,,,,,,,,89l4376fhyf32a6tdjou6zqw9,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534590205,422,49,2,50,4,p2dsrpus5eckpz2h16svaour,1,26.3,50,2023-04-16T13:41:49.094Z,2023-04-16T13:41:49Z,,,,,,,,,,,,,,,,,,,,,,,,,ccy7sflcnyiaf9c9j4c9p92ax,A. Zamanian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534590241,423,1,2,50,4,p2dsrpus5eckpz2h16svaour,1,26.3,50,2023-04-16T13:41:49.221Z,2023-04-16T13:41:50Z,4195373493,212,16.3,4195373497,213,4.1,4195373483,140,17.5,4195373479,56,Back,4195373487,141,30.2,,,,,,,,,,ccy7sflcnyiaf9c9j4c9p92ax,A. Zamanian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534590311,424,1,2,50,6,p2dsrpus5eckpz2h16svaour,1,18.4,30.2,2023-04-16T13:41:50.590Z,2023-04-16T13:41:53Z,4195373845,141,5.8,4195373849,213,5.5,4195373843,140,33.2,4195373841,56,Back,4195373847,212,22.7,,,,,,,,,,1rsv7xi31ffxqpjeaw76t1n8p,F. Cafferata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534590391,425,1,2,50,9,p2dsrpus5eckpz2h16svaour,1,23.7,5.5,2023-04-16T13:41:53.630Z,2023-04-16T13:41:57Z,4195374273,212,14.4,4195374275,213,1.2,4195374267,56,Back,4195374269,140,29.1,4195374271,141,25.0,,,,,,,,,,e0sh07t0vl714r690gtghfnbp,P. Hammarlund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534590499,426,1,2,50,12,p2dsrpus5eckpz2h16svaour,1,30.3,25,2023-04-16T13:41:57.037Z,2023-04-16T13:42:02Z,4195374827,212,17.0,4195374823,140,17.8,4195374825,141,9.1,4195374829,213,3.8,4195374821,56,Back,,,,,,,,,,4zr1u1gdqagr6e53pnyruywut,Vero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534590539,427,1,2,50,17,p2dsrpus5eckpz2h16svaour,0,20.2,5.3,2023-04-16T13:42:02.262Z,2023-04-16T13:42:03Z,4195374981,140,25.7,4195374987,213,0.0,4195375021,233,508,4195374985,212,5.8,4195374977,56,Back,4195375019,236,,4195375025,286,,4195374983,141,5.6,1rsv7xi31ffxqpjeaw76t1n8p,F. Cafferata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
