id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,keyPass,qualifier/11/value,qualifier/15/value,qualifier/13/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2490092369,160,49,1,19,48,acpt3r9i7hburdteruzc31u96,1,61.6,5.5,2022-12-10T13:50:13.239Z,2022-12-10T13:50:13Z,,,,,,,,,,,,,,,,,,,,,,,,,2nyteuqhg3tvltcdjmivfoyqx,G. Árnadóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490092385,161,1,1,19,49,acpt3r9i7hburdteruzc31u96,0,61.6,5.5,2022-12-10T13:50:13.864Z,2022-12-10T13:50:16Z,3939386143,155,,3939386147,140,75.3,3939386151,212,14.4,3939386149,141,3.8,3939386153,213,6.2,3939386145,56,Right,,,,,,,2nyteuqhg3tvltcdjmivfoyqx,G. Árnadóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490092391,154,1,1,19,51,7jaarwfaeewpo3vnfvhc2c665,0,19.1,96.8,2022-12-10T13:50:16.332Z,2022-12-10T13:50:17Z,3939386185,212,13.6,3939386179,56,Back,3939386181,140,31.0,3939386177,3,,3939386187,213,5.9,3939386183,141,89.0,,,,,,,duqwuxyvts7b8y171m2zjgfe1,C. Pleidrup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490092429,162,1,1,19,52,acpt3r9i7hburdteruzc31u96,1,72.8,11,2022-12-10T13:50:17.519Z,2022-12-10T13:50:24Z,3939386391,212,22.0,3939386389,141,18.2,3939386385,56,Right,3939386393,213,0.2,3939386387,140,93.2,3939386383,155,,,,,,,,yobsx8qzjrdt67z3vbzygd79,K. Asllani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490092433,163,3,1,19,56,acpt3r9i7hburdteruzc31u96,0,93,17.9,2022-12-10T13:50:21.482Z,2022-12-10T13:50:39Z,3939386431,286,,3939386429,56,Right,3939386445,233,155,,,,,,,,,,,,,,,,di3hdoveoiv3nwroamxgxd3o5,C. Grimshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490092413,155,7,1,19,56,7jaarwfaeewpo3vnfvhc2c665,1,7,82.1,2022-12-10T13:50:21.483Z,2022-12-10T13:50:25Z,3939386441,233,163,3939386311,167,,3939386313,56,Back,3939386315,285,,,,,,,,,,,,,,eb8kdhe0pwhhpvpfdmrlqqjth,T. Dongus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490092417,156,6,1,19,57,7jaarwfaeewpo3vnfvhc2c665,0,7,82.1,2022-12-10T13:50:22.124Z,2022-12-10T13:50:27Z,3939386323,73,,3939386321,56,Back,3939386541,233,164,,,,,,,,,,,,,,,,eb8kdhe0pwhhpvpfdmrlqqjth,T. Dongus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490092447,164,6,1,19,57,acpt3r9i7hburdteruzc31u96,1,93,17.9,2022-12-10T13:50:22.124Z,2022-12-10T13:50:38Z,3939386525,75,,3939386527,233,156,3939386521,56,Right,,,,,,,,,,,,,,,,di3hdoveoiv3nwroamxgxd3o5,C. Grimshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490092635,165,1,1,20,28,acpt3r9i7hburdteruzc31u96,0,99.5,0.5,2022-12-10T13:50:53.222Z,2022-12-10T13:50:55Z,3939387497,213,1.9,3939387493,141,38.6,3939387483,6,,3939387487,224,,3939387491,140,91.8,3939387489,56,Center,3939387485,155,,3939387495,212,27.1,8sb5yv5enqvr8bemx86jxc2j9,M. Mascarello,,3939387481,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490092649,157,12,1,20,33,7jaarwfaeewpo3vnfvhc2c665,1,6.9,66.7,2022-12-10T13:50:57.915Z,2022-12-10T13:50:59Z,3939387583,140,35.3,3939387587,212,30.5,3939387589,213,0.2,3939387585,141,76.3,3939387595,15,,3939387581,56,Back,,,,,,,6deaavas7332takve0kva6bbp,E. Goldoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490092665,158,4,1,20,35,7jaarwfaeewpo3vnfvhc2c665,1,29.8,73.6,2022-12-10T13:51:00.069Z,2022-12-10T13:51:02Z,3939387713,13,,3939387717,56,Back,3939387721,285,,3939387751,233,166,3939387719,152,,3939387715,294,,,,,,,,9ihxuqs1v194z96ytkbr6tot1,D. Philtjens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490092667,166,4,1,20,35,acpt3r9i7hburdteruzc31u96,0,70.2,26.4,2022-12-10T13:51:00.070Z,2022-12-10T13:51:02Z,3939387727,294,,3939387781,233,158,3939387729,56,Center,3939387731,152,,3939387725,13,,3939387733,286,,,,,,,,dms6dx6taz2d9wxcgqfk87lk9,A. Soffia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490092767,159,1,1,20,49,7jaarwfaeewpo3vnfvhc2c665,1,34.4,90.8,2022-12-10T13:51:14.091Z,2022-12-10T13:51:17Z,3939388243,152,,3939388247,140,13.8,3939388241,5,,3939388251,212,30.0,3939388249,141,60.2,3939388253,213,3.9,3939388245,56,Back,,,,duqwuxyvts7b8y171m2zjgfe1,C. Pleidrup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490092795,160,1,1,20,52,7jaarwfaeewpo3vnfvhc2c665,1,14.6,53.1,2022-12-10T13:51:17.403Z,2022-12-10T13:51:20Z,3939388417,56,Back,3939388421,141,50.3,3939388425,213,6.0,3939388423,212,5.9,3939388419,140,19.9,,,,,,,,,,1q1rzbagz0tikytlgql4667oq,L. Lonni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490092801,161,1,1,20,55,7jaarwfaeewpo3vnfvhc2c665,1,19.7,48.5,2022-12-10T13:51:20.539Z,2022-12-10T13:51:22Z,3939388455,212,26.2,3939388457,213,1.3,3939388453,141,85.4,3939388451,140,26.8,3939388449,56,Back,,,,,,,,,,eb8kdhe0pwhhpvpfdmrlqqjth,T. Dongus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490092829,162,1,1,20,58,7jaarwfaeewpo3vnfvhc2c665,1,27.4,81.4,2022-12-10T13:51:22.667Z,2022-12-10T13:51:29Z,3939388591,56,Back,3939388595,141,55.7,3939388599,213,3.9,3939388597,212,26.8,3939388593,140,8.0,,,,,,,,,,duqwuxyvts7b8y171m2zjgfe1,C. Pleidrup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490092841,163,1,1,21,5,7jaarwfaeewpo3vnfvhc2c665,1,14.6,40.9,2022-12-10T13:51:29.820Z,2022-12-10T13:51:33Z,3939388639,140,36.5,3939388645,213,5.8,3939388635,155,,3939388641,141,24.1,3939388637,56,Back,3939388643,212,25.7,,,,,,,1q1rzbagz0tikytlgql4667oq,L. Lonni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490092853,164,1,1,21,8,7jaarwfaeewpo3vnfvhc2c665,1,32.5,31.3,2022-12-10T13:51:33.227Z,2022-12-10T13:51:36Z,3939388713,213,3.3,3939388707,140,24.5,3939388711,212,8.6,3939388705,56,Back,3939388709,141,28.8,,,,,,,,,,8kyz2zkpdn0wdf1ybpmgd2ay1,B. Brignoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490092859,165,1,1,21,11,7jaarwfaeewpo3vnfvhc2c665,0,26.3,19.8,2022-12-10T13:51:36.411Z,2022-12-10T13:51:37Z,3939388751,213,5.3,3939388747,212,16.8,3939388743,141,0.0,3939388737,56,Back,3939388741,140,34.6,,,,,,,,,,b8g6l2yrz5zkx0z4cwqbtrm96,B. Orsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490092861,166,5,1,21,12,7jaarwfaeewpo3vnfvhc2c665,0,38,-1.5,2022-12-10T13:51:36.911Z,2022-12-10T13:55:08Z,3939388929,233,167,3939388755,56,Back,3939388757,347,,,,,,,,,,,,,,,,,b8g6l2yrz5zkx0z4cwqbtrm96,B. Orsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490092893,167,5,1,21,12,acpt3r9i7hburdteruzc31u96,1,62,101.5,2022-12-10T13:51:36.911Z,2022-12-10T13:51:44Z,3939388925,233,166,3939388923,347,,3939388921,56,Left,,,,,,,,,,,,,,,,dms6dx6taz2d9wxcgqfk87lk9,A. Soffia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490092895,168,1,1,21,19,acpt3r9i7hburdteruzc31u96,0,58.5,100,2022-12-10T13:51:43.631Z,2022-12-10T13:51:44Z,3939388935,56,Left,3939388939,141,82.7,3939388941,212,14.3,3939388943,213,5.2,3939388933,107,,3939388937,140,64.4,,,,,,,8qywmb7vw14hygvzliislo1xx,V. Bergamaschi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490092901,167,8,1,21,22,7jaarwfaeewpo3vnfvhc2c665,1,32.2,11.6,2022-12-10T13:51:46.683Z,2022-12-10T13:51:46Z,3939388989,56,Back,,,,,,,,,,,,,,,,,,,,,,b8g6l2yrz5zkx0z4cwqbtrm96,B. Orsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490092911,168,49,1,21,23,7jaarwfaeewpo3vnfvhc2c665,1,52.7,17.3,2022-12-10T13:51:48.204Z,2022-12-10T13:51:48Z,,,,,,,,,,,,,,,,,,,,,,,,,8m1zaxpia31zue120389es72t,L. Clelland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490092913,169,61,1,21,24,7jaarwfaeewpo3vnfvhc2c665,0,53,21.6,2022-12-10T13:51:49.259Z,2022-12-10T13:51:49Z,3939389037,56,Center,,,,,,,,,,,,,,,,,,,,,,8m1zaxpia31zue120389es72t,L. Clelland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490092915,169,50,1,21,25,acpt3r9i7hburdteruzc31u96,1,55.9,77.4,2022-12-10T13:51:49.705Z,2022-12-10T13:51:53Z,3939389049,286,,3939389047,56,Center,3939389165,233,170,,,,,,,,,,,,,,,,di3hdoveoiv3nwroamxgxd3o5,C. Grimshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490092935,170,7,1,21,25,7jaarwfaeewpo3vnfvhc2c665,1,44.1,22.6,2022-12-10T13:51:49.706Z,2022-12-10T13:51:53Z,3939389157,56,Back,3939389161,233,169,3939389159,285,,,,,,,,,,,,,,,,,8m1zaxpia31zue120389es72t,L. Clelland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490092937,171,1,1,21,28,7jaarwfaeewpo3vnfvhc2c665,0,41,7.3,2022-12-10T13:51:52.731Z,2022-12-10T13:51:53Z,3939389181,1,,3939389179,213,6.2,3939389175,141,6.4,3939389177,212,7.8,3939389173,140,48.4,3939389171,56,Back,3939389169,157,,,,,8m1zaxpia31zue120389es72t,L. Clelland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490092945,170,61,1,21,30,acpt3r9i7hburdteruzc31u96,1,58,90.9,2022-12-10T13:51:54.582Z,2022-12-10T13:51:54Z,3939389217,56,Left,,,,,,,,,,,,,,,,,,,,,,dms6dx6taz2d9wxcgqfk87lk9,A. Soffia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490092953,172,1,1,21,30,7jaarwfaeewpo3vnfvhc2c665,1,45.1,14,2022-12-10T13:51:55.275Z,2022-12-10T13:51:56Z,3939389261,213,4.2,3939389253,56,Back,3939389257,141,8.6,3939389255,140,42.9,3939389259,212,4.3,,,,,,,,,,b8g6l2yrz5zkx0z4cwqbtrm96,B. Orsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490093011,173,1,1,21,31,7jaarwfaeewpo3vnfvhc2c665,1,40.7,8.9,2022-12-10T13:51:56.219Z,2022-12-10T13:52:07Z,3939389571,141,38.5,3939389567,56,Back,3939389575,213,2.5,3939389573,212,35.5,3939389577,1,,3939389569,140,12.9,,,,,,,8m1zaxpia31zue120389es72t,L. Clelland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490093029,174,1,1,21,42,7jaarwfaeewpo3vnfvhc2c665,1,16.9,40.1,2022-12-10T13:52:07.147Z,2022-12-10T13:52:09Z,3939389643,212,19.3,3939389637,56,Back,3939389639,140,25.2,3939389645,213,5.2,3939389641,141,14.7,,,,,,,,,,1q1rzbagz0tikytlgql4667oq,L. Lonni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490093109,175,1,1,21,44,7jaarwfaeewpo3vnfvhc2c665,1,22.8,25.3,2022-12-10T13:52:09.227Z,2022-12-10T13:52:20Z,3939390117,213,2.1,3939390107,56,Back,3939390111,141,46.0,3939390115,212,16.5,3939390109,140,14.6,,,,,,,,,,b8g6l2yrz5zkx0z4cwqbtrm96,B. Orsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490093115,176,1,1,21,55,7jaarwfaeewpo3vnfvhc2c665,0,21.4,34.3,2022-12-10T13:52:19.899Z,2022-12-10T13:52:22Z,3939390129,155,,3939390131,56,Back,3939390133,140,42.8,3939390137,212,22.9,3939390135,141,28.0,3939390139,213,6.1,,,,,,,1q1rzbagz0tikytlgql4667oq,L. Lonni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490093135,171,1,1,21,57,acpt3r9i7hburdteruzc31u96,0,55.4,68.7,2022-12-10T13:52:22.118Z,2022-12-10T13:52:24Z,3939390235,212,13.6,3939390229,56,Center,3939390231,140,58.1,3939390227,3,,3939390233,141,49.1,3939390237,213,4.9,,,,,,,di3hdoveoiv3nwroamxgxd3o5,C. Grimshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490093159,177,1,1,22,1,7jaarwfaeewpo3vnfvhc2c665,1,37.2,59.7,2022-12-10T13:52:25.674Z,2022-12-10T13:52:29Z,3939390365,140,27.8,3939390369,212,13.8,3939390367,141,73.9,3939390363,56,Back,3939390371,213,2.4,,,,,,,,,,8xmxzyft6jgirmjmtokysv9at,R. Jane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490093197,178,1,1,22,4,7jaarwfaeewpo3vnfvhc2c665,1,29.4,74.2,2022-12-10T13:52:28.938Z,2022-12-10T13:52:33Z,3939390575,212,25.6,3939390577,213,3.7,3939390573,141,53.0,3939390569,56,Back,3939390571,140,9.2,,,,,,,,,,duqwuxyvts7b8y171m2zjgfe1,C. Pleidrup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490093217,179,1,1,22,8,7jaarwfaeewpo3vnfvhc2c665,1,9.1,51.9,2022-12-10T13:52:33.258Z,2022-12-10T13:52:37Z,3939390691,56,Back,3939390695,141,45.7,3939390699,213,6.0,3939390693,140,25.0,3939390697,212,17.2,,,,,,,,,,1q1rzbagz0tikytlgql4667oq,L. Lonni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490093227,180,1,1,22,12,7jaarwfaeewpo3vnfvhc2c665,0,27.4,43.7,2022-12-10T13:52:37.115Z,2022-12-10T13:52:40Z,3939390741,212,30.7,3939390743,213,4.6,3939390733,56,Back,3939390735,140,25.3,3939390811,155,,3939390739,141,0.0,,,,,,,eb8kdhe0pwhhpvpfdmrlqqjth,T. Dongus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490093389,172,5,1,22,13,acpt3r9i7hburdteruzc31u96,1,75,101.2,2022-12-10T13:52:37.694Z,2022-12-10T13:53:00Z,3939391569,56,Left,3939391571,347,,3939391587,233,181,,,,,,,,,,,,,,,,di3hdoveoiv3nwroamxgxd3o5,C. Grimshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490093229,181,5,1,22,13,7jaarwfaeewpo3vnfvhc2c665,0,25,-1.2,2022-12-10T13:52:37.694Z,2022-12-10T13:55:09Z,3939390755,56,Back,3939391599,233,172,3939390757,347,,,,,,,,,,,,,,,,,eb8kdhe0pwhhpvpfdmrlqqjth,T. Dongus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490093401,173,1,1,22,35,acpt3r9i7hburdteruzc31u96,1,80.4,100,2022-12-10T13:52:59.934Z,2022-12-10T13:53:02Z,3939391655,213,5.6,3939391647,141,91.4,3939391629,107,,3939391641,140,89.1,3939391651,212,11.6,3939391635,56,Left,,,,,,,8qywmb7vw14hygvzliislo1xx,V. Bergamaschi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490093417,174,1,1,22,37,acpt3r9i7hburdteruzc31u96,1,89.3,90,2022-12-10T13:53:02.391Z,2022-12-10T13:53:03Z,3939391737,141,92.4,3939391733,56,Left,3939391741,213,1.0,3939391739,212,1.9,3939391735,140,90.2,,,,,,,,,,di3hdoveoiv3nwroamxgxd3o5,C. Grimshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490093419,175,50,1,22,39,acpt3r9i7hburdteruzc31u96,1,89.6,92.2,2022-12-10T13:53:03.830Z,2022-12-10T13:53:07Z,3939391853,233,182,3939391745,56,Left,3939391747,286,,,,,,,,,,,,,,,,,dms6dx6taz2d9wxcgqfk87lk9,A. Soffia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490093435,182,7,1,22,39,7jaarwfaeewpo3vnfvhc2c665,1,10.4,7.8,2022-12-10T13:53:03.831Z,2022-12-10T13:53:07Z,3939391849,233,175,3939391817,285,,3939391813,167,,3939391815,56,Back,,,,,,,,,,,,,ynp4teryxz8qxmby29s1muhh,G. Pondini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490093439,176,56,1,22,41,acpt3r9i7hburdteruzc31u96,1,0,0,2022-12-10T13:53:06.022Z,2022-12-10T13:53:09Z,3939391835,56,Left,,,,,,,,,,,,,,,,,,,,,,8qywmb7vw14hygvzliislo1xx,V. Bergamaschi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490093453,177,5,1,22,42,acpt3r9i7hburdteruzc31u96,1,85,101.6,2022-12-10T13:53:06.570Z,2022-12-10T13:55:09Z,3939391905,347,,3939391915,233,183,3939391903,56,Left,,,,,,,,,,,,,,,,8qywmb7vw14hygvzliislo1xx,V. Bergamaschi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490093437,183,5,1,22,42,7jaarwfaeewpo3vnfvhc2c665,0,15,-1.6,2022-12-10T13:53:06.570Z,2022-12-10T13:53:10Z,3939391831,56,Back,3939391941,233,177,3939391833,347,,,,,,,,,,,,,,,,,ynp4teryxz8qxmby29s1muhh,G. Pondini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490093513,178,1,1,22,50,acpt3r9i7hburdteruzc31u96,1,86,100,2022-12-10T13:53:14.574Z,2022-12-10T13:53:19Z,3939392235,213,5.0,3939392229,140,87.8,3939392231,141,90.5,3939392225,107,,3939392227,56,Left,3939392233,212,7.6,,,,,,,8qywmb7vw14hygvzliislo1xx,V. Bergamaschi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490093517,179,1,1,22,54,acpt3r9i7hburdteruzc31u96,0,94.1,74.1,2022-12-10T13:53:18.943Z,2022-12-10T13:53:19Z,3939392255,140,92.4,3939392259,212,4.1,3939392261,213,4.3,3939392257,141,68.7,3939392253,56,Center,,,,,,,,,,yobsx8qzjrdt67z3vbzygd79,K. Asllani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490093521,184,8,1,22,55,7jaarwfaeewpo3vnfvhc2c665,1,8.4,29.8,2022-12-10T13:53:19.770Z,2022-12-10T13:53:19Z,3939392275,56,Back,,,,,,,,,,,,,,,,,,,,,,b8g6l2yrz5zkx0z4cwqbtrm96,B. Orsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490093535,180,1,1,22,56,acpt3r9i7hburdteruzc31u96,0,90.7,85,2022-12-10T13:53:21.326Z,2022-12-10T13:53:21Z,3939392319,141,85.4,3939392315,56,Left,3939392323,213,3.1,3939392317,140,86.0,3939392313,155,,3939392321,212,4.9,,,,,,,dms6dx6taz2d9wxcgqfk87lk9,A. Soffia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490093561,181,45,1,22,58,acpt3r9i7hburdteruzc31u96,0,80.4,85,2022-12-10T13:53:23.386Z,2022-12-10T13:53:25Z,3939392485,56,Left,3939392515,233,185,3939392487,286,,,,,,,,,,,,,,,,,8qywmb7vw14hygvzliislo1xx,V. Bergamaschi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490093563,185,3,1,22,58,7jaarwfaeewpo3vnfvhc2c665,1,19.6,15,2022-12-10T13:53:23.386Z,2022-12-10T13:53:24Z,3939392501,233,181,3939392489,56,Back,3939392491,285,,,,,,,,,,,,,,,,,8xmxzyft6jgirmjmtokysv9at,R. Jane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490093565,186,49,1,22,59,7jaarwfaeewpo3vnfvhc2c665,1,20.4,24.1,2022-12-10T13:53:23.962Z,2022-12-10T13:53:24Z,,,,,,,,,,,,,,,,,,,,,,,,,8xmxzyft6jgirmjmtokysv9at,R. Jane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490093577,187,3,1,22,59,7jaarwfaeewpo3vnfvhc2c665,0,24.2,23.2,2022-12-10T13:53:24.505Z,2022-12-10T13:53:26Z,3939392527,56,Back,3939392605,233,182,3939392529,285,,,,,,,,,,,,,,,,,8xmxzyft6jgirmjmtokysv9at,R. Jane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490093585,182,7,1,22,59,acpt3r9i7hburdteruzc31u96,0,75.8,76.8,2022-12-10T13:53:24.506Z,2022-12-10T13:54:11Z,3939392599,233,187,3939392571,286,,3939392569,56,Center,,,,,,,,,,,,,,,,di3hdoveoiv3nwroamxgxd3o5,C. Grimshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490093919,207,61,1,23,0,7jaarwfaeewpo3vnfvhc2c665,1,28.4,12.2,2022-12-10T13:53:25.099Z,2022-12-10T13:54:34Z,3939394397,56,Back,,,,,,,,,,,,,,,,,,,,,,8xmxzyft6jgirmjmtokysv9at,R. Jane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490093589,183,49,1,23,1,acpt3r9i7hburdteruzc31u96,1,73.3,78.8,2022-12-10T13:53:25.558Z,2022-12-10T13:53:25Z,,,,,,,,,,,,,,,,,,,,,,,,,di3hdoveoiv3nwroamxgxd3o5,C. Grimshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490093607,184,1,1,23,1,acpt3r9i7hburdteruzc31u96,1,73.3,78.8,2022-12-10T13:53:26.518Z,2022-12-10T13:53:39Z,3939392667,141,84.1,3939392663,56,Left,3939392665,140,91.7,3939392671,213,0.2,3939392669,212,19.7,,,,,,,,,,di3hdoveoiv3nwroamxgxd3o5,C. Grimshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490093623,185,1,1,23,6,acpt3r9i7hburdteruzc31u96,0,91.7,84.1,2022-12-10T13:53:30.638Z,2022-12-10T13:53:31Z,3939392755,212,4.7,3939392751,140,91.7,3939392757,213,4.7,3939392753,141,77.2,3939392745,2,,3939392749,56,Center,,,,,,,yobsx8qzjrdt67z3vbzygd79,K. Asllani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490093631,188,44,1,23,8,7jaarwfaeewpo3vnfvhc2c665,1,8.9,19.6,2022-12-10T13:53:32.714Z,2022-12-10T13:53:34Z,3939392829,233,186,3939392789,285,,3939392787,56,Back,,,,,,,,,,,,,,,,eb8kdhe0pwhhpvpfdmrlqqjth,T. Dongus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490093633,186,44,1,23,8,acpt3r9i7hburdteruzc31u96,0,91.1,80.4,2022-12-10T13:53:32.715Z,2022-12-10T13:53:34Z,3939392795,56,Left,3939392833,233,188,3939392797,286,,,,,,,,,,,,,,,,,yobsx8qzjrdt67z3vbzygd79,K. Asllani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490093635,189,12,1,23,8,7jaarwfaeewpo3vnfvhc2c665,1,9,25.3,2022-12-10T13:53:32.874Z,2022-12-10T13:53:33Z,3939392819,140,15.1,3939392823,212,6.5,3939392827,15,,3939392825,213,0.2,3939392821,141,27.3,3939392817,56,Back,,,,,,,eb8kdhe0pwhhpvpfdmrlqqjth,T. Dongus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490093639,190,49,1,23,10,7jaarwfaeewpo3vnfvhc2c665,1,13.3,23.4,2022-12-10T13:53:35.115Z,2022-12-10T13:53:35Z,,,,,,,,,,,,,,,,,,,,,,,,,ynp4teryxz8qxmby29s1muhh,G. Pondini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490093673,191,1,1,23,10,7jaarwfaeewpo3vnfvhc2c665,1,13.3,23.4,2022-12-10T13:53:35.258Z,2022-12-10T13:53:38Z,3939392981,140,21.7,3939392979,56,Back,3939392987,213,0.5,3939392983,141,29.7,3939392985,212,9.8,,,,,,,,,,ynp4teryxz8qxmby29s1muhh,G. Pondini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490093679,192,1,1,23,13,7jaarwfaeewpo3vnfvhc2c665,1,22.6,24.6,2022-12-10T13:53:38.442Z,2022-12-10T13:53:39Z,3939393021,56,Back,3939393027,212,13.9,3939393023,140,27.5,3939393025,141,5.6,3939393029,213,5.1,,,,,,,,,,8kyz2zkpdn0wdf1ybpmgd2ay1,B. Brignoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490093681,193,1,1,23,14,7jaarwfaeewpo3vnfvhc2c665,0,27.6,4.9,2022-12-10T13:53:39.194Z,2022-12-10T13:53:39Z,3939393051,213,0.5,3939393049,212,7.7,3939393045,140,34.0,3939393043,56,Back,3939393047,141,10.3,,,,,,,,,,8m1zaxpia31zue120389es72t,L. Clelland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490093687,187,8,1,23,15,acpt3r9i7hburdteruzc31u96,1,64.8,82.9,2022-12-10T13:53:40.351Z,2022-12-10T13:53:40Z,3939393063,56,Left,,,,,,,,,,,,,,,,,,,,,,5zfwazpzlcnm9r7621wefv8ph,L. Fusetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
