id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,assist,qualifier/8/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,keyPass,qualifier/10/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value
2524813943,348,1,1,37,49,p2dsrpus5eckpz2h16svaour,1,66.4,77.2,2023-03-26T13:08:22.775Z,2023-03-26T13:08:23Z,4124836577,213,4.6,4124836573,141,61.8,4124836571,140,65.1,4124836569,56,Center,4124836575,212,10.6,,,,,,,,,,e6yhuu5eu6qpk7gybytdtxqdx,M. Mijatović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524813965,349,1,1,37,50,p2dsrpus5eckpz2h16svaour,1,64.9,61.8,2023-03-26T13:08:23.575Z,2023-03-26T13:08:26Z,4124836709,212,9.0,4124836711,213,0.4,4124836699,56,Center,4124836707,141,66.9,4124836703,140,72.8,,,,,,,,,,botcpxadt5i04s4p8prbd3dyi,E. Severini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524814009,350,1,1,37,53,p2dsrpus5eckpz2h16svaour,1,70.4,63.1,2023-03-26T13:08:26.455Z,2023-03-26T13:08:32Z,4124836943,141,36.9,4124836947,213,5.0,4124836939,56,Center,4124836941,140,75.2,4124836945,212,18.5,,,,,,,,,,e6yhuu5eu6qpk7gybytdtxqdx,M. Mijatović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524814021,351,1,1,37,58,p2dsrpus5eckpz2h16svaour,1,79.8,52.2,2023-03-26T13:08:31.911Z,2023-03-26T13:08:33Z,4124837007,56,Left,4124837011,141,79.3,4124837009,140,86.5,4124837015,213,1.2,4124837013,212,19.7,,,,,,,,,,4zr1u1gdqagr6e53pnyruywut,Vero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524814121,352,1,1,37,59,p2dsrpus5eckpz2h16svaour,0,87.5,78.7,2023-03-26T13:08:32.984Z,2023-03-26T13:08:58Z,4124837549,155,,4124837557,212,21.0,4124837553,140,92.4,4124837559,213,5.0,4124837555,141,48.7,4124837547,2,,4124837551,56,Center,,,,adixpvw9dh994g3pcxqp4aimt,L. Tucceri Cimini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524814065,336,8,1,38,4,acpt3r9i7hburdteruzc31u96,1,9,50.7,2023-03-26T13:08:37.430Z,2023-03-26T13:08:37Z,4124837249,56,Back,,,,,,,,,,,,,,,,,,,,,,8kp0hm0mftts0lx42esqbxt5h,S. Thrige,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524814099,337,52,1,38,6,acpt3r9i7hburdteruzc31u96,1,1.7,49.1,2023-03-26T13:08:39.334Z,2023-03-26T13:08:42Z,,,,,,,,,,,,,,,,,,,,,,,,,6cazgi9vrmiy7pj7mspkmrnbp,L. Giuliani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524814123,353,43,1,38,9,p2dsrpus5eckpz2h16svaour,1,0,0,2023-03-26T13:08:42.295Z,2023-03-26T13:09:02Z,4124837575,249,0,4124838543,144,39,4124837567,17,0,4124837565,22,0,4124837569,56,Center,,,,,,,,,,botcpxadt5i04s4p8prbd3dyi,E. Severini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524814245,338,80,1,38,23,acpt3r9i7hburdteruzc31u96,0,13.4,41.8,2023-03-26T13:08:57.015Z,2023-03-26T13:08:57Z,,,,,,,,,,,,,,,,,,,,,,,,,6cazgi9vrmiy7pj7mspkmrnbp,L. Giuliani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524814293,339,1,1,38,27,acpt3r9i7hburdteruzc31u96,0,17.2,38.3,2023-03-26T13:09:01.031Z,2023-03-26T13:09:10Z,4124838577,157,,4124838591,1,,4124838581,56,Right,4124838579,198,,4124838589,213,5.9,4124838585,141,13.5,4124838583,140,58.6,4124838587,212,46.6,6cazgi9vrmiy7pj7mspkmrnbp,L. Giuliani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524814369,354,1,1,38,29,p2dsrpus5eckpz2h16svaour,1,38,90.2,2023-03-26T13:09:03.080Z,2023-03-26T13:09:38Z,4124839051,212,17.2,4124839043,157,,4124839055,1,,4124839047,140,47.0,4124839053,213,5.3,4124839045,56,Back,4124839049,141,69.0,,,,adixpvw9dh994g3pcxqp4aimt,L. Tucceri Cimini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524814375,355,1,1,38,31,p2dsrpus5eckpz2h16svaour,0,47,69,2023-03-26T13:09:04.953Z,2023-03-26T13:09:40Z,4124839085,141,100.0,4124839089,213,0.9,4124839083,140,64.0,4124839087,212,28.7,4124839091,1,,4124839081,56,Left,4124839079,157,,,,,botcpxadt5i04s4p8prbd3dyi,E. Severini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524814361,340,5,1,38,33,acpt3r9i7hburdteruzc31u96,1,36.8,-1.9,2023-03-26T13:09:06.685Z,2023-03-26T13:09:12Z,4124839151,233,356,4124839011,56,Back,4124839013,347,,,,,,,,,,,,,,,,,6cazgi9vrmiy7pj7mspkmrnbp,L. Giuliani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524814377,356,5,1,38,33,p2dsrpus5eckpz2h16svaour,0,63.2,101.9,2023-03-26T13:09:06.685Z,2023-03-26T13:09:55Z,4124839101,347,,4124839189,233,340,4124839099,56,Left,,,,,,,,,,,,,,,,botcpxadt5i04s4p8prbd3dyi,E. Severini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524814469,341,1,1,38,46,acpt3r9i7hburdteruzc31u96,1,39.4,0,2023-03-26T13:09:19.382Z,2023-03-26T13:09:22Z,4124839653,212,19.3,4124839645,107,,4124839649,140,56.9,4124839655,213,0.3,4124839647,56,Right,4124839651,141,7.1,,,,,,,8qywmb7vw14hygvzliislo1xx,V. Bergamaschi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524814475,342,50,1,38,48,acpt3r9i7hburdteruzc31u96,1,55,11.5,2023-03-26T13:09:21.951Z,2023-03-26T13:09:28Z,4124839683,56,Right,4124839929,233,357,4124839685,286,,,,,,,,,,,,,,,,,di3hdoveoiv3nwroamxgxd3o5,C. Grimshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524814523,357,7,1,38,48,p2dsrpus5eckpz2h16svaour,1,45,88.5,2023-03-26T13:09:21.952Z,2023-03-26T13:09:27Z,4124839909,233,342,4124839889,56,Back,4124839891,285,,,,,,,,,,,,,,,,,e6yhuu5eu6qpk7gybytdtxqdx,M. Mijatović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524814527,358,3,1,38,51,p2dsrpus5eckpz2h16svaour,0,51.2,85.7,2023-03-26T13:09:24.317Z,2023-03-26T13:09:28Z,4124839901,56,Left,4124839967,233,343,4124839903,286,,,,,,,,,,,,,,,,,e6yhuu5eu6qpk7gybytdtxqdx,M. Mijatović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524814497,343,7,1,38,51,acpt3r9i7hburdteruzc31u96,0,48.8,14.3,2023-03-26T13:09:24.318Z,2023-03-26T13:09:28Z,4124839947,233,358,4124839797,56,Back,4124839799,285,,,,,,,,,,,,,,,,,8qywmb7vw14hygvzliislo1xx,V. Bergamaschi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524814537,359,49,1,38,54,p2dsrpus5eckpz2h16svaour,1,55.2,95.4,2023-03-26T13:09:28.136Z,2023-03-26T13:09:28Z,,,,,,,,,,,,,,,,,,,,,,,,,adixpvw9dh994g3pcxqp4aimt,L. Tucceri Cimini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524814555,360,1,1,38,55,p2dsrpus5eckpz2h16svaour,0,55.2,95.4,2023-03-26T13:09:28.410Z,2023-03-26T13:09:30Z,4124840119,140,94.2,4124840133,1,,4124840127,212,41.5,4124840123,141,85.9,4124840117,56,Left,4124840113,155,,4124840129,213,6.1,,,,adixpvw9dh994g3pcxqp4aimt,L. Tucceri Cimini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524814575,344,49,1,38,57,acpt3r9i7hburdteruzc31u96,1,8.7,12.5,2023-03-26T13:09:31.095Z,2023-03-26T13:09:31Z,,,,,,,,,,,,,,,,,,,,,,,,,5zfwazpzlcnm9r7621wefv8ph,L. Fusetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524814589,345,12,1,38,58,acpt3r9i7hburdteruzc31u96,1,8.7,12.5,2023-03-26T13:09:32.014Z,2023-03-26T13:09:33Z,4124840257,167,,4124840221,56,Back,4124840227,212,11.8,4124840223,140,14.9,4124840225,141,0.0,4124840229,213,5.3,,,,,,,5zfwazpzlcnm9r7621wefv8ph,L. Fusetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524814593,346,5,1,38,58,acpt3r9i7hburdteruzc31u96,0,17,-2,2023-03-26T13:09:32.043Z,2023-03-26T13:09:55Z,4124840245,56,Back,4124840665,233,361,4124840247,347,,,,,,,,,,,,,,,,,5zfwazpzlcnm9r7621wefv8ph,L. Fusetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524814657,361,5,1,38,58,p2dsrpus5eckpz2h16svaour,1,83,102,2023-03-26T13:09:32.043Z,2023-03-26T13:09:44Z,4124840657,233,346,4124840641,56,Left,4124840643,347,,,,,,,,,,,,,,,,,adixpvw9dh994g3pcxqp4aimt,L. Tucceri Cimini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524814669,362,1,1,39,10,p2dsrpus5eckpz2h16svaour,1,81,100,2023-03-26T13:09:43.833Z,2023-03-26T13:09:45Z,4124840713,212,18.0,4124840715,213,3.5,4124840709,140,64.7,4124840711,141,93.8,4124840705,107,,4124840707,56,Left,,,,,,,adixpvw9dh994g3pcxqp4aimt,L. Tucceri Cimini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524814681,363,1,1,39,12,p2dsrpus5eckpz2h16svaour,1,64.1,96.6,2023-03-26T13:09:45.769Z,2023-03-26T13:09:47Z,4124840781,140,66.8,4124840779,56,Center,4124840783,141,76.9,4124840787,213,4.9,4124840785,212,13.7,,,,,,,,,,dwmb9deiywwddo0bbnrgw2x91,L. Agard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524814695,364,1,1,39,13,p2dsrpus5eckpz2h16svaour,0,66.2,78.4,2023-03-26T13:09:46.921Z,2023-03-26T13:09:48Z,4124840859,212,26.7,4124840855,140,86.9,4124840861,213,0.6,4124840853,56,Left,4124840857,141,100.0,,,,,,,,,,botcpxadt5i04s4p8prbd3dyi,E. Severini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524814799,347,5,1,39,15,acpt3r9i7hburdteruzc31u96,1,12.9,-1.4,2023-03-26T13:09:48.493Z,2023-03-26T13:09:55Z,4124841379,347,,4124841375,233,365,4124841373,56,Back,,,,,,,,,,,,,,,,5zfwazpzlcnm9r7621wefv8ph,L. Fusetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524814697,365,5,1,39,15,p2dsrpus5eckpz2h16svaour,0,87.1,101.4,2023-03-26T13:09:48.493Z,2023-03-26T13:09:56Z,4124840863,56,Left,4124841417,233,347,4124840865,347,,,,,,,,,,,,,,,,,botcpxadt5i04s4p8prbd3dyi,E. Severini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524814947,348,1,1,39,27,acpt3r9i7hburdteruzc31u96,1,12.5,0,2023-03-26T13:10:00.374Z,2023-03-26T13:10:04Z,4124842059,1,,4124842055,213,0.1,4124842047,140,42.0,4124842043,107,,4124842049,141,5.3,4124842045,56,Back,4124842051,212,31.3,,,,8qywmb7vw14hygvzliislo1xx,V. Bergamaschi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524814983,349,1,1,39,31,acpt3r9i7hburdteruzc31u96,1,42,5.3,2023-03-26T13:10:04.592Z,2023-03-26T13:10:06Z,4124842245,56,Back,4124842253,212,6.9,4124842249,140,48.6,4124842243,168,,4124842255,213,0.0,4124842251,141,5.8,4124842239,3,,,,,2nyteuqhg3tvltcdjmivfoyqx,G. Árnadóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524814993,350,1,1,39,33,acpt3r9i7hburdteruzc31u96,0,48,3.4,2023-03-26T13:10:06.599Z,2023-03-26T13:10:08Z,4124842319,213,6.3,4124842315,141,3.1,4124842311,56,Right,4124842317,212,9.5,4124842313,140,57.0,,,,,,,,,,162sfvdvwcsap2r0v4clllqz9,M. Piemonte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524815009,351,1,1,39,35,acpt3r9i7hburdteruzc31u96,0,48.1,7,2023-03-26T13:10:08.791Z,2023-03-26T13:10:16Z,4124842411,140,75.3,4124842409,56,Right,4124842407,155,,4124842413,141,1.3,4124842417,213,6.1,4124842415,212,28.8,,,,,,,162sfvdvwcsap2r0v4clllqz9,M. Piemonte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524815005,366,61,1,39,36,p2dsrpus5eckpz2h16svaour,1,41.7,92.7,2023-03-26T13:10:09.803Z,2023-03-26T13:10:09Z,4124842389,56,Back,,,,,,,,,,,,,,,,,,,,,,dwmb9deiywwddo0bbnrgw2x91,L. Agard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524815029,367,49,1,39,40,p2dsrpus5eckpz2h16svaour,1,23.5,98,2023-03-26T13:10:13.691Z,2023-03-26T13:10:13Z,,,,,,,,,,,,,,,,,,,,,,,,,botcpxadt5i04s4p8prbd3dyi,E. Severini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524815059,368,1,1,39,40,p2dsrpus5eckpz2h16svaour,1,23.5,98,2023-03-26T13:10:13.802Z,2023-03-26T13:10:17Z,4124842653,140,5.1,4124842661,213,4.0,4124842657,212,28.9,4124842655,141,66.3,4124842651,56,Back,,,,,,,,,,botcpxadt5i04s4p8prbd3dyi,E. Severini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524815087,369,1,1,39,44,p2dsrpus5eckpz2h16svaour,1,7,70,2023-03-26T13:10:17.355Z,2023-03-26T13:10:20Z,4124842779,56,Back,4124842781,140,34.8,4124842777,155,,4124842783,141,89.6,4124842787,213,0.4,4124842789,1,,4124842785,212,32.1,,,,dib3fbzymcfivscevdlqks89h,R. Baldi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524815093,370,1,1,39,46,p2dsrpus5eckpz2h16svaour,0,34.8,89.6,2023-03-26T13:10:19.762Z,2023-03-26T13:17:08Z,4124842819,3,,4124842823,140,38.9,4124842827,212,4.3,4124842821,56,Back,4124842825,141,89.0,4124842829,213,6.2,,,,,,,adixpvw9dh994g3pcxqp4aimt,L. Tucceri Cimini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524815083,352,8,1,39,46,acpt3r9i7hburdteruzc31u96,1,55.8,26.1,2023-03-26T13:10:20.199Z,2023-03-26T13:10:20Z,4124842771,56,Center,,,,,,,,,,,,,,,,,,,,,,a6k8vha3qcugelyjo82monahh,G. Adami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524815125,371,1,1,39,49,p2dsrpus5eckpz2h16svaour,1,41.6,74.5,2023-03-26T13:10:23.210Z,2023-03-26T13:10:24Z,4124843043,141,54.8,4124843047,213,5.0,4124843045,212,13.8,4124843039,56,Back,4124843041,140,44.7,4124843037,3,,,,,,,,79abiotlhtb5edjedx8oqjysp,A. Jóhannsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524815147,372,1,1,39,51,p2dsrpus5eckpz2h16svaour,0,44.5,54.6,2023-03-26T13:10:24.586Z,2023-03-26T13:10:27Z,4124843147,141,23.6,4124843143,56,Center,4124843149,212,54.8,4124843145,140,92.7,4124843153,1,,4124843141,155,,4124843151,213,5.9,,,,4zr1u1gdqagr6e53pnyruywut,Vero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524815153,353,52,1,39,54,acpt3r9i7hburdteruzc31u96,1,2.8,73,2023-03-26T13:10:27.713Z,2023-03-26T13:10:32Z,,,,,,,,,,,,,,,,,,,,,,,,,6cazgi9vrmiy7pj7mspkmrnbp,L. Giuliani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524815193,354,1,1,40,1,acpt3r9i7hburdteruzc31u96,1,3.4,71.5,2023-03-26T13:10:34.759Z,2023-03-26T13:10:36Z,4124843451,140,12.4,4124843473,287,,4124843455,212,18.6,4124843447,123,,4124843449,56,Back,4124843453,141,95.1,4124843457,213,1.0,,,,6cazgi9vrmiy7pj7mspkmrnbp,L. Giuliani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524815235,355,1,1,40,5,acpt3r9i7hburdteruzc31u96,1,25,92.6,2023-03-26T13:10:38.592Z,2023-03-26T13:10:40Z,4124843659,213,0.2,4124843655,141,98.6,4124843657,212,17.1,4124843653,140,40.8,4124843651,56,Back,,,,,,,,,,8kp0hm0mftts0lx42esqbxt5h,S. Thrige,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524815263,356,1,1,40,6,acpt3r9i7hburdteruzc31u96,1,40.8,98.6,2023-03-26T13:10:40.200Z,2023-03-26T13:10:42Z,4124843793,56,Back,4124843797,141,81.5,4124843795,140,47.0,4124843801,213,5.2,4124843799,212,13.3,,,,,,,,,,a6k8vha3qcugelyjo82monahh,G. Adami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524815291,357,1,1,40,9,acpt3r9i7hburdteruzc31u96,0,47,81.5,2023-03-26T13:10:42.776Z,2023-03-26T13:10:45Z,4124843947,140,59.0,4124843953,213,0.8,4124843945,56,Left,4124843951,212,18.3,4124843949,141,100.0,,,,,,,,,,yobsx8qzjrdt67z3vbzygd79,K. Asllani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524815293,358,5,1,40,11,acpt3r9i7hburdteruzc31u96,0,62.6,100.6,2023-03-26T13:10:45.084Z,2023-03-26T13:10:48Z,4124843957,56,Left,4124844087,233,373,4124843959,347,,,,,,,,,,,,,,,,,yobsx8qzjrdt67z3vbzygd79,K. Asllani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524815315,373,5,1,40,11,p2dsrpus5eckpz2h16svaour,1,37.4,-0.6,2023-03-26T13:10:45.084Z,2023-03-26T13:15:08Z,4124844049,233,358,4124844041,56,Back,4124844043,347,,,,,,,,,,,,,,,,,4zr1u1gdqagr6e53pnyruywut,Vero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524815347,374,1,1,40,14,p2dsrpus5eckpz2h16svaour,1,40.4,0,2023-03-26T13:10:47.787Z,2023-03-26T13:10:51Z,4124844233,107,,4124844251,213,1.6,4124844235,56,Back,4124844247,212,11.1,4124844243,141,15.2,4124844239,140,39.6,,,,,,,1rsv7xi31ffxqpjeaw76t1n8p,F. Cafferata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524815369,375,1,1,40,18,p2dsrpus5eckpz2h16svaour,1,45.5,17.7,2023-03-26T13:10:51.739Z,2023-03-26T13:10:54Z,4124844383,212,16.4,4124844385,213,1.5,4124844381,141,41.8,4124844379,140,46.0,4124844377,56,Back,,,,,,,,,,botcpxadt5i04s4p8prbd3dyi,E. Severini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524815371,376,50,1,40,21,p2dsrpus5eckpz2h16svaour,1,54.6,37.8,2023-03-26T13:10:54.444Z,2023-03-26T13:10:58Z,4124844391,286,,4124844533,233,359,4124844389,56,Center,,,,,,,,,,,,,,,,dwmb9deiywwddo0bbnrgw2x91,L. Agard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524815395,359,7,1,40,21,acpt3r9i7hburdteruzc31u96,1,45.4,62.2,2023-03-26T13:10:54.445Z,2023-03-26T13:10:58Z,4124844493,56,Back,4124844513,233,376,4124844495,285,,,,,,,,,,,,,,,,,162sfvdvwcsap2r0v4clllqz9,M. Piemonte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524815401,360,49,1,40,23,acpt3r9i7hburdteruzc31u96,1,42.8,64.8,2023-03-26T13:10:57.162Z,2023-03-26T13:10:57Z,,,,,,,,,,,,,,,,,,,,,,,,,162sfvdvwcsap2r0v4clllqz9,M. Piemonte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524815411,361,1,1,40,24,acpt3r9i7hburdteruzc31u96,1,42.8,64.8,2023-03-26T13:10:57.264Z,2023-03-26T13:10:59Z,4124844569,213,3.7,4124844565,141,59.4,4124844561,56,Back,4124844567,212,7.0,4124844563,140,37.1,,,,,,,,,,162sfvdvwcsap2r0v4clllqz9,M. Piemonte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524815449,362,1,1,40,26,acpt3r9i7hburdteruzc31u96,1,44,51,2023-03-26T13:10:59.272Z,2023-03-26T13:11:03Z,4124844807,56,Right,4124844811,141,12.5,4124844809,140,58.9,4124844815,213,5.3,4124844813,212,30.5,,,,,,,,,,di3hdoveoiv3nwroamxgxd3o5,C. Grimshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524815473,363,1,1,40,29,acpt3r9i7hburdteruzc31u96,1,61.9,13.1,2023-03-26T13:11:03.139Z,2023-03-26T13:11:05Z,4124844953,155,,4124844961,212,19.3,4124844957,140,78.9,4124844963,213,0.4,4124844955,56,Center,4124844959,141,24.0,,,,,,,2nyteuqhg3tvltcdjmivfoyqx,G. Árnadóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524815481,364,1,1,40,32,acpt3r9i7hburdteruzc31u96,0,78.9,24,2023-03-26T13:11:05.248Z,2023-03-26T13:11:07Z,4124845063,236,,4124844999,213,1.2,4124844995,141,27.6,4124845065,233,377,4124845069,286,,4124844997,212,2.6,4124844993,140,79.8,4124844991,56,Center,di3hdoveoiv3nwroamxgxd3o5,C. Grimshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524815499,377,74,1,40,32,p2dsrpus5eckpz2h16svaour,1,16.8,82,2023-03-26T13:11:05.249Z,2023-03-26T13:26:48Z,4124845059,285,,4124845089,233,364,4124845057,56,Back,,,,,,,,,,,,,,,,72a3aetghls98os7onhc60vdh,A. Tortelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524815549,365,1,1,40,35,acpt3r9i7hburdteruzc31u96,0,95.6,8,2023-03-26T13:11:08.978Z,2023-03-26T13:11:13Z,4124845301,213,1.4,4124845291,155,,4124845295,140,99.7,4124845299,212,30.2,4124845289,2,,4124845293,56,Center,4124845297,141,51.9,,,,8qywmb7vw14hygvzliislo1xx,V. Bergamaschi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524815551,378,11,1,40,40,p2dsrpus5eckpz2h16svaour,1,1.3,46,2023-03-26T13:11:14.107Z,2023-03-26T13:11:14Z,4124845307,88,,4124845305,56,Back,,,,,,,,,,,,,,,,,,,dib3fbzymcfivscevdlqks89h,R. Baldi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524815671,379,1,1,40,49,p2dsrpus5eckpz2h16svaour,1,11.1,42.8,2023-03-26T13:11:22.460Z,2023-03-26T13:11:29Z,4124846045,213,1.2,4124846043,212,25.6,4124846037,56,Back,4124846039,140,19.7,4124846035,123,,4124846041,141,78.1,,,,,,,dib3fbzymcfivscevdlqks89h,R. Baldi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524815683,380,1,1,40,56,p2dsrpus5eckpz2h16svaour,1,19.7,78.1,2023-03-26T13:11:29.452Z,2023-03-26T13:11:31Z,4124846125,141,6.1,4124846129,213,5.0,4124846117,155,,4124846123,140,34.4,4124846127,212,51.3,4124846133,1,,4124846119,196,,4124846121,56,Back,dwmb9deiywwddo0bbnrgw2x91,L. Agard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524815689,381,61,1,40,58,p2dsrpus5eckpz2h16svaour,0,34.3,6.1,2023-03-26T13:11:31.500Z,2023-03-26T13:11:31Z,4124846177,56,Back,,,,,,,,,,,,,,,,,,,,,,1rsv7xi31ffxqpjeaw76t1n8p,F. Cafferata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524815731,382,1,1,40,59,p2dsrpus5eckpz2h16svaour,1,35.1,16.1,2023-03-26T13:11:33.213Z,2023-03-26T13:11:37Z,4124846397,140,36.1,4124846401,212,11.1,4124846395,56,Back,4124846403,213,1.5,4124846399,141,32.4,,,,,,,,,,1rsv7xi31ffxqpjeaw76t1n8p,F. Cafferata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524815791,383,1,1,41,0,p2dsrpus5eckpz2h16svaour,1,43.5,41.3,2023-03-26T13:11:33.324Z,2023-03-26T13:17:03Z,4124846701,56,Left,4124846703,140,63.7,4124846707,212,40.7,4124846705,141,92.4,4124846711,1,,4124846709,213,1.0,,,,,,,botcpxadt5i04s4p8prbd3dyi,E. Severini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524815799,384,1,1,41,1,p2dsrpus5eckpz2h16svaour,0,64.8,86,2023-03-26T13:11:34.452Z,2023-03-26T13:17:04Z,4124846749,56,Left,4124846751,140,80.1,4124846757,213,6.1,4124846753,141,82.4,4124846755,212,16.3,,,,,,,,,,e6yhuu5eu6qpk7gybytdtxqdx,M. Mijatović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524815717,366,61,1,41,1,acpt3r9i7hburdteruzc31u96,1,57,94.8,2023-03-26T13:11:35.131Z,2023-03-26T13:11:44Z,4124846315,56,Left,,,,,,,,,,,,,,,,,,,,,,yobsx8qzjrdt67z3vbzygd79,K. Asllani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524815807,367,49,1,41,13,acpt3r9i7hburdteruzc31u96,1,31.2,12.3,2023-03-26T13:11:46.937Z,2023-03-26T13:11:47Z,,,,,,,,,,,,,,,,,,,,,,,,,2nyteuqhg3tvltcdjmivfoyqx,G. Árnadóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524815847,368,1,1,41,15,acpt3r9i7hburdteruzc31u96,1,34.8,8.6,2023-03-26T13:11:48.546Z,2023-03-26T13:11:52Z,4124847043,212,22.1,4124847045,213,1.0,4124847041,141,35.8,4124847039,140,46.4,4124847037,56,Back,,,,,,,,,,2nyteuqhg3tvltcdjmivfoyqx,G. Árnadóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
