id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/9/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/14/value,qualifier/17/value,assist
2551572689,169,1,1,16,58,ca8pjvyb7hgttr1dalj2nguum,1,30.1,19.4,2023-05-20T12:50:07.306Z,2023-05-20T12:50:12Z,4292757357,141,38.2,4292757359,212,22.1,4292757353,56,Back,4292757361,213,2.5,4292757355,140,12.9,,,,,,,,,,496otta0vz8p7eackdpfod68l,A. Sønstevold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551572737,170,1,1,17,3,ca8pjvyb7hgttr1dalj2nguum,1,8.8,42.1,2023-05-20T12:50:12.753Z,2023-05-20T12:50:16Z,4292757587,140,26.7,4292757589,141,67.9,4292757593,213,0.8,4292757585,56,Back,4292757591,212,25.7,,,,,,,,,,6clgafy8vlbq6qw2ofptwkwd1,F. Durante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551572773,171,1,1,17,6,ca8pjvyb7hgttr1dalj2nguum,0,27.5,67.6,2023-05-20T12:50:16.056Z,2023-05-20T13:33:50Z,4292757825,213,0.5,4292757821,141,100.0,4292757817,56,Left,4292757819,140,67.7,4292757827,1,,4292757823,212,48.0,,,,,,,bqf3am2yut3ymts5kgvsrku7d,B. Fördős,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551572885,148,5,1,17,9,5snsl2d1lu2oclbriztdy61d6,1,28.2,-1.5,2023-05-20T12:50:18.997Z,2023-05-20T12:50:30Z,4292758385,347,,4292758409,233,173,4292758383,56,Back,,,,,,,,,,,,,,,,4ghj3cp5v817497z1l8k1vw0l,A. Serturini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551572787,173,5,1,17,9,ca8pjvyb7hgttr1dalj2nguum,0,71.8,101.5,2023-05-20T12:50:18.997Z,2023-05-20T13:33:29Z,4292757891,56,Left,4292758447,233,148,4292757893,347,,,,,,,,,,,,,,,,,axaxgyogf8yiz24u9mafg197t,N. Eckhoff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551572775,172,43,1,17,10,ca8pjvyb7hgttr1dalj2nguum,1,0,0,2023-05-20T12:50:19.785Z,2023-05-20T12:50:29Z,4292758363,144,61,4292757841,56,Left,,,,,,,,,,,,,,,,,,,axaxgyogf8yiz24u9mafg197t,N. Eckhoff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551572931,149,1,1,17,20,5snsl2d1lu2oclbriztdy61d6,1,27.1,0,2023-05-20T12:50:29.981Z,2023-05-20T12:50:34Z,4292758651,141,30.7,4292758649,140,22.0,4292758647,56,Back,4292758655,213,1.8,4292758657,1,,4292758653,212,22.8,4292758645,107,,,,,72mtf2acxf523gwm13zq5jvth,E. Bartoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551573021,150,1,1,17,25,5snsl2d1lu2oclbriztdy61d6,1,24.7,31.8,2023-05-20T12:50:34.541Z,2023-05-20T12:50:43Z,4292759161,213,1.4,4292759151,155,,4292759155,140,29.6,4292759165,1,,4292759153,56,Back,4292759159,212,40.5,4292759157,141,90.9,,,,19cmbo4cc9cgh10wgotg3s0k5,E. Linari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551573043,151,1,1,17,34,5snsl2d1lu2oclbriztdy61d6,1,39.2,93.8,2023-05-20T12:50:43.430Z,2023-05-20T12:50:45Z,4292759275,141,86.9,4292759277,212,22.3,4292759271,56,Left,4292759279,213,6.1,4292759273,140,60.0,,,,,,,,,,1my1q5jn165pnwue7jzoip756,L. Di Guglielmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551573055,152,1,1,17,36,5snsl2d1lu2oclbriztdy61d6,0,60,86.9,2023-05-20T12:50:45.581Z,2023-05-20T12:50:46Z,4292759343,140,53.8,4292759349,213,3.0,4292759347,212,6.6,4292759341,56,Left,4292759345,141,88.1,,,,,,,,,,e0254ysu7nwqiuku9szuf9wph,V. Giacinti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551573069,174,61,1,17,37,ca8pjvyb7hgttr1dalj2nguum,1,48,19.4,2023-05-20T12:50:47.227Z,2023-05-20T12:50:47Z,4292759411,56,Back,,,,,,,,,,,,,,,,,,,,,,27rdlepga8wdw4xj949y5vh05,G. Karchouni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551573095,175,49,1,17,39,ca8pjvyb7hgttr1dalj2nguum,1,49.3,23.6,2023-05-20T12:50:49.057Z,2023-05-20T12:50:49Z,,,,,,,,,,,,,,,,,,,,,,,,,56eun8e4lpn74l3fqhasn7fqi,M. Pandini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551573171,176,1,1,17,39,ca8pjvyb7hgttr1dalj2nguum,1,49.3,23.6,2023-05-20T12:50:49.185Z,2023-05-20T12:50:54Z,4292759945,56,Center,4292759951,212,18.2,4292759947,140,65.7,4292759953,213,0.3,4292759949,141,32.2,,,,,,,,,,56eun8e4lpn74l3fqhasn7fqi,M. Pandini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551573179,177,1,1,17,45,ca8pjvyb7hgttr1dalj2nguum,0,68.5,41.3,2023-05-20T12:50:54.345Z,2023-05-20T12:50:58Z,4292759981,212,3.7,4292760099,233,153,4292760103,286,,4292759977,140,70.5,4292759979,141,36.9,4292760097,236,,4292759975,56,Center,4292759983,213,5.3,30mwaentr99qb99ce6y9o1p0p,T. Chawinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551573183,153,74,1,17,45,5snsl2d1lu2oclbriztdy61d6,1,28.1,46.9,2023-05-20T12:50:54.346Z,2023-05-20T13:26:30Z,4292760001,285,,4292760145,233,177,4292759999,56,Back,,,,,,,,,,,,,,,,8z970w0wmh524aliuxnze5l91,C. Wenninger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551600897,409,61,1,17,46,ca8pjvyb7hgttr1dalj2nguum,1,85.3,56.3,2023-05-20T12:50:55.245Z,2023-05-20T13:26:31Z,4292908409,56,Center,,,,,,,,,,,,,,,,,,,,,,30mwaentr99qb99ce6y9o1p0p,T. Chawinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551573205,154,49,1,17,47,5snsl2d1lu2oclbriztdy61d6,1,26.1,51,2023-05-20T12:50:56.333Z,2023-05-20T13:26:35Z,,,,,,,,,,,,,,,,,,,,,,,,,19cmbo4cc9cgh10wgotg3s0k5,E. Linari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551573251,155,1,1,17,47,5snsl2d1lu2oclbriztdy61d6,1,26.1,51,2023-05-20T12:50:56.477Z,2023-05-20T12:50:59Z,4292760291,140,25.4,4292760295,141,24.0,4292760299,213,4.7,4292760297,212,18.4,4292760287,56,Back,,,,,,,,,,19cmbo4cc9cgh10wgotg3s0k5,E. Linari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551573279,156,1,1,17,49,5snsl2d1lu2oclbriztdy61d6,1,25.4,23.9,2023-05-20T12:50:58.901Z,2023-05-20T12:51:00Z,4292760421,212,7.8,4292760413,140,32.8,4292760417,141,25.5,4292760411,56,Back,4292760425,213,0.1,,,,,,,,,,72mtf2acxf523gwm13zq5jvth,E. Bartoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551573461,157,1,1,17,50,5snsl2d1lu2oclbriztdy61d6,1,32.6,25.5,2023-05-20T12:51:00.085Z,2023-05-20T12:51:13Z,4292761291,140,81.6,4292761295,212,53.8,4292761293,141,2.5,4292761299,1,,4292761297,213,6.0,4292761287,155,,4292761289,56,Right,,,,5t9mthxv6kthq6tnntv5q4fdh,Vicky Losada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551573493,158,1,1,18,4,5snsl2d1lu2oclbriztdy61d6,1,71.7,20.9,2023-05-20T12:51:13.357Z,2023-05-20T12:51:15Z,4292761475,141,51.5,4292761477,212,29.9,4292761471,56,Center,4292761479,213,2.4,4292761473,140,51.2,,,,,,,,,,4ghj3cp5v817497z1l8k1vw0l,A. Serturini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551573533,159,1,1,18,5,5snsl2d1lu2oclbriztdy61d6,1,51.2,51.5,2023-05-20T12:51:14.837Z,2023-05-20T12:51:16Z,4292761623,56,Center,4292761631,213,6.2,4292761629,212,17.5,4292761627,141,48.4,4292761625,140,67.7,,,,,,,,,,19cmbo4cc9cgh10wgotg3s0k5,E. Linari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551573561,160,1,1,18,7,5snsl2d1lu2oclbriztdy61d6,1,67.7,48.4,2023-05-20T12:51:16.414Z,2023-05-20T12:51:18Z,4292761745,213,2.9,4292761741,141,56.0,4292761737,56,Center,4292761739,140,50.8,4292761743,212,18.5,,,,,,,,,,4ghj3cp5v817497z1l8k1vw0l,A. Serturini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551573595,161,1,1,18,8,5snsl2d1lu2oclbriztdy61d6,1,50.8,56,2023-05-20T12:51:17.998Z,2023-05-20T12:51:22Z,4292761955,140,66.1,4292761961,213,0.7,4292761953,56,Center,4292761957,141,76.4,4292761959,212,21.2,,,,,,,,,,19cmbo4cc9cgh10wgotg3s0k5,E. Linari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551573669,162,1,1,18,12,5snsl2d1lu2oclbriztdy61d6,1,68,77,2023-05-20T12:51:22.182Z,2023-05-20T12:51:28Z,4292762329,213,5.7,4292762321,141,69.6,4292762311,56,Center,4292762317,140,75.3,4292762325,212,9.2,,,,,,,,,,1my1q5jn165pnwue7jzoip756,L. Di Guglielmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551573707,163,1,1,18,18,5snsl2d1lu2oclbriztdy61d6,1,73.8,88.3,2023-05-20T12:51:28.038Z,2023-05-20T12:51:30Z,4292762475,141,97.5,4292762471,56,Left,4292762473,140,82.1,4292762481,213,0.6,4292762477,212,10.7,,,,,,,,,,5et546tgrpw51ep3kfbzdyx1x,Andressa Alves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551573719,164,1,1,18,21,5snsl2d1lu2oclbriztdy61d6,0,82.1,97.5,2023-05-20T12:51:30.614Z,2023-05-20T12:51:32Z,4292762547,140,94.1,4292762557,213,5.4,4292762551,141,76.0,4292762555,212,19.3,4292762545,56,Center,,,,,,,,,,47n7enqd3bfy0gawlth0a4mhh,E. Haavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551573727,178,49,1,18,23,ca8pjvyb7hgttr1dalj2nguum,1,13.5,28.2,2023-05-20T12:51:32.393Z,2023-05-20T12:51:32Z,,,,,,,,,,,,,,,,,,,,,,,,,496otta0vz8p7eackdpfod68l,A. Sønstevold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551573769,179,1,1,18,24,ca8pjvyb7hgttr1dalj2nguum,0,13.2,17,2023-05-20T12:51:33.768Z,2023-05-20T12:51:37Z,4292762845,56,Back,4292762841,155,,4292762853,213,5.8,4292762847,140,35.7,4292762849,141,0.0,4292762851,212,26.6,,,,,,,496otta0vz8p7eackdpfod68l,A. Sønstevold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551573831,165,5,1,18,27,5snsl2d1lu2oclbriztdy61d6,1,68.8,101,2023-05-20T12:51:36.875Z,2023-05-20T13:33:29Z,4292763123,56,Left,4292763125,347,,4292763145,233,180,,,,,,,,,,,,,,,,47n7enqd3bfy0gawlth0a4mhh,E. Haavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551573775,180,5,1,18,27,ca8pjvyb7hgttr1dalj2nguum,0,31.2,-1,2023-05-20T12:51:36.875Z,2023-05-20T12:51:43Z,4292762879,56,Back,4292762881,347,,4292763165,233,165,,,,,,,,,,,,,,,,496otta0vz8p7eackdpfod68l,A. Sønstevold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551574035,166,1,1,18,45,5snsl2d1lu2oclbriztdy61d6,1,70.2,100,2023-05-20T12:51:55.085Z,2023-05-20T12:51:57Z,4292764213,56,Left,4292764221,213,6.0,4292764217,141,96.9,4292764219,212,12.8,4292764211,107,,4292764215,140,82.0,,,,,,,1my1q5jn165pnwue7jzoip756,L. Di Guglielmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551574041,167,1,1,18,48,5snsl2d1lu2oclbriztdy61d6,0,81.2,96.8,2023-05-20T12:51:57.702Z,2023-05-20T12:51:59Z,4292764335,233,181,4292764245,140,82.8,4292764341,286,,4292764251,213,5.3,4292764243,56,Left,4292764247,141,93.2,4292764249,212,3.0,4292764333,236,,47n7enqd3bfy0gawlth0a4mhh,E. Haavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551574045,181,74,1,18,48,ca8pjvyb7hgttr1dalj2nguum,1,29.8,12.3,2023-05-20T12:51:57.703Z,2023-05-20T13:28:36Z,4292764355,233,167,4292764275,56,Back,4292764277,285,,,,,,,,,,,,,,,,,496otta0vz8p7eackdpfod68l,A. Sønstevold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551574059,182,49,1,18,50,ca8pjvyb7hgttr1dalj2nguum,1,35.7,19.5,2023-05-20T12:51:59.968Z,2023-05-20T12:52:00Z,,,,,,,,,,,,,,,,,,,,,,,,,27rdlepga8wdw4xj949y5vh05,G. Karchouni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551574121,183,1,1,18,54,ca8pjvyb7hgttr1dalj2nguum,1,38.5,19.7,2023-05-20T12:52:03.448Z,2023-05-20T12:52:06Z,4292764753,212,22.1,4292764751,141,41.6,4292764749,140,22.9,4292764747,56,Back,4292764755,213,2.4,,,,,,,,,,27rdlepga8wdw4xj949y5vh05,G. Karchouni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551574149,184,1,1,18,56,ca8pjvyb7hgttr1dalj2nguum,1,22.9,41.6,2023-05-20T12:52:05.867Z,2023-05-20T12:52:09Z,4292765013,212,18.5,4292765015,213,1.6,4292765007,56,Back,4292765011,141,68.8,4292765009,140,21.7,,,,,,,,,,b6e5e8znxa7u9qhtxtwflxgwl,A. Kristjansdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551574189,185,1,1,19,0,ca8pjvyb7hgttr1dalj2nguum,1,22.5,69.9,2023-05-20T12:52:09.385Z,2023-05-20T12:52:13Z,4292765285,212,19.5,4292765281,140,22.0,4292765287,213,4.7,4292765279,56,Back,4292765283,141,41.2,,,,,,,,,,bqf3am2yut3ymts5kgvsrku7d,B. Fördős,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551574225,186,1,1,19,3,ca8pjvyb7hgttr1dalj2nguum,1,22,41.2,2023-05-20T12:52:13.153Z,2023-05-20T12:52:15Z,4292765435,212,15.9,4292765431,140,25.6,4292765437,213,5.0,4292765429,56,Back,4292765433,141,18.5,,,,,,,,,,b6e5e8znxa7u9qhtxtwflxgwl,A. Kristjansdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551574261,187,1,1,19,6,ca8pjvyb7hgttr1dalj2nguum,1,29.5,19.7,2023-05-20T12:52:15.328Z,2023-05-20T12:52:18Z,4292765701,141,55.1,4292765699,140,26.8,4292765697,56,Back,4292765705,213,1.7,4292765703,212,24.2,,,,,,,,,,496otta0vz8p7eackdpfod68l,A. Sønstevold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551574325,188,1,1,19,9,ca8pjvyb7hgttr1dalj2nguum,1,27.2,55.7,2023-05-20T12:52:18.625Z,2023-05-20T12:52:24Z,4292766081,141,93.0,4292766077,56,Back,4292766079,140,48.4,4292766085,213,0.9,4292766087,1,,4292766083,212,33.7,4292766075,155,,,,,b6e5e8znxa7u9qhtxtwflxgwl,A. Kristjansdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551574353,189,1,1,19,14,ca8pjvyb7hgttr1dalj2nguum,1,55.2,88.1,2023-05-20T12:52:24.193Z,2023-05-20T12:52:27Z,4292766281,212,16.0,4292766279,141,84.7,4292766283,213,3.3,4292766277,140,40.1,4292766275,56,Back,,,,,,,,,,72rc6zija9e9d4ggx884dq7dh,B. Merlo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551574363,190,1,1,19,18,ca8pjvyb7hgttr1dalj2nguum,1,40.1,84.5,2023-05-20T12:52:27.696Z,2023-05-20T12:52:29Z,4292766353,212,16.4,4292766355,213,4.1,4292766351,141,64.6,4292766347,56,Back,4292766349,140,31.2,,,,,,,,,,bqf3am2yut3ymts5kgvsrku7d,B. Fördős,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551574411,191,1,1,19,19,ca8pjvyb7hgttr1dalj2nguum,1,29.8,64.3,2023-05-20T12:52:29.208Z,2023-05-20T12:52:33Z,4292766655,56,Back,4292766659,141,88.1,4292766663,213,1.2,4292766657,140,36.3,4292766661,212,17.6,,,,,,,,,,b6e5e8znxa7u9qhtxtwflxgwl,A. Kristjansdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551574473,192,1,1,19,24,ca8pjvyb7hgttr1dalj2nguum,1,43.9,85.9,2023-05-20T12:52:33.609Z,2023-05-20T12:52:39Z,4292766993,141,71.4,4292766997,213,5.9,4292766991,140,65.4,4292766995,212,24.6,4292766989,56,Center,,,,,,,,,,bqf3am2yut3ymts5kgvsrku7d,B. Fördős,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551574479,193,1,1,19,30,ca8pjvyb7hgttr1dalj2nguum,0,68.3,62.9,2023-05-20T12:52:39.528Z,2023-05-20T12:52:41Z,4292767039,212,21.9,4292767037,141,34.3,4292767041,213,5.2,4292767033,56,Center,4292767035,140,77.8,,,,,,,,,,3myrbf50fefc98vkxh3ggw82x,E. Polli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551574483,168,43,1,19,31,5snsl2d1lu2oclbriztdy61d6,1,0,0,2023-05-20T12:52:41.006Z,2023-05-20T12:52:56Z,4292767969,144,49,,,,,,,,,,,,,,,,,,,,,,1my1q5jn165pnwue7jzoip756,L. Di Guglielmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551574499,169,8,1,19,33,5snsl2d1lu2oclbriztdy61d6,1,28.5,60.3,2023-05-20T12:52:42.566Z,2023-05-20T12:52:42Z,4292767153,56,Back,,,,,,,,,,,,,,,,,,,,,,1my1q5jn165pnwue7jzoip756,L. Di Guglielmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551574523,170,49,1,19,34,5snsl2d1lu2oclbriztdy61d6,1,33.2,64.2,2023-05-20T12:52:43.662Z,2023-05-20T12:52:43Z,,,,,,,,,,,,,,,,,,,,,,,,,5t9mthxv6kthq6tnntv5q4fdh,Vicky Losada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551574629,171,1,1,19,35,5snsl2d1lu2oclbriztdy61d6,1,33.2,65.5,2023-05-20T12:52:44.622Z,2023-05-20T12:53:13Z,4292767865,213,5.8,4292767855,155,,4292768963,210,15,4292767861,141,26.4,4292767859,140,81.3,4292767863,212,57.1,4292767857,56,Center,4292767867,1,,5t9mthxv6kthq6tnntv5q4fdh,Vicky Losada,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551574631,172,15,1,19,43,5snsl2d1lu2oclbriztdy61d6,1,88.3,29.8,2023-05-20T12:52:52.510Z,2023-05-20T12:53:13Z,4292769009,102,49.3,4292768637,82,,4292767877,56,Center,4292769019,230,98.8,4292769011,103,19,4292769017,147,35.6,4292769001,78,,4292769021,231,46.6,e0254ysu7nwqiuku9szuf9wph,V. Giacinti,,4292767875,63,4292769003,29,4292769013,215,,4292769015,146,,91.7,4292768661,233,194,4292769005,55,171,4292768633,72,,4292767873,22,,,,,,,,,,,,
2551574625,194,10,1,19,43,ca8pjvyb7hgttr1dalj2nguum,1,13.8,65.2,2023-05-20T12:52:52.610Z,2023-05-20T12:53:08Z,4292768687,233,172,4292767837,94,,4292767839,56,Back,,,,,,,,,,,,,,,,bqf3am2yut3ymts5kgvsrku7d,B. Fördős,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551574649,195,49,1,19,45,ca8pjvyb7hgttr1dalj2nguum,1,27,70.5,2023-05-20T12:52:55.185Z,2023-05-20T12:52:55Z,,,,,,,,,,,,,,,,,,,,,,,,,72rc6zija9e9d4ggx884dq7dh,B. Merlo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551574671,196,1,1,19,46,ca8pjvyb7hgttr1dalj2nguum,1,26.8,70.3,2023-05-20T12:52:55.794Z,2023-05-20T12:52:57Z,4292768061,141,34.9,4292768067,212,25.6,4292768049,56,Back,4292768053,140,35.1,4292768073,213,5.1,,,,,,,,,,72rc6zija9e9d4ggx884dq7dh,B. Merlo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551574701,197,1,1,19,48,ca8pjvyb7hgttr1dalj2nguum,1,35.1,34.9,2023-05-20T12:52:57.601Z,2023-05-20T12:52:59Z,4292768233,212,11.2,4292768235,213,2.2,4292768227,56,Back,4292768229,140,29.2,4292768231,141,48.7,,,,,,,,,,3myrbf50fefc98vkxh3ggw82x,E. Polli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551574775,198,1,1,19,50,ca8pjvyb7hgttr1dalj2nguum,1,28.6,43.6,2023-05-20T12:52:59.688Z,2023-05-20T12:53:06Z,4292768609,56,Back,4292768617,141,6.4,4292768623,213,5.2,4292768613,140,41.6,4292768621,212,28.7,,,,,,,,,,27rdlepga8wdw4xj949y5vh05,G. Karchouni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551574791,199,1,1,19,57,ca8pjvyb7hgttr1dalj2nguum,1,52.8,6.8,2023-05-20T12:53:06.560Z,2023-05-20T12:53:08Z,4292768725,213,3.0,4292768721,141,11.0,4292768719,140,38.5,4292768717,56,Back,4292768723,212,15.3,,,,,,,,,,7q0ltszzjzk7nlvvxjbagmggl,F. Thøgersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551574835,200,1,1,19,59,ca8pjvyb7hgttr1dalj2nguum,1,38.5,11,2023-05-20T12:53:08.474Z,2023-05-20T12:53:11Z,4292768925,212,10.0,4292768921,140,43.5,4292768927,213,1.0,4292768923,141,23.6,4292768919,56,Back,,,,,,,,,,496otta0vz8p7eackdpfod68l,A. Sønstevold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551574859,201,1,1,20,2,ca8pjvyb7hgttr1dalj2nguum,1,47.7,34,2023-05-20T12:53:11.720Z,2023-05-20T12:53:14Z,4292769085,212,7.6,4292769087,213,0.7,4292769081,140,53.2,4292769079,56,Center,4292769083,141,41.2,,,,,,,,,,27rdlepga8wdw4xj949y5vh05,G. Karchouni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551574937,202,1,1,20,4,ca8pjvyb7hgttr1dalj2nguum,1,48.7,40.9,2023-05-20T12:53:14.208Z,2023-05-20T12:53:19Z,4292769477,213,4.4,4292769471,212,23.6,4292769465,56,Back,4292769469,141,8.0,4292769467,140,41.5,,,,,,,,,,3myrbf50fefc98vkxh3ggw82x,E. Polli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551574965,203,1,1,20,9,ca8pjvyb7hgttr1dalj2nguum,1,41.5,8,2023-05-20T12:53:19.240Z,2023-05-20T12:53:21Z,4292769625,141,13.8,4292769629,213,2.7,4292769621,56,Back,4292769627,212,8.9,4292769623,140,33.9,,,,,,,,,,7q0ltszzjzk7nlvvxjbagmggl,F. Thøgersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551575051,204,1,1,20,11,ca8pjvyb7hgttr1dalj2nguum,1,32.1,13.8,2023-05-20T12:53:21.096Z,2023-05-20T12:53:27Z,4292770089,56,Back,4292770095,212,32.5,4292770093,141,61.1,4292770097,213,1.7,4292770091,140,27.8,4292770099,1,,,,,,,,496otta0vz8p7eackdpfod68l,A. Sønstevold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551575105,205,1,1,20,19,ca8pjvyb7hgttr1dalj2nguum,1,29.6,59.9,2023-05-20T12:53:28.865Z,2023-05-20T12:53:32Z,4292770359,140,12.7,4292770363,141,49.6,4292770367,213,3.5,4292770365,212,19.1,4292770355,56,Back,,,,,,,,,,b6e5e8znxa7u9qhtxtwflxgwl,A. Kristjansdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551575121,206,1,1,20,23,ca8pjvyb7hgttr1dalj2nguum,1,15.1,49.1,2023-05-20T12:53:32.592Z,2023-05-20T12:53:34Z,4292770481,56,Back,4292770485,141,11.7,4292770491,1,,4292770483,140,33.6,4292770487,212,32.0,4292770489,213,5.4,,,,,,,6clgafy8vlbq6qw2ofptwkwd1,F. Durante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551575151,207,1,1,20,25,ca8pjvyb7hgttr1dalj2nguum,1,33.6,11.7,2023-05-20T12:53:34.496Z,2023-05-20T12:53:36Z,4292770621,212,29.2,4292770619,141,45.2,4292770623,213,2.2,4292770617,140,16.2,4292770615,56,Back,,,,,,,,,,496otta0vz8p7eackdpfod68l,A. Sønstevold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551575205,208,1,1,20,27,ca8pjvyb7hgttr1dalj2nguum,1,17.1,45.8,2023-05-20T12:53:36.376Z,2023-05-20T12:53:47Z,4292770893,140,23.2,4292770899,213,1.2,4292770897,212,17.2,4292770891,56,Back,4292770895,141,69.3,,,,,,,,,,6clgafy8vlbq6qw2ofptwkwd1,F. Durante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
