id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/13/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value
2501914617,121,1,1,12,25,7w2y7s7q5r1h1flz9y4sj6xka,1,61.9,29.7,2023-01-29T11:46:41.784Z,2023-01-29T11:46:44Z,4001739409,140,44.9,4001739415,213,2.5,4001739407,56,Back,4001739411,141,49.1,4001739413,212,22.2,,,,,,,,,,45bi84zkhqhvgs9v3rtgj06ol,S. Gama,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501914657,122,1,1,12,27,7w2y7s7q5r1h1flz9y4sj6xka,1,44.6,49.8,2023-01-29T11:46:44.044Z,2023-01-29T11:46:48Z,4001739649,141,87.8,4001739647,140,45.3,4001739645,56,Back,4001739653,213,1.5,4001739651,212,25.9,,,,,,,,,,3qnkvefimj0i4kl78jucipnf9,L. Sembrant,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501914693,123,1,1,12,32,7w2y7s7q5r1h1flz9y4sj6xka,1,46.3,87.2,2023-01-29T11:46:48.875Z,2023-01-29T11:46:52Z,4001739861,213,0.4,4001739857,212,15.8,4001739853,140,60.1,4001739851,56,Left,4001739855,141,96.6,,,,,,,,,,8aglulhb1aof871k1z7exuvo5,M. Rosucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501914713,124,1,1,12,36,7w2y7s7q5r1h1flz9y4sj6xka,1,61.3,93.7,2023-01-29T11:46:52.484Z,2023-01-29T11:46:55Z,4001739991,56,Back,4001739995,140,43.1,4001740001,213,3.4,4001739997,141,86.8,4001739999,212,19.7,,,,,,,,,,aat1vixi4qu8bmxtw45maqytx,L. Boattin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501914765,125,1,1,12,38,7w2y7s7q5r1h1flz9y4sj6xka,1,42.7,87.1,2023-01-29T11:46:54.945Z,2023-01-29T11:47:00Z,4001740311,213,4.3,4001740309,212,23.3,4001740307,141,56.3,4001740303,56,Back,4001740305,140,33.0,,,,,,,,,,8aglulhb1aof871k1z7exuvo5,M. Rosucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501914865,126,1,1,12,43,7w2y7s7q5r1h1flz9y4sj6xka,1,45.6,56.2,2023-01-29T11:47:00.381Z,2023-01-29T11:47:09Z,4001740797,212,37.7,4001740799,213,0.7,4001740801,1,,4001740795,141,93.4,4001740793,140,72.2,4001740791,56,Left,4001740789,155,,,,,3qnkvefimj0i4kl78jucipnf9,L. Sembrant,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501914875,127,3,1,12,46,7w2y7s7q5r1h1flz9y4sj6xka,0,68.7,92.9,2023-01-29T11:47:02.549Z,2023-01-29T11:47:26Z,4001742033,233,96,4001740841,286,,4001740837,56,Left,,,,,,,,,,,,,,,,89l4376fhyf32a6tdjou6zqw9,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501914801,96,7,1,12,46,agjf3593kdfob1fl43rlt2b6c,0,31.3,7.1,2023-01-29T11:47:02.550Z,2023-01-29T11:47:24Z,4001741901,233,127,4001740461,56,Back,4001740463,285,,,,,,,,,,,,,,,,,4xzg2jjtxvjoic1c8ohzsumdx,R. Cuschieri,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501915001,97,4,1,12,53,agjf3593kdfob1fl43rlt2b6c,1,30.4,10.7,2023-01-29T11:47:10.092Z,2023-01-29T11:47:19Z,4001741475,233,128,4001741467,152,,4001741465,56,Back,4001741479,285,,4001741463,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501914961,128,4,1,12,53,7w2y7s7q5r1h1flz9y4sj6xka,0,69.6,89.3,2023-01-29T11:47:10.093Z,2023-01-29T11:47:20Z,4001741265,286,,4001741263,152,,4001741515,233,97,4001741259,56,Left,4001741257,10,,,,,,,,,,,89l4376fhyf32a6tdjou6zqw9,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501915117,98,1,1,13,7,agjf3593kdfob1fl43rlt2b6c,1,33.6,10,2023-01-29T11:47:24.283Z,2023-01-29T11:47:27Z,4001742075,140,24.1,4001742069,5,,4001742071,152,,4001742073,56,Back,4001742079,212,35.1,4001742081,213,1.9,4001742083,1,,4001742077,141,59.5,c8v0somzpm3hv3vvg4t85hjl6,A. De Rita,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501915147,99,1,1,13,10,agjf3593kdfob1fl43rlt2b6c,1,25.6,64.1,2023-01-29T11:47:27.291Z,2023-01-29T11:47:30Z,4001742237,141,95.4,4001742239,212,21.4,4001742241,213,1.4,4001742235,140,28.1,4001742233,56,Back,,,,,,,,,,6e1lpunbwloydldryrn6q3iz9,E. Pisani,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501915175,100,1,1,13,13,agjf3593kdfob1fl43rlt2b6c,1,30.4,95.7,2023-01-29T11:47:29.836Z,2023-01-29T11:47:33Z,4001742365,140,46.0,4001742363,56,Back,4001742367,141,80.8,4001742369,212,19.3,4001742371,213,5.7,,,,,,,,,,s7husj5h842pazt5crezfbe2,M. Giordano,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501915213,101,1,1,13,16,agjf3593kdfob1fl43rlt2b6c,1,43.6,76.6,2023-01-29T11:47:33.051Z,2023-01-29T11:47:36Z,4001742567,56,Back,4001742575,213,4.2,4001742569,140,33.1,4001742573,212,22.4,4001742571,141,48.0,,,,,,,,,,9q6mpd436ukjidbbj6onmti0a,L. Cedeño,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501915247,102,1,1,13,20,agjf3593kdfob1fl43rlt2b6c,1,33,50.5,2023-01-29T11:47:36.684Z,2023-01-29T11:47:39Z,4001742783,56,Back,4001742791,213,2.0,4001742785,140,24.4,4001742789,212,19.9,4001742787,141,76.5,,,,,,,,,,9nj8et8a0rk6ay19vk84uawh5,T. Pettenuzzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501915303,103,1,1,13,23,agjf3593kdfob1fl43rlt2b6c,0,28.2,78.9,2023-01-29T11:47:39.644Z,2023-01-29T11:47:45Z,4001743099,213,0.1,4001743097,212,60.0,4001743095,141,90.0,4001743091,56,Left,4001743093,140,84.9,4001743089,155,,4001743101,1,,,,,6e1lpunbwloydldryrn6q3iz9,E. Pisani,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501915323,130,49,1,13,28,7w2y7s7q5r1h1flz9y4sj6xka,1,21.4,13.1,2023-01-29T11:47:45.333Z,2023-01-29T13:37:13Z,,,,,,,,,,,,,,,,,,,,,,,,,45bi84zkhqhvgs9v3rtgj06ol,S. Gama,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501915317,129,1,1,13,29,7w2y7s7q5r1h1flz9y4sj6xka,1,21.2,13.4,2023-01-29T11:47:46.174Z,2023-01-29T13:37:16Z,4001743155,141,13.4,4001743151,56,Back,4001743153,140,35.8,4001743159,213,0,4001743157,212,15.3,,,,,,,,,,45bi84zkhqhvgs9v3rtgj06ol,S. Gama,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501915385,131,1,1,13,32,7w2y7s7q5r1h1flz9y4sj6xka,1,8.5,42.8,2023-01-29T11:47:49.457Z,2023-01-29T11:47:52Z,4001743547,56,Back,4001743549,140,39.5,4001743557,1,,4001743551,141,23.5,4001743545,157,,4001743553,212,35.1,4001743555,213,5.9,,,,66cgzmlvygqqgb8vrv380c4bt,R. Aprile,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501915395,132,1,1,13,36,7w2y7s7q5r1h1flz9y4sj6xka,0,39.5,23.5,2023-01-29T11:47:52.665Z,2023-01-29T11:47:54Z,4001743613,212,11.7,4001743611,141,40.7,4001743607,56,Back,4001743615,213,1.5,4001743609,140,40.5,,,,,,,,,,7lt5as8r1xms7ujjgt7pynl5,S. Cantore,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501915399,104,49,1,13,37,agjf3593kdfob1fl43rlt2b6c,1,63.5,55.3,2023-01-29T11:47:54.220Z,2023-01-29T11:47:54Z,,,,,,,,,,,,,,,,,,,,,,,,,3d41rsjci700mhl9rxdtuicmi,C. Prugna,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501915427,105,50,1,13,40,agjf3593kdfob1fl43rlt2b6c,1,64.2,58.3,2023-01-29T11:47:57.084Z,2023-01-29T11:48:00Z,4001744045,233,133,4001743785,56,Center,4001743787,286,,,,,,,,,,,,,,,,,3d41rsjci700mhl9rxdtuicmi,C. Prugna,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501915465,133,7,1,13,40,7w2y7s7q5r1h1flz9y4sj6xka,1,35.8,41.7,2023-01-29T11:47:57.085Z,2023-01-29T11:47:59Z,4001744003,56,Back,4001744021,233,105,4001744005,285,,,,,,,,,,,,,,,,,7lt5as8r1xms7ujjgt7pynl5,S. Cantore,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501915467,134,49,1,13,42,7w2y7s7q5r1h1flz9y4sj6xka,1,31.5,47.3,2023-01-29T11:47:58.699Z,2023-01-29T11:47:59Z,,,,,,,,,,,,,,,,,,,,,,,,,8gowfvsn9a69nyzppubue2d3p,S. Junge Pedersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501915517,135,1,1,13,42,7w2y7s7q5r1h1flz9y4sj6xka,1,31.5,47.3,2023-01-29T11:47:59.062Z,2023-01-29T11:48:03Z,4001744259,56,Center,4001744265,212,23.1,4001744263,141,57.7,4001744261,140,52.4,4001744267,213,0.3,,,,,,,,,,8gowfvsn9a69nyzppubue2d3p,S. Junge Pedersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501915523,136,50,1,13,47,7w2y7s7q5r1h1flz9y4sj6xka,1,65.2,58.8,2023-01-29T11:48:03.782Z,2023-01-29T11:48:07Z,4001744507,233,106,4001744281,56,Center,4001744285,286,,,,,,,,,,,,,,,,,6dmnxn0v7tcrwtd6hm2jaf6j9,L. Beerensteyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501915547,106,7,1,13,47,agjf3593kdfob1fl43rlt2b6c,1,34.8,41.2,2023-01-29T11:48:03.783Z,2023-01-29T11:48:07Z,4001744497,233,136,4001744467,285,,4001744465,56,Back,,,,,,,,,,,,,,,,c8v0somzpm3hv3vvg4t85hjl6,A. De Rita,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501915551,107,49,1,13,49,agjf3593kdfob1fl43rlt2b6c,1,38.5,43.4,2023-01-29T11:48:06.332Z,2023-01-29T11:48:06Z,,,,,,,,,,,,,,,,,,,,,,,,,horxq0sb7c6929i7mc6ctuqd,S. Tarenzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501915575,108,1,1,13,50,agjf3593kdfob1fl43rlt2b6c,1,38.5,43.4,2023-01-29T11:48:06.476Z,2023-01-29T11:48:08Z,4001744583,212,9.9,4001744577,56,Back,4001744579,140,36.7,4001744581,141,57.7,4001744585,213,1.8,,,,,,,,,,horxq0sb7c6929i7mc6ctuqd,S. Tarenzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501915603,109,1,1,13,52,agjf3593kdfob1fl43rlt2b6c,1,36.5,61,2023-01-29T11:48:08.795Z,2023-01-29T11:48:11Z,4001744719,141,51.8,4001744717,140,36.5,4001744723,213,4.7,4001744721,212,6.3,4001744715,56,Back,,,,,,,,,,7rkobukrhcx0h6t3p1ux2bl78,B. Fallico,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501915619,110,1,1,13,54,agjf3593kdfob1fl43rlt2b6c,1,36.5,51.7,2023-01-29T11:48:10.940Z,2023-01-29T11:48:13Z,4001744849,213,5.4,4001744847,212,7.8,4001744845,141,43.2,4001744841,56,Back,4001744843,140,41.5,,,,,,,,,,4hr92u2mkgds9ojm844xgag9h,C. Re,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501915635,111,1,1,13,56,agjf3593kdfob1fl43rlt2b6c,1,41.5,43.2,2023-01-29T11:48:13.068Z,2023-01-29T11:48:15Z,4001744917,212,13.2,4001744919,213,4.1,4001744913,140,34.1,4001744911,56,Back,4001744915,141,27.5,,,,,,,,,,3d41rsjci700mhl9rxdtuicmi,C. Prugna,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501915669,112,1,1,13,58,agjf3593kdfob1fl43rlt2b6c,1,34.2,26.7,2023-01-29T11:48:15.164Z,2023-01-29T11:48:17Z,4001745075,56,Back,4001745081,212,6.3,4001745079,141,32.9,4001745077,140,38.7,4001745083,213,0.7,,,,,,,,,,c8v0somzpm3hv3vvg4t85hjl6,A. De Rita,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501915687,113,1,1,14,1,agjf3593kdfob1fl43rlt2b6c,1,38.7,32.9,2023-01-29T11:48:17.499Z,2023-01-29T11:48:19Z,4001745189,56,Back,4001745197,213,2.3,4001745191,140,24.9,4001745193,141,57.2,4001745195,212,22.0,,,,,,,,,,3d41rsjci700mhl9rxdtuicmi,C. Prugna,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501915705,114,1,1,14,3,agjf3593kdfob1fl43rlt2b6c,1,24.9,57.1,2023-01-29T11:48:19.547Z,2023-01-29T11:48:22Z,4001745311,213,5.9,4001745299,56,Back,4001745309,212,9.3,4001745307,141,52.4,4001745303,140,33.2,,,,,,,,,,6e1lpunbwloydldryrn6q3iz9,E. Pisani,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501915729,115,1,1,14,5,agjf3593kdfob1fl43rlt2b6c,1,34,52,2023-01-29T11:48:22.363Z,2023-01-29T11:48:23Z,4001745405,212,13.1,4001745401,140,31.2,4001745403,141,70.7,4001745397,56,Back,4001745407,213,1.8,,,,,,,,,,7rkobukrhcx0h6t3p1ux2bl78,B. Fallico,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501915767,116,1,1,14,7,agjf3593kdfob1fl43rlt2b6c,1,31.2,70.7,2023-01-29T11:48:23.739Z,2023-01-29T11:48:27Z,4001745591,140,51.5,4001745595,141,88.3,4001745589,56,Left,4001745597,212,24.4,4001745599,213,0.5,,,,,,,,,,6e1lpunbwloydldryrn6q3iz9,E. Pisani,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501915771,117,50,1,14,10,agjf3593kdfob1fl43rlt2b6c,1,46.6,80.6,2023-01-29T11:48:27.452Z,2023-01-29T11:48:32Z,4001745621,56,Back,4001745623,286,,4001745923,233,137,,,,,,,,,,,,,,,,9q6mpd436ukjidbbj6onmti0a,L. Cedeño,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501915815,137,7,1,14,10,7w2y7s7q5r1h1flz9y4sj6xka,1,53.4,19.4,2023-01-29T11:48:27.453Z,2023-01-29T11:48:31Z,4001745843,285,,4001745841,56,Right,4001745863,233,117,,,,,,,,,,,,,,,,45bi84zkhqhvgs9v3rtgj06ol,S. Gama,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501915835,138,1,1,14,14,7w2y7s7q5r1h1flz9y4sj6xka,1,80.3,11.3,2023-01-29T11:48:30.713Z,2023-01-29T11:48:32Z,4001745965,56,Right,4001745967,140,60.5,4001745969,141,15.5,4001745973,213,3.0,4001745971,212,21.0,,,,,,,,,,7lt5as8r1xms7ujjgt7pynl5,S. Cantore,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501915841,139,49,1,14,16,7w2y7s7q5r1h1flz9y4sj6xka,1,60.5,15.5,2023-01-29T11:48:32.485Z,2023-01-29T11:48:32Z,,,,,,,,,,,,,,,,,,,,,,,,,4zwebuh423xgcroy4rmd5r3rp,M. Lenzini,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501915883,140,1,1,14,16,7w2y7s7q5r1h1flz9y4sj6xka,1,60.5,15.5,2023-01-29T11:48:33.002Z,2023-01-29T11:48:36Z,4001746215,212,17.2,4001746209,56,Back,4001746213,141,26.8,4001746211,140,45.8,4001746217,213,2.7,,,,,,,,,,4zwebuh423xgcroy4rmd5r3rp,M. Lenzini,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501915911,141,1,1,14,19,7w2y7s7q5r1h1flz9y4sj6xka,1,45.7,27.7,2023-01-29T11:48:36.425Z,2023-01-29T11:48:38Z,4001746337,212,16.8,4001746339,213,2.3,4001746333,140,35.3,4001746331,56,Back,4001746335,141,46.5,,,,,,,,,,89l4376fhyf32a6tdjou6zqw9,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501915943,142,1,1,14,22,7w2y7s7q5r1h1flz9y4sj6xka,1,34.6,48.9,2023-01-29T11:48:38.833Z,2023-01-29T11:48:42Z,4001746483,213,1.2,4001746477,140,43.4,4001746481,212,29.0,4001746479,141,89.3,4001746475,56,Back,,,,,,,,,,3qnkvefimj0i4kl78jucipnf9,L. Sembrant,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501915997,143,1,1,14,25,7w2y7s7q5r1h1flz9y4sj6xka,1,53.9,92.1,2023-01-29T11:48:41.996Z,2023-01-29T11:48:47Z,4001746763,213,0.2,4001746761,212,15.5,4001746755,56,Left,4001746757,140,68.3,4001746759,141,97.3,,,,,,,,,,8aglulhb1aof871k1z7exuvo5,M. Rosucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501916053,144,1,1,14,30,7w2y7s7q5r1h1flz9y4sj6xka,1,72.3,89.9,2023-01-29T11:48:47.170Z,2023-01-29T11:48:52Z,4001747049,56,Center,4001747057,213,4.7,4001747053,141,44.3,4001747051,140,72.7,4001747055,212,31.0,,,,,,,,,,aat1vixi4qu8bmxtw45maqytx,L. Boattin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501916093,145,1,1,14,35,7w2y7s7q5r1h1flz9y4sj6xka,1,70.9,37.9,2023-01-29T11:48:52.286Z,2023-01-29T11:48:56Z,4001747275,140,70.3,4001747273,56,Center,4001747277,141,66.9,4001747281,213,1.6,4001747279,212,19.7,,,,,,,,,,89l4376fhyf32a6tdjou6zqw9,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501916129,146,1,1,14,39,7w2y7s7q5r1h1flz9y4sj6xka,1,69.6,67.2,2023-01-29T11:48:55.874Z,2023-01-29T11:48:58Z,4001747469,213,4.7,4001747467,212,16.0,4001747461,56,Center,4001747463,140,68.7,4001747465,141,43.7,,,,,,,,,,8aglulhb1aof871k1z7exuvo5,M. Rosucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501916183,147,1,1,14,41,7w2y7s7q5r1h1flz9y4sj6xka,1,69.1,43.5,2023-01-29T11:48:58.066Z,2023-01-29T11:49:02Z,4001747737,140,74.0,4001747739,141,20.9,4001747743,213,5.0,4001747741,212,16.2,4001747735,56,Right,,,,,,,,,,89l4376fhyf32a6tdjou6zqw9,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501916215,148,1,1,14,45,7w2y7s7q5r1h1flz9y4sj6xka,1,73.4,19,2023-01-29T11:49:01.895Z,2023-01-29T11:49:04Z,4001747907,213,2.1,4001747899,56,Center,4001747905,212,14.4,4001747901,140,66.5,4001747903,141,37.3,,,,,,,,,,45bi84zkhqhvgs9v3rtgj06ol,S. Gama,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501916239,149,1,1,14,48,7w2y7s7q5r1h1flz9y4sj6xka,0,68.6,37,2023-01-29T11:49:04.731Z,2023-01-29T11:49:07Z,4001748091,140,93.9,4001748083,155,,4001748095,141,56.9,4001748087,56,Center,4001748101,213,0.5,4001748099,212,29.8,,,,,,,89l4376fhyf32a6tdjou6zqw9,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501916243,118,52,1,14,51,agjf3593kdfob1fl43rlt2b6c,1,4.7,41.9,2023-01-29T11:49:08.027Z,2023-01-29T11:49:08Z,,,,,,,,,,,,,,,,,,,,,,,,,1hvfc11oxddf7hxxks4skxw45,K. Odden,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501916375,119,1,1,15,0,agjf3593kdfob1fl43rlt2b6c,1,13.3,41,2023-01-29T11:49:17.404Z,2023-01-29T11:49:20Z,4001748839,140,13.4,4001748837,56,Back,4001748841,141,61.3,4001748843,212,13.8,4001748845,213,1.6,4001748835,123,,,,,,,,1hvfc11oxddf7hxxks4skxw45,K. Odden,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501916395,120,1,1,15,4,agjf3593kdfob1fl43rlt2b6c,1,13,62.9,2023-01-29T11:49:20.810Z,2023-01-29T11:49:24Z,4001748961,213,1.3,4001748957,141,97.0,4001748959,212,23.8,4001748953,56,Back,4001748955,140,18.2,,,,,,,,,,6e1lpunbwloydldryrn6q3iz9,E. Pisani,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501916441,121,1,1,15,7,agjf3593kdfob1fl43rlt2b6c,1,17.8,96.7,2023-01-29T11:49:24.107Z,2023-01-29T11:49:30Z,4001749213,140,16.0,4001749211,56,Back,4001749215,141,77.2,4001749217,212,13.4,4001749219,213,4.6,,,,,,,,,,s7husj5h842pazt5crezfbe2,M. Giordano,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501916491,122,1,1,15,13,agjf3593kdfob1fl43rlt2b6c,1,19.5,71.2,2023-01-29T11:49:30.427Z,2023-01-29T11:49:34Z,4001749417,213,5.1,4001749415,212,19.3,4001749409,56,Back,4001749411,140,27.1,4001749413,141,45.3,,,,,,,,,,6e1lpunbwloydldryrn6q3iz9,E. Pisani,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501916553,123,1,1,15,17,agjf3593kdfob1fl43rlt2b6c,1,23.3,53.8,2023-01-29T11:49:34.011Z,2023-01-29T11:49:38Z,4001749665,141,74.0,4001749663,140,17.6,4001749661,56,Back,4001749667,212,15.0,4001749669,213,2.0,,,,,,,,,,4hr92u2mkgds9ojm844xgag9h,C. Re,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501916569,124,1,1,15,21,agjf3593kdfob1fl43rlt2b6c,1,16.2,85.6,2023-01-29T11:49:38.187Z,2023-01-29T11:49:39Z,4001749783,212,6.3,4001749777,56,Back,4001749781,141,94.6,4001749779,140,17.5,4001749785,213,1.4,,,,,,,,,,6e1lpunbwloydldryrn6q3iz9,E. Pisani,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501916593,125,1,1,15,22,agjf3593kdfob1fl43rlt2b6c,0,17.5,94.6,2023-01-29T11:49:39.435Z,2023-01-29T11:49:41Z,4001749885,213,5.7,4001749879,140,33.2,4001749881,141,79.9,4001749883,212,19.3,4001749877,56,Back,,,,,,,,,,s7husj5h842pazt5crezfbe2,M. Giordano,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501916613,150,49,1,15,25,7w2y7s7q5r1h1flz9y4sj6xka,1,56.9,23.6,2023-01-29T11:49:41.821Z,2023-01-29T11:49:41Z,,,,,,,,,,,,,,,,,,,,,,,,,45bi84zkhqhvgs9v3rtgj06ol,S. Gama,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501916677,151,1,1,15,25,7w2y7s7q5r1h1flz9y4sj6xka,1,56.9,23.6,2023-01-29T11:49:42.190Z,2023-01-29T11:49:46Z,4001750279,140,54.8,4001750281,141,26.2,4001750283,212,2.8,4001750277,56,Center,4001750285,213,2.5,,,,,,,,,,45bi84zkhqhvgs9v3rtgj06ol,S. Gama,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501916689,152,1,1,15,29,7w2y7s7q5r1h1flz9y4sj6xka,0,58.7,23.5,2023-01-29T11:49:46.294Z,2023-01-29T11:49:47Z,4001750345,213,1.0,4001750339,140,69.0,4001750337,56,Center,4001750341,141,48.2,4001750343,212,20.0,,,,,,,,,,8gowfvsn9a69nyzppubue2d3p,S. Junge Pedersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501916693,126,8,1,15,31,agjf3593kdfob1fl43rlt2b6c,1,27.1,42,2023-01-29T11:49:47.643Z,2023-01-29T11:49:47Z,4001750369,56,Back,,,,,,,,,,,,,,,,,,,,,,4hr92u2mkgds9ojm844xgag9h,C. Re,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501916757,153,13,1,15,35,7w2y7s7q5r1h1flz9y4sj6xka,1,84.8,40,2023-01-29T11:49:52.382Z,2023-01-29T11:50:13Z,4001750677,56,Center,4001751659,73,,4001751667,230,98.2,4001751669,231,49.3,4001751665,458,,4001751663,103,12.5,4001751661,102,61.8,4001751009,20,,89l4376fhyf32a6tdjou6zqw9,A. Caruso,,4001750673,17,,4001750671,22,,,,,,,,,,,,,,,,,,,,,,
2501916743,127,5,1,15,37,agjf3593kdfob1fl43rlt2b6c,1,-0.8,40.5,2023-01-29T11:49:53.692Z,2023-01-29T11:50:52Z,4001750607,346,,4001750855,233,154,4001750605,56,Back,,,,,,,,,,,,,,,,4hr92u2mkgds9ojm844xgag9h,C. Re,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501916781,154,5,1,15,37,7w2y7s7q5r1h1flz9y4sj6xka,0,100.8,59.5,2023-01-29T11:49:53.692Z,2023-01-29T12:34:40Z,4001750877,233,127,4001750807,56,Center,4001750809,346,,,,,,,,,,,,,,,,,89l4376fhyf32a6tdjou6zqw9,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501917001,128,1,1,15,56,agjf3593kdfob1fl43rlt2b6c,1,4.6,44,2023-01-29T11:50:12.475Z,2023-01-29T11:50:15Z,4001751941,56,Back,4001751943,140,15.9,4001751953,237,,4001751945,141,67.3,4001751939,124,,4001751949,213,0.9,4001751947,212,19.8,,,,1hvfc11oxddf7hxxks4skxw45,K. Odden,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501917035,129,1,1,15,59,agjf3593kdfob1fl43rlt2b6c,0,23.2,67,2023-01-29T11:50:15.708Z,2023-01-29T11:51:14Z,4001752127,56,Back,4001752129,140,46.0,4001752133,212,23.9,4001752125,155,,4001752131,141,67.4,4001752135,213,0.0,,,,,,,6e1lpunbwloydldryrn6q3iz9,E. Pisani,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501917015,155,49,1,16,1,7w2y7s7q5r1h1flz9y4sj6xka,1,57.7,33,2023-01-29T11:50:17.788Z,2023-01-29T11:50:17Z,,,,,,,,,,,,,,,,,,,,,,,,,8gowfvsn9a69nyzppubue2d3p,S. Junge Pedersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501917023,156,61,1,16,1,7w2y7s7q5r1h1flz9y4sj6xka,0,57.9,33,2023-01-29T11:50:18.136Z,2023-01-29T11:51:09Z,4001752069,56,Center,,,,,,,,,,,,,,,,,,,,,,8gowfvsn9a69nyzppubue2d3p,S. Junge Pedersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
