id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,assist,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2536998283,124,1,1,12,49,5snsl2d1lu2oclbriztdy61d6,1,7.8,43.3,2023-04-22T12:45:02.847Z,2023-04-22T12:45:05Z,4208153059,56,Back,4208153065,212,26.3,4208153061,140,20.0,4208153063,141,9.5,4208153057,123,,4208153067,213,5.2,,,,,,,ax9lyewa6alv4v3btpwlm4pn9,C. Ceasar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536998293,125,1,1,12,52,5snsl2d1lu2oclbriztdy61d6,0,20,9.5,2023-04-22T12:45:05.454Z,2023-04-22T12:45:06Z,4208153127,141,25.0,4208153133,1,,4208153125,140,53.5,4208153131,213,0.3,4208153123,56,Center,4208153129,212,36.7,,,,,,,1my1q5jn165pnwue7jzoip756,L. Di Guglielmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536998299,100,49,1,12,53,7w2y7s7q5r1h1flz9y4sj6xka,1,48.3,88,2023-04-22T12:45:06.785Z,2023-04-22T12:45:06Z,,,,,,,,,,,,,,,,,,,,,,,,,3ypl97rrz80zb454kq039yuol,C. Salvai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536998409,101,43,1,12,56,7w2y7s7q5r1h1flz9y4sj6xka,1,0,0,2023-04-22T12:45:09.906Z,2023-04-22T12:45:38Z,4208153685,56,Center,4208153687,286,0,4208155727,144,3,,,,,,,,,,,,,,,,3ypl97rrz80zb454kq039yuol,C. Salvai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536998397,126,43,1,12,56,5snsl2d1lu2oclbriztdy61d6,1,0,0,2023-04-22T12:45:09.906Z,2023-04-22T12:45:14Z,4208153757,233,101,4208153649,285,0,4208153645,56,Back,4208153943,144,45,,,,,,,,,,,,,28y2auuxfuxvvbbds3bwtlskp,B. Glionna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536998433,102,1,1,12,58,7w2y7s7q5r1h1flz9y4sj6xka,1,47.2,78.2,2023-04-22T12:45:11.489Z,2023-04-22T12:45:13Z,4208153835,212,25.1,4208153829,56,Left,4208153837,213,0.5,4208153833,141,96.6,4208153831,140,67.9,,,,,,,,,,3ypl97rrz80zb454kq039yuol,C. Salvai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536998483,103,1,1,13,0,7w2y7s7q5r1h1flz9y4sj6xka,1,68.6,95.7,2023-04-22T12:45:13.490Z,2023-04-22T12:45:16Z,4208154075,212,8.6,4208154069,56,Left,4208154077,213,4.4,4208154071,140,66.3,4208154073,141,83.6,,,,,,,,,,6dmnxn0v7tcrwtd6hm2jaf6j9,L. Beerensteyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536998495,104,1,1,13,3,7w2y7s7q5r1h1flz9y4sj6xka,1,66.3,82.9,2023-04-22T12:45:16.689Z,2023-04-22T12:45:18Z,4208154171,212,9.3,4208154169,141,70.9,4208154173,213,5.2,4208154165,56,Center,4208154167,140,70.6,,,,,,,,,,6alny8atonddyhmltw3dgo1d5,J. Grosso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536998523,105,1,1,13,5,7w2y7s7q5r1h1flz9y4sj6xka,1,70.6,70.9,2023-04-22T12:45:18.272Z,2023-04-22T12:45:20Z,4208154347,140,73.3,4208154349,141,85.1,4208154351,212,10.1,4208154353,213,1.3,4208154345,56,Left,,,,,,,,,,89l4376fhyf32a6tdjou6zqw9,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536998579,106,1,1,13,7,7w2y7s7q5r1h1flz9y4sj6xka,1,74.7,91.5,2023-04-22T12:45:20.849Z,2023-04-22T12:45:25Z,4208154679,141,77.9,4208154687,213,4.6,4208154671,56,Center,4208154675,140,73.4,4208154683,212,9.3,,,,,,,,,,6alny8atonddyhmltw3dgo1d5,J. Grosso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536998583,107,50,1,13,12,7w2y7s7q5r1h1flz9y4sj6xka,1,77,75.2,2023-04-22T12:45:25.089Z,2023-04-22T12:45:30Z,4208154703,56,Center,4208154705,286,,4208155075,233,127,,,,,,,,,,,,,,,,89l4376fhyf32a6tdjou6zqw9,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536998647,127,7,1,13,12,5snsl2d1lu2oclbriztdy61d6,1,23,24.8,2023-04-22T12:45:25.090Z,2023-04-22T12:45:30Z,4208155043,285,,4208155041,56,Back,4208155059,233,107,,,,,,,,,,,,,,,,5et546tgrpw51ep3kfbzdyx1x,Andressa Alves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536998725,128,12,1,13,16,5snsl2d1lu2oclbriztdy61d6,1,7.4,25.6,2023-04-22T12:45:30.030Z,2023-04-22T12:45:35Z,4208155475,141,12.5,4208155477,212,9.7,4208155473,140,11.0,4208155479,213,5.1,4208155469,56,Back,,,,,,,,,,1my1q5jn165pnwue7jzoip756,L. Di Guglielmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536998703,108,1,1,13,18,7w2y7s7q5r1h1flz9y4sj6xka,1,80.3,78.4,2023-04-22T12:45:31.377Z,2023-04-22T12:45:33Z,4208155365,56,Center,4208155367,140,77.1,4208155371,212,15.8,4208155369,141,55.7,4208155373,213,4.5,,,,,,,,,,6alny8atonddyhmltw3dgo1d5,J. Grosso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536998717,109,1,1,13,20,7w2y7s7q5r1h1flz9y4sj6xka,0,77.1,55.7,2023-04-22T12:45:33.857Z,2023-04-22T12:45:34Z,4208155435,56,Center,4208155443,213,5.4,4208155441,212,13.0,4208155437,140,84.7,4208155439,141,40.6,,,,,,,,,,17zgb1iogatltsw1spnvyuuol,B. Bonansea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536998731,129,8,1,13,22,5snsl2d1lu2oclbriztdy61d6,1,18.4,68.5,2023-04-22T12:45:35.341Z,2023-04-22T12:45:35Z,4208155485,56,Back,,,,,,,,,,,,,,,,,,,,,,72mtf2acxf523gwm13zq5jvth,E. Bartoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536998769,130,49,1,13,25,5snsl2d1lu2oclbriztdy61d6,1,23.7,53.1,2023-04-22T12:45:38.365Z,2023-04-22T12:45:38Z,,,,,,,,,,,,,,,,,,,,,,,,,e0254ysu7nwqiuku9szuf9wph,V. Giacinti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536998775,131,1,1,13,25,5snsl2d1lu2oclbriztdy61d6,0,23.7,53.1,2023-04-22T12:45:38.669Z,2023-04-22T12:45:39Z,4208155759,56,Back,4208155763,141,75.0,4208155761,140,28.1,4208155765,212,15.6,4208155767,213,1.3,,,,,,,,,,e0254ysu7nwqiuku9szuf9wph,V. Giacinti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536998847,110,1,1,13,28,7w2y7s7q5r1h1flz9y4sj6xka,0,72.5,34.9,2023-04-22T12:45:41.818Z,2023-04-22T12:45:45Z,4208156157,213,0.6,4208156147,155,,4208156155,212,24.6,4208156151,140,91.3,4208156149,56,Center,4208156153,141,56.4,,,,,,,89l4376fhyf32a6tdjou6zqw9,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536998881,132,49,1,13,32,5snsl2d1lu2oclbriztdy61d6,1,7.1,27.6,2023-04-22T12:45:45.678Z,2023-04-22T12:45:45Z,,,,,,,,,,,,,,,,,,,,,,,,,1my1q5jn165pnwue7jzoip756,L. Di Guglielmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536998945,133,1,1,13,35,5snsl2d1lu2oclbriztdy61d6,0,8,8.6,2023-04-22T12:45:48.462Z,2023-04-22T12:45:49Z,4208156641,56,Back,4208156649,213,0.5,4208156643,140,9.4,4208156647,212,1.7,4208156645,141,9.8,,,,,,,,,,1my1q5jn165pnwue7jzoip756,L. Di Guglielmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536999013,134,1,1,13,37,5snsl2d1lu2oclbriztdy61d6,0,8.3,18.5,2023-04-22T12:45:50.830Z,2023-04-22T12:45:53Z,4208157021,140,19.6,4208157023,141,34.8,4208157027,213,0.8,4208157019,56,Back,4208157025,212,16.2,,,,,,,,,,1my1q5jn165pnwue7jzoip756,L. Di Guglielmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536998987,111,61,1,13,38,7w2y7s7q5r1h1flz9y4sj6xka,1,92,96.2,2023-04-22T12:45:51.954Z,2023-04-22T12:45:52Z,4208156897,56,Left,,,,,,,,,,,,,,,,,,,,,,89l4376fhyf32a6tdjou6zqw9,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536999021,112,8,1,13,40,7w2y7s7q5r1h1flz9y4sj6xka,1,81,66.3,2023-04-22T12:45:53.553Z,2023-04-22T12:45:53Z,4208157063,56,Center,,,,,,,,,,,,,,,,,,,,,,a2x1f8erwcvv2thkwj6am62nd,P. Nyström,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
2536999051,113,49,1,13,41,7w2y7s7q5r1h1flz9y4sj6xka,1,79.7,72.6,2023-04-22T12:45:54.848Z,2023-04-22T12:45:54Z,,,,,,,,,,,,,,,,,,,,,,,,,17zgb1iogatltsw1spnvyuuol,B. Bonansea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536999163,114,3,1,13,43,7w2y7s7q5r1h1flz9y4sj6xka,1,88.7,62.2,2023-04-22T12:45:56.496Z,2023-04-22T12:46:01Z,4208157769,233,135,4208157737,286,,4208157733,56,Center,,,,,,,,,,,,,,,,17zgb1iogatltsw1spnvyuuol,B. Bonansea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536999121,135,45,1,13,43,5snsl2d1lu2oclbriztdy61d6,0,11.3,37.8,2023-04-22T12:45:56.496Z,2023-04-22T12:46:01Z,4208157789,233,114,4208157499,285,,4208157491,56,Back,,,,,,,,,,,,,,,,978grivb05fx65k9zg3g0czxl,G. Greggi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536999169,115,16,1,13,45,7w2y7s7q5r1h1flz9y4sj6xka,1,95,64.6,2023-04-22T12:45:59.009Z,2023-04-22T12:46:54Z,4208157761,56,Center,4208160783,103,3.8,4208157759,65,,4208160777,55,112,4208160789,230,99.0,4208158949,375,13:45.301,4208157763,254,,4208160781,102,47.1,17zgb1iogatltsw1spnvyuuol,B. Bonansea,4208160775,29,,4208160785,215,,4208158945,374,2023-04-22 13:45:58.335,4208158935,72,,,4208160791,231,,54.3,4208157757,22,4208160773,80,,,,,,,,,,,
2537000009,136,1,1,14,53,5snsl2d1lu2oclbriztdy61d6,1,49.8,50.1,2023-04-22T12:47:06.621Z,2023-04-22T12:47:08Z,4208162037,212,22.6,4208162041,279,G,4208162031,56,Back,4208162055,189,,4208162033,140,32.9,4208162035,141,29.5,4208162039,213,3.8,,,,e0254ysu7nwqiuku9szuf9wph,V. Giacinti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537000037,137,1,1,14,55,5snsl2d1lu2oclbriztdy61d6,1,32.9,29.5,2023-04-22T12:47:08.861Z,2023-04-22T12:47:10Z,4208162165,212,17.1,4208162159,56,Back,4208162167,213,5.0,4208162163,141,5.3,4208162161,140,37.4,,,,,,,,,,8z970w0wmh524aliuxnze5l91,C. Wenninger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537000053,138,1,1,14,57,5snsl2d1lu2oclbriztdy61d6,0,37.4,5.3,2023-04-22T12:47:10.221Z,2023-04-22T12:47:11Z,4208162233,56,Right,4208162239,212,29.1,4208162241,213,6.3,4208162237,141,4.9,4208162235,140,65.1,,,,,,,,,,1my1q5jn165pnwue7jzoip756,L. Di Guglielmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537000065,116,49,1,14,58,7w2y7s7q5r1h1flz9y4sj6xka,1,38.9,88.9,2023-04-22T12:47:11.553Z,2023-04-22T12:47:11Z,,,,,,,,,,,,,,,,,,,,,,,,,aat1vixi4qu8bmxtw45maqytx,L. Boattin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537000079,117,1,1,14,58,7w2y7s7q5r1h1flz9y4sj6xka,1,38.9,88.9,2023-04-22T12:47:11.744Z,2023-04-22T12:47:12Z,4208162349,141,79.4,4208162351,212,6.9,4208162353,213,4.4,4208162345,56,Back,4208162347,140,36.7,,,,,,,,,,aat1vixi4qu8bmxtw45maqytx,L. Boattin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537000141,118,1,1,14,59,7w2y7s7q5r1h1flz9y4sj6xka,1,36.7,79.4,2023-04-22T12:47:12.640Z,2023-04-22T12:47:16Z,4208162691,141,67.6,4208162685,56,Back,4208162687,140,26.3,4208162697,213,3.8,4208162695,212,13.6,,,,,,,,,,6alny8atonddyhmltw3dgo1d5,J. Grosso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537000169,119,1,1,15,3,7w2y7s7q5r1h1flz9y4sj6xka,0,26.3,67.6,2023-04-22T12:47:16.160Z,2023-04-22T12:47:17Z,4208162821,140,37.6,4208162829,213,6.1,4208162823,141,64.6,4208162827,212,12.0,4208162819,56,Back,,,,,,,,,,3ypl97rrz80zb454kq039yuol,C. Salvai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537000261,139,1,1,15,6,5snsl2d1lu2oclbriztdy61d6,1,67.6,31.8,2023-04-22T12:47:19.069Z,2023-04-22T13:26:10Z,4208163309,56,Center,4208163315,212,17.7,4208163317,213,0.4,4208165993,210,15,4208163311,140,83.3,4208163313,141,41.2,4208165997,154,,,,,978grivb05fx65k9zg3g0czxl,G. Greggi,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
2537000267,140,15,1,15,8,5snsl2d1lu2oclbriztdy61d6,1,90.3,46,2023-04-22T12:47:21.806Z,2023-04-22T13:25:58Z,4208166037,146,98.4,4208166021,78,,4208163363,56,Center,4208166031,102,50.5,4208166027,55,139,4208315363,214,,4208166023,29,,4208163361,17,,e0254ysu7nwqiuku9szuf9wph,V. Giacinti,4208166033,103,6.3,4208166115,233,120,4208166035,215,,4208163359,22,,,4208166019,72,,,4208166025,154,4208166039,147,50.4,,,,,,,,,,
2537000323,120,10,1,15,8,7w2y7s7q5r1h1flz9y4sj6xka,1,2.7,52.4,2023-04-22T12:47:21.906Z,2023-04-22T12:47:42Z,4208163611,182,,4208165045,179,,4208163613,56,Back,4208165043,174,,4208165101,233,140,,,,,,,,,,czmpp6e2oo276u9prac16le51,P. Peyraud-Magnin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537000353,141,16,1,15,11,5snsl2d1lu2oclbriztdy61d6,1,95.1,53.6,2023-04-22T12:47:24.812Z,2023-04-22T13:26:09Z,4208168017,458,,4208166501,16,,4208168027,282,14733,4208168009,102,52.1,4208166515,375,15:11.436,4208163723,22,,4208168015,328,,4208168025,281,e0254ysu7nwqiuku9szuf9wph,5et546tgrpw51ep3kfbzdyx1x,Andressa Alves,4208168021,231,50,4208163727,56,Center,4208166499,20,,4208168011,103,,6.3,4208168023,280,,ATTEMPT_SAVED,4208166511,374,4208168007,76,,2023-04-22 13:47:24.470,4208168013,214,4208168019,230,99.5,,,,
2537001371,121,1,1,16,22,7w2y7s7q5r1h1flz9y4sj6xka,1,49.5,50.3,2023-04-22T12:48:35.888Z,2023-04-22T12:48:37Z,4208169165,140,38.3,4208169167,141,71.1,4208169171,213,2.3,4208169169,212,18.4,4208169163,56,Back,4208169173,279,G,,,,,,,a2x1f8erwcvv2thkwj6am62nd,P. Nyström,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537001401,122,1,1,16,24,7w2y7s7q5r1h1flz9y4sj6xka,1,38.3,71.1,2023-04-22T12:48:37.343Z,2023-04-22T12:48:39Z,4208169329,213,0.6,4208169323,140,57.2,4208169321,56,Left,4208169325,141,93.0,4208169327,212,24.8,,,,,,,,,,3ypl97rrz80zb454kq039yuol,C. Salvai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537001413,123,3,1,16,26,7w2y7s7q5r1h1flz9y4sj6xka,1,54.2,82.8,2023-04-22T12:48:39.710Z,2023-04-22T12:48:42Z,4208169373,56,Left,4208169455,233,142,4208169375,286,,,,,,,,,,,,,,,,,aat1vixi4qu8bmxtw45maqytx,L. Boattin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537001429,142,45,1,16,26,5snsl2d1lu2oclbriztdy61d6,0,45.8,17.2,2023-04-22T12:48:39.710Z,2023-04-22T12:48:42Z,4208169445,285,,4208169473,233,123,4208169443,56,Back,,,,,,,,,,,,,,,,28y2auuxfuxvvbbds3bwtlskp,B. Glionna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537001445,124,1,1,16,27,7w2y7s7q5r1h1flz9y4sj6xka,1,53.3,82.3,2023-04-22T12:48:40.624Z,2023-04-22T12:48:43Z,4208169549,140,32.4,4208169561,213,3.8,4208169553,141,55.1,4208169557,212,28.7,4208169545,56,Back,,,,,,,,,,aat1vixi4qu8bmxtw45maqytx,L. Boattin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537001507,125,1,1,16,30,7w2y7s7q5r1h1flz9y4sj6xka,1,32.4,55.1,2023-04-22T12:48:43.584Z,2023-04-22T12:48:48Z,4208169845,140,34.7,4208169847,141,18.6,4208169849,212,24.9,4208169851,213,4.8,4208169843,56,Back,,,,,,,,,,4zwebuh423xgcroy4rmd5r3rp,M. Lenzini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537001539,126,1,1,16,35,7w2y7s7q5r1h1flz9y4sj6xka,1,43.5,11.7,2023-04-22T12:48:48.527Z,2023-04-22T12:48:51Z,4208169999,141,35.8,4208169995,56,Back,4208170003,213,2.3,4208170001,212,21.3,4208169997,140,30.6,,,,,,,,,,45bi84zkhqhvgs9v3rtgj06ol,S. Gama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537001561,127,1,1,16,38,7w2y7s7q5r1h1flz9y4sj6xka,1,31.4,35.7,2023-04-22T12:48:51.696Z,2023-04-22T12:48:54Z,4208170133,56,Back,4208170137,141,68.5,4208170141,213,1.4,4208170139,212,22.8,4208170135,140,35.8,,,,,,,,,,4zwebuh423xgcroy4rmd5r3rp,M. Lenzini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537001613,128,1,1,16,40,7w2y7s7q5r1h1flz9y4sj6xka,1,37.3,70.5,2023-04-22T12:48:54Z,2023-04-22T12:48:57Z,4208170423,212,16.6,4208170417,56,Back,4208170421,141,48.7,4208170425,213,4.2,4208170419,140,30.1,,,,,,,,,,3ypl97rrz80zb454kq039yuol,C. Salvai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537001665,129,1,1,16,44,7w2y7s7q5r1h1flz9y4sj6xka,1,30.2,47.9,2023-04-22T12:48:57.040Z,2023-04-22T12:49:00Z,4208170709,212,20.3,4208170695,56,Back,4208170705,141,74.2,4208170701,140,39.4,4208170713,213,1.1,,,,,,,,,,4zwebuh423xgcroy4rmd5r3rp,M. Lenzini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537001701,130,1,1,16,47,7w2y7s7q5r1h1flz9y4sj6xka,1,39.7,73.5,2023-04-22T12:49:00.720Z,2023-04-22T12:49:02Z,4208170855,212,30.4,4208170857,213,0.5,4208170851,140,65.3,4208170849,56,Left,4208170853,141,94.4,,,,,,,,,,3ypl97rrz80zb454kq039yuol,C. Salvai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537001717,131,1,1,16,49,7w2y7s7q5r1h1flz9y4sj6xka,0,65.5,94.2,2023-04-22T12:49:02.336Z,2023-04-22T12:49:05Z,4208170959,213,6.0,4208170953,141,83.2,4208170951,140,90.5,4208170949,56,Left,4208170957,212,27.3,,,,,,,,,,aat1vixi4qu8bmxtw45maqytx,L. Boattin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537001713,143,43,1,16,51,5snsl2d1lu2oclbriztdy61d6,1,0,0,2023-04-22T12:49:04.796Z,2023-04-22T12:49:18Z,4208171541,144,49,,,,,,,,,,,,,,,,,,,,,,1my1q5jn165pnwue7jzoip756,L. Di Guglielmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537001739,144,61,1,16,56,5snsl2d1lu2oclbriztdy61d6,0,12.5,30,2023-04-22T12:49:09.551Z,2023-04-22T12:49:09Z,4208171071,56,Back,,,,,,,,,,,,,,,,,,,,,,1my1q5jn165pnwue7jzoip756,L. Di Guglielmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537001745,145,43,1,16,56,5snsl2d1lu2oclbriztdy61d6,1,0,0,2023-04-22T12:49:09.660Z,2023-04-22T12:49:14Z,4208171327,144,45,4208171093,285,0,4208171089,56,Back,,,,,,,,,,,,,,,,1my1q5jn165pnwue7jzoip756,L. Di Guglielmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537001753,132,1,1,16,56,7w2y7s7q5r1h1flz9y4sj6xka,0,88.6,87.1,2023-04-22T12:49:09.744Z,2023-04-22T12:49:11Z,4208171155,140,89.1,4208171157,141,72.6,4208171159,212,9.9,4208171153,56,Center,4208171161,213,4.8,,,,,,,,,,6dmnxn0v7tcrwtd6hm2jaf6j9,L. Beerensteyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537001977,146,12,1,16,58,5snsl2d1lu2oclbriztdy61d6,1,13.4,29.7,2023-04-22T12:49:11.532Z,2023-04-22T12:49:29Z,4208172295,141,30.1,4208172297,212,26.9,4208172299,213,0.0,4208172293,140,39.0,4208172291,56,Back,,,,,,,,,,8z970w0wmh524aliuxnze5l91,C. Wenninger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537001777,133,1,1,17,0,7w2y7s7q5r1h1flz9y4sj6xka,1,60,67.9,2023-04-22T12:49:13.137Z,2023-04-22T12:49:14Z,4208171311,213,5.5,4208171307,141,60.2,4208171303,56,Center,4208171301,3,,4208171305,140,64.6,4208171309,212,7.1,,,,,,,3ypl97rrz80zb454kq039yuol,C. Salvai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537001809,134,1,1,17,0,7w2y7s7q5r1h1flz9y4sj6xka,1,64.6,60.2,2023-04-22T12:49:14Z,2023-04-22T12:49:16Z,4208171493,213,5.3,4208171487,140,70.8,4208171491,212,11.3,4208171485,56,Center,4208171489,141,46.7,,,,,,,,,,6alny8atonddyhmltw3dgo1d5,J. Grosso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537001825,135,1,1,17,3,7w2y7s7q5r1h1flz9y4sj6xka,1,70.8,46.7,2023-04-22T12:49:16.847Z,2023-04-22T12:49:18Z,4208171581,212,22.0,4208171575,56,Center,4208171583,213,4.0,4208171577,140,57.1,4208171579,141,22.2,,,,,,,,,,6cs8qwc1exex8ik9w3nejnkyd,S. Gunnarsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537001871,136,1,1,17,5,7w2y7s7q5r1h1flz9y4sj6xka,1,57,21.5,2023-04-22T12:49:18.511Z,2023-04-22T12:49:22Z,4208171773,212,15.6,4208171767,140,68.8,4208171777,213,5.6,4208171769,141,7.6,4208171765,56,Right,,,,,,,,,,45bi84zkhqhvgs9v3rtgj06ol,S. Gama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537001939,137,1,1,17,9,7w2y7s7q5r1h1flz9y4sj6xka,1,69,7.3,2023-04-22T12:49:22.047Z,2023-04-22T12:49:27Z,4208172077,141,74.7,4208172071,155,,4208172073,56,Center,4208172083,1,,4208172075,140,85.0,4208172081,213,1.2,4208172069,2,,4208172079,212,48.8,17zgb1iogatltsw1spnvyuuol,B. Bonansea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537001959,138,1,1,17,14,7w2y7s7q5r1h1flz9y4sj6xka,0,85.6,68.8,2023-04-22T12:49:27.215Z,2023-04-22T12:49:28Z,4208172203,141,50.1,4208172201,140,78.3,4208172197,56,Center,4208172205,212,14.8,4208172207,213,4.2,,,,,,,,,,89l4376fhyf32a6tdjou6zqw9,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537001985,147,8,1,17,16,5snsl2d1lu2oclbriztdy61d6,1,25.9,53,2023-04-22T12:49:29.804Z,2023-04-22T12:49:30Z,4208172327,56,Back,,,,,,,,,,,,,,,,,,,,,,5et546tgrpw51ep3kfbzdyx1x,Andressa Alves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537001999,148,49,1,17,18,5snsl2d1lu2oclbriztdy61d6,1,36.7,34.6,2023-04-22T12:49:31.180Z,2023-04-22T12:49:31Z,,,,,,,,,,,,,,,,,,,,,,,,,28y2auuxfuxvvbbds3bwtlskp,B. Glionna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537002059,149,1,1,17,20,5snsl2d1lu2oclbriztdy61d6,1,51.2,40.6,2023-04-22T12:49:33.981Z,2023-04-22T12:49:36Z,4208172707,212,25.5,4208172711,213,0.5,4208172703,141,59.7,4208172699,140,72.1,4208172695,56,Center,,,,,,,,,,28y2auuxfuxvvbbds3bwtlskp,B. Glionna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537002203,150,1,1,17,23,5snsl2d1lu2oclbriztdy61d6,1,72,58.4,2023-04-22T12:49:36.108Z,2023-04-22T12:49:47Z,4208173545,212,30.7,4208173539,56,Right,4208173547,213,4.8,4208173543,141,13.5,4208173541,140,75.4,,,,,,,,,,e0254ysu7nwqiuku9szuf9wph,V. Giacinti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537002225,151,1,1,17,34,5snsl2d1lu2oclbriztdy61d6,1,80.3,6.8,2023-04-22T12:49:47.419Z,2023-04-22T12:49:49Z,4208173641,140,81.7,4208173651,213,1.5,4208173649,212,16.3,4208173645,141,30.7,4208173639,56,Center,,,,,,,,,,28y2auuxfuxvvbbds3bwtlskp,B. Glionna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
