id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/13/value,assist,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2457887595,20,1,1,1,18,5snsl2d1lu2oclbriztdy61d6,1,44.8,67.5,2022-09-10T12:32:03.106Z,2022-09-10T12:32:05Z,3768999599,141,41.2,3768999595,56,Back,3768999601,212,18.1,3768999597,140,42.4,3768999603,213,4.6,,,,,,,,,,1my1q5jn165pnwue7jzoip756,L. Di Guglielmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457887619,21,1,1,1,20,5snsl2d1lu2oclbriztdy61d6,1,42.4,41.2,2022-09-10T12:32:05.568Z,2022-09-10T12:32:07Z,3768999699,213,3.5,3768999691,56,Back,3768999695,141,37.0,3768999693,140,35.6,3768999697,212,7.7,,,,,,,,,,31myx78t8pvy886l3g8tsmrit,M. Giugliano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457887643,22,1,1,1,22,5snsl2d1lu2oclbriztdy61d6,1,32.4,35.8,2022-09-10T12:32:07.376Z,2022-09-10T12:32:10Z,3768999801,141,64.2,3768999805,212,19.4,3768999809,213,1.7,3768999797,140,30.4,3768999795,56,Back,,,,,,,,,,8z970w0wmh524aliuxnze5l91,C. Wenninger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457887725,23,1,1,1,25,5snsl2d1lu2oclbriztdy61d6,1,30.5,65.5,2022-09-10T12:32:10.001Z,2022-09-10T12:32:17Z,3769000247,140,51.5,3769000253,141,95.4,3769000259,213,0.7,3769000255,212,30.0,3769000243,56,Left,,,,,,,,,,f98n454u9g97ngyluh0rd4ut,M. Minami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457887739,24,1,1,1,33,5snsl2d1lu2oclbriztdy61d6,0,77.5,72.6,2022-09-10T12:32:17.889Z,2022-09-10T12:32:19Z,3769000337,213,5.2,3769000333,141,56.9,3769000329,56,Center,3769000335,212,12.3,3769000331,140,83.4,,,,,,,,,,1my1q5jn165pnwue7jzoip756,L. Di Guglielmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457887755,14,8,1,1,34,acpt3r9i7hburdteruzc31u96,1,17.8,38.6,2022-09-10T12:32:19.694Z,2022-09-10T12:32:19Z,3769000395,56,Back,,,,,,,,,,,,,,,,,,,,,,5zfwazpzlcnm9r7621wefv8ph,L. Fusetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457887777,15,49,1,1,35,acpt3r9i7hburdteruzc31u96,1,18.9,37.9,2022-09-10T12:32:20.383Z,2022-09-10T12:32:20Z,,,,,,,,,,,,,,,,,,,,,,,,,5zfwazpzlcnm9r7621wefv8ph,L. Fusetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457887795,16,61,1,1,36,acpt3r9i7hburdteruzc31u96,0,24.1,33.3,2022-09-10T12:32:21.197Z,2022-09-10T12:32:21Z,3769000543,56,Back,,,,,,,,,,,,,,,,,,,,,,5zfwazpzlcnm9r7621wefv8ph,L. Fusetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457887879,25,49,1,1,41,5snsl2d1lu2oclbriztdy61d6,1,66.2,61.1,2022-09-10T12:32:25.969Z,2022-09-10T12:32:26Z,,,,,,,,,,,,,,,,,,,,,,,,,978grivb05fx65k9zg3g0czxl,G. Greggi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457887895,26,1,1,1,41,5snsl2d1lu2oclbriztdy61d6,1,66.3,61.2,2022-09-10T12:32:26.336Z,2022-09-10T12:32:27Z,3769001003,213,4.5,3769000997,140,63.9,3769001001,212,13.6,3769000995,56,Center,3769000999,141,41.6,,,,,,,,,,978grivb05fx65k9zg3g0czxl,G. Greggi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457887905,27,1,1,1,42,5snsl2d1lu2oclbriztdy61d6,1,63.8,41.6,2022-09-10T12:32:27.345Z,2022-09-10T12:32:28Z,3769001077,212,10.7,3769001073,140,72.3,3769001079,213,5.7,3769001075,141,33.0,3769001071,56,Center,,,,,,,,,,31myx78t8pvy886l3g8tsmrit,M. Giugliano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457887947,28,1,1,1,43,5snsl2d1lu2oclbriztdy61d6,1,72.3,33,2022-09-10T12:32:28.001Z,2022-09-10T12:32:31Z,3769001301,140,84.5,3769001305,212,19.6,3769001297,56,Right,3769001307,213,5.4,3769001303,141,11.1,,,,,,,,,,5et546tgrpw51ep3kfbzdyx1x,Andressa Alves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457887977,29,1,1,1,46,5snsl2d1lu2oclbriztdy61d6,0,89.4,11,2022-09-10T12:32:31.536Z,2022-09-10T12:32:33Z,3769001463,141,45.2,3769001465,212,25.3,3769001461,140,99.0,3769001457,155,,3769001455,2,,3769001467,213,1.2,3769001459,56,Center,,,,72mtf2acxf523gwm13zq5jvth,E. Bartoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457887981,17,52,1,1,49,acpt3r9i7hburdteruzc31u96,1,1.2,56.1,2022-09-10T12:32:33.949Z,2022-09-10T12:32:34Z,,,,,,,,,,,,,,,,,,,,,,,,,6cazgi9vrmiy7pj7mspkmrnbp,L. Giuliani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457888229,18,80,1,2,5,acpt3r9i7hburdteruzc31u96,0,13.8,50.1,2022-09-10T12:32:50.270Z,2022-09-10T12:32:50Z,,,,,,,,,,,,,,,,,,,,,,,,,6cazgi9vrmiy7pj7mspkmrnbp,L. Giuliani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457888361,19,1,1,2,9,acpt3r9i7hburdteruzc31u96,1,17.1,37.4,2022-09-10T12:32:54.158Z,2022-09-10T14:47:58Z,3769003365,141,53.6,3769003361,56,Center,3769003369,213,0.2,3769003357,157,,3769003363,140,62.6,3769003371,1,,3769003359,198,,3769003367,212,49.0,6cazgi9vrmiy7pj7mspkmrnbp,L. Giuliani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457888365,20,44,1,2,13,acpt3r9i7hburdteruzc31u96,1,56.1,56.4,2022-09-10T12:32:58.191Z,2022-09-10T12:32:59Z,3769003383,56,Center,3769003417,233,30,3769003385,286,,,,,,,,,,,,,,,,,162sfvdvwcsap2r0v4clllqz9,M. Piemonte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457888359,30,44,1,2,13,5snsl2d1lu2oclbriztdy61d6,0,43.9,43.6,2022-09-10T12:32:58.192Z,2022-09-10T12:32:59Z,3769003429,233,20,3769003427,285,,3769003337,56,Back,,,,,,,,,,,,,,,,978grivb05fx65k9zg3g0czxl,G. Greggi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457888413,21,1,1,2,13,acpt3r9i7hburdteruzc31u96,1,62.6,53.6,2022-09-10T12:32:58.605Z,2022-09-10T12:33:01Z,3769003647,56,Back,3769003643,3,,3769003655,213,3.1,3769003651,141,53.7,3769003653,212,20.6,3769003649,140,43.0,,,,,,,162sfvdvwcsap2r0v4clllqz9,M. Piemonte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457888439,22,1,1,2,14,acpt3r9i7hburdteruzc31u96,1,43.2,53.6,2022-09-10T12:32:59.359Z,2022-09-10T13:25:39Z,3769003761,212,9.3,3769003757,140,51.8,3769003763,213,6.0,3769003753,3,,3769003755,56,Center,3769003759,141,50.3,,,,,,,5zfwazpzlcnm9r7621wefv8ph,L. Fusetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457888443,23,61,1,2,15,acpt3r9i7hburdteruzc31u96,0,51.8,50.3,2022-09-10T12:32:59.862Z,2022-09-10T13:25:52Z,3769003783,56,Center,,,,,,,,,,,,,,,,,,,,,,162sfvdvwcsap2r0v4clllqz9,M. Piemonte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457888397,31,1,1,2,15,5snsl2d1lu2oclbriztdy61d6,0,63.8,50.3,2022-09-10T12:32:59.956Z,2022-09-10T13:25:55Z,3769003543,141,42.2,3769003547,213,3.5,3769003545,212,14.7,3769003539,56,Center,3769003541,140,50.8,,,,,,,,,,e0254ysu7nwqiuku9szuf9wph,V. Giacinti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457888431,32,49,1,2,17,5snsl2d1lu2oclbriztdy61d6,1,48.3,49.1,2022-09-10T12:33:02.017Z,2022-09-10T12:33:02Z,,,,,,,,,,,,,,,,,,,,,,,,,978grivb05fx65k9zg3g0czxl,G. Greggi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457888487,24,45,1,2,19,acpt3r9i7hburdteruzc31u96,0,48.8,54.8,2022-09-10T12:33:03.904Z,2022-09-10T12:33:07Z,3769004003,285,,3769003999,56,Back,3769004045,233,33,,,,,,,,,,,,,,,,a6k8vha3qcugelyjo82monahh,G. Adami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457888491,33,3,1,2,19,5snsl2d1lu2oclbriztdy61d6,1,51.2,45.2,2022-09-10T12:33:03.904Z,2022-09-10T12:33:07Z,3769004023,286,,3769004033,233,24,3769004021,56,Center,,,,,,,,,,,,,,,,978grivb05fx65k9zg3g0czxl,G. Greggi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457888529,34,1,1,2,22,5snsl2d1lu2oclbriztdy61d6,1,49.1,28.6,2022-09-10T12:33:06.800Z,2022-09-10T12:33:08Z,3769004199,56,Back,3769004207,141,55.1,3769004211,212,21.8,3769004213,213,2.2,3769004203,140,37.4,,,,,,,,,,978grivb05fx65k9zg3g0czxl,G. Greggi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457888583,35,1,1,2,23,5snsl2d1lu2oclbriztdy61d6,1,37.4,55.2,2022-09-10T12:33:08.783Z,2022-09-10T12:33:13Z,3769004507,56,Left,3769004517,213,0.8,3769004513,141,84.8,3769004509,140,55.5,3769004515,212,27.7,3769004505,155,,,,,,,,f98n454u9g97ngyluh0rd4ut,M. Minami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457888929,36,1,1,2,28,5snsl2d1lu2oclbriztdy61d6,1,59.1,89.3,2022-09-10T12:33:12.976Z,2022-09-10T12:33:35Z,3769006273,212,17.1,3769006267,56,Left,3769006269,140,75.1,3769006275,213,0.2,3769006271,141,94.1,,,,,,,,,,1my1q5jn165pnwue7jzoip756,L. Di Guglielmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457888935,37,1,1,2,49,5snsl2d1lu2oclbriztdy61d6,0,98.2,85.3,2022-09-10T12:33:34.297Z,2022-09-10T13:26:11Z,3769007507,141,59.8,3769006311,56,Center,3769007503,155,,3769007501,2,,3769007505,140,98.3,3769007511,213,4.7,3769007509,212,17.3,,,,47n7enqd3bfy0gawlth0a4mhh,E. Haavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
