id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/8/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value,qualifier/12/value
2464174463,4,13,1,0,27,agjf3593kdfob1fl43rlt2b6c,1,79.7,68.2,2022-09-25T12:31:11.569Z,2022-09-25T12:31:37Z,3802366507,29,,3802366513,102,52.1,3802366301,72,,3802366015,56,Center,3802366505,74,,3802366503,121,,3802366521,230,98.1,3802366013,18,,cv7zl2omdyscmzg77ac8nic45,Y. Rincón,,3802366517,215,3802366515,103,65.3,3802366011,22,3802366523,231,51.6,3802366519,328,3802366509,55,3,,,,,,,,,,,,,,,
2464174465,5,5,1,0,28,agjf3593kdfob1fl43rlt2b6c,0,101.6,52.4,2022-09-25T12:31:13.057Z,2022-09-25T12:31:13Z,3802366051,233,11,3802366025,56,Center,3802366027,346,,,,,,,,,,,,,,,,,cv7zl2omdyscmzg77ac8nic45,Y. Rincón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464174467,11,5,1,0,28,ca8pjvyb7hgttr1dalj2nguum,1,-1.6,47.6,2022-09-25T12:31:13.057Z,2022-09-25T12:38:53Z,3802366029,56,Back,3802366031,346,,3802366039,233,5,,,,,,,,,,,,,,,,3izcnjpqeumq1mjfy1osc3qhh,S. van der Gragt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464174583,12,1,1,0,51,ca8pjvyb7hgttr1dalj2nguum,1,4.4,42.1,2022-09-25T12:31:35.278Z,2022-09-25T12:31:39Z,3802366569,141,29.7,3802366563,124,,3802366573,213,4.8,3802366565,56,Back,3802366571,212,8.5,3802366567,140,5.2,3802366577,237,,,,,6clgafy8vlbq6qw2ofptwkwd1,F. Durante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464174609,13,1,1,0,55,ca8pjvyb7hgttr1dalj2nguum,1,11.8,28.5,2022-09-25T12:31:39.535Z,2022-09-25T12:31:44Z,3802366715,155,,3802366725,212,38.9,3802366727,213,0.1,3802366721,140,48.7,3802366719,56,Back,3802366729,1,,3802366723,141,32.7,,,,3izcnjpqeumq1mjfy1osc3qhh,S. van der Gragt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464174613,14,61,1,1,0,ca8pjvyb7hgttr1dalj2nguum,1,48.7,32.7,2022-09-25T12:31:44.716Z,2022-09-25T12:31:45Z,3802366745,56,Back,,,,,,,,,,,,,,,,,,,,,,3myrbf50fefc98vkxh3ggw82x,E. Polli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464174637,15,1,1,1,1,ca8pjvyb7hgttr1dalj2nguum,0,58.7,10.3,2022-09-25T12:31:46.095Z,2022-09-25T12:31:51Z,3802366851,140,87.7,3802366853,141,15.3,3802366857,213,0.1,3802366849,56,Right,3802366855,212,30.6,,,,,,,,,,13e3434z48bduvnvyly0zg5w5,T. Bonetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464174631,7,49,1,1,5,agjf3593kdfob1fl43rlt2b6c,1,7.3,81.5,2022-09-25T12:31:49.676Z,2022-09-25T12:31:49Z,,,,,,,,,,,,,,,,,,,,,,,,,9m7xcfi5h3tshdrsckkausm39,G. Spinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464174655,8,1,1,1,8,agjf3593kdfob1fl43rlt2b6c,0,6.1,87.1,2022-09-25T12:31:52.339Z,2022-09-25T12:31:53Z,3802366923,141,100.0,3802366919,56,Back,3802366929,1,,3802366921,140,27.4,3802366927,213,0.4,3802366917,157,,3802366925,212,24.4,,,,9m7xcfi5h3tshdrsckkausm39,G. Spinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464174657,9,5,1,1,8,agjf3593kdfob1fl43rlt2b6c,0,23.8,101.6,2022-09-25T12:31:52.591Z,2022-09-25T12:38:53Z,3802366931,56,Back,3802366935,347,,3802366981,233,16,,,,,,,,,,,,,,,,9m7xcfi5h3tshdrsckkausm39,G. Spinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464174661,16,5,1,1,8,ca8pjvyb7hgttr1dalj2nguum,1,76.2,-1.6,2022-09-25T12:31:52.591Z,2022-09-25T12:31:54Z,3802366951,347,,3802366949,56,Right,3802366971,233,9,,,,,,,,,,,,,,,,13e3434z48bduvnvyly0zg5w5,T. Bonetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464174737,17,1,1,1,23,ca8pjvyb7hgttr1dalj2nguum,1,78.1,0,2022-09-25T12:32:07.360Z,2022-09-25T12:32:10Z,3802367271,140,79.9,3802367267,107,,3802367277,213,1.4,3802367275,212,11.8,3802367273,141,15.8,3802367269,56,Right,,,,,,,496otta0vz8p7eackdpfod68l,A. Sønstevold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464174743,18,1,1,1,25,ca8pjvyb7hgttr1dalj2nguum,1,79.9,15.8,2022-09-25T12:32:10.031Z,2022-09-25T12:32:13Z,3802367317,213,3.6,3802367311,140,76.3,3802367309,56,Right,3802367315,212,4.3,3802367313,141,12.8,,,,,,,,,,3myrbf50fefc98vkxh3ggw82x,E. Polli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464174751,19,1,1,1,29,ca8pjvyb7hgttr1dalj2nguum,1,76.3,12.8,2022-09-25T12:32:13.232Z,2022-09-25T12:32:14Z,3802367363,141,6.5,3802367359,56,Right,3802367367,213,5.8,3802367361,140,84.7,3802367365,212,9.8,,,,,,,,,,27rdlepga8wdw4xj949y5vh05,G. Karchouni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464174755,20,1,1,1,30,ca8pjvyb7hgttr1dalj2nguum,0,84.7,6.5,2022-09-25T12:32:14.752Z,2022-09-25T12:32:16Z,3802367387,56,Right,3802367411,286,,3802367393,212,3.0,3802367395,213,2.2,3802367405,236,,3802367391,141,10.1,3802367407,233,10,3802367389,140,83.1,496otta0vz8p7eackdpfod68l,A. Sønstevold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464174759,10,74,1,1,30,agjf3593kdfob1fl43rlt2b6c,1,24,97.2,2022-09-25T12:32:14.753Z,2022-09-25T12:32:17Z,3802367415,233,20,3802367403,285,,3802367401,56,Back,,,,,,,,,,,,,,,,cbozn7nychmtwwwkrxae2ga21,K. Gago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464174771,11,49,1,1,32,agjf3593kdfob1fl43rlt2b6c,1,19.3,92.6,2022-09-25T12:32:16.964Z,2022-09-25T12:32:17Z,,,,,,,,,,,,,,,,,,,,,,,,,23l4wxjftfctry8qgxh71zhm1,E. Oliviero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464174773,12,1,1,1,32,agjf3593kdfob1fl43rlt2b6c,1,19.3,92.6,2022-09-25T12:32:17Z,2022-09-25T12:32:17Z,3802367469,213,0.4,3802367463,140,25.6,3802367465,141,96.8,3802367461,56,Back,3802367467,212,7.2,,,,,,,,,,23l4wxjftfctry8qgxh71zhm1,E. Oliviero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464174779,13,1,1,1,33,agjf3593kdfob1fl43rlt2b6c,1,25.6,96.8,2022-09-25T12:32:17.875Z,2022-09-25T12:32:18Z,3802367495,140,19.6,3802367499,212,6.7,3802367501,213,3.5,3802367493,56,Back,3802367497,141,93.3,,,,,,,,,,cbozn7nychmtwwwkrxae2ga21,K. Gago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464174785,14,1,1,1,34,agjf3593kdfob1fl43rlt2b6c,1,19.6,93.3,2022-09-25T12:32:18.595Z,2022-09-25T12:32:20Z,3802367541,141,83.5,3802367537,56,Back,3802367545,213,5.3,3802367543,212,8.2,3802367539,140,24.1,,,,,,,,,,23l4wxjftfctry8qgxh71zhm1,E. Oliviero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464174799,15,1,1,1,36,agjf3593kdfob1fl43rlt2b6c,0,24.1,83.5,2022-09-25T12:32:20.372Z,2022-09-25T12:32:23Z,3802367623,213,0.7,3802367613,56,Back,3802367611,157,,3802367621,212,7.8,3802367619,141,91.2,3802367615,140,29.6,3802367625,1,,,,,4hr92u2mkgds9ojm844xgag9h,C. Re,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464174817,21,1,1,1,37,ca8pjvyb7hgttr1dalj2nguum,1,76.9,12.3,2022-09-25T12:32:22.144Z,2022-09-25T12:32:26Z,3802367677,3,,3802367683,141,33.6,3802367685,212,16.7,3802367679,56,Center,3802367681,140,68.9,3802367687,213,2.1,,,,,,,496otta0vz8p7eackdpfod68l,A. Sønstevold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464174819,22,49,1,1,42,ca8pjvyb7hgttr1dalj2nguum,1,68.9,33.6,2022-09-25T12:32:26.832Z,2022-09-25T12:32:27Z,,,,,,,,,,,,,,,,,,,,,,,,,c5s6l4u9gjdv3ce5rc0we8sx6,I. Santi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464174823,23,1,1,1,43,ca8pjvyb7hgttr1dalj2nguum,1,68.6,34.6,2022-09-25T12:32:27.232Z,2022-09-25T12:32:28Z,3802367707,140,69.9,3802367713,213,1.5,3802367705,56,Left,3802367711,212,32.5,3802367715,1,,3802367709,141,82.4,,,,,,,c5s6l4u9gjdv3ce5rc0we8sx6,I. Santi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464174831,24,1,1,1,44,ca8pjvyb7hgttr1dalj2nguum,1,69.9,82.4,2022-09-25T12:32:28.608Z,2022-09-25T12:32:30Z,3802367745,212,12.9,3802367747,213,4.7,3802367741,140,69.6,3802367739,56,Center,3802367743,141,63.4,,,,,,,,,,72rc6zija9e9d4ggx884dq7dh,B. Merlo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464174835,25,1,1,1,46,ca8pjvyb7hgttr1dalj2nguum,0,69.6,63.4,2022-09-25T12:32:30.368Z,2022-09-25T12:32:31Z,3802367757,140,78.3,3802367763,213,5.4,3802367759,141,45.4,3802367755,56,Center,3802367761,212,15.3,,,,,,,,,,2eg5q67ivbjr99ltdrvez9zbo,M. Mihashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464174837,16,49,1,1,46,agjf3593kdfob1fl43rlt2b6c,1,17.5,52.5,2022-09-25T12:32:30.884Z,2022-09-25T12:32:31Z,,,,,,,,,,,,,,,,,,,,,,,,,9m7xcfi5h3tshdrsckkausm39,G. Spinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464174845,17,1,1,1,46,agjf3593kdfob1fl43rlt2b6c,1,17.5,52.5,2022-09-25T12:32:31.132Z,2022-09-25T12:32:33Z,3802367821,1,,3802367811,56,Back,3802367817,212,30.1,3802367815,141,82.3,3802367809,157,,3802367813,140,38.7,3802367819,213,0.7,,,,9m7xcfi5h3tshdrsckkausm39,G. Spinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464174849,18,61,1,1,49,agjf3593kdfob1fl43rlt2b6c,0,39.2,83.6,2022-09-25T12:32:33.364Z,2022-09-25T12:32:33Z,3802367827,56,Back,,,,,,,,,,,,,,,,,,,,,,cbozn7nychmtwwwkrxae2ga21,K. Gago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464174855,26,49,1,1,50,ca8pjvyb7hgttr1dalj2nguum,1,74.5,19.5,2022-09-25T12:32:34.177Z,2022-09-25T12:32:34Z,,,,,,,,,,,,,,,,,,,,,,,,,496otta0vz8p7eackdpfod68l,A. Sønstevold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464174869,27,61,1,1,52,ca8pjvyb7hgttr1dalj2nguum,0,90.4,8.3,2022-09-25T12:32:37.137Z,2022-09-25T12:32:37Z,3802367877,56,Right,,,,,,,,,,,,,,,,,,,,,,496otta0vz8p7eackdpfod68l,A. Sønstevold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464174901,19,5,1,1,53,agjf3593kdfob1fl43rlt2b6c,1,10.4,101.5,2022-09-25T12:32:37.936Z,2022-09-25T12:38:53Z,3802368055,233,28,3802368031,347,,3802368029,56,Back,,,,,,,,,,,,,,,,cbozn7nychmtwwwkrxae2ga21,K. Gago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464174871,28,5,1,1,53,ca8pjvyb7hgttr1dalj2nguum,0,89.6,-1.5,2022-09-25T12:32:37.936Z,2022-09-25T12:32:44Z,3802367881,56,Right,3802368067,233,19,3802367883,347,,,,,,,,,,,,,,,,,496otta0vz8p7eackdpfod68l,A. Sønstevold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464174921,20,1,1,1,59,agjf3593kdfob1fl43rlt2b6c,1,16.4,100,2022-09-25T12:32:44.132Z,2022-09-25T12:32:47Z,3802368109,140,29.9,3802368115,213,5.9,3802368111,141,92.1,3802368105,107,,3802368113,212,15.6,3802368107,56,Back,,,,,,,23l4wxjftfctry8qgxh71zhm1,E. Oliviero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464174953,21,3,1,2,2,agjf3593kdfob1fl43rlt2b6c,1,28.8,88,2022-09-25T12:32:46.883Z,2022-09-25T12:32:51Z,3802368261,233,29,3802368245,56,Back,3802368265,285,,,,,,,,,,,,,,,,,cbozn7nychmtwwwkrxae2ga21,K. Gago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464174933,29,45,1,2,2,ca8pjvyb7hgttr1dalj2nguum,0,71.2,12,2022-09-25T12:32:46.883Z,2022-09-25T12:32:51Z,3802368165,56,Right,3802368167,286,,3802368267,233,21,,,,,,,,,,,,,,,,2eg5q67ivbjr99ltdrvez9zbo,M. Mihashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464174981,22,1,1,2,6,agjf3593kdfob1fl43rlt2b6c,1,38.2,90.9,2022-09-25T12:32:50.868Z,2022-09-25T12:32:54Z,3802368391,56,Back,3802368393,140,32.4,3802368397,212,13.1,3802368395,141,73.8,3802368399,213,4.2,,,,,,,,,,cbozn7nychmtwwwkrxae2ga21,K. Gago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464174989,23,1,1,2,10,agjf3593kdfob1fl43rlt2b6c,0,31.7,77.6,2022-09-25T12:32:54.372Z,2022-09-25T12:32:55Z,3802368419,140,45.9,3802368425,213,0.6,3802368421,141,91.7,3802368423,212,17.7,3802368417,56,Back,,,,,,,,,,4hr92u2mkgds9ojm844xgag9h,C. Re,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464174999,30,49,1,2,11,ca8pjvyb7hgttr1dalj2nguum,1,57.2,7.4,2022-09-25T12:32:55.890Z,2022-09-25T12:32:56Z,,,,,,,,,,,,,,,,,,,,,,,,,496otta0vz8p7eackdpfod68l,A. Sønstevold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464175011,31,1,1,2,11,ca8pjvyb7hgttr1dalj2nguum,1,57.2,7.4,2022-09-25T12:32:56.066Z,2022-09-25T12:32:57Z,3802368497,140,68.5,3802368503,213,0.3,3802368501,212,12.6,3802368499,141,13.7,3802368495,56,Right,,,,,,,,,,496otta0vz8p7eackdpfod68l,A. Sønstevold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464175023,32,1,1,2,12,ca8pjvyb7hgttr1dalj2nguum,1,68.5,13.7,2022-09-25T12:32:57.121Z,2022-09-25T12:32:58Z,3802368583,212,9.1,3802368577,56,Right,3802368581,141,20.6,3802368579,140,61.1,3802368585,213,2.6,,,,,,,,,,27rdlepga8wdw4xj949y5vh05,G. Karchouni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464175033,33,1,1,2,13,ca8pjvyb7hgttr1dalj2nguum,0,61.1,20.6,2022-09-25T12:32:57.969Z,2022-09-25T12:32:59Z,3802368643,212,20.7,3802368641,141,0.0,3802368637,56,Back,3802368639,140,47.8,3802368645,213,4.0,,,,,,,,,,2eg5q67ivbjr99ltdrvez9zbo,M. Mihashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464175099,24,5,1,2,15,agjf3593kdfob1fl43rlt2b6c,1,52.7,102,2022-09-25T12:32:59.792Z,2022-09-25T12:38:53Z,3802368903,233,34,3802368899,56,Left,3802368901,347,,,,,,,,,,,,,,,,,4hr92u2mkgds9ojm844xgag9h,C. Re,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464175035,34,5,1,2,15,ca8pjvyb7hgttr1dalj2nguum,0,47.3,-2,2022-09-25T12:32:59.792Z,2022-09-25T12:33:13Z,3802368919,233,24,3802368653,347,,3802368651,56,Back,,,,,,,,,,,,,,,,2eg5q67ivbjr99ltdrvez9zbo,M. Mihashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464175119,25,1,1,2,28,agjf3593kdfob1fl43rlt2b6c,1,53.2,100,2022-09-25T12:33:12.772Z,2022-09-25T12:33:16Z,3802368995,140,75.6,3802369001,213,6.0,3802368991,107,,3802368997,141,91.1,3802368999,212,24.7,3802369003,1,,3802368993,56,Left,,,,23l4wxjftfctry8qgxh71zhm1,E. Oliviero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
