id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/8/value,qualifier/9/value,assist,qualifier/10/value,qualifier/12/value,qualifier/13/value,qualifier/14/value
2512843723,462,1,2,50,59,8gw3pgcd0doivaul55q8na9lg,0,40.1,88.9,2023-02-26T14:43:26.941Z,2023-02-26T14:43:30Z,4059244541,3,,4059244551,213,0.2,4059244545,140,67.4,4059244547,141,97.1,4059244549,212,29.2,4059244543,56,Left,,,,,,,5snw4b4ndo6hus8hpxq9q19lh,C. Cecotti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512843731,533,49,2,51,1,acpt3r9i7hburdteruzc31u96,1,35.7,3.5,2023-02-26T14:43:29.500Z,2023-02-26T14:43:29Z,,,,,,,,,,,,,,,,,,,,,,,,,ad6p2jcex4poforoc5a2m42qd,A. Guagni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512843907,534,1,2,51,5,acpt3r9i7hburdteruzc31u96,1,35.7,4,2023-02-26T14:43:32.964Z,2023-02-26T14:43:38Z,4059245477,56,Back,4059245487,1,,4059245479,140,12.8,4059245483,212,32.4,4059245481,141,36.0,4059245485,213,2.4,,,,,,,ad6p2jcex4poforoc5a2m42qd,A. Guagni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512844029,535,1,2,51,10,acpt3r9i7hburdteruzc31u96,1,14.7,38.8,2023-02-26T14:43:38.587Z,2023-02-26T14:43:45Z,4059246157,141,76.3,4059246155,140,23.1,4059246153,56,Back,4059246159,212,27.0,4059246161,213,1.2,,,,,,,,,,6cazgi9vrmiy7pj7mspkmrnbp,L. Giuliani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512844039,536,1,2,51,16,acpt3r9i7hburdteruzc31u96,0,23.7,77.5,2023-02-26T14:43:44.419Z,2023-02-26T14:43:47Z,4059246213,140,28.1,4059246219,213,6.2,4059246217,212,4.6,4059246419,236,,4059246215,141,77.0,4059246423,233,463,4059246427,286,,4059246211,56,Back,1euxm106eodeidsr5gor1kbmd,A. Nouwen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512844047,463,74,2,51,16,8gw3pgcd0doivaul55q8na9lg,1,69.8,10.1,2023-02-26T14:43:44.420Z,2023-02-26T14:59:17Z,4059246297,285,,4059246295,56,Right,4059246429,233,536,,,,,,,,,,,,,,,,b80b2mxpxjcboqc81evm6oa2,C. Beccari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512844061,464,5,2,51,17,8gw3pgcd0doivaul55q8na9lg,0,69.5,-1.8,2023-02-26T14:43:45.563Z,2023-02-26T14:59:13Z,4059247121,233,537,4059246401,347,,4059246399,56,Right,,,,,,,,,,,,,,,,b80b2mxpxjcboqc81evm6oa2,C. Beccari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512844197,537,5,2,51,17,acpt3r9i7hburdteruzc31u96,1,30.5,101.8,2023-02-26T14:43:45.563Z,2023-02-26T14:43:57Z,4059247049,56,Back,4059247061,233,464,4059247051,347,,,,,,,,,,,,,,,,,1euxm106eodeidsr5gor1kbmd,A. Nouwen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512844235,538,1,2,51,29,acpt3r9i7hburdteruzc31u96,1,30.8,100,2023-02-26T14:43:56.859Z,2023-02-26T14:43:59Z,4059247261,212,25.8,4059247251,107,,4059247255,140,54.3,4059247267,1,,4059247253,56,Left,4059247263,213,6.0,4059247257,141,90.5,,,,8kp0hm0mftts0lx42esqbxt5h,S. Thrige,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512844347,539,1,2,51,31,acpt3r9i7hburdteruzc31u96,1,54.3,90.5,2023-02-26T14:43:59.228Z,2023-02-26T14:44:03Z,4059247821,168,,4059247831,213,5.7,4059247825,140,62.4,4059247819,3,,4059247829,212,10.0,4059247823,56,Left,4059247827,141,82.9,,,,a6k8vha3qcugelyjo82monahh,G. Adami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512844357,540,1,2,51,35,acpt3r9i7hburdteruzc31u96,0,41.8,79.9,2023-02-26T14:44:03.427Z,2023-02-26T14:44:04Z,4059247881,212,8.3,4059247875,56,Back,4059247877,140,43.6,4059247883,213,1.3,4059247879,141,91.8,,,,,,,,,,162sfvdvwcsap2r0v4clllqz9,M. Piemonte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512844399,466,50,2,51,37,8gw3pgcd0doivaul55q8na9lg,1,57.9,10.7,2023-02-26T14:44:05.314Z,2023-02-26T14:44:06Z,4059248113,56,Right,4059248157,233,541,4059248115,286,,,,,,,,,,,,,,,,,e3mdwwn8drb7hsscyvj4u8pre,M. Pavan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512844393,541,7,2,51,37,acpt3r9i7hburdteruzc31u96,0,42.1,89.3,2023-02-26T14:44:05.315Z,2023-02-26T14:44:06Z,4059248149,233,466,4059248079,56,Back,4059248081,285,,,,,,,,,,,,,,,,,8kp0hm0mftts0lx42esqbxt5h,S. Thrige,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512844387,465,49,2,51,37,8gw3pgcd0doivaul55q8na9lg,1,58.7,12,2023-02-26T14:44:05.357Z,2023-02-26T14:44:05Z,,,,,,,,,,,,,,,,,,,,,,,,,e3mdwwn8drb7hsscyvj4u8pre,M. Pavan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512844731,467,1,2,51,39,8gw3pgcd0doivaul55q8na9lg,1,58.3,23.7,2023-02-26T14:44:07.325Z,2023-02-26T14:44:20Z,4059249719,141,52.7,4059249727,213,1.3,4059249723,212,20.5,4059249715,140,63.8,4059249711,56,Center,,,,,,,,,,e3mdwwn8drb7hsscyvj4u8pre,M. Pavan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512844741,468,50,2,51,52,8gw3pgcd0doivaul55q8na9lg,1,92.6,4.1,2023-02-26T14:44:20.542Z,2023-02-26T14:44:23Z,4059250047,233,542,4059249757,286,,4059249755,56,Right,,,,,,,,,,,,,,,,9skgc5kozhnn4cp5fghmnwout,V. Beil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512844791,542,7,2,51,52,acpt3r9i7hburdteruzc31u96,1,7.4,95.9,2023-02-26T14:44:20.543Z,2023-02-26T14:44:23Z,4059249971,56,Back,4059249973,285,,4059249969,167,,4059250019,233,468,,,,,,,,,,,,,di3hdoveoiv3nwroamxgxd3o5,C. Grimshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512845041,469,5,2,51,53,8gw3pgcd0doivaul55q8na9lg,1,94.2,-1.8,2023-02-26T14:44:21.101Z,2023-02-26T14:44:34Z,4059251231,56,Right,4059251253,233,543,4059251233,347,,,,,,,,,,,,,,,,,9skgc5kozhnn4cp5fghmnwout,V. Beil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512844799,543,5,2,51,53,acpt3r9i7hburdteruzc31u96,0,5.8,101.8,2023-02-26T14:44:21.101Z,2023-02-26T14:59:13Z,4059251301,233,469,4059249999,347,,4059249997,56,Back,,,,,,,,,,,,,,,,di3hdoveoiv3nwroamxgxd3o5,C. Grimshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512845107,470,1,2,52,6,8gw3pgcd0doivaul55q8na9lg,1,92,0,2023-02-26T14:44:34.269Z,2023-02-26T14:44:37Z,4059251611,56,Right,4059251615,141,14.6,4059251613,140,86.2,4059251619,213,2.1,4059251609,107,,4059251617,212,12.5,,,,,,,bimp62qt9yetz1mwz1z18ri7d,M. Brenn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512845147,471,2,2,52,9,8gw3pgcd0doivaul55q8na9lg,1,86,13.8,2023-02-26T14:44:37.548Z,2023-02-26T14:44:39Z,4059251825,140,91.9,4059251827,141,1.7,4059251823,56,Right,4059251821,7,bimp62qt9yetz1mwz1z18ri7d,,,,,,,,,,,,,b80b2mxpxjcboqc81evm6oa2,C. Beccari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512845225,544,55,2,52,9,acpt3r9i7hburdteruzc31u96,1,9.1,77.6,2023-02-26T14:44:37.549Z,2023-02-26T15:01:31Z,,,,,,,,,,,,,,,,,,,,,,,,,1euxm106eodeidsr5gor1kbmd,A. Nouwen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512845613,545,1,2,52,37,acpt3r9i7hburdteruzc31u96,0,9,89.7,2023-02-26T14:45:05.748Z,2023-02-26T14:45:06Z,4059254273,213,0.1,4059254259,241,,4059254267,140,30.6,4059254269,141,92.9,4059254263,56,Back,4059254271,212,22.8,4059254275,1,,4059254255,157,,8kp0hm0mftts0lx42esqbxt5h,S. Thrige,4059254249,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512845641,472,49,2,52,40,8gw3pgcd0doivaul55q8na9lg,1,64.7,10.3,2023-02-26T14:45:08.414Z,2023-02-26T14:45:08Z,,,,,,,,,,,,,,,,,,,,,,,,,e3mdwwn8drb7hsscyvj4u8pre,M. Pavan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512845677,473,1,2,52,40,8gw3pgcd0doivaul55q8na9lg,1,64.7,10.3,2023-02-26T14:45:08.525Z,2023-02-26T14:45:09Z,4059254571,212,15.6,4059254569,141,31.0,4059254563,155,,4059254573,213,1.1,4059254565,56,Center,4059254567,140,71.2,,,,,,,e3mdwwn8drb7hsscyvj4u8pre,M. Pavan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512845715,474,1,2,52,41,8gw3pgcd0doivaul55q8na9lg,1,71.2,31,2023-02-26T14:45:09.548Z,2023-02-26T14:45:11Z,4059254723,213,2.0,4059254719,212,13.1,4059254709,56,Center,4059254711,140,66.3,4059254705,3,,4059254715,141,48.7,,,,,,,b80b2mxpxjcboqc81evm6oa2,C. Beccari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512845767,475,1,2,52,43,8gw3pgcd0doivaul55q8na9lg,1,65.8,48.4,2023-02-26T14:45:10.988Z,2023-02-26T14:45:13Z,4059254981,141,43.0,4059254985,213,6.0,4059254977,56,Center,4059254983,212,13.0,4059254979,140,77.7,,,,,,,,,,9skgc5kozhnn4cp5fghmnwout,V. Beil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512845815,476,1,2,52,45,8gw3pgcd0doivaul55q8na9lg,1,78.4,44.2,2023-02-26T14:45:12.988Z,2023-02-26T14:45:15Z,4059255229,212,10.2,4059255223,56,Center,4059255231,213,3.3,4059255225,140,68.9,4059255227,141,41.2,,,,,,,,,,b80b2mxpxjcboqc81evm6oa2,C. Beccari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512845869,477,1,2,52,47,8gw3pgcd0doivaul55q8na9lg,1,70.1,38.3,2023-02-26T14:45:15.436Z,2023-02-26T14:45:17Z,4059255523,213,4.5,4059255517,140,68.5,4059255519,141,24.3,4059255511,56,Center,4059255521,212,9.7,,,,,,,,,,9skgc5kozhnn4cp5fghmnwout,V. Beil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512845897,478,1,2,52,49,8gw3pgcd0doivaul55q8na9lg,0,68.6,24,2023-02-26T14:45:17.133Z,2023-02-26T14:45:18Z,4059255653,141,69.9,4059255657,213,1.4,4059255651,140,74.4,4059255647,155,,4059255649,56,Center,4059255655,212,31.8,,,,,,,6l457lm38yflk2l01ho3kk48a,L. Pastrenge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512845965,546,1,2,52,51,acpt3r9i7hburdteruzc31u96,0,21.6,25.6,2023-02-26T14:45:19.019Z,2023-02-26T14:45:22Z,4059256007,140,32.3,4059256003,3,,4059256009,141,15.6,4059256013,213,5.7,4059256005,56,Back,4059256011,212,13.1,,,,,,,8qywmb7vw14hygvzliislo1xx,V. Bergamaschi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512846043,479,1,2,52,57,8gw3pgcd0doivaul55q8na9lg,0,70.5,91.1,2023-02-26T14:45:25.501Z,2023-02-26T14:45:28Z,4059256381,141,74.4,4059256389,213,5.0,4059256375,56,Center,4059256377,140,73.7,4059256385,212,11.8,,,,,,,,,,5snw4b4ndo6hus8hpxq9q19lh,C. Cecotti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512846085,547,1,2,52,59,acpt3r9i7hburdteruzc31u96,0,23.6,26.5,2023-02-26T14:45:27.419Z,2023-02-26T14:45:28Z,4059256561,140,33.3,4059256563,141,0.0,4059256559,56,Back,4059256565,212,21.5,4059256567,213,5.2,,,,,,,,,,a6k8vha3qcugelyjo82monahh,G. Adami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512846747,480,5,2,53,0,8gw3pgcd0doivaul55q8na9lg,1,65.1,101.4,2023-02-26T14:45:28.053Z,2023-02-26T14:59:13Z,4059259785,56,Left,4059259787,347,,4059259809,233,548,,,,,,,,,,,,,,,,5snw4b4ndo6hus8hpxq9q19lh,C. Cecotti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512846089,548,5,2,53,0,acpt3r9i7hburdteruzc31u96,0,34.9,-1.4,2023-02-26T14:45:28.053Z,2023-02-26T14:45:59Z,4059259871,233,480,4059256581,56,Back,4059256583,347,,,,,,,,,,,,,,,,,a6k8vha3qcugelyjo82monahh,G. Adami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512846593,549,18,2,53,23,acpt3r9i7hburdteruzc31u96,1,0,0,2023-02-26T14:45:50.957Z,2023-02-26T14:45:51Z,4059258983,44,Forward,4059259051,55,550,4059258985,59,9,4059258981,42,,,,,,,,,,,,,,yobsx8qzjrdt67z3vbzygd79,K. Asllani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512846603,550,19,2,53,23,acpt3r9i7hburdteruzc31u96,1,0,0,2023-02-26T14:45:50.958Z,2023-02-26T14:45:51Z,4059259019,59,17,4059259013,42,,4059259017,145,11,4059259023,293,1,4059259027,55,549,4059259021,292,6,4059259025,44,Midfielder,,,,e14n0cktqewsx0a1q4kev326t,V. Vigilucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512846789,481,1,2,53,30,8gw3pgcd0doivaul55q8na9lg,0,66.7,100,2023-02-26T14:45:58.556Z,2023-02-26T14:46:01Z,4059260005,212,18.2,4059260001,140,82.0,4059259997,56,Left,4059259993,107,,4059260007,213,5.8,4059260003,141,88.9,,,,,,,5snw4b4ndo6hus8hpxq9q19lh,C. Cecotti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512846833,551,8,2,53,34,acpt3r9i7hburdteruzc31u96,1,17.5,12.6,2023-02-26T14:46:02.554Z,2023-02-26T14:46:02Z,4059260181,56,Back,,,,,,,,,,,,,,,,,,,,,,8kp0hm0mftts0lx42esqbxt5h,S. Thrige,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512846919,552,3,2,53,38,acpt3r9i7hburdteruzc31u96,0,45.1,7.8,2023-02-26T14:46:05.931Z,2023-02-26T14:46:08Z,4059260619,56,Back,4059260621,286,,4059260671,233,482,,,,,,,,,,,,,,,,162sfvdvwcsap2r0v4clllqz9,M. Piemonte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512846927,482,7,2,53,38,8gw3pgcd0doivaul55q8na9lg,1,54.9,92.2,2023-02-26T14:46:05.932Z,2023-02-26T14:46:08Z,4059260663,233,552,4059260643,285,,4059260641,56,Left,,,,,,,,,,,,,,,,dcabal76i5wlct77xl6jkyfv9,E. Lipman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512846931,483,49,2,53,39,8gw3pgcd0doivaul55q8na9lg,1,55.1,91.8,2023-02-26T14:46:07.179Z,2023-02-26T14:46:07Z,,,,,,,,,,,,,,,,,,,,,,,,,dcabal76i5wlct77xl6jkyfv9,E. Lipman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512846959,484,1,2,53,39,8gw3pgcd0doivaul55q8na9lg,0,55.1,91.8,2023-02-26T14:46:07.580Z,2023-02-26T14:46:09Z,4059260809,141,84.4,4059260813,213,5.9,4059260807,140,65.6,4059260805,56,Left,4059260811,212,12.1,,,,,,,,,,dcabal76i5wlct77xl6jkyfv9,E. Lipman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512846993,553,49,2,53,42,acpt3r9i7hburdteruzc31u96,1,41.1,12,2023-02-26T14:46:10.555Z,2023-02-26T14:46:10Z,,,,,,,,,,,,,,,,,,,,,,,,,ad6p2jcex4poforoc5a2m42qd,A. Guagni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512847019,554,1,2,53,42,acpt3r9i7hburdteruzc31u96,0,41.1,12.8,2023-02-26T14:46:10.843Z,2023-02-26T14:46:12Z,4059261131,141,7.1,4059261127,56,Right,4059261129,140,58.5,4059261135,213,6.1,4059261133,212,18.7,,,,,,,,,,ad6p2jcex4poforoc5a2m42qd,A. Guagni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512847063,485,1,2,53,45,8gw3pgcd0doivaul55q8na9lg,0,43.7,90.9,2023-02-26T14:46:13.022Z,2023-02-26T14:46:13Z,4059261319,141,100.0,4059261313,157,,4059261321,212,24.3,4059261315,56,Left,4059261317,140,65.8,4059261323,213,0.3,4059261327,1,,,,,dcabal76i5wlct77xl6jkyfv9,E. Lipman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512847071,486,5,2,53,45,8gw3pgcd0doivaul55q8na9lg,0,61.8,101.8,2023-02-26T14:46:13.407Z,2023-02-26T14:46:31Z,4059262925,233,555,4059261365,347,,4059261363,56,Left,,,,,,,,,,,,,,,,dcabal76i5wlct77xl6jkyfv9,E. Lipman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512847373,555,5,2,53,45,acpt3r9i7hburdteruzc31u96,1,38.2,-1.8,2023-02-26T14:46:13.407Z,2023-02-26T14:59:14Z,4059262835,347,,4059262897,233,486,4059262833,56,Back,,,,,,,,,,,,,,,,ad6p2jcex4poforoc5a2m42qd,A. Guagni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512847427,556,1,2,54,3,acpt3r9i7hburdteruzc31u96,0,34.1,0,2023-02-26T14:46:31.034Z,2023-02-26T14:46:33Z,4059263129,213,0.2,4059263133,1,,4059263109,107,,4059263117,140,60.4,4059263125,212,28.0,4059263111,56,Right,4059263121,141,5.2,,,,ad6p2jcex4poforoc5a2m42qd,A. Guagni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512847423,487,8,2,54,5,8gw3pgcd0doivaul55q8na9lg,1,38.4,88.7,2023-02-26T14:46:33.164Z,2023-02-26T14:46:37Z,4059263093,56,Back,4059263153,15,,,,,,,,,,,,,,,,,,,,9skgc5kozhnn4cp5fghmnwout,V. Beil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512847491,557,1,2,54,8,acpt3r9i7hburdteruzc31u96,0,67.3,11.6,2023-02-26T14:46:35.898Z,2023-02-26T14:46:37Z,4059263461,56,Right,4059263465,141,0.0,4059263467,212,13.0,4059263463,140,76.4,4059263469,213,5.5,,,,,,,,,,3f3c49bl4331k4nrrhvq6fu8l,K. Dubcová,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512847673,488,5,2,54,9,8gw3pgcd0doivaul55q8na9lg,1,23.8,101.4,2023-02-26T14:46:37.780Z,2023-02-26T14:59:14Z,4059264429,233,558,4059264407,56,Back,4059264409,347,,,,,,,,,,,,,,,,,9skgc5kozhnn4cp5fghmnwout,V. Beil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512847493,558,5,2,54,9,acpt3r9i7hburdteruzc31u96,0,76.2,-1.4,2023-02-26T14:46:37.780Z,2023-02-26T14:46:48Z,4059264473,233,488,4059263471,56,Right,4059263473,347,,,,,,,,,,,,,,,,,3f3c49bl4331k4nrrhvq6fu8l,K. Dubcová,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512847757,489,1,2,54,19,8gw3pgcd0doivaul55q8na9lg,1,25.1,100,2023-02-26T14:46:46.972Z,2023-02-26T14:46:50Z,4059264821,141,96.2,4059264825,213,6.0,4059264817,56,Back,4059264813,107,,4059264819,140,36.8,4059264823,212,12.9,,,,,,,5snw4b4ndo6hus8hpxq9q19lh,C. Cecotti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512847759,490,61,2,54,22,8gw3pgcd0doivaul55q8na9lg,0,36.8,96.2,2023-02-26T14:46:50.172Z,2023-02-26T14:46:50Z,4059264839,56,Back,,,,,,,,,,,,,,,,,,,,,,9skgc5kozhnn4cp5fghmnwout,V. Beil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512847767,491,5,2,54,22,8gw3pgcd0doivaul55q8na9lg,0,40.4,101.6,2023-02-26T14:46:50.763Z,2023-02-26T14:46:57Z,4059264871,347,,4059264869,56,Back,4059265383,233,559,,,,,,,,,,,,,,,,9skgc5kozhnn4cp5fghmnwout,V. Beil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512847859,559,5,2,54,22,acpt3r9i7hburdteruzc31u96,1,59.6,-1.6,2023-02-26T14:46:50.763Z,2023-02-26T14:59:14Z,4059265301,56,Right,4059265303,347,,4059265349,233,491,,,,,,,,,,,,,,,,3f3c49bl4331k4nrrhvq6fu8l,K. Dubcová,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512847969,560,1,2,54,28,acpt3r9i7hburdteruzc31u96,1,61.9,0,2023-02-26T14:46:56.650Z,2023-02-26T14:47:03Z,4059265853,140,75.3,4059265863,213,0.4,4059265857,141,7.4,4059265861,212,15.3,4059265851,56,Right,4059265849,107,,,,,,,,ad6p2jcex4poforoc5a2m42qd,A. Guagni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512847977,561,1,2,54,35,acpt3r9i7hburdteruzc31u96,0,86.8,3.1,2023-02-26T14:47:03.426Z,2023-02-26T14:47:04Z,4059265917,141,6.2,4059265913,56,Right,4059265919,212,2.3,4059265909,2,,4059265915,140,87.6,4059265921,213,1.2,4059265911,155,,,,,162sfvdvwcsap2r0v4clllqz9,M. Piemonte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512847975,492,61,2,54,36,8gw3pgcd0doivaul55q8na9lg,1,7.9,96,2023-02-26T14:47:04.012Z,2023-02-26T14:47:04Z,4059265907,56,Back,,,,,,,,,,,,,,,,,,,,,,5snw4b4ndo6hus8hpxq9q19lh,C. Cecotti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512847997,493,49,2,54,37,8gw3pgcd0doivaul55q8na9lg,1,20.3,78.7,2023-02-26T14:47:05.612Z,2023-02-26T14:47:05Z,,,,,,,,,,,,,,,,,,,,,,,,,6l457lm38yflk2l01ho3kk48a,L. Pastrenge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512848091,494,1,2,54,40,8gw3pgcd0doivaul55q8na9lg,1,24.6,79.3,2023-02-26T14:47:07.931Z,2023-02-26T14:47:10Z,4059266477,56,Back,4059266483,212,19.7,4059266479,140,43.3,4059266481,141,78.1,4059266485,213,6.2,,,,,,,,,,6l457lm38yflk2l01ho3kk48a,L. Pastrenge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512848117,495,1,2,54,42,8gw3pgcd0doivaul55q8na9lg,1,43.3,78.1,2023-02-26T14:47:10.460Z,2023-02-26T14:47:12Z,4059266603,140,40.7,4059266609,213,1.8,4059266607,212,14.0,4059266605,141,98.3,4059266601,56,Back,,,,,,,,,,d154hxm83w5x1m0ht905cgpg5,V. Kubassova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512848175,496,1,2,54,44,8gw3pgcd0doivaul55q8na9lg,0,40.7,98.3,2023-02-26T14:47:12.636Z,2023-02-26T14:47:18Z,4059266913,141,96.8,4059266903,155,,4059266917,213,6.3,4059266907,56,Left,4059266923,1,,4059266915,212,35.7,4059266911,140,74.7,,,,9skgc5kozhnn4cp5fghmnwout,V. Beil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512848183,562,49,2,54,48,acpt3r9i7hburdteruzc31u96,1,19.6,4,2023-02-26T14:47:16.539Z,2023-02-26T14:47:16Z,,,,,,,,,,,,,,,,,,,,,,,,,ad6p2jcex4poforoc5a2m42qd,A. Guagni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512848223,563,1,2,54,48,acpt3r9i7hburdteruzc31u96,1,19.6,4,2023-02-26T14:47:16.714Z,2023-02-26T14:47:19Z,4059267147,56,Back,4059267155,213,2.5,4059267149,140,3.8,4059267151,141,22.2,4059267153,212,20.7,,,,,,,,,,ad6p2jcex4poforoc5a2m42qd,A. Guagni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512848269,564,1,2,54,51,acpt3r9i7hburdteruzc31u96,0,3.8,22.2,2023-02-26T14:47:18.892Z,2023-02-26T14:47:22Z,4059267423,212,32.0,4059267427,1,,4059267413,56,Back,4059267417,140,29.9,4059267411,157,,4059267425,213,5.7,4059267421,141,0.0,,,,6cazgi9vrmiy7pj7mspkmrnbp,L. Giuliani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512848457,497,5,2,54,53,8gw3pgcd0doivaul55q8na9lg,1,69.1,101.8,2023-02-26T14:47:21.004Z,2023-02-26T14:47:34Z,4059268371,56,Left,4059268373,347,,4059268413,233,565,,,,,,,,,,,,,,,,9skgc5kozhnn4cp5fghmnwout,V. Beil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512848275,565,5,2,54,53,acpt3r9i7hburdteruzc31u96,0,30.9,-1.8,2023-02-26T14:47:21.004Z,2023-02-26T14:59:14Z,4059268443,233,497,4059267445,56,Back,4059267447,347,,,,,,,,,,,,,,,,,6cazgi9vrmiy7pj7mspkmrnbp,L. Giuliani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512848529,498,1,2,55,6,8gw3pgcd0doivaul55q8na9lg,1,65,100,2023-02-26T14:47:33.899Z,2023-02-26T14:47:36Z,4059268709,140,68.2,4059268713,212,9.2,4059268707,56,Left,4059268715,213,5.1,4059268705,107,,4059268711,141,89.4,,,,,,,5snw4b4ndo6hus8hpxq9q19lh,C. Cecotti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
