id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/9/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/10/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,assist,qualifier/15/value,qualifier/16/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2540312365,465,74,2,46,14,67z1gqyiuzpmmb15q5fy7ntc4,1,13.4,6.9,2023-04-28T19:50:36.346Z,2023-04-29T01:35:16Z,4233363809,178,,4232845121,285,,4232845253,233,388,4232826033,56,Back,,,,,,,,,,,,,thnje2i2s96fcbuscj57053p,A. Izzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540315215,419,50,2,46,15,4klvxyeh3xcus4ongu7c00mgc,1,84,93.4,2023-04-28T19:50:37.021Z,2023-04-29T01:35:34Z,4232840967,56,Left,4232840969,286,,4232845601,233,529,,,,,,,,,,,,,,,,e4cwx5r9hrvip371egldkc6ol,D. Verde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540316097,529,7,2,46,15,67z1gqyiuzpmmb15q5fy7ntc4,1,16,6.6,2023-04-28T19:50:37.031Z,2023-04-29T01:35:43Z,4232845597,233,419,4233176791,167,,4233364741,178,,4232845579,285,,4232845577,56,Back,4233176781,385,,,,,,,,thnje2i2s96fcbuscj57053p,A. Izzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540312393,389,5,2,46,17,4klvxyeh3xcus4ongu7c00mgc,1,82.9,101.4,2023-04-28T19:50:38.896Z,2023-04-29T01:35:48Z,4232826195,347,,4232826193,56,Left,4232829261,233,474,,,,,,,,,,,,,,,,e4cwx5r9hrvip371egldkc6ol,D. Verde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540312921,474,5,2,46,17,67z1gqyiuzpmmb15q5fy7ntc4,0,17.1,-1.4,2023-04-28T19:50:38.896Z,2023-04-29T01:35:48Z,4232828869,347,,4232828867,56,Back,4232829269,233,389,,,,,,,,,,,,,,,,4d17grk2qflzake218uz76uei,Carlos Augusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540312419,390,1,2,46,19,4klvxyeh3xcus4ongu7c00mgc,0,82.9,100,2023-04-28T19:50:41.314Z,2023-04-29T01:35:55Z,4232826319,141,73.9,4232826321,212,20.7,4232826317,140,91.7,4232826313,107,,4232826327,213,5.2,4232826315,56,Center,,,,,,,yau2ry4oz8da3etdtf5td0id,S. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540312463,466,1,2,46,21,67z1gqyiuzpmmb15q5fy7ntc4,1,5.6,29.5,2023-04-28T19:50:43.526Z,2023-04-29T01:36:01Z,4233365147,178,,4232826557,213,4.8,4232826553,141,25.5,4232826551,140,5.7,4232826555,212,2.7,4232826549,56,Back,4232826547,3,,,,,erdqr6vrr5tlfypbks3og0dlh,Pablo Marí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540312465,467,49,2,46,22,67z1gqyiuzpmmb15q5fy7ntc4,1,5.7,25.5,2023-04-28T19:50:44.165Z,2023-04-29T01:36:06Z,,,,,,,,,,,,,,,,,,,,,,,,,bcqsti42fhzap385lnfe4auhh,P. Ciurria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540312507,468,1,2,46,23,67z1gqyiuzpmmb15q5fy7ntc4,1,5.7,25.5,2023-04-28T19:50:45.531Z,2023-04-29T01:36:13Z,4232826767,213,0.4,4232826763,141,36.4,4232826765,212,21.2,4232826761,140,24.6,4232826757,155,,4232826759,56,Back,4233365303,178,,,,,bcqsti42fhzap385lnfe4auhh,P. Ciurria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540312531,469,1,2,46,25,67z1gqyiuzpmmb15q5fy7ntc4,0,24.6,36.4,2023-04-28T19:50:46.858Z,2023-04-29T01:36:19Z,4232826901,212,9.2,4233365383,388,,4232826891,3,,4232826895,56,Back,4232826897,140,33.0,4232826899,141,40.0,4232826893,168,,4232826903,213,0.3,6ck9f1ppvl65nui0x71q80jx1,G. Caprari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540312539,391,1,2,46,26,4klvxyeh3xcus4ongu7c00mgc,0,64.5,58.1,2023-04-28T19:50:48.401Z,2023-04-29T01:36:34Z,4232826947,140,75.2,4232826949,141,66.0,4232826943,3,,4232826951,212,12.5,4233365501,178,,4232826953,213,0.4,4232826945,56,Center,,,,e05kmeeuc7x55gwhjmxl9ry3u,P. Wiśniewski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540312597,470,1,2,46,28,67z1gqyiuzpmmb15q5fy7ntc4,1,24.9,42.4,2023-04-28T19:50:50.273Z,2023-04-29T01:36:37Z,4232827225,141,60.9,4232827221,56,Back,4232827219,3,,4232827229,213,1.3,4232827227,212,13.2,4232827223,140,28.7,4233365587,388,,,,,79e6khfyg3rdauul0yjlixv8q,N. Rovella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540312603,471,61,2,46,30,67z1gqyiuzpmmb15q5fy7ntc4,1,28.7,61.2,2023-04-28T19:50:52.457Z,2023-04-29T01:36:41Z,4232827259,56,Back,4233365655,178,,,,,,,,,,,,,,,,,,,,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540312627,472,3,2,46,32,67z1gqyiuzpmmb15q5fy7ntc4,0,40,74.7,2023-04-28T19:50:54.432Z,2023-04-29T01:36:43Z,4233365679,178,,4233177451,464,,4232827341,56,Back,4232827343,286,,4232827469,233,392,,,,,,,,,,dq037w5t3ht5zgd75mue4p1pl,Dany Mota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540312639,392,7,2,46,32,4klvxyeh3xcus4ongu7c00mgc,1,60,25.3,2023-04-28T19:50:54.623Z,2023-04-29T01:36:49Z,4233365735,178,,4232827393,56,Center,4233177515,383,,4232827459,233,472,4232827395,285,,4233365737,21,,,,,,,,a21winmltx1h9oiwqtfditkut,E. Shomurodov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540312645,393,49,2,46,35,4klvxyeh3xcus4ongu7c00mgc,1,42.1,25.2,2023-04-28T19:50:57.659Z,2023-04-29T02:24:24Z,,,,,,,,,,,,,,,,,,,,,,,,,a21winmltx1h9oiwqtfditkut,E. Shomurodov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540424581,1255,83,2,46,42,67z1gqyiuzpmmb15q5fy7ntc4,1,31.7,95.8,2023-04-28T19:51:03.976Z,2023-04-29T02:25:04Z,4233434401,399,205048,,,,,,,,,,,,,,,,,,,,,,dq037w5t3ht5zgd75mue4p1pl,Dany Mota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540312781,394,61,2,46,43,4klvxyeh3xcus4ongu7c00mgc,0,69.7,4.6,2023-04-28T19:51:05.149Z,2023-04-29T02:25:26Z,4232828163,56,Right,4233366081,178,,,,,,,,,,,,,,,,,,,,a21winmltx1h9oiwqtfditkut,E. Shomurodov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540312793,395,5,2,46,44,4klvxyeh3xcus4ongu7c00mgc,0,75.2,-1.1,2023-04-28T19:51:06.547Z,2023-04-29T01:37:13Z,4232828291,233,473,4232828221,56,Right,4232828223,347,,,,,,,,,,,,,,,,,a21winmltx1h9oiwqtfditkut,E. Shomurodov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540312787,473,5,2,46,44,67z1gqyiuzpmmb15q5fy7ntc4,1,24.8,101.1,2023-04-28T19:51:06.547Z,2023-04-29T01:37:13Z,4232828195,347,,4232828279,233,395,4232828193,56,Back,,,,,,,,,,,,,,,,dq037w5t3ht5zgd75mue4p1pl,Dany Mota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540313061,475,1,2,47,3,67z1gqyiuzpmmb15q5fy7ntc4,1,22,100,2023-04-28T19:51:25.616Z,2023-04-29T01:37:23Z,4232829625,141,91.4,4232829619,107,,4232829621,56,Back,4232829629,213,4.4,4232829627,212,7.2,4232829623,140,19.7,,,,,,,4d17grk2qflzake218uz76uei,Carlos Augusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540313101,476,1,2,47,4,67z1gqyiuzpmmb15q5fy7ntc4,0,21.1,87.4,2023-04-28T19:51:26.483Z,2023-04-29T01:37:28Z,4233366373,178,,4232829815,155,,4232829823,212,5.6,4232829825,213,0.1,4232829819,140,26.4,4232829817,56,Back,4232829821,141,88.4,,,,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540313063,396,61,2,47,4,4klvxyeh3xcus4ongu7c00mgc,1,74.9,14.1,2023-04-28T19:51:26.554Z,2023-04-29T01:37:37Z,4232829643,56,Right,4233366507,178,,,,,,,,,,,,,,,,,,,,6n7sw8r0fhcoa8hfuxrtm96tx,A. Ekdal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540313107,477,61,2,47,6,67z1gqyiuzpmmb15q5fy7ntc4,0,26.7,86.5,2023-04-28T19:51:28.361Z,2023-04-29T01:37:43Z,4233366609,178,,4232829845,56,Back,,,,,,,,,,,,,,,,,,,6ck9f1ppvl65nui0x71q80jx1,G. Caprari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540313113,397,49,2,47,7,4klvxyeh3xcus4ongu7c00mgc,1,68.4,28.1,2023-04-28T19:51:29.459Z,2023-04-29T01:37:54Z,,,,,,,,,,,,,,,,,,,,,,,,,1s7qbrynbcv9uw9r5f29oyc5,V. Kovalenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540313219,398,1,2,47,7,4klvxyeh3xcus4ongu7c00mgc,1,68.4,28.1,2023-04-28T19:51:29.490Z,2023-04-29T01:37:58Z,4233366817,178,,4232830413,141,16.6,4232830417,213,5.0,4232830411,140,70.4,4232830415,212,8.1,4232830407,56,Right,,,,,,,1s7qbrynbcv9uw9r5f29oyc5,V. Kovalenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540317431,445,1,2,47,12,4klvxyeh3xcus4ongu7c00mgc,1,65.4,19.6,2023-04-28T19:51:33.946Z,2023-04-29T01:38:06Z,4232852459,140,48.0,4232852465,213,2.6,4232852461,141,35.5,4233366971,178,,4232852463,212,21.2,4232852455,56,Back,,,,,,,8lta4w1nytggiwnaqv4e5cc0l,E. Gyasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540313233,399,1,2,47,16,4klvxyeh3xcus4ongu7c00mgc,1,53.7,43.7,2023-04-28T19:51:37.998Z,2023-04-29T01:38:10Z,4232830475,56,Center,4232830481,212,18.3,4233367043,178,,4232830483,213,1.3,4232830477,140,58.1,4232830479,141,69.7,,,,,,,f1ma05bi3t1hfbflylx5d9tyh,E. Ampadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540313245,400,1,2,47,19,4klvxyeh3xcus4ongu7c00mgc,1,55.4,72.1,2023-04-28T19:51:40.976Z,2023-04-29T01:38:14Z,4232830541,141,63.1,4232830545,213,5.8,4233367083,178,,4232830539,140,67.8,4232830537,56,Center,4232830543,212,14.4,,,,,,,yau2ry4oz8da3etdtf5td0id,S. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540313265,401,1,2,47,20,4klvxyeh3xcus4ongu7c00mgc,1,67.8,63.1,2023-04-28T19:51:42.295Z,2023-04-29T01:38:20Z,4232830673,212,19.2,4233367155,178,,4232830667,56,Back,4232830669,140,49.5,4232830671,141,64.6,4232830675,213,3.1,4232830685,156,,,,,1s7qbrynbcv9uw9r5f29oyc5,V. Kovalenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540313325,402,1,2,47,24,4klvxyeh3xcus4ongu7c00mgc,1,52.4,65.1,2023-04-28T19:51:46.559Z,2023-04-29T01:38:25Z,4232830963,212,8.3,4232830959,140,57.3,4232830957,56,Center,4233367247,178,,4232830961,141,74.6,4232830965,213,0.9,,,,,,,f1ma05bi3t1hfbflylx5d9tyh,E. Ampadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540313447,403,1,2,47,29,4klvxyeh3xcus4ongu7c00mgc,1,55.5,54.7,2023-04-28T19:51:51.552Z,2023-04-29T01:38:30Z,4232831629,213,3.9,4232831627,212,17.7,4232831623,140,43.3,4233367293,178,,4232831625,141,36.7,4232831621,56,Back,,,,,,,1s7qbrynbcv9uw9r5f29oyc5,V. Kovalenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540313469,404,1,2,47,34,4klvxyeh3xcus4ongu7c00mgc,1,37.3,26.2,2023-04-28T19:51:56.623Z,2023-04-29T01:38:40Z,4232831731,140,20.5,4232831735,212,19.6,4232831729,56,Back,4233367469,178,,4232831737,213,2.7,4232831733,141,38.6,,,,,,,e05kmeeuc7x55gwhjmxl9ry3u,P. Wiśniewski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540313495,405,1,2,47,37,4klvxyeh3xcus4ongu7c00mgc,1,20.5,38.6,2023-04-28T19:51:59.787Z,2023-04-29T01:38:42Z,4232831853,212,14.6,4233367529,178,,4232831849,140,24.4,4232831847,56,Back,4232831851,141,59.2,4232831855,213,1.3,,,,,,,4g0d51pqr4grzoe9cx7do6pxx,B. Drągowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540313621,406,1,2,47,44,4klvxyeh3xcus4ongu7c00mgc,1,29,51.9,2023-04-28T19:52:06.404Z,2023-04-29T01:38:44Z,4232832469,140,39.3,4232832467,56,Back,4233367551,178,,4232832473,212,34.8,4232832477,1,,4232832471,141,3.2,4232832475,213,5.0,,,,f1ma05bi3t1hfbflylx5d9tyh,E. Ampadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540313645,407,1,2,47,48,4klvxyeh3xcus4ongu7c00mgc,1,40.7,2.9,2023-04-28T19:52:10.406Z,2023-04-29T01:38:47Z,4232832585,213,0.4,4232832581,141,13.7,4232832577,56,Right,4232832579,140,55.4,4232832583,212,17.1,4233367601,178,,,,,,,,2s9ko6yxyi95jybzguru8g3bp,K. Amian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540313647,408,50,2,47,49,4klvxyeh3xcus4ongu7c00mgc,1,58,14.3,2023-04-28T19:52:11.605Z,2023-04-29T01:38:52Z,4232832741,233,478,4232832597,56,Right,4232832599,286,,,,,,,,,,,,,,,,,yau2ry4oz8da3etdtf5td0id,S. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540313669,478,7,2,47,49,67z1gqyiuzpmmb15q5fy7ntc4,0,42,85.7,2023-04-28T19:52:11.728Z,2023-04-29T01:38:55Z,4232832719,233,408,4233180797,385,,4232832685,56,Back,4232832687,285,,4233367719,178,,,,,,,,,,,thnje2i2s96fcbuscj57053p,A. Izzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540313749,409,1,2,47,55,4klvxyeh3xcus4ongu7c00mgc,1,58.8,5.8,2023-04-28T19:52:17.096Z,2023-04-29T01:39:03Z,4232833101,212,11.7,4232833095,56,Right,4232833097,140,69.8,4232833099,141,8.5,4232833103,213,0.2,4233367825,178,,,,,,,,2s9ko6yxyi95jybzguru8g3bp,K. Amian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540425883,1302,83,2,47,57,67z1gqyiuzpmmb15q5fy7ntc4,1,33.1,89.5,2023-04-28T19:52:19.140Z,2023-04-29T02:30:11Z,4233440965,399,159043,,,,,,,,,,,,,,,,,,,,,,av8588qp8e5wz3s7cg1n2qgnp,L. Caldirola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540425681,1294,43,2,47,57,67z1gqyiuzpmmb15q5fy7ntc4,1,0,0,2023-04-28T19:52:19.250Z,2023-04-29T02:29:37Z,4233439989,399,159043,4233440129,144,83,,,,,,,,,,,,,,,,,,,av8588qp8e5wz3s7cg1n2qgnp,L. Caldirola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540313759,410,1,2,47,58,4klvxyeh3xcus4ongu7c00mgc,1,68.6,15.8,2023-04-28T19:52:19.965Z,2023-04-29T01:39:09Z,4232833171,141,25.1,4232833175,213,1.0,4232833169,140,72.2,4232833167,56,Center,4232833173,212,7.4,4233367915,178,,,,,,,,8lta4w1nytggiwnaqv4e5cc0l,E. Gyasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540313789,411,1,2,47,58,4klvxyeh3xcus4ongu7c00mgc,1,72.2,23.7,2023-04-28T19:52:20.766Z,2023-04-29T01:39:16Z,4232833343,141,14.9,4233367989,178,,4232833347,212,6.2,4232833337,56,Right,4232833351,213,5.0,4232833341,140,73.9,,,,,,,6n7sw8r0fhcoa8hfuxrtm96tx,A. Ekdal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540313887,412,1,2,48,1,4klvxyeh3xcus4ongu7c00mgc,1,73.9,15.1,2023-04-28T19:52:22.932Z,2023-04-29T01:39:22Z,4232833823,140,79.1,4233368117,178,,4232833827,212,9.5,4232833831,213,5.3,4232833825,141,3.7,4232833821,56,Right,,,,,,,1s7qbrynbcv9uw9r5f29oyc5,V. Kovalenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540313921,413,1,2,48,5,4klvxyeh3xcus4ongu7c00mgc,1,78.9,16.3,2023-04-28T19:52:27.054Z,2023-04-29T01:39:30Z,4232834015,141,28.8,4232834011,56,Center,4232834013,140,75.5,4232834019,213,2.0,4232834017,212,9.2,4232834563,210,15,4233368133,178,,,,,2s9ko6yxyi95jybzguru8g3bp,K. Amian,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540313927,414,15,2,48,7,4klvxyeh3xcus4ongu7c00mgc,1,75.7,30.5,2023-04-28T19:52:29.389Z,2023-04-29T01:39:31Z,4232834607,102,51.7,4232834033,22,,4232834613,215,,4232834619,146,98.6,4232834035,18,,4232834597,29,,4232834609,103,9.5,4232834595,78,,yau2ry4oz8da3etdtf5td0id,S. Bastoni,4232834603,55,413,4232834701,233,4232834037,56,4232834211,72,,4233368197,178,,479,,4232834621,147,48.9,,,,Center,,,,,,,,,,,,,,,,,,,
2540313955,479,10,2,48,8,67z1gqyiuzpmmb15q5fy7ntc4,1,2.2,50,2023-04-28T19:52:30.544Z,2023-04-29T01:39:35Z,4233182019,376,,4232834315,180,,4232834147,56,Back,4232834401,233,414,4232834313,177,,4232834145,182,,,,,,,,b3hr4q25jvqr7565z5ydqylt5,M. Di Gregorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540313957,480,52,2,48,8,67z1gqyiuzpmmb15q5fy7ntc4,1,2.2,50,2023-04-28T19:52:30.588Z,2023-04-29T01:39:41Z,4233182041,376,,4233368435,178,,,,,,,,,,,,,,,,,,,,b3hr4q25jvqr7565z5ydqylt5,M. Di Gregorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540314195,481,80,2,48,28,67z1gqyiuzpmmb15q5fy7ntc4,0,13.1,42.1,2023-04-28T19:52:50.367Z,2023-04-29T01:39:46Z,4233368523,178,,,,,,,,,,,,,,,,,,,,,,,b3hr4q25jvqr7565z5ydqylt5,M. Di Gregorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540314249,482,1,2,48,30,67z1gqyiuzpmmb15q5fy7ntc4,1,14.1,42.1,2023-04-28T19:52:51.876Z,2023-04-29T01:39:50Z,4232835829,141,56.4,4232835835,1,,4233368609,178,,4232835825,140,54.7,4232835819,198,,4232835833,213,0.2,4232835831,212,43.7,4232835817,157,,b3hr4q25jvqr7565z5ydqylt5,M. Di Gregorio,4232835821,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540314259,483,1,2,48,32,67z1gqyiuzpmmb15q5fy7ntc4,1,54.7,56.4,2023-04-28T19:52:53.891Z,2023-04-29T01:40:00Z,4232835925,156,,4233368825,21,,4232835901,140,52.1,4233368823,388,,4232835907,141,57.8,4232835897,56,Center,4232835911,212,2.9,4232835915,213,2.8,dq037w5t3ht5zgd75mue4p1pl,Dany Mota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540314289,484,1,2,48,33,67z1gqyiuzpmmb15q5fy7ntc4,1,52.1,57.8,2023-04-28T19:52:55.330Z,2023-04-29T01:40:14Z,4232836093,56,Center,4232836099,212,1.9,4232836097,141,59.7,4232836095,140,50.8,4233369097,178,,4232836101,213,2.4,,,,,,,6ck9f1ppvl65nui0x71q80jx1,G. Caprari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540426295,1319,67,2,48,34,67z1gqyiuzpmmb15q5fy7ntc4,1,51,59.4,2023-04-28T19:52:56.214Z,2023-04-29T03:04:25Z,4233442977,233,1126,,,,,,,,,,,,,,,,,,,,,,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540426293,1126,67,2,48,34,4klvxyeh3xcus4ongu7c00mgc,0,49,40.6,2023-04-28T19:52:56.215Z,2023-04-29T02:31:37Z,4233443009,233,1319,,,,,,,,,,,,,,,,,,,,,,6n7sw8r0fhcoa8hfuxrtm96tx,A. Ekdal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540314325,485,1,2,48,36,67z1gqyiuzpmmb15q5fy7ntc4,1,52,70.9,2023-04-28T19:52:58.659Z,2023-04-29T01:40:24Z,4232836255,56,Back,4232836261,212,16.3,4232836263,213,2.1,4232836257,140,44.0,4232836259,141,91.4,4233369205,178,,,,,,,,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540314375,486,1,2,48,39,67z1gqyiuzpmmb15q5fy7ntc4,1,41.9,91.4,2023-04-28T19:53:00.970Z,2023-04-29T01:40:30Z,4232836499,212,13.5,4232836497,141,81.2,4232836501,213,3.7,4232836493,56,Back,4232836495,140,30.9,4233369267,178,,,,,,,,4d17grk2qflzake218uz76uei,Carlos Augusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540314405,487,1,2,48,41,67z1gqyiuzpmmb15q5fy7ntc4,1,29.5,79.7,2023-04-28T19:53:03.709Z,2023-04-29T01:41:14Z,4232836701,213,5.5,4233370029,178,,4232836697,212,8.4,4232836687,56,Back,4232836695,141,71.1,4232836691,140,35.2,,,,,,,av8588qp8e5wz3s7cg1n2qgnp,L. Caldirola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540314443,488,1,2,48,45,67z1gqyiuzpmmb15q5fy7ntc4,1,29.1,47.8,2023-04-28T19:53:07.236Z,2023-04-29T01:41:17Z,4232836919,140,27.2,4233370065,178,,4232836931,213,4.6,4232836915,56,Back,4232836927,212,13.3,4232836923,141,28.5,,,,,,,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540314451,489,1,2,48,47,67z1gqyiuzpmmb15q5fy7ntc4,1,22.5,32.2,2023-04-28T19:53:09.484Z,2023-04-29T01:41:19Z,4233370165,178,,4232836995,140,12.7,4232837001,213,2.1,4232836993,56,Back,4232836999,212,18.9,4232836997,141,55.5,,,,,,,erdqr6vrr5tlfypbks3og0dlh,Pablo Marí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540314467,490,1,2,48,49,67z1gqyiuzpmmb15q5fy7ntc4,1,13.5,56.6,2023-04-28T19:53:11.406Z,2023-04-29T01:41:23Z,4232837093,213,0.9,4232837085,56,Back,4233370225,178,,4232837087,140,24.1,4232837089,141,79.0,4232837091,212,18.9,,,,,,,b3hr4q25jvqr7565z5ydqylt5,M. Di Gregorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540314511,491,1,2,48,53,67z1gqyiuzpmmb15q5fy7ntc4,1,27.2,86.6,2023-04-28T19:53:14.872Z,2023-04-29T01:41:26Z,4233370291,178,,4232837373,213,1.0,4232837365,56,Back,4232837371,212,5.3,4232837367,140,29.8,4232837369,141,93.2,,,,,,,av8588qp8e5wz3s7cg1n2qgnp,L. Caldirola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540314559,492,1,2,48,56,67z1gqyiuzpmmb15q5fy7ntc4,1,29.1,94.4,2023-04-28T19:53:17.902Z,2023-04-29T01:41:32Z,4232837649,140,28.9,4232837655,212,8.4,4233370375,178,,4232837657,213,4.7,4232837653,141,82.0,4232837645,56,Back,,,,,,,4d17grk2qflzake218uz76uei,Carlos Augusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540314593,493,1,2,48,58,67z1gqyiuzpmmb15q5fy7ntc4,1,21.8,84.9,2023-04-28T19:53:20.423Z,2023-04-29T01:41:36Z,4232837793,212,20.7,4232837791,141,62.5,4232837795,213,4.0,4232837787,56,Back,4232837789,140,8.5,4233370483,178,,,,,,,,79e6khfyg3rdauul0yjlixv8q,N. Rovella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
