id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,assist,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2490094983,214,43,1,27,19,7pm0maqtof5rdc3ksumasw55g,1,0,0,2022-12-10T13:58:21.309Z,2022-12-10T13:58:34Z,3939400509,144,49,,,,,,,,,,,,,,,,,,,,,,7o6r8tzrtw3820q5g8slo51w5,A. Capelletti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490095033,215,52,1,27,30,7pm0maqtof5rdc3ksumasw55g,1,9.1,48,2022-12-10T13:58:32.190Z,2022-12-10T13:58:32Z,,,,,,,,,,,,,,,,,,,,,,,,,7o6r8tzrtw3820q5g8slo51w5,A. Capelletti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490095085,216,80,1,27,42,7pm0maqtof5rdc3ksumasw55g,0,15.5,36.8,2022-12-10T13:58:44.446Z,2022-12-10T13:58:44Z,,,,,,,,,,,,,,,,,,,,,,,,,7o6r8tzrtw3820q5g8slo51w5,A. Capelletti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490095117,217,1,1,27,44,7pm0maqtof5rdc3ksumasw55g,1,20.1,32.9,2022-12-10T13:58:46.381Z,2022-12-10T13:59:05Z,3939400895,1,,3939400887,140,56.5,3939400889,141,9.1,3939400893,213,5.9,3939400885,56,Right,3939400891,212,41.5,3939400883,155,,,,,7o6r8tzrtw3820q5g8slo51w5,A. Capelletti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490095125,218,1,1,27,51,7pm0maqtof5rdc3ksumasw55g,1,54.9,6.9,2022-12-10T13:58:52.957Z,2022-12-10T13:58:54Z,3939400943,212,6.8,3939400945,213,1.3,3939400941,141,16.7,3939400939,140,56.4,3939400937,56,Right,,,,,,,,,,cfntkj03dvexguaq8sp37fglx,M. Cambiaghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490095131,219,1,1,27,53,7pm0maqtof5rdc3ksumasw55g,1,56.4,16.7,2022-12-10T13:58:54.557Z,2022-12-10T13:58:56Z,3939400961,56,Right,3939400967,212,18.0,3939400969,213,6.2,3939400965,141,13.3,3939400963,140,73.4,,,,,,,,,,7fu77l8o1mi2fq8iqqirsu09h,A. Benoît,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490095147,220,1,1,27,54,7pm0maqtof5rdc3ksumasw55g,1,73.4,13.3,2022-12-10T13:58:56.269Z,2022-12-10T13:58:59Z,3939401017,141,25.7,3939401019,212,9.0,3939401021,213,1.9,3939401015,140,70.5,3939401013,56,Center,,,,,,,,,,7hjudlzsedzdtoh1mujgqj3yt,E. Santoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490095149,221,3,1,27,57,7pm0maqtof5rdc3ksumasw55g,0,79,29.6,2022-12-10T13:58:59.053Z,2022-12-10T13:59:05Z,3939401115,233,208,3939401025,56,Center,3939401027,286,,,,,,,,,,,,,,,,,78kvxlwqgxlr5tw44nnkcwslx,M. Banušić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490095163,208,7,1,27,57,p2dsrpus5eckpz2h16svaour,1,21,70.4,2022-12-10T13:58:59.054Z,2022-12-10T13:59:04Z,3939401105,56,Back,3939401107,285,,3939401111,233,221,,,,,,,,,,,,,,,,dwmb9deiywwddo0bbnrgw2x91,L. Agard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490095165,209,49,1,28,2,p2dsrpus5eckpz2h16svaour,1,15.4,53.9,2022-12-10T13:59:04.240Z,2022-12-10T13:59:04Z,,,,,,,,,,,,,,,,,,,,,,,,,72a3aetghls98os7onhc60vdh,A. Tortelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490095169,210,1,1,28,3,p2dsrpus5eckpz2h16svaour,1,15.4,53.9,2022-12-10T13:59:04.486Z,2022-12-10T13:59:05Z,3939401139,213,0.2,3939401137,212,12.3,3939401131,56,Back,3939401133,140,26.8,3939401135,141,58.1,,,,,,,,,,72a3aetghls98os7onhc60vdh,A. Tortelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490095179,211,1,1,28,3,p2dsrpus5eckpz2h16svaour,1,26.8,58.1,2022-12-10T13:59:05.166Z,2022-12-10T13:59:07Z,3939401171,213,3.3,3939401165,140,7.8,3939401163,56,Back,3939401167,141,51.9,3939401169,212,20.4,,,,,,,,,,1kmq43pxjjjacnrmcsw2dka1h,A. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490095191,212,1,1,28,5,p2dsrpus5eckpz2h16svaour,1,7.8,51.9,2022-12-10T13:59:07.473Z,2022-12-10T13:59:13Z,3939401253,56,Back,3939401255,140,16.7,3939401257,141,76.7,3939401259,212,19.3,3939401261,213,1.1,,,,,,,,,,18ufr5nlyfnnzzbzmqo9ynis5,K. Schroffenegger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490095211,213,1,1,28,11,p2dsrpus5eckpz2h16svaour,1,20,71.2,2022-12-10T13:59:13.345Z,2022-12-10T13:59:20Z,3939401413,212,19.6,3939401415,213,0.9,3939401407,56,Back,3939401411,141,93.0,3939401409,140,32.2,,,,,,,,,,dwmb9deiywwddo0bbnrgw2x91,L. Agard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490095255,214,1,1,28,18,p2dsrpus5eckpz2h16svaour,1,37.8,94.5,2022-12-10T13:59:20.070Z,2022-12-10T13:59:28Z,3939401605,140,21.4,3939401603,56,Back,3939401609,212,22.0,3939401611,213,3.8,3939401607,141,74.4,,,,,,,,,,1rsv7xi31ffxqpjeaw76t1n8p,F. Cafferata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490095279,215,1,1,28,27,p2dsrpus5eckpz2h16svaour,1,37.7,45.7,2022-12-10T13:59:28.539Z,2022-12-10T13:59:33Z,3939401749,212,8.7,3939401747,141,44.6,3939401745,140,46.0,3939401751,213,6.2,3939401743,56,Back,,,,,,,,,,dwmb9deiywwddo0bbnrgw2x91,L. Agard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490095289,216,1,1,28,32,p2dsrpus5eckpz2h16svaour,0,55.2,54.6,2022-12-10T13:59:33.791Z,2022-12-10T13:59:34Z,3939401805,1,,3939401799,141,100.0,3939401797,140,63.7,3939401803,213,1.3,3939401801,212,32.7,3939401795,56,Left,,,,,,,79abiotlhtb5edjedx8oqjysp,A. Jóhannsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490095297,217,5,1,28,32,p2dsrpus5eckpz2h16svaour,0,62.4,101.4,2022-12-10T13:59:33.822Z,2022-12-10T14:17:38Z,3939402117,233,222,3939401843,56,Left,3939401845,347,,,,,,,,,,,,,,,,,79abiotlhtb5edjedx8oqjysp,A. Jóhannsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490095343,222,5,1,28,32,7pm0maqtof5rdc3ksumasw55g,1,37.6,-1.4,2022-12-10T13:59:33.822Z,2022-12-10T13:59:44Z,3939402099,347,,3939402097,56,Back,3939402101,233,217,,,,,,,,,,,,,,,,78kvxlwqgxlr5tw44nnkcwslx,M. Banušić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490095351,223,1,1,28,43,7pm0maqtof5rdc3ksumasw55g,0,41.1,0,2022-12-10T13:59:44.524Z,2022-12-10T13:59:46Z,3939402147,56,Right,3939402149,140,56.5,3939402153,212,16.9,3939402155,213,0.3,3939402151,141,5.0,3939402145,107,,,,,,,,7hjudlzsedzdtoh1mujgqj3yt,E. Santoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490095361,218,49,1,28,47,p2dsrpus5eckpz2h16svaour,1,43.6,93.8,2022-12-10T13:59:48.879Z,2022-12-10T13:59:49Z,,,,,,,,,,,,,,,,,,,,,,,,,1rsv7xi31ffxqpjeaw76t1n8p,F. Cafferata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490095391,219,1,1,28,47,p2dsrpus5eckpz2h16svaour,1,43.6,93.8,2022-12-10T13:59:49.098Z,2022-12-10T13:59:53Z,3939402331,212,19.4,3939402325,56,Left,3939402327,140,60.5,3939402329,141,82.4,3939402333,213,5.9,,,,,,,,,,1rsv7xi31ffxqpjeaw76t1n8p,F. Cafferata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490095409,220,2,1,28,52,p2dsrpus5eckpz2h16svaour,1,60.5,82.4,2022-12-10T13:59:53.789Z,2022-12-10T13:59:56Z,3939402433,7,7n5xycobojwgk6bq50o4ix0wl,3939402435,56,Left,3939402437,140,75.9,3939402439,141,93.3,,,,,,,,,,,,,botcpxadt5i04s4p8prbd3dyi,E. Severini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490095415,224,55,1,28,52,7pm0maqtof5rdc3ksumasw55g,1,24,23.7,2022-12-10T13:59:53.790Z,2022-12-10T14:02:16Z,,,,,,,,,,,,,,,,,,,,,,,,,8gef0np3atw3ihedrd6b16g9h,D. Cox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490095609,225,1,1,29,27,7pm0maqtof5rdc3ksumasw55g,1,29.6,12.8,2022-12-10T14:00:28.700Z,2022-12-10T14:00:32Z,3939403443,241,,3939403451,212,35.8,3939403445,56,Right,3939403447,140,63.6,3939403449,141,9.1,3939403453,213,6.2,3939403441,155,,3939403455,1,,51kuc7ba0zrbs82iok6sia76d,N. Heroum,3939403439,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490095613,226,1,1,29,31,7pm0maqtof5rdc3ksumasw55g,0,62.8,17.7,2022-12-10T14:00:32.732Z,2022-12-10T14:00:35Z,3939403481,56,Right,3939403553,233,221,3939403489,212,2.9,3939403557,286,,3939403485,141,18.8,3939403483,140,65.5,3939403551,236,,3939403493,213,0.3,cfntkj03dvexguaq8sp37fglx,M. Cambiaghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490095621,221,74,1,29,31,p2dsrpus5eckpz2h16svaour,1,34.8,73.5,2022-12-10T14:00:32.733Z,2022-12-10T14:06:39Z,3939403541,285,,3939403539,56,Back,3939403559,233,226,,,,,,,,,,,,,,,,1rsv7xi31ffxqpjeaw76t1n8p,F. Cafferata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490095625,222,49,1,29,34,p2dsrpus5eckpz2h16svaour,1,38.6,76.7,2022-12-10T14:00:35.778Z,2022-12-10T14:00:35Z,,,,,,,,,,,,,,,,,,,,,,,,,4zr1u1gdqagr6e53pnyruywut,Vero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490095663,223,3,1,29,37,p2dsrpus5eckpz2h16svaour,1,56.5,90.6,2022-12-10T14:00:38.732Z,2022-12-10T14:00:39Z,3939403719,56,Left,3939403723,233,227,3939403721,286,,,,,,,,,,,,,,,,,4zr1u1gdqagr6e53pnyruywut,Vero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490095653,227,45,1,29,37,7pm0maqtof5rdc3ksumasw55g,0,43.5,9.4,2022-12-10T14:00:38.732Z,2022-12-10T14:00:40Z,3939403681,285,,3939403735,233,223,3939403679,56,Back,,,,,,,,,,,,,,,,cfntkj03dvexguaq8sp37fglx,M. Cambiaghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490095673,224,1,1,29,38,p2dsrpus5eckpz2h16svaour,1,53.8,91.2,2022-12-10T14:00:39.527Z,2022-12-10T14:00:40Z,3939403771,141,82.9,3939403769,140,65.0,3939403773,212,13.0,3939403767,56,Left,3939403775,213,5.8,,,,,,,,,,4zr1u1gdqagr6e53pnyruywut,Vero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490095683,225,1,1,29,39,p2dsrpus5eckpz2h16svaour,1,65,82.9,2022-12-10T14:00:40.798Z,2022-12-10T14:00:42Z,3939403833,141,92.1,3939403835,212,10.0,3939403829,56,Left,3939403837,213,0.7,3939403831,140,72.4,,,,,,,,,,2va4upf5w45brysw8q9w22gkq,M. Longo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490095687,226,1,1,29,40,p2dsrpus5eckpz2h16svaour,0,72.5,92.3,2022-12-10T14:00:42.100Z,2022-12-10T14:00:43Z,3939403861,213,4.7,3939403859,212,14.0,3939403857,141,71.8,3939403855,140,71.9,3939403853,56,Center,,,,,,,,,,botcpxadt5i04s4p8prbd3dyi,E. Severini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490095689,228,49,1,29,41,7pm0maqtof5rdc3ksumasw55g,1,25.5,18.4,2022-12-10T14:00:42.925Z,2022-12-10T14:00:43Z,,,,,,,,,,,,,,,,,,,,,,,,,7fu77l8o1mi2fq8iqqirsu09h,A. Benoît,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490095739,229,1,1,29,45,7pm0maqtof5rdc3ksumasw55g,1,28.7,3.4,2022-12-10T14:00:47.357Z,2022-12-10T14:00:48Z,3939404113,213,2.8,3939404105,56,Back,3939404109,141,6.3,3939404111,212,6.5,3939404107,140,22.8,,,,,,,,,,7fu77l8o1mi2fq8iqqirsu09h,A. Benoît,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490095759,230,1,1,29,47,7pm0maqtof5rdc3ksumasw55g,1,23,6.3,2022-12-10T14:00:48.812Z,2022-12-10T14:00:51Z,3939404199,212,12.2,3939404197,141,18.1,3939404193,56,Back,3939404195,140,14.3,3939404201,213,2.4,,,,,,,,,,7hjudlzsedzdtoh1mujgqj3yt,E. Santoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490095771,231,1,1,29,50,7pm0maqtof5rdc3ksumasw55g,0,14.2,17.2,2022-12-10T14:00:51.788Z,2022-12-10T14:00:52Z,3939404233,141,15.2,3939404229,56,Back,3939404235,212,10.4,3939404237,213,6.2,3939404231,140,24.0,,,,,,,,,,7fu77l8o1mi2fq8iqqirsu09h,A. Benoît,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490095767,227,8,1,29,51,p2dsrpus5eckpz2h16svaour,1,64.3,80,2022-12-10T14:00:52.492Z,2022-12-10T14:00:52Z,3939404221,56,Left,,,,,,,,,,,,,,,,,,,,,,4zr1u1gdqagr6e53pnyruywut,Vero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490095783,232,4,1,29,54,7pm0maqtof5rdc3ksumasw55g,1,31.2,6.4,2022-12-10T14:00:55.644Z,2022-12-10T14:02:14Z,3939407015,233,230,3939404305,152,,3939404303,56,Back,3939404301,13,,3939404307,265,,3939404309,285,,,,,,,,y1n01stf6l2bn9nw1l1qv7kk,G. Arrigoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490095949,230,4,1,29,54,p2dsrpus5eckpz2h16svaour,0,68.8,93.6,2022-12-10T14:00:55.645Z,2022-12-10T14:02:14Z,3939405205,56,Left,3939407023,233,232,3939405203,13,,3939405207,152,,3939405211,286,,3939405209,265,,,,,,,,1kmq43pxjjjacnrmcsw2dka1h,A. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490095883,228,43,1,30,16,p2dsrpus5eckpz2h16svaour,1,0,0,2022-12-10T14:01:18.180Z,2022-12-10T14:01:31Z,3939405363,144,61,3939404875,56,Left,,,,,,,,,,,,,,,,,,,1kmq43pxjjjacnrmcsw2dka1h,A. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490095905,229,43,1,30,17,p2dsrpus5eckpz2h16svaour,1,0,0,2022-12-10T14:01:18.978Z,2022-12-10T14:01:29Z,3939405315,144,5,3939404999,56,Left,3939405001,347,0,,,,,,,,,,,,,,,,1kmq43pxjjjacnrmcsw2dka1h,A. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490096001,233,1,1,30,24,7pm0maqtof5rdc3ksumasw55g,1,38.1,7.4,2022-12-10T14:01:25.661Z,2022-12-10T14:01:33Z,3939405453,152,,3939405463,213,0.1,3939405449,5,,3939405455,56,Right,3939405465,1,,3939405457,140,87.5,3939405459,141,12.8,3939405451,155,,y1n01stf6l2bn9nw1l1qv7kk,G. Arrigoni,3939405461,212,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490096003,234,61,1,30,31,7pm0maqtof5rdc3ksumasw55g,0,88.6,13.1,2022-12-10T14:01:32.971Z,2022-12-10T14:01:33Z,3939405469,56,Right,,,,,,,,,,,,,,,,,,,,,,78kvxlwqgxlr5tw44nnkcwslx,M. Banušić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490096031,231,49,1,30,34,p2dsrpus5eckpz2h16svaour,1,4.2,86,2022-12-10T14:01:36.071Z,2022-12-10T14:01:36Z,,,,,,,,,,,,,,,,,,,,,,,,,1rsv7xi31ffxqpjeaw76t1n8p,F. Cafferata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490096065,232,1,1,30,34,p2dsrpus5eckpz2h16svaour,1,4.2,86,2022-12-10T14:01:36.382Z,2022-12-10T14:01:41Z,3939405771,141,95.9,3939405775,213,0.6,3939405773,212,12.1,3939405767,56,Back,3939405769,140,13.8,,,,,,,,,,1rsv7xi31ffxqpjeaw76t1n8p,F. Cafferata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490096109,233,1,1,30,39,p2dsrpus5eckpz2h16svaour,1,25.9,76,2022-12-10T14:01:41.422Z,2022-12-10T14:01:48Z,3939405975,196,,3939405981,141,11.1,3939405987,1,,3939405973,155,,3939405985,213,4.8,3939405979,140,31.6,3939405983,212,44.5,3939405977,56,Back,1kmq43pxjjjacnrmcsw2dka1h,A. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490096135,234,1,1,30,46,p2dsrpus5eckpz2h16svaour,1,47.7,11,2022-12-10T14:01:48.099Z,2022-12-10T14:01:50Z,3939406109,141,5.5,3939406111,212,12.3,3939406115,213,6.0,3939406103,56,Right,3939406105,140,58.9,,,,,,,,,,1d0us90tod393omtmaft90b11,K. Eržen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490096143,235,1,1,30,49,p2dsrpus5eckpz2h16svaour,0,59.5,2.1,2022-12-10T14:01:50.805Z,2022-12-10T14:17:25Z,3939406163,213,2.1,3939406155,56,Right,3939406157,140,56.0,3939406159,141,10.6,3939406161,212,6.8,,,,,,,,,,4zr1u1gdqagr6e53pnyruywut,Vero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490096151,235,49,1,30,51,7pm0maqtof5rdc3ksumasw55g,1,22.4,68.6,2022-12-10T14:01:53.324Z,2022-12-10T14:01:53Z,,,,,,,,,,,,,,,,,,,,,,,,,51kuc7ba0zrbs82iok6sia76d,N. Heroum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490096157,236,1,1,30,52,7pm0maqtof5rdc3ksumasw55g,0,22.4,68.6,2022-12-10T14:01:53.500Z,2022-12-10T14:01:55Z,3939406229,141,90.9,3939406227,140,37.1,3939406233,213,0.8,3939406231,212,21.6,3939406225,56,Back,,,,,,,,,,51kuc7ba0zrbs82iok6sia76d,N. Heroum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490096173,236,43,1,30,55,p2dsrpus5eckpz2h16svaour,1,0,0,2022-12-10T14:01:57.358Z,2022-12-10T14:02:03Z,3939406319,56,Right,3939406611,144,61,,,,,,,,,,,,,,,,,,,1d0us90tod393omtmaft90b11,K. Eržen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490096207,237,4,1,30,58,p2dsrpus5eckpz2h16svaour,1,60.6,10.4,2022-12-10T14:01:59.706Z,2022-12-10T14:02:01Z,3939406497,152,,3939406499,265,,3939406493,13,,3939406517,233,237,3939406495,56,Right,3939406501,286,,,,,,,,1d0us90tod393omtmaft90b11,K. Eržen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490096203,237,4,1,30,58,7pm0maqtof5rdc3ksumasw55g,0,39.4,89.6,2022-12-10T14:01:59.707Z,2022-12-10T14:02:02Z,3939406475,56,Back,3939406481,285,,3939406531,233,237,3939406473,13,,3939406477,152,,3939406479,265,,,,,,,,78kvxlwqgxlr5tw44nnkcwslx,M. Banušić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490096301,238,1,1,31,16,p2dsrpus5eckpz2h16svaour,0,62,9.5,2022-12-10T14:02:17.664Z,2022-12-10T14:02:18Z,3939407095,152,,3939407101,141,25.6,3939407093,155,,3939407103,212,30.9,3939407091,5,,3939407099,140,89.5,3939407097,56,Center,3939407105,213,0.4,72a3aetghls98os7onhc60vdh,A. Tortelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490096311,238,49,1,31,18,7pm0maqtof5rdc3ksumasw55g,1,11.4,65.9,2022-12-10T14:02:19.852Z,2022-12-10T14:02:19Z,,,,,,,,,,,,,,,,,,,,,,,,,a5ysq9fe13ges96z29omy3gmh,B. Bardin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490096329,239,1,1,31,19,7pm0maqtof5rdc3ksumasw55g,1,11.4,65.9,2022-12-10T14:02:21.019Z,2022-12-10T14:02:23Z,3939407243,56,Back,3939407245,140,29.1,3939407251,213,0.8,3939407247,141,92.3,3939407249,212,25.8,,,,,,,,,,a5ysq9fe13ges96z29omy3gmh,B. Bardin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490096339,240,1,1,31,21,7pm0maqtof5rdc3ksumasw55g,1,33.5,92,2022-12-10T14:02:23.307Z,2022-12-10T14:02:25Z,3939407309,56,Back,3939407313,141,91.4,3939407315,212,9.2,3939407317,213,6.2,3939407311,140,42.3,,,,,,,,,,78kvxlwqgxlr5tw44nnkcwslx,M. Banušić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490096347,241,1,1,31,23,7pm0maqtof5rdc3ksumasw55g,1,42.3,91.4,2022-12-10T14:02:25.035Z,2022-12-10T14:02:25Z,3939407377,156,,3939407363,212,8.2,3939407365,213,3.2,3939407357,56,Back,3939407359,140,34.5,3939407361,141,90.6,,,,,,,cfntkj03dvexguaq8sp37fglx,M. Cambiaghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490096387,242,1,1,31,26,7pm0maqtof5rdc3ksumasw55g,0,34.6,90.8,2022-12-10T14:02:27.564Z,2022-12-10T14:02:29Z,3939407561,56,Center,3939407559,155,,3939407569,213,5.8,3939407567,212,25.4,3939407565,141,74.8,3939407563,140,56.5,,,,,,,78kvxlwqgxlr5tw44nnkcwslx,M. Banušić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490096423,239,1,1,31,31,p2dsrpus5eckpz2h16svaour,1,39.2,11.9,2022-12-10T14:02:32.491Z,2022-12-10T14:02:33Z,3939407707,141,13.4,3939407711,213,0.1,3939407709,212,9.8,3939407703,56,Back,3939407705,140,48.5,,,,,,,,,,72a3aetghls98os7onhc60vdh,A. Tortelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490096427,240,49,1,31,32,p2dsrpus5eckpz2h16svaour,1,48.5,13.2,2022-12-10T14:02:33.630Z,2022-12-10T14:02:33Z,,,,,,,,,,,,,,,,,,,,,,,,,1kmq43pxjjjacnrmcsw2dka1h,A. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490096431,241,1,1,31,32,p2dsrpus5eckpz2h16svaour,1,48.5,13.2,2022-12-10T14:02:33.845Z,2022-12-10T14:02:35Z,3939407777,56,Back,3939407783,212,6.8,3939407779,140,44.2,3939407785,213,4.0,3939407781,141,5.8,,,,,,,,,,1kmq43pxjjjacnrmcsw2dka1h,A. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490096457,242,1,1,31,33,p2dsrpus5eckpz2h16svaour,1,44.1,6.4,2022-12-10T14:02:35.342Z,2022-12-10T14:02:38Z,3939407893,140,47.7,3939407895,141,11.1,3939407899,213,0.7,3939407897,212,5.0,3939407891,56,Back,,,,,,,,,,1d0us90tod393omtmaft90b11,K. Eržen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490096475,243,1,1,31,37,p2dsrpus5eckpz2h16svaour,1,42.3,6.5,2022-12-10T14:02:38.575Z,2022-12-10T14:02:43Z,3939408057,213,2.2,3939408051,140,35.2,3939408053,141,22.8,3939408049,56,Back,3939408055,212,13.4,,,,,,,,,,1kmq43pxjjjacnrmcsw2dka1h,A. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490096487,244,1,1,31,41,p2dsrpus5eckpz2h16svaour,1,40.7,29.1,2022-12-10T14:02:42.946Z,2022-12-10T14:02:47Z,3939408143,140,55.8,3939408145,141,39.2,3939408149,213,0.4,3939408147,212,17.3,3939408141,56,Center,,,,,,,,,,72a3aetghls98os7onhc60vdh,A. Tortelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490096501,245,1,1,31,46,p2dsrpus5eckpz2h16svaour,1,46.4,43.9,2022-12-10T14:02:47.597Z,2022-12-10T14:02:51Z,3939408221,213,1.1,3939408215,140,60.4,3939408213,56,Left,3939408217,141,85.6,3939408219,212,31.9,,,,,,,,,,4zr1u1gdqagr6e53pnyruywut,Vero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490096525,246,1,1,31,50,p2dsrpus5eckpz2h16svaour,1,61.6,76.7,2022-12-10T14:02:51.830Z,2022-12-10T14:02:56Z,3939408431,212,11.5,3939408423,56,Left,3939408433,213,0.8,3939408429,141,89.4,3939408427,140,68.9,,,,,,,,,,dwmb9deiywwddo0bbnrgw2x91,L. Agard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490096575,247,1,1,31,54,p2dsrpus5eckpz2h16svaour,1,61.5,60.9,2022-12-10T14:02:56.116Z,2022-12-10T14:03:01Z,3939408653,213,5.3,3939408649,141,31.0,3939408647,140,74.5,3939408645,56,Center,3939408651,212,24.5,,,,,,,,,,2va4upf5w45brysw8q9w22gkq,M. Longo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490096589,248,1,1,31,59,p2dsrpus5eckpz2h16svaour,1,73.1,31.2,2022-12-10T14:03:01.424Z,2022-12-10T14:03:02Z,3939408703,141,22.1,3939408697,140,81.0,3939408695,56,Center,3939408707,212,10.3,3939408711,213,5.6,,,,,,,,,,79abiotlhtb5edjedx8oqjysp,A. Jóhannsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
