id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,keyPass,qualifier/11/value,assist,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/15/value
2499076547,407,49,2,45,27,agjf3593kdfob1fl43rlt2b6c,1,62.3,78.1,2023-01-21T12:33:29.973Z,2023-01-21T12:33:30Z,,,,,,,,,,,,,,,,,,,,,,,,,9q6mpd436ukjidbbj6onmti0a,L. Cedeño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499076603,408,1,2,45,30,agjf3593kdfob1fl43rlt2b6c,1,64.9,86.2,2023-01-21T12:33:32.789Z,2023-01-21T12:33:38Z,3986893249,140,60.3,3986893251,141,72.9,3986893253,212,10.3,3986893247,56,Center,3986893255,213,4.2,,,,,,,,,,9q6mpd436ukjidbbj6onmti0a,L. Cedeño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499076623,409,1,2,45,36,agjf3593kdfob1fl43rlt2b6c,1,56,73.8,2023-01-21T12:33:38.437Z,2023-01-21T12:33:42Z,3986893377,140,38.7,3986893375,56,Back,3986893383,213,3.2,3986893381,212,18.3,3986893379,141,71.1,,,,,,,,,,4jwotvqswss201ptdipai5rkl,D. Čonč,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499076645,410,1,2,45,40,agjf3593kdfob1fl43rlt2b6c,1,42.6,75.3,2023-01-21T12:33:42.437Z,2023-01-21T12:33:46Z,3986893459,213,6.1,3986893455,141,69.1,3986893453,140,66.4,3986893457,212,25.3,3986893451,56,Center,,,,,,,,,,6e1lpunbwloydldryrn6q3iz9,E. Pisani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499076653,411,1,2,45,44,agjf3593kdfob1fl43rlt2b6c,1,67.4,74.2,2023-01-21T12:33:46.789Z,2023-01-21T12:33:48Z,3986893523,213,3.2,3986893519,141,73.9,3986893521,212,9.2,3986893517,140,58.6,3986893515,56,Center,,,,,,,,,,9q6mpd436ukjidbbj6onmti0a,L. Cedeño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499076667,412,1,2,45,45,agjf3593kdfob1fl43rlt2b6c,0,57.7,72.7,2023-01-21T12:33:48.260Z,2023-01-21T12:33:49Z,3986893581,212,4.1,3986893577,140,57.6,3986893575,56,Center,3986893583,213,4.7,3986893579,141,66.7,,,,,,,,,,6e1lpunbwloydldryrn6q3iz9,E. Pisani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499076711,425,3,2,45,48,acpt3r9i7hburdteruzc31u96,0,43.3,29.6,2023-01-21T12:33:50.613Z,2023-01-21T12:34:41Z,3986893771,286,,3986895417,233,413,3986893769,56,Back,,,,,,,,,,,,,,,,yobsx8qzjrdt67z3vbzygd79,K. Asllani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499076679,413,7,2,45,48,agjf3593kdfob1fl43rlt2b6c,0,56.7,70.4,2023-01-21T12:33:50.614Z,2023-01-21T12:33:56Z,3986893815,233,425,3986893627,285,,3986893625,56,Center,,,,,,,,,,,,,,,,6e1lpunbwloydldryrn6q3iz9,E. Pisani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499076689,423,43,2,45,51,acpt3r9i7hburdteruzc31u96,1,0,0,2023-01-21T12:33:53.422Z,2023-01-21T12:34:38Z,3986895253,144,49,,,,,,,,,,,,,,,,,,,,,,162sfvdvwcsap2r0v4clllqz9,M. Piemonte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499076709,424,43,2,45,51,acpt3r9i7hburdteruzc31u96,1,0,0,2023-01-21T12:33:53.693Z,2023-01-21T12:34:39Z,3986893761,141,27.6,3986893757,56,Back,3986893763,212,10.7,3986895329,144,1,3986893759,140,44.9,3986893765,213,2.4,,,,,,,162sfvdvwcsap2r0v4clllqz9,M. Piemonte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499076725,426,50,2,45,51,acpt3r9i7hburdteruzc31u96,1,42,30,2023-01-21T12:33:53.828Z,2023-01-21T12:34:42Z,3986895453,233,414,3986893809,286,,3986893807,56,Back,,,,,,,,,,,,,,,,yobsx8qzjrdt67z3vbzygd79,K. Asllani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499076715,414,7,2,45,51,agjf3593kdfob1fl43rlt2b6c,1,58,70,2023-01-21T12:33:53.829Z,2023-01-21T12:33:56Z,3986893827,233,426,3986893777,56,Center,3986893779,285,,,,,,,,,,,,,,,,,6e1lpunbwloydldryrn6q3iz9,E. Pisani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499076717,415,49,2,45,52,agjf3593kdfob1fl43rlt2b6c,1,65.3,59,2023-01-21T12:33:55.253Z,2023-01-21T12:33:55Z,,,,,,,,,,,,,,,,,,,,,,,,,7rkobukrhcx0h6t3p1ux2bl78,B. Fallico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499076733,416,1,2,45,53,agjf3593kdfob1fl43rlt2b6c,0,65,57.5,2023-01-21T12:33:55.701Z,2023-01-21T12:33:57Z,3986893855,212,16.2,3986893853,141,36.9,3986893857,213,5.2,3986893851,140,72.8,3986893849,56,Center,,,,,,,,,,7rkobukrhcx0h6t3p1ux2bl78,B. Fallico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499076761,427,12,2,45,56,acpt3r9i7hburdteruzc31u96,1,25.7,67.2,2023-01-21T12:33:58.414Z,2023-01-21T12:34:03Z,3986893989,140,46.1,3986893995,213,6.2,3986893993,212,21.5,3986893987,56,Back,3986893991,141,64.9,,,,,,,,,,5zfwazpzlcnm9r7621wefv8ph,L. Fusetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499076749,417,1,2,45,59,agjf3593kdfob1fl43rlt2b6c,0,58.2,22.4,2023-01-21T12:34:01.412Z,2023-01-21T12:34:02Z,3986893921,56,Center,3986893925,141,35.1,3986893927,212,13.0,3986893923,140,67.5,3986893929,213,0.7,,,,,,,,,,20pat26jlgjcvstrte9jbltrd,V. Panzeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499076779,428,1,2,46,0,acpt3r9i7hburdteruzc31u96,0,39.3,64,2023-01-21T12:34:02.941Z,2023-01-21T12:34:04Z,3986894051,213,6.2,3986894049,212,17.1,3986894047,141,60.8,3986894043,56,Center,3986894045,140,55.5,,,,,,,,,,a6k8vha3qcugelyjo82monahh,G. Adami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499076817,418,1,2,46,3,agjf3593kdfob1fl43rlt2b6c,1,47.4,28.8,2023-01-21T12:34:06.262Z,2023-01-21T12:34:10Z,3986894247,155,,3986894257,213,5.7,3986894255,212,26.1,3986894251,140,67.6,3986894249,56,Right,3986894253,141,6.5,,,,,,,9nj8et8a0rk6ay19vk84uawh5,T. Pettenuzzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499076819,419,61,2,46,5,agjf3593kdfob1fl43rlt2b6c,0,67.6,6.5,2023-01-21T12:34:07.468Z,2023-01-21T13:24:14Z,3986894263,56,Right,,,,,,,,,,,,,,,,,,,,,,cbozn7nychmtwwwkrxae2ga21,K. Gago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499076807,429,49,2,46,6,acpt3r9i7hburdteruzc31u96,1,40.9,93.5,2023-01-21T12:34:09.229Z,2023-01-21T12:34:09Z,,,,,,,,,,,,,,,,,,,,,,,,,8qywmb7vw14hygvzliislo1xx,V. Bergamaschi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499076835,430,1,2,46,7,acpt3r9i7hburdteruzc31u96,1,40.9,93.5,2023-01-21T12:34:09.790Z,2023-01-21T12:34:13Z,3986894337,212,16.0,3986894335,141,85.3,3986894331,56,Back,3986894339,213,3.5,3986894333,140,26.6,,,,,,,,,,8qywmb7vw14hygvzliislo1xx,V. Bergamaschi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499076839,431,1,2,46,10,acpt3r9i7hburdteruzc31u96,0,25.2,86.9,2023-01-21T12:34:13.005Z,2023-01-21T12:34:13Z,3986894355,212,13.7,3986894353,141,89.1,3986894357,213,0.1,3986894349,56,Back,3986894351,140,38.2,,,,,,,,,,5zfwazpzlcnm9r7621wefv8ph,L. Fusetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499076851,420,8,2,46,12,agjf3593kdfob1fl43rlt2b6c,1,64.2,9.2,2023-01-21T12:34:14.724Z,2023-01-21T12:34:14Z,3986894401,56,Right,,,,,,,,,,,,,,,,,,,,,,20pat26jlgjcvstrte9jbltrd,V. Panzeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499076895,421,5,2,46,14,agjf3593kdfob1fl43rlt2b6c,0,78.8,-1.2,2023-01-21T12:34:16.494Z,2023-01-21T13:24:24Z,3986894589,347,,3986895355,233,432,3986894587,56,Right,,,,,,,,,,,,,,,,20pat26jlgjcvstrte9jbltrd,V. Panzeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499076949,432,5,2,46,14,acpt3r9i7hburdteruzc31u96,1,21.2,101.2,2023-01-21T12:34:16.494Z,2023-01-21T12:34:40Z,3986894853,347,,3986894851,56,Back,3986895339,233,421,,,,,,,,,,,,,,,,5zfwazpzlcnm9r7621wefv8ph,L. Fusetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499076965,433,1,2,46,25,acpt3r9i7hburdteruzc31u96,1,27,100,2023-01-21T12:34:27.758Z,2023-01-21T12:34:29Z,3986894945,140,44.1,3986894947,141,94.2,3986894943,56,Back,3986894951,213,6.0,3986894949,212,18.7,3986894941,107,,,,,,,,8qywmb7vw14hygvzliislo1xx,V. Bergamaschi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499076969,434,61,2,46,27,acpt3r9i7hburdteruzc31u96,0,44.2,94.2,2023-01-21T12:34:29.388Z,2023-01-21T12:34:29Z,3986894959,56,Back,,,,,,,,,,,,,,,,,,,,,,162sfvdvwcsap2r0v4clllqz9,M. Piemonte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499076973,424,1,2,46,27,agjf3593kdfob1fl43rlt2b6c,0,56.1,4.1,2023-01-21T12:34:29.717Z,2023-01-21T12:34:30Z,3986894961,157,,3986894971,213,5.9,3986894969,212,11.8,3986894973,1,,3986894963,56,Right,3986894967,141,0.0,3986894965,140,66.6,,,,9nj8et8a0rk6ay19vk84uawh5,T. Pettenuzzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499076977,425,5,2,46,27,agjf3593kdfob1fl43rlt2b6c,0,63,-2,2023-01-21T12:34:30.022Z,2023-01-21T12:34:35Z,3986895175,233,435,3986894991,347,,3986894989,56,Right,,,,,,,,,,,,,,,,9nj8et8a0rk6ay19vk84uawh5,T. Pettenuzzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499076975,435,5,2,46,27,acpt3r9i7hburdteruzc31u96,1,37,102,2023-01-21T12:34:30.022Z,2023-01-21T13:24:25Z,3986895159,233,425,3986894981,347,,3986894979,56,Back,,,,,,,,,,,,,,,,162sfvdvwcsap2r0v4clllqz9,M. Piemonte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499077089,436,1,2,46,42,acpt3r9i7hburdteruzc31u96,0,38.8,100,2023-01-21T12:34:44.733Z,2023-01-21T12:34:45Z,3986895571,213,6.1,3986895561,107,,3986895563,56,Left,3986895573,1,,3986895569,212,28.7,3986895565,140,65.7,3986895567,141,94.5,,,,8qywmb7vw14hygvzliislo1xx,V. Bergamaschi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499077109,426,43,2,46,45,agjf3593kdfob1fl43rlt2b6c,1,0,0,2023-01-21T12:34:47.476Z,2023-01-21T12:35:01Z,3986895919,144,7,3986895643,167,0,3986895647,285,0,3986895645,56,Back,,,,,,,,,,,,,9nj8et8a0rk6ay19vk84uawh5,T. Pettenuzzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499077127,438,61,2,46,45,acpt3r9i7hburdteruzc31u96,0,57.7,93.6,2023-01-21T12:34:47.917Z,2023-01-21T12:35:13Z,3986895687,56,Left,,,,,,,,,,,,,,,,,,,,,,162sfvdvwcsap2r0v4clllqz9,M. Piemonte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499077111,427,5,2,46,46,agjf3593kdfob1fl43rlt2b6c,1,36.8,-1.4,2023-01-21T12:34:48.813Z,2023-01-21T13:24:25Z,3986895649,56,Back,3987038817,233,437,3986895651,347,,,,,,,,,,,,,,,,,9nj8et8a0rk6ay19vk84uawh5,T. Pettenuzzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499077125,437,5,2,46,46,acpt3r9i7hburdteruzc31u96,0,63.2,101.4,2023-01-21T12:34:48.813Z,2023-01-21T13:24:24Z,3986895681,347,,3987038835,233,427,3986895679,56,Left,,,,,,,,,,,,,,,,8qywmb7vw14hygvzliislo1xx,V. Bergamaschi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499077137,428,1,2,46,48,agjf3593kdfob1fl43rlt2b6c,1,34,0,2023-01-21T12:34:50.453Z,2023-01-21T12:34:53Z,3986895739,56,Back,3986895745,212,12.7,3986895747,213,0.9,3986895741,140,41.3,3986895737,107,,3986895743,141,13.5,,,,,,,20pat26jlgjcvstrte9jbltrd,V. Panzeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499077141,429,1,2,46,51,agjf3593kdfob1fl43rlt2b6c,0,44.1,13.5,2023-01-21T12:34:53.654Z,2023-01-21T12:34:54Z,3986895755,155,,3986895757,56,Center,3986895765,213,0.4,3986895759,140,57.0,3986895763,212,14.9,3986895761,141,22.8,,,,,,,4jwotvqswss201ptdipai5rkl,D. Čonč,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499077147,439,1,2,46,53,acpt3r9i7hburdteruzc31u96,0,31.5,63.3,2023-01-21T12:34:55.773Z,2023-01-21T12:34:56Z,3986895787,213,6.1,3986895785,212,10.0,3986895779,56,Back,3986895783,141,59.9,3986895777,3,,3986895781,140,40.8,,,,,,,cobqvig9w519u0pu924u49045,M. Mesjasz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499077157,430,43,2,46,55,agjf3593kdfob1fl43rlt2b6c,1,0,0,2023-01-21T12:34:58.276Z,2023-01-21T12:35:00Z,3986895847,56,Center,3986895887,144,8,,,,,,,,,,,,,,,,,,,7rkobukrhcx0h6t3p1ux2bl78,B. Fallico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499077163,431,61,2,46,56,agjf3593kdfob1fl43rlt2b6c,0,50.1,47.5,2023-01-21T12:34:58.868Z,2023-01-21T12:34:59Z,3986895863,56,Center,,,,,,,,,,,,,,,,,,,,,,7rkobukrhcx0h6t3p1ux2bl78,B. Fallico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499077167,440,49,2,46,57,acpt3r9i7hburdteruzc31u96,1,47.8,49.7,2023-01-21T12:34:59.965Z,2023-01-21T12:35:00Z,,,,,,,,,,,,,,,,,,,,,,,,,a6k8vha3qcugelyjo82monahh,G. Adami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499077181,441,4,2,46,58,acpt3r9i7hburdteruzc31u96,1,51.6,50.3,2023-01-21T12:35:01.053Z,2023-01-21T12:35:05Z,3986895941,152,,3986895937,13,,3986895943,265,,3986896029,233,432,3986895939,56,Center,3986895945,286,,,,,,,,a6k8vha3qcugelyjo82monahh,G. Adami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499077197,432,4,2,46,58,agjf3593kdfob1fl43rlt2b6c,0,48.4,49.7,2023-01-21T12:35:01.054Z,2023-01-21T12:35:13Z,3986896007,265,,3986896067,233,441,3986896005,152,,3986896001,13,,3986896009,285,,3986896003,56,Back,,,,,,,7rkobukrhcx0h6t3p1ux2bl78,B. Fallico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499077277,442,1,2,47,14,acpt3r9i7hburdteruzc31u96,1,49.7,35.7,2023-01-21T12:35:16.637Z,2023-01-21T12:35:17Z,3986896411,56,Back,3986896413,140,42.3,3986896409,152,,3986896419,213,3.8,3986896417,212,9.7,3986896415,141,27.1,3986896407,5,,,,,8sb5yv5enqvr8bemx86jxc2j9,M. Mascarello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499077291,443,1,2,47,15,acpt3r9i7hburdteruzc31u96,1,43.4,27.1,2023-01-21T12:35:17.389Z,2023-01-21T12:35:19Z,3986896485,141,62.7,3986896487,212,24.3,3986896489,213,1.6,3986896483,140,41.9,3986896481,56,Back,,,,,,,,,,cobqvig9w519u0pu924u49045,M. Mesjasz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499077303,444,1,2,47,16,acpt3r9i7hburdteruzc31u96,1,41,61.7,2023-01-21T12:35:19.198Z,2023-01-21T12:35:21Z,3986896585,212,23.1,3986896583,141,27.9,3986896587,213,4.8,3986896579,56,Back,3986896581,140,43.6,,,,,,,,,,5zfwazpzlcnm9r7621wefv8ph,L. Fusetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499077311,445,1,2,47,18,acpt3r9i7hburdteruzc31u96,1,44.2,28.2,2023-01-21T12:35:21.261Z,2023-01-21T12:35:22Z,3986896641,213,0.2,3986896639,212,17.8,3986896637,141,32.5,3986896633,56,Center,3986896635,140,60.9,,,,,,,,,,cobqvig9w519u0pu924u49045,M. Mesjasz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499077317,446,1,2,47,20,acpt3r9i7hburdteruzc31u96,1,62,32.5,2023-01-21T12:35:22.782Z,2023-01-21T12:35:24Z,3986896671,213,2.7,3986896669,212,8.4,3986896663,56,Center,3986896691,156,,3986896667,141,37.4,3986896665,140,54.7,,,,,,,8sb5yv5enqvr8bemx86jxc2j9,M. Mascarello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499077323,447,1,2,47,22,acpt3r9i7hburdteruzc31u96,0,54.7,37.4,2023-01-21T12:35:24.879Z,2023-01-21T12:35:25Z,3986896715,141,32.2,3986896709,155,,3986896713,140,72.0,3986896717,212,18.5,3986896719,213,6.1,3986896711,56,Center,,,,,,,a6k8vha3qcugelyjo82monahh,G. Adami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499077341,448,1,2,47,25,acpt3r9i7hburdteruzc31u96,0,72.5,26.2,2023-01-21T12:35:27.789Z,2023-01-21T12:35:29Z,3986896811,140,91.5,3986896815,212,20.1,3986896809,56,Center,3986896813,141,30.0,3986896817,213,0.1,,,,,,,,,,ad6p2jcex4poforoc5a2m42qd,A. Guagni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499077347,433,1,2,47,27,agjf3593kdfob1fl43rlt2b6c,1,2.7,70.3,2023-01-21T12:35:29.701Z,2023-01-21T12:35:31Z,3986896851,56,Back,3986896855,141,92.7,3986896857,212,16.3,3986896853,140,8.3,3986896859,213,1.2,,,,,,,,,,6e1lpunbwloydldryrn6q3iz9,E. Pisani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499077349,434,49,2,47,28,agjf3593kdfob1fl43rlt2b6c,1,8.6,92.4,2023-01-21T12:35:31.062Z,2023-01-21T12:35:31Z,,,,,,,,,,,,,,,,,,,,,,,,,23l4wxjftfctry8qgxh71zhm1,E. Oliviero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499077365,435,1,2,47,29,agjf3593kdfob1fl43rlt2b6c,1,8.5,92.4,2023-01-21T12:35:31.925Z,2023-01-21T12:35:36Z,3986896987,213,0.2,3986896983,141,95.6,3986896985,212,13.4,3986896979,56,Back,3986896981,140,21.1,,,,,,,,,,23l4wxjftfctry8qgxh71zhm1,E. Oliviero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499077383,436,1,2,47,33,agjf3593kdfob1fl43rlt2b6c,0,30.2,87.1,2023-01-21T12:35:36.116Z,2023-01-21T12:35:39Z,3986897071,56,Back,3986897079,213,5.0,3986897075,141,57.2,3986897077,212,21.3,3986897073,140,36.4,,,,,,,,,,9q6mpd436ukjidbbj6onmti0a,L. Cedeño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499077399,449,8,2,47,38,acpt3r9i7hburdteruzc31u96,1,63.8,39.1,2023-01-21T12:35:40.957Z,2023-01-21T12:35:41Z,3986897157,56,Center,,,,,,,,,,,,,,,,,,,,,,5zfwazpzlcnm9r7621wefv8ph,L. Fusetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499077409,450,49,2,47,39,acpt3r9i7hburdteruzc31u96,1,69.7,44.3,2023-01-21T12:35:42.270Z,2023-01-21T12:35:42Z,,,,,,,,,,,,,,,,,,,,,,,,,162sfvdvwcsap2r0v4clllqz9,M. Piemonte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499077423,437,49,2,47,42,agjf3593kdfob1fl43rlt2b6c,1,31.6,43.1,2023-01-21T12:35:44.629Z,2023-01-21T12:35:44Z,,,,,,,,,,,,,,,,,,,,,,,,,3d41rsjci700mhl9rxdtuicmi,C. Prugna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499077433,451,61,2,47,43,acpt3r9i7hburdteruzc31u96,0,68.5,45.8,2023-01-21T12:35:45.501Z,2023-01-21T12:35:45Z,3986897305,56,Center,,,,,,,,,,,,,,,,,,,,,,162sfvdvwcsap2r0v4clllqz9,M. Piemonte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499077449,438,3,2,47,45,agjf3593kdfob1fl43rlt2b6c,1,34,39,2023-01-21T12:35:47.300Z,2023-01-21T12:35:48Z,3986897379,233,452,3986897375,56,Back,3986897385,286,,,,,,,,,,,,,,,,,3d41rsjci700mhl9rxdtuicmi,C. Prugna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499077441,452,45,2,47,45,acpt3r9i7hburdteruzc31u96,0,66,61,2023-01-21T12:35:47.300Z,2023-01-21T12:35:49Z,3986897341,285,,3986897339,56,Center,3986897397,233,438,,,,,,,,,,,,,,,,162sfvdvwcsap2r0v4clllqz9,M. Piemonte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499077481,439,1,2,47,46,agjf3593kdfob1fl43rlt2b6c,1,37.1,33.4,2023-01-21T12:35:48.484Z,2023-01-21T12:35:51Z,3986897559,213,6.2,3986897557,212,25.9,3986897553,140,61.6,3986897555,141,29.4,3986897551,56,Center,,,,,,,,,,3d41rsjci700mhl9rxdtuicmi,C. Prugna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499077507,440,2,2,47,49,agjf3593kdfob1fl43rlt2b6c,1,65.4,32.8,2023-01-21T12:35:51.780Z,2023-01-21T12:35:55Z,3986897647,56,Right,3986897645,7,horxq0sb7c6929i7mc6ctuqd,3986897649,140,79.6,3986897651,141,18.3,,,,,,,,,,,,,cbozn7nychmtwwwkrxae2ga21,K. Gago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499077541,453,55,2,47,49,acpt3r9i7hburdteruzc31u96,1,24.1,55.3,2023-01-21T12:35:51.781Z,2023-01-21T13:23:51Z,,,,,,,,,,,,,,,,,,,,,,,,,8qywmb7vw14hygvzliislo1xx,V. Bergamaschi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499077675,454,1,2,48,16,acpt3r9i7hburdteruzc31u96,1,19.5,67.8,2023-01-21T12:36:18.941Z,2023-01-21T12:36:45Z,3986898519,141,37.3,3986898513,241,,3986898511,5,,3986898515,56,Back,3986898517,140,19.3,3986898521,212,20.7,3986898523,213,4.7,,,,6cazgi9vrmiy7pj7mspkmrnbp,L. Giuliani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499077731,455,1,2,48,20,acpt3r9i7hburdteruzc31u96,1,18.7,34.5,2023-01-21T12:36:22.556Z,2023-01-21T12:36:33Z,3986898843,213,1.9,3986898837,140,15.5,3986898835,56,Back,3986898841,212,11.7,3986898839,141,51.0,,,,,,,,,,cobqvig9w519u0pu924u49045,M. Mesjasz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499077737,456,1,2,48,30,acpt3r9i7hburdteruzc31u96,1,24.1,49,2023-01-21T12:36:33.069Z,2023-01-21T12:36:46Z,3986898877,213,4.7,3986898875,212,21.7,3986898869,56,Back,3986898873,141,17.1,3986898871,140,24.1,,,,,,,,,,6cazgi9vrmiy7pj7mspkmrnbp,L. Giuliani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499077743,457,1,2,48,34,acpt3r9i7hburdteruzc31u96,1,21.9,15.5,2023-01-21T12:36:36.429Z,2023-01-21T12:36:38Z,3986898901,141,4.4,3986898897,56,Back,3986898903,212,11.8,3986898899,140,30.5,3986898905,213,5.6,,,,,,,,,,cobqvig9w519u0pu924u49045,M. Mesjasz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499077757,458,1,2,48,35,acpt3r9i7hburdteruzc31u96,1,29.6,4.4,2023-01-21T12:36:37.917Z,2023-01-21T12:36:42Z,3986898995,213,2.0,3986898987,56,Back,3986898993,212,8.7,3986898989,140,25.9,3986898991,141,15.9,,,,,,,,,,ad6p2jcex4poforoc5a2m42qd,A. Guagni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499077761,459,1,2,48,40,acpt3r9i7hburdteruzc31u96,0,27.2,19.2,2023-01-21T12:36:42.493Z,2023-01-21T12:36:43Z,3986899013,213,0.5,3986899009,141,43.9,3986899011,212,32.8,3986899015,1,,3986899005,56,Center,3986899007,140,54.0,,,,,,,8sb5yv5enqvr8bemx86jxc2j9,M. Mascarello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499077763,441,49,2,48,41,agjf3593kdfob1fl43rlt2b6c,1,47.3,50.1,2023-01-21T12:36:43.717Z,2023-01-21T12:36:43Z,,,,,,,,,,,,,,,,,,,,,,,,,4jwotvqswss201ptdipai5rkl,D. Čonč,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
